name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	0.959	0.00164	0.0536	0.872	0.959	1.05	1069.0	0.553	1.0
beta_mu[1,2]	0.929	0.00161	0.0526	0.842	0.93	1.02	1065.0	0.551	1.01
beta_mu[2,1]	1.19	0.00292	0.115	1.0	1.19	1.38	1538.0	0.796	1.0
beta_mu[2,2]	0.904	0.00289	0.113	0.719	0.903	1.09	1537.0	0.795	1.0
beta_mu[3,1]	0.214	0.00218	0.0976	0.0513	0.213	0.372	2003.0	1.04	1.0
beta_mu[3,2]	0.225	0.00223	0.0939	0.0717	0.224	0.381	1778.0	0.92	1.0
beta_mu[4,1]	-2.2	0.00483	0.182	-2.49	-2.2	-1.89	1419.0	0.734	1.0
beta_mu[4,2]	-1.67	0.00501	0.181	-1.96	-1.67	-1.38	1309.0	0.677	1.01
alpha[1]	-0.284	0.000511	0.0253	-0.326	-0.284	-0.243	2465.0	1.28	1.0
beta_c_pr[1,1]	-1.53	0.00645	0.342	-2.1	-1.53	-0.974	2812.0	1.46	1.0
beta_c_pr[1,2]	-1.13	0.00583	0.352	-1.72	-1.12	-0.554	3633.0	1.88	1.0
beta_c_pr[1,3]	-0.266	0.00475	0.321	-0.792	-0.269	0.269	4550.0	2.35	0.999
beta_c_pr[1,4]	0.177	0.00541	0.349	-0.383	0.182	0.747	4151.0	2.15	1.0
beta_c_pr[1,5]	0.807	0.006	0.393	0.181	0.801	1.47	4291.0	2.22	1.0
beta_c_pr[1,6]	-0.0962	0.00519	0.332	-0.629	-0.0988	0.449	4088.0	2.11	1.0
beta_c_pr[1,7]	-0.66	0.0055	0.315	-1.18	-0.657	-0.148	3288.0	1.7	1.0
beta_c_pr[1,8]	-0.739	0.00606	0.345	-1.32	-0.742	-0.175	3245.0	1.68	1.0
beta_c_pr[1,9]	0.295	0.00534	0.369	-0.292	0.287	0.93	4780.0	2.47	0.999
beta_c_pr[1,10]	-0.414	0.00584	0.338	-0.979	-0.419	0.146	3349.0	1.73	1.0
beta_c_pr[1,11]	0.979	0.00622	0.388	0.353	0.972	1.63	3896.0	2.02	1.0
beta_c_pr[1,12]	0.261	0.00527	0.355	-0.311	0.26	0.852	4541.0	2.35	1.0
beta_c_pr[1,13]	1.61	0.00621	0.393	0.989	1.59	2.28	4008.0	2.07	1.0
beta_c_pr[1,14]	0.0782	0.00509	0.358	-0.501	0.0759	0.665	4943.0	2.56	0.999
beta_c_pr[1,15]	-0.571	0.00536	0.341	-1.14	-0.566	-0.0128	4050.0	2.1	1.0
beta_c_pr[1,16]	1.86	0.00602	0.423	1.17	1.85	2.56	4921.0	2.55	0.999
beta_c_pr[1,17]	-1.28	0.00577	0.315	-1.78	-1.28	-0.765	2980.0	1.54	1.0
beta_c_pr[1,18]	1.34	0.00602	0.386	0.725	1.33	1.99	4106.0	2.12	1.0
beta_c_pr[1,19]	-0.524	0.00507	0.32	-1.05	-0.527	0.0108	3984.0	2.06	1.0
beta_c_pr[1,20]	-0.54	0.005	0.335	-1.09	-0.538	0.00814	4489.0	2.32	1.0
beta_c_pr[1,21]	-0.55	0.00553	0.348	-1.12	-0.554	0.00944	3955.0	2.05	1.0
beta_c_pr[1,22]	-0.102	0.00568	0.373	-0.718	-0.102	0.524	4314.0	2.23	1.0
beta_c_pr[1,23]	1.04	0.00566	0.369	0.44	1.05	1.66	4253.0	2.2	1.0
beta_c_pr[1,24]	-0.53	0.00513	0.327	-1.07	-0.526	-0.000659	4063.0	2.1	0.999
beta_c_pr[1,25]	-0.716	0.00524	0.326	-1.26	-0.711	-0.186	3866.0	2.0	1.0
beta_c_pr[1,26]	-1.47	0.00661	0.357	-2.06	-1.46	-0.889	2915.0	1.51	1.0
beta_c_pr[1,27]	-0.0791	0.00532	0.331	-0.616	-0.087	0.467	3858.0	2.0	1.0
beta_c_pr[1,28]	-0.512	0.00546	0.319	-1.04	-0.505	0.0102	3419.0	1.77	1.0
beta_c_pr[1,29]	-0.0259	0.00543	0.342	-0.578	-0.0291	0.541	3956.0	2.05	1.0
beta_c_pr[1,30]	-0.687	0.00508	0.346	-1.26	-0.692	-0.123	4628.0	2.39	1.0
beta_c_pr[1,31]	-1.22	0.00611	0.338	-1.79	-1.22	-0.678	3058.0	1.58	1.0
beta_c_pr[1,32]	-0.613	0.00522	0.331	-1.16	-0.612	-0.076	4030.0	2.08	1.0
beta_c_pr[1,33]	-0.764	0.00523	0.319	-1.29	-0.766	-0.242	3736.0	1.93	1.0
beta_c_pr[1,34]	0.432	0.00507	0.345	-0.121	0.435	1.01	4618.0	2.39	1.0
beta_c_pr[1,35]	1.72	0.00658	0.412	1.08	1.7	2.42	3915.0	2.03	1.0
beta_c_pr[1,36]	1.41	0.00628	0.392	0.792	1.4	2.07	3898.0	2.02	1.0
beta_c_pr[1,37]	-0.15	0.00546	0.349	-0.715	-0.159	0.425	4087.0	2.11	1.0
beta_c_pr[1,38]	0.969	0.00575	0.388	0.358	0.961	1.63	4567.0	2.36	1.0
