name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	1.6	0.00288	0.101	1.44	1.6	1.77	1246.0	0.841	1.0
beta_mu[1,2]	1.76	0.00297	0.1	1.6	1.75	1.93	1146.0	0.774	1.0
beta_mu[2,1]	0.504	0.00342	0.105	0.332	0.505	0.68	943.0	0.637	1.0
beta_mu[2,2]	0.547	0.00315	0.104	0.375	0.545	0.717	1084.0	0.732	1.0
beta_mu[3,1]	0.996	0.00241	0.0861	0.856	0.996	1.14	1282.0	0.866	1.0
beta_mu[3,2]	1.15	0.00209	0.0862	1.01	1.15	1.29	1710.0	1.16	1.0
beta_mu[4,1]	0.82	0.00258	0.0945	0.67	0.817	0.98	1342.0	0.907	1.0
beta_mu[4,2]	0.849	0.00264	0.0982	0.69	0.847	1.01	1384.0	0.935	1.0
alpha[1]	-0.247	0.000469	0.0258	-0.289	-0.247	-0.205	3039.0	2.05	1.0
beta_c_pr[1,1]	-1.13	0.00609	0.384	-1.76	-1.13	-0.494	3984.0	2.69	1.0
beta_c_pr[1,2]	-0.345	0.00591	0.398	-0.983	-0.358	0.312	4546.0	3.07	0.999
beta_c_pr[1,3]	1.7	0.00697	0.574	0.784	1.69	2.7	6785.0	4.58	1.0
beta_c_pr[1,4]	-0.641	0.00541	0.35	-1.21	-0.641	-0.0581	4178.0	2.82	0.999
beta_c_pr[1,5]	0.023	0.00521	0.407	-0.624	0.00625	0.726	6093.0	4.12	0.999
beta_c_pr[1,6]	-0.336	0.00592	0.402	-0.982	-0.342	0.321	4604.0	3.11	0.999
beta_c_pr[1,7]	0.821	0.00699	0.477	0.0688	0.807	1.63	4663.0	3.15	1.0
beta_c_pr[1,8]	-0.18	0.00555	0.417	-0.845	-0.185	0.518	5646.0	3.81	1.0
beta_c_pr[1,9]	1.37	0.00682	0.532	0.511	1.34	2.28	6087.0	4.11	1.0
beta_c_pr[1,10]	-0.877	0.00537	0.35	-1.46	-0.874	-0.309	4238.0	2.86	1.0
beta_c_pr[1,11]	0.116	0.00601	0.418	-0.56	0.11	0.816	4828.0	3.26	0.999
beta_c_pr[1,12]	0.0145	0.00574	0.395	-0.615	-0.00281	0.678	4749.0	3.21	0.999
beta_c_pr[1,13]	-0.702	0.00596	0.404	-1.36	-0.705	-0.0355	4591.0	3.1	1.0
beta_c_pr[1,14]	-0.706	0.00568	0.371	-1.32	-0.7	-0.0787	4257.0	2.88	0.999
beta_c_pr[1,15]	-1.45	0.0058	0.364	-2.06	-1.45	-0.849	3932.0	2.66	0.999
beta_c_pr[1,16]	-0.146	0.00584	0.384	-0.759	-0.158	0.507	4333.0	2.93	0.999
beta_c_pr[1,17]	-0.0446	0.00639	0.429	-0.697	-0.0617	0.691	4516.0	3.05	1.0
beta_c_pr[1,18]	-0.518	0.00674	0.388	-1.15	-0.517	0.12	3309.0	2.24	0.999
beta_c_pr[1,19]	0.526	0.00599	0.42	-0.142	0.517	1.22	4915.0	3.32	1.0
beta_c_pr[1,20]	0.381	0.00631	0.431	-0.311	0.368	1.1	4663.0	3.15	1.0
beta_c_pr[1,21]	0.0882	0.00628	0.408	-0.572	0.0844	0.738	4209.0	2.84	1.0
beta_c_pr[1,22]	0.466	0.0063	0.458	-0.268	0.455	1.23	5279.0	3.57	1.0
beta_c_pr[1,23]	1.42	0.00772	0.554	0.529	1.4	2.36	5153.0	3.48	1.0
beta_c_pr[1,24]	-1.11	0.00589	0.348	-1.69	-1.11	-0.557	3496.0	2.36	1.0
beta_c_pr[1,25]	-0.000461	0.00589	0.388	-0.63	-0.00776	0.654	4343.0	2.93	1.0
beta_c_pr[1,26]	0.425	0.00721	0.463	-0.32	0.414	1.21	4134.0	2.79	1.0
beta_c_pr[1,27]	-1.17	0.00553	0.338	-1.74	-1.17	-0.628	3752.0	2.53	1.0
beta_c_pr[1,28]	-0.764	0.00523	0.35	-1.34	-0.772	-0.178	4477.0	3.02	0.999
beta_c_pr[1,29]	-3.44	0.00835	0.426	-4.15	-3.42	-2.76	2604.0	1.76	1.0
beta_c_pr[1,30]	-0.873	0.00565	0.339	-1.43	-0.869	-0.318	3600.0	2.43	0.999
beta_c_pr[1,31]	-0.426	0.00523	0.39	-1.06	-0.43	0.219	5567.0	3.76	0.999
beta_c_pr[1,32]	-0.335	0.00561	0.375	-0.925	-0.343	0.31	4473.0	3.02	0.999
beta_c_pr[1,33]	0.679	0.0066	0.485	-0.093	0.67	1.49	5395.0	3.64	1.0
beta_c_pr[1,34]	0.697	0.00647	0.456	-0.0197	0.68	1.47	4976.0	3.36	1.0
beta_c_pr[1,35]	0.343	0.00597	0.425	-0.345	0.334	1.06	5055.0	3.42	1.0
beta_c_pr[1,36]	1.34	0.00743	0.535	0.488	1.33	2.23	5192.0	3.51	1.0
beta_c_pr[1,37]	1.89	0.00757	0.565	0.991	1.87	2.85	5577.0	3.77	0.999
beta_c_pr[1,38]	0.787	0.00667	0.472	0.0244	0.768	1.6	5015.0	3.39	1.0
beta_c_pr[1,39]	0.922	0.00712	0.514	0.128	0.905	1.81	5208.0	3.52	1.0
beta_c_pr[1,40]	0.28	0.00636	0.434	-0.428	0.268	1.02	4653.0	3.14	0.999
beta_c_pr[1,41]	-0.348	0.0054	0.385	-0.963	-0.358	0.281	5076.0	3.43	1.0
beta_c_pr[1,42]	0.602	0.00656	0.451	-0.124	0.585	1.36	4728.0	3.19	1.0
beta_c_pr[1,43]	-0.571	0.00568	0.37	-1.15	-0.573	0.0423	4253.0	2.87	1.0
beta_c_pr[1,44]	-1.04	0.0058	0.359	-1.63	-1.05	-0.457	3826.0	2.58	1.0
beta_c_pr[1,45]	0.849	0.00679	0.513	0.041	0.826	1.73	5697.0	3.85	1.0
beta_c_pr[1,46]	1.02	0.00875	0.54	0.183	0.992	1.95	3808.0	2.57	1.0
beta_c_pr[1,47]	-0.885	0.00523	0.35	-1.45	-0.888	-0.306	4465.0	3.02	1.0
beta_c_pr[1,48]	-0.571	0.00608	0.365	-1.16	-0.57	0.0304	3616.0	2.44	1.0
beta_c_pr[1,49]	0.727	0.00666	0.481	-0.033	0.715	1.55	5223.0	3.53	1.0
beta_c_pr[1,50]	-2.26	0.00701	0.386	-2.91	-2.26	-1.65	3035.0	2.05	1.0
beta_c_pr[1,51]	-0.312	0.00633	0.412	-0.975	-0.327	0.39	4239.0	2.86	1.0
beta_c_pr[1,52]	0.379	0.00676	0.491	-0.399	0.364	1.23	5289.0	3.57	1.0
beta_c_pr[1,53]	0.0174	0.00591	0.396	-0.602	0.00647	0.682	4486.0	3.03	1.0
beta_c_pr[1,54]	0.469	0.00643	0.43	-0.202	0.455	1.2	4466.0	3.02	1.0
beta_c_pr[1,55]	0.844	0.00709	0.491	0.0928	0.819	1.67	4800.0	3.24	1.0
beta_c_pr[1,56]	-0.319	0.00532	0.364	-0.899	-0.327	0.293	4671.0	3.16	1.0
beta_c_pr[1,57]	-0.069	0.00629	0.416	-0.732	-0.0768	0.626	4362.0	2.95	1.0
beta_c_pr[1,58]	0.0137	0.00573	0.401	-0.639	0.0138	0.687	4904.0	3.31	1.0
beta_c_pr[1,59]	-1.1	0.00542	0.349	-1.68	-1.09	-0.535	4152.0	2.81	1.0
beta_c_pr[1,60]	1.41	0.00769	0.513	0.599	1.39	2.28	4449.0	3.01	1.0
beta_c_pr[1,61]	-0.344	0.00554	0.395	-0.975	-0.344	0.317	5085.0	3.44	0.999
beta_c_pr[1,62]	-0.518	0.00566	0.387	-1.15	-0.515	0.121	4663.0	3.15	1.0
beta_c_pr[1,63]	-0.987	0.00539	0.346	-1.56	-0.988	-0.423	4130.0	2.79	0.999
beta_c_pr[1,64]	0.618	0.00673	0.456	-0.113	0.6	1.4	4581.0	3.09	1.0
beta_c_pr[1,65]	1.18	0.00647	0.51	0.365	1.16	2.06	6222.0	4.2	1.0
beta_c_pr[1,66]	0.579	0.0055	0.406	-0.0728	0.57	1.25	5438.0	3.67	1.0
beta_c_pr[1,67]	1.26	0.00672	0.557	0.378	1.23	2.2	6862.0	4.64	0.999
beta_c_pr[1,68]	0.0973	0.00679	0.436	-0.59	0.0851	0.852	4122.0	2.78	1.0
beta_c_pr[1,69]	0.0584	0.00573	0.438	-0.643	0.0643	0.799	5852.0	3.95	0.999
beta_c_pr[1,70]	0.338	0.0068	0.451	-0.37	0.319	1.1	4398.0	2.97	1.0
beta_c_pr[1,71]	0.00209	0.00593	0.403	-0.646	-0.00778	0.676	4617.0	3.12	1.0
beta_c_pr[1,72]	-0.243	0.00581	0.394	-0.87	-0.248	0.417	4584.0	3.1	1.0
beta_c_pr[1,73]	1.49	0.00791	0.559	0.597	1.47	2.45	4987.0	3.37	1.0
beta_c_pr[1,74]	-0.308	0.00529	0.369	-0.914	-0.303	0.307	4870.0	3.29	0.999
beta_c_pr[1,75]	-0.53	0.00628	0.389	-1.17	-0.523	0.105	3829.0	2.59	0.999
beta_c_pr[1,76]	1.56	0.00701	0.536	0.701	1.54	2.46	5848.0	3.95	1.0
beta_c_pr[1,77]	0.545	0.00654	0.446	-0.179	0.538	1.29	4664.0	3.15	1.0
beta_c_pr[1,78]	0.472	0.00673	0.453	-0.254	0.459	1.25	4544.0	3.07	0.999
beta_c_pr[1,79]	-0.175	0.00636	0.411	-0.84	-0.172	0.509	4177.0	2.82	1.0
beta_c_pr[1,80]	-1.19	0.00565	0.355	-1.79	-1.19	-0.607	3936.0	2.66	1.0
beta_c_pr[1,81]	0.337	0.00704	0.455	-0.392	0.322	1.11	4189.0	2.83	1.0
beta_c_pr[1,82]	-0.0249	0.00602	0.404	-0.673	-0.0299	0.65	4517.0	3.05	0.999
beta_c_pr[1,83]	-0.258	0.00564	0.374	-0.862	-0.263	0.386	4395.0	2.97	1.0
beta_c_pr[1,84]	-0.71	0.00529	0.352	-1.29	-0.707	-0.131	4433.0	2.99	1.0
beta_c_pr[1,85]	1.78	0.00788	0.609	0.811	1.76	2.81	5961.0	4.03	0.999
beta_c_pr[1,86]	-0.705	0.00558	0.394	-1.33	-0.706	-0.0406	4992.0	3.37	1.0
beta_c_pr[1,87]	-0.657	0.00515	0.357	-1.23	-0.664	-0.0548	4812.0	3.25	0.999
beta_c_pr[1,88]	-0.079	0.00589	0.417	-0.763	-0.0881	0.611	5020.0	3.39	1.0
beta_c_pr[1,89]	-0.796	0.00558	0.363	-1.4	-0.798	-0.183	4233.0	2.86	1.0
beta_c_pr[1,90]	-0.467	0.00532	0.388	-1.1	-0.476	0.188	5314.0	3.59	1.0
beta_c_pr[1,91]	1.07	0.00742	0.522	0.263	1.05	1.97	4950.0	3.34	1.0
beta_c_pr[1,92]	0.584	0.00667	0.456	-0.139	0.58	1.33	4663.0	3.15	1.0
beta_c_pr[1,93]	1.08	0.00664	0.51	0.282	1.06	1.96	5894.0	3.98	1.0
beta_c_pr[1,94]	-0.676	0.0053	0.353	-1.25	-0.678	-0.0935	4441.0	3.0	1.0
beta_c_pr[1,95]	-1.48	0.00584	0.386	-2.14	-1.48	-0.858	4361.0	2.95	1.0
beta_c_pr[1,96]	0.591	0.00694	0.5	-0.212	0.583	1.45	5194.0	3.51	1.0
beta_c_pr[1,97]	0.608	0.00601	0.465	-0.125	0.596	1.39	5975.0	4.04	1.0
beta_c_pr[1,98]	-0.977	0.00543	0.351	-1.56	-0.977	-0.412	4177.0	2.82	1.0
beta_c_pr[1,99]	-0.475	0.00554	0.372	-1.09	-0.472	0.142	4508.0	3.05	1.0
beta_c_pr[2,1]	-0.834	0.00734	0.32	-1.36	-0.83	-0.311	1899.0	1.28	1.0
