name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[3,68]	-0.288	0.00842	0.608	-1.31	-0.295	0.702	5223.0	3.39	1.0
beta_c_pr[3,69]	1.64	0.00775	0.597	0.673	1.63	2.67	5923.0	3.85	1.0
beta_c_pr[3,70]	0.922	0.00916	0.654	-0.125	0.9	2.04	5105.0	3.32	1.0
beta_c_pr[3,71]	1.64	0.00788	0.604	0.692	1.62	2.67	5870.0	3.81	1.0
beta_c_pr[3,72]	-0.983	0.00998	0.626	-2.01	-0.98	0.0221	3939.0	2.56	1.0
beta_c_pr[3,73]	-0.441	0.00783	0.578	-1.4	-0.435	0.501	5451.0	3.54	1.0
beta_c_pr[3,74]	-0.555	0.0073	0.509	-1.39	-0.549	0.273	4853.0	3.15	1.0
beta_c_pr[3,75]	0.0726	0.00688	0.518	-0.769	0.0736	0.937	5661.0	3.68	0.999
beta_c_pr[3,76]	0.0762	0.00843	0.603	-0.939	0.0801	1.05	5124.0	3.33	1.0
beta_c_pr[3,77]	0.152	0.0085	0.558	-0.79	0.147	1.07	4314.0	2.8	1.0
beta_c_pr[3,78]	-0.965	0.00683	0.497	-1.78	-0.969	-0.167	5309.0	3.45	1.0
beta_c_pr[3,79]	-0.213	0.00731	0.519	-1.05	-0.219	0.638	5043.0	3.28	1.0
beta_c_pr[3,80]	0.766	0.00804	0.571	-0.182	0.767	1.68	5054.0	3.28	1.0
beta_c_pr[3,81]	-0.0426	0.00883	0.574	-0.989	-0.0483	0.883	4222.0	2.74	1.0
beta_c_pr[3,82]	-1.98	0.00686	0.505	-2.82	-1.98	-1.15	5413.0	3.52	1.0
beta_c_pr[3,83]	-0.194	0.00796	0.527	-1.05	-0.201	0.664	4387.0	2.85	1.0
beta_c_pr[3,84]	-2.22	0.00772	0.518	-3.07	-2.22	-1.37	4507.0	2.93	1.0
beta_c_pr[3,85]	0.928	0.00734	0.544	0.0337	0.919	1.83	5497.0	3.57	1.0
beta_c_pr[3,86]	-0.605	0.00693	0.515	-1.45	-0.597	0.242	5520.0	3.59	1.0
beta_c_pr[3,87]	-0.417	0.00731	0.527	-1.27	-0.417	0.445	5196.0	3.37	1.0
beta_c_pr[3,88]	0.3	0.00775	0.619	-0.706	0.287	1.31	6377.0	4.14	0.999
beta_c_pr[3,89]	0.638	0.00741	0.536	-0.233	0.64	1.53	5236.0	3.4	0.999
beta_c_pr[3,90]	-0.736	0.00726	0.509	-1.56	-0.727	0.102	4920.0	3.2	1.0
beta_c_pr[3,91]	0.419	0.00827	0.621	-0.607	0.411	1.46	5643.0	3.67	1.0
beta_c_pr[3,92]	0.552	0.00753	0.563	-0.356	0.549	1.49	5583.0	3.63	0.999
beta_c_pr[3,93]	0.249	0.00728	0.554	-0.657	0.239	1.18	5800.0	3.77	0.999
beta_c_pr[3,94]	0.39	0.0093	0.558	-0.518	0.386	1.33	3597.0	2.34	1.0
beta_c_pr[3,95]	0.324	0.00781	0.566	-0.591	0.317	1.27	5255.0	3.41	1.0
beta_c_pr[3,96]	1.43	0.00729	0.607	0.453	1.42	2.45	6921.0	4.5	0.999
beta_c_pr[3,97]	-0.554	0.00782	0.563	-1.49	-0.552	0.365	5189.0	3.37	0.999
beta_c_pr[4,1]	-0.309	0.00766	0.568	-1.25	-0.312	0.628	5494.0	3.57	0.999
beta_c_pr[4,2]	-0.714	0.0089	0.601	-1.71	-0.708	0.257	4551.0	2.96	1.0
beta_c_pr[4,3]	-0.252	0.00887	0.58	-1.19	-0.25	0.704	4267.0	2.77	1.0
beta_c_pr[4,4]	-1.36	0.00786	0.567	-2.28	-1.35	-0.427	5205.0	3.38	1.0
beta_c_pr[4,5]	1.19	0.00833	0.595	0.218	1.19	2.19	5094.0	3.31	0.999
beta_c_pr[4,6]	0.198	0.00788	0.609	-0.812	0.206	1.22	5970.0	3.88	1.0
beta_c_pr[4,7]	-1.29	0.007	0.565	-2.21	-1.29	-0.34	6529.0	4.24	0.999
beta_c_pr[4,8]	-0.355	0.00729	0.549	-1.27	-0.353	0.556	5680.0	3.69	1.0
beta_c_pr[4,9]	0.673	0.00876	0.646	-0.42	0.673	1.73	5435.0	3.53	0.999
beta_c_pr[4,10]	1.87	0.0083	0.681	0.776	1.86	3.0	6735.0	4.37	1.0
beta_c_pr[4,11]	-1.51	0.0078	0.586	-2.48	-1.51	-0.564	5652.0	3.67	0.999
beta_c_pr[4,12]	0.289	0.00819	0.626	-0.728	0.281	1.34	5836.0	3.79	0.999
beta_c_pr[4,13]	1.17	0.0089	0.697	0.0709	1.16	2.35	6138.0	3.99	1.0
beta_c_pr[4,14]	-0.422	0.00695	0.533	-1.3	-0.43	0.482	5868.0	3.81	1.0
beta_c_pr[4,15]	-0.434	0.00913	0.606	-1.42	-0.435	0.562	4401.0	2.86	1.0
beta_c_pr[4,16]	0.578	0.01	0.722	-0.575	0.572	1.79	5220.0	3.39	1.0
beta_c_pr[4,17]	-0.974	0.00724	0.539	-1.83	-0.976	-0.0721	5530.0	3.59	1.0
beta_c_pr[4,18]	-0.53	0.00869	0.666	-1.64	-0.531	0.598	5877.0	3.82	0.999
beta_c_pr[4,19]	-0.508	0.00853	0.605	-1.49	-0.507	0.478	5020.0	3.26	0.999
beta_c_pr[4,20]	-0.656	0.00838	0.559	-1.58	-0.658	0.266	4444.0	2.89	0.999
beta_c_pr[4,21]	1.3	0.00746	0.589	0.359	1.29	2.29	6244.0	4.06	0.999
beta_c_pr[4,22]	-0.488	0.00747	0.563	-1.4	-0.487	0.43	5668.0	3.68	1.0
beta_c_pr[4,23]	0.546	0.00836	0.602	-0.421	0.534	1.56	5182.0	3.37	1.0
beta_c_pr[4,24]	-1.07	0.00806	0.556	-1.99	-1.08	-0.154	4767.0	3.1	1.0
beta_c_pr[4,25]	0.984	0.00765	0.593	0.0176	0.985	1.97	6019.0	3.91	1.0
beta_c_pr[4,26]	-0.0899	0.00792	0.567	-0.994	-0.0976	0.849	5133.0	3.33	1.0
beta_c_pr[4,27]	-0.204	0.00905	0.64	-1.23	-0.215	0.86	5005.0	3.25	0.999
beta_c_pr[4,28]	-0.271	0.00718	0.567	-1.21	-0.271	0.67	6240.0	4.05	0.999
beta_c_pr[4,29]	0.476	0.0085	0.632	-0.556	0.463	1.53	5519.0	3.59	0.999
beta_c_pr[4,30]	0.129	0.00814	0.587	-0.819	0.109	1.13	5200.0	3.38	1.0
beta_c_pr[4,31]	0.0143	0.0104	0.636	-1.04	0.00539	1.05	3731.0	2.42	0.999
beta_c_pr[4,32]	-0.741	0.00711	0.549	-1.62	-0.743	0.191	5963.0	3.87	1.0
beta_c_pr[4,33]	0.912	0.00765	0.568	-0.0137	0.899	1.86	5512.0	3.58	0.999
beta_c_pr[4,34]	-0.735	0.0102	0.636	-1.76	-0.734	0.297	3891.0	2.53	0.999
beta_c_pr[4,35]	0.806	0.0082	0.633	-0.222	0.799	1.88	5950.0	3.87	0.999
beta_c_pr[4,36]	-0.752	0.00801	0.565	-1.67	-0.752	0.174	4981.0	3.24	1.0
beta_c_pr[4,37]	1.05	0.00869	0.629	0.0156	1.05	2.11	5231.0	3.4	0.999
beta_c_pr[4,38]	0.349	0.00826	0.605	-0.687	0.356	1.33	5367.0	3.49	1.0
