name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
sigma[1,2]	0.342	0.000912	0.0416	0.277	0.339	0.414	2083.0	0.565	1.0
sigma[2,1]	0.705	0.00161	0.0574	0.617	0.701	0.806	1266.0	0.344	1.0
sigma[2,2]	0.305	0.00071	0.033	0.254	0.304	0.361	2163.0	0.587	1.0
sigma[3,1]	0.566	0.00118	0.0488	0.492	0.563	0.65	1710.0	0.464	1.0
sigma[3,2]	0.305	0.000724	0.0336	0.252	0.303	0.363	2153.0	0.585	1.0
sigma[4,1]	0.554	0.00109	0.0479	0.48	0.551	0.638	1921.0	0.522	1.0
sigma[4,2]	0.233	0.000684	0.0318	0.184	0.232	0.288	2168.0	0.589	1.0
rho[1]	0.485	0.00248	0.113	0.285	0.494	0.658	2089.0	0.567	1.0
rho[2]	0.679	0.00161	0.071	0.551	0.685	0.784	1933.0	0.525	1.0
rho[3]	0.544	0.00222	0.0962	0.373	0.551	0.688	1883.0	0.511	1.0
rho[4]	0.693	0.00176	0.0816	0.548	0.699	0.813	2146.0	0.583	1.0
