subject,session,block,runsheet,trial,exposure,valence,action,robot,stimulus,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys,congruence
46b5352aly4p8vyup0c3qupa,3,1,3b,100,7,0,no-go,NGAL,300,O,bacs1,0,0,,1,1.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,103,8,0,no-go,NGAL,300,O,bacs1,0,1,0.57,0,0.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,108,9,0,no-go,NGAL,300,O,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,111,10,0,no-go,NGAL,300,O,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,113,11,0,no-go,NGAL,300,O,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,120,12,0,no-go,NGAL,300,O,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,3,1,1,go,GW,301,P,bacs1,1,1,0.53,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,7,2,1,go,GW,301,P,bacs1,1,1,0.428,1,1.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,9,3,1,go,GW,301,P,bacs1,1,0,,0,0.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,13,4,1,go,GW,301,P,bacs1,1,1,0.413,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,17,5,1,go,GW,301,P,bacs1,1,1,0.485,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,21,6,1,go,GW,301,P,bacs1,1,1,0.465,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,27,7,1,go,GW,301,P,bacs1,1,1,0.505,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,31,8,1,go,GW,301,P,bacs1,1,1,0.439,1,1.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,33,9,1,go,GW,301,P,bacs1,1,0,,0,0.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,39,10,1,go,GW,301,P,bacs1,1,1,0.746,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,44,11,1,go,GW,301,P,bacs1,1,1,0.825,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,48,12,1,go,GW,301,P,bacs1,1,1,0.7020000000000001,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,209,1,0,no-go,NGAL,302,Q,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,216,2,0,no-go,NGAL,302,Q,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,219,3,0,no-go,NGAL,302,Q,bacs1,0,0,,1,1.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,223,4,0,no-go,NGAL,302,Q,bacs1,0,1,0.46299999999999997,0,0.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,225,5,0,no-go,NGAL,302,Q,bacs1,0,1,0.961,0,1.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,229,6,0,no-go,NGAL,302,Q,bacs1,0,1,0.609,0,1.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,236,7,0,no-go,NGAL,302,Q,bacs1,0,1,0.648,0,1.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,239,8,0,no-go,NGAL,302,Q,bacs1,0,1,0.534,0,0.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,123,1,1,go,GW,303,R,bacs1,1,0,,0,0.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,128,2,1,go,GW,303,R,bacs1,1,1,0.669,1,1.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,132,3,1,go,GW,303,R,bacs1,1,0,,0,1.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,133,4,1,go,GW,303,R,bacs1,1,0,,0,1.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,140,5,1,go,GW,303,R,bacs1,1,0,,0,0.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,143,6,1,go,GW,303,R,bacs1,1,1,0.45299999999999996,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,148,7,1,go,GW,303,R,bacs1,1,1,0.43799999999999994,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,2,3a,151,8,1,go,GW,303,R,bacs1,1,1,0.45399999999999996,1,0.0,1,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,36,1,0,go,GAL,304,S,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,40,2,0,go,GAL,304,S,bacs1,1,1,0.578,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,43,3,0,go,GAL,304,S,bacs1,1,1,0.5670000000000001,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,46,4,0,go,GAL,304,S,bacs1,1,1,0.45399999999999996,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,51,5,0,go,GAL,304,S,bacs1,1,1,0.5479999999999999,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,55,6,0,go,GAL,304,S,bacs1,1,1,0.645,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,59,7,0,go,GAL,304,S,bacs1,1,1,0.537,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,61,8,0,go,GAL,304,S,bacs1,1,1,0.5760000000000001,1,1.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,66,9,0,go,GAL,304,S,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,69,10,0,go,GAL,304,S,bacs1,1,1,0.537,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,75,11,0,go,GAL,304,S,bacs1,1,1,0.519,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,80,12,0,go,GAL,304,S,bacs1,1,1,0.597,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,161,1,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,168,2,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,171,3,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,176,4,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,177,5,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,182,6,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,187,7,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,190,8,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,193,9,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,197,10,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,202,11,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,208,12,1,no-go,NGW,305,T,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,34,1,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,38,2,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,41,3,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,47,4,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,50,5,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,56,6,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,60,7,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,63,8,0,no-go,NGAL,306,U,bacs1,0,0,,1,1.0,0,0,1
46b5352aly4p8vyup0c3qupa,3,1,3b,68,9,0,no-go,NGAL,306,U,bacs1,0,1,0.426,0,0.0,0,1,1
46b5352aly4p8vyup0c3qupa,3,1,3b,70,10,0,no-go,NGAL,306,U,bacs1,0,0,,1,0.0,1,0,1
46b5352aly4p8vyup0c3qupa,3,2,3a,154,1,0,go,GAL,307,V,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,160,2,0,go,GAL,307,V,bacs1,1,1,0.475,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,163,3,0,go,GAL,307,V,bacs1,1,1,0.48700000000000004,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,167,4,0,go,GAL,307,V,bacs1,1,1,0.42200000000000004,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,169,5,0,go,GAL,307,V,bacs1,1,1,0.413,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,173,6,0,go,GAL,307,V,bacs1,1,1,0.48100000000000004,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,180,7,0,go,GAL,307,V,bacs1,1,1,0.526,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,184,8,0,go,GAL,307,V,bacs1,1,1,0.466,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,186,9,0,go,GAL,307,V,bacs1,1,1,0.442,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,192,10,0,go,GAL,307,V,bacs1,1,1,0.561,1,1.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,194,11,0,go,GAL,307,V,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,200,12,0,go,GAL,307,V,bacs1,1,1,0.456,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,4,1,1,no-go,NGW,310,Y,bacs1,0,1,0.6409999999999999,0,0.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,6,2,1,no-go,NGW,310,Y,bacs1,0,1,0.863,0,0.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,1,3b,12,3,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,16,4,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,18,5,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,24,6,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,25,7,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,30,8,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,35,9,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,1,3b,37,10,1,no-go,NGW,310,Y,bacs1,0,0,,1,0.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,122,1,0,go,GAL,311,Z,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,127,2,0,go,GAL,311,Z,bacs1,1,1,0.6,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,131,3,0,go,GAL,311,Z,bacs1,1,1,0.575,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,136,4,0,go,GAL,311,Z,bacs1,1,1,0.384,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,139,5,0,go,GAL,311,Z,bacs1,1,1,0.43200000000000005,1,0.0,1,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,141,6,0,go,GAL,311,Z,bacs1,1,1,0.423,1,1.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,146,7,0,go,GAL,311,Z,bacs1,1,0,,0,1.0,1,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,152,8,0,go,GAL,311,Z,bacs1,1,0,,0,0.0,0,0,0
46b5352aly4p8vyup0c3qupa,3,2,3a,155,9,0,go,GAL,311,Z,bacs1,1,1,0.578,1,1.0,0,1,0
46b5352aly4p8vyup0c3qupa,3,2,3a,159,10,0,go,GAL,311,Z,bacs1,1,0,,0,1.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,1,3b,3,1,1,go,GW,312,A,elianto,1,1,0.6579999999999999,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,6,2,1,go,GW,312,A,elianto,1,1,0.629,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,10,3,1,go,GW,312,A,elianto,1,1,0.423,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,16,4,1,go,GW,312,A,elianto,1,1,0.622,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,19,5,1,go,GW,312,A,elianto,1,1,0.544,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,21,6,1,go,GW,312,A,elianto,1,1,0.595,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,25,7,1,go,GW,312,A,elianto,1,1,0.414,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,29,8,1,go,GW,312,A,elianto,1,1,0.5579999999999999,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,33,9,1,go,GW,312,A,elianto,1,1,0.526,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,37,10,1,go,GW,312,A,elianto,1,1,0.6409999999999999,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,43,11,1,go,GW,312,A,elianto,1,1,0.588,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,46,12,1,go,GW,312,A,elianto,1,1,0.625,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,153,1,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,157,2,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,162,3,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,165,4,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,171,5,0,no-go,NGAL,313,B,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,173,6,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,178,7,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,183,8,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,188,9,0,no-go,NGAL,313,B,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,192,10,0,no-go,NGAL,313,B,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,161,1,1,no-go,NGW,314,C,elianto,0,0,,1,1.0,0,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,167,2,1,no-go,NGW,314,C,elianto,0,1,0.7,0,1.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,2,3a,172,3,1,no-go,NGW,314,C,elianto,0,1,0.619,0,0.0,0,1,0
4eieaza893bbdomymq9tbyc5,3,2,3a,175,4,1,no-go,NGW,314,C,elianto,0,1,0.563,0,0.0,0,1,0
4eieaza893bbdomymq9tbyc5,3,2,3a,180,5,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,181,6,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,187,7,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,189,8,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,193,9,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,200,10,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,201,11,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,2,3a,206,12,1,no-go,NGW,314,C,elianto,0,0,,1,0.0,1,0,0
4eieaza893bbdomymq9tbyc5,3,1,3b,84,1,1,go,GW,315,D,elianto,1,0,,0,0.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,85,2,1,go,GW,315,D,elianto,1,0,,0,0.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,89,3,1,go,GW,315,D,elianto,1,0,,0,0.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,93,4,1,go,GW,315,D,elianto,1,1,0.878,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,99,5,1,go,GW,315,D,elianto,1,0,,0,0.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,103,6,1,go,GW,315,D,elianto,1,1,0.589,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,106,7,1,go,GW,315,D,elianto,1,0,,0,1.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,112,8,1,go,GW,315,D,elianto,1,0,,0,0.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,114,9,1,go,GW,315,D,elianto,1,0,,0,1.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,118,10,1,go,GW,315,D,elianto,1,0,,0,0.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,49,1,0,no-go,NGAL,316,E,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,53,2,0,no-go,NGAL,316,E,elianto,0,1,0.688,0,0.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,60,3,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,63,4,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,66,5,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,70,6,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,75,7,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,80,8,0,no-go,NGAL,316,E,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,124,1,0,no-go,NGAL,317,F,elianto,0,1,0.562,0,1.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,127,2,0,no-go,NGAL,317,F,elianto,0,1,0.6559999999999999,0,0.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,130,3,0,no-go,NGAL,317,F,elianto,0,1,0.529,0,0.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,133,4,0,no-go,NGAL,317,F,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,137,5,0,no-go,NGAL,317,F,elianto,0,1,0.451,0,0.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,141,6,0,no-go,NGAL,317,F,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,147,7,0,no-go,NGAL,317,F,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,150,8,0,no-go,NGAL,317,F,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,156,9,0,no-go,NGAL,317,F,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,158,10,0,no-go,NGAL,317,F,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,164,11,0,no-go,NGAL,317,F,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,2,3a,166,12,0,no-go,NGAL,317,F,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,4,1,0,go,GAL,318,G,elianto,1,0,,0,0.0,0,0,0
4eieaza893bbdomymq9tbyc5,3,1,3b,5,2,0,go,GAL,318,G,elianto,1,1,0.735,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,12,3,0,go,GAL,318,G,elianto,1,1,0.7,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,14,4,0,go,GAL,318,G,elianto,1,1,0.7040000000000001,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,20,5,0,go,GAL,318,G,elianto,1,1,0.529,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,22,6,0,go,GAL,318,G,elianto,1,1,0.755,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,26,7,0,go,GAL,318,G,elianto,1,1,0.402,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,30,8,0,go,GAL,318,G,elianto,1,1,0.753,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,2,3a,194,1,1,go,GW,319,H,elianto,1,1,1.035,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,197,2,1,go,GW,319,H,elianto,1,1,0.465,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,203,3,1,go,GW,319,H,elianto,1,1,0.55,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,205,4,1,go,GW,319,H,elianto,1,1,0.444,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,212,5,1,go,GW,319,H,elianto,1,1,0.5710000000000001,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,213,6,1,go,GW,319,H,elianto,1,1,0.643,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,220,7,1,go,GW,319,H,elianto,1,1,0.5429999999999999,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,222,8,1,go,GW,319,H,elianto,1,1,0.527,1,1.0,0,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,228,9,1,go,GW,319,H,elianto,1,1,0.522,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,230,10,1,go,GW,319,H,elianto,1,1,0.525,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,235,11,1,go,GW,319,H,elianto,1,1,0.47100000000000003,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,2,3a,238,12,1,go,GW,319,H,elianto,1,1,0.5579999999999999,1,0.0,1,1,1
4eieaza893bbdomymq9tbyc5,3,1,3b,82,1,0,go,GAL,321,J,elianto,1,1,0.7979999999999999,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,88,2,0,go,GAL,321,J,elianto,1,1,0.547,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,90,3,0,go,GAL,321,J,elianto,1,1,0.927,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,94,4,0,go,GAL,321,J,elianto,1,1,0.755,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,100,5,0,go,GAL,321,J,elianto,1,1,0.7240000000000001,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,101,6,0,go,GAL,321,J,elianto,1,1,0.914,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,105,7,0,go,GAL,321,J,elianto,1,1,0.674,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,111,8,0,go,GAL,321,J,elianto,1,1,0.705,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,115,9,0,go,GAL,321,J,elianto,1,1,0.496,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,119,10,0,go,GAL,321,J,elianto,1,1,0.541,1,0.0,1,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,76,1,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,79,2,0,no-go,NGAL,322,K,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,83,3,0,no-go,NGAL,322,K,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,87,4,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,91,5,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,96,6,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,97,7,0,no-go,NGAL,322,K,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,102,8,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,107,9,0,no-go,NGAL,322,K,elianto,0,0,,1,1.0,0,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,109,10,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,116,11,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,120,12,0,no-go,NGAL,322,K,elianto,0,0,,1,0.0,1,0,1
4eieaza893bbdomymq9tbyc5,3,1,3b,1,1,1,no-go,NGW,323,L,elianto,0,1,0.599,0,0.0,0,1,0
4eieaza893bbdomymq9tbyc5,3,1,3b,7,2,1,no-go,NGW,323,L,elianto,0,0,,1,0.0,1,0,0
