	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b2[40]	11.1	0.0331	2.67	6.32	10.9	16.6	6498.0	0.851	1.0
b2[41]	10.9	0.0372	2.8	6.03	10.7	16.8	5660.0	0.741	1.0
b2[42]	10.7	0.0321	2.61	5.92	10.5	16.1	6603.0	0.865	0.999
b2[43]	4.68	0.0506	3.32	0.257	3.97	12.1	4304.0	0.564	1.0
b2[44]	3.38	0.0308	1.34	1.88	3.08	6.74	1876.0	0.246	1.0
b2[45]	6.08	0.0383	2.74	2.17	5.56	12.2	5120.0	0.67	1.0
b2[46]	3.7	0.0387	1.93	1.63	3.13	8.79	2482.0	0.325	1.0
b2[47]	8.14	0.0273	2.17	4.53	7.86	13.0	6346.0	0.831	1.0
b2[48]	3.8	0.0589	2.95	0.485	2.82	10.9	2504.0	0.328	1.0
b2[49]	5.05	0.0531	2.82	1.62	4.28	11.6	2823.0	0.37	1.0
b2[50]	6.1	0.0389	2.7	2.19	5.61	12.2	4831.0	0.633	1.0
b2[51]	5.3	0.0422	3.03	1.02	4.77	11.9	5153.0	0.675	1.0
b2[52]	7.79	0.0327	2.54	3.6	7.44	13.1	6027.0	0.789	1.0
b2[53]	5.01	0.0395	2.26	1.91	4.53	10.4	3263.0	0.427	1.0
b2[54]	3.31	0.0493	2.48	0.719	2.41	9.67	2533.0	0.332	1.0
b2[55]	3.35	0.0548	3.42	-0.959	2.37	11.1	3897.0	0.51	1.0
b2[56]	2.31	0.023	0.975	1.14	2.12	4.5	1792.0	0.235	1.0
b2[57]	6.14	0.0343	2.17	3.18	5.67	11.2	4020.0	0.526	1.0
b2[58]	6.21	0.0413	2.8	1.99	5.77	12.4	4608.0	0.603	1.0
b2[59]	6.47	0.0422	3.12	1.84	6.05	13.2	5443.0	0.713	1.0
b2[60]	3.74	0.0373	1.94	1.4	3.21	8.46	2711.0	0.355	1.0
b2[61]	12.9	0.0399	3.06	7.38	12.7	19.2	5871.0	0.769	1.0
b2[62]	9.01	0.0406	3.1	3.62	8.79	15.3	5831.0	0.764	1.0
b2[63]	7.66	0.0355	2.79	2.95	7.37	13.5	6194.0	0.811	0.999
b2[64]	7.14	0.0483	3.3	1.66	6.82	14.3	4674.0	0.612	1.0
b2[65]	7.52	0.0417	3.06	2.64	7.18	14.2	5387.0	0.705	1.0
b2[66]	6.31	0.0392	2.77	2.31	5.77	12.6	4988.0	0.653	1.0
b2[67]	11.7	0.0306	2.45	7.3	11.5	16.8	6405.0	0.839	1.0
b2[68]	9.3	0.0339	2.66	4.77	9.05	15.1	6165.0	0.807	1.0
b2[69]	4.04	0.0385	2.05	1.62	3.49	9.22	2839.0	0.372	1.0
b2[70]	2.18	0.0278	1.02	0.979	2.0	4.26	1359.0	0.178	1.0
b2[71]	5.51	0.0424	2.96	1.37	4.94	12.2	4870.0	0.638	1.0
b2[72]	8.37	0.034	2.51	4.22	8.05	13.7	5454.0	0.714	0.999
b2[73]	9.07	0.0345	2.61	4.5	8.81	14.6	5705.0	0.747	1.0
b2[74]	9.7	0.032	2.59	5.34	9.43	15.3	6542.0	0.857	0.999
b2[75]	4.86	0.0444	3.03	0.896	4.2	11.8	4654.0	0.609	1.0
b2[76]	12.8	0.0329	2.7	7.9	12.6	18.4	6758.0	0.885	1.0
b2[77]	5.39	0.0397	2.23	2.35	4.9	10.7	3166.0	0.415	1.0
b2[78]	6.02	0.03	2.2	2.67	5.67	11.0	5379.0	0.704	0.999
b2[79]	4.43	0.0481	2.64	1.35	3.64	10.9	3020.0	0.395	1.0
b2[80]	6.79	0.0356	2.26	3.59	6.33	12.0	4011.0	0.525	1.0
b2[81]	11.8	0.032	2.6	7.39	11.5	17.3	6607.0	0.865	1.0
b2[82]	6.06	0.0277	2.0	3.02	5.74	10.4	5209.0	0.682	1.0
b2[83]	5.88	0.0379	2.45	2.45	5.39	11.5	4168.0	0.546	1.0
b2[84]	7.85	0.0401	2.65	3.68	7.51	13.7	4357.0	0.571	1.0
b2[85]	4.52	0.0482	3.27	0.244	3.9	11.7	4607.0	0.603	1.0
b2[86]	13.4	0.0388	2.86	8.34	13.2	19.3	5440.0	0.712	0.999
b2[87]	3.68	0.0475	2.02	1.65	3.03	8.94	1804.0	0.236	1.01
b2[88]	5.07	0.0377	2.57	1.58	4.48	11.0	4643.0	0.608	1.0
b2[89]	6.4	0.0344	2.14	3.25	6.05	11.4	3874.0	0.507	1.0
b2[90]	8.39	0.028	2.21	4.73	8.15	13.1	6201.0	0.812	1.0
b2[91]	9.17	0.0313	2.44	5.11	8.87	14.3	6062.0	0.794	0.999
b2[92]	3.17	0.0558	3.25	-0.616	2.01	10.7	3385.0	0.443	1.0
b2[93]	8.15	0.0413	2.92	3.4	7.85	14.3	5020.0	0.657	1.0
b2[94]	5.4	0.0368	2.3	2.2	4.94	10.7	3909.0	0.512	1.0
b2[95]	7.36	0.0336	2.58	2.93	7.08	12.9	5899.0	0.772	1.0
b2[96]	5.34	0.042	2.72	1.68	4.77	11.6	4203.0	0.55	1.0
b2[97]	5.0	0.0443	3.41	-0.216	4.56	12.2	5945.0	0.779	0.999
b2[98]	4.22	0.0305	1.65	2.05	3.84	8.23	2939.0	0.385	1.0
b2[99]	8.53	0.038	2.71	4.17	8.2	14.3	5090.0	0.666	1.0
b2[100]	6.44	0.0306	2.02	3.27	6.14	10.9	4338.0	0.568	0.999
b2[101]	6.73	0.0223	1.73	3.89	6.51	10.6	6006.0	0.786	1.0
b2[102]	2.75	0.0415	1.95	0.928	2.09	7.83	2196.0	0.288	1.0
b2[103]	10.9	0.0324	2.51	6.54	10.7	16.2	5983.0	0.783	0.999
b2[104]	3.97	0.0278	1.45	2.2	3.63	7.69	2729.0	0.357	1.0
b2[105]	6.55	0.0448	2.55	2.71	6.17	12.3	3242.0	0.425	1.0
b2[106]	2.61	0.0338	1.53	0.91	2.17	6.47	2055.0	0.269	1.0
b2[107]	7.34	0.0256	2.07	3.75	7.13	11.7	6487.0	0.849	1.0
b2[108]	3.53	0.0555	3.06	0.211	2.43	11.0	3038.0	0.398	1.0
b2[109]	6.13	0.0401	2.71	2.24	5.68	12.2	4555.0	0.596	1.0
b2[110]	6.99	0.0371	2.46	3.49	6.48	12.7	4409.0	0.577	1.0
b3[1]	1.68	0.0137	0.685	0.747	1.52	3.27	2507.0	0.328	1.0
b3[2]	2.49	0.0106	0.646	1.47	2.39	3.95	3699.0	0.484	1.0
b3[3]	0.504	0.00364	0.297	-0.122	0.499	1.06	6657.0	0.872	1.0
b3[4]	1.92	0.00817	0.511	1.1	1.84	3.06	3923.0	0.514	1.0
b3[5]	0.663	0.00342	0.281	0.153	0.64	1.26	6750.0	0.884	1.0
b3[6]	0.79	0.00391	0.329	0.161	0.774	1.45	7066.0	0.925	1.0
b3[7]	1.53	0.00866	0.576	0.566	1.48	2.72	4423.0	0.579	0.999
b3[8]	2.26	0.00837	0.603	1.26	2.2	3.5	5193.0	0.68	1.0
b3[9]	2.12	0.0128	0.632	1.15	2.0	3.57	2433.0	0.319	1.0
b3[10]	1.39	0.00936	0.538	0.63	1.28	2.65	3297.0	0.432	1.0
b3[11]	1.63	0.00464	0.394	0.932	1.59	2.46	7238.0	0.948	1.0
b3[12]	1.37	0.00724	0.46	0.639	1.32	2.37	4046.0	0.53	1.0
b3[13]	0.345	0.00302	0.301	-0.252	0.341	0.931	9953.0	1.3	0.999
b3[14]	1.88	0.00549	0.448	1.07	1.85	2.81	6676.0	0.874	1.0
b3[15]	2.18	0.0111	0.646	1.07	2.12	3.52	3366.0	0.441	1.0
b3[16]	-0.181	0.00295	0.286	-0.765	-0.179	0.34	9402.0	1.23	1.0
b3[17]	-0.625	0.00829	0.597	-1.9	-0.606	0.54	5181.0	0.678	1.0
b3[18]	-0.0167	0.00316	0.303	-0.63	-0.0182	0.556	9143.0	1.2	1.0
b3[19]	1.45	0.00898	0.596	0.411	1.37	2.69	4396.0	0.576	0.999
b3[20]	1.3	0.00377	0.29	0.793	1.27	1.9	5916.0	0.775	1.0
b3[21]	2.1	0.00792	0.589	1.05	2.04	3.29	5536.0	0.725	1.0
b3[22]	2.38	0.0059	0.494	1.48	2.34	3.42	7010.0	0.918	1.0
b3[23]	1.95	0.006	0.483	1.09	1.92	2.97	6470.0	0.847	1.0
b3[24]	1.6	0.00783	0.494	0.801	1.53	2.73	3978.0	0.521	1.0
b3[25]	1.15	0.00822	0.454	0.496	1.07	2.25	3051.0	0.4	1.0
b3[26]	1.94	0.00946	0.585	1.04	1.84	3.24	3822.0	0.5	0.999
b3[27]	0.357	0.00572	0.454	-0.432	0.309	1.32	6304.0	0.825	0.999
b3[28]	0.918	0.00655	0.432	0.233	0.855	1.9	4355.0	0.57	1.0
b3[29]	1.63	0.00611	0.448	0.859	1.57	2.62	5373.0	0.704	1.0
b3[30]	1.88	0.00754	0.497	1.1	1.8	2.99	4359.0	0.571	1.0
b3[31]	2.1	0.0108	0.695	1.11	1.94	3.68	4130.0	0.541	1.0
b3[32]	1.67	0.00759	0.54	0.767	1.62	2.83	5060.0	0.663	1.0
b3[33]	2.1	0.00779	0.592	1.05	2.06	3.36	5792.0	0.758	1.0
b3[34]	1.18	0.00325	0.286	0.649	1.16	1.74	7755.0	1.02	1.0
b3[35]	1.65	0.0049	0.451	0.82	1.63	2.57	8468.0	1.11	1.0
b3[36]	2.09	0.00486	0.446	1.27	2.07	2.98	8426.0	1.1	0.999
b3[37]	2.33	0.00814	0.55	1.36	2.27	3.47	4571.0	0.599	1.0
b3[38]	1.36	0.00518	0.426	0.608	1.32	2.23	6752.0	0.884	1.0
b3[39]	2.09	0.0052	0.434	1.29	2.07	2.97	6947.0	0.91	0.999
b3[40]	1.29	0.00356	0.355	0.598	1.27	2.01	9976.0	1.31	1.0
b3[41]	0.373	0.012	0.558	-0.376	0.245	1.8	2150.0	0.282	1.0
b3[42]	0.395	0.00323	0.322	-0.259	0.398	0.994	9905.0	1.3	1.0
b3[43]	1.38	0.0138	0.775	0.17	1.3	3.02	3163.0	0.414	1.0
b3[44]	2.24	0.00573	0.411	1.51	2.19	3.11	5128.0	0.672	1.0
b3[45]	2.06	0.00724	0.534	1.12	2.0	3.22	5443.0	0.713	1.0
b3[46]	2.67	0.00484	0.445	1.86	2.64	3.57	8444.0	1.11	1.0
b3[47]	1.59	0.00516	0.434	0.804	1.56	2.51	7088.0	0.928	1.0
b3[48]	2.18	0.0128	0.826	0.734	2.16	3.8	4183.0	0.548	1.0
b3[49]	0.299	0.00662	0.427	-0.449	0.247	1.27	4165.0	0.545	1.0
b3[50]	1.77	0.00938	0.527	1.02	1.66	3.06	3156.0	0.413	1.0
b3[51]	1.49	0.0106	0.581	0.729	1.34	2.92	2985.0	0.391	1.0
b3[52]	1.01	0.00344	0.31	0.393	0.996	1.6	8155.0	1.07	1.0
b3[53]	2.23	0.00724	0.639	1.03	2.2	3.51	7774.0	1.02	1.0
b3[54]	2.88	0.0143	0.769	1.61	2.81	4.5	2895.0	0.379	1.0
b3[55]	1.99	0.0117	0.76	0.692	1.95	3.53	4209.0	0.551	1.0
b3[56]	0.623	0.00587	0.393	-0.0612	0.577	1.45	4478.0	0.586	1.0
b3[57]	0.655	0.00339	0.313	0.0191	0.651	1.24	8562.0	1.12	1.0
b3[58]	2.73	0.00922	0.63	1.65	2.66	4.09	4663.0	0.611	1.0
b3[59]	0.423	0.00349	0.341	-0.267	0.417	1.06	9572.0	1.25	1.0
b3[60]	1.95	0.00959	0.642	0.842	1.9	3.27	4474.0	0.586	1.0
b3[61]	-0.308	0.00351	0.35	-1.06	-0.304	0.337	9905.0	1.3	1.0
b3[62]	1.86	0.00604	0.445	1.08	1.81	2.81	5426.0	0.711	1.0
b3[63]	1.62	0.00937	0.686	0.481	1.56	3.04	5358.0	0.702	1.0
b3[64]	2.15	0.0122	0.685	1.03	2.07	3.56	3171.0	0.415	1.0
b3[65]	2.34	0.0119	0.71	1.09	2.3	3.8	3577.0	0.468	1.0
b3[66]	0.627	0.00327	0.254	0.171	0.612	1.13	6026.0	0.789	0.999
b3[67]	2.52	0.0058	0.496	1.58	2.5	3.51	7308.0	0.957	1.0
b3[68]	1.25	0.00433	0.379	0.538	1.23	2.03	7676.0	1.01	1.0
b3[69]	2.13	0.00882	0.611	1.07	2.08	3.42	4803.0	0.629	1.0
b3[70]	0.898	0.00514	0.433	0.104	0.869	1.76	7119.0	0.932	1.0
b3[71]	2.34	0.00914	0.672	1.12	2.3	3.73	5407.0	0.708	1.0
b3[72]	-0.0892	0.00238	0.236	-0.6	-0.0888	0.352	9851.0	1.29	1.0
b3[73]	0.978	0.00333	0.288	0.446	0.962	1.55	7442.0	0.974	1.0
b3[74]	1.33	0.00496	0.375	0.678	1.29	2.17	5709.0	0.748	1.0
b3[75]	1.92	0.00504	0.388	1.22	1.89	2.71	5934.0	0.777	0.999
b3[76]	0.49	0.00331	0.322	-0.179	0.49	1.11	9446.0	1.24	1.0
b3[77]	2.55	0.00862	0.612	1.45	2.5	3.81	5042.0	0.66	1.0
b3[78]	1.36	0.00367	0.36	0.671	1.35	2.08	9639.0	1.26	1.0
b3[79]	-0.325	0.00515	0.385	-1.23	-0.306	0.388	5601.0	0.733	1.0
b3[80]	1.22	0.00559	0.327	0.659	1.18	1.91	3432.0	0.449	1.0
b3[81]	-0.583	0.00278	0.25	-1.11	-0.574	-0.125	8098.0	1.06	0.999
