	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[42]	13.9	0.0327	2.68	8.93	13.7	19.3	6741.0	0.875	1.0
b1[43]	3.35	0.0509	2.94	0.488	2.23	10.9	3351.0	0.435	1.0
b1[44]	3.33	0.0435	2.28	1.27	2.47	9.49	2759.0	0.358	1.0
b1[45]	6.59	0.0402	2.99	2.48	6.05	13.6	5547.0	0.72	1.0
b1[46]	7.64	0.0392	3.25	2.67	7.1	14.7	6878.0	0.893	0.999
b1[47]	9.26	0.0285	2.18	5.74	8.98	14.0	5880.0	0.764	1.0
b1[48]	3.19	0.0559	3.06	0.353	1.96	11.2	2998.0	0.389	1.0
b1[49]	3.29	0.0354	1.78	1.58	2.77	7.8	2516.0	0.327	1.0
b1[50]	6.28	0.0419	3.3	1.66	5.67	13.8	6189.0	0.804	1.0
b1[51]	4.95	0.0444	3.37	0.784	4.19	13.0	5773.0	0.75	1.0
b1[52]	9.41	0.0329	2.63	5.26	9.04	15.2	6364.0	0.826	1.0
b1[53]	2.2	0.00828	0.527	1.4	2.12	3.34	4062.0	0.527	1.0
b1[54]	1.84	0.0383	1.61	0.613	1.37	6.32	1775.0	0.23	1.0
b1[55]	2.4	0.0561	3.06	-0.624	1.04	10.3	2968.0	0.385	1.0
b1[56]	2.29	0.00468	0.36	1.62	2.27	3.02	5940.0	0.771	1.0
b1[57]	5.36	0.022	1.46	3.27	5.09	8.69	4424.0	0.574	1.0
b1[58]	4.78	0.0492	3.1	1.15	3.84	12.4	3980.0	0.517	1.0
b1[59]	8.52	0.0355	2.87	4.02	8.12	14.8	6551.0	0.851	1.0
b1[60]	3.42	0.0442	2.34	1.23	2.61	9.63	2818.0	0.366	1.0
b1[61]	13.9	0.0349	2.79	8.98	13.7	19.8	6404.0	0.832	1.0
b1[62]	6.19	0.0424	2.91	2.3	5.52	13.0	4730.0	0.614	1.0
b1[63]	10.4	0.038	3.03	5.29	10.1	17.0	6367.0	0.827	1.0
b1[64]	4.69	0.05	3.32	0.673	3.87	12.4	4398.0	0.571	1.0
b1[65]	4.48	0.0434	2.73	1.49	3.6	11.2	3978.0	0.517	1.0
b1[66]	2.62	0.0489	1.93	1.06	2.02	8.24	1553.0	0.202	1.0
b1[67]	16.9	0.0437	3.09	11.4	16.6	23.2	4989.0	0.648	1.0
b1[68]	8.52	0.0299	2.28	4.86	8.17	13.6	5834.0	0.758	1.0
b1[69]	2.14	0.0456	1.7	0.996	1.62	7.21	1385.0	0.18	1.0
b1[70]	2.01	0.00377	0.285	1.46	1.99	2.57	5701.0	0.74	0.999
b1[71]	1.95	0.0418	1.59	0.755	1.52	6.47	1443.0	0.187	1.0
b1[72]	5.7	0.0414	2.8	2.25	4.95	12.3	4551.0	0.591	1.0
b1[73]	2.85	0.00544	0.431	2.04	2.83	3.71	6260.0	0.813	1.0
b1[74]	10.1	0.0351	2.96	5.39	9.62	16.5	7131.0	0.926	0.999
b1[75]	2.88	0.0421	1.99	1.17	2.2	8.34	2229.0	0.289	1.0
b1[76]	17.4	0.0445	3.22	11.7	17.1	24.1	5243.0	0.681	1.0
b1[77]	4.23	0.0464	2.81	1.4	3.26	11.3	3677.0	0.477	1.0
b1[78]	9.87	0.0301	2.59	5.66	9.53	15.6	7416.0	0.963	1.0
b1[79]	3.24	0.0546	2.69	1.01	2.14	10.6	2436.0	0.316	1.0
b1[80]	3.56	0.0106	0.765	2.36	3.47	5.24	5211.0	0.677	1.0
b1[81]	15.5	0.0431	3.27	9.59	15.2	22.3	5750.0	0.747	1.0
b1[82]	10.3	0.0338	2.66	5.88	9.98	16.1	6188.0	0.804	1.0
b1[83]	6.66	0.0434	3.15	2.27	6.08	14.0	5286.0	0.686	1.0
b1[84]	3.36	0.00597	0.431	2.51	3.34	4.22	5220.0	0.678	1.0
b1[85]	5.9	0.0425	3.27	1.26	5.35	13.4	5913.0	0.768	1.0
b1[86]	18.2	0.0447	3.2	12.3	18.0	24.8	5130.0	0.666	1.0
b1[87]	2.94	0.0325	1.55	1.48	2.51	6.86	2281.0	0.296	1.0
b1[88]	6.12	0.0371	2.62	2.66	5.53	12.4	4976.0	0.646	1.0
b1[89]	2.39	0.00486	0.375	1.68	2.36	3.14	5943.0	0.772	1.0
b1[90]	7.19	0.0305	2.12	4.08	6.77	12.2	4805.0	0.624	1.0
b1[91]	12.7	0.035	2.82	7.85	12.4	18.8	6475.0	0.841	1.0
b1[92]	3.45	0.05	2.85	0.603	2.41	10.6	3245.0	0.421	1.0
b1[93]	7.03	0.0359	2.8	2.99	6.56	13.5	6101.0	0.792	1.0
b1[94]	3.84	0.0444	2.87	0.839	2.85	10.9	4177.0	0.542	0.999
b1[95]	3.83	0.0475	2.49	1.37	3.0	10.4	2733.0	0.355	1.0
b1[96]	5.07	0.0496	3.06	1.63	4.13	12.6	3797.0	0.493	1.0
b1[97]	5.15	0.0465	3.39	0.668	4.5	12.6	5320.0	0.691	1.0
b1[98]	2.64	0.0223	1.0	1.53	2.44	4.81	2008.0	0.261	1.0
b1[99]	8.35	0.0368	2.53	4.63	7.91	14.2	4722.0	0.613	1.0
b1[100]	5.0	0.024	1.55	2.79	4.71	8.49	4149.0	0.539	1.0
b1[101]	5.57	0.0312	1.77	3.26	5.2	9.62	3217.0	0.418	1.0
b1[102]	1.99	0.0544	2.02	0.61	1.31	8.23	1381.0	0.179	1.0
b1[103]	11.8	0.0367	2.82	7.19	11.4	17.9	5911.0	0.768	1.0
b1[104]	6.68	0.0382	2.94	2.83	6.01	13.6	5897.0	0.766	1.0
b1[105]	1.67	0.0266	0.749	0.97	1.57	2.64	791.0	0.103	1.0
b1[106]	2.45	0.0549	2.49	0.593	1.42	9.22	2049.0	0.266	1.0
b1[107]	5.7	0.0279	1.91	2.99	5.34	10.1	4720.0	0.613	1.0
b1[108]	1.73	0.0633	2.47	0.074	0.833	9.02	1525.0	0.198	1.0
b1[109]	5.92	0.0395	2.83	2.25	5.27	12.4	5156.0	0.67	1.0
b1[110]	5.15	0.0283	1.65	2.99	4.79	9.13	3398.0	0.441	0.999
a1[1]	0.224	0.0028	0.208	0.0202	0.142	0.733	5550.0	0.721	1.0
a1[2]	0.722	0.0014	0.119	0.458	0.729	0.928	7153.0	0.929	1.0
a1[3]	0.295	0.0016	0.136	0.0788	0.281	0.575	7178.0	0.932	1.0
a1[4]	0.244	0.00165	0.14	0.0555	0.215	0.558	7252.0	0.942	1.0
a1[5]	0.107	0.000547	0.0439	0.0459	0.0975	0.211	6435.0	0.836	1.0
a1[6]	0.74	0.00134	0.117	0.471	0.75	0.936	7622.0	0.99	0.999
a1[7]	0.545	0.00445	0.24	0.0585	0.584	0.916	2899.0	0.376	1.0
a1[8]	0.125	0.00149	0.101	0.0233	0.0931	0.375	4601.0	0.598	1.0
a1[9]	0.621	0.00249	0.178	0.19	0.639	0.906	5088.0	0.661	1.0
a1[10]	0.0823	0.000804	0.0575	0.0224	0.0654	0.226	5120.0	0.665	1.0
a1[11]	0.206	0.000934	0.0782	0.0875	0.193	0.378	7002.0	0.909	1.0
a1[12]	0.329	0.00118	0.11	0.13	0.322	0.551	8615.0	1.12	1.0
a1[13]	0.161	0.000459	0.0381	0.097	0.156	0.243	6896.0	0.895	1.0
a1[14]	0.254	0.00176	0.149	0.0594	0.219	0.596	7162.0	0.93	1.0
a1[15]	0.571	0.00455	0.241	0.0628	0.612	0.928	2795.0	0.363	1.0
a1[16]	0.208	0.000653	0.0512	0.123	0.202	0.314	6146.0	0.798	1.0
a1[17]	0.376	0.00431	0.264	0.0183	0.358	0.864	3735.0	0.485	0.999
a1[18]	0.346	0.000756	0.0731	0.206	0.342	0.493	9357.0	1.22	1.0
a1[19]	0.817	0.00126	0.104	0.567	0.83	0.971	6755.0	0.877	1.0
a1[20]	0.138	0.00138	0.094	0.0374	0.111	0.373	4624.0	0.6	1.0
a1[21]	0.142	0.00139	0.101	0.0305	0.113	0.386	5267.0	0.684	1.0
a1[22]	0.156	0.00132	0.103	0.039	0.126	0.406	6066.0	0.788	1.0
a1[23]	0.149	0.00055	0.0471	0.0741	0.142	0.253	7314.0	0.95	0.999
a1[24]	0.609	0.00282	0.186	0.181	0.632	0.902	4362.0	0.566	1.0
a1[25]	0.231	0.00245	0.174	0.023	0.19	0.621	5062.0	0.657	1.0
a1[26]	0.173	0.00193	0.136	0.0264	0.132	0.517	4955.0	0.643	1.0
a1[27]	0.207	0.00153	0.128	0.0477	0.176	0.507	7021.0	0.912	1.0
a1[28]	0.36	0.00328	0.229	0.0439	0.336	0.802	4865.0	0.632	1.0
a1[29]	0.239	0.00122	0.107	0.0784	0.222	0.471	7710.0	1.0	1.0
a1[30]	0.23	0.00231	0.182	0.0353	0.176	0.692	6234.0	0.809	1.0
a1[31]	0.198	0.00338	0.223	0.00613	0.0991	0.774	4355.0	0.565	1.0
a1[32]	0.178	0.00118	0.0987	0.0509	0.156	0.413	7045.0	0.915	0.999
a1[33]	0.348	0.00211	0.152	0.0697	0.342	0.646	5166.0	0.671	1.0
a1[34]	0.105	0.000603	0.0486	0.0416	0.0944	0.221	6501.0	0.844	1.0
a1[35]	0.154	0.000536	0.0447	0.0829	0.147	0.252	6938.0	0.901	1.0
a1[36]	0.221	0.000981	0.0823	0.0968	0.207	0.402	7043.0	0.915	1.0
a1[37]	0.209	0.00211	0.158	0.0365	0.161	0.597	5648.0	0.733	1.0
a1[38]	0.214	0.00105	0.0868	0.0835	0.2	0.41	6863.0	0.891	1.0
a1[39]	0.217	0.000896	0.0716	0.0995	0.207	0.37	6387.0	0.829	1.0
a1[40]	0.204	0.000623	0.0528	0.112	0.199	0.317	7173.0	0.931	1.0
a1[41]	0.353	0.00185	0.152	0.103	0.341	0.664	6748.0	0.876	1.0
a1[42]	0.248	0.000652	0.0538	0.154	0.244	0.361	6800.0	0.883	1.0
a1[43]	0.189	0.00243	0.173	0.0145	0.127	0.624	5100.0	0.662	1.0
a1[44]	0.349	0.00284	0.222	0.043	0.316	0.806	6079.0	0.789	1.0
a1[45]	0.156	0.00117	0.093	0.0443	0.132	0.388	6334.0	0.822	1.0
a1[46]	0.104	0.00092	0.0646	0.0337	0.0863	0.254	4928.0	0.64	1.0
a1[47]	0.191	0.000628	0.0557	0.0935	0.186	0.308	7864.0	1.02	1.0
a1[48]	0.184	0.00268	0.188	0.0105	0.111	0.674	4887.0	0.635	1.0
a1[49]	0.393	0.00249	0.182	0.0699	0.39	0.74	5379.0	0.698	1.0
a1[50]	0.0982	0.00114	0.0741	0.0242	0.0748	0.295	4259.0	0.553	1.0
a1[51]	0.133	0.00218	0.136	0.0169	0.0818	0.506	3887.0	0.505	1.0
a1[52]	0.173	0.000706	0.0599	0.0768	0.164	0.302	7192.0	0.934	1.0
a1[53]	0.612	0.00193	0.163	0.243	0.62	0.893	7197.0	0.935	1.0
a1[54]	0.478	0.00457	0.253	0.0304	0.498	0.9	3066.0	0.398	1.0
a1[55]	0.186	0.00387	0.226	0.00277	0.0788	0.773	3405.0	0.442	1.0
a1[56]	0.764	0.0012	0.101	0.538	0.769	0.936	7126.0	0.925	0.999
a1[57]	0.371	0.00147	0.125	0.14	0.366	0.617	7191.0	0.934	0.999
a1[58]	0.164	0.00197	0.141	0.0244	0.117	0.538	5152.0	0.669	1.0
a1[59]	0.155	0.000838	0.0668	0.0629	0.141	0.308	6366.0	0.827	1.0
a1[60]	0.307	0.00235	0.189	0.044	0.279	0.699	6477.0	0.841	0.999
a1[61]	0.22	0.000608	0.0511	0.132	0.215	0.325	7077.0	0.919	0.999
a1[62]	0.161	0.00122	0.0973	0.0447	0.137	0.393	6374.0	0.828	1.0
a1[63]	0.101	0.000473	0.0363	0.0482	0.0945	0.184	5888.0	0.765	1.0
a1[64]	0.106	0.0017	0.11	0.013	0.0661	0.401	4184.0	0.543	1.0
a1[65]	0.264	0.00257	0.195	0.044	0.207	0.749	5781.0	0.751	1.0
a1[66]	0.426	0.00366	0.216	0.0464	0.433	0.817	3480.0	0.452	1.0
a1[67]	0.156	0.00043	0.033	0.0977	0.153	0.226	5912.0	0.768	1.0
a1[68]	0.292	0.00102	0.094	0.135	0.282	0.492	8541.0	1.11	1.0
a1[69]	0.546	0.00507	0.26	0.0468	0.586	0.935	2624.0	0.341	1.0
a1[70]	0.83	0.00123	0.0966	0.591	0.844	0.973	6190.0	0.804	1.0
a1[71]	0.422	0.00336	0.203	0.0399	0.424	0.79	3643.0	0.473	1.0
a1[72]	0.255	0.00207	0.162	0.0587	0.211	0.638	6150.0	0.799	1.0
a1[73]	0.717	0.00119	0.102	0.5	0.719	0.901	7370.0	0.957	1.0
a1[74]	0.138	0.000589	0.0508	0.0642	0.13	0.25	7423.0	0.964	1.0
a1[75]	0.413	0.00312	0.231	0.0482	0.406	0.843	5486.0	0.712	1.0
a1[76]	0.227	0.000583	0.044	0.146	0.224	0.316	5688.0	0.739	1.0
a1[77]	0.316	0.00273	0.22	0.047	0.26	0.807	6517.0	0.846	1.0
a1[78]	0.206	0.000703	0.0637	0.102	0.199	0.348	8208.0	1.07	1.0
a1[79]	0.362	0.00371	0.247	0.0337	0.329	0.839	4449.0	0.578	1.0
a1[80]	0.489	0.00141	0.13	0.235	0.487	0.746	8532.0	1.11	1.0
a1[81]	0.133	0.000391	0.0319	0.0804	0.13	0.201	6675.0	0.867	0.999
a1[82]	0.224	0.000763	0.0691	0.112	0.215	0.372	8202.0	1.07	1.0
a1[83]	0.148	0.00156	0.105	0.0398	0.116	0.414	4537.0	0.589	0.999
a1[84]	0.85	0.00105	0.0817	0.65	0.86	0.973	6029.0	0.783	1.0
a1[85]	0.103	0.00166	0.0983	0.0217	0.0722	0.348	3487.0	0.453	1.0
a1[86]	0.181	0.000415	0.0334	0.12	0.178	0.25	6489.0	0.843	1.0
a1[87]	0.416	0.00254	0.184	0.084	0.416	0.762	5247.0	0.681	1.0
a1[88]	0.173	0.00101	0.087	0.0524	0.156	0.375	7386.0	0.959	1.0
a1[89]	0.726	0.00118	0.102	0.496	0.731	0.909	7442.0	0.966	1.0
a1[90]	0.285	0.00117	0.103	0.115	0.274	0.505	7707.0	1.0	1.0
a1[91]	0.177	0.000548	0.0459	0.0984	0.172	0.272	7030.0	0.913	1.0
a1[92]	0.187	0.00224	0.165	0.0165	0.136	0.606	5436.0	0.706	1.0
a1[93]	0.135	0.000748	0.0662	0.0463	0.12	0.29	7841.0	1.02	1.0
a1[94]	0.199	0.00243	0.176	0.0223	0.138	0.635	5247.0	0.681	1.0
a1[95]	0.256	0.00213	0.159	0.0385	0.23	0.609	5530.0	0.718	1.0
a1[96]	0.258	0.00249	0.191	0.0457	0.198	0.724	5903.0	0.767	1.0
a1[97]	0.1	0.00182	0.109	0.0142	0.0611	0.404	3606.0	0.468	1.0
a1[98]	0.545	0.00257	0.191	0.138	0.55	0.882	5537.0	0.719	1.0
a1[99]	0.196	0.000908	0.0747	0.0776	0.186	0.363	6777.0	0.88	1.0
a1[100]	0.325	0.00125	0.114	0.124	0.314	0.56	8380.0	1.09	1.0
a1[101]	0.365	0.00152	0.124	0.138	0.358	0.605	6690.0	0.869	1.0
a1[102]	0.436	0.0049	0.256	0.0231	0.45	0.878	2734.0	0.355	1.0
a1[103]	0.224	0.00081	0.0664	0.114	0.216	0.368	6714.0	0.872	1.0
a1[104]	0.279	0.00208	0.166	0.0724	0.233	0.671	6371.0	0.827	1.0
a1[105]	0.627	0.00312	0.182	0.172	0.644	0.919	3417.0	0.444	1.0
a1[106]	0.374	0.00464	0.259	0.0204	0.37	0.837	3101.0	0.403	1.0
a1[107]	0.255	0.00113	0.0996	0.0946	0.242	0.465	7835.0	1.02	1.0
a1[108]	0.411	0.00649	0.304	0.00634	0.411	0.913	2190.0	0.284	1.0
a1[109]	0.189	0.00139	0.11	0.0518	0.161	0.444	6238.0	0.81	1.0
a1[110]	0.295	0.00132	0.112	0.0952	0.29	0.528	7230.0	0.939	0.999
