	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
sigma[2,2]	0.15	0.0012	0.0375	0.081	0.148	0.225	980.0	0.0843	1.01
sigma[3,2]	0.122	0.000326	0.0144	0.0951	0.121	0.151	1945.0	0.167	1.0
sigma[4,2]	0.0788	0.00024	0.00999	0.0598	0.0785	0.099	1729.0	0.149	1.0
sigma[5,2]	0.257	0.00254	0.066	0.126	0.256	0.384	674.0	0.058	1.01
sigma[6,2]	0.129	0.00306	0.0756	0.00593	0.127	0.279	611.0	0.0525	1.01
sigma[7,2]	0.642	0.00463	0.149	0.358	0.638	0.932	1030.0	0.0886	1.0
b1[1,1]	3.67	0.0597	3.19	-0.808	3.07	10.9	2846.0	0.245	1.0
b1[2,1]	4.38	0.0467	2.74	0.521	3.8	10.9	3445.0	0.296	1.0
b1[1,2]	5.94	0.0354	2.15	2.49	5.64	10.7	3696.0	0.318	1.0
b1[2,2]	5.21	0.0361	2.11	1.43	5.01	9.56	3435.0	0.295	1.0
b1[1,3]	8.9	0.0391	2.58	4.55	8.63	14.6	4361.0	0.375	1.0
b1[2,3]	7.27	0.0422	2.68	2.84	6.94	13.2	4030.0	0.347	1.0
b1[1,4]	7.9	0.059	3.43	2.51	7.45	15.0	3379.0	0.291	1.0
b1[2,4]	8.18	0.0434	3.09	3.36	7.74	15.0	5052.0	0.434	0.999
b1[1,5]	6.63	0.0912	3.95	1.34	5.73	15.3	1878.0	0.162	1.0
b1[2,5]	8.56	0.0504	3.29	3.27	8.06	15.8	4273.0	0.367	1.0
b1[1,6]	5.55	0.0255	1.6	2.92	5.33	9.02	3929.0	0.338	1.0
b1[2,6]	5.45	0.0364	1.98	2.52	5.08	9.81	2946.0	0.253	1.0
b1[1,7]	10.9	0.0485	3.69	4.2	10.7	18.4	5811.0	0.5	1.0
b1[2,7]	10.2	0.0503	3.65	3.61	9.91	17.7	5279.0	0.454	1.0
b1[1,8]	5.49	0.0512	2.93	1.07	4.95	12.2	3278.0	0.282	1.0
b1[2,8]	5.43	0.0554	3.02	1.08	4.93	12.3	2966.0	0.255	1.0
b1[1,9]	6.6	0.073	3.15	2.3	5.81	13.6	1861.0	0.16	1.0
b1[2,9]	6.53	0.064	2.83	2.61	5.87	13.0	1957.0	0.168	1.0
b1[1,10]	8.14	0.0653	2.89	3.78	7.71	14.6	1956.0	0.168	1.0
b1[2,10]	3.64	0.151	4.53	-1.59	1.97	13.6	899.0	0.0773	1.0
b1[1,11]	8.97	0.0327	2.36	4.93	8.69	14.0	5216.0	0.449	1.0
b1[2,11]	7.76	0.0428	2.81	3.16	7.47	13.9	4321.0	0.372	1.0
b1[1,12]	8.21	0.0411	2.57	3.9	7.89	13.8	3915.0	0.337	1.0
b1[2,12]	6.5	0.0368	2.45	2.45	6.18	12.0	4438.0	0.382	1.0
b1[1,13]	17.2	0.0516	3.72	10.4	16.9	24.7	5184.0	0.446	1.0
b1[2,13]	15.8	0.057	3.81	8.66	15.5	23.7	4476.0	0.385	0.999
b1[1,14]	9.05	0.0421	2.73	4.14	8.85	14.8	4206.0	0.362	1.0
b1[2,14]	8.6	0.0329	2.18	4.85	8.37	13.2	4384.0	0.377	1.0
b1[1,15]	3.72	0.0501	2.18	0.803	3.19	9.05	1895.0	0.163	1.0
b1[2,15]	5.92	0.0331	1.97	2.63	5.68	10.2	3536.0	0.304	1.0
b1[1,16]	13.3	0.0501	3.43	7.2	13.0	20.4	4683.0	0.403	1.0
b1[2,16]	12.5	0.0484	3.46	6.35	12.3	19.7	5089.0	0.438	1.0
b1[1,17]	7.33	0.0578	3.8	1.23	6.85	15.5	4313.0	0.371	1.0
b1[2,17]	6.36	0.0571	3.76	0.389	5.87	14.4	4346.0	0.374	1.0
b1[1,18]	10.9	0.0363	2.56	6.15	10.7	16.1	4963.0	0.427	1.0
b1[2,18]	12.3	0.0331	2.71	7.32	12.1	17.9	6698.0	0.576	1.0
b1[1,19]	8.43	0.0524	2.48	4.31	8.13	13.7	2237.0	0.192	1.0
b1[2,19]	4.77	0.087	2.67	1.54	3.97	11.6	944.0	0.0812	1.0
b1[1,20]	3.75	0.054	2.73	0.461	2.97	10.9	2555.0	0.22	1.0
b1[2,20]	3.78	0.0516	2.72	0.463	3.02	10.6	2784.0	0.239	1.0
b1[1,21]	6.08	0.113	4.51	-0.766	5.4	15.7	1582.0	0.136	1.0
b1[2,21]	8.89	0.0573	3.41	3.12	8.49	16.3	3535.0	0.304	1.0
b1[1,22]	8.98	0.04	2.6	4.59	8.71	14.6	4216.0	0.363	1.0
b1[2,22]	6.97	0.0343	2.13	3.41	6.72	11.6	3841.0	0.33	1.0
b1[1,23]	14.1	0.0444	3.43	7.89	13.9	21.0	5947.0	0.511	1.0
b1[2,23]	12.8	0.0489	3.59	6.39	12.5	20.1	5385.0	0.463	0.999
b1[1,24]	7.26	0.0578	3.02	2.91	6.66	14.1	2731.0	0.235	1.0
b1[2,24]	7.48	0.0563	2.99	3.18	6.89	14.2	2821.0	0.243	1.0
b1[1,25]	2.69	0.0908	3.71	-2.42	1.71	11.5	1664.0	0.143	1.0
b1[2,25]	4.54	0.0528	2.92	0.67	3.89	11.6	3049.0	0.262	1.0
b1[1,26]	6.59	0.0539	2.93	2.54	6.04	13.3	2952.0	0.254	1.0
b1[2,26]	5.21	0.0465	2.7	1.11	4.77	11.5	3353.0	0.288	1.0
b1[1,27]	10.9	0.0466	3.35	5.17	10.5	17.9	5174.0	0.445	1.0
b1[2,27]	9.0	0.0791	4.08	1.62	9.03	17.0	2658.0	0.229	1.0
b1[1,28]	7.7	0.0532	3.11	3.1	7.12	14.8	3428.0	0.295	1.0
b1[2,28]	6.27	0.0677	3.61	1.1	5.73	14.4	2847.0	0.245	1.0
b1[1,29]	8.97	0.058	3.06	4.18	8.48	15.8	2789.0	0.24	1.0
b1[2,29]	8.42	0.0516	3.08	3.59	7.98	15.1	3573.0	0.307	1.0
b1[1,30]	6.08	0.0568	3.43	1.03	5.44	14.0	3654.0	0.314	1.0
b1[2,30]	6.29	0.0496	3.19	1.75	5.67	13.6	4141.0	0.356	1.0
b1[1,31]	2.99	0.0574	3.2	-1.89	2.39	10.5	3102.0	0.267	1.0
b1[2,31]	3.22	0.0549	3.25	-2.14	2.58	10.5	3496.0	0.301	1.0
b1[1,32]	7.59	0.0501	2.97	2.93	7.16	14.1	3519.0	0.303	1.0
b1[2,32]	7.74	0.0468	3.0	2.8	7.43	14.1	4105.0	0.353	1.0
b1[1,33]	8.75	0.0543	3.44	2.78	8.48	16.1	4001.0	0.344	1.0
b1[2,33]	7.54	0.0458	3.1	2.49	7.15	14.2	4591.0	0.395	1.0
b1[1,34]	5.64	0.058	3.08	1.27	4.94	12.9	2826.0	0.243	1.0
b1[2,34]	6.81	0.0408	2.72	2.77	6.31	13.2	4451.0	0.383	1.0
b1[1,35]	15.4	0.0431	3.43	9.29	15.2	22.4	6325.0	0.544	1.0
b1[2,35]	14.3	0.0496	3.59	7.65	14.1	21.6	5234.0	0.45	1.0
b1[1,36]	12.0	0.0481	3.24	6.29	11.8	18.6	4557.0	0.392	1.0
b1[2,36]	12.7	0.0367	2.95	7.48	12.4	19.0	6463.0	0.556	1.0
b1[1,37]	5.01	0.0378	2.07	2.11	4.56	10.1	3004.0	0.258	1.0
b1[2,37]	6.48	0.0316	2.09	2.7	6.35	10.7	4373.0	0.376	1.0
b1[1,38]	10.3	0.0509	3.28	4.58	9.97	17.2	4162.0	0.358	1.0
b1[2,38]	10.6	0.0389	2.76	5.71	10.3	16.5	5050.0	0.434	1.0
b1[1,39]	12.5	0.0476	3.35	6.52	12.1	19.5	4964.0	0.427	1.0
b1[2,39]	13.1	0.0433	3.33	7.25	12.8	20.0	5928.0	0.51	0.999
b1[1,40]	14.0	0.0395	3.22	8.22	13.8	20.7	6646.0	0.572	0.999
b1[2,40]	11.9	0.0573	3.5	5.6	11.6	19.0	3736.0	0.321	1.0
b1[1,41]	7.04	0.0519	2.86	2.69	6.6	13.3	3042.0	0.262	1.0
b1[2,41]	5.03	0.0538	2.68	1.81	4.31	11.7	2489.0	0.214	1.0
b1[1,42]	14.6	0.0502	3.54	8.31	14.4	21.8	4981.0	0.428	1.0
b1[2,42]	14.4	0.0455	3.39	8.23	14.2	21.2	5542.0	0.477	0.999
b1[1,43]	6.66	0.0731	3.93	0.604	6.26	14.8	2895.0	0.249	1.0
b1[2,43]	6.22	0.0582	3.47	0.929	5.7	13.9	3565.0	0.307	1.0
b1[1,44]	5.01	0.0557	2.91	0.993	4.39	11.9	2726.0	0.234	1.0
b1[2,44]	5.61	0.0442	2.62	1.98	5.05	11.9	3496.0	0.301	1.0
b1[1,45]	7.76	0.0399	2.95	2.78	7.47	14.1	5459.0	0.469	1.0
b1[2,45]	7.2	0.037	2.73	2.74	6.83	13.1	5457.0	0.469	1.0
b1[1,46]	8.13	0.0581	3.58	1.69	7.84	15.4	3791.0	0.326	1.0
b1[2,46]	8.61	0.0422	3.09	3.61	8.18	15.3	5357.0	0.461	1.0
b1[1,47]	11.9	0.0442	3.24	6.25	11.5	18.8	5384.0	0.463	1.0
b1[2,47]	10.7	0.0423	3.17	5.44	10.4	17.7	5594.0	0.481	1.0
b1[1,48]	7.54	0.0445	3.25	1.71	7.32	14.1	5346.0	0.46	1.0
b1[2,48]	6.28	0.0545	3.65	-0.846	6.11	13.5	4480.0	0.385	1.0
b1[1,49]	7.52	0.0455	2.9	3.09	7.05	14.1	4064.0	0.349	1.0
b1[2,49]	6.5	0.0488	2.94	2.15	6.01	13.0	3630.0	0.312	1.0
b1[1,50]	5.92	0.0499	3.36	1.02	5.36	13.5	4532.0	0.39	1.0
b1[2,50]	4.93	0.054	3.52	-0.302	4.27	13.0	4239.0	0.365	1.0
b1[1,51]	3.89	0.0331	1.59	1.34	3.71	7.21	2293.0	0.197	1.0
b1[2,51]	0.538	0.0641	2.18	-2.8	0.0732	5.87	1154.0	0.0992	1.0
b1[1,52]	10.1	0.0483	3.34	4.71	9.62	17.5	4799.0	0.413	1.0
b1[2,52]	10.5	0.0438	3.17	5.02	10.1	17.2	5239.0	0.451	1.0
b1[1,53]	9.29	0.0392	2.73	4.42	9.02	15.1	4874.0	0.419	1.0
b1[2,53]	8.93	0.0408	2.76	4.27	8.6	14.8	4569.0	0.393	1.0
b1[1,54]	3.12	0.0777	3.37	-2.09	2.6	10.2	1876.0	0.161	1.0
b1[2,54]	5.13	0.0364	2.24	1.48	4.84	9.89	3762.0	0.324	1.0
b1[1,55]	6.4	0.0528	3.14	1.6	5.93	13.3	3532.0	0.304	1.0
b1[2,55]	4.66	0.0619	3.59	-1.1	4.22	12.1	3361.0	0.289	1.0
b1[1,56]	9.09	0.0611	3.46	3.91	8.58	16.8	3216.0	0.277	1.0
b1[2,56]	7.61	0.0705	3.64	2.87	6.77	15.9	2662.0	0.229	1.0
b1[1,57]	8.33	0.0408	2.65	4.01	7.99	13.9	4206.0	0.362	1.0
b1[2,57]	6.79	0.0458	2.78	2.79	6.27	13.0	3667.0	0.315	1.0
b1[1,58]	4.16	0.0799	3.64	-0.715	3.25	12.7	2070.0	0.178	1.0
b1[2,58]	6.03	0.052	3.14	0.912	5.56	12.9	3660.0	0.315	1.0
b1[1,59]	11.0	0.0457	3.42	5.09	10.6	18.1	5618.0	0.483	0.999
b1[2,59]	11.4	0.0371	3.1	6.06	11.1	18.0	6983.0	0.601	0.999
b1[1,60]	8.11	0.0475	3.01	3.26	7.71	14.7	4007.0	0.345	1.0
b1[2,60]	7.29	0.0553	3.34	1.63	6.95	14.4	3638.0	0.313	1.0
b1[1,61]	14.4	0.0399	3.18	8.74	14.2	20.9	6343.0	0.545	1.0
b1[2,61]	13.2	0.0377	3.14	7.56	12.9	19.6	6936.0	0.596	0.999
b1[1,62]	6.56	0.0493	3.07	1.63	6.17	13.3	3882.0	0.334	1.0
b1[2,62]	6.94	0.0417	2.65	2.99	6.48	13.1	4057.0	0.349	1.0
b1[1,63]	10.7	0.0623	3.83	3.35	10.5	18.2	3782.0	0.325	1.0
b1[2,63]	11.7	0.0431	3.3	5.89	11.4	18.5	5858.0	0.504	1.0
b1[1,64]	5.02	0.0431	2.47	1.72	4.44	11.1	3294.0	0.283	1.0
b1[2,64]	3.18	0.0628	3.2	-1.49	2.64	10.3	2592.0	0.223	0.999
b1[1,65]	6.51	0.0474	2.95	1.42	6.31	12.7	3873.0	0.333	1.0
b1[2,65]	6.6	0.0403	2.54	2.59	6.3	12.2	3955.0	0.34	1.0
b1[1,66]	2.91	0.0552	2.56	-0.244	2.21	9.28	2157.0	0.186	1.0
b1[2,66]	3.29	0.0413	2.09	0.579	2.82	8.62	2573.0	0.221	1.0
b1[1,67]	14.7	0.0552	3.61	8.2	14.4	22.3	4261.0	0.366	1.0
b1[2,67]	14.9	0.0571	3.69	8.17	14.7	22.4	4169.0	0.359	0.999
b1[1,68]	11.1	0.0346	2.68	6.52	10.7	16.7	5991.0	0.515	1.0
b1[2,68]	9.51	0.039	2.83	4.78	9.18	15.6	5283.0	0.454	1.0
b1[1,69]	8.4	0.0441	3.02	3.49	8.06	15.0	4688.0	0.403	1.0
b1[2,69]	7.02	0.0493	3.14	2.14	6.57	13.9	4062.0	0.349	1.0
b1[1,70]	9.21	0.0407	2.71	4.6	8.9	15.0	4439.0	0.382	1.0
b1[2,70]	8.45	0.0454	2.95	3.28	8.2	14.6	4208.0	0.362	1.0
b1[1,71]	6.34	0.0336	2.04	3.01	6.08	10.8	3664.0	0.315	1.0
b1[2,71]	4.27	0.082	3.15	-0.444	3.94	10.9	1476.0	0.127	1.0
b1[1,72]	5.55	0.0716	3.5	0.807	4.9	13.5	2386.0	0.205	1.0
b1[2,72]	6.73	0.0436	2.8	2.7	6.16	13.2	4135.0	0.356	1.0
b1[1,73]	2.97	0.0302	1.38	1.0	2.72	6.1	2100.0	0.181	1.0
b1[2,73]	4.35	0.0237	1.38	2.16	4.16	7.4	3398.0	0.292	1.0
b1[1,74]	8.49	0.0576	3.46	2.66	8.14	15.7	3620.0	0.311	1.0
b1[2,74]	9.08	0.0441	2.96	4.35	8.66	15.6	4521.0	0.389	1.0
b1[1,75]	4.85	0.0178	1.3	2.55	4.72	7.58	5326.0	0.458	1.0
b1[2,75]	3.38	0.0163	1.12	1.39	3.28	5.71	4689.0	0.403	1.0
b1[1,76]	16.4	0.0486	3.78	9.53	16.2	24.4	6046.0	0.52	0.999
b1[2,76]	16.0	0.0455	3.65	9.38	15.8	23.5	6431.0	0.553	1.0
b1[1,77]	8.15	0.0481	3.26	2.6	7.72	15.1	4595.0	0.395	1.0
b1[2,77]	7.01	0.0462	3.25	1.83	6.56	14.2	4961.0	0.427	1.0
b1[1,78]	14.7	0.0462	3.4	8.31	14.4	21.8	5409.0	0.465	1.0
b1[2,78]	14.1	0.0442	3.36	7.87	13.9	20.9	5789.0	0.498	1.0
b1[1,79]	5.46	0.0406	2.31	2.1	5.05	10.8	3230.0	0.278	1.0
b1[2,79]	2.42	0.0654	2.72	-0.43	1.47	9.67	1736.0	0.149	1.0
b1[1,80]	3.64	0.057	2.37	0.675	3.01	9.65	1728.0	0.149	1.0
b1[2,80]	5.67	0.0401	2.13	2.51	5.31	10.5	2826.0	0.243	1.0
b1[1,81]	12.0	0.0596	3.58	5.47	11.7	19.5	3617.0	0.311	1.0
b1[2,81]	12.7	0.042	3.25	6.81	12.4	19.3	5995.0	0.516	0.999
b1[1,82]	17.0	0.0519	3.65	10.2	16.7	24.4	4948.0	0.426	1.0
b1[2,82]	16.1	0.0571	3.76	8.92	16.0	23.6	4347.0	0.374	1.0
b1[1,83]	6.2	0.05	2.79	2.46	5.6	12.9	3119.0	0.268	1.0
b1[2,83]	6.32	0.0495	2.93	2.13	5.82	13.0	3498.0	0.301	1.0
b1[1,84]	8.95	0.0522	3.16	3.98	8.45	15.9	3662.0	0.315	0.999
b1[2,84]	8.3	0.0512	3.1	3.7	7.8	15.3	3668.0	0.315	1.0
b1[1,85]	6.56	0.0453	2.74	2.63	6.01	12.9	3660.0	0.315	1.0
b1[2,85]	4.71	0.0574	3.01	0.37	4.11	11.7	2754.0	0.237	1.0
b1[1,86]	16.2	0.0514	3.7	9.38	16.0	23.8	5179.0	0.445	1.0
b1[2,86]	15.8	0.0468	3.62	9.26	15.5	23.4	5991.0	0.515	1.0
b1[1,87]	7.58	0.0509	3.13	2.66	7.1	14.5	3779.0	0.325	1.0
b1[2,87]	5.87	0.0569	3.31	1.13	5.24	13.3	3380.0	0.291	1.0
b1[1,88]	8.72	0.0426	2.9	3.67	8.47	14.8	4644.0	0.399	1.0
b1[2,88]	8.33	0.0378	2.76	3.7	8.0	14.2	5325.0	0.458	1.0
b1[1,89]	6.19	0.0461	2.5	2.23	5.83	11.6	2943.0	0.253	1.0
b1[2,89]	3.59	0.0562	2.63	0.0205	2.96	10.1	2184.0	0.188	1.0
b1[1,90]	11.1	0.0468	3.34	5.4	10.7	18.3	5097.0	0.438	1.0
b1[2,90]	9.38	0.0559	3.51	3.54	9.17	16.6	3945.0	0.339	1.0
b1[1,91]	12.6	0.0454	3.3	6.73	12.4	19.6	5303.0	0.456	1.0
b1[2,91]	12.6	0.0405	3.13	7.05	12.3	19.1	5966.0	0.513	1.0
b1[1,92]	8.17	0.0435	2.94	3.32	7.87	14.3	4565.0	0.393	1.0
b1[2,92]	8.51	0.0367	2.8	3.79	8.17	14.5	5817.0	0.5	1.0
b1[1,93]	9.01	0.046	3.25	3.62	8.64	15.8	4979.0	0.428	1.0
b1[2,93]	8.29	0.043	3.09	3.04	7.9	14.9	5162.0	0.444	1.0
b1[1,94]	1.71	0.0604	2.82	-2.8	1.33	8.43	2181.0	0.188	1.0
b1[2,94]	-0.0125	0.067	2.88	-4.23	-0.551	7.17	1845.0	0.159	1.0
b1[1,95]	9.93	0.064	3.96	1.76	9.84	17.6	3831.0	0.329	1.0
b1[2,95]	10.2	0.0449	3.43	4.22	9.94	17.4	5853.0	0.503	1.0
b1[1,96]	7.9	0.066	3.6	2.59	7.34	15.9	2980.0	0.256	1.0
b1[2,96]	7.45	0.0607	3.55	2.18	6.85	15.4	3425.0	0.295	1.0
b1[1,97]	5.76	0.1	4.16	-0.119	5.23	14.8	1722.0	0.148	1.0
b1[2,97]	7.02	0.0592	3.11	2.64	6.37	14.3	2768.0	0.238	1.0
b1[1,98]	8.47	0.0435	2.47	4.46	8.13	13.8	3223.0	0.277	1.0
b1[2,98]	6.7	0.101	3.65	1.57	6.05	14.2	1298.0	0.112	1.0
b1[1,99]	9.91	0.0642	3.85	2.36	9.79	17.6	3602.0	0.31	1.0
b1[2,99]	11.0	0.0411	3.07	5.91	10.6	17.6	5580.0	0.48	1.0
b1[1,100]	9.44	0.0404	2.88	4.21	9.29	15.3	5078.0	0.437	1.0
b1[2,100]	8.44	0.029	2.29	4.2	8.27	13.2	6243.0	0.537	1.0
b1[1,101]	9.35	0.04	2.82	4.52	9.06	15.4	4983.0	0.428	1.0
b1[2,101]	8.84	0.0396	2.86	4.07	8.5	15.0	5223.0	0.449	1.0
b1[1,102]	4.09	0.0514	3.05	-0.864	3.58	11.0	3520.0	0.303	0.999
b1[2,102]	3.5	0.0514	3.13	-1.6	3.06	11.0	3711.0	0.319	0.999
b1[1,103]	11.5	0.0627	3.53	5.38	11.1	18.7	3174.0	0.273	1.0
b1[2,103]	12.7	0.0428	3.26	7.02	12.4	19.5	5782.0	0.497	1.0
b1[1,104]	13.6	0.0438	3.18	7.81	13.3	20.1	5272.0	0.453	1.0
b1[2,104]	12.4	0.0471	3.35	6.26	12.2	19.0	5048.0	0.434	1.0
b1[1,105]	4.4	0.0585	3.39	-0.776	3.8	11.7	3352.0	0.288	1.0
b1[2,105]	5.29	0.0437	2.84	1.21	4.8	11.8	4221.0	0.363	1.0
b1[1,106]	5.14	0.0467	2.99	0.606	4.63	11.7	4108.0	0.353	1.0
b1[2,106]	5.05	0.0422	2.91	0.0693	4.68	11.4	4778.0	0.411	1.0
b1[1,107]	6.08	0.0392	2.35	2.46	5.65	11.3	3603.0	0.31	1.0
b1[2,107]	6.49	0.0254	1.88	3.33	6.28	10.6	5498.0	0.473	1.0
b1[1,108]	2.46	0.056	2.67	-1.07	1.78	9.15	2272.0	0.195	1.0
b1[2,108]	3.1	0.0464	2.35	-0.605	2.69	8.57	2561.0	0.22	1.0
b1[1,109]	7.05	0.0894	4.04	1.41	6.36	16.0	2038.0	0.175	1.0
b1[2,109]	9.13	0.0474	3.3	3.82	8.71	16.3	4855.0	0.417	1.0
b1[1,110]	8.82	0.0487	2.7	4.36	8.52	14.6	3081.0	0.265	1.0
b1[2,110]	8.34	0.0405	2.58	3.93	8.04	13.9	4076.0	0.35	1.0
b2[1,1]	4.61	0.0639	3.28	0.494	3.88	12.3	2629.0	0.226	1.0
b2[2,1]	5.28	0.0601	3.0	1.61	4.44	12.6	2493.0	0.214	1.0
b2[1,2]	3.19	0.0468	1.95	1.22	2.65	8.5	1737.0	0.149	1.0
b2[2,2]	5.26	0.0531	2.58	1.71	4.77	11.1	2358.0	0.203	1.0
b2[1,3]	7.11	0.0439	2.99	2.67	6.59	14.0	4638.0	0.399	1.0
b2[2,3]	5.98	0.0548	3.41	1.47	5.22	13.7	3863.0	0.332	1.0
b2[1,4]	5.15	0.0714	3.45	0.925	4.28	12.9	2333.0	0.201	1.0
b2[2,4]	7.3	0.0496	2.76	3.11	6.91	13.4	3098.0	0.266	1.0
b2[1,5]	11.5	0.0471	3.46	5.4	11.3	18.6	5383.0	0.463	1.0
b2[2,5]	13.0	0.0429	3.31	7.08	12.7	19.9	5938.0	0.511	1.0
b2[1,6]	4.84	0.0365	2.08	2.09	4.37	10.0	3225.0	0.277	1.0
b2[2,6]	3.4	0.0489	2.42	0.829	2.62	9.56	2439.0	0.21	1.0
b2[1,7]	6.34	0.0775	3.76	0.419	6.27	13.7	2349.0	0.202	1.0
b2[2,7]	7.17	0.0639	3.42	1.82	6.72	14.6	2860.0	0.246	1.0
b2[1,8]	7.65	0.0409	3.24	2.52	7.22	14.7	6269.0	0.539	1.0
b2[2,8]	7.44	0.0503	3.74	0.97	7.19	15.1	5509.0	0.474	1.0
b2[1,9]	6.49	0.0534	2.57	2.77	6.0	12.4	2321.0	0.2	1.0
b2[2,9]	5.35	0.0741	3.25	1.45	4.36	12.7	1925.0	0.166	1.0
b2[1,10]	7.16	0.045	3.25	2.06	6.74	13.9	5220.0	0.449	1.0
b2[2,10]	6.94	0.0522	3.69	0.636	6.66	14.4	4993.0	0.429	1.0
b2[1,11]	10.5	0.0377	2.92	5.49	10.2	16.8	6018.0	0.518	1.0
b2[2,11]	10.5	0.043	3.07	5.18	10.2	16.9	5090.0	0.438	1.0
b2[1,12]	6.05	0.0327	2.12	2.9	5.67	11.0	4205.0	0.362	1.0
b2[2,12]	7.0	0.0398	2.58	2.85	6.67	12.6	4207.0	0.362	1.0
b2[1,13]	8.26	0.0712	3.26	3.55	7.65	15.9	2088.0	0.18	1.0
b2[2,13]	12.2	0.0439	2.96	6.96	11.9	18.6	4547.0	0.391	1.0
b2[1,14]	8.75	0.0432	3.16	3.6	8.35	15.6	5355.0	0.46	1.0
b2[2,14]	6.81	0.0663	3.75	1.23	6.26	14.7	3189.0	0.274	1.0
b2[1,15]	4.89	0.0623	2.39	2.01	4.28	11.2	1464.0	0.126	1.0
b2[2,15]	2.01	0.09	2.83	-0.34	1.03	10.3	989.0	0.0851	1.0
b2[1,16]	12.9	0.041	3.11	7.39	12.7	19.3	5761.0	0.495	0.999
b2[2,16]	12.3	0.0494	3.17	6.57	12.0	18.8	4119.0	0.354	1.0
b2[1,17]	8.05	0.0647	4.09	0.868	7.92	16.1	3988.0	0.343	1.0
b2[2,17]	8.93	0.0572	3.67	2.4	8.7	16.4	4111.0	0.354	1.0
b2[1,18]	9.0	0.0523	2.86	4.54	8.56	15.4	2989.0	0.257	1.0
b2[2,18]	11.5	0.046	3.02	6.12	11.2	17.7	4309.0	0.371	1.0
b2[1,19]	5.23	0.129	3.97	1.22	3.37	14.3	950.0	0.0817	1.01
b2[2,19]	4.43	0.162	4.55	0.0767	2.03	14.9	790.0	0.0679	1.01
b2[1,20]	9.64	0.0438	3.21	4.06	9.36	16.3	5350.0	0.46	1.0
b2[2,20]	8.73	0.0531	3.33	3.34	8.37	15.9	3923.0	0.337	0.999
b2[1,21]	8.0	0.0495	3.33	2.49	7.56	15.2	4512.0	0.388	1.0
b2[2,21]	7.05	0.056	3.49	1.59	6.61	14.7	3891.0	0.335	1.0
b2[1,22]	5.46	0.0551	3.33	1.06	4.74	13.0	3653.0	0.314	1.0
b2[2,22]	5.88	0.0621	3.66	0.768	5.24	13.9	3468.0	0.298	1.0
b2[1,23]	13.2	0.0399	3.03	7.72	13.0	19.4	5762.0	0.496	0.999
b2[2,23]	13.1	0.0476	3.23	7.03	13.0	19.7	4598.0	0.395	1.0
b2[1,24]	4.44	0.0272	1.55	2.15	4.18	7.88	3258.0	0.28	1.0
b2[2,24]	4.99	0.0485	2.56	1.37	4.48	10.8	2784.0	0.239	1.0
b2[1,25]	7.0	0.0696	3.35	1.98	6.47	14.3	2311.0	0.199	1.0
b2[2,25]	7.88	0.0636	3.34	2.95	7.33	15.3	2751.0	0.237	1.0
b2[1,26]	5.99	0.0545	3.71	0.226	5.61	13.7	4616.0	0.397	1.0
b2[2,26]	4.97	0.0704	4.24	-1.26	4.43	13.6	3628.0	0.312	1.0
b2[1,27]	8.0	0.0414	3.13	2.91	7.6	14.8	5727.0	0.493	1.0
