subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
207 1 2 4 -1 -1 0 -1 1 1 0 3.399318e-01 
207 2 2 1 1 0 0 1 1 1 1 4.105487e-01 
207 3 2 1 0 1 1 0 1 1 1 3.971593e-01 
207 4 2 1 1 0 0 1 1 1 1 3.320969e-01 
207 5 2 2 0 -1 -1 0 1 1 1 4.578333e-01 
207 6 2 1 1 0 0 0 2 1 0 4.493410e-01 
207 7 2 3 0 0 1 1 2 0 1 NaN 
207 8 2 3 0 0 1 0 1 1 0 3.188911e-01 
207 9 2 2 0 -1 -1 -1 2 1 0 4.106192e-01 
207 10 2 4 -1 -1 0 0 2 0 1 NaN 
207 11 2 2 0 -1 -1 -1 2 1 0 2.957399e-01 
207 12 2 4 -1 -1 0 0 1 0 1 NaN 
207 13 2 2 0 -1 -1 0 1 1 1 2.449800e-01 
207 14 2 2 -1 0 0 0 2 1 0 3.118123e-01 
207 15 2 1 1 0 0 0 2 1 0 3.742379e-01 
207 16 2 3 0 0 1 0 1 1 0 3.258808e-01 
207 17 2 4 0 0 -1 0 2 1 0 6.089816e-01 
207 18 2 4 -1 -1 0 -1 2 1 0 6.352570e-01 
207 19 2 3 0 0 1 0 2 1 0 3.267557e-01 
207 20 2 3 1 1 0 1 1 1 0 3.222274e-01 
207 1 1 4 -1 -1 0 -1 1 1 0 2.814849e-01 
207 2 1 3 1 1 0 1 1 1 0 5.692592e-01 
207 3 1 2 0 -1 -1 -1 2 1 0 4.210891e-01 
207 4 1 1 1 0 0 0 2 1 0 3.509108e-01 
207 5 1 3 0 0 1 0 1 1 0 3.766007e-01 
207 6 1 4 -1 -1 0 -1 2 1 0 3.333434e-01 
207 7 1 1 1 0 0 0 2 1 0 3.441502e-01 
207 8 1 2 -1 0 0 0 2 1 0 3.195896e-01 
207 9 1 3 0 0 1 0 2 1 0 4.052622e-01 
207 10 1 1 1 0 0 1 1 1 1 4.703441e-01 
207 11 1 1 1 0 0 1 1 1 1 2.959259e-01 
207 12 1 4 -1 -1 0 0 1 0 1 NaN 
207 13 1 4 0 0 -1 -1 2 0 1 NaN 
207 14 1 2 0 -1 -1 -1 2 0 0 NaN 
207 15 1 3 0 0 1 0 2 1 0 2.922584e-01 
207 16 1 1 0 1 1 0 1 1 1 5.159594e-01 
207 17 1 4 -1 -1 0 0 2 0 1 NaN 
207 18 1 2 0 -1 -1 0 1 1 1 5.660235e-01 
207 19 1 2 0 -1 -1 0 1 1 1 3.446597e-01 
207 20 1 3 0 0 1 0 1 1 0 5.181235e-01 
207 1 2 3 1 1 0 1 1 1 0 3.923995e-01 
207 2 2 2 -1 0 0 0 2 1 0 4.093930e-01 
207 3 2 4 -1 -1 0 -1 1 1 0 6.054994e-01 
207 4 2 1 1 0 0 1 1 1 1 3.033495e-01 
207 5 2 3 0 0 1 0 2 1 0 4.471471e-01 
207 6 2 4 0 0 -1 0 2 1 0 3.565075e-01 
207 7 2 1 1 0 0 1 1 1 1 3.953868e-01 
207 8 2 1 1 0 0 0 2 1 0 5.343805e-01 
207 9 2 2 0 -1 -1 -1 2 1 0 4.075503e-01 
207 10 2 2 0 -1 -1 0 1 1 1 4.006637e-01 
207 11 2 3 0 0 1 0 1 1 0 3.327236e-01 
207 12 2 3 0 0 1 0 2 1 0 4.361896e-01 
207 13 2 2 0 -1 -1 0 1 1 1 5.427981e-01 
207 14 2 4 -1 -1 0 -1 1 1 0 3.995642e-01 
207 15 2 2 0 -1 -1 -1 2 1 0 5.362734e-01 
207 16 2 4 -1 -1 0 -1 2 1 0 5.032504e-01 
207 17 2 1 1 0 0 0 2 1 0 4.559102e-01 
207 18 2 4 -1 -1 0 -1 2 1 0 4.412822e-01 
207 19 2 3 0 0 1 0 1 1 0 5.103288e-01 
207 20 2 1 0 1 1 1 1 0 0 NaN 
207 1 1 4 0 0 -1 0 2 1 0 3.241768e-01 
207 2 1 3 1 1 0 1 1 1 0 5.630533e-01 
207 3 1 2 0 -1 -1 -1 2 1 0 6.119672e-01 
207 4 1 2 0 -1 -1 0 1 1 1 4.626685e-01 
207 5 1 2 0 -1 -1 -1 2 1 0 5.440237e-01 
