subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
42 1 1 1 1 0 0 1 2 2 1 5.619976e-01 
42 2 1 4 -1 -1 0 -1 2 2 0 4.096736e-01 
42 3 1 2 0 -1 -1 0 2 2 1 3.622547e-01 
42 4 1 3 0 0 1 0 2 2 0 4.992170e-01 
42 5 1 4 -1 -1 0 -1 1 1 0 5.242173e-01 
42 6 1 2 0 -1 -1 0 1 1 1 5.124703e-01 
42 7 1 2 -1 0 0 -1 2 2 1 5.650786e-01 
42 8 1 1 1 0 0 1 1 1 1 3.431006e-01 
42 9 1 1 1 0 0 1 2 2 1 3.049196e-01 
42 10 1 3 0 0 1 0 1 1 0 3.541955e-01 
42 11 1 4 0 0 -1 -1 2 0 1 NaN 
42 12 1 3 0 0 1 0 2 2 0 3.445415e-01 
42 13 1 3 0 0 1 0 1 1 0 3.694699e-01 
42 14 1 3 1 1 0 1 1 1 0 3.274058e-01 
42 15 1 1 1 0 0 1 1 1 1 4.726717e-01 
42 16 1 4 -1 -1 0 -1 1 1 0 3.469407e-01 
42 17 1 4 -1 -1 0 0 2 0 1 NaN 
42 18 1 2 0 -1 -1 0 1 1 1 3.573444e-01 
42 19 1 2 0 -1 -1 0 2 2 1 3.467165e-01 
42 20 1 1 0 1 1 0 1 1 1 3.003532e-01 
42 1 2 1 1 0 0 1 1 1 1 3.842545e-01 
42 2 2 3 1 1 0 1 1 1 0 3.847542e-01 
42 3 2 4 -1 -1 0 -1 2 2 0 3.142792e-01 
42 4 2 1 1 0 0 1 2 2 1 3.443859e-01 
42 5 2 1 1 0 0 1 2 2 1 3.263790e-01 
42 6 2 3 0 0 1 0 2 2 0 3.072680e-01 
42 7 2 4 -1 -1 0 0 1 0 1 NaN 
42 8 2 1 1 0 0 1 1 1 1 3.532638e-01 
42 9 2 2 0 -1 -1 0 2 2 1 2.967037e-01 
42 10 2 2 0 -1 -1 0 2 2 1 4.500995e-01 
42 11 2 2 -1 0 0 -1 2 2 1 3.329571e-01 
42 12 2 4 -1 -1 0 0 1 0 1 NaN 
42 13 2 2 0 -1 -1 0 1 1 1 3.483003e-01 
42 14 2 3 0 0 1 0 2 2 0 3.812437e-01 
42 15 2 2 0 -1 -1 0 1 1 1 3.721751e-01 
42 16 2 4 -1 -1 0 0 2 0 1 NaN 
42 17 2 3 0 0 1 0 1 1 0 3.631365e-01 
42 18 2 4 0 0 -1 -1 2 0 1 NaN 
42 19 2 3 0 0 1 0 1 1 0 3.797180e-01 
42 20 2 1 0 1 1 0 1 1 1 3.192791e-01 
42 1 1 4 -1 -1 0 -1 2 2 0 3.153568e-01 
42 2 1 4 -1 -1 0 0 2 0 1 NaN 
42 3 1 4 -1 -1 0 0 1 0 1 NaN 
42 4 1 2 0 -1 -1 0 1 1 1 4.298524e-01 
42 5 1 3 0 0 1 0 1 1 0 3.120180e-01 
42 6 1 2 0 -1 -1 0 2 2 1 2.678755e-01 
42 7 1 2 0 -1 -1 0 1 1 1 3.192029e-01 
42 8 1 1 1 0 0 1 1 1 1 3.380794e-01 
42 9 1 2 -1 0 0 -1 2 2 1 3.314054e-01 
42 10 1 1 1 0 0 1 2 2 1 4.139463e-01 
42 11 1 3 0 0 1 0 2 2 0 3.794638e-01 
42 12 1 1 0 1 1 0 1 1 1 3.315684e-01 
42 13 1 3 0 0 1 0 2 2 0 3.025231e-01 
42 14 1 3 0 0 1 0 1 1 0 3.025239e-01 
42 15 1 2 0 -1 -1 -1 2 0 0 NaN 
42 16 1 1 1 0 0 1 1 1 1 3.903857e-01 
42 17 1 4 0 0 -1 -1 2 0 1 NaN 
42 18 1 4 -1 -1 0 -1 1 1 0 3.279114e-01 
42 19 1 1 1 0 0 1 2 2 1 3.235360e-01 
42 20 1 3 1 1 0 1 1 1 0 3.068180e-01 
42 1 2 1 0 1 1 0 1 1 1 3.758195e-01 
42 2 2 4 0 0 -1 0 2 2 0 3.458039e-01 
42 3 2 2 -1 0 0 -1 2 2 1 2.685316e-01 
42 4 2 4 -1 -1 0 -1 1 1 0 2.942298e-01 
42 5 2 1 1 0 0 1 2 2 1 9.292455e-01 
42 6 2 3 0 0 1 0 2 2 0 3.446346e-01 
42 7 2 3 0 0 1 0 1 1 0 3.647976e-01 
42 8 2 1 1 0 0 1 1 1 1 4.122746e-01 
42 9 2 4 -1 -1 0 0 1 0 1 NaN 
42 10 2 3 0 0 1 0 1 1 0 2.685075e-01 
42 11 2 1 1 0 0 1 2 2 1 2.923867e-01 
42 12 2 3 1 1 0 1 1 1 0 2.287069e-01 
42 13 2 2 0 -1 -1 0 1 1 1 4.941157e-01 
42 14 2 2 0 -1 -1 0 1 1 1 2.873466e-01 
42 15 2 2 0 -1 -1 0 2 2 1 3.153027e-01 
42 16 2 2 0 -1 -1 0 2 2 1 3.767838e-01 
42 17 2 4 -1 -1 0 -1 2 2 0 4.825692e-01 
42 18 2 4 -1 -1 0 0 2 0 1 NaN 
42 19 2 3 0 0 1 0 2 2 0 3.117966e-01 
42 20 2 1 1 0 0 1 1 1 1 3.355838e-01 
42 1 1 4 -1 -1 0 -1 1 1 0 4.152652e-01 
42 2 1 1 1 0 0 1 2 2 1 2.885364e-01 
42 3 1 2 0 -1 -1 0 2 2 1 4.000626e-01 
42 4 1 3 0 0 1 0 1 1 0 3.828199e-01 
42 5 1 2 0 -1 -1 0 1 1 1 5.059688e-01 
