subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,152,8,13,win,go,gw,G,bacs1,1,1,0.778,1,1.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,153,9,18,win,no-go,ngw,N,bacs1,0,1,0.949,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,154,9,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,155,9,14,win,go,gw,O,bacs1,1,1,0.424,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,156,1,15,win,go,gw,D,bacs1,1,1,0.467,1,1.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,157,2,15,win,go,gw,D,bacs1,1,0,,0,1.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,158,10,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,159,10,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,160,10,14,win,go,gw,O,bacs1,1,1,0.685,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,161,11,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,162,1,24,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,163,3,15,win,go,gw,D,bacs1,1,0,,0,1.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,164,1,19,lose,go,gal,K,bacs1,1,1,0.912,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,165,4,15,win,go,gw,D,bacs1,1,0,,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,166,2,24,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,167,2,19,lose,go,gal,K,bacs1,1,0,,0,0.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,168,12,18,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,169,1,17,win,no-go,ngw,U,bacs1,0,1,0.727,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,170,3,24,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,171,3,19,lose,go,gal,K,bacs1,1,1,0.43,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,172,5,15,win,go,gw,D,bacs1,1,0,,0,0.0,+1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,173,4,19,lose,go,gal,K,bacs1,1,0,,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,174,2,17,win,no-go,ngw,U,bacs1,0,1,0.793,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,175,6,15,win,go,gw,D,bacs1,1,1,0.666,1,1.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,176,4,24,lose,no-go,ngal,S,bacs1,0,1,0.667,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,177,5,24,lose,no-go,ngal,S,bacs1,0,1,0.479,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,178,5,19,lose,go,gal,K,bacs1,1,1,0.601,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,179,7,15,win,go,gw,D,bacs1,1,1,0.5,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,180,3,17,win,no-go,ngw,U,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,181,6,24,lose,no-go,ngal,S,bacs1,0,1,0.561,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,182,4,17,win,no-go,ngw,U,bacs1,0,1,0.601,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,183,8,15,win,go,gw,D,bacs1,1,1,0.822,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,184,6,19,lose,go,gal,K,bacs1,1,1,0.628,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,185,9,15,win,go,gw,D,bacs1,1,0,,0,0.0,+1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,186,7,24,lose,no-go,ngal,S,bacs1,0,1,0.555,0,0.0,-10,2
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,187,7,19,lose,go,gal,K,bacs1,1,1,0.468,1,0.0,-1,2
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,188,5,17,win,no-go,ngw,U,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,189,10,15,win,go,gw,D,bacs1,1,1,0.76,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,190,8,19,lose,go,gal,K,bacs1,1,1,0.633,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,191,6,17,win,no-go,ngw,U,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,192,8,24,lose,no-go,ngal,S,bacs1,0,1,0.743,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,193,7,17,win,no-go,ngw,U,bacs1,0,0,,1,1.0,+1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,194,1,21,lose,go,gal,M,bacs1,1,1,0.65,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,195,11,15,win,go,gw,D,bacs1,1,0,,0,0.0,+1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,196,9,24,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,197,10,24,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,198,12,15,win,go,gw,D,bacs1,1,1,0.691,1,0.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,199,8,17,win,no-go,ngw,U,bacs1,0,1,0.357,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,200,2,21,lose,go,gal,M,bacs1,1,1,1.055,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,201,11,24,lose,no-go,ngal,S,bacs1,0,1,0.508,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,202,9,17,win,no-go,ngw,U,bacs1,0,1,0.513,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,203,1,20,lose,go,gal,P,bacs1,1,0,,0,1.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,204,3,21,lose,go,gal,M,bacs1,1,1,0.67,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,205,10,17,win,no-go,ngw,U,bacs1,0,1,0.673,0,1.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,206,2,20,lose,go,gal,P,bacs1,1,1,0.53,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,207,4,21,lose,go,gal,M,bacs1,1,1,0.5,1,1.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,208,12,24,lose,no-go,ngal,S,bacs1,0,1,0.592,0,1.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,209,1,22,lose,no-go,ngal,H,bacs1,0,1,0.54,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,210,3,20,lose,go,gal,P,bacs1,1,1,0.732,1,1.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,211,1,16,win,no-go,ngw,Y,bacs1,0,1,0.69,0,0.0,+1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,212,5,21,lose,go,gal,M,bacs1,1,1,0.494,1,1.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,213,4,20,lose,go,gal,P,bacs1,1,1,0.468,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,214,2,16,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,215,2,22,lose,no-go,ngal,H,bacs1,0,0,,1,1.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,216,6,21,lose,go,gal,M,bacs1,1,1,0.49,1,1.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,217,5,20,lose,go,gal,P,bacs1,1,0,,0,1.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,218,3,16,win,no-go,ngw,Y,bacs1,0,1,1.049,0,1.0,+10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,219,3,22,lose,no-go,ngal,H,bacs1,0,1,0.575,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,220,7,21,lose,go,gal,M,bacs1,1,1,0.463,1,1.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,221,8,21,lose,go,gal,M,bacs1,1,1,0.769,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,222,6,20,lose,go,gal,P,bacs1,1,0,,0,0.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,223,4,16,win,no-go,ngw,Y,bacs1,0,1,0.502,0,0.0,+1,5
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,224,4,22,lose,no-go,ngal,H,bacs1,0,1,0.608,0,0.0,-10,6
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,225,9,21,lose,go,gal,M,bacs1,1,1,0.569,1,1.0,-10,4
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,226,7,20,lose,go,gal,P,bacs1,1,1,0.477,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,227,5,16,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,228,5,22,lose,no-go,ngal,H,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,229,6,22,lose,no-go,ngal,H,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,230,8,20,lose,go,gal,P,bacs1,1,0,,0,0.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,231,6,16,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,232,10,21,lose,go,gal,M,bacs1,1,0,,0,0.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,233,7,22,lose,no-go,ngal,H,bacs1,0,1,1.007,0,0.0,-10,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,234,7,16,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,235,11,21,lose,go,gal,M,bacs1,1,0,,0,1.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,236,9,20,lose,go,gal,P,bacs1,1,0,,0,0.0,-10,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,237,10,20,lose,go,gal,P,bacs1,1,1,0.519,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,238,12,21,lose,go,gal,M,bacs1,1,1,0.844,1,0.0,-1,1
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,239,8,22,lose,no-go,ngal,H,bacs1,0,0,,1,0.0,-1,0
54fjwf0mzvlpbybzj7v87eq1,1,2,1b,240,8,16,win,no-go,ngw,Y,bacs1,0,0,,1,1.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,1,1,23,lose,no-go,ngal,A,bacs2,0,1,1.129,0,0.0,-10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,2,1,18,win,no-go,ngw,N,bacs2,0,1,1.155,0,0.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,3,1,14,win,go,gw,U,bacs2,1,0,,0,1.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,4,1,13,win,go,gw,F,bacs2,1,0,,0,0.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,5,2,14,win,go,gw,U,bacs2,1,0,,0,0.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,6,2,13,win,go,gw,F,bacs2,1,1,0.917,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,7,2,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,8,2,18,win,no-go,ngw,N,bacs2,0,1,1.178,0,0.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,9,3,14,win,go,gw,U,bacs2,1,1,0.757,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,10,3,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,11,3,18,win,no-go,ngw,N,bacs2,0,1,0.833,0,0.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,12,3,13,win,go,gw,F,bacs2,1,1,0.611,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,13,4,18,win,no-go,ngw,N,bacs2,0,0,,1,1.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,14,4,14,win,go,gw,U,bacs2,1,1,0.711,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,15,4,13,win,go,gw,F,bacs2,1,1,0.635,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,16,4,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,17,5,13,win,go,gw,F,bacs2,1,1,0.617,1,1.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,18,5,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,19,5,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,20,5,14,win,go,gw,U,bacs2,1,1,0.758,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,21,6,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,22,6,14,win,go,gw,U,bacs2,1,1,0.646,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,23,6,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,24,6,13,win,go,gw,F,bacs2,1,1,0.663,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,25,7,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,26,7,23,lose,no-go,ngal,A,bacs2,0,0,,1,1.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,27,7,14,win,go,gw,U,bacs2,1,1,0.941,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,28,7,13,win,go,gw,F,bacs2,1,1,0.804,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,29,8,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,30,8,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,31,8,13,win,go,gw,F,bacs2,1,1,0.617,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,32,8,14,win,go,gw,U,bacs2,1,1,0.753,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,33,9,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,34,1,15,win,go,gw,S,bacs2,1,1,1.036,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,35,9,23,lose,no-go,ngal,A,bacs2,0,0,,1,1.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,36,9,14,win,go,gw,U,bacs2,1,1,0.609,1,1.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,37,2,15,win,go,gw,S,bacs2,1,1,0.781,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,38,10,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,39,10,23,lose,no-go,ngal,A,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,40,10,14,win,go,gw,U,bacs2,1,1,0.692,1,1.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,41,3,15,win,go,gw,S,bacs2,1,1,0.639,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,42,1,19,lose,go,gal,L,bacs2,1,0,,0,0.0,-10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,43,1,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,44,11,18,win,no-go,ngw,N,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,45,12,18,win,no-go,ngw,N,bacs2,0,0,,1,1.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,46,2,19,lose,go,gal,L,bacs2,1,0,,0,0.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,47,4,15,win,go,gw,S,bacs2,1,1,0.552,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,48,2,24,lose,no-go,ngal,P,bacs2,0,1,0.715,0,0.0,-10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,49,3,19,lose,go,gal,L,bacs2,1,1,0.791,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,50,5,15,win,go,gw,S,bacs2,1,1,0.49,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,51,3,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,52,1,17,win,no-go,ngw,R,bacs2,0,1,0.996,0,0.0,+1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,53,2,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,54,6,15,win,go,gw,S,bacs2,1,1,0.553,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,55,4,19,lose,go,gal,L,bacs2,1,1,0.801,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,56,4,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,57,7,15,win,go,gw,S,bacs2,1,1,0.557,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,58,5,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,59,5,19,lose,go,gal,L,bacs2,1,1,0.651,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,60,3,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,61,8,15,win,go,gw,S,bacs2,1,1,0.507,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,62,6,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,63,4,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,64,6,19,lose,go,gal,L,bacs2,1,1,0.622,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,65,7,19,lose,go,gal,L,bacs2,1,1,0.491,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,66,5,17,win,no-go,ngw,R,bacs2,0,0,,1,1.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,67,9,15,win,go,gw,S,bacs2,1,1,0.59,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,68,7,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,69,10,15,win,go,gw,S,bacs2,1,1,0.55,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,70,8,24,lose,no-go,ngal,P,bacs2,0,0,,1,1.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,71,8,19,lose,go,gal,L,bacs2,1,1,0.637,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,72,6,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,73,11,15,win,go,gw,S,bacs2,1,1,0.444,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,74,9,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,75,7,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,76,1,21,lose,go,gal,V,bacs2,1,0,,0,0.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,77,2,21,lose,go,gal,V,bacs2,1,1,0.32,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,78,10,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,79,8,17,win,no-go,ngw,R,bacs2,0,0,,1,1.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,80,12,15,win,go,gw,S,bacs2,1,1,0.547,1,0.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,81,1,20,lose,go,gal,K,bacs2,1,1,0.986,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,82,3,21,lose,go,gal,V,bacs2,1,1,0.568,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,83,9,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,84,11,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,85,2,20,lose,go,gal,K,bacs2,1,1,0.549,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,86,10,17,win,no-go,ngw,R,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,87,12,24,lose,no-go,ngal,P,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,88,4,21,lose,go,gal,V,bacs2,1,1,0.677,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,89,3,20,lose,go,gal,K,bacs2,1,1,0.508,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,90,1,16,win,no-go,ngw,M,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,91,5,21,lose,go,gal,V,bacs2,1,1,0.524,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,92,1,22,lose,no-go,ngal,B,bacs2,0,1,0.933,0,0.0,-10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,93,4,20,lose,go,gal,K,bacs2,1,1,0.533,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,94,2,22,lose,no-go,ngal,B,bacs2,0,0,,1,1.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,95,6,21,lose,go,gal,V,bacs2,1,1,0.535,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,96,2,16,win,no-go,ngw,M,bacs2,0,1,0.602,0,1.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,97,3,16,win,no-go,ngw,M,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,98,3,22,lose,no-go,ngal,B,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,99,7,21,lose,go,gal,V,bacs2,1,1,0.569,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,100,5,20,lose,go,gal,K,bacs2,1,1,0.448,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,101,4,16,win,no-go,ngw,M,bacs2,0,0,,1,1.0,+1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,102,8,21,lose,go,gal,V,bacs2,1,1,0.629,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,103,6,20,lose,go,gal,K,bacs2,1,1,0.474,1,1.0,-10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,104,4,22,lose,no-go,ngal,B,bacs2,0,0,,1,1.0,-10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,105,5,16,win,no-go,ngw,M,bacs2,0,0,,1,0.0,+10,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,106,7,20,lose,go,gal,K,bacs2,1,1,0.55,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,107,9,21,lose,go,gal,V,bacs2,1,1,0.435,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,108,5,22,lose,no-go,ngal,B,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,109,10,21,lose,go,gal,V,bacs2,1,1,0.565,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,110,8,20,lose,go,gal,K,bacs2,1,1,0.604,1,0.0,-1,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,111,6,22,lose,no-go,ngal,B,bacs2,0,0,,1,0.0,-1,0
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,112,6,16,win,no-go,ngw,M,bacs2,0,1,0.766,0,1.0,+10,1
55dxh6v7nb1nnkvit5kjedbq,1,1,1b,113,7,16,win,no-go,ngw,M,bacs2,0,0,,1,1.0,+1,0
