subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
214 1 1 4 -1 -1 0 -1 2 2 0 4.954457e-01 
214 2 1 3 1 1 0 0 1 0 1 NaN 
214 3 1 3 0 0 1 1 1 0 1 NaN 
214 4 1 2 -1 0 0 -1 2 2 1 2.768991e-01 
214 5 1 3 0 0 1 1 2 0 1 NaN 
214 6 1 4 -1 -1 0 0 2 0 1 NaN 
214 7 1 1 1 0 0 1 2 2 1 3.692851e-01 
214 8 1 4 -1 -1 0 0 1 0 1 NaN 
214 9 1 4 -1 -1 0 0 1 0 1 NaN 
214 10 1 2 0 -1 -1 0 1 1 1 4.485488e-01 
214 11 1 2 0 -1 -1 0 2 2 1 6.656993e-01 
214 12 1 3 0 0 1 1 2 0 1 NaN 
214 13 1 2 0 -1 -1 0 2 2 1 5.019635e-01 
214 14 1 3 0 0 1 0 1 1 0 7.026558e-01 
214 15 1 2 0 -1 -1 -1 1 0 0 NaN 
214 16 1 1 1 0 0 0 1 0 0 NaN 
214 17 1 4 0 0 -1 -1 2 0 1 NaN 
214 18 1 1 1 0 0 1 1 1 1 6.994622e-01 
214 19 1 1 0 1 1 0 1 1 1 9.224827e-01 
214 20 1 1 1 0 0 1 2 2 1 6.056552e-01 
214 1 2 3 0 0 1 1 2 0 1 NaN 
214 2 2 2 -1 0 0 -1 2 2 1 3.372336e-01 
214 3 2 2 0 -1 -1 -1 2 0 0 NaN 
214 4 2 2 0 -1 -1 0 1 1 1 9.707037e-01 
214 5 2 1 1 0 0 1 2 2 1 5.153638e-01 
214 6 2 1 0 1 1 1 1 0 0 NaN 
214 7 2 1 1 0 0 1 1 1 1 5.897304e-01 
214 8 2 3 0 0 1 0 1 1 0 6.055829e-01 
214 9 2 4 -1 -1 0 -1 2 2 0 5.348067e-01 
214 10 2 3 1 1 0 1 1 1 0 4.541452e-01 
214 11 2 1 1 0 0 1 1 1 1 9.123115e-01 
214 12 2 2 0 -1 -1 0 1 1 1 4.866391e-01 
214 13 2 2 0 -1 -1 0 2 2 1 6.532526e-01 
214 14 2 4 0 0 -1 0 2 2 0 6.560712e-01 
214 15 2 4 -1 -1 0 -1 1 1 0 3.625406e-01 
214 16 2 4 -1 -1 0 0 1 0 1 NaN 
214 17 2 3 0 0 1 0 2 2 0 3.222136e-01 
214 18 2 1 1 0 0 1 2 2 1 6.355829e-01 
214 19 2 3 0 0 1 1 1 0 1 NaN 
214 20 2 4 -1 -1 0 -1 2 2 0 5.610108e-01 
214 1 1 2 -1 0 0 -1 2 2 1 5.690346e-01 
214 2 1 3 0 0 1 0 1 1 0 4.596949e-01 
214 3 1 1 1 0 0 1 2 2 1 3.274302e-01 
214 4 1 1 0 1 1 0 1 1 1 6.607806e-01 
214 5 1 1 1 0 0 0 1 0 0 NaN 
214 6 1 3 0 0 1 0 2 2 0 9.079568e-01 
214 7 1 3 0 0 1 0 2 2 0 4.292734e-01 
214 8 1 3 1 1 0 1 1 1 0 6.682658e-01 
214 9 1 2 0 -1 -1 0 2 2 1 8.272490e-01 
214 10 1 2 0 -1 -1 -1 2 0 0 NaN 
214 11 1 1 1 0 0 1 1 1 1 4.195652e-01 
214 12 1 2 0 -1 -1 0 1 1 1 7.177614e-01 
214 13 1 4 -1 -1 0 0 1 0 1 NaN 
214 14 1 1 1 0 0 1 2 2 1 4.135288e-01 
214 15 1 3 0 0 1 0 1 1 0 4.431299e-01 
214 16 1 2 0 -1 -1 0 1 1 1 6.469228e-01 
214 17 1 4 0 0 -1 -1 2 0 1 NaN 
214 18 1 4 -1 -1 0 0 2 0 1 NaN 
214 19 1 4 -1 -1 0 0 2 0 1 NaN 
214 20 1 4 -1 -1 0 0 1 0 1 NaN 
214 1 2 1 1 0 0 1 1 1 1 4.952762e-01 
214 2 2 3 0 0 1 0 2 2 0 8.986461e-01 
214 3 2 3 1 1 0 1 1 1 0 7.492592e-01 
214 4 2 3 0 0 1 0 1 1 0 5.081707e-01 
214 5 2 2 -1 0 0 0 2 0 0 NaN 
214 6 2 2 0 -1 -1 0 2 2 1 9.340202e-01 
214 7 2 3 0 0 1 0 2 2 0 5.300705e-01 
214 8 2 1 1 0 0 1 2 2 1 3.923827e-01 
214 9 2 2 0 -1 -1 0 1 1 1 4.229042e-01 
214 10 2 2 0 -1 -1 0 1 1 1 5.224292e-01 
214 11 2 3 0 0 1 1 1 0 1 NaN 
214 12 2 1 0 1 1 1 1 0 0 NaN 
214 13 2 4 -1 -1 0 0 1 0 1 NaN 
214 14 2 4 -1 -1 0 0 1 0 1 NaN 
214 15 2 1 1 0 0 1 2 2 1 6.741590e-01 
214 16 2 4 -1 -1 0 0 2 0 1 NaN 
214 17 2 4 0 0 -1 0 2 2 0 4.828607e-01 
214 18 2 4 -1 -1 0 -1 2 2 0 6.787356e-01 
214 19 2 1 1 0 0 1 1 1 1 5.231955e-01 
214 20 2 2 0 -1 -1 0 2 2 1 6.848788e-01 
214 1 1 2 0 -1 -1 0 1 1 1 5.391816e-01 
214 2 1 4 0 0 -1 -1 2 0 1 NaN 
214 3 1 3 0 0 1 0 2 2 0 3.338097e-01 
214 4 1 4 -1 -1 0 0 1 0 1 NaN 
214 5 1 2 0 -1 -1 0 2 2 1 3.987858e-01 
214 6 1 3 0 0 1 1 1 0 1 NaN 
214 7 1 1 1 0 0 1 1 1 1 4.366391e-01 
214 8 1 1 1 0 0 0 2 0 0 NaN 
214 9 1 1 1 0 0 1 2 2 1 4.424501e-01 
214 10 1 3 0 0 1 0 1 1 0 5.269472e-01 
214 11 1 3 1 1 0 0 1 0 1 NaN 
214 12 1 2 0 -1 -1 0 2 2 1 5.688754e-01 
214 13 1 1 0 1 1 1 1 0 0 NaN 
214 14 1 2 0 -1 -1 -1 1 0 0 NaN 
214 15 1 1 1 0 0 1 1 1 1 4.872585e-01 
214 16 1 4 -1 -1 0 0 2 0 1 NaN 
214 17 1 4 -1 -1 0 0 1 0 1 NaN 
214 18 1 2 -1 0 0 -1 2 2 1 6.159452e-01 
214 19 1 4 -1 -1 0 0 2 0 1 NaN 
214 20 1 3 0 0 1 0 2 2 0 6.474320e-01 
214 1 2 3 0 0 1 0 2 2 0 3.318602e-01 
214 2 2 4 -1 -1 0 -1 2 2 0 3.924693e-01 
214 3 2 1 1 0 0 1 1 1 1 5.853076e-01 
214 4 2 1 1 0 0 0 2 0 0 NaN 
214 5 2 2 0 -1 -1 0 2 2 1 3.271977e-01 
214 6 2 2 0 -1 -1 -1 2 0 0 NaN 
214 7 2 4 0 0 -1 0 2 2 0 5.291860e-01 
214 8 2 2 0 -1 -1 0 1 1 1 4.816591e-01 
214 9 2 3 1 1 0 1 1 1 0 3.670785e-01 
214 10 2 2 -1 0 0 -1 2 2 1 5.917220e-01 
214 11 2 3 0 0 1 0 1 1 0 6.227178e-01 
214 12 2 4 -1 -1 0 0 2 0 1 NaN 
214 13 2 1 0 1 1 0 1 1 1 4.505609e-01 
214 14 2 2 0 -1 -1 0 1 1 1 4.551337e-01 
214 15 2 4 -1 -1 0 -1 1 1 0 6.902865e-01 
214 16 2 1 1 0 0 0 1 0 0 NaN 
214 17 2 3 0 0 1 0 1 1 0 4.601771e-01 
214 18 2 4 -1 -1 0 -1 1 1 0 3.688605e-01 
214 19 2 1 1 0 0 1 2 2 1 3.888968e-01 
214 20 2 3 0 0 1 0 2 2 0 7.158034e-01 
214 1 1 2 0 -1 -1 0 2 2 1 4.715584e-01 
214 2 1 1 0 1 1 1 1 0 0 NaN 
214 3 1 2 -1 0 0 0 2 0 0 NaN 
214 4 1 4 -1 -1 0 0 2 0 1 NaN 
214 5 1 3 0 0 1 0 1 1 0 3.387181e-01 
214 6 1 4 -1 -1 0 0 2 0 1 NaN 
214 7 1 3 0 0 1 1 1 0 1 NaN 
214 8 1 3 0 0 1 1 2 0 1 NaN 
214 9 1 2 0 -1 -1 0 1 1 1 3.949379e-01 
214 10 1 4 0 0 -1 -1 2 0 1 NaN 
214 11 1 2 0 -1 -1 -1 1 0 0 NaN 
214 12 1 1 1 0 0 0 1 0 0 NaN 
214 13 1 3 1 1 0 0 1 0 1 NaN 
214 14 1 2 0 -1 -1 0 2 2 1 5.207770e-01 
214 15 1 1 1 0 0 1 2 2 1 5.768455e-01 
214 16 1 3 0 0 1 1 2 0 1 NaN 
214 17 1 4 -1 -1 0 0 1 0 1 NaN 
214 18 1 1 1 0 0 0 1 0 0 NaN 
214 19 1 4 -1 -1 0 0 1 0 1 NaN 
214 20 1 1 1 0 0 1 2 2 1 3.505141e-01 
214 1 2 2 0 -1 -1 0 1 1 1 3.721447e-01 
214 2 2 4 0 0 -1 -1 2 0 1 NaN 
214 3 2 3 1 1 0 0 1 0 1 NaN 
214 4 2 2 0 -1 -1 -1 2 0 0 NaN 
214 5 2 1 1 0 0 0 1 0 0 NaN 
214 6 2 3 0 0 1 0 2 2 0 3.985386e-01 
214 7 2 3 0 0 1 0 2 2 0 3.927145e-01 
214 8 2 4 -1 -1 0 -1 1 1 0 4.015526e-01 
214 9 2 1 0 1 1 1 1 0 0 NaN 
214 10 2 4 -1 -1 0 0 1 0 1 NaN 
214 11 2 2 -1 0 0 0 2 0 0 NaN 
214 12 2 1 1 0 0 0 1 0 0 NaN 
214 13 2 4 -1 -1 0 0 2 0 1 NaN 
