subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
3 1 2 3 1 1 0 1 1 1 0 4.690551e-01 
3 2 2 1 0 1 1 0 1 1 1 5.660628e-01 
3 3 2 4 -1 -1 0 -1 1 1 0 4.643725e-01 
3 4 2 4 -1 -1 0 -1 2 2 0 3.489627e-01 
3 5 2 3 0 0 1 0 1 1 0 4.502314e-01 
3 6 2 4 -1 -1 0 -1 2 2 0 4.231996e-01 
3 7 2 3 0 0 1 0 1 1 0 3.794580e-01 
3 8 2 3 0 0 1 0 2 1 0 6.754400e-01 
3 9 2 1 1 0 0 0 2 0 0 NaN 
3 10 2 2 0 -1 -1 0 2 2 1 3.379140e-01 
3 11 2 4 0 0 -1 0 2 2 0 4.005918e-01 
3 12 2 3 0 0 1 0 2 2 0 5.148675e-01 
3 13 2 2 -1 0 0 0 2 0 0 NaN 
3 14 2 2 0 -1 -1 0 1 1 1 4.257789e-01 
3 15 2 1 1 0 0 1 2 2 1 5.573336e-01 
3 16 2 4 -1 -1 0 0 1 0 1 NaN 
3 17 2 2 0 -1 -1 0 2 2 1 4.232087e-01 
3 18 2 1 1 0 0 1 1 1 1 3.045572e-01 
3 19 2 2 0 -1 -1 0 1 1 1 4.931400e-01 
3 20 2 1 1 0 0 1 1 1 1 3.578324e-01 
3 1 1 1 1 0 0 1 1 1 1 5.109682e-01 
3 2 1 4 -1 -1 0 0 2 0 1 NaN 
3 3 1 4 -1 -1 0 -1 1 1 0 2.622237e-01 
3 4 1 2 0 -1 -1 0 2 2 1 9.958855e-01 
3 5 1 3 0 0 1 0 2 2 0 5.651955e-01 
3 6 1 1 1 0 0 0 1 0 0 NaN 
3 7 1 1 0 1 1 0 1 1 1 3.230094e-01 
3 8 1 1 1 0 0 1 2 2 1 5.599749e-01 
3 9 1 2 -1 0 0 0 2 0 0 NaN 
3 10 1 2 0 -1 -1 0 1 1 1 5.232102e-01 
3 11 1 4 -1 -1 0 -1 1 1 0 7.054091e-01 
3 12 1 3 0 0 1 0 1 1 0 4.637168e-01 
3 13 1 4 -1 -1 0 -1 2 2 0 5.873264e-01 
3 14 1 3 1 1 0 0 1 0 1 NaN 
3 15 1 3 0 0 1 0 2 2 0 4.005594e-01 
3 16 1 3 0 0 1 0 1 1 0 3.148625e-01 
3 17 1 2 0 -1 -1 0 2 2 1 4.479390e-01 
3 18 1 2 0 -1 -1 0 1 1 1 2.948522e-01 
3 19 1 1 1 0 0 0 2 0 0 NaN 
3 20 1 4 0 0 -1 0 2 2 0 4.512739e-01 
3 1 2 3 0 0 1 0 1 1 0 2.045501e-01 
3 2 2 3 0 0 1 0 2 2 0 4.092076e-01 
3 3 2 4 0 0 -1 0 2 2 0 5.434767e-01 
3 4 2 1 1 0 0 1 1 1 1 3.624202e-01 
3 5 2 4 -1 -1 0 0 1 0 1 NaN 
3 6 2 3 1 1 0 1 1 1 0 4.529966e-01 
3 7 2 1 0 1 1 0 1 1 1 5.449243e-01 
3 8 2 3 0 0 1 0 1 1 0 2.301912e-01 
3 9 2 1 1 0 0 0 1 0 0 NaN 
3 10 2 4 -1 -1 0 -1 1 1 0 2.564141e-01 
3 11 2 2 0 -1 -1 0 2 2 1 3.643805e-01 
3 12 2 2 -1 0 0 -1 2 2 1 3.483216e-01 
3 13 2 1 1 0 0 1 2 2 1 4.846296e-01 
3 14 2 2 0 -1 -1 -1 1 0 0 NaN 
3 15 2 1 1 0 0 1 2 2 1 3.286334e-01 
3 16 2 4 -1 -1 0 -1 2 2 0 3.337656e-01 
