subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
15 1 2 3 1 1 0 1 1 1 0 3.731971e-01 
15 2 2 1 0 1 1 0 1 1 1 4.724648e-01 
15 3 2 4 -1 -1 0 0 1 0 1 NaN 
15 4 2 4 -1 -1 0 -1 2 2 0 4.790627e-01 
15 5 2 3 0 0 1 1 1 0 1 NaN 
15 6 2 4 -1 -1 0 -1 2 2 0 4.897860e-01 
15 7 2 3 0 0 1 1 1 0 1 NaN 
15 8 2 3 0 0 1 0 2 2 0 3.915905e-01 
15 9 2 1 1 0 0 1 2 2 1 6.008631e-01 
15 10 2 2 0 -1 -1 0 2 2 1 5.083760e-01 
15 11 2 4 0 0 -1 -1 2 0 1 NaN 
15 12 2 3 0 0 1 0 2 2 0 4.320709e-01 
15 13 2 2 -1 0 0 -1 2 2 1 3.869739e-01 
15 14 2 2 0 -1 -1 -1 1 0 0 NaN 
15 15 2 1 1 0 0 1 2 2 1 3.558992e-01 
15 16 2 4 -1 -1 0 -1 1 1 0 4.045229e-01 
15 17 2 2 0 -1 -1 -1 2 0 0 NaN 
15 18 2 1 1 0 0 1 1 1 1 3.778366e-01 
15 19 2 2 0 -1 -1 0 1 1 1 3.386944e-01 
15 20 2 1 1 0 0 1 1 1 1 3.066921e-01 
15 1 1 1 1 0 0 1 1 1 1 4.415757e-01 
15 2 1 4 -1 -1 0 -1 2 2 0 6.834633e-01 
15 3 1 4 -1 -1 0 0 1 0 1 NaN 
15 4 1 2 0 -1 -1 0 2 2 1 5.847372e-01 
15 5 1 3 0 0 1 1 2 0 1 NaN 
15 6 1 1 1 0 0 1 1 1 1 3.628330e-01 
15 7 1 1 0 1 1 1 1 0 0 NaN 
15 8 1 1 1 0 0 1 2 2 1 5.451682e-01 
15 9 1 2 -1 0 0 -1 2 2 1 7.124557e-01 
15 10 1 2 0 -1 -1 -1 1 0 0 NaN 
15 11 1 4 -1 -1 0 -1 1 1 0 4.777028e-01 
15 12 1 3 0 0 1 1 1 0 1 NaN 
15 13 1 4 -1 -1 0 -1 2 2 0 3.845730e-01 
15 14 1 3 1 1 0 1 1 1 0 4.309545e-01 
15 15 1 3 0 0 1 0 2 2 0 3.968537e-01 
15 16 1 3 0 0 1 1 1 0 1 NaN 
15 17 1 2 0 -1 -1 0 2 2 1 3.529840e-01 
15 18 1 2 0 -1 -1 0 1 1 1 3.319564e-01 
15 19 1 1 1 0 0 1 2 2 1 4.018974e-01 
15 20 1 4 0 0 -1 0 2 2 0 4.721976e-01 
15 1 2 3 0 0 1 0 1 1 0 3.367669e-01 
15 2 2 3 0 0 1 0 2 2 0 6.222352e-01 
15 3 2 4 0 0 -1 0 2 2 0 5.776538e-01 
15 4 2 1 1 0 0 0 1 0 0 NaN 
15 5 2 4 -1 -1 0 -1 1 1 0 3.065626e-01 
15 6 2 3 1 1 0 1 1 1 0 6.808184e-01 
15 7 2 1 0 1 1 1 1 0 0 NaN 
15 8 2 3 0 0 1 0 1 1 0 3.358025e-01 
15 9 2 1 1 0 0 0 1 0 0 NaN 
15 10 2 4 -1 -1 0 -1 1 1 0 3.836371e-01 
15 11 2 2 0 -1 -1 -1 2 0 0 NaN 
15 12 2 2 -1 0 0 -1 2 2 1 4.404877e-01 
15 13 2 1 1 0 0 0 2 0 0 NaN 
15 14 2 2 0 -1 -1 -1 1 0 0 NaN 
15 15 2 1 1 0 0 1 2 2 1 3.533732e-01 
15 16 2 4 -1 -1 0 -1 2 2 0 3.832044e-01 
15 17 2 3 0 0 1 0 2 2 0 4.538780e-01 
15 18 2 2 0 -1 -1 -1 2 0 0 NaN 
15 19 2 4 -1 -1 0 -1 2 2 0 5.088576e-01 
15 20 2 2 0 -1 -1 -1 1 0 0 NaN 
15 1 1 3 1 1 0 1 1 1 0 4.655176e-01 
15 2 1 3 0 0 1 0 2 2 0 3.192356e-01 
15 3 1 4 -1 -1 0 0 1 0 1 NaN 
15 4 1 1 1 0 0 1 1 1 1 4.048537e-01 
15 5 1 2 0 -1 -1 -1 1 0 0 NaN 
15 6 1 1 1 0 0 1 2 2 1 3.017407e-01 
15 7 1 3 0 0 1 0 2 2 0 4.346644e-01 
15 8 1 1 1 0 0 1 1 1 1 7.179668e-01 
15 9 1 4 -1 -1 0 -1 2 2 0 3.971723e-01 
15 10 1 2 0 -1 -1 -1 1 0 0 NaN 
15 11 1 3 0 0 1 0 1 1 0 3.774502e-01 
15 12 1 4 0 0 -1 0 2 2 0 3.907836e-01 
15 13 1 2 0 -1 -1 0 2 2 1 4.054979e-01 
15 14 1 1 1 0 0 0 2 0 0 NaN 
15 15 1 3 0 0 1 0 1 1 0 3.805718e-01 
15 16 1 2 -1 0 0 -1 2 2 1 5.535223e-01 
15 17 1 4 -1 -1 0 -1 1 1 0 3.968592e-01 
15 18 1 1 0 1 1 0 1 1 1 9.341708e-01 
15 19 1 2 0 -1 -1 0 2 2 1 5.110410e-01 
15 20 1 4 -1 -1 0 -1 2 2 0 4.939439e-01 
15 1 2 1 1 0 0 1 2 2 1 5.468929e-01 
15 2 2 3 1 1 0 1 1 1 0 4.718427e-01 
15 3 2 4 -1 -1 0 -1 2 2 0 2.947892e-01 
15 4 2 1 1 0 0 1 2 2 1 4.847321e-01 
15 5 2 2 0 -1 -1 0 2 2 1 3.821674e-01 
15 6 2 4 -1 -1 0 0 2 0 1 NaN 
15 7 2 2 -1 0 0 -1 2 2 1 4.048339e-01 
15 8 2 2 0 -1 -1 0 2 2 1 3.742673e-01 
15 9 2 1 1 0 0 1 1 1 1 5.344307e-01 
