subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
202 1 1 1 1 0 0 1 1 1 1 3.891149e-01 
202 2 1 1 0 1 1 0 1 1 1 2.948426e-01 
202 3 1 4 -1 -1 0 -1 2 2 0 3.828689e-01 
202 4 1 3 1 1 0 1 1 1 0 3.418769e-01 
202 5 1 1 1 0 0 1 1 1 1 3.985210e-01 
202 6 1 2 -1 0 0 -1 2 2 1 4.730357e-01 
202 7 1 3 0 0 1 0 1 1 0 3.451043e-01 
202 8 1 4 -1 -1 0 0 1 0 1 NaN 
202 9 1 3 0 0 1 0 2 2 0 4.653552e-01 
202 10 1 2 0 -1 -1 -1 2 0 0 NaN 
202 11 1 2 0 -1 -1 0 1 1 1 4.367868e-01 
202 12 1 2 0 -1 -1 0 1 1 1 6.043915e-01 
202 13 1 2 0 -1 -1 -1 2 0 0 NaN 
202 14 1 4 -1 -1 0 -1 2 2 0 3.807256e-01 
202 15 1 4 0 0 -1 -1 2 0 1 NaN 
202 16 1 3 0 0 1 0 1 1 0 4.118318e-01 
202 17 1 1 1 0 0 1 2 2 1 4.259477e-01 
202 18 1 4 -1 -1 0 -1 1 1 0 3.654286e-01 
202 19 1 3 0 0 1 0 2 2 0 3.833524e-01 
202 20 1 1 1 0 0 1 2 2 1 3.250287e-01 
202 1 2 2 0 -1 -1 0 1 1 1 3.166510e-01 
202 2 2 1 0 1 1 0 1 1 1 3.174756e-01 
202 3 2 4 -1 -1 0 -1 2 2 0 3.608831e-01 
202 4 2 2 0 -1 -1 0 2 2 1 3.230402e-01 
202 5 2 2 -1 0 0 -1 2 2 1 3.032792e-01 
202 6 2 4 0 0 -1 -1 2 0 1 NaN 
202 7 2 3 0 0 1 0 2 2 0 3.450136e-01 
202 8 2 2 0 -1 -1 0 1 1 1 4.028654e-01 
202 9 2 3 1 1 0 1 1 1 0 3.701628e-01 
202 10 2 1 1 0 0 1 2 2 1 3.659899e-01 
202 11 2 3 0 0 1 0 2 2 0 2.836484e-01 
202 12 2 1 1 0 0 1 1 1 1 5.365833e-01 
202 13 2 3 0 0 1 0 1 1 0 3.660991e-01 
202 14 2 2 0 -1 -1 -1 2 0 0 NaN 
202 15 2 4 -1 -1 0 0 2 0 1 NaN 
202 16 2 1 1 0 0 1 2 2 1 3.793675e-01 
202 17 2 4 -1 -1 0 -1 1 1 0 4.498651e-01 
202 18 2 1 1 0 0 1 1 1 1 8.476259e-01 
202 19 2 3 0 0 1 0 1 1 0 3.703635e-01 
202 20 2 4 -1 -1 0 0 1 0 1 NaN 
202 1 1 1 1 0 0 1 2 2 1 3.219584e-01 
202 2 1 3 0 0 1 0 2 2 0 3.915757e-01 
202 3 1 2 0 -1 -1 0 1 1 1 3.371088e-01 
202 4 1 4 -1 -1 0 0 1 0 1 NaN 
202 5 1 2 0 -1 -1 -1 1 0 0 NaN 
202 6 1 4 -1 -1 0 -1 2 2 0 4.669589e-01 
202 7 1 1 0 1 1 0 1 1 1 4.993074e-01 
202 8 1 4 -1 -1 0 0 2 0 1 NaN 
202 9 1 2 0 -1 -1 0 2 2 1 3.697635e-01 
202 10 1 3 0 0 1 0 1 1 0 3.339378e-01 
202 11 1 1 1 0 0 1 2 2 1 3.448520e-01 
202 12 1 2 -1 0 0 -1 2 2 1 5.522943e-01 
202 13 1 3 0 0 1 0 2 2 0 3.660142e-01 
202 14 1 4 -1 -1 0 -1 1 1 0 3.833110e-01 
202 15 1 1 1 0 0 1 1 1 1 3.243044e-01 
202 16 1 3 1 1 0 1 1 1 0 2.827467e-01 
202 17 1 1 1 0 0 1 1 1 1 3.482137e-01 
202 18 1 3 0 0 1 0 1 1 0 4.531597e-01 
202 19 1 4 0 0 -1 -1 2 0 1 NaN 
202 20 1 2 0 -1 -1 -1 2 0 0 NaN 
202 1 2 4 -1 -1 0 -1 2 2 0 3.624676e-01 
202 2 2 4 -1 -1 0 0 1 0 1 NaN 
202 3 2 2 0 -1 -1 -1 1 0 0 NaN 
202 4 2 1 1 0 0 0 2 0 0 NaN 
202 5 2 3 1 1 0 1 1 1 0 3.218053e-01 
202 6 2 4 0 0 -1 0 2 2 0 4.022788e-01 
202 7 2 2 0 -1 -1 0 1 1 1 4.324228e-01 
202 8 2 4 -1 -1 0 -1 1 1 0 3.641089e-01 
202 9 2 3 0 0 1 0 2 2 0 3.347628e-01 
202 10 2 4 -1 -1 0 -1 2 2 0 4.664887e-01 
202 11 2 1 1 0 0 1 1 1 1 5.192714e-01 
202 12 2 2 -1 0 0 -1 2 2 1 4.768135e-01 
202 13 2 3 0 0 1 0 2 2 0 4.284136e-01 
202 14 2 3 0 0 1 0 1 1 0 4.201448e-01 
202 15 2 2 0 -1 -1 -1 2 0 0 NaN 
202 16 2 1 1 0 0 0 2 0 0 NaN 
202 17 2 1 0 1 1 1 1 0 0 NaN 
202 18 2 3 0 0 1 0 1 1 0 5.002988e-01 
202 19 2 1 1 0 0 1 1 1 1 7.826414e-01 
202 20 2 2 0 -1 -1 0 2 2 1 4.782233e-01 
202 1 1 2 -1 0 0 -1 2 2 1 3.892372e-01 
202 2 1 4 -1 -1 0 -1 2 2 0 3.679133e-01 
202 3 1 4 -1 -1 0 0 1 0 1 NaN 
202 4 1 2 0 -1 -1 -1 2 0 0 NaN 
202 5 1 1 1 0 0 1 1 1 1 4.040605e-01 
202 6 1 1 1 0 0 1 2 2 1 4.234414e-01 
202 7 1 3 0 0 1 1 2 0 1 NaN 
202 8 1 3 0 0 1 0 1 1 0 3.621768e-01 
202 9 1 3 0 0 1 0 1 1 0 4.534682e-01 
202 10 1 2 0 -1 -1 0 1 1 1 6.306549e-01 
202 11 1 3 0 0 1 1 2 0 1 NaN 
202 12 1 2 0 -1 -1 0 1 1 1 3.875873e-01 
202 13 1 4 -1 -1 0 0 2 0 1 NaN 
202 14 1 1 1 0 0 1 1 1 1 4.023579e-01 
202 15 1 1 1 0 0 1 2 2 1 4.296799e-01 
202 16 1 3 1 1 0 0 1 0 1 NaN 
202 17 1 4 -1 -1 0 0 1 0 1 NaN 
202 18 1 2 0 -1 -1 -1 2 0 0 NaN 
202 19 1 1 0 1 1 0 1 1 1 5.548817e-01 
202 20 1 4 0 0 -1 -1 2 0 1 NaN 
202 1 2 1 1 0 0 0 2 0 0 NaN 
202 2 2 3 1 1 0 1 1 1 0 4.289806e-01 
202 3 2 3 0 0 1 0 2 2 0 5.165696e-01 
202 4 2 2 0 -1 -1 -1 2 0 0 NaN 
202 5 2 4 -1 -1 0 -1 1 1 0 4.088492e-01 
202 6 2 3 0 0 1 0 1 1 0 3.881732e-01 
202 7 2 1 1 0 0 0 1 0 0 NaN 
202 8 2 2 0 -1 -1 -1 1 0 0 NaN 
202 9 2 3 0 0 1 0 1 1 0 4.458398e-01 
202 10 2 1 1 0 0 0 2 0 0 NaN 
202 11 2 2 0 -1 -1 -1 1 0 0 NaN 
202 12 2 3 0 0 1 0 2 2 0 4.216340e-01 
202 13 2 2 0 -1 -1 -1 2 0 0 NaN 
202 14 2 4 -1 -1 0 0 1 0 1 NaN 
202 15 2 2 -1 0 0 0 2 0 0 NaN 
202 16 2 1 1 0 0 0 1 0 0 NaN 
202 17 2 1 0 1 1 1 1 0 0 NaN 
202 18 2 4 0 0 -1 -1 2 0 1 NaN 
202 19 2 4 -1 -1 0 0 2 0 1 NaN 
202 20 2 4 -1 -1 0 0 2 0 1 NaN 
202 1 1 3 1 1 0 0 1 0 1 NaN 
202 2 1 1 1 0 0 1 1 1 1 3.011400e-01 
202 3 1 1 0 1 1 0 1 1 1 3.772255e-01 
202 4 1 4 -1 -1 0 0 2 0 1 NaN 
202 5 1 2 -1 0 0 0 2 0 0 NaN 
202 6 1 1 1 0 0 1 2 2 1 3.460899e-01 
202 7 1 4 -1 -1 0 0 1 0 1 NaN 
202 8 1 2 0 -1 -1 -1 1 0 0 NaN 
202 9 1 4 -1 -1 0 0 1 0 1 NaN 
202 10 1 4 -1 -1 0 0 2 0 1 NaN 
202 11 1 2 0 -1 -1 -1 2 0 0 NaN 
202 12 1 1 1 0 0 1 2 2 1 3.231929e-01 
202 13 1 3 0 0 1 1 2 0 1 NaN 
202 14 1 3 0 0 1 0 2 2 0 2.836049e-01 
202 15 1 3 0 0 1 0 1 1 0 5.967075e-01 
202 16 1 4 0 0 -1 -1 2 0 1 NaN 
202 17 1 1 1 0 0 1 1 1 1 3.005274e-01 
202 18 1 2 0 -1 -1 -1 2 0 0 NaN 
202 19 1 2 0 -1 -1 -1 1 0 0 NaN 
202 20 1 3 0 0 1 1 1 0 1 NaN 
202 1 2 1 1 0 0 0 1 0 0 NaN 
202 2 2 2 -1 0 0 0 2 0 0 NaN 
