subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
41 1 2 2 0 -1 -1 -1 1 0 0 NaN 
41 2 2 1 0 1 1 0 1 1 1 5.114969e-01 
41 3 2 4 -1 -1 0 0 1 0 1 NaN 
41 4 2 4 -1 -1 0 0 2 0 1 NaN 
41 5 2 3 1 1 0 0 1 0 1 NaN 
41 6 2 1 1 0 0 0 2 1 0 4.378255e-01 
41 7 2 3 0 0 1 1 1 0 1 NaN 
41 8 2 4 0 0 -1 -1 2 0 1 NaN 
41 9 2 1 1 0 0 1 1 1 1 3.441688e-01 
41 10 2 3 0 0 1 1 2 0 1 NaN 
41 11 2 2 -1 0 0 -1 2 2 1 3.534573e-01 
41 12 2 2 0 -1 -1 -1 2 0 0 NaN 
41 13 2 1 1 0 0 1 1 1 1 3.036375e-01 
41 14 2 2 0 -1 -1 0 1 1 1 3.830276e-01 
41 15 2 1 1 0 0 1 2 2 1 2.709467e-01 
41 16 2 2 0 -1 -1 0 2 2 1 2.558384e-01 
41 17 2 4 -1 -1 0 0 2 0 1 NaN 
41 18 2 3 0 0 1 1 1 0 1 NaN 
41 19 2 3 0 0 1 1 2 0 1 NaN 
41 20 2 4 -1 -1 0 0 1 0 1 NaN 
41 1 1 2 0 -1 -1 0 2 2 1 3.308184e-01 
41 2 1 3 0 0 1 0 1 1 0 3.969828e-01 
41 3 1 4 -1 -1 0 0 1 0 1 NaN 
41 4 1 1 1 0 0 1 1 1 1 3.079896e-01 
41 5 1 2 0 -1 -1 0 1 1 1 3.744516e-01 
41 6 1 3 1 1 0 0 1 0 1 NaN 
41 7 1 2 0 -1 -1 0 2 2 1 2.638645e-01 
41 8 1 3 0 0 1 1 2 0 1 NaN 
41 9 1 2 -1 0 0 -1 2 2 1 2.818896e-01 
41 10 1 1 0 1 1 0 1 1 1 2.700214e-01 
41 11 1 1 1 0 0 1 2 2 1 4.378678e-01 
41 12 1 2 0 -1 -1 0 1 1 1 6.236074e-01 
41 13 1 4 -1 -1 0 0 2 0 1 NaN 
41 14 1 4 -1 -1 0 0 2 0 1 NaN 
41 15 1 1 1 0 0 1 2 2 1 2.550718e-01 
41 16 1 3 0 0 1 0 2 2 0 3.403303e-01 
41 17 1 1 1 0 0 1 1 1 1 3.612938e-01 
41 18 1 4 0 0 -1 -1 2 0 1 NaN 
41 19 1 4 -1 -1 0 -1 1 1 0 2.788610e-01 
41 20 1 3 0 0 1 0 1 1 0 3.198068e-01 
41 1 2 3 0 0 1 0 2 2 0 4.303786e-01 
41 2 2 3 1 1 0 1 1 1 0 2.772698e-01 
41 3 2 3 0 0 1 0 1 1 0 2.976081e-01 
41 4 2 3 0 0 1 0 1 1 0 2.664071e-01 
41 5 2 4 0 0 -1 -1 2 0 1 NaN 
41 6 2 4 -1 -1 0 -1 2 2 0 2.509214e-01 
41 7 2 1 1 0 0 1 1 1 1 3.286686e-01 
41 8 2 4 -1 -1 0 -1 1 1 0 5.010976e-01 
41 9 2 1 0 1 1 0 1 1 1 2.553051e-01 
41 10 2 4 -1 -1 0 0 2 0 1 NaN 
41 11 2 2 0 -1 -1 0 1 1 1 3.374332e-01 
41 12 2 2 0 -1 -1 0 2 2 1 4.704603e-01 
41 13 2 2 0 -1 -1 0 2 2 1 2.993983e-01 
41 14 2 2 0 -1 -1 0 1 1 1 3.547023e-01 
41 15 2 1 1 0 0 1 2 2 1 2.556154e-01 
41 16 2 2 -1 0 0 -1 2 2 1 3.839063e-01 
41 17 2 1 1 0 0 1 1 1 1 3.767688e-01 
41 18 2 4 -1 -1 0 0 1 0 1 NaN 
41 19 2 1 1 0 0 1 2 2 1 2.810499e-01 
41 20 2 3 0 0 1 0 2 2 0 3.043702e-01 
41 1 1 3 1 1 0 1 1 1 0 2.595084e-01 
41 2 1 4 -1 -1 0 0 2 0 1 NaN 
41 3 1 2 0 -1 -1 0 2 2 1 3.329256e-01 
