subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
242 1 1 4 -1 -1 0 -1 1 1 0 3.887414e-01 
242 2 1 2 0 -1 -1 0 2 2 1 5.247598e-01 
242 3 1 4 -1 -1 0 -1 1 1 0 4.936138e-01 
242 4 1 4 -1 -1 0 -1 2 1 0 1.497550e-01 
242 5 1 2 -1 0 0 -1 2 2 1 3.827968e-01 
242 6 1 1 1 0 0 1 1 1 1 2.103173e-01 
242 7 1 1 0 1 1 0 1 1 1 3.748870e-01 
242 8 1 1 1 0 0 1 2 2 1 4.850342e-01 
242 9 1 2 0 -1 -1 0 2 2 1 4.332354e-01 
242 10 1 3 0 0 1 0 1 1 0 4.989403e-01 
242 11 1 3 1 1 0 1 1 2 0 3.276049e-01 
242 12 1 1 1 0 0 1 2 2 1 7.156019e-01 
242 13 1 1 1 0 0 1 1 1 1 3.676514e-01 
242 14 1 3 0 0 1 0 2 2 0 7.964197e-01 
242 15 1 2 0 -1 -1 -1 1 0 0 NaN 
242 16 1 4 0 0 -1 0 2 2 0 9.930726e-01 
242 17 1 2 0 -1 -1 -1 1 0 0 NaN 
242 18 1 3 0 0 1 1 1 0 1 NaN 
242 19 1 4 -1 -1 0 -1 2 2 0 1.078166e-01 
242 20 1 3 0 0 1 1 2 0 1 NaN 
242 1 2 1 0 1 1 1 1 0 0 NaN 
242 2 2 3 0 0 1 0 2 1 0 8.367374e-01 
242 3 2 2 0 -1 -1 0 2 2 1 6.495846e-01 
242 4 2 4 0 0 -1 0 2 1 0 2.281608e-01 
242 5 2 1 1 0 0 0 2 1 0 5.131304e-01 
242 6 2 2 0 -1 -1 0 1 1 1 4.573368e-01 
242 7 2 4 -1 -1 0 -1 2 2 0 8.953101e-01 
242 8 2 4 -1 -1 0 -1 1 1 0 1.945722e-01 
242 9 2 4 -1 -1 0 0 2 0 1 NaN 
242 10 2 1 1 0 0 0 2 0 0 NaN 
242 11 2 2 0 -1 -1 0 1 1 1 5.554403e-01 
242 12 2 2 -1 0 0 -1 2 2 1 8.541073e-01 
242 13 2 3 0 0 1 1 1 0 1 NaN 
242 14 2 1 1 0 0 0 1 0 0 NaN 
242 15 2 4 -1 -1 0 -1 1 1 0 6.006853e-01 
242 16 2 3 0 0 1 1 1 0 1 NaN 
242 17 2 3 1 1 0 1 1 1 0 5.471155e-01 
242 18 2 3 0 0 1 0 2 2 0 4.510803e-01 
242 19 2 1 1 0 0 1 1 1 1 6.088585e-01 
242 20 2 2 0 -1 -1 -1 2 0 0 NaN 
242 1 1 4 -1 -1 0 -1 2 2 0 8.369637e-01 
242 2 1 1 1 0 0 1 2 2 1 8.337247e-01 
242 3 1 2 0 -1 -1 0 2 2 1 4.498944e-01 
242 4 1 2 0 -1 -1 -1 1 0 0 NaN 
242 5 1 3 0 0 1 0 2 2 0 4.648611e-01 
242 6 1 1 1 0 0 0 1 0 0 NaN 
242 7 1 2 0 -1 -1 0 1 1 1 4.716944e-01 
242 8 1 3 0 0 1 0 2 2 0 8.216348e-01 
242 9 1 4 -1 -1 0 0 2 0 1 NaN 
242 10 1 3 1 1 0 1 1 2 0 7.934145e-01 
242 11 1 3 0 0 1 0 1 2 0 5.662092e-01 
242 12 1 1 0 1 1 1 1 0 0 NaN 
242 13 1 4 -1 -1 0 -1 1 2 0 5.487598e-01 
242 14 1 4 0 0 -1 0 2 2 0 5.026931e-01 
242 15 1 4 -1 -1 0 -1 1 1 0 6.194807e-01 
242 16 1 1 1 0 0 0 1 0 0 NaN 
242 17 1 3 0 0 1 0 1 2 0 4.611214e-01 
242 18 1 2 -1 0 0 -1 2 2 1 3.559039e-01 
242 19 1 1 1 0 0 1 2 2 1 5.962662e-01 
242 20 1 2 0 -1 -1 0 2 2 1 5.516030e-01 
242 1 2 4 -1 -1 0 -1 1 1 0 5.093773e-01 
242 2 2 4 -1 -1 0 -1 2 2 0 4.075266e-01 
242 3 2 3 0 0 1 0 1 1 0 2.678881e-01 
242 4 2 4 0 0 -1 0 2 2 0 3.288558e-01 
242 5 2 1 0 1 1 0 1 1 1 8.129346e-01 
242 6 2 2 0 -1 -1 -1 1 2 0 4.990359e-01 
242 7 2 3 1 1 0 1 1 1 0 6.392161e-01 
242 8 2 1 1 0 0 0 1 0 0 NaN 
242 9 2 2 0 -1 -1 0 1 1 1 4.161306e-01 
242 10 2 4 -1 -1 0 -1 2 2 0 6.630285e-01 
242 11 2 2 0 -1 -1 0 2 2 1 8.118545e-01 
242 12 2 4 -1 -1 0 0 1 0 1 NaN 
242 13 2 2 0 -1 -1 0 2 2 1 3.622330e-01 
242 14 2 1 1 0 0 1 1 1 1 3.238313e-01 
242 15 2 3 0 0 1 0 1 2 0 2.777909e-01 
242 16 2 1 1 0 0 1 2 2 1 4.994622e-01 
242 17 2 1 1 0 0 1 2 2 1 5.523694e-01 
242 18 2 2 -1 0 0 -1 2 2 1 5.757757e-01 
242 19 2 3 0 0 1 1 2 0 1 NaN 
242 20 2 3 0 0 1 0 2 2 0 6.343889e-01 
242 1 1 3 0 0 1 0 2 2 0 2.976961e-01 
242 2 1 4 0 0 -1 0 2 2 0 7.902642e-01 
242 3 1 2 0 -1 -1 0 1 1 1 6.289459e-01 
242 4 1 4 -1 -1 0 0 2 0 1 NaN 
242 5 1 1 1 0 0 1 1 1 1 7.531551e-01 
242 6 1 4 -1 -1 0 -1 1 1 0 4.798894e-01 
242 7 1 1 1 0 0 1 2 2 1 6.704302e-01 
242 8 1 3 0 0 1 0 2 2 0 3.931646e-01 
242 9 1 3 0 0 1 0 1 1 0 5.990868e-01 
242 10 1 2 0 -1 -1 0 2 2 1 6.725865e-01 
242 11 1 1 1 0 0 1 2 2 1 6.912474e-01 
242 12 1 2 0 -1 -1 0 2 2 1 8.097674e-01 
242 13 1 4 -1 -1 0 0 1 0 1 NaN 
242 14 1 4 -1 -1 0 -1 2 2 0 4.072640e-01 
242 15 1 1 0 1 1 0 1 1 1 2.179618e-01 
242 16 1 2 0 -1 -1 0 1 1 1 4.516994e-01 
242 17 1 3 0 0 1 0 1 1 0 3.912549e-01 
242 18 1 1 1 0 0 0 1 2 0 6.302471e-03 
242 19 1 2 -1 0 0 0 2 0 0 NaN 
242 20 1 3 1 1 0 1 1 1 0 4.196614e-01 
242 1 2 3 0 0 1 0 2 2 0 4.946866e-01 
242 2 2 1 1 0 0 1 2 2 1 5.953361e-01 
242 3 2 1 1 0 0 1 1 1 1 3.833704e-01 
242 4 2 4 0 0 -1 0 2 2 0 7.510323e-01 
242 5 2 2 -1 0 0 -1 2 2 1 7.075725e-01 
242 6 2 3 1 1 0 1 1 1 0 4.169863e-01 
242 7 2 4 -1 -1 0 -1 1 1 0 5.269113e-01 
242 8 2 2 0 -1 -1 0 2 2 1 6.717715e-01 
242 9 2 1 1 0 0 1 2 2 1 8.702441e-01 
242 10 2 3 0 0 1 0 2 2 0 4.725121e-01 
242 11 2 2 0 -1 -1 0 1 1 1 3.584314e-01 
242 12 2 3 0 0 1 0 1 1 0 4.847493e-01 
242 13 2 4 -1 -1 0 -1 1 1 0 5.432398e-01 
242 14 2 1 1 0 0 1 1 1 1 4.792405e-01 
242 15 2 4 -1 -1 0 -1 2 2 0 3.716075e-01 
242 16 2 3 0 0 1 0 1 1 0 5.202383e-01 
242 17 2 2 0 -1 -1 0 1 1 1 5.150960e-01 
242 18 2 4 -1 -1 0 -1 2 2 0 4.664836e-01 
242 19 2 2 0 -1 -1 0 2 2 1 7.553648e-01 
242 20 2 1 0 1 1 0 1 1 1 3.856650e-01 
242 1 1 2 0 -1 -1 0 1 1 1 5.710481e-01 
242 2 1 4 -1 -1 0 -1 2 2 0 4.273154e-01 
242 3 1 2 0 -1 -1 0 1 1 1 5.018647e-01 
242 4 1 1 0 1 1 1 1 0 0 NaN 
242 5 1 4 -1 -1 0 0 2 0 1 NaN 
242 6 1 1 1 0 0 1 2 2 1 6.027063e-01 
242 7 1 3 0 0 1 0 1 1 0 3.603137e-01 
242 8 1 1 1 0 0 1 2 2 1 4.818639e-01 
242 9 1 4 0 0 -1 0 2 2 0 6.197759e-01 
242 10 1 1 1 0 0 1 1 1 1 5.028896e-01 
242 11 1 3 0 0 1 1 2 0 1 NaN 
242 12 1 3 0 0 1 1 1 0 1 NaN 
