subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
229 1 2 3 0 0 1 0 1 1 0 4.270764e-01 
229 2 2 4 -1 -1 0 0 1 0 1 NaN 
229 3 2 3 0 0 1 0 2 2 0 1.017720e-01 
229 4 2 4 -1 -1 0 0 2 0 1 NaN 
229 5 2 1 0 1 1 1 1 0 0 NaN 
229 6 2 3 0 0 1 1 2 0 1 NaN 
229 7 2 4 0 0 -1 0 2 1 0 3.184553e-02 
229 8 2 1 1 0 0 1 1 1 1 3.760599e-01 
229 9 2 1 1 0 0 1 2 2 1 6.586416e-02 
229 10 2 2 0 -1 -1 -1 1 0 0 NaN 
229 11 2 3 1 1 0 0 1 0 1 NaN 
229 12 2 2 0 -1 -1 -1 1 2 0 1.660657e-01 
229 13 2 1 1 0 0 1 2 2 1 5.092696e-01 
229 14 2 2 0 -1 -1 -1 2 1 0 3.617193e-01 
229 15 2 2 -1 0 0 -1 2 2 1 4.561999e-01 
229 16 2 1 1 0 0 0 1 0 0 NaN 
229 17 2 2 0 -1 -1 -1 2 1 0 3.527533e-01 
229 18 2 4 -1 -1 0 0 1 0 1 NaN 
229 19 2 4 -1 -1 0 -1 2 2 0 3.781487e-02 
229 20 2 3 0 0 1 1 1 0 1 NaN 
229 1 1 2 0 -1 -1 0 2 2 1 4.046701e-01 
229 2 1 4 -1 -1 0 0 1 0 1 NaN 
229 3 1 1 1 0 0 1 1 1 1 3.736728e-01 
229 4 1 4 -1 -1 0 -1 1 1 0 6.333711e-01 
229 5 1 3 0 0 1 0 2 2 0 4.830975e-01 
229 6 1 2 -1 0 0 -1 2 2 1 3.784525e-01 
229 7 1 2 0 -1 -1 0 1 1 1 3.873568e-01 
229 8 1 3 0 0 1 1 2 0 1 NaN 
229 9 1 1 1 0 0 1 1 1 1 6.497149e-01 
229 10 1 2 0 -1 -1 -1 2 0 0 NaN 
229 11 1 4 -1 -1 0 -1 2 2 0 3.613786e-01 
229 12 1 3 0 0 1 1 1 0 1 NaN 
229 13 1 1 1 0 0 0 2 0 0 NaN 
229 14 1 3 1 1 0 0 1 0 1 NaN 
229 15 1 4 -1 -1 0 -1 2 2 0 3.455546e-01 
229 16 1 2 0 -1 -1 -1 1 0 0 NaN 
229 17 1 3 0 0 1 0 1 1 0 2.916518e-01 
229 18 1 1 1 0 0 1 2 2 1 3.850615e-01 
229 19 1 4 0 0 -1 0 2 2 0 3.567407e-01 
229 20 1 1 0 1 1 0 1 1 1 5.214148e-01 
229 1 2 1 1 0 0 1 1 1 1 3.311330e-01 
229 2 2 3 0 0 1 0 2 2 0 4.916235e-01 
229 3 2 4 -1 -1 0 -1 1 1 0 3.763157e-01 
229 4 2 2 0 -1 -1 0 2 2 1 4.140063e-01 
229 5 2 4 -1 -1 0 0 2 0 1 NaN 
229 6 2 2 0 -1 -1 0 1 1 1 7.406307e-01 
229 7 2 2 -1 0 0 -1 2 2 1 5.142284e-01 
229 8 2 3 0 0 1 0 2 2 0 3.787918e-01 
229 9 2 3 0 0 1 0 1 1 0 3.391425e-01 
229 10 2 1 1 0 0 1 2 2 1 2.460739e-01 
229 11 2 2 0 -1 -1 0 1 1 1 5.879004e-01 
229 12 2 2 0 -1 -1 -1 2 0 0 NaN 
229 13 2 3 0 0 1 0 1 1 0 5.028801e-01 
229 14 2 1 1 0 0 1 2 2 1 4.104672e-01 
229 15 2 1 0 1 1 1 1 0 0 NaN 
229 16 2 1 1 0 0 0 1 0 0 NaN 
229 17 2 3 1 1 0 1 1 1 0 3.798031e-01 
229 18 2 4 0 0 -1 0 2 2 0 5.618438e-01 
229 19 2 4 -1 -1 0 -1 2 2 0 4.281999e-01 
229 20 2 4 -1 -1 0 -1 1 1 0 6.522178e-01 
229 1 1 1 1 0 0 1 2 2 1 3.156326e-01 
229 2 1 2 0 -1 -1 0 2 2 1 6.064591e-01 
229 3 1 4 0 0 -1 0 2 2 0 5.845819e-01 
229 4 1 3 0 0 1 1 2 0 1 NaN 
229 5 1 4 -1 -1 0 -1 1 1 0 3.608722e-01 
229 6 1 1 0 1 1 0 1 1 1 4.777908e-01 
229 7 1 4 -1 -1 0 0 1 0 1 NaN 
229 8 1 1 1 0 0 1 1 1 1 4.313972e-01 
229 9 1 3 1 1 0 1 1 1 0 6.873805e-01 
229 10 1 4 -1 -1 0 -1 2 2 0 3.158418e-01 
229 11 1 2 0 -1 -1 -1 1 0 0 NaN 
229 12 1 3 0 0 1 1 2 0 1 NaN 
229 13 1 2 0 -1 -1 -1 2 0 0 NaN 
229 14 1 1 1 0 0 0 2 0 0 NaN 
229 15 1 1 1 0 0 0 1 0 0 NaN 
229 16 1 4 -1 -1 0 -1 2 2 0 3.865538e-01 
229 17 1 3 0 0 1 0 1 1 0 4.639509e-01 
229 18 1 3 0 0 1 0 1 1 0 4.302884e-01 
229 19 1 2 -1 0 0 0 2 0 0 NaN 
229 20 1 2 0 -1 -1 0 1 1 1 3.269446e-01 
229 1 2 1 1 0 0 1 2 2 1 4.302449e-01 
229 2 2 4 -1 -1 0 -1 2 2 0 4.491847e-01 
229 3 2 2 0 -1 -1 0 2 2 1 3.462176e-01 
229 4 2 4 -1 -1 0 -1 2 2 0 4.046197e-01 
229 5 2 3 0 0 1 0 2 2 0 5.386948e-01 
229 6 2 1 0 1 1 0 1 1 1 4.255344e-01 
229 7 2 4 -1 -1 0 0 1 0 1 NaN 
229 8 2 3 0 0 1 1 1 0 1 NaN 
229 9 2 3 0 0 1 0 1 1 0 5.851931e-01 
229 10 2 2 0 -1 -1 0 2 2 1 6.669138e-01 
229 11 2 1 1 0 0 1 2 2 1 3.746110e-01 
229 12 2 4 0 0 -1 0 2 2 0 5.055237e-01 
229 13 2 1 1 0 0 1 1 1 1 2.779290e-01 
229 14 2 2 0 -1 -1 0 1 1 1 2.897872e-01 
229 15 2 1 1 0 0 0 1 0 0 NaN 
229 16 2 3 1 1 0 1 1 1 0 4.019946e-01 
229 17 2 2 -1 0 0 -1 2 2 1 3.287041e-01 
229 18 2 2 0 -1 -1 0 1 1 1 3.134602e-01 
229 19 2 3 0 0 1 0 2 2 0 3.462159e-01 
229 20 2 4 -1 -1 0 -1 1 1 0 3.787134e-01 
229 1 1 1 1 0 0 1 1 1 1 7.276948e-01 
229 2 1 4 -1 -1 0 -1 2 2 0 2.522059e-01 
229 3 1 3 1 1 0 1 1 1 0 3.720400e-01 
229 4 1 2 0 -1 -1 0 1 1 1 4.434383e-01 
229 5 1 4 -1 -1 0 0 2 0 1 NaN 
229 6 1 3 0 0 1 0 1 1 0 3.516462e-01 
229 7 1 1 1 0 0 1 2 2 1 5.265335e-01 
229 8 1 4 -1 -1 0 -1 1 1 0 4.905524e-01 
229 9 1 2 0 -1 -1 -1 2 0 0 NaN 
229 10 1 3 0 0 1 0 2 2 0 3.656913e-01 
229 11 1 3 0 0 1 0 1 1 0 2.793087e-01 
229 12 1 4 -1 -1 0 -1 1 1 0 3.106289e-01 
229 13 1 2 0 -1 -1 -1 1 0 0 NaN 
229 14 1 1 0 1 1 0 1 1 1 4.952348e-01 
229 15 1 2 -1 0 0 -1 2 2 1 3.224789e-02 
229 16 1 4 0 0 -1 0 2 2 0 4.111329e-01 
229 17 1 2 0 -1 -1 0 2 2 1 3.875856e-01 
229 18 1 3 0 0 1 0 2 2 0 5.100527e-01 
229 19 1 1 1 0 0 1 1 1 1 2.935174e-01 
229 20 1 1 1 0 0 1 2 2 1 4.084170e-01 
229 1 2 2 -1 0 0 -1 2 2 1 4.966645e-01 
229 2 2 2 0 -1 -1 -1 2 0 0 NaN 
229 3 2 3 1 1 0 1 1 2 0 3.950750e-01 
229 4 2 4 -1 -1 0 -1 1 2 0 4.740600e-01 
