,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"mu_pr[1,1]",0.4363088807594404,0.0008380001776162311,0.023006703129060096,0.3927811767866818,0.4207201236211929,0.43602025413060763,0.4511395700764954,0.4814571110508553,753.7382512235873,1.0071332529798682
"mu_pr[2,1]",-0.22739102707691047,0.002690871725734439,0.08309526343810138,-0.4020094141615391,-0.28162389394283394,-0.2245081943412094,-0.17072503618026535,-0.06884315434246534,953.6006694557035,1.001152084183206
"mu_pr[3,1]",0.12683824495564655,0.0005022963893140944,0.017029237097443927,0.09305722237910757,0.11489828400450344,0.12727291628840462,0.1384054622809392,0.15979755082783653,1149.3975624136806,1.0003644717519966
"mu_pr[4,1]",0.0832145700559019,0.00036110137984111707,0.012990182756332616,0.058044772803041426,0.07440058693623351,0.08345416214730272,0.09212412981155507,0.10784891878570384,1294.1130786585313,1.0009954000894792
"mu_pr[1,2]",0.3900860423121139,0.0007743369332426526,0.0217519317374198,0.3479722445796961,0.37506433031244185,0.39062368265318925,0.4042623624803371,0.4327085937238371,789.1066713764175,1.00514625301423
"mu_pr[2,2]",0.2697366353123208,0.002599675852284715,0.08661520926338233,0.09510975141146219,0.21445644933708294,0.2718087275279384,0.3276072972497711,0.4418196332716487,1110.0688544044465,0.9996088952623905
"mu_pr[3,2]",0.14241738040101695,0.0005765741556131353,0.016863872263703263,0.1087721498454956,0.13141259738676403,0.14257557193270193,0.15392325943475063,0.17576298440538196,855.4689766905216,1.0020806155956343
"mu_pr[4,2]",0.0697251258056173,0.00035871103001939496,0.012737359696999715,0.044477840167434,0.06140807093292466,0.06966376047775986,0.07817715267058695,0.0957468931764705,1260.867250124005,1.0006043986593594
"theta_c_pr[1,1]",1.8822162035217433,0.011098673954801908,0.4473151685645684,1.0488524790620133,1.5644232829998073,1.8578423353266167,2.1882605719575428,2.795094298980971,1624.3703897215144,1.0012800684096659
"theta_c_pr[2,1]",0.48003447945916294,0.010740901940165776,0.3100006361417737,-0.1283450680343674,0.2705464534923039,0.48356523541823276,0.6756177730910371,1.1271844551185097,832.9974399916875,1.000742065121256
"theta_c_pr[3,1]",0.5105861609118166,0.010551325284874987,0.35091876554967283,-0.16249539264517546,0.2680326761407029,0.5083508140228236,0.7461771940304278,1.2391016466245146,1106.1121474639165,1.0001405980287106
"theta_c_pr[4,1]",-0.3863553606987989,0.015607554717065028,0.6210614580562006,-1.592352751491108,-0.8053279142281571,-0.3816036892221518,0.03521781674791061,0.8038142950592304,1583.4320267288656,1.0002721704705293
"theta_c_pr[1,2]",-0.7979112837252371,0.022177085339300562,0.7183301066423956,-1.784582963989564,-1.3748147215030992,-0.9932981120328533,-0.2677427459984404,0.7391413571838505,1049.1539077096907,1.0014399140168062
"theta_c_pr[2,2]",-1.46941628761718,0.016586253242548414,0.5398654321623438,-2.2808979286221094,-1.8481409820067598,-1.577678521879145,-1.1682599029315797,-0.19022211349626722,1059.4353419270267,1.0021516579115586
"theta_c_pr[3,2]",-0.41699228662908805,0.011817684536148246,0.4623805562895499,-1.3554411886044369,-0.6898644032847094,-0.41603094110361194,-0.11166694811715168,0.49247549086340714,1530.8560010256986,0.9995375611767943
"theta_c_pr[4,2]",0.14737673787189898,0.0175510070173623,0.6922406464665427,-1.2077613741233677,-0.2971833882746616,0.15217096128211816,0.5958081049218239,1.5148429408731034,1555.6436223149071,0.9985352484327534
"theta_c_pr[1,3]",-1.2178323030180684,0.007325919224439369,0.24351899983344683,-1.68939159835527,-1.383503996049636,-1.2233631337261506,-1.0539937200287315,-0.7234170753156831,1104.947010211789,1.0016266420378805
"theta_c_pr[2,3]",-0.713609410123151,0.01224316354763953,0.5036625790822659,-1.6371468071038524,-1.0639311281477701,-0.7286253238385986,-0.4116375302774944,0.33479840808127803,1692.3573352389149,0.998577144214306
"theta_c_pr[3,3]",-0.25280128475869273,0.011039534569631804,0.43919766183943587,-1.1081233325477329,-0.5509987443389862,-0.2528939418960101,0.031096851507297754,0.6362730457941488,1582.7725555381965,0.9994506458331456
"theta_c_pr[4,3]",-0.682644088580375,0.018912065528965915,0.7129366730864023,-2.0507245020152407,-1.1644212922755637,-0.6983122717505977,-0.2109043516025164,0.7994999418996167,1421.097849767823,1.0011399797254232
"theta_c_pr[1,4]",0.9234886871409662,0.00990172257521126,0.3647321942648066,0.24381919030336854,0.6670349185352424,0.9249881089712051,1.1659741131027181,1.6938628160299278,1356.8339147788988,1.0001548076562115
"theta_c_pr[2,4]",0.2791712714629515,0.0073845307402013016,0.2212875663756856,-0.14353408686764071,0.13214291815052803,0.2740422494079897,0.4267144650295833,0.7181993236087608,897.9832168534912,1.0005946056506247
"theta_c_pr[3,4]",0.1126761920508154,0.008054017762653702,0.3011737285163152,-0.49733866047271924,-0.08951919670700481,0.11981038502891253,0.31107631034413796,0.6908322968660994,1398.3278418425357,0.9999285454316118
