,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"mu_pr[1,1]",0.42008754948470733,0.0009992106910261095,0.023942212350301455,0.371972706906734,0.40447299819262283,0.4199457672842479,0.4363860549317029,0.4658735217805665,574.1355151642285,1.0050877169138268
"mu_pr[2,1]",0.07420547675118157,0.003760195523670053,0.08992363734823153,-0.1072817715172984,0.013655818475075604,0.07598873781526083,0.13493045755471844,0.24694879963928396,571.9089260303494,1.0046910019175568
"mu_pr[3,1]",0.1572959856287601,0.0006040838460677582,0.01861350864180233,0.12092771603243985,0.14453828019443732,0.15745663179834746,0.16934630347835206,0.19419318003384894,949.428022536826,1.0075865604940788
"mu_pr[4,1]",0.06609106509709474,0.0003866831099093871,0.012564360090302542,0.0419293627531693,0.05697263489992174,0.06589482685450587,0.07476634028168873,0.0902504389686126,1055.7724954585901,1.0039858075726353
"mu_pr[5,1]",-0.1932577657758109,0.0014875337445056738,0.050415132068552325,-0.29221802715734113,-0.22572692452625165,-0.19339537417613956,-0.15994719496898363,-0.09523596304373563,1148.651186644478,1.007279082098057
"mu_pr[1,2]",0.4068647925337789,0.0009649235711441168,0.023994955455716824,0.3596505598379647,0.3910587200618767,0.4069537952761274,0.4235999163376907,0.45453894827596786,618.3780495889263,1.0024023721207653
"mu_pr[2,2]",0.1736909836059195,0.003017355896786219,0.08326521548155166,0.011359567783439991,0.11876157649891328,0.17339133073089066,0.2294242972179958,0.33466352269255134,761.5074284987317,1.0059382904881806
"mu_pr[3,2]",0.14673944974118336,0.0006830982480307875,0.018717300691746295,0.1098656401414799,0.1339703268047578,0.14731476301682322,0.15984804756080156,0.18209595715914884,750.7927870391924,1.003982568816332
"mu_pr[4,2]",0.0717572153441653,0.00038775293000339927,0.012253499486808064,0.04829510058731848,0.06370590011103831,0.07187028783637359,0.0797817997954979,0.09639941391381462,998.6426213241905,0.999940829617865
"mu_pr[5,2]",-0.2485760358612852,0.0015654146503008685,0.05029061681179004,-0.3447365021644775,-0.2836299749028939,-0.2479987456840851,-0.21463116854628986,-0.15008501092149104,1032.0842167387746,0.9995321425251026
"theta_c_pr[1,1]",1.8076394878188753,0.011395925890309739,0.448460492313967,0.9962568859487326,1.492444796941337,1.7841600613839952,2.0850429840243745,2.7424763902652005,1548.6352703045968,1.0018415808965184
"theta_c_pr[2,1]",-0.1397424409243095,0.010887633258009798,0.28464433011073553,-0.6947830572142679,-0.32947881779345467,-0.13772119131446603,0.046613651616897345,0.44841332516558874,683.4993529463545,1.0011947284414822
"theta_c_pr[3,1]",0.7766975253691374,0.012615984615194326,0.33787556579537303,0.12150896874603279,0.5433408314952939,0.7643150248353778,0.993389281280354,1.46223463869338,717.2511785035024,1.0031029758155903
"theta_c_pr[4,1]",-0.15227948897469418,0.01547076770126595,0.6181237885171386,-1.3842121327734809,-0.5678483258114819,-0.14844453882605174,0.2631663020127646,1.0747026952276677,1596.3465768558451,1.0000822760801795
"theta_c_pr[5,1]",0.7552701525581978,0.010816782171620014,0.4271499179269189,-0.07863229269269986,0.46778285085205773,0.7454924957256801,1.0370874255260407,1.6093246840829092,1559.4249791985906,1.0004769505947047
"theta_c_pr[1,2]",-0.9797109259486786,0.007794285031101806,0.21907160849811294,-1.4161855209182597,-1.1301572090162635,-0.9736094034189122,-0.8253567502493455,-0.5556176976803294,789.986422000032,1.0008021520928463
"theta_c_pr[2,2]",0.1531416600422391,0.009514610657097054,0.34930620093752673,-0.49867721316411706,-0.0867860898292509,0.13975434113724183,0.38990478700351927,0.8601287709213363,1347.8158146719952,1.0022767255642544
"theta_c_pr[3,2]",-0.0011049598136423082,0.010332261727021654,0.37032024704793265,-0.7019581841050216,-0.24729620657082543,0.0042465506779867076,0.24521090992922298,0.7434902420660147,1284.58875935801,1.000765726419722
"theta_c_pr[4,2]",1.0012072924837667,0.018874659126551285,0.7168007873075153,-0.44295723069106346,0.524727394770217,1.0055181301772633,1.4838423941297387,2.417394495566775,1442.2439079614019,1.0018918671828037
"theta_c_pr[5,2]",-0.3599444559574751,0.016649254039704454,0.6510477413995421,-1.6649633176033694,-0.7942624838240399,-0.3652438346331233,0.08460429011496165,0.8727965722141244,1529.1007920529871,0.9996919330539861
"theta_c_pr[1,3]",0.32525011656254993,0.008201458231972606,0.3026233256466246,-0.2533280562170787,0.11901476602550247,0.324936772674421,0.5200033156834822,0.9168111195238215,1361.5156703905404,1.0008348692260518
"theta_c_pr[2,3]",-0.003966324043340658,0.007350081580407286,0.22706945485173935,-0.4602581886455903,-0.1500011801774099,-0.005625108716803901,0.1512717580241084,0.43874711851853615,954.4059006197318,1.0046484983063868
"theta_c_pr[3,3]",0.15084084653754828,0.007903581184904755,0.2951650545491363,-0.43582223095574046,-0.045468949332509,0.15609400796100714,0.35413544197325386,0.71671247939241,1394.703980022532,1.00395875696394
"theta_c_pr[4,3]",-0.42944335856845045,0.016417429992230517,0.643431311109294,-1.7188910075055572,-0.8541566927686453,-0.43193545573579994,0.004313515735932422,0.7955421866226924,1536.0099747683842,1.0022772255470407
"theta_c_pr[5,3]",0.0751883280443403,0.011174413907893,0.4529963578764086,-0.8077722490079114,-0.22391781928469062,0.08024700688841252,0.3754611689619191,0.9717300862893065,1643.3872482218349,1.0003960215879055
"theta_c_pr[1,4]",-0.769105727677209,0.007361028946888003,0.22084749122282052,-1.2163136368499003,-0.9184753145628923,-0.7656739409523127,-0.6170705321795557,-0.3446735230486563,900.1354982456915,0.9998661979178947
"theta_c_pr[2,4]",1.0742554418608066,0.011754197085432126,0.43232617416381736,0.2905340924559582,0.7773417841657446,1.0476508355452299,1.352369161862015,2.015082093013516,1352.8109895820471,0.999524512745235
"theta_c_pr[3,4]",1.0184396450642963,0.01094706170715524,0.3653989434591177,0.3075918512377603,0.7777165942946487,1.0222562752051414,1.2538817486480967,1.7266894746056387,1114.1391678448829,1.0057755001241957
"theta_c_pr[4,4]",0.22814824550961393,0.0178926098939839,0.7277531973649307,-1.1946555493153288,-0.2534630311513421,0.220155142582719,0.7141313294404075,1.6557518348798377,1654.3250952240849,1.001809647535036
"theta_c_pr[5,4]",-0.5493761981763987,0.01935300772938584,0.7635841385958791,-2.10143908859242,-1.0368223091429234,-0.5184992487027762,-0.03941961209416221,0.8858250488255682,1556.7427682168989,1.0030140791027875
"theta_c_pr[1,5]",-0.7296533907468323,0.007995064169279552,0.2306903301438496,-1.1753890991546923,-0.8790281996955218,-0.7276142168948315,-0.5707865865389441,-0.2706323116231678,832.5587193935811,0.9994593180714583
"theta_c_pr[2,5]",1.317574420539382,0.009903408500842856,0.38676115771584685,0.6022212924443482,1.0568699306004983,1.3162054362774809,1.5647434434447307,2.1455343529093587,1525.163194591001,1.0010940800948513
"theta_c_pr[3,5]",-1.4402976530997806,0.010733967992762479,0.3841301578893277,-2.2156095068704547,-1.6864523080257685,-1.4267287663350712,-1.1707682826609764,-0.7243616142296434,1280.6669964848622,1.004160525191248
"theta_c_pr[4,5]",-0.5360305878165135,0.01903829197042285,0.7369429687720528,-1.9984877678404436,-1.0335826235541279,-0.5281714541333531,-0.0534643380105617,0.87864892069959,1498.3448982075847,1.0004043751349794
"theta_c_pr[5,5]",-0.4925646482362665,0.021185014352378063,0.7312820637287685,-1.9233907111625905,-0.9803318080868291,-0.48901441704825444,0.0034706263375007323,0.8937448990245013,1191.5501288725711,1.000621445389178
"theta_c_pr[1,6]",-0.1477203738101081,0.008496624601699206,0.28372382292483017,-0.6777123315144301,-0.3516031626054143,-0.15802285824223436,0.042491839056056926,0.42126184667014965,1115.0613035755916,1.0004907428452423
"theta_c_pr[2,6]",-0.606367507076323,0.007543946771682383,0.26421252664552725,-1.113591857195368,-0.7781307446004355,-0.6179596969688314,-0.4337340824110423,-0.05196355960145722,1226.6186892898997,1.0040075805727464
"theta_c_pr[3,6]",1.1519155968477308,0.009423061945323195,0.341689618408282,0.48010573135366397,0.9191055911191297,1.1557893399295014,1.3860365467902402,1.8212008408963634,1314.8598840249292,0.9999318078830912
"theta_c_pr[4,6]",0.005562715337192949,0.016898829362890243,0.6636262771866848,-1.3109579435371603,-0.4539848237510257,0.018877353719223035,0.4609398775939957,1.2977918721402275,1542.1758823444932,0.9997579950336564
"theta_c_pr[5,6]",1.7286923352482924,0.011826630637565675,0.48194502105825754,0.8038423109222055,1.409028981868098,1.7109638599375596,2.034117175506438,2.736727828569102,1660.6301903038016,1.00146259738968
"theta_c_pr[1,7]",-0.4425669105668769,0.007927742707255518,0.3081357433819342,-1.0188131605223503,-0.6451074737705003,-0.45676353509052825,-0.25415752755282345,0.19361765583126378,1510.7237757317155,0.9995763313475703
"theta_c_pr[2,7]",-1.0682562498205166,0.009475450145982563,0.3525464296698118,-1.7500565474140672,-1.3056089412909386,-1.0674170730673316,-0.8332387976924776,-0.38806006173829877,1384.308672545723,1.0014431268632678
"theta_c_pr[3,7]",-0.5413122124410077,0.010214698380521848,0.42128496228716705,-1.3472495848341435,-0.8042677752985257,-0.5431055078426212,-0.26753949538693045,0.3208285085939867,1700.9863166436292,0.9998591139068046
"theta_c_pr[4,7]",-0.04232312581124572,0.017438168654619942,0.7155226108096021,-1.4227344652059604,-0.5367312137097786,-0.0401721792075986,0.4267777725304621,1.3748953162378237,1683.6234925424048,0.9981478646675553
"theta_c_pr[5,7]",0.5743227495563561,0.015030391361258973,0.611404470048923,-0.660218383677392,0.18694299427564282,0.5808223176371026,0.980696896271495,1.7461352154415173,1654.689996545674,0.9996639790731865
"theta_c_pr[1,8]",1.1357920912132244,0.014343040049365242,0.6063578245330072,0.07262658382402107,0.7133321832388817,1.104589743915736,1.516717340961775,2.4803600621597486,1787.2098532644377,0.9987422512415541
"theta_c_pr[2,8]",-2.0908282769137925,0.011738388439120418,0.3035196096437763,-2.7191336422514323,-2.2852188688663277,-2.088070202552993,-1.88986846503545,-1.5179966756906278,668.5848885564632,1.0002672864542768
"theta_c_pr[3,8]",-0.30545254617295964,0.010864812862441765,0.3637320249747878,-1.005246434033912,-0.5526148329498043,-0.3163953567515781,-0.05865991625568068,0.4176323815917383,1120.7753745141583,1.0002296522586565
"theta_c_pr[4,8]",0.6326071875682712,0.013910242562238277,0.5636343556460933,-0.48427548527949693,0.2601951535405926,0.630131498856726,0.9987153482155295,1.73101775679226,1641.8198723008416,0.9989665198241436
"theta_c_pr[5,8]",-0.8916323056798108,0.011738084410556073,0.43466125555656254,-1.7804861816423152,-1.1791975774926369,-0.8842624954349882,-0.58536344458729,-0.06505915787191859,1371.2208358567996,1.000286163574301
"theta_c_pr[1,9]",-0.3533085097483529,0.014407198705984012,0.4496225706723096,-0.9800908619754962,-0.6342592515178209,-0.435532605886793,-0.18368734317277152,0.9238631967928785,973.9510194829181,1.0008118081616617
"theta_c_pr[2,9]",-1.0934528053794634,0.013865995079856445,0.47927019113688635,-1.9833061136804524,-1.439056819742328,-1.1027355467180606,-0.7771724738556665,-0.123591661277662,1194.6996956843557,1.0009763090064547
"theta_c_pr[3,9]",-0.421958341774994,0.011083213860854787,0.4280730180063102,-1.2405866711066413,-0.695747098122847,-0.42949978574758735,-0.13462393203407919,0.41185552451414853,1491.778289052262,1.0009007895817454
"theta_c_pr[4,9]",1.5002810495393069,0.01898378567028992,0.6840573723856908,0.10154181517920954,1.0573927330776827,1.49918199411465,1.961869702938861,2.8633377461872653,1298.4326024812437,1.0026514808189075
"theta_c_pr[5,9]",0.6310046475881875,0.014832794988696421,0.5421818105913547,-0.4490443634654394,0.28155133290781603,0.6445321789186806,0.9976438046711472,1.6458911256086084,1336.115181764001,1.0001230786211472
"theta_c_pr[1,10]",0.9294530099072288,0.010306319785564393,0.40029355048875104,0.18960547317105664,0.6458020169761483,0.909662332517833,1.187824056909288,1.7635257463974316,1508.516130124332,0.9999532941657692
"theta_c_pr[2,10]",-0.41515896411884073,0.008646139676411334,0.26847080667318535,-0.9349998745364385,-0.592996561103551,-0.41687570984815087,-0.24606739873162334,0.11762200247019325,964.1611790624063,0.9985606975402447
"theta_c_pr[3,10]",0.14840145633827956,0.008349675637992491,0.3006950188745677,-0.4572645138484698,-0.0497787421749937,0.14541063717592267,0.3595739150847542,0.7423766663808031,1296.9202116385948,0.9994302505576078
"theta_c_pr[4,10]",0.16147178595839137,0.017965834128661807,0.6338695078243365,-1.0791072573511675,-0.2648910044506513,0.152623310573077,0.5679865630648884,1.4545039584433623,1244.8153924673982,1.0031344748862965
"theta_c_pr[5,10]",-1.0355305638519383,0.012124071959087617,0.48181748319609147,-1.9973824152803312,-1.3489375450279577,-1.0189742477151218,-0.7231285307732049,-0.05034195683518208,1579.3125946355894,1.0000365322377411
"theta_c_pr[1,11]",-0.7750321310450995,0.00767094208916821,0.2337667804233103,-1.2338748726386255,-0.9299414842545686,-0.7750709321885567,-0.6231084918144223,-0.32547901203388074,928.684469441649,1.0001808086906159
"theta_c_pr[2,11]",-0.40732119134011324,0.00989928933353665,0.3805599276515725,-1.0928891540428824,-0.6691173297866455,-0.4224193201941378,-0.1678908936874638,0.43562086184781457,1477.8762705275155,1.0000261647491915
"theta_c_pr[3,11]",0.2362708601535315,0.010885022272393194,0.39472255996461253,-0.5424146343168401,-0.025759125961598905,0.2511026964525481,0.5059643509055054,0.9974550022127382,1314.998488107056,1.0001286755204362
"theta_c_pr[4,11]",-0.23003658844816138,0.018139975252584168,0.7075882214479432,-1.6216457209789175,-0.7051487221371788,-0.21185332851096073,0.2381099483286992,1.1753524296636617,1521.5555396002603,1.000067791218601
"theta_c_pr[5,11]",0.5947693325187106,0.014487089947970664,0.5817424141691871,-0.604197487225658,0.21984994537714725,0.6200265250881853,0.9758497892830016,1.6991235144802648,1612.497851095196,0.998692710913158
"theta_c_pr[1,12]",0.9782692389900365,0.00902640671427877,0.37910996765255595,0.2630610809554652,0.7129204280716182,0.9610431277602736,1.229053117649925,1.7707995828811278,1764.0082419204505,1.000396138846075
"theta_c_pr[2,12]",0.015804945402282635,0.008886120424606769,0.26834940810092955,-0.496141613973567,-0.16771385798417043,0.008739847677644729,0.1880931664951457,0.5475861896478276,911.962319292476,1.0005357833971913
"theta_c_pr[3,12]",0.20043310261577368,0.008753275828549801,0.29318354282933534,-0.3865724186163255,0.003367263482467286,0.19887912933017657,0.39519511672318963,0.7758779274630909,1121.858154908994,1.000664291805739
"theta_c_pr[4,12]",0.623509704667837,0.013684188928688815,0.5795663210442948,-0.5551392082036453,0.2338432899238705,0.625180530147494,1.0130492726652383,1.7663125741955672,1793.7757878729121,0.9990813590904889
"theta_c_pr[5,12]",0.4027695429183588,0.012559601449108431,0.49802274765534044,-0.5326148838212821,0.058807032073850435,0.39318814438645455,0.7299241906730614,1.4461375940942225,1572.3406538778736,0.9998928132632893
"theta_c_pr[1,13]",1.273093675865814,0.010170132962634207,0.40914211827267727,0.4929078923689624,1.0020259318568088,1.2621713062612967,1.5313448588181358,2.117527919805172,1618.4344600475688,1.0024966413869554
"theta_c_pr[2,13]",0.11176561974478322,0.009076228641917244,0.24142777378491093,-0.3443237267251993,-0.05106106765894394,0.10410541998546594,0.26598131479844084,0.5922716765220619,707.5605387268715,0.9999967258495037
"theta_c_pr[3,13]",0.9110940841261311,0.009557072253539196,0.2987007593040613,0.3467236679352159,0.7140529248677585,0.9063241898802177,1.1076201788608138,1.520645605750393,976.838829197003,1.0030573147442825
"theta_c_pr[4,13]",-0.4300034609653734,0.014637309374097676,0.594300985364343,-1.6317246696513694,-0.8082324076964005,-0.4393731138111192,-0.023612019441342467,0.7036319900953204,1648.5054843059108,1.0004849894353285
"theta_c_pr[5,13]",0.6733252847151355,0.011526295896734998,0.4403323801742906,-0.20492591501544177,0.38572871683083276,0.6715222777076526,0.9618146543485653,1.5438871118024777,1459.4247830433505,1.0033632791263076
"theta_c_pr[1,14]",-0.8620154251892505,0.007927335893561224,0.22318753220886856,-1.2938346698998888,-1.0101217407605847,-0.8585173542399741,-0.7138675030344842,-0.4383419094367608,792.6570739791084,1.0013114518476016
"theta_c_pr[2,14]",-0.010410246479674054,0.009378423362402176,0.3162527174142566,-0.6121984501334912,-0.2353546938811377,-0.01570703911041762,0.199005414796715,0.6193165919263852,1137.1267186280088,1.0005924086500584
"theta_c_pr[3,14]",-1.029413143902777,0.010041681299912826,0.3647691389168774,-1.7872923479119405,-1.2790509304609148,-1.0191435106809037,-0.7754856887192311,-0.32921847710436974,1319.5422747871282,1.0002803426462712
"theta_c_pr[4,14]",0.3964872975785211,0.019202847477337165,0.7360921391240295,-0.9805416888375417,-0.0866083299321634,0.3684441121315253,0.8699361522994891,1.8822187389347262,1469.3765167620932,1.004097776859358
"theta_c_pr[5,14]",-0.007649604330428133,0.017300194515655787,0.6289644138527756,-1.2871138973936942,-0.4131839924698143,-0.004836658873438038,0.4175336968229585,1.1875099606858512,1321.7526082683917,1.0080765315979765
"theta_c_pr[1,15]",0.4640236058722129,0.00849450055375698,0.3383341865547708,-0.12942399576534167,0.22501505760748144,0.4489762591158323,0.6853569002801894,1.1528010086874823,1586.4122965788583,1.0014490000455167
"theta_c_pr[2,15]",0.5434020225490767,0.008666654611734118,0.3248468469520618,-0.04278262459737419,0.32792194418116183,0.5204750449620856,0.7407440539924977,1.25605733688634,1404.9288577466818,1.000995007153201
"theta_c_pr[3,15]",0.775934244763291,0.00996508960443903,0.31591973663566425,0.16505418827062251,0.5668534108839716,0.7678646929549353,0.9895133726270345,1.3897402160113979,1005.0579450439454,1.003015718315097
"theta_c_pr[4,15]",0.3464746417840373,0.016466276494690655,0.6522373303802564,-0.9062291116560273,-0.09816297402193869,0.33765834800839867,0.8061455780816291,1.6433028470840894,1568.9911583551595,1.0014827633895549
"theta_c_pr[5,15]",0.547097647069494,0.014236266436365802,0.5871545642905999,-0.5695929528886854,0.17054065835970283,0.5516319974646983,0.9089186030920773,1.7767975948352093,1701.0327209900568,0.9988261470805488
"theta_c_pr[1,16]",-0.20949998299878414,0.008865025839328152,0.31798819968794595,-0.8178829550024509,-0.4241717002063886,-0.21273272842382374,-0.0052999822310704665,0.46305818983545705,1286.6546570197572,1.0003717157424306
"theta_c_pr[2,16]",-0.18068897423841868,0.008334244874427004,0.3405881743694792,-0.7862633789757741,-0.41448860021494793,-0.19837331814775905,0.040974775565188845,0.5283268060434763,1670.0390109059445,1.0016721786715164
"theta_c_pr[3,16]",-1.1271617563269996,0.009006689411875046,0.35685827215480737,-1.8315551272736843,-1.3637656574793084,-1.123192336299286,-0.8744445157576273,-0.44553653918073144,1569.8608658061162,0.9987225432275145
"theta_c_pr[4,16]",-2.2540866156854005,0.016731144140422486,0.6802825949505807,-3.5832733529083374,-2.695141403207569,-2.2650787706060505,-1.812178025849489,-0.9115624919895349,1653.207770461801,1.0016144455431006
"theta_c_pr[5,16]",0.9231965540721555,0.016866098175284148,0.6351681680426913,-0.3167270706446653,0.48842972154599307,0.9203106498249005,1.3652164140678815,2.1487908576883705,1418.235009903868,0.9990439831629367
"theta_c_pr[1,17]",1.2434962866690566,0.010358610966905468,0.4001916458112828,0.5267165573863336,0.9674745490034513,1.2249066393081898,1.503654864374165,2.070592483662238,1492.564098207777,0.9994387299680666
"theta_c_pr[2,17]",-0.4811448817151152,0.009501694274155927,0.23500297619888574,-0.9442751613456801,-0.633790857204579,-0.4802313478599263,-0.3328071521200989,0.0022774949820241253,611.7086473738817,1.000528010774727
"theta_c_pr[3,17]",-0.6938296592477948,0.009052177701999915,0.2977232024024425,-1.2845402082724822,-0.8836542776027891,-0.7014566922116481,-0.5010104289839404,-0.10781241882540243,1081.7308650603559,1.0004401629438764
"theta_c_pr[4,17]",-0.9032551282353032,0.013343798598879514,0.5572048775903577,-2.0377102026160516,-1.2603218785542376,-0.897179162627876,-0.5326400141616532,0.17035002070812486,1743.6963642647577,0.9996122102960999
"theta_c_pr[5,17]",-1.0056638564358835,0.010764446765795112,0.3961546449993688,-1.8085936787981538,-1.2627349586766483,-0.9818677365652813,-0.7347583420924901,-0.26172246065483656,1354.3972904702,1.0005201108867852
"theta_c_pr[1,18]",1.9010282819622535,0.014381381413218923,0.5036328063552893,1.0124903877391729,1.5406147526561873,1.869590108506852,2.2320740348918147,2.943457357938054,1226.3849579768316,1.000691137095319
