,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"mu_pr[1,1]",1.1626335281776055,0.004685187003489556,0.1009169177824633,0.9763176531318613,1.094786650086524,1.157819132062778,1.2235943879885078,1.3639860506111718,463.95311585296815,0.9996416949967579
"mu_pr[2,1]",-1.2208287389401502,0.005782402607191611,0.09430918194410817,-1.4081945130532705,-1.2837253811104543,-1.221301856690867,-1.1565861082276676,-1.0333135093165469,266.0059200084111,1.0111240646304902
"mu_pr[3,1]",0.10563006932556922,0.0006442694364670096,0.011931156721104097,0.08280478779537614,0.09723105028303704,0.10505829781261572,0.11369270996721072,0.12987507489895384,342.9493958759513,1.0141834779385153
"mu_pr[4,1]",0.07612159208392788,0.0004298929382558882,0.008705682397063727,0.05913838997305659,0.07018060424841949,0.07596324312571678,0.08196185584923502,0.09393985485983727,410.0955114275203,1.0092081542102485
"mu_pr[1,2]",1.4044427667130452,0.00417587813411842,0.09505469008780595,1.2269330827324738,1.3382254405211291,1.4010670332343396,1.4691525893646213,1.6005141290472884,518.1451869948753,1.0040333694791113
"mu_pr[2,2]",-1.1310033926346024,0.004831054366130766,0.08638563625684498,-1.2974155420055908,-1.1883983088896368,-1.1337531781317556,-1.071870476775384,-0.9653058848210491,319.74165823164196,1.021158852587995
"mu_pr[3,2]",0.07199066814754507,0.0005027543581342872,0.010776670158721314,0.0516085639305027,0.06484740151071884,0.07145611275076784,0.07895122255090836,0.09404799688834667,459.47035216510153,1.0119238711137333
"mu_pr[4,2]",0.047529089574132065,0.0003012242005998759,0.007572075814838769,0.03381294831556693,0.0420320198339134,0.0473079415376933,0.05246996439004315,0.0629577960377897,631.9026640190503,1.0061510763859907
"theta_c_pr[1,1]",0.3391076081525407,0.012498011392539992,0.44991799772509866,-0.41452721654777525,0.024730965689880143,0.29004935545316646,0.6054331896438447,1.3061472127176827,1295.9400156906431,1.0018155912230444
"theta_c_pr[2,1]",0.6312569142989817,0.009261780203763396,0.3150935142195451,0.023803676386933273,0.4168049512537155,0.6225346661430768,0.8360068429075233,1.2670797578716453,1157.417347076554,1.0019320269697125
