	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
beta[64,3,4]	-0.0674	0.00583	0.653	-1.41	-0.0808	1.17	12546.0	0.643	0.999
beta[65,3,4]	-0.554	0.00404	0.418	-1.41	-0.564	0.238	10664.0	0.547	1.0
beta[66,3,4]	0.0962	0.0058	0.547	-1.03	0.0856	1.16	8882.0	0.456	0.999
beta[67,3,4]	0.715	0.00528	0.514	-0.298	0.696	1.7	9472.0	0.486	0.999
beta[68,3,4]	0.328	0.00615	0.606	-0.909	0.331	1.45	9713.0	0.498	0.999
beta[69,3,4]	-1.08	0.00472	0.504	-2.13	-1.08	-0.12	11411.0	0.585	1.0
beta[70,3,4]	0.583	0.00338	0.333	-0.0912	0.582	1.23	9666.0	0.496	1.0
beta[71,3,4]	-0.424	0.00459	0.475	-1.42	-0.419	0.458	10716.0	0.55	0.999
beta[72,3,4]	-0.0372	0.00532	0.462	-0.961	-0.0445	0.859	7528.0	0.386	1.0
beta[73,3,4]	-1.02	0.00521	0.545	-2.15	-1.01	-0.0144	10973.0	0.563	0.999
beta[74,3,4]	0.163	0.00409	0.436	-0.71	0.16	1.0	11363.0	0.583	1.0
beta[75,3,4]	-0.626	0.00675	0.73	-2.14	-0.623	0.758	11713.0	0.601	1.0
beta[76,3,4]	-0.411	0.00603	0.704	-1.9	-0.413	0.91	13643.0	0.7	0.999
beta[77,3,4]	-0.411	0.00521	0.573	-1.61	-0.416	0.681	12105.0	0.621	1.0
beta[78,3,4]	-0.412	0.0065	0.709	-1.87	-0.406	0.898	11876.0	0.609	1.0
beta[79,3,4]	0.0133	0.00553	0.547	-1.1	0.0165	1.07	9770.0	0.501	1.0
beta[80,3,4]	0.204	0.00495	0.523	-0.827	0.197	1.21	11164.0	0.573	1.0
beta[81,3,4]	-0.751	0.00557	0.568	-1.92	-0.745	0.31	10381.0	0.532	1.0
beta[82,3,4]	-0.132	0.00546	0.566	-1.29	-0.136	0.935	10741.0	0.551	1.0
beta[83,3,4]	-0.409	0.00663	0.651	-1.73	-0.415	0.773	9651.0	0.495	1.0
beta[84,3,4]	-0.435	0.00276	0.263	-0.964	-0.434	0.0679	9100.0	0.467	1.0
beta[85,3,4]	-0.314	0.00522	0.541	-1.39	-0.321	0.707	10745.0	0.551	1.0
beta[86,3,4]	-0.596	0.00505	0.54	-1.71	-0.6	0.414	11438.0	0.587	1.0
beta[87,3,4]	-0.693	0.00391	0.401	-1.51	-0.694	0.06	10511.0	0.539	1.0
beta[88,3,4]	-0.359	0.00446	0.489	-1.36	-0.359	0.56	12002.0	0.616	0.999
beta[89,3,4]	-0.00275	0.00801	0.866	-1.81	-0.00337	1.61	11689.0	0.6	0.999
beta[90,3,4]	-0.0282	0.00588	0.625	-1.31	-0.0211	1.16	11309.0	0.58	1.0
beta[91,3,4]	-0.461	0.00504	0.577	-1.66	-0.457	0.64	13065.0	0.67	1.0
beta[92,3,4]	-0.282	0.00493	0.518	-1.34	-0.282	0.685	11058.0	0.567	1.0
beta[93,3,4]	-1.11	0.00463	0.476	-2.12	-1.1	-0.229	10582.0	0.543	1.0
beta[94,3,4]	0.896	0.00521	0.402	0.101	0.883	1.69	5937.0	0.305	1.0
beta[95,3,4]	-1.36	0.0039	0.391	-2.19	-1.36	-0.624	10063.0	0.516	1.0
beta[96,3,4]	-0.433	0.00503	0.522	-1.5	-0.428	0.56	10738.0	0.551	1.0
beta[97,3,4]	-1.37	0.00274	0.272	-1.94	-1.36	-0.867	9831.0	0.504	1.0
beta[98,3,4]	0.0313	0.00556	0.598	-1.19	0.0335	1.17	11598.0	0.595	0.999
beta[99,3,4]	0.68	0.00458	0.433	-0.193	0.673	1.51	8972.0	0.46	1.0
beta[100,3,4]	-0.494	0.00392	0.404	-1.31	-0.492	0.28	10623.0	0.545	1.0
beta[101,3,4]	-0.874	0.00548	0.549	-2.0	-0.866	0.173	10013.0	0.514	1.0
beta[102,3,4]	-0.55	0.00474	0.515	-1.6	-0.55	0.422	11808.0	0.606	1.0
beta[103,3,4]	0.599	0.00331	0.316	-0.0326	0.591	1.22	9107.0	0.467	1.0
beta[1,4,4]	-0.728	0.00526	0.565	-1.87	-0.731	0.332	11524.0	0.591	1.0
beta[2,4,4]	-1.15	0.00405	0.417	-2.04	-1.14	-0.393	10621.0	0.545	0.999
beta[3,4,4]	0.318	0.00331	0.297	-0.286	0.309	0.886	8052.0	0.413	0.999
beta[4,4,4]	0.0884	0.00524	0.508	-0.921	0.0795	1.05	9411.0	0.483	1.0
beta[5,4,4]	-0.53	0.00573	0.625	-1.8	-0.527	0.665	11894.0	0.61	1.0
beta[6,4,4]	0.204	0.00571	0.594	-1.01	0.21	1.35	10822.0	0.555	1.0
beta[7,4,4]	-0.53	0.00391	0.396	-1.34	-0.53	0.218	10286.0	0.528	1.0
beta[8,4,4]	0.00178	0.0071	0.832	-1.71	-0.00142	1.57	13726.0	0.704	0.999
beta[9,4,4]	-0.00511	0.00777	0.865	-1.79	0.00347	1.65	12421.0	0.637	1.0
beta[10,4,4]	0.0105	0.00536	0.582	-1.15	0.0104	1.1	11792.0	0.605	1.0
beta[11,4,4]	-0.139	0.00423	0.447	-1.04	-0.143	0.723	11156.0	0.572	1.0
beta[12,4,4]	-0.0161	0.00753	0.848	-1.76	-0.0133	1.55	12701.0	0.651	1.0
beta[13,4,4]	-0.522	0.00549	0.531	-1.58	-0.522	0.472	9355.0	0.48	1.0
beta[14,4,4]	0.954	0.00388	0.343	0.284	0.946	1.64	7845.0	0.402	0.999
beta[15,4,4]	-0.232	0.00618	0.67	-1.58	-0.243	1.03	11763.0	0.603	1.0
beta[16,4,4]	-0.178	0.00623	0.611	-1.4	-0.192	0.998	9608.0	0.493	1.0
beta[17,4,4]	-0.742	0.00548	0.605	-1.98	-0.729	0.37	12200.0	0.626	0.999
beta[18,4,4]	-1.06	0.00578	0.614	-2.34	-1.05	0.0883	11281.0	0.579	0.999
beta[19,4,4]	-0.426	0.00511	0.525	-1.51	-0.429	0.566	10590.0	0.543	1.0
beta[20,4,4]	-0.411	0.00599	0.595	-1.65	-0.417	0.721	9863.0	0.506	1.0
beta[21,4,4]	-0.524	0.00521	0.522	-1.58	-0.53	0.472	10049.0	0.515	0.999
beta[22,4,4]	0.154	0.00667	0.746	-1.33	0.138	1.58	12507.0	0.642	0.999
beta[23,4,4]	0.438	0.00546	0.493	-0.543	0.434	1.39	8173.0	0.419	0.999
beta[24,4,4]	-0.196	0.00473	0.519	-1.3	-0.199	0.783	12032.0	0.617	0.999
beta[25,4,4]	-0.0748	0.00437	0.462	-1.01	-0.0812	0.814	11204.0	0.575	1.0
beta[26,4,4]	-0.00272	0.00722	0.822	-1.69	-0.0061	1.53	12958.0	0.665	0.999
beta[27,4,4]	0.00684	0.00725	0.851	-1.7	0.00555	1.6	13776.0	0.707	1.0
beta[28,4,4]	0.386	0.00557	0.583	-0.791	0.381	1.51	10942.0	0.561	1.0
beta[29,4,4]	-0.598	0.00495	0.513	-1.66	-0.592	0.35	10745.0	0.551	1.0
beta[30,4,4]	-0.0204	0.00625	0.644	-1.34	-0.0209	1.24	10613.0	0.544	0.999
beta[31,4,4]	-1.0	0.00258	0.257	-1.52	-1.0	-0.525	9922.0	0.509	1.0
beta[32,4,4]	-0.189	0.0057	0.673	-1.56	-0.186	1.08	13938.0	0.715	0.999
beta[33,4,4]	0.0725	0.00556	0.534	-0.991	0.0649	1.07	9209.0	0.472	1.0
beta[34,4,4]	-0.000672	0.00759	0.833	-1.71	0.00248	1.53	12055.0	0.618	1.0
beta[35,4,4]	-0.709	0.00533	0.569	-1.92	-0.699	0.35	11374.0	0.583	0.999
beta[36,4,4]	-0.0399	0.00652	0.571	-1.2	-0.0488	1.03	7682.0	0.394	1.0
beta[37,4,4]	0.0128	0.00761	0.838	-1.7	0.0163	1.58	12107.0	0.621	0.999
beta[38,4,4]	0.0138	0.00353	0.319	-0.644	0.0086	0.616	8168.0	0.419	1.0
beta[39,4,4]	-0.561	0.00481	0.519	-1.63	-0.553	0.456	11614.0	0.596	0.999
beta[40,4,4]	-1.15	0.00369	0.388	-1.94	-1.15	-0.418	11071.0	0.568	1.0
beta[41,4,4]	4.9	0.00594	0.495	3.95	4.89	5.86	6957.0	0.357	1.0
beta[42,4,4]	-0.406	0.00608	0.657	-1.72	-0.416	0.845	11667.0	0.598	0.999
beta[43,4,4]	-0.119	0.00541	0.569	-1.26	-0.127	0.949	11094.0	0.569	0.999
beta[44,4,4]	0.00961	0.00757	0.853	-1.77	0.00693	1.62	12706.0	0.652	0.999
beta[45,4,4]	-0.203	0.00507	0.555	-1.31	-0.206	0.843	11997.0	0.615	1.0
beta[46,4,4]	-0.172	0.00702	0.72	-1.63	-0.184	1.19	10526.0	0.54	0.999
beta[47,4,4]	-0.156	0.00461	0.468	-1.13	-0.162	0.753	10318.0	0.529	0.999
beta[48,4,4]	-0.0297	0.00507	0.517	-1.1	-0.0264	0.939	10382.0	0.532	1.0
beta[49,4,4]	-0.159	0.00543	0.569	-1.31	-0.163	0.919	10973.0	0.563	1.0
beta[50,4,4]	-0.00683	0.00742	0.843	-1.74	-0.0073	1.58	12906.0	0.662	1.0
beta[51,4,4]	0.00107	0.00793	0.841	-1.7	0.01	1.56	11266.0	0.578	0.999
beta[52,4,4]	0.186	0.00493	0.523	-0.885	0.184	1.16	11273.0	0.578	1.0
beta[53,4,4]	-0.212	0.00362	0.373	-0.963	-0.22	0.484	10621.0	0.545	1.0
beta[54,4,4]	-0.175	0.00298	0.314	-0.79	-0.181	0.434	11109.0	0.57	0.999
beta[55,4,4]	-0.18	0.00545	0.573	-1.36	-0.181	0.915	11047.0	0.567	1.0
beta[56,4,4]	-0.613	0.00554	0.592	-1.82	-0.606	0.473	11433.0	0.586	1.0
beta[57,4,4]	-0.151	0.00493	0.516	-1.19	-0.151	0.817	10960.0	0.562	0.999
beta[58,4,4]	-0.00864	0.00741	0.845	-1.74	-0.0128	1.58	13018.0	0.668	0.999
beta[59,4,4]	0.481	0.00274	0.278	-0.0826	0.482	1.01	10233.0	0.525	0.999
beta[60,4,4]	-1.0	0.0037	0.353	-1.73	-1.01	-0.346	9133.0	0.468	0.999
beta[61,4,4]	0.0805	0.0057	0.593	-1.13	0.0814	1.19	10845.0	0.556	0.999
beta[62,4,4]	-0.747	0.00599	0.601	-1.97	-0.74	0.374	10043.0	0.515	0.999
beta[63,4,4]	-0.0008	0.0068	0.704	-1.44	-0.0153	1.35	10705.0	0.549	0.999
beta[64,4,4]	-0.429	0.00621	0.618	-1.7	-0.425	0.721	9896.0	0.508	0.999
beta[65,4,4]	0.875	0.00481	0.478	-0.0564	0.867	1.78	9876.0	0.507	0.999
beta[66,4,4]	-0.834	0.00597	0.6	-2.09	-0.828	0.276	10104.0	0.518	1.0
beta[67,4,4]	0.954	0.0035	0.322	0.309	0.948	1.58	8482.0	0.435	0.999
beta[68,4,4]	-0.197	0.00607	0.619	-1.46	-0.192	0.95	10378.0	0.532	1.0
beta[69,4,4]	-0.715	0.00485	0.516	-1.79	-0.716	0.269	11281.0	0.579	0.999
beta[70,4,4]	0.777	0.0038	0.392	-0.0396	0.778	1.52	10644.0	0.546	1.0
beta[71,4,4]	-1.12	0.00437	0.461	-2.1	-1.12	-0.262	11138.0	0.571	1.0
beta[72,4,4]	0.278	0.00324	0.302	-0.331	0.277	0.844	8659.0	0.444	1.0
beta[73,4,4]	-0.102	0.00495	0.509	-1.12	-0.109	0.875	10586.0	0.543	0.999
beta[74,4,4]	-0.528	0.00476	0.46	-1.5	-0.525	0.331	9356.0	0.48	1.0
beta[75,4,4]	-0.594	0.00515	0.56	-1.74	-0.604	0.464	11823.0	0.606	0.999
beta[76,4,4]	0.207	0.00707	0.708	-1.19	0.188	1.54	10025.0	0.514	1.0
beta[77,4,4]	-0.711	0.00441	0.442	-1.61	-0.72	0.137	10040.0	0.515	1.0
beta[78,4,4]	-0.924	0.00599	0.631	-2.23	-0.926	0.263	11107.0	0.57	1.0
beta[79,4,4]	-0.109	0.00585	0.536	-1.21	-0.11	0.922	8395.0	0.431	0.999
beta[80,4,4]	-0.0159	0.00469	0.505	-1.02	-0.0209	0.927	11592.0	0.595	1.0
beta[81,4,4]	-0.538	0.00574	0.624	-1.83	-0.529	0.625	11798.0	0.605	1.0
beta[82,4,4]	-0.0029	0.00739	0.856	-1.79	-0.0112	1.58	13397.0	0.687	0.999
beta[83,4,4]	-0.616	0.00432	0.469	-1.59	-0.614	0.267	11778.0	0.604	0.999
beta[84,4,4]	-0.677	0.00262	0.28	-1.27	-0.681	-0.139	11456.0	0.588	1.0
beta[85,4,4]	-0.811	0.0065	0.688	-2.24	-0.803	0.482	11197.0	0.574	0.999
beta[86,4,4]	-0.404	0.00501	0.525	-1.5	-0.405	0.607	10975.0	0.563	0.999
beta[87,4,4]	-0.674	0.00597	0.614	-1.93	-0.671	0.465	10574.0	0.542	1.0
beta[88,4,4]	0.0133	0.00761	0.868	-1.74	0.00401	1.67	13002.0	0.667	1.0
beta[89,4,4]	-0.0804	0.00461	0.473	-1.05	-0.0714	0.813	10490.0	0.538	1.0
beta[90,4,4]	0.00521	0.00712	0.851	-1.72	0.0131	1.61	14283.0	0.733	1.0
beta[91,4,4]	-0.465	0.00445	0.51	-1.52	-0.469	0.489	13159.0	0.675	1.0
beta[92,4,4]	-0.179	0.00531	0.554	-1.29	-0.183	0.859	10909.0	0.56	1.0
beta[93,4,4]	-0.856	0.00402	0.408	-1.69	-0.859	-0.0933	10279.0	0.527	0.999
beta[94,4,4]	1.09	0.00542	0.447	0.207	1.08	1.95	6811.0	0.349	0.999
beta[95,4,4]	-0.302	0.00446	0.492	-1.29	-0.307	0.624	12127.0	0.622	0.999
beta[96,4,4]	-0.467	0.00521	0.591	-1.71	-0.471	0.672	12857.0	0.659	1.0
beta[97,4,4]	0.241	0.00301	0.318	-0.403	0.233	0.851	11194.0	0.574	0.999
beta[98,4,4]	0.274	0.00625	0.659	-1.05	0.272	1.55	11100.0	0.569	1.0
beta[99,4,4]	-0.174	0.00479	0.51	-1.2	-0.174	0.791	11346.0	0.582	0.999
beta[100,4,4]	0.0609	0.00428	0.449	-0.857	0.0584	0.9	11026.0	0.566	1.0
beta[101,4,4]	-0.587	0.00672	0.678	-2.0	-0.588	0.687	10170.0	0.522	1.0
beta[102,4,4]	-0.888	0.00535	0.589	-2.09	-0.894	0.231	12118.0	0.622	0.999
beta[103,4,4]	0.861	0.00302	0.28	0.303	0.857	1.39	8561.0	0.439	1.0
beta[1,1,5]	0.233	0.016	1.39	-2.4	0.16	2.98	7632.0	0.391	0.999
beta[2,1,5]	-4.81	0.00737	0.508	-5.83	-4.82	-3.86	4759.0	0.244	0.999
beta[3,1,5]	-3.04	0.00799	0.618	-4.28	-3.05	-1.87	5995.0	0.307	1.0
beta[4,1,5]	-0.895	0.0115	0.997	-2.84	-0.919	1.03	7459.0	0.383	1.0
beta[5,1,5]	-1.27	0.012	0.943	-3.13	-1.3	0.604	6210.0	0.319	1.0
beta[6,1,5]	-0.0876	0.0131	1.14	-2.3	-0.129	2.18	7579.0	0.389	1.0
beta[7,1,5]	-1.06	0.0105	0.851	-2.79	-1.08	0.575	6512.0	0.334	1.0
beta[8,1,5]	0.718	0.0158	1.26	-1.76	0.67	3.21	6355.0	0.326	1.0
beta[9,1,5]	-4.14	0.00768	0.542	-5.25	-4.14	-3.12	4967.0	0.255	1.0
beta[10,1,5]	1.32	0.016	1.32	-1.24	1.26	3.93	6738.0	0.346	1.0
beta[11,1,5]	-2.03	0.00873	0.671	-3.34	-2.04	-0.734	5910.0	0.303	1.0
beta[12,1,5]	-4.09	0.0078	0.607	-5.31	-4.09	-2.91	6067.0	0.311	1.0
beta[13,1,5]	-0.712	0.0113	0.917	-2.54	-0.736	1.1	6551.0	0.336	1.0
beta[14,1,5]	-6.09	0.00751	0.536	-7.21	-6.09	-5.09	5100.0	0.262	1.0
beta[15,1,5]	-3.51	0.00799	0.62	-4.75	-3.51	-2.34	6025.0	0.309	1.0
beta[16,1,5]	1.81	0.0179	1.5	-1.11	1.73	4.76	6974.0	0.358	1.0
beta[17,1,5]	3.53	0.019	1.57	0.47	3.49	6.58	6885.0	0.353	0.999
beta[18,1,5]	5.48	0.0246	2.01	1.52	5.42	9.38	6649.0	0.341	1.0
beta[19,1,5]	-1.88	0.00877	0.7	-3.28	-1.89	-0.522	6374.0	0.327	0.999
beta[20,1,5]	1.7	0.0148	1.17	-0.503	1.67	4.01	6188.0	0.317	1.0
beta[21,1,5]	4.2	0.026	2.2	-0.129	4.14	8.43	7191.0	0.369	1.0
beta[22,1,5]	1.95	0.0165	1.36	-0.657	1.9	4.65	6846.0	0.351	1.0
beta[23,1,5]	-4.36	0.00776	0.599	-5.59	-4.36	-3.22	5957.0	0.306	0.999
beta[24,1,5]	0.131	0.0154	1.25	-2.32	0.102	2.63	6533.0	0.335	1.0
beta[25,1,5]	-3.2	0.00843	0.605	-4.42	-3.21	-2.02	5149.0	0.264	1.0
beta[26,1,5]	3.01	0.0204	1.71	-0.39	2.96	6.35	7016.0	0.36	1.0
beta[27,1,5]	-4.73	0.00745	0.5	-5.76	-4.73	-3.79	4504.0	0.231	1.0
beta[28,1,5]	1.39	0.0161	1.37	-1.24	1.34	4.06	7202.0	0.369	1.0
beta[29,1,5]	5.87	0.0232	1.84	2.19	5.84	9.48	6285.0	0.322	0.999
beta[30,1,5]	-0.891	0.0133	1.12	-3.05	-0.927	1.28	7046.0	0.361	1.0
beta[31,1,5]	-4.11	0.007	0.527	-5.19	-4.11	-3.09	5670.0	0.291	1.0
beta[32,1,5]	1.26	0.0141	1.1	-0.88	1.21	3.41	6111.0	0.313	1.0
beta[33,1,5]	-4.51	0.00769	0.606	-5.79	-4.51	-3.4	6200.0	0.318	1.0
beta[34,1,5]	-1.07	0.0125	1.02	-3.02	-1.11	0.924	6751.0	0.346	1.0
beta[35,1,5]	-0.704	0.0112	0.901	-2.46	-0.731	1.09	6514.0	0.334	1.0
beta[36,1,5]	0.706	0.0147	1.21	-1.6	0.664	3.09	6784.0	0.348	1.0
beta[37,1,5]	-3.56	0.00729	0.531	-4.64	-3.57	-2.53	5302.0	0.272	0.999
beta[38,1,5]	-3.63	0.00826	0.563	-4.76	-3.63	-2.55	4642.0	0.238	1.0
beta[39,1,5]	-3.83	0.00755	0.544	-4.93	-3.82	-2.81	5189.0	0.266	1.0
beta[40,1,5]	-3.16	0.00822	0.615	-4.41	-3.16	-2.01	5585.0	0.286	1.0
beta[41,1,5]	-4.14	0.00726	0.528	-5.2	-4.15	-3.15	5292.0	0.271	1.0
beta[42,1,5]	4.24	0.0226	1.88	0.617	4.21	7.86	6933.0	0.356	1.0
beta[43,1,5]	-1.39	0.0102	0.869	-3.11	-1.39	0.294	7212.0	0.37	1.0
beta[44,1,5]	-3.32	0.00742	0.571	-4.47	-3.33	-2.24	5916.0	0.303	1.0
beta[45,1,5]	-1.85	0.00932	0.748	-3.34	-1.87	-0.38	6439.0	0.33	1.0
beta[46,1,5]	0.346	0.0227	1.83	-3.14	0.282	3.97	6451.0	0.331	1.0
beta[47,1,5]	-0.639	0.0106	0.838	-2.32	-0.666	1.01	6241.0	0.32	0.999
beta[48,1,5]	1.51	0.0146	1.2	-0.809	1.47	3.95	6744.0	0.346	1.0
beta[49,1,5]	-3.37	0.00851	0.708	-4.81	-3.38	-2.03	6922.0	0.355	0.999
beta[50,1,5]	-4.63	0.00734	0.52	-5.71	-4.63	-3.64	5026.0	0.258	0.999
beta[51,1,5]	-2.02	0.00917	0.651	-3.32	-2.03	-0.779	5044.0	0.259	1.0
beta[52,1,5]	-0.783	0.0137	1.22	-3.11	-0.823	1.62	7905.0	0.405	1.0
beta[53,1,5]	-5.34	0.00769	0.494	-6.38	-5.34	-4.41	4130.0	0.212	1.0
beta[54,1,5]	-3.57	0.00805	0.572	-4.76	-3.57	-2.49	5056.0	0.259	1.0
beta[55,1,5]	0.0448	0.0151	1.3	-2.45	-0.00505	2.65	7429.0	0.381	1.0
beta[56,1,5]	4.28	0.0217	1.73	1.0	4.22	7.74	6362.0	0.326	1.0
beta[57,1,5]	-4.28	0.008	0.536	-5.36	-4.28	-3.26	4495.0	0.231	1.0
beta[58,1,5]	-3.08	0.00855	0.737	-4.56	-3.1	-1.67	7438.0	0.382	1.0
beta[59,1,5]	-2.79	0.00791	0.605	-3.98	-2.79	-1.63	5853.0	0.3	0.999
beta[60,1,5]	-4.99	0.00762	0.599	-6.25	-4.99	-3.85	6176.0	0.317	1.0
beta[61,1,5]	0.767	0.0151	1.26	-1.71	0.723	3.23	6904.0	0.354	1.0
beta[62,1,5]	-4.99	0.00737	0.549	-6.1	-5.0	-3.98	5555.0	0.285	1.0
beta[63,1,5]	4.35	0.024	1.96	0.51	4.3	8.19	6641.0	0.341	1.0
beta[64,1,5]	3.69	0.0229	1.84	0.143	3.64	7.23	6461.0	0.331	1.0
beta[65,1,5]	-1.7	0.0092	0.716	-3.09	-1.7	-0.298	6043.0	0.31	1.0
beta[66,1,5]	-2.01	0.0101	0.808	-3.6	-2.03	-0.442	6381.0	0.327	1.0
beta[67,1,5]	-3.35	0.00757	0.623	-4.62	-3.35	-2.18	6770.0	0.347	1.0
beta[68,1,5]	-1.08	0.0117	1.0	-3.06	-1.1	0.87	7283.0	0.374	1.0
beta[69,1,5]	-2.81	0.00753	0.607	-4.02	-2.82	-1.64	6486.0	0.333	0.999
beta[70,1,5]	-4.09	0.00884	0.691	-5.51	-4.1	-2.77	6110.0	0.313	1.0
beta[71,1,5]	2.0	0.0147	1.26	-0.471	1.97	4.41	7300.0	0.374	1.0
beta[72,1,5]	-3.24	0.00874	0.635	-4.49	-3.24	-2.06	5270.0	0.27	1.0
beta[73,1,5]	-0.142	0.018	1.54	-3.06	-0.23	2.93	7358.0	0.377	1.0
beta[74,1,5]	-2.88	0.00939	0.742	-4.38	-2.88	-1.52	6251.0	0.321	1.0
beta[75,1,5]	1.1	0.0252	2.14	-3.07	1.03	5.29	7174.0	0.368	1.0
beta[76,1,5]	-0.627	0.0168	1.3	-3.17	-0.699	2.02	5946.0	0.305	1.0
beta[77,1,5]	-1.6	0.0106	0.759	-3.09	-1.62	-0.157	5156.0	0.264	1.0
beta[78,1,5]	-0.373	0.0122	0.973	-2.21	-0.401	1.53	6341.0	0.325	1.0
beta[79,1,5]	-2.47	0.0126	1.05	-4.57	-2.51	-0.392	6857.0	0.352	0.999
beta[80,1,5]	-3.41	0.00792	0.655	-4.71	-3.42	-2.16	6836.0	0.351	1.0
beta[81,1,5]	4.9	0.0234	2.04	0.937	4.81	8.86	7572.0	0.388	1.0
beta[82,1,5]	-2.49	0.00922	0.751	-3.96	-2.51	-1.03	6622.0	0.34	1.0
beta[83,1,5]	5.11	0.0231	1.95	1.25	5.08	8.85	7102.0	0.364	0.999
beta[84,1,5]	-3.93	0.00788	0.534	-5.0	-3.93	-2.91	4591.0	0.235	1.0
beta[85,1,5]	2.13	0.0219	1.81	-1.39	2.07	5.66	6846.0	0.351	1.0
beta[86,1,5]	-2.37	0.0118	0.974	-4.39	-2.39	-0.496	6856.0	0.352	1.0
beta[87,1,5]	1.11	0.0176	1.48	-1.68	1.01	4.08	7069.0	0.363	1.0
beta[88,1,5]	2.1	0.021	1.81	-1.29	2.01	5.59	7371.0	0.378	1.0
beta[89,1,5]	-3.74	0.00763	0.652	-5.09	-3.73	-2.5	7290.0	0.374	1.0
beta[90,1,5]	-2.67	0.0104	0.932	-4.5	-2.68	-0.88	7955.0	0.408	0.999
beta[91,1,5]	6.23	0.025	2.03	2.17	6.15	10.3	6594.0	0.338	1.0
beta[92,1,5]	-1.11	0.0114	0.901	-2.86	-1.13	0.628	6229.0	0.319	1.0
beta[93,1,5]	-0.493	0.0111	0.877	-2.2	-0.512	1.18	6190.0	0.318	1.0
beta[94,1,5]	-3.35	0.00743	0.559	-4.47	-3.35	-2.29	5657.0	0.29	1.0
beta[95,1,5]	-1.96	0.00962	0.74	-3.44	-1.96	-0.563	5915.0	0.303	1.0
beta[96,1,5]	-4.5	0.00808	0.582	-5.71	-4.5	-3.39	5186.0	0.266	1.0
beta[97,1,5]	-4.65	0.00719	0.501	-5.69	-4.64	-3.73	4846.0	0.249	1.0
beta[98,1,5]	-1.3	0.0106	0.859	-3.0	-1.34	0.381	6560.0	0.336	1.0
beta[99,1,5]	-1.5	0.0102	0.737	-2.96	-1.52	-0.0623	5228.0	0.268	0.999
beta[100,1,5]	-4.12	0.00767	0.553	-5.25	-4.12	-3.07	5213.0	0.267	1.0
beta[101,1,5]	-0.122	0.0129	1.11	-2.24	-0.154	2.03	7504.0	0.385	0.999
beta[102,1,5]	2.28	0.014	1.25	-0.104	2.24	4.74	7958.0	0.408	1.0
beta[103,1,5]	-3.7	0.00814	0.57	-4.86	-3.72	-2.63	4905.0	0.252	1.0
beta[1,2,5]	5.23	0.0247	1.98	1.37	5.19	9.12	6438.0	0.33	1.0
beta[2,2,5]	-2.42	0.00978	0.766	-3.94	-2.45	-0.934	6134.0	0.315	1.0
beta[3,2,5]	-3.17	0.00826	0.577	-4.32	-3.17	-2.05	4871.0	0.25	1.0
beta[4,2,5]	3.17	0.0211	1.79	-0.343	3.08	6.8	7204.0	0.369	1.0
beta[5,2,5]	3.3	0.0271	2.25	-1.13	3.24	7.66	6897.0	0.354	1.0
beta[6,2,5]	1.27	0.0201	1.66	-1.87	1.2	4.59	6855.0	0.352	1.0
beta[7,2,5]	-2.43	0.00903	0.69	-3.8	-2.45	-1.1	5832.0	0.299	1.0
beta[8,2,5]	0.0214	0.0302	3.52	-7.03	0.0161	6.67	13645.0	0.7	1.0
beta[9,2,5]	0.191	0.0129	1.05	-1.83	0.161	2.23	6606.0	0.339	0.999
beta[10,2,5]	0.34	0.0206	1.77	-3.04	0.254	3.92	7368.0	0.378	0.999
beta[11,2,5]	-2.96	0.00795	0.594	-4.14	-2.97	-1.83	5575.0	0.286	1.0
beta[12,2,5]	-5.17	0.00846	0.701	-6.62	-5.17	-3.84	6851.0	0.351	1.0
beta[13,2,5]	0.481	0.0158	1.22	-1.87	0.418	2.92	6008.0	0.308	1.0
beta[14,2,5]	-4.51	0.00776	0.623	-5.79	-4.52	-3.3	6449.0	0.331	1.0
beta[15,2,5]	1.07	0.0207	1.68	-2.11	1.03	4.37	6597.0	0.338	1.0
beta[16,2,5]	4.38	0.0249	2.0	0.468	4.29	8.33	6469.0	0.332	1.0
beta[17,2,5]	-0.511	0.017	1.39	-3.13	-0.58	2.28	6657.0	0.341	1.0
beta[18,2,5]	6.86	0.0242	2.01	2.99	6.79	10.8	6899.0	0.354	1.0
beta[19,2,5]	-0.0805	0.0126	1.07	-2.15	-0.091	2.02	7240.0	0.371	1.0
beta[20,2,5]	1.9	0.0168	1.34	-0.69	1.84	4.62	6359.0	0.326	1.0
beta[21,2,5]	2.29	0.0217	1.88	-1.38	2.23	5.91	7505.0	0.385	1.0
beta[22,2,5]	0.968	0.0264	2.16	-3.17	0.877	5.14	6647.0	0.341	1.0
beta[23,2,5]	0.412	0.0129	1.04	-1.63	0.374	2.48	6492.0	0.333	1.0
beta[24,2,5]	-0.63	0.0219	1.92	-4.32	-0.696	3.21	7685.0	0.394	1.0
beta[25,2,5]	-1.95	0.0096	0.711	-3.38	-1.97	-0.559	5481.0	0.281	1.0
beta[26,2,5]	3.92	0.0244	1.94	0.169	3.84	7.78	6353.0	0.326	1.0
beta[27,2,5]	-0.0493	0.0298	3.44	-7.12	-0.0404	6.48	13318.0	0.683	0.999
beta[28,2,5]	1.56	0.0235	2.03	-2.38	1.51	5.48	7403.0	0.38	1.0
