	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,3]	18.8	0.249	9.12	7.48	16.7	42.3	1343.0	0.123	1.0
b1[2,3]	15.3	0.329	10.2	4.08	12.3	40.9	963.0	0.0884	1.01
b1[1,4]	30.0	2.09	12.4	14.4	26.9	59.1	35.4	0.00325	1.05
b1[2,4]	27.6	3.17	13.3	9.59	25.3	57.6	17.5	0.00161	1.09
b1[1,5]	56.3	0.574	14.4	31.3	53.8	86.9	628.0	0.0576	1.01
b1[2,5]	55.6	1.22	14.6	31.4	53.1	87.0	143.0	0.0131	1.02
b1[1,6]	43.7	1.75	12.8	24.1	41.1	71.9	53.9	0.00494	1.03
b1[2,6]	44.8	0.232	12.6	22.5	43.4	72.6	2944.0	0.27	1.0
b1[1,7]	12.2	0.372	9.88	3.93	8.93	39.3	704.0	0.0646	1.0
b1[2,7]	15.6	0.543	9.4	6.02	12.7	39.8	299.0	0.0275	1.02
b1[1,8]	48.6	0.336	13.3	25.3	47.4	76.4	1559.0	0.143	1.0
b1[2,8]	47.2	0.286	13.9	22.0	45.9	77.5	2340.0	0.215	1.0
b1[1,9]	27.7	0.391	12.0	9.2	26.3	54.3	942.0	0.0865	1.0
b1[2,9]	30.6	0.791	11.5	11.9	30.0	54.8	211.0	0.0193	1.02
b1[1,10]	36.1	0.306	11.7	17.5	35.1	62.6	1465.0	0.134	1.0
b1[2,10]	34.8	0.286	12.2	14.0	34.1	62.4	1836.0	0.168	1.0
b1[1,11]	26.8	0.289	11.0	10.7	25.1	53.4	1442.0	0.132	1.0
b1[2,11]	21.3	0.435	13.4	3.25	20.2	51.7	944.0	0.0866	1.01
b1[1,12]	53.7	1.16	14.1	26.4	54.0	81.4	149.0	0.0136	1.02
b1[2,12]	54.0	1.22	14.2	27.6	54.3	81.7	135.0	0.0124	1.02
b1[1,13]	7.57	0.0856	2.53	4.01	7.39	11.7	873.0	0.0801	1.0
b1[2,13]	8.68	0.281	4.28	3.87	7.43	19.1	232.0	0.0213	1.02
b1[1,14]	40.0	2.33	13.2	17.7	39.0	65.8	31.9	0.00293	1.05
b1[2,14]	39.3	1.07	12.8	17.0	39.5	65.5	144.0	0.0132	1.02
b1[1,15]	49.1	0.257	14.6	23.1	47.7	81.7	3227.0	0.296	1.0
b1[2,15]	47.1	0.938	15.2	22.3	44.3	80.6	264.0	0.0243	1.02
b1[1,16]	48.0	4.88	15.7	22.0	45.4	77.3	10.4	0.000956	1.13
b1[2,16]	49.4	6.03	17.0	23.4	45.8	83.4	7.93	0.000727	1.19
b1[1,17]	48.2	0.333	14.0	21.1	48.1	77.2	1763.0	0.162	1.0
b1[2,17]	48.0	0.293	13.7	22.3	48.1	76.6	2200.0	0.202	1.01
b1[1,18]	26.8	3.0	11.9	11.6	22.8	49.5	15.8	0.00145	1.09
b1[2,18]	29.7	1.76	10.1	14.6	27.9	50.7	32.8	0.00301	1.05
b1[1,19]	41.8	4.28	15.0	17.5	39.0	67.6	12.3	0.00113	1.11
b1[2,19]	43.3	3.39	13.6	20.7	41.4	67.0	16.2	0.00148	1.08
b1[1,20]	56.9	0.666	14.1	30.5	57.4	85.8	450.0	0.0413	1.01
b1[2,20]	56.7	0.923	14.3	29.5	57.5	85.5	242.0	0.0222	1.02
b1[1,21]	34.5	1.89	14.8	9.18	34.0	63.0	61.6	0.00566	1.03
b1[2,21]	38.5	2.34	13.3	16.7	36.9	63.8	32.3	0.00297	1.05
b1[1,22]	57.0	0.947	14.8	29.5	56.1	86.4	244.0	0.0224	1.01
b1[2,22]	56.6	0.933	15.2	28.4	56.1	86.7	264.0	0.0243	1.01
b1[1,23]	28.6	3.06	15.3	5.27	27.1	57.4	25.0	0.00229	1.06
b1[2,23]	31.0	0.357	11.9	12.3	30.1	58.2	1113.0	0.102	1.01
b1[1,24]	60.7	5.09	17.6	28.6	58.8	90.4	12.0	0.0011	1.11
b1[2,24]	59.9	4.53	17.2	27.9	58.6	88.2	14.4	0.00132	1.09
b1[1,25]	41.5	0.241	12.1	21.4	40.4	68.4	2518.0	0.231	1.0
b1[2,25]	38.9	0.56	13.1	18.0	36.4	69.2	545.0	0.05	1.01
b1[1,26]	56.5	0.963	15.1	26.2	57.2	86.5	245.0	0.0225	1.02
b1[2,26]	56.8	1.78	15.2	27.7	57.1	85.7	73.5	0.00674	1.03
b1[1,27]	14.7	1.49	16.1	1.25	7.19	56.3	117.0	0.0107	1.02
b1[2,27]	14.3	1.52	17.5	0.0647	4.07	56.1	133.0	0.0122	1.02
b1[1,28]	44.9	5.78	17.5	16.3	41.8	77.6	9.2	0.000844	1.15
b1[2,28]	46.8	4.69	15.2	22.7	44.1	75.3	10.5	0.000966	1.13
b1[1,29]	33.8	3.16	14.1	12.7	31.6	63.8	19.9	0.00183	1.07
b1[2,29]	34.7	2.01	13.2	15.0	33.2	62.6	43.0	0.00395	1.04
b1[1,30]	56.5	6.05	17.7	28.7	52.7	90.2	8.54	0.000783	1.19
b1[2,30]	53.6	4.18	15.7	27.2	51.6	80.8	14.0	0.00129	1.12
b1[1,31]	42.2	1.69	14.4	16.1	42.2	70.5	72.4	0.00664	1.03
b1[2,31]	43.0	0.385	13.7	17.0	43.1	71.5	1256.0	0.115	1.01
b1[1,32]	4.73	0.377	6.22	1.07	2.51	20.8	272.0	0.0249	1.03
b1[2,32]	8.51	0.205	5.63	3.52	6.77	22.7	756.0	0.0693	1.01
b1[1,33]	46.2	6.34	18.1	19.3	41.9	85.4	8.14	0.000747	1.21
b1[2,33]	46.1	6.12	17.5	19.9	42.1	82.3	8.19	0.000752	1.21
b1[1,34]	9.65	0.583	11.0	0.472	5.63	40.0	354.0	0.0324	1.02
b1[2,34]	15.0	0.334	9.07	5.37	12.6	38.4	736.0	0.0675	1.01
b1[1,35]	1.81	0.571	4.84	-6.71	1.38	10.7	71.8	0.00659	1.03
b1[2,35]	1.48	0.677	4.22	-6.23	1.02	9.57	38.8	0.00356	1.04
b1[1,36]	46.4	5.19	17.0	18.6	43.5	76.1	10.8	0.000987	1.13
b1[2,36]	46.4	2.57	13.9	22.6	45.2	72.8	29.2	0.00268	1.05
b1[1,37]	50.0	0.27	13.0	26.1	49.8	78.0	2317.0	0.213	1.0
b1[2,37]	48.3	0.252	13.3	23.9	47.6	76.7	2809.0	0.258	1.0
b1[1,38]	38.5	4.4	15.5	15.5	35.4	66.0	12.5	0.00114	1.11
b1[2,38]	37.6	2.54	14.4	13.9	36.5	64.6	32.0	0.00294	1.05
b1[1,39]	43.3	0.299	12.3	22.5	42.3	70.3	1691.0	0.155	1.0
b1[2,39]	42.8	0.314	12.5	21.5	41.6	71.4	1592.0	0.146	1.0
b1[1,40]	51.1	1.18	13.7	28.1	48.6	80.3	135.0	0.0123	1.02
b1[2,40]	49.5	2.27	14.6	26.1	47.2	81.1	41.6	0.00381	1.04
b1[1,41]	35.2	1.36	13.5	13.8	34.0	62.5	98.4	0.00903	1.03
b1[2,41]	35.2	0.403	12.3	16.7	34.3	62.9	926.0	0.0849	1.01
b1[1,42]	34.0	0.736	13.4	12.6	31.2	64.7	331.0	0.0304	1.02
b1[2,42]	33.8	1.85	13.6	13.5	31.2	64.3	54.1	0.00496	1.04
b1[1,43]	6.79	0.132	2.79	3.41	6.13	13.5	446.0	0.0409	1.02
b1[2,43]	1.1	0.363	2.86	-2.3	0.38	7.21	61.9	0.00568	1.04
b1[1,44]	29.2	0.908	11.4	14.5	26.5	56.8	157.0	0.0144	1.02
b1[2,44]	27.3	0.374	11.3	13.8	24.5	56.8	917.0	0.0841	1.0
b1[1,45]	46.0	0.228	12.5	24.7	45.2	73.3	3006.0	0.276	1.0
b1[2,45]	44.1	0.343	12.8	23.2	41.8	73.7	1405.0	0.129	1.01
b1[1,46]	42.6	0.306	13.7	20.1	40.7	74.2	2019.0	0.185	1.0
b1[2,46]	40.4	0.814	14.4	18.1	38.2	73.1	312.0	0.0287	1.02
b1[1,47]	5.69	0.0398	1.21	3.57	5.59	8.08	930.0	0.0853	1.0
b1[2,47]	2.19	0.175	3.08	-0.58	1.22	10.2	311.0	0.0285	1.03
b1[1,48]	15.8	1.08	10.6	4.72	12.1	43.0	97.1	0.00891	1.03
b1[2,48]	18.4	1.02	9.97	6.9	15.3	42.5	95.5	0.00876	1.03
b1[1,49]	53.9	2.51	14.5	26.8	53.4	82.1	33.6	0.00308	1.06
b1[2,49]	53.3	2.26	14.4	26.9	53.1	81.9	40.3	0.0037	1.05
b1[1,50]	37.8	5.34	17.1	11.5	34.8	68.7	10.3	0.000942	1.16
b1[2,50]	39.6	4.13	14.7	17.1	37.0	65.5	12.6	0.00116	1.13
b1[1,51]	48.3	3.9	14.7	23.5	46.5	74.5	14.2	0.0013	1.11
b1[2,51]	47.0	1.17	12.9	24.6	46.7	72.9	122.0	0.0112	1.03
b1[1,52]	40.5	0.325	12.5	19.6	39.3	68.5	1482.0	0.136	1.01
b1[2,52]	40.3	1.19	12.5	21.6	38.3	68.6	110.0	0.0101	1.03
b1[1,53]	14.5	0.813	6.94	5.95	12.9	30.2	72.9	0.00669	1.04
b1[2,53]	16.4	0.292	6.84	7.88	14.7	33.0	549.0	0.0504	1.01
b1[1,54]	45.9	3.51	15.5	21.8	44.1	79.2	19.5	0.00179	1.07
b1[2,54]	46.4	3.65	15.8	20.1	44.8	79.1	18.8	0.00172	1.09
b1[1,55]	17.9	1.26	9.58	5.85	15.5	39.4	58.1	0.00533	1.03
b1[2,55]	13.6	1.41	10.8	1.59	10.6	37.4	58.8	0.00539	1.03
b1[1,56]	54.6	0.398	14.4	28.6	53.9	85.3	1304.0	0.12	1.01
b1[2,56]	53.5	0.496	14.4	29.3	51.3	85.6	842.0	0.0772	1.01
b1[1,57]	16.0	1.85	12.0	3.95	11.2	42.1	42.1	0.00386	1.05
b1[2,57]	20.9	0.342	8.96	9.08	19.4	42.6	688.0	0.0632	1.01
b1[1,58]	0.973	0.315	5.13	-6.7	0.254	12.2	265.0	0.0243	1.02
b1[2,58]	2.2	0.937	5.12	-5.61	1.79	12.4	29.8	0.00274	1.07
b1[1,59]	41.8	0.891	12.7	20.3	41.5	68.0	202.0	0.0185	1.02
b1[2,59]	38.9	0.534	13.5	14.5	38.8	66.6	644.0	0.059	1.01
b1[1,60]	16.9	0.482	9.94	6.58	14.1	42.7	425.0	0.039	1.01
b1[2,60]	7.68	0.662	11.4	1.28	3.09	41.3	299.0	0.0274	1.01
b1[1,61]	41.1	0.278	12.8	19.5	39.1	70.0	2130.0	0.195	1.01
b1[2,61]	40.4	0.269	13.0	19.1	38.6	69.6	2333.0	0.214	1.01
b1[1,62]	27.0	0.326	11.8	9.83	24.6	55.2	1318.0	0.121	1.0
b1[2,62]	28.8	0.325	11.5	10.9	28.3	56.0	1259.0	0.116	1.0
b1[1,63]	44.8	5.12	17.8	15.8	42.0	80.4	12.0	0.0011	1.11
b1[2,63]	46.9	4.7	16.7	18.9	44.4	80.2	12.6	0.00116	1.11
b1[1,64]	55.2	0.289	13.9	30.2	54.0	85.5	2320.0	0.213	1.0
b1[2,64]	55.2	0.294	13.8	29.8	54.4	84.9	2211.0	0.203	1.0
b1[1,65]	29.0	0.413	11.2	12.3	27.5	55.9	735.0	0.0675	1.01
b1[2,65]	27.9	0.508	11.7	10.7	26.9	55.3	535.0	0.049	1.01
b1[1,66]	45.2	2.49	13.6	25.3	42.9	75.1	29.8	0.00274	1.05
b1[2,66]	44.4	3.39	14.2	23.6	42.7	74.4	17.7	0.00162	1.08
b1[1,67]	35.7	6.66	18.9	13.3	29.1	75.5	8.09	0.000742	1.21
b1[2,67]	37.3	7.12	19.3	13.0	31.4	79.1	7.33	0.000672	1.23
b1[1,68]	36.8	1.61	14.0	11.1	34.7	66.6	75.5	0.00693	1.03
b1[2,68]	34.7	2.83	14.7	13.7	32.7	66.7	26.8	0.00246	1.06
b1[1,69]	59.7	3.45	15.9	31.0	59.1	91.6	21.1	0.00194	1.06
b1[2,69]	58.5	0.798	14.3	32.5	57.2	86.2	323.0	0.0296	1.01
b1[1,70]	49.9	2.86	15.0	24.9	48.6	79.7	27.4	0.00252	1.09
b1[2,70]	47.3	2.1	15.4	20.1	46.0	76.3	53.7	0.00493	1.06
b1[1,71]	16.0	1.0	12.2	4.43	11.2	47.2	148.0	0.0136	1.02
b1[2,71]	14.4	0.922	14.1	2.06	7.84	48.0	233.0	0.0213	1.02
b1[1,72]	45.1	3.11	14.9	23.2	43.6	76.9	23.0	0.00211	1.07
b1[2,72]	45.1	4.14	15.6	18.3	44.2	76.8	14.3	0.00131	1.12
b1[1,73]	57.9	5.46	17.3	28.1	55.3	89.2	10.1	0.000925	1.14
b1[2,73]	55.9	3.56	15.6	27.0	55.0	83.4	19.1	0.00176	1.07
b1[1,74]	46.5	6.86	20.1	15.3	42.8	88.2	8.6	0.000789	1.17
b1[2,74]	48.9	6.62	18.8	21.1	44.5	87.1	8.11	0.000744	1.18
b1[1,75]	39.3	0.489	12.2	19.2	37.8	65.9	626.0	0.0575	1.01
b1[2,75]	38.6	0.287	12.3	18.2	37.5	66.1	1827.0	0.168	1.0
b1[1,76]	40.1	0.907	13.5	19.4	37.1	70.6	223.0	0.0205	1.02
b1[2,76]	38.7	0.819	14.1	16.5	35.6	70.5	297.0	0.0272	1.02
b1[1,77]	27.6	0.425	10.9	13.1	25.1	53.6	657.0	0.0603	1.02
b1[2,77]	23.5	2.06	12.6	8.07	20.1	52.7	37.2	0.00342	1.05
b1[1,78]	14.2	0.553	9.56	5.5	10.6	40.3	299.0	0.0274	1.02
b1[2,78]	12.6	0.47	9.44	3.94	9.36	38.1	403.0	0.037	1.01
b1[1,79]	30.9	1.09	11.9	14.2	27.7	60.1	121.0	0.0111	1.02
b1[2,79]	32.0	1.43	11.6	16.5	29.1	59.9	65.9	0.00604	1.03
b1[1,80]	33.4	0.555	13.3	12.8	32.7	61.8	578.0	0.053	1.01
b1[2,80]	36.1	0.245	11.9	17.2	35.2	63.1	2372.0	0.218	1.0
b1[1,81]	12.0	0.244	7.1	4.84	10.1	30.3	851.0	0.0781	1.01
b1[2,81]	11.8	0.251	7.06	3.61	9.89	29.1	794.0	0.0729	1.02
b1[1,82]	42.5	0.407	12.6	22.3	40.7	70.3	953.0	0.0875	1.01
b1[2,82]	43.2	0.259	12.5	21.7	42.1	70.6	2323.0	0.213	1.0
b1[1,83]	11.2	0.178	5.04	4.12	10.7	22.2	805.0	0.0739	1.01
b1[2,83]	8.06	0.111	3.45	4.65	7.47	15.2	968.0	0.0888	1.01
b1[1,84]	57.2	0.569	14.3	30.7	57.3	86.6	631.0	0.0579	1.01
b1[2,84]	56.8	0.504	14.5	29.0	56.9	86.8	824.0	0.0756	1.01
b1[1,85]	50.3	0.499	13.4	27.4	47.9	80.4	722.0	0.0663	1.01
b1[2,85]	49.2	1.89	13.8	27.9	46.3	79.7	52.9	0.00485	1.03
b2[1,1]	33.8	0.317	10.4	16.0	34.0	55.5	1069.0	0.0981	1.01
b2[2,1]	33.9	0.205	10.4	16.4	33.4	56.8	2559.0	0.235	1.0
b2[1,2]	40.9	1.32	11.7	19.5	40.6	63.2	78.0	0.00716	1.03
b2[2,2]	41.5	1.44	11.8	19.5	41.5	64.7	67.1	0.00616	1.03
b2[1,3]	3.24	0.185	4.0	0.595	2.26	11.6	469.0	0.043	1.01
b2[2,3]	2.49	0.19	4.01	-0.152	1.44	12.0	446.0	0.041	1.01
b2[1,4]	31.1	0.209	8.62	17.1	30.1	50.9	1699.0	0.156	1.0
b2[2,4]	31.5	0.278	8.46	18.8	29.8	50.8	929.0	0.0852	1.01
b2[1,5]	46.6	2.15	12.3	23.8	46.6	70.6	33.1	0.00304	1.04
b2[2,5]	47.6	1.92	12.5	25.2	47.6	72.2	42.3	0.00388	1.04
b2[1,6]	34.6	2.18	11.0	17.6	32.8	57.6	25.6	0.00235	1.06
b2[2,6]	34.2	1.92	11.5	16.4	32.5	58.8	36.1	0.00331	1.05
b2[1,7]	16.3	1.32	9.22	6.18	12.9	39.3	49.1	0.00451	1.04
b2[2,7]	18.0	2.21	9.21	7.17	16.1	41.0	17.3	0.00159	1.08
b2[1,8]	44.6	2.61	12.1	22.3	44.1	66.2	21.4	0.00196	1.06
b2[2,8]	44.9	2.14	11.6	23.9	44.9	67.1	29.3	0.00269	1.04
b2[1,9]	14.3	0.638	10.8	2.14	10.9	41.3	287.0	0.0263	1.02
b2[2,9]	18.0	1.6	8.93	8.08	15.3	40.6	31.3	0.00287	1.05
b2[1,10]	47.0	5.75	16.8	18.7	44.2	76.1	8.52	0.000781	1.17
b2[2,10]	48.6	5.5	15.9	22.8	45.6	76.3	8.36	0.000767	1.17
b2[1,11]	33.6	7.08	18.2	7.05	30.4	70.1	6.58	0.000604	1.24
b2[2,11]	32.4	6.84	18.6	3.16	30.4	67.8	7.42	0.000681	1.21
b2[1,12]	43.0	0.289	10.9	23.8	42.0	66.5	1428.0	0.131	1.01
b2[2,12]	43.5	0.307	11.1	24.0	41.7	67.6	1311.0	0.12	1.01
b2[1,13]	16.5	0.546	10.1	4.04	14.8	42.3	344.0	0.0316	1.01
b2[2,13]	19.0	0.376	8.8	8.04	17.0	41.6	548.0	0.0503	1.01
b2[1,14]	44.4	2.41	12.2	22.7	43.6	66.8	25.6	0.00235	1.06
b2[2,14]	45.0	1.91	12.0	23.0	44.7	67.9	39.5	0.00362	1.04
b2[1,15]	38.7	0.198	10.4	21.1	38.0	62.3	2753.0	0.253	1.0
b2[2,15]	39.7	0.19	10.4	22.3	38.3	63.5	3012.0	0.276	1.0
b2[1,16]	34.1	1.36	10.8	17.9	31.5	58.9	62.9	0.00577	1.03
b2[2,16]	33.9	2.12	11.4	16.5	32.0	59.2	28.9	0.00265	1.06
b2[1,17]	26.8	0.253	9.39	12.3	25.8	48.8	1376.0	0.126	1.0
b2[2,17]	28.1	0.238	9.33	13.5	27.5	49.4	1542.0	0.142	1.0
b2[1,18]	33.5	0.472	11.2	15.5	31.6	58.4	563.0	0.0517	1.01
b2[2,18]	35.3	0.347	10.6	18.5	33.9	59.2	931.0	0.0854	1.01
b2[1,19]	33.0	2.28	11.3	17.8	31.2	58.7	24.7	0.00227	1.06
b2[2,19]	31.9	3.19	12.3	13.8	30.7	58.8	14.9	0.00137	1.1
b2[1,20]	43.5	0.309	11.8	24.2	41.1	69.9	1460.0	0.134	1.0
b2[2,20]	44.4	0.763	11.9	25.4	41.5	70.6	245.0	0.0225	1.02
b2[1,21]	18.7	0.361	8.03	8.42	17.0	39.0	495.0	0.0454	1.02
b2[2,21]	18.4	0.239	8.03	7.24	17.4	38.1	1132.0	0.104	1.0
b2[1,22]	43.7	0.403	11.4	22.6	44.2	67.0	796.0	0.0731	1.01
b2[2,22]	43.5	0.223	11.5	22.1	43.7	68.3	2668.0	0.245	1.0
b2[1,23]	23.4	0.527	10.7	8.29	21.5	48.9	410.0	0.0376	1.01
b2[2,23]	24.6	0.604	10.1	11.5	21.9	49.2	281.0	0.0258	1.02
b2[1,24]	41.1	2.61	12.5	23.4	39.5	68.1	23.0	0.00211	1.06
b2[2,24]	41.5	2.57	12.6	23.1	40.0	68.6	24.1	0.00221	1.06
b2[1,25]	44.1	2.8	12.0	23.9	42.7	65.5	18.4	0.00169	1.08
b2[2,25]	44.6	3.04	12.3	23.1	43.2	65.5	16.4	0.00151	1.08
b2[1,26]	49.5	0.251	12.4	27.5	48.3	77.3	2454.0	0.225	1.0
b2[2,26]	50.3	0.286	12.6	27.0	50.1	78.5	1958.0	0.18	1.0
b2[1,27]	5.28	0.564	9.02	-0.0845	2.24	33.5	256.0	0.0235	1.01
b2[2,27]	5.62	0.748	10.1	-1.11	1.43	35.9	182.0	0.0167	1.02
b2[1,28]	36.6	0.679	11.7	17.9	34.5	62.7	296.0	0.0271	1.02
b2[2,28]	38.1	0.458	11.2	19.7	35.7	63.4	602.0	0.0553	1.01
b2[1,29]	31.0	2.16	15.2	9.19	31.2	60.3	49.4	0.00453	1.05
b2[2,29]	32.0	2.51	14.6	11.1	31.1	60.3	33.7	0.00309	1.05
b2[1,30]	44.2	0.265	11.6	22.9	43.8	69.0	1908.0	0.175	1.0
b2[2,30]	45.4	0.579	11.9	22.3	46.0	69.9	425.0	0.039	1.01
b2[1,31]	38.9	2.0	12.2	17.4	38.5	61.8	37.1	0.0034	1.05
b2[2,31]	39.5	1.04	11.3	19.4	39.4	62.3	119.0	0.0109	1.02
b2[1,32]	4.16	1.06	4.14	0.327	2.57	11.8	15.2	0.00139	1.13
b2[2,32]	3.53	0.314	3.47	0.514	2.46	11.5	122.0	0.0112	1.03
b2[1,33]	34.3	0.317	11.5	15.8	33.0	59.9	1308.0	0.12	1.0
b2[2,33]	34.6	0.264	11.3	16.1	33.7	59.3	1833.0	0.168	1.0
b2[1,34]	12.3	0.609	10.5	0.518	11.0	37.5	299.0	0.0274	1.01
b2[2,34]	16.1	0.327	8.3	6.62	14.3	37.9	645.0	0.0591	1.01
b2[1,35]	0.873	0.249	4.5	-4.8	0.364	7.25	326.0	0.0299	1.01
b2[2,35]	1.09	0.214	4.52	-4.66	0.467	8.05	446.0	0.0409	1.01
b2[1,36]	46.7	1.34	12.5	23.2	47.2	71.4	86.7	0.00796	1.02
b2[2,36]	47.5	0.623	12.3	24.4	48.2	72.8	390.0	0.0358	1.01
b2[1,37]	28.7	0.47	11.1	9.81	28.1	53.6	556.0	0.051	1.0
b2[2,37]	31.2	0.32	9.81	16.1	29.4	54.1	938.0	0.086	1.01
b2[1,38]	37.3	1.59	12.7	16.5	35.2	64.4	64.3	0.0059	1.03
b2[2,38]	37.2	1.89	13.2	15.9	35.3	65.7	48.5	0.00445	1.04
b2[1,39]	38.8	0.184	10.2	21.7	38.0	61.2	3062.0	0.281	1.0
b2[2,39]	37.3	0.216	10.8	18.7	35.8	61.8	2511.0	0.23	1.0
b2[1,40]	44.1	0.274	11.6	22.8	43.9	69.0	1798.0	0.165	1.0
b2[2,40]	45.3	0.223	11.7	23.7	44.9	70.3	2752.0	0.253	1.0
b2[1,41]	38.0	0.62	11.8	16.7	38.0	62.7	360.0	0.033	1.01
b2[2,41]	37.9	0.819	13.4	9.54	39.4	63.3	268.0	0.0246	1.02
b2[1,42]	31.5	0.377	10.8	13.7	30.9	54.8	813.0	0.0746	1.0
b2[2,42]	33.6	0.554	10.7	14.8	33.4	56.3	375.0	0.0344	1.01
b2[1,43]	3.82	0.0697	1.94	1.91	3.34	8.42	772.0	0.0708	1.01
b2[2,43]	1.07	0.0745	2.22	-1.99	0.73	5.62	890.0	0.0817	1.0
b2[1,44]	44.6	1.43	11.5	27.1	42.4	70.1	65.2	0.00599	1.03
b2[2,44]	45.9	0.262	11.4	26.4	44.2	71.3	1881.0	0.173	1.01
b2[1,45]	41.1	0.376	11.0	21.5	40.4	64.3	861.0	0.079	1.01
b2[2,45]	41.5	0.359	11.2	22.1	40.2	65.4	967.0	0.0888	1.01
b2[1,46]	36.3	0.247	11.3	16.9	35.0	61.5	2101.0	0.193	1.0
b2[2,46]	37.7	0.222	10.9	19.2	36.2	61.9	2414.0	0.221	1.0
b2[1,47]	5.16	0.252	5.42	1.2	3.46	20.1	462.0	0.0424	1.01
b2[2,47]	4.89	0.229	5.42	0.876	3.22	20.0	561.0	0.0515	1.01
b2[1,48]	6.83	0.172	4.65	2.38	5.91	16.7	733.0	0.0673	1.01
b2[2,48]	6.14	0.155	4.51	2.31	5.06	16.7	848.0	0.0778	1.01
b2[1,49]	28.6	0.46	11.2	10.8	28.3	53.6	590.0	0.0542	1.01
b2[2,49]	30.9	0.262	10.1	14.7	30.1	54.6	1483.0	0.136	1.0
b2[1,50]	29.8	1.4	12.5	7.51	29.8	53.9	78.9	0.00724	1.03
b2[2,50]	32.3	0.923	10.5	15.5	31.2	54.4	130.0	0.0119	1.02
b2[1,51]	47.3	0.229	11.6	25.8	47.4	72.1	2582.0	0.237	1.0
b2[2,51]	48.2	0.206	11.5	27.4	47.2	72.6	3117.0	0.286	1.0
b2[1,52]	46.3	0.224	11.5	25.5	45.8	70.5	2618.0	0.24	1.0
b2[2,52]	47.0	0.314	11.8	25.1	46.9	71.7	1411.0	0.129	1.01
b2[1,53]	28.2	0.383	10.2	11.6	27.6	51.4	712.0	0.0654	1.0
b2[2,53]	29.5	0.247	9.57	14.8	28.2	51.3	1505.0	0.138	1.0
b2[1,54]	49.2	0.441	12.0	27.3	48.5	74.7	742.0	0.0681	1.01
b2[2,54]	49.5	0.559	12.4	26.9	48.8	75.6	491.0	0.0451	1.01
