	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,6]	33.3	0.101	7.81	19.4	32.5	50.0	5937.0	0.234	1.0
b1[1,7]	9.79	0.0732	3.7	5.4	8.87	19.1	2565.0	0.101	1.0
b1[2,7]	8.02	0.17	5.94	3.47	5.84	25.6	1220.0	0.0481	1.0
b1[1,8]	5.91	0.0382	2.3	2.58	5.54	11.1	3610.0	0.142	1.0
b1[2,8]	13.4	0.119	5.97	6.23	11.6	28.1	2505.0	0.0987	1.0
b1[1,9]	24.6	0.108	7.45	11.5	23.9	40.2	4798.0	0.189	1.0
b1[2,9]	36.4	0.104	8.13	21.6	35.8	53.1	6149.0	0.242	0.999
b1[1,10]	14.4	0.0814	5.37	7.33	13.1	27.4	4353.0	0.171	1.0
b1[2,10]	20.8	0.119	8.23	7.8	19.8	38.2	4757.0	0.187	1.0
b1[1,11]	3.67	0.083	3.33	1.26	2.7	12.7	1607.0	0.0633	1.0
b1[2,11]	18.9	0.115	6.08	10.8	17.5	33.8	2769.0	0.109	1.0
b1[1,12]	14.2	0.105	6.1	6.54	12.6	29.1	3398.0	0.134	1.0
b1[2,12]	27.1	0.0927	7.09	15.1	26.3	42.6	5853.0	0.231	1.0
b1[1,13]	5.48	0.0339	2.18	1.53	5.34	9.71	4143.0	0.163	1.0
b1[2,13]	21.8	0.0865	6.27	11.3	21.3	35.2	5250.0	0.207	1.0
b1[1,14]	13.4	0.21	8.15	4.06	11.0	32.3	1507.0	0.0594	1.0
b1[2,14]	28.3	0.15	8.29	14.3	27.5	45.7	3070.0	0.121	1.0
b1[1,15]	3.13	0.0423	1.93	1.03	2.7	7.58	2075.0	0.0817	1.0
b1[2,15]	6.72	0.0625	2.41	3.57	6.37	11.4	1486.0	0.0585	1.0
b1[1,16]	16.6	0.0633	4.63	9.7	15.8	27.2	5358.0	0.211	1.0
b1[2,16]	27.3	0.0932	6.87	15.6	26.7	41.8	5439.0	0.214	1.0
b1[1,17]	23.2	0.113	7.57	11.3	22.2	39.3	4449.0	0.175	1.0
b1[2,17]	33.7	0.182	9.71	12.8	33.8	52.4	2829.0	0.111	1.0
b1[1,18]	25.5	0.0785	6.54	14.4	24.8	39.7	6945.0	0.274	0.999
b1[2,18]	32.9	0.11	8.35	18.0	32.3	49.6	5732.0	0.226	1.0
b1[1,19]	12.1	0.0529	3.36	6.89	11.7	19.4	4034.0	0.159	1.0
b1[2,19]	25.9	0.169	8.26	10.9	25.8	42.2	2378.0	0.0937	1.0
b1[1,20]	14.2	0.0767	5.26	6.83	13.2	26.3	4696.0	0.185	1.0
b1[2,20]	18.4	0.1	5.75	10.5	17.1	32.3	3292.0	0.13	1.0
b1[1,21]	27.0	0.0769	6.43	16.0	26.4	40.9	6997.0	0.276	1.0
b1[2,21]	30.2	0.11	8.15	16.0	29.5	47.0	5497.0	0.217	1.0
b1[1,22]	24.4	0.0871	7.11	13.1	23.4	40.3	6664.0	0.263	1.0
b1[2,22]	36.7	0.102	7.95	21.9	36.1	52.9	6068.0	0.239	0.999
b1[1,23]	5.67	0.0851	4.67	0.782	4.16	17.5	3013.0	0.119	1.0
b1[2,23]	16.4	0.117	7.02	6.57	15.0	32.3	3619.0	0.143	1.0
b1[1,24]	18.7	0.14	8.22	7.38	17.1	36.9	3465.0	0.136	1.0
b1[2,24]	33.8	0.0924	7.65	20.5	33.1	49.9	6856.0	0.27	0.999
b1[1,25]	10.9	0.0851	4.82	5.4	9.62	23.0	3213.0	0.127	1.0
b1[2,25]	14.2	0.155	8.38	3.66	12.4	32.5	2936.0	0.116	1.0
b1[1,26]	28.6	0.0899	6.81	16.9	27.9	43.3	5736.0	0.226	1.0
b1[2,26]	33.0	0.111	8.51	17.1	32.5	50.0	5874.0	0.231	1.0
b1[1,27]	22.1	0.0802	6.44	12.2	21.1	36.2	6456.0	0.254	1.0
b1[2,27]	33.5	0.121	8.39	18.1	33.0	50.3	4832.0	0.19	1.0
b1[1,28]	22.3	0.0972	7.07	10.8	21.3	37.6	5292.0	0.208	1.0
b1[2,28]	33.5	0.101	7.65	20.0	32.9	49.4	5765.0	0.227	1.0
b1[1,29]	15.0	0.115	6.41	6.7	13.5	30.3	3132.0	0.123	1.0
b1[2,29]	29.1	0.128	8.13	15.4	28.4	46.0	4051.0	0.16	0.999
b1[1,30]	8.0	0.0989	5.97	0.606	6.54	22.6	3641.0	0.143	1.0
b1[2,30]	15.1	0.153	8.76	2.58	13.8	34.3	3266.0	0.129	1.0
b1[1,31]	10.1	0.0927	5.08	4.63	8.58	23.3	3011.0	0.119	1.0
b1[2,31]	21.3	0.11	7.31	9.24	20.4	37.1	4416.0	0.174	1.0
b1[1,32]	9.79	0.0931	4.14	5.35	8.65	21.0	1982.0	0.0781	1.0
b1[2,32]	19.4	0.103	6.47	9.54	18.5	34.0	3926.0	0.155	1.0
b1[1,33]	16.2	0.0796	5.25	8.58	15.2	28.2	4355.0	0.172	0.999
b1[2,33]	22.4	0.126	7.41	11.6	20.9	39.4	3441.0	0.136	1.0
b1[1,34]	21.0	0.104	7.72	8.69	20.0	38.0	5530.0	0.218	0.999
b1[2,34]	35.9	0.106	7.93	21.7	35.3	52.1	5565.0	0.219	1.0
b1[1,35]	16.1	0.101	5.86	8.62	14.6	30.7	3386.0	0.133	1.0
b1[2,35]	24.9	0.113	7.75	11.9	24.1	41.4	4704.0	0.185	0.999
b1[1,36]	21.3	0.121	8.04	7.21	20.5	38.4	4419.0	0.174	1.0
b1[2,36]	30.1	0.116	8.88	13.4	29.4	48.6	5817.0	0.229	1.0
b1[1,37]	4.48	0.0172	1.07	2.72	4.35	6.83	3887.0	0.153	0.999
b1[2,37]	3.36	0.112	3.76	0.992	2.11	15.0	1134.0	0.0447	1.0
b1[1,38]	12.6	0.156	7.48	2.35	11.3	29.2	2312.0	0.0911	1.0
b1[2,38]	27.6	0.111	7.42	15.1	26.9	43.5	4436.0	0.175	1.0
b1[1,39]	9.24	0.103	5.67	1.97	7.81	23.1	3055.0	0.12	1.0
b1[2,39]	11.1	0.201	9.36	0.517	8.64	32.1	2175.0	0.0857	1.0
b1[1,40]	8.48	0.101	5.33	2.56	7.02	22.2	2786.0	0.11	1.0
b1[2,40]	9.62	0.201	9.57	-2.77	6.82	32.1	2261.0	0.0891	1.0
b1[1,41]	22.0	0.0765	5.89	12.6	21.0	35.2	5926.0	0.233	1.0
b1[2,41]	28.7	0.0991	8.0	14.5	28.1	45.5	6519.0	0.257	1.0
b1[1,42]	11.1	0.109	5.78	3.29	9.77	25.0	2802.0	0.11	1.0
b1[2,42]	23.4	0.153	8.75	6.55	22.8	40.7	3261.0	0.128	1.0
b1[1,43]	9.86	0.0289	2.24	6.01	9.65	14.6	6001.0	0.236	1.0
b1[2,43]	27.8	0.115	7.17	15.6	27.1	42.6	3889.0	0.153	1.0
b1[1,44]	1.72	0.0772	3.59	-3.52	1.2	9.74	2161.0	0.0851	1.0
b1[2,44]	20.2	0.086	4.93	12.3	19.5	31.2	3286.0	0.129	1.0
b1[1,45]	9.33	0.0581	3.48	4.99	8.55	17.8	3583.0	0.141	1.0
b1[2,45]	22.0	0.0901	6.08	12.5	21.1	35.6	4557.0	0.18	1.0
b1[1,46]	17.0	0.0938	6.61	7.83	15.7	32.6	4972.0	0.196	1.0
b1[2,46]	30.7	0.0981	7.12	18.2	30.1	45.9	5268.0	0.207	0.999
b1[1,47]	9.16	0.0244	2.04	5.52	8.99	13.2	7028.0	0.277	1.0
b1[2,47]	29.8	0.0944	6.55	18.4	29.3	43.5	4818.0	0.19	1.0
b1[1,48]	18.8	0.0802	6.1	9.65	17.7	32.7	5788.0	0.228	1.0
b1[2,48]	30.1	0.0962	7.87	16.0	29.6	46.0	6691.0	0.264	1.0
b1[1,49]	17.4	0.114	7.21	7.6	16.0	33.4	3979.0	0.157	1.0
b1[2,49]	25.1	0.125	8.56	10.9	24.1	43.2	4710.0	0.186	1.0
b1[1,50]	10.5	0.0921	5.06	4.26	9.3	23.3	3017.0	0.119	1.0
b1[2,50]	21.9	0.119	7.9	9.47	20.8	38.7	4371.0	0.172	1.0
b1[1,51]	10.0	0.0389	3.04	4.54	9.79	16.1	6105.0	0.24	1.0
b1[2,51]	13.4	0.0852	4.77	6.29	12.6	24.5	3133.0	0.123	1.0
b1[1,52]	18.8	0.134	7.63	8.51	17.0	37.3	3258.0	0.128	1.0
b1[2,52]	26.8	0.126	8.06	14.7	25.4	44.8	4108.0	0.162	1.0
b1[1,53]	29.2	0.0841	6.93	17.1	28.6	43.9	6775.0	0.267	1.0
b1[2,53]	36.8	0.098	7.89	22.5	36.3	52.7	6480.0	0.255	1.0
b1[1,54]	6.43	0.113	5.67	0.857	4.58	21.2	2505.0	0.0987	1.0
b1[2,54]	25.7	0.109	6.98	13.7	25.1	40.9	4132.0	0.163	1.0
b1[1,55]	9.64	0.0533	3.27	4.89	9.03	17.3	3765.0	0.148	1.0
b1[2,55]	6.35	0.0156	1.34	3.92	6.22	9.14	7386.0	0.291	0.999
b1[1,56]	4.78	0.032	1.7	2.8	4.5	7.88	2819.0	0.111	1.0
b1[2,56]	10.7	0.111	5.68	4.08	9.06	24.3	2608.0	0.103	1.0
b1[1,57]	26.1	0.0863	6.75	14.3	25.4	40.1	6114.0	0.241	1.0
b1[2,57]	35.7	0.0983	8.01	21.2	35.0	51.8	6636.0	0.261	1.0
b1[1,58]	4.71	0.0441	1.94	2.71	4.29	9.95	1929.0	0.076	1.0
b1[2,58]	13.6	0.119	5.75	6.18	12.1	27.3	2324.0	0.0915	1.0
b1[1,59]	23.1	0.0846	6.64	12.4	22.2	37.7	6157.0	0.243	0.999
b1[2,59]	32.1	0.102	7.85	18.6	31.6	49.1	5960.0	0.235	1.0
b1[1,60]	27.0	0.0845	6.81	15.3	26.3	41.8	6503.0	0.256	1.0
b1[2,60]	32.0	0.103	8.49	16.7	31.3	49.1	6845.0	0.27	0.999
b1[1,61]	7.78	0.0272	1.93	4.75	7.46	12.1	5030.0	0.198	1.0
b1[2,61]	11.2	0.0957	4.65	5.23	9.99	22.9	2360.0	0.093	1.0
b1[1,62]	7.47	0.0267	1.78	4.59	7.25	11.4	4432.0	0.175	1.0
b1[2,62]	24.9	0.099	6.17	14.0	24.3	37.8	3884.0	0.153	1.0
b1[1,63]	10.8	0.0971	6.04	3.6	9.16	25.5	3871.0	0.152	1.0
b1[2,63]	20.5	0.113	7.78	7.89	19.6	36.9	4744.0	0.187	1.0
b1[1,64]	17.3	0.0798	5.59	9.51	16.1	30.6	4901.0	0.193	1.0
b1[2,64]	32.1	0.0847	7.17	19.7	31.4	47.2	7164.0	0.282	0.999
b1[1,65]	6.41	0.0228	1.42	4.24	6.24	9.45	3907.0	0.154	1.0
b1[2,65]	5.97	0.078	2.62	3.52	5.41	12.3	1130.0	0.0445	1.0
b1[1,66]	5.69	0.0735	4.09	-1.5	5.18	15.0	3093.0	0.122	1.0
b1[2,66]	5.1	0.2	8.01	-4.39	2.49	25.5	1610.0	0.0634	1.0
b1[1,67]	14.5	0.0871	4.8	8.42	13.4	26.5	3039.0	0.12	1.0
b1[2,67]	30.9	0.101	7.09	18.4	30.2	45.8	4903.0	0.193	1.0
b1[1,68]	21.1	0.211	10.4	5.0	20.6	42.0	2413.0	0.095	1.0
b1[2,68]	31.3	0.192	9.69	12.0	30.8	50.6	2555.0	0.101	1.0
b1[1,69]	31.7	0.104	7.7	18.0	31.1	47.5	5513.0	0.217	1.0
b1[2,69]	37.8	0.11	8.74	21.3	37.2	55.3	6287.0	0.248	1.0
b1[1,70]	1.27	0.0788	4.02	-4.65	0.531	10.7	2606.0	0.103	1.0
b1[2,70]	17.0	0.103	5.98	7.54	16.1	29.8	3375.0	0.133	1.0
b1[1,71]	25.2	0.0845	6.48	14.6	24.4	39.2	5889.0	0.232	0.999
b1[2,71]	29.4	0.115	8.8	13.8	28.8	47.6	5871.0	0.231	1.0
b1[1,72]	25.2	0.0908	6.61	14.4	24.4	39.9	5288.0	0.208	1.0
b1[2,72]	36.7	0.0961	7.88	22.7	36.0	53.3	6728.0	0.265	1.0
b1[1,73]	19.0	0.0881	6.94	8.33	18.0	34.1	6199.0	0.244	1.0
b1[2,73]	27.5	0.105	8.03	13.7	26.8	43.9	5886.0	0.232	0.999
b1[1,74]	12.7	0.113	6.32	5.31	10.8	28.3	3129.0	0.123	1.0
b1[2,74]	29.3	0.102	6.91	17.4	28.6	44.1	4581.0	0.18	1.0
b1[1,75]	22.1	0.103	6.43	11.9	21.3	36.4	3883.0	0.153	1.0
b1[2,75]	26.9	0.159	8.91	13.2	25.6	45.8	3138.0	0.124	1.0
b1[1,76]	6.57	0.0335	1.61	4.28	6.38	9.62	2317.0	0.0913	1.0
b1[2,76]	17.2	0.236	8.33	7.74	13.9	35.8	1246.0	0.0491	1.0
b1[1,77]	23.7	0.0915	6.98	12.5	22.7	38.9	5831.0	0.23	1.0
b1[2,77]	34.9	0.0965	7.85	20.8	34.3	51.2	6607.0	0.26	1.0
b1[1,78]	22.8	0.14	8.79	6.94	21.9	40.8	3949.0	0.156	1.0
b1[2,78]	35.1	0.108	8.19	20.1	34.5	52.0	5735.0	0.226	1.0
b1[1,79]	26.5	0.0913	7.27	14.2	25.7	42.2	6333.0	0.249	1.0
b1[2,79]	37.9	0.0921	7.9	23.5	37.4	53.7	7354.0	0.29	0.999
b1[1,80]	9.07	0.0475	3.1	2.99	9.01	15.1	4244.0	0.167	1.0
b1[2,80]	17.6	0.105	6.85	6.4	16.7	32.0	4241.0	0.167	1.0
b1[1,81]	26.8	0.08	6.96	15.3	26.0	41.7	7574.0	0.298	1.0
b1[2,81]	33.8	0.11	8.72	17.8	33.1	51.7	6314.0	0.249	1.0
b1[1,82]	27.2	0.0913	7.06	15.1	26.5	42.4	5974.0	0.235	0.999
b1[2,82]	37.5	0.0972	8.07	23.0	36.9	53.7	6892.0	0.271	1.0
b1[1,83]	26.4	0.107	7.36	13.6	25.8	42.2	4769.0	0.188	0.999
b1[2,83]	29.4	0.13	9.37	12.0	28.9	48.1	5190.0	0.204	0.999
b1[1,84]	28.1	0.0856	6.75	16.6	27.4	42.2	6214.0	0.245	1.0
b1[2,84]	34.4	0.104	8.21	19.5	33.9	51.6	6231.0	0.245	1.0
b1[1,85]	22.8	0.129	8.4	9.54	21.8	41.1	4253.0	0.168	1.0
b1[2,85]	34.9	0.115	8.66	18.8	34.2	52.4	5664.0	0.223	1.0
b1[1,86]	29.2	0.0896	6.76	17.7	28.5	43.4	5687.0	0.224	1.0
b1[2,86]	35.1	0.108	8.55	19.5	34.5	52.5	6226.0	0.245	1.0
b1[1,87]	15.9	0.082	5.19	8.38	15.0	27.9	4009.0	0.158	1.0
b1[2,87]	29.1	0.109	7.17	16.6	28.4	43.8	4306.0	0.17	1.0
b1[1,88]	15.6	0.0834	5.75	7.53	14.4	28.8	4753.0	0.187	1.0
b1[2,88]	27.0	0.104	7.45	14.2	26.1	42.2	5160.0	0.203	0.999
b1[1,89]	7.66	0.049	2.97	3.25	7.19	14.0	3677.0	0.145	1.0
b1[2,89]	11.7	0.148	5.09	5.1	10.7	24.8	1186.0	0.0467	1.0
b1[1,90]	8.22	0.0374	2.15	5.16	7.9	12.6	3315.0	0.131	1.0
b1[2,90]	20.0	0.0882	5.59	11.1	19.2	32.5	4026.0	0.159	1.0
b1[1,91]	10.7	0.0932	4.18	4.87	9.9	20.6	2009.0	0.0791	1.0
b1[2,91]	19.9	0.107	6.38	10.3	19.0	34.5	3573.0	0.141	1.0
b1[1,92]	3.88	0.0418	2.32	1.11	3.33	8.97	3064.0	0.121	1.0
b1[2,92]	9.99	0.107	5.19	4.28	8.34	23.4	2352.0	0.0926	1.0
b1[1,93]	10.1	0.0399	2.63	6.08	9.76	15.8	4345.0	0.171	1.0
b1[2,93]	26.2	0.0822	6.15	15.4	25.6	39.1	5596.0	0.22	1.0
b1[1,94]	6.45	0.0647	3.25	2.97	5.57	15.0	2529.0	0.0996	1.0
b1[2,94]	14.6	0.125	7.31	3.99	13.5	30.3	3435.0	0.135	1.0
b1[1,95]	15.7	0.119	7.16	6.41	14.2	32.2	3637.0	0.143	1.0
b1[2,95]	32.4	0.101	7.68	18.9	31.8	48.6	5806.0	0.229	1.0
b1[1,96]	18.4	0.0992	7.25	7.78	17.2	34.5	5330.0	0.21	1.0
b1[2,96]	32.2	0.0993	8.0	17.8	31.6	48.6	6501.0	0.256	1.0
b2[1,1]	27.6	0.117	8.52	14.0	26.4	46.1	5340.0	0.21	1.0
b2[2,1]	29.8	0.121	8.86	14.9	28.8	48.6	5349.0	0.211	1.0
b2[1,2]	13.3	0.365	12.4	0.0994	9.96	39.5	1157.0	0.0456	1.0
b2[2,2]	21.0	0.2	9.83	7.44	18.7	42.6	2420.0	0.0953	1.0
b2[1,3]	10.3	0.205	9.08	1.91	6.55	33.1	1954.0	0.077	1.0
b2[2,3]	9.88	0.271	10.8	0.676	4.44	36.0	1593.0	0.0627	1.0
b2[1,4]	18.6	0.117	6.27	10.1	17.2	33.5	2885.0	0.114	1.0
b2[2,4]	21.7	0.108	6.58	12.0	20.5	37.2	3734.0	0.147	1.0
b2[1,5]	28.8	0.118	8.95	13.9	27.9	48.0	5751.0	0.227	1.0
b2[2,5]	31.3	0.116	8.88	16.8	30.2	50.2	5827.0	0.23	1.0
b2[1,6]	27.5	0.139	8.7	13.4	26.3	46.1	3911.0	0.154	1.0
b2[2,6]	31.6	0.116	8.44	18.0	30.7	49.5	5327.0	0.21	1.0
b2[1,7]	14.5	0.133	8.57	4.38	12.0	35.0	4137.0	0.163	1.0
b2[2,7]	15.8	0.158	9.61	4.38	13.4	39.0	3699.0	0.146	1.0
b2[1,8]	10.7	0.166	9.27	1.33	7.59	33.3	3121.0	0.123	1.0
b2[2,8]	15.1	0.162	9.18	4.84	12.3	36.6	3194.0	0.126	1.0
b2[1,9]	27.5	0.128	8.86	13.6	26.3	46.2	4778.0	0.188	1.0
b2[2,9]	31.0	0.12	9.0	16.1	30.0	49.9	5616.0	0.221	0.999
b2[1,10]	15.7	0.157	9.68	3.2	13.5	38.1	3793.0	0.149	1.0
b2[2,10]	16.9	0.195	10.8	1.96	15.2	40.4	3104.0	0.122	1.0
b2[1,11]	4.97	0.0138	0.974	3.34	4.86	6.97	5006.0	0.197	1.0
b2[2,11]	3.74	0.0116	0.785	2.43	3.63	5.45	4563.0	0.18	0.999
b2[1,12]	22.6	0.123	9.24	8.32	21.2	42.6	5613.0	0.221	0.999
b2[2,12]	25.4	0.142	9.82	9.18	24.3	45.4	4764.0	0.188	1.0
b2[1,13]	8.53	0.336	9.8	1.27	3.77	34.2	850.0	0.0335	1.0
b2[2,13]	15.2	0.241	8.93	4.79	12.5	38.3	1376.0	0.0542	1.0
b2[1,14]	22.7	0.269	11.1	3.37	22.3	44.8	1693.0	0.0667	1.0
b2[2,14]	28.1	0.133	9.36	13.2	27.0	48.5	4955.0	0.195	0.999
b2[1,15]	3.31	0.0515	1.72	1.75	3.08	5.66	1116.0	0.044	1.0
b2[2,15]	4.18	0.0736	2.33	2.25	3.71	8.59	1001.0	0.0394	1.0
b2[1,16]	26.9	0.116	8.43	13.6	25.7	45.6	5251.0	0.207	1.0
b2[2,16]	30.0	0.112	8.61	15.9	28.9	48.3	5927.0	0.233	1.0
b2[1,17]	24.4	0.12	8.52	10.2	23.4	42.1	5049.0	0.199	1.0
b2[2,17]	28.1	0.107	8.16	15.0	27.0	45.8	5780.0	0.228	1.0
b2[1,18]	29.3	0.109	8.49	15.6	28.2	47.7	6078.0	0.239	1.0
b2[2,18]	31.4	0.112	9.02	15.8	30.5	51.0	6506.0	0.256	1.0
b2[1,19]	20.7	0.149	9.59	5.13	19.4	40.9	4171.0	0.164	1.0
b2[2,19]	24.9	0.122	9.1	10.5	23.7	44.7	5535.0	0.218	1.0
b2[1,20]	26.7	0.119	8.95	11.7	25.7	45.5	5630.0	0.222	1.0
b2[2,20]	29.7	0.112	8.88	14.8	28.7	48.5	6307.0	0.248	1.0
b2[1,21]	30.6	0.113	8.28	17.1	29.5	48.8	5376.0	0.212	0.999
b2[2,21]	33.2	0.108	8.45	18.9	32.4	51.1	6074.0	0.239	1.0
b2[1,22]	27.4	0.123	8.49	13.3	26.4	45.9	4789.0	0.189	1.0
b2[2,22]	31.3	0.112	8.15	18.4	30.2	49.8	5332.0	0.21	1.0
b2[1,23]	3.03	0.0576	2.06	1.54	2.63	7.21	1282.0	0.0505	1.0
b2[2,23]	8.99	0.0534	2.42	5.6	8.58	14.1	2065.0	0.0813	1.0
b2[1,24]	29.4	0.155	9.63	13.4	28.4	49.3	3838.0	0.151	1.0
b2[2,24]	33.3	0.129	9.13	17.7	32.4	52.6	5051.0	0.199	1.0
b2[1,25]	19.3	0.136	9.6	4.11	18.1	40.3	4992.0	0.197	1.0
b2[2,25]	23.1	0.124	9.36	8.33	21.8	43.7	5735.0	0.226	1.0
b2[1,26]	25.5	0.119	8.7	11.6	24.4	44.7	5356.0	0.211	0.999
b2[2,26]	29.0	0.11	8.73	14.9	28.0	47.8	6349.0	0.25	0.999
b2[1,27]	26.8	0.152	8.87	12.9	25.7	46.9	3416.0	0.135	1.0
b2[2,27]	31.0	0.12	8.48	17.2	29.9	49.6	4978.0	0.196	1.0
b2[1,28]	29.3	0.14	8.34	15.4	28.4	47.4	3535.0	0.139	1.0
b2[2,28]	33.2	0.0997	7.94	20.0	32.4	50.0	6343.0	0.25	1.0
b2[1,29]	29.8	0.161	8.93	15.3	28.8	49.1	3069.0	0.121	1.0
b2[2,29]	34.3	0.118	8.61	19.7	33.4	52.7	5325.0	0.21	1.0
b2[1,30]	8.23	0.185	8.69	0.455	4.45	30.1	2198.0	0.0866	1.0
b2[2,30]	9.19	0.238	9.96	0.388	4.45	33.8	1753.0	0.0691	1.0
b2[1,31]	24.5	0.123	8.94	10.5	23.2	44.4	5290.0	0.208	1.0
b2[2,31]	27.7	0.126	9.21	13.0	26.6	47.0	5379.0	0.212	1.0
b2[1,32]	3.07	0.0107	0.674	1.99	2.99	4.56	3933.0	0.155	1.0
b2[2,32]	8.87	0.0362	1.98	5.7	8.65	13.1	2976.0	0.117	1.0
b2[1,33]	24.8	0.13	8.86	10.5	23.7	43.4	4612.0	0.182	1.0
b2[2,33]	28.2	0.108	8.69	14.5	27.1	46.1	6442.0	0.254	0.999
b2[1,34]	26.0	0.176	9.28	9.55	25.1	45.7	2789.0	0.11	1.0
b2[2,34]	31.1	0.104	8.19	17.7	29.9	48.5	6162.0	0.243	0.999
b2[1,35]	20.9	0.123	8.53	8.35	19.4	40.2	4773.0	0.188	1.0
b2[2,35]	23.5	0.127	8.86	9.99	22.2	42.6	4839.0	0.191	1.0
b2[1,36]	26.1	0.291	11.8	3.68	26.0	49.0	1643.0	0.0647	1.0
b2[2,36]	31.3	0.176	10.3	13.1	30.4	52.8	3429.0	0.135	1.0
b2[1,37]	11.0	0.229	9.86	1.61	7.2	34.7	1861.0	0.0733	1.0
b2[2,37]	11.0	0.28	11.5	0.352	6.57	38.0	1675.0	0.066	1.0
b2[1,38]	21.0	0.26	12.1	2.36	20.2	45.4	2148.0	0.0846	1.0
b2[2,38]	26.5	0.161	10.3	11.0	25.0	48.5	4103.0	0.162	1.0
b2[1,39]	14.3	0.148	10.1	1.37	12.2	37.3	4677.0	0.184	1.0
b2[2,39]	16.0	0.178	11.4	0.775	14.2	40.5	4087.0	0.161	1.0
b2[1,40]	8.19	0.182	9.48	-2.16	4.59	32.1	2703.0	0.106	1.0
b2[2,40]	9.69	0.23	10.8	-2.12	5.64	35.6	2215.0	0.0872	1.0
b2[1,41]	28.0	0.125	8.66	14.2	26.9	46.9	4793.0	0.189	1.0
b2[2,41]	31.2	0.114	8.88	16.4	30.3	49.7	6047.0	0.238	1.0
b2[1,42]	17.4	0.158	10.3	2.54	16.0	39.3	4296.0	0.169	1.0
