	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,23]	27.4	0.134	7.97	13.4	26.7	43.7	3553.0	0.242	1.0
b1[1,24]	28.2	0.0944	6.55	17.2	27.7	42.2	4810.0	0.328	1.0
b1[2,24]	33.3	0.16	9.09	16.6	32.9	52.0	3245.0	0.221	1.0
b1[1,25]	21.5	0.0998	6.11	12.0	20.6	35.3	3758.0	0.256	1.0
b1[2,25]	37.6	0.118	8.07	22.6	37.1	53.8	4697.0	0.32	1.0
b1[1,26]	19.9	0.101	6.2	10.1	18.9	33.7	3748.0	0.256	1.0
b1[2,26]	28.3	0.153	8.53	13.4	27.6	45.9	3123.0	0.213	1.0
b1[1,27]	13.0	0.112	5.51	6.46	11.4	26.7	2398.0	0.163	1.0
b1[2,27]	31.0	0.152	7.84	17.7	30.2	47.7	2676.0	0.182	1.0
b1[1,28]	6.21	0.115	5.26	0.57	4.7	19.4	2079.0	0.142	1.0
b1[2,28]	16.9	0.214	8.64	4.33	15.6	35.9	1631.0	0.111	1.0
b1[1,29]	8.37	0.0746	3.6	4.42	7.4	17.8	2331.0	0.159	1.0
b1[2,29]	16.6	0.154	7.34	6.24	15.2	33.5	2279.0	0.155	1.0
b1[1,30]	7.52	0.0322	1.74	4.9	7.28	11.0	2913.0	0.199	1.0
b1[2,30]	7.72	0.0386	1.88	5.05	7.44	11.7	2374.0	0.162	1.0
b1[1,31]	17.7	0.103	6.61	7.44	16.8	32.4	4089.0	0.279	1.0
b1[2,31]	27.0	0.168	8.59	11.8	26.2	44.7	2604.0	0.178	1.0
b1[1,32]	16.4	0.127	6.03	8.76	14.8	32.0	2249.0	0.153	1.0
b1[2,32]	31.6	0.119	7.4	18.5	30.9	47.0	3875.0	0.264	1.0
b1[1,33]	17.3	0.704	10.0	1.97	17.4	36.3	203.0	0.0138	1.01
b1[2,33]	33.9	0.237	8.26	19.2	33.3	51.5	1218.0	0.083	1.0
b1[1,34]	4.45	0.0133	0.962	2.78	4.38	6.42	5208.0	0.355	1.0
b1[2,34]	6.01	0.0894	2.48	3.53	5.47	12.3	766.0	0.0523	1.0
b1[1,35]	12.4	0.177	7.51	2.41	10.9	29.4	1801.0	0.123	1.0
b1[2,35]	32.6	0.145	8.33	17.5	32.0	49.8	3304.0	0.225	1.0
b1[1,36]	9.72	0.115	5.8	2.13	8.27	23.9	2541.0	0.173	1.0
b1[2,36]	21.3	0.203	8.82	5.8	20.5	39.7	1894.0	0.129	1.0
b1[1,37]	21.7	0.0826	5.54	12.8	20.9	33.8	4495.0	0.306	1.0
b1[2,37]	31.4	0.151	8.11	17.4	30.7	48.4	2870.0	0.196	1.0
b1[1,38]	11.2	0.0553	3.17	6.37	10.8	18.1	3278.0	0.223	1.0
b1[2,38]	27.8	0.109	6.39	16.8	27.1	41.4	3467.0	0.236	1.0
b1[1,39]	8.82	0.0263	1.76	5.8	8.63	12.5	4492.0	0.306	0.999
b1[2,39]	29.6	0.157	7.61	16.7	28.8	45.3	2358.0	0.161	1.0
b1[1,40]	28.1	0.0881	6.52	16.7	27.6	41.6	5482.0	0.374	1.0
b1[2,40]	34.4	0.129	8.37	18.9	33.9	51.4	4224.0	0.288	1.0
b1[1,41]	8.58	0.0545	3.15	4.81	7.84	16.4	3334.0	0.227	1.0
b1[2,41]	19.8	0.22	8.95	6.87	18.8	38.0	1656.0	0.113	1.0
b1[1,42]	12.3	0.083	4.21	6.84	11.4	22.4	2570.0	0.175	1.0
b1[2,42]	18.6	0.19	7.34	10.5	16.4	38.9	1485.0	0.101	1.0
b1[1,43]	8.05	0.0243	1.79	4.84	7.92	11.6	5436.0	0.371	1.0
b1[2,43]	20.8	0.155	7.18	9.03	20.1	36.8	2138.0	0.146	1.0
b1[1,44]	14.2	0.128	4.68	7.9	13.3	25.5	1337.0	0.0912	1.0
b1[2,44]	6.94	0.519	11.3	-1.34	0.857	35.7	472.0	0.0322	1.0
b1[1,45]	8.31	0.0732	3.28	3.79	7.73	15.8	2005.0	0.137	1.0
b1[2,45]	7.59	0.207	5.74	2.72	5.66	24.8	769.0	0.0524	1.01
b1[1,46]	8.39	0.0451	2.86	3.63	8.05	14.6	4036.0	0.275	1.0
b1[2,46]	9.23	0.347	8.84	0.871	5.18	30.7	651.0	0.0444	1.01
b1[1,47]	17.6	0.152	6.83	8.46	16.1	33.2	2029.0	0.138	1.0
b1[2,47]	28.8	0.139	7.7	15.6	28.0	45.1	3072.0	0.209	1.0
b1[1,48]	27.9	0.0879	6.5	16.6	27.3	41.5	5474.0	0.373	1.0
b1[2,48]	36.0	0.131	8.69	19.6	35.6	53.4	4379.0	0.299	1.0
b1[1,49]	5.2	0.105	4.22	0.967	4.15	16.2	1629.0	0.111	1.0
b1[2,49]	27.6	0.124	7.02	15.4	26.9	42.3	3200.0	0.218	1.0
b1[1,50]	12.1	0.133	5.35	5.25	10.8	24.8	1616.0	0.11	1.0
b1[2,50]	10.9	0.412	11.0	-0.694	6.94	36.0	720.0	0.0491	1.0
b1[1,51]	4.98	0.029	1.51	2.83	4.75	8.16	2692.0	0.184	1.0
b1[2,51]	12.8	0.171	6.3	4.65	11.1	28.2	1352.0	0.0921	1.0
b1[1,52]	25.2	0.105	6.75	13.9	24.6	40.0	4116.0	0.281	1.0
b1[2,52]	38.7	0.12	8.29	23.7	38.1	55.8	4761.0	0.325	1.0
b1[1,53]	4.26	0.0212	1.17	2.62	4.11	6.58	3073.0	0.209	1.0
b1[2,53]	22.0	0.107	5.71	12.6	21.3	34.4	2869.0	0.196	1.0
b1[1,54]	22.1	0.1	6.46	11.7	21.2	36.7	4163.0	0.284	1.0
b1[2,54]	33.1	0.119	7.97	19.1	32.4	50.5	4492.0	0.306	1.0
b1[1,55]	25.1	0.0863	6.3	14.5	24.3	38.3	5324.0	0.363	1.0
b1[2,55]	29.9	0.128	7.87	16.9	28.8	46.6	3760.0	0.256	1.0
b1[1,56]	7.78	0.0346	1.84	4.84	7.51	11.9	2824.0	0.193	1.0
b1[2,56]	24.3	0.196	7.24	11.7	23.7	39.4	1366.0	0.0931	1.0
b1[1,57]	7.15	0.021	1.46	4.59	7.02	10.1	4821.0	0.329	1.0
b1[2,57]	25.6	0.131	6.64	14.1	25.0	39.6	2569.0	0.175	1.0
b1[1,58]	10.4	0.119	5.82	3.6	8.76	24.8	2407.0	0.164	1.0
b1[2,58]	25.0	0.141	7.76	12.2	24.1	41.5	3040.0	0.207	1.0
b1[1,59]	16.0	0.0737	4.56	9.14	15.2	26.4	3824.0	0.261	1.0
b1[2,59]	30.3	0.123	7.6	16.9	29.7	45.9	3823.0	0.261	1.0
b1[1,60]	6.85	0.0511	2.17	4.33	6.49	11.4	1807.0	0.123	1.0
b1[2,60]	23.1	0.12	6.36	12.5	22.2	36.6	2793.0	0.19	1.0
b1[1,61]	4.86	0.0573	3.37	-0.121	4.32	12.2	3461.0	0.236	1.0
b1[2,61]	17.4	0.255	8.28	4.24	16.5	34.7	1055.0	0.072	1.0
b1[1,62]	13.4	0.0705	3.98	7.95	12.6	23.2	3191.0	0.218	1.0
b1[2,62]	23.1	0.153	7.88	9.83	22.1	39.3	2653.0	0.181	1.0
b1[1,63]	20.9	0.276	10.2	5.05	20.3	41.4	1370.0	0.0934	1.0
b1[2,63]	34.9	0.154	9.15	18.0	34.3	53.3	3540.0	0.241	1.0
b1[1,64]	30.7	0.113	7.69	17.0	30.1	46.8	4598.0	0.313	1.0
b1[2,64]	39.0	0.132	9.14	21.7	38.4	58.0	4765.0	0.325	1.0
b1[1,65]	-0.0881	0.038	2.23	-4.19	-0.241	3.99	3436.0	0.234	1.0
b1[2,65]	19.8	0.201	7.56	8.26	18.7	36.2	1415.0	0.0964	1.0
b1[1,66]	26.8	0.0918	6.82	15.5	26.0	41.4	5507.0	0.375	1.0
b1[2,66]	39.8	0.124	8.32	24.5	39.3	57.1	4506.0	0.307	1.0
b1[1,67]	24.0	0.0983	6.15	14.1	23.2	37.4	3913.0	0.267	1.0
b1[2,67]	37.7	0.113	7.86	23.1	37.1	54.0	4798.0	0.327	1.0
b1[1,68]	18.7	0.111	6.81	8.21	17.8	33.5	3759.0	0.256	1.0
b1[2,68]	34.5	0.113	7.31	21.6	33.7	50.1	4210.0	0.287	1.0
b1[1,69]	10.2	0.113	5.03	4.91	8.73	23.1	1993.0	0.136	1.0
b1[2,69]	32.9	0.122	7.15	20.3	32.3	47.8	3431.0	0.234	1.0
b1[1,70]	24.0	0.105	7.05	12.9	22.9	39.8	4476.0	0.305	1.0
b1[2,70]	35.9	0.124	8.7	19.7	35.2	53.8	4958.0	0.338	1.0
b1[1,71]	6.34	0.0169	1.19	4.24	6.23	8.76	4958.0	0.338	1.0
b1[2,71]	26.2	0.119	6.32	15.5	25.5	40.0	2824.0	0.193	1.0
b1[1,72]	21.1	0.0937	5.98	11.7	20.3	34.0	4079.0	0.278	1.0
b1[2,72]	32.1	0.122	8.01	17.6	31.4	48.9	4319.0	0.294	1.0
b1[1,73]	19.8	0.179	8.45	5.85	19.0	37.4	2227.0	0.152	1.0
b1[2,73]	30.6	0.161	8.99	14.9	29.8	48.8	3135.0	0.214	1.0
b1[1,74]	24.6	0.105	6.74	13.5	23.8	39.4	4114.0	0.281	1.0
b1[2,74]	37.0	0.125	8.34	22.2	36.5	53.9	4458.0	0.304	0.999
b1[1,75]	7.77	0.0492	2.68	2.93	7.67	13.2	2970.0	0.202	1.0
b1[2,75]	21.7	0.179	8.52	5.94	21.3	38.1	2271.0	0.155	1.0
b1[1,76]	25.9	0.101	6.84	14.5	25.1	40.0	4609.0	0.314	1.0
b1[2,76]	34.7	0.128	8.28	19.8	34.1	51.3	4154.0	0.283	1.0
b1[1,77]	25.1	0.0899	6.44	14.1	24.5	38.4	5126.0	0.349	1.0
b1[2,77]	33.9	0.14	8.8	18.0	33.4	51.6	3942.0	0.269	1.0
b1[1,78]	27.9	0.0893	7.07	15.4	27.4	42.7	6269.0	0.427	1.0
b1[2,78]	37.4	0.126	8.76	21.2	36.8	55.1	4831.0	0.329	1.0
b1[1,79]	26.0	0.0959	6.75	14.7	25.3	40.4	4957.0	0.338	1.0
b1[2,79]	31.4	0.17	9.05	14.9	31.0	49.7	2849.0	0.194	1.0
b1[1,80]	15.4	0.166	6.83	7.24	13.3	32.2	1694.0	0.115	1.0
b1[2,80]	28.8	0.134	7.8	15.6	28.0	45.7	3374.0	0.23	1.0
b1[1,81]	28.2	0.0966	6.56	16.8	27.6	41.9	4617.0	0.315	1.0
b1[2,81]	36.5	0.127	8.46	20.7	36.1	53.5	4453.0	0.304	1.0
b1[1,82]	14.5	0.0938	5.09	7.6	13.4	26.9	2945.0	0.201	1.0
b1[2,82]	28.8	0.127	7.55	16.0	28.1	44.7	3558.0	0.243	1.0
b1[1,83]	15.0	0.0923	5.44	7.51	13.9	27.9	3475.0	0.237	1.0
b1[2,83]	24.7	0.158	8.09	10.8	24.1	41.9	2614.0	0.178	1.0
b1[1,84]	4.68	0.0418	1.87	2.33	4.22	9.19	2002.0	0.136	1.0
b1[2,84]	5.66	0.0136	1.01	3.84	5.58	7.71	5548.0	0.378	1.0
b1[1,85]	7.87	0.0406	2.03	5.01	7.58	12.4	2502.0	0.171	1.0
b1[2,85]	20.4	0.146	7.19	8.96	19.5	35.9	2429.0	0.166	1.0
b1[1,86]	11.2	0.0826	4.36	5.12	10.3	21.8	2789.0	0.19	1.0
b1[2,86]	30.1	0.121	7.48	16.0	29.7	45.0	3803.0	0.259	1.0
b1[1,87]	4.5	0.0918	3.23	1.22	3.97	9.83	1241.0	0.0846	1.0
b1[2,87]	23.1	0.511	9.94	2.5	23.4	41.3	378.0	0.0258	1.01
b1[1,88]	9.15	0.0329	2.15	5.71	8.87	13.7	4268.0	0.291	1.0
b1[2,88]	25.1	0.13	6.86	13.6	24.4	39.8	2794.0	0.19	1.0
b1[1,89]	6.78	0.0862	4.09	2.2	5.65	17.0	2258.0	0.154	1.0
b1[2,89]	12.3	0.204	7.05	4.98	9.85	30.2	1195.0	0.0815	1.0
b1[1,90]	4.42	0.0264	1.33	2.55	4.21	7.2	2557.0	0.174	1.0
b1[2,90]	8.18	0.159	3.81	4.76	7.34	17.8	572.0	0.039	1.0
b1[1,91]	12.4	0.105	5.54	5.65	10.8	26.0	2780.0	0.19	1.0
b1[2,91]	30.1	0.11	7.12	17.8	29.5	44.8	4190.0	0.286	1.0
b1[1,92]	15.5	0.102	5.97	6.93	14.3	29.3	3435.0	0.234	1.0
b1[2,92]	26.8	0.159	8.05	14.5	25.5	44.4	2571.0	0.175	1.0
b1[1,93]	5.28	0.0935	3.43	1.78	4.35	13.8	1344.0	0.0917	1.0
b1[2,93]	6.42	0.243	6.66	1.66	3.79	25.7	749.0	0.0511	1.0
b2[1,1]	29.1	0.145	8.81	14.3	27.9	47.7	3690.0	0.252	1.0
b2[2,1]	32.8	0.161	9.74	15.5	32.1	52.6	3674.0	0.25	1.0
b2[1,2]	11.1	0.693	12.9	-0.222	4.39	41.8	349.0	0.0238	1.01
b2[2,2]	25.8	0.266	9.76	12.6	23.5	47.9	1346.0	0.0918	1.0
b2[1,3]	18.3	0.154	6.53	9.6	16.9	34.0	1798.0	0.123	1.0
b2[2,3]	24.3	0.189	7.72	12.2	23.3	40.7	1660.0	0.113	1.0
b2[1,4]	30.8	0.203	9.56	14.1	30.1	50.6	2215.0	0.151	1.0
b2[2,4]	36.0	0.145	9.4	19.6	35.0	55.5	4208.0	0.287	1.0
b2[1,5]	28.2	0.167	9.04	12.8	27.3	47.2	2926.0	0.199	1.0
b2[2,5]	34.6	0.141	8.95	19.0	33.7	54.0	4045.0	0.276	0.999
b2[1,6]	13.5	0.32	9.94	3.67	9.77	38.9	964.0	0.0657	1.0
b2[2,6]	15.2	0.559	13.1	2.93	8.86	45.0	546.0	0.0372	1.0
b2[1,7]	19.7	0.465	11.8	2.35	18.7	44.6	646.0	0.044	1.01
b2[2,7]	31.3	0.151	8.95	17.1	30.1	51.4	3530.0	0.241	1.0
b2[1,8]	15.2	0.195	9.21	3.46	13.4	36.5	2229.0	0.152	1.0
b2[2,8]	17.7	0.349	11.1	3.35	15.7	41.8	1017.0	0.0693	1.0
b2[1,9]	7.45	0.23	5.32	3.59	5.64	23.4	536.0	0.0366	1.01
b2[2,9]	4.58	0.439	7.43	0.803	1.89	28.2	286.0	0.0195	1.01
b2[1,10]	25.6	0.256	9.73	10.1	24.3	46.5	1447.0	0.0986	1.0
b2[2,10]	33.7	0.143	9.07	18.4	32.9	53.0	3992.0	0.272	1.0
b2[1,11]	4.98	0.232	6.67	0.914	2.52	24.6	828.0	0.0565	1.0
b2[2,11]	8.95	0.351	8.84	2.53	5.06	34.5	635.0	0.0433	1.0
b2[1,12]	22.6	0.328	10.9	4.88	21.5	45.4	1112.0	0.0758	1.0
b2[2,12]	32.5	0.134	9.11	17.2	31.4	52.1	4607.0	0.314	1.0
b2[1,13]	3.62	0.0826	2.46	1.73	3.13	8.16	887.0	0.0605	1.0
b2[2,13]	7.06	0.268	6.64	1.91	4.14	24.4	613.0	0.0418	1.01
b2[1,14]	28.5	0.154	8.67	14.5	27.5	47.2	3157.0	0.215	1.0
b2[2,14]	32.0	0.163	9.49	15.2	31.3	51.6	3406.0	0.232	1.0
b2[1,15]	27.2	0.247	10.3	10.2	25.9	48.9	1735.0	0.118	1.0
b2[2,15]	35.6	0.156	9.72	19.7	34.4	56.8	3884.0	0.265	1.0
b2[1,16]	31.6	0.168	8.82	16.5	30.6	50.5	2747.0	0.187	1.0
b2[2,16]	36.6	0.131	9.19	20.4	35.8	55.7	4923.0	0.336	1.0
b2[1,17]	15.2	0.345	10.5	2.61	13.0	38.4	925.0	0.063	1.01
b2[2,17]	26.1	0.143	8.34	13.2	24.7	44.5	3403.0	0.232	1.0
b2[1,18]	26.0	0.176	9.84	10.0	24.9	46.5	3119.0	0.213	1.0
b2[2,18]	32.3	0.152	9.73	16.2	31.4	53.1	4102.0	0.28	1.0
b2[1,19]	31.7	0.163	8.81	17.0	30.7	50.6	2940.0	0.2	1.0
b2[2,19]	36.2	0.146	9.25	19.9	35.3	55.9	3997.0	0.272	1.0
b2[1,20]	29.2	0.212	9.26	13.7	28.4	48.8	1911.0	0.13	1.01
b2[2,20]	36.5	0.13	8.79	21.3	35.6	55.4	4556.0	0.311	1.0
b2[1,21]	10.2	0.259	9.24	1.87	6.49	33.6	1275.0	0.0869	1.01
b2[2,21]	19.2	0.19	8.98	7.19	17.2	39.8	2232.0	0.152	1.0
b2[1,22]	29.0	0.307	10.7	12.4	27.9	51.5	1210.0	0.0825	1.0
b2[2,22]	36.9	0.154	9.77	20.1	36.0	58.0	4045.0	0.276	1.0
b2[1,23]	16.2	0.283	10.9	2.2	14.4	40.1	1484.0	0.101	1.0
b2[2,23]	25.9	0.165	10.1	9.39	24.8	47.3	3734.0	0.255	1.0
b2[1,24]	26.1	0.16	8.91	11.8	24.8	45.5	3112.0	0.212	1.0
b2[2,24]	31.4	0.163	9.3	16.0	30.4	51.3	3242.0	0.221	1.0
b2[1,25]	28.9	0.26	9.52	13.6	27.6	48.8	1337.0	0.0911	1.01
b2[2,25]	37.3	0.131	8.85	21.9	36.5	55.6	4536.0	0.309	1.0
b2[1,26]	28.5	0.185	8.92	14.7	27.1	48.6	2326.0	0.159	1.0
b2[2,26]	33.6	0.138	9.13	18.0	32.6	52.6	4400.0	0.3	0.999
b2[1,27]	29.5	0.246	9.34	13.9	28.4	49.7	1442.0	0.0983	1.0
b2[2,27]	36.9	0.128	9.04	21.0	36.2	55.9	4972.0	0.339	1.0
b2[1,28]	9.84	0.219	9.12	0.485	6.66	31.7	1735.0	0.118	1.0
b2[2,28]	13.6	0.353	11.2	1.82	10.1	38.6	1010.0	0.0689	1.0
b2[1,29]	26.1	0.166	8.98	11.3	25.1	44.9	2939.0	0.2	1.0
b2[2,29]	31.6	0.148	9.58	15.3	30.6	51.5	4181.0	0.285	1.0
b2[1,30]	2.92	0.00874	0.559	1.92	2.88	4.07	4085.0	0.278	1.0
b2[2,30]	13.9	0.119	3.82	7.92	13.4	22.4	1026.0	0.0699	1.01
b2[1,31]	22.2	0.169	9.36	7.52	20.7	42.4	3068.0	0.209	1.0
b2[2,31]	28.4	0.152	9.45	12.7	27.2	49.1	3884.0	0.265	1.0
b2[1,32]	21.5	0.168	9.14	8.07	20.1	41.9	2956.0	0.202	1.0
b2[2,32]	26.1	0.208	10.4	8.81	25.3	47.1	2522.0	0.172	1.0
b2[1,33]	14.0	0.324	9.93	2.01	11.6	36.4	939.0	0.064	1.0
b2[2,33]	19.6	0.23	9.85	6.8	17.3	42.2	1838.0	0.125	1.0
b2[1,34]	10.4	0.226	8.72	1.86	7.42	32.2	1486.0	0.101	1.0
b2[2,34]	10.9	0.391	11.1	1.08	5.72	37.2	809.0	0.0552	1.0
b2[1,35]	24.8	0.395	12.2	3.28	24.4	49.1	958.0	0.0653	1.0
b2[2,35]	34.5	0.156	9.71	18.5	33.4	55.2	3868.0	0.264	1.0
b2[1,36]	14.7	0.187	9.72	1.65	12.8	36.4	2695.0	0.184	1.0
b2[2,36]	21.4	0.239	10.4	5.68	20.1	43.8	1890.0	0.129	1.0
b2[1,37]	30.3	0.177	9.07	15.8	29.1	49.8	2632.0	0.179	1.0
b2[2,37]	36.0	0.143	9.17	20.5	35.1	55.2	4132.0	0.282	1.0
b2[1,38]	18.8	0.152	8.22	7.04	17.3	37.6	2920.0	0.199	1.0
b2[2,38]	23.8	0.175	8.73	11.8	21.9	43.9	2478.0	0.169	1.0
b2[1,39]	27.2	0.299	10.5	9.53	26.1	49.5	1229.0	0.0838	1.0
b2[2,39]	36.2	0.137	9.39	20.4	35.0	56.2	4711.0	0.321	1.0
b2[1,40]	26.2	0.127	7.46	14.1	25.2	42.1	3443.0	0.235	1.0
b2[2,40]	25.2	0.181	7.74	14.4	23.6	44.5	1821.0	0.124	1.0
b2[1,41]	17.6	0.178	8.64	6.13	15.8	37.4	2364.0	0.161	1.0
b2[2,41]	25.0	0.153	8.56	12.3	23.4	44.1	3121.0	0.213	1.0
b2[1,42]	23.1	0.158	8.85	8.96	21.9	42.1	3147.0	0.215	1.0
b2[2,42]	29.2	0.145	8.84	15.1	28.0	48.4	3704.0	0.252	1.0
b2[1,43]	20.6	0.187	9.04	7.67	19.0	40.8	2345.0	0.16	1.0
b2[2,43]	25.8	0.165	9.14	11.3	24.6	45.4	3069.0	0.209	1.0
b2[1,44]	10.5	0.288	9.29	1.42	7.32	32.4	1039.0	0.0708	1.0
b2[2,44]	13.7	0.423	11.2	2.47	10.0	39.2	699.0	0.0476	1.01
b2[1,45]	21.0	0.169	10.7	3.47	20.4	42.8	4006.0	0.273	1.0
b2[2,45]	25.6	0.194	10.8	8.02	24.5	47.2	3082.0	0.21	1.0
b2[1,46]	24.2	0.184	9.82	8.39	23.0	45.4	2847.0	0.194	1.0
