	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,18]	21.2	0.233	10.5	10.4	17.9	49.1	2044.0	0.0888	1.0
b1[2,18]	24.4	0.273	11.7	9.32	22.0	51.7	1841.0	0.08	1.0
b1[1,19]	37.5	0.224	13.7	16.5	35.4	68.1	3734.0	0.162	1.0
b1[2,19]	41.0	0.173	12.9	20.6	39.2	69.3	5578.0	0.242	1.0
b1[1,20]	54.4	0.192	15.4	27.7	53.0	87.5	6443.0	0.28	1.0
b1[2,20]	54.2	0.197	15.7	26.9	52.8	86.8	6337.0	0.275	1.0
b1[1,21]	20.3	0.177	11.1	6.65	17.5	46.7	3955.0	0.172	1.0
b1[2,21]	21.1	0.188	11.3	7.46	18.2	47.9	3594.0	0.156	1.0
b1[1,22]	56.3	0.199	15.1	29.9	55.1	87.1	5723.0	0.249	1.0
b1[2,22]	56.5	0.194	15.1	29.8	54.9	88.6	6070.0	0.264	1.0
b1[1,23]	22.4	0.431	15.1	4.18	19.1	56.2	1223.0	0.0531	1.0
b1[2,23]	29.0	0.236	13.0	10.5	26.5	59.5	3046.0	0.132	1.0
b1[1,24]	36.3	0.184	13.3	15.5	34.6	64.9	5224.0	0.227	1.0
b1[2,24]	36.3	0.191	13.6	15.0	34.6	66.0	5075.0	0.22	1.0
b1[1,25]	58.7	0.201	15.9	29.8	57.6	91.6	6230.0	0.271	0.999
b1[2,25]	59.4	0.192	15.3	31.6	58.2	90.2	6373.0	0.277	0.999
b1[1,26]	40.9	0.185	13.0	20.4	39.2	69.3	4940.0	0.215	1.0
b1[2,26]	38.6	0.232	13.9	16.2	37.0	68.3	3620.0	0.157	1.0
b1[1,27]	54.6	0.239	16.0	25.2	53.5	87.3	4488.0	0.195	1.0
b1[2,27]	55.3	0.233	15.6	26.9	54.2	87.2	4518.0	0.196	1.0
b1[1,28]	11.0	0.209	9.71	1.92	7.69	35.9	2163.0	0.094	1.0
b1[2,28]	12.8	0.197	9.43	3.83	9.63	37.5	2287.0	0.0993	1.0
b1[1,29]	24.9	0.199	11.7	9.07	22.3	52.9	3495.0	0.152	1.0
b1[2,29]	23.7	0.224	12.4	7.85	20.9	52.0	3056.0	0.133	1.0
b1[1,30]	14.7	0.106	5.47	7.59	13.5	27.1	2655.0	0.115	1.0
b1[2,30]	8.87	0.0971	4.2	5.29	7.99	17.8	1866.0	0.081	1.0
b1[1,31]	47.3	0.196	14.1	24.0	45.7	76.9	5158.0	0.224	1.0
b1[2,31]	42.8	0.345	16.1	14.2	41.2	76.0	2184.0	0.0949	1.0
b1[1,32]	39.0	0.253	13.6	16.1	37.4	68.2	2884.0	0.125	1.0
b1[2,32]	41.5	0.196	12.7	20.8	39.8	68.8	4237.0	0.184	1.0
b1[1,33]	45.9	0.227	15.4	19.2	44.6	77.2	4586.0	0.199	1.0
b1[2,33]	48.0	0.2	14.5	23.8	46.6	79.6	5299.0	0.23	1.0
b1[1,34]	2.85	0.0755	2.51	1.0	2.15	8.69	1101.0	0.0478	1.01
b1[2,34]	5.67	0.0601	2.34	3.38	5.23	9.99	1515.0	0.0658	1.0
b1[1,35]	49.7	0.232	15.4	22.7	48.7	82.2	4417.0	0.192	1.0
b1[2,35]	51.7	0.19	14.9	25.3	50.4	82.8	6177.0	0.268	1.0
b1[1,36]	10.3	0.301	11.5	0.452	5.73	41.4	1455.0	0.0632	1.0
b1[2,36]	15.5	0.227	10.8	3.95	12.4	43.4	2290.0	0.0995	1.0
b1[1,37]	36.7	0.206	13.3	15.7	35.0	65.9	4182.0	0.182	1.0
b1[2,37]	38.5	0.172	13.1	17.5	36.6	67.0	5811.0	0.252	1.0
b1[1,38]	55.9	0.184	14.8	29.4	55.0	87.4	6471.0	0.281	0.999
b1[2,38]	56.7	0.176	14.6	31.0	55.4	87.3	6896.0	0.3	0.999
b1[1,39]	30.9	0.22	12.9	13.1	28.3	61.6	3445.0	0.15	1.0
b1[2,39]	30.5	0.247	14.2	8.65	28.4	61.8	3306.0	0.144	1.0
b1[1,40]	38.8	0.3	14.8	17.5	36.3	71.5	2418.0	0.105	1.0
b1[2,40]	36.4	0.438	17.9	11.7	35.7	72.5	1665.0	0.0723	1.0
b1[1,41]	44.3	0.19	13.7	22.0	42.6	74.2	5221.0	0.227	1.0
b1[2,41]	40.2	0.309	15.7	12.9	38.7	73.4	2568.0	0.112	1.0
b1[1,42]	27.2	0.452	13.1	11.6	23.6	60.3	845.0	0.0367	1.0
b1[2,42]	14.6	0.927	19.4	-1.32	1.89	58.6	438.0	0.019	1.01
b1[1,43]	14.9	0.167	7.03	7.02	13.0	31.9	1764.0	0.0766	1.0
b1[2,43]	7.48	0.222	7.0	2.66	5.32	27.0	998.0	0.0434	1.0
b1[1,44]	9.51	0.168	5.93	3.89	7.97	23.5	1248.0	0.0542	1.0
b1[2,44]	4.88	0.207	6.62	0.555	2.53	22.6	1021.0	0.0444	1.0
b1[1,45]	32.8	0.207	12.6	15.5	30.0	61.9	3712.0	0.161	1.0
b1[2,45]	33.1	0.193	12.2	15.4	31.0	61.1	4008.0	0.174	1.0
b1[1,46]	46.5	0.18	13.7	23.7	45.0	76.0	5787.0	0.251	1.0
b1[2,46]	46.6	0.181	14.2	22.3	44.9	76.8	6126.0	0.266	1.0
b1[1,47]	48.9	0.193	14.8	23.0	47.4	80.0	5867.0	0.255	1.0
b1[2,47]	48.9	0.202	14.8	23.2	47.4	80.2	5403.0	0.235	0.999
b1[1,48]	5.28	0.0162	1.07	3.34	5.2	7.45	4409.0	0.191	1.0
b1[2,48]	1.17	0.0399	1.79	-1.16	0.834	5.65	2014.0	0.0875	1.0
b1[1,49]	13.6	0.19	9.48	4.47	10.5	38.6	2487.0	0.108	1.0
b1[2,49]	14.2	0.196	9.59	4.66	11.2	39.2	2395.0	0.104	1.0
b1[1,50]	54.9	0.203	15.6	27.0	53.5	86.6	5876.0	0.255	1.0
b1[2,50]	56.0	0.183	15.3	29.1	54.9	87.3	7002.0	0.304	1.0
b1[1,51]	29.2	0.242	13.1	9.81	27.0	58.9	2939.0	0.128	1.0
b1[2,51]	32.6	0.178	11.9	15.3	30.3	59.9	4486.0	0.195	1.0
b1[1,52]	41.7	0.199	13.4	20.6	39.9	71.2	4517.0	0.196	1.0
b1[2,52]	42.1	0.202	13.6	20.2	40.4	71.6	4504.0	0.196	1.0
b1[1,53]	33.4	0.199	12.5	15.4	31.2	62.8	3934.0	0.171	1.0
b1[2,53]	34.0	0.208	12.7	16.7	31.4	64.9	3710.0	0.161	1.0
b1[1,54]	19.1	0.265	12.0	6.21	15.4	48.7	2039.0	0.0886	1.0
b1[2,54]	24.4	0.202	11.0	9.72	22.0	50.8	2952.0	0.128	1.0
b1[1,55]	44.0	0.191	14.0	21.0	42.4	74.8	5396.0	0.234	1.0
b1[2,55]	44.0	0.194	14.3	20.8	42.4	75.4	5434.0	0.236	1.0
b1[1,56]	28.8	0.224	13.3	9.04	26.7	58.9	3539.0	0.154	1.0
b1[2,56]	31.0	0.196	12.7	12.9	28.5	60.1	4193.0	0.182	1.0
b1[1,57]	48.1	0.194	14.5	24.0	46.6	78.3	5600.0	0.243	1.0
b1[2,57]	47.0	0.202	14.7	22.4	45.5	78.4	5318.0	0.231	1.0
b1[1,58]	14.4	0.468	12.9	3.97	7.95	47.8	758.0	0.0329	1.0
b1[2,58]	23.0	0.241	10.2	10.8	20.3	48.5	1772.0	0.077	1.0
b1[1,59]	3.33	0.225	7.72	-4.59	1.08	24.7	1179.0	0.0512	1.01
b1[2,59]	11.0	0.249	7.4	3.44	8.91	29.0	887.0	0.0385	1.01
b1[1,60]	43.7	0.192	13.6	21.3	42.0	73.0	5040.0	0.219	1.0
b1[2,60]	40.0	0.28	15.2	14.2	38.7	71.0	2935.0	0.127	1.0
b1[1,61]	49.9	0.225	15.6	22.5	48.5	82.2	4818.0	0.209	0.999
b1[2,61]	50.8	0.216	15.2	24.3	49.4	82.7	4943.0	0.215	1.0
b1[1,62]	49.2	0.205	15.2	22.5	47.9	81.2	5466.0	0.237	0.999
b1[2,62]	50.3	0.186	15.0	24.2	49.0	81.7	6511.0	0.283	0.999
b1[1,63]	28.4	0.265	13.9	8.8	25.9	60.3	2753.0	0.12	1.0
b1[2,63]	31.7	0.199	13.4	11.4	29.7	61.8	4518.0	0.196	1.0
b1[1,64]	43.8	0.3	15.6	16.5	42.3	77.0	2701.0	0.117	1.0
b1[2,64]	48.2	0.188	14.0	25.0	46.4	78.9	5549.0	0.241	1.0
b1[1,65]	54.7	0.179	14.4	29.7	53.4	85.1	6429.0	0.279	1.0
b1[2,65]	55.2	0.184	14.5	30.2	53.6	85.4	6224.0	0.27	1.0
b1[1,66]	39.6	0.238	13.7	16.1	38.4	68.9	3320.0	0.144	1.0
b1[2,66]	42.9	0.169	12.6	22.9	41.1	71.2	5561.0	0.242	1.0
b1[1,67]	52.7	0.211	14.9	27.0	51.5	84.1	4981.0	0.216	1.0
b1[2,67]	54.6	0.18	14.2	30.2	53.3	83.9	6248.0	0.271	1.0
b1[1,68]	39.8	0.326	17.5	14.4	37.6	76.7	2877.0	0.125	1.0
b1[2,68]	43.0	0.246	15.8	17.9	40.9	77.9	4139.0	0.18	1.0
b1[1,69]	44.9	0.265	15.2	12.4	44.1	75.7	3306.0	0.144	1.0
b1[2,69]	45.2	0.221	14.8	19.9	44.2	75.9	4497.0	0.195	1.0
b1[1,70]	47.7	0.212	14.9	23.4	45.9	79.9	4948.0	0.215	1.0
b1[2,70]	46.9	0.224	15.2	22.4	45.1	80.1	4591.0	0.199	1.0
b1[1,71]	51.2	0.197	14.5	26.5	49.8	82.3	5453.0	0.237	1.0
b1[2,71]	50.4	0.219	15.3	23.5	48.9	82.7	4882.0	0.212	1.0
b1[1,72]	56.0	0.211	14.9	30.4	54.5	87.6	4986.0	0.217	1.0
b1[2,72]	55.8	0.211	15.1	29.3	54.3	87.5	5153.0	0.224	1.0
b1[1,73]	20.4	0.266	12.6	5.29	17.0	50.9	2226.0	0.0967	1.0
b1[2,73]	19.7	0.364	14.7	1.68	16.9	55.1	1633.0	0.0709	1.0
b1[1,74]	43.1	0.199	14.0	19.7	41.4	72.9	4937.0	0.214	1.0
b1[2,74]	43.2	0.183	13.8	20.9	41.4	73.6	5665.0	0.246	1.0
b1[1,75]	50.9	0.2	14.9	25.9	49.3	81.9	5548.0	0.241	1.0
b1[2,75]	50.3	0.214	15.5	23.7	48.7	82.3	5274.0	0.229	1.0
b1[1,76]	36.6	0.295	15.0	12.1	35.1	69.2	2588.0	0.112	1.0
b1[2,76]	40.9	0.197	14.0	18.2	38.9	71.3	5053.0	0.219	1.0
b1[1,77]	39.3	0.175	13.2	18.9	37.3	68.8	5680.0	0.247	1.0
b1[2,77]	37.9	0.201	14.0	15.6	36.0	68.5	4801.0	0.209	1.0
b1[1,78]	47.8	0.18	14.6	22.4	46.6	78.6	6566.0	0.285	0.999
b1[2,78]	46.0	0.2	15.1	20.1	44.4	77.7	5694.0	0.247	0.999
b1[1,79]	42.7	0.208	13.9	19.8	41.1	72.6	4491.0	0.195	1.0
b1[2,79]	43.6	0.196	14.0	21.0	42.1	73.5	5120.0	0.222	1.0
b1[1,80]	42.5	0.203	14.1	19.7	40.6	72.4	4847.0	0.211	1.0
b1[2,80]	42.1	0.2	14.3	18.6	40.2	72.9	5130.0	0.223	1.0
b1[1,81]	36.0	0.181	13.1	15.9	34.2	64.4	5246.0	0.228	1.0
b1[2,81]	33.6	0.215	13.9	11.9	31.8	64.9	4183.0	0.182	0.999
b1[1,82]	8.61	0.103	3.64	3.93	8.05	16.2	1240.0	0.0538	1.0
b1[2,82]	5.7	0.0604	1.7	3.77	5.55	7.86	793.0	0.0345	1.0
b1[1,83]	30.8	0.206	12.8	12.9	28.1	59.9	3892.0	0.169	1.0
b1[2,83]	30.6	0.216	13.2	11.5	28.2	60.8	3699.0	0.161	1.0
b1[1,84]	30.8	0.3	14.4	11.1	27.8	63.0	2311.0	0.1	1.0
b1[2,84]	36.0	0.199	13.2	14.8	34.2	64.8	4426.0	0.192	1.0
b1[1,85]	12.5	0.584	12.1	3.63	7.3	46.6	431.0	0.0187	1.01
b1[2,85]	15.6	1.25	15.3	1.99	9.69	51.9	150.0	0.00652	1.03
b1[1,86]	40.2	0.18	12.7	20.0	38.4	68.1	4985.0	0.217	1.0
b1[2,86]	39.6	0.194	13.1	18.4	38.1	68.1	4546.0	0.197	1.0
b1[1,87]	13.6	0.306	10.5	3.28	10.2	42.1	1190.0	0.0517	1.0
b1[2,87]	14.0	0.355	11.0	5.04	9.19	43.6	961.0	0.0417	1.01
b1[1,88]	51.7	0.191	14.3	27.4	50.3	81.7	5576.0	0.242	1.0
b1[2,88]	50.6	0.192	14.6	25.4	49.0	81.4	5782.0	0.251	1.0
b1[1,89]	45.2	0.206	14.9	20.2	43.6	76.2	5227.0	0.227	1.0
b1[2,89]	43.4	0.229	15.5	17.6	42.0	75.3	4602.0	0.2	1.0
b2[1,1]	33.2	0.175	12.1	14.0	31.4	59.1	4825.0	0.21	1.0
b2[2,1]	33.3	0.174	12.2	13.8	31.7	59.5	4906.0	0.213	1.0
b2[1,2]	44.1	0.183	13.3	21.2	43.2	71.9	5279.0	0.229	1.0
b2[2,2]	44.5	0.176	13.3	22.0	43.5	72.2	5686.0	0.247	1.0
b2[1,3]	32.8	0.167	11.1	15.7	31.1	57.2	4459.0	0.194	1.0
b2[2,3]	33.0	0.167	11.1	15.9	31.4	57.4	4467.0	0.194	1.0
b2[1,4]	38.6	0.146	11.2	20.2	37.1	63.6	5935.0	0.258	1.0
b2[2,4]	38.8	0.144	11.2	20.4	37.4	63.7	6011.0	0.261	1.0
b2[1,5]	39.1	0.157	11.7	20.7	37.5	64.9	5484.0	0.238	1.0
b2[2,5]	39.0	0.157	11.6	20.7	37.6	64.6	5454.0	0.237	1.0
b2[1,6]	5.93	0.0503	2.27	3.32	5.49	10.4	2038.0	0.0885	1.0
b2[2,6]	4.74	0.0652	2.21	2.71	4.24	9.4	1148.0	0.0499	1.01
b2[1,7]	34.9	0.204	12.1	13.8	33.6	61.1	3543.0	0.154	1.0
b2[2,7]	35.6	0.178	11.5	17.4	33.8	60.4	4171.0	0.181	1.0
b2[1,8]	9.6	0.216	8.86	1.71	6.44	33.4	1688.0	0.0733	1.0
b2[2,8]	10.1	0.213	8.65	2.8	6.85	33.7	1651.0	0.0717	1.0
b2[1,9]	3.56	0.0137	0.837	2.3	3.44	5.31	3738.0	0.162	1.0
b2[2,9]	1.91	0.0243	0.958	0.796	1.71	4.18	1553.0	0.0675	1.0
b2[1,10]	34.0	0.166	12.3	13.6	32.6	59.8	5439.0	0.236	1.0
b2[2,10]	34.5	0.154	11.8	16.1	32.9	59.9	5903.0	0.256	1.0
b2[1,11]	22.7	0.322	13.9	4.76	20.2	53.4	1873.0	0.0813	1.0
b2[2,11]	21.7	0.359	14.9	3.2	19.7	53.6	1712.0	0.0744	1.0
b2[1,12]	38.3	0.154	11.2	20.1	36.8	62.9	5329.0	0.231	1.0
b2[2,12]	38.3	0.153	11.2	20.7	36.8	62.8	5306.0	0.23	1.0
b2[1,13]	7.75	0.182	7.46	2.51	4.95	29.2	1679.0	0.0729	1.0
b2[2,13]	7.59	0.193	7.74	2.01	4.63	29.8	1609.0	0.0699	1.0
b2[1,14]	35.8	0.167	11.9	17.4	34.1	61.2	5035.0	0.219	1.0
b2[2,14]	35.6	0.172	12.0	16.4	33.9	60.7	4851.0	0.211	1.0
b2[1,15]	38.1	0.168	11.7	19.1	36.7	64.1	4860.0	0.211	1.0
b2[2,15]	38.6	0.164	11.6	19.9	37.2	64.1	5032.0	0.219	1.0
b2[1,16]	38.6	0.149	11.7	19.2	37.4	63.3	6129.0	0.266	1.0
b2[2,16]	39.0	0.149	11.6	19.9	37.7	64.0	6045.0	0.263	1.0
b2[1,17]	31.1	0.16	11.3	14.1	29.4	57.0	4949.0	0.215	1.0
b2[2,17]	31.7	0.154	11.1	15.2	29.9	57.2	5153.0	0.224	1.0
b2[1,18]	33.3	0.158	11.5	15.6	31.5	58.2	5370.0	0.233	1.0
b2[2,18]	33.6	0.155	11.5	15.7	31.7	58.7	5535.0	0.24	1.0
b2[1,19]	38.9	0.172	12.0	19.6	37.4	65.3	4837.0	0.21	1.0
b2[2,19]	39.1	0.164	11.8	19.8	37.5	65.3	5188.0	0.225	1.0
b2[1,20]	38.6	0.161	10.8	21.6	37.1	62.0	4469.0	0.194	1.0
b2[2,20]	38.8	0.155	10.6	22.4	37.1	61.9	4659.0	0.202	1.0
b2[1,21]	18.0	0.189	9.9	7.53	14.8	43.7	2742.0	0.119	1.0
b2[2,21]	18.2	0.181	9.76	7.08	15.4	43.5	2904.0	0.126	1.0
b2[1,22]	44.8	0.159	12.3	23.9	43.7	70.3	5956.0	0.259	1.0
b2[2,22]	45.0	0.157	12.3	24.1	43.8	70.7	6088.0	0.264	1.0
b2[1,23]	27.1	0.181	12.6	8.38	25.1	55.2	4862.0	0.211	1.0
b2[2,23]	27.7	0.174	12.5	9.21	25.8	55.3	5150.0	0.224	1.0
b2[1,24]	33.5	0.152	10.9	16.8	31.7	57.5	5132.0	0.223	1.0
b2[2,24]	33.4	0.157	11.1	16.4	31.5	57.6	4985.0	0.217	1.0
b2[1,25]	44.9	0.168	11.9	25.0	43.7	69.7	5062.0	0.22	1.0
b2[2,25]	45.2	0.161	11.8	25.1	43.9	70.0	5389.0	0.234	1.0
b2[1,26]	39.7	0.15	11.0	21.9	38.2	63.8	5384.0	0.234	1.0
b2[2,26]	39.5	0.149	11.1	21.8	38.0	63.8	5509.0	0.239	1.0
b2[1,27]	47.1	0.16	12.7	25.4	45.6	73.2	6274.0	0.273	0.999
b2[2,27]	47.2	0.161	12.7	25.6	45.9	73.2	6202.0	0.269	0.999
b2[1,28]	3.42	0.174	5.61	0.164	1.85	18.8	1045.0	0.0454	1.0
b2[2,28]	4.3	0.171	5.45	1.33	2.78	18.6	1017.0	0.0442	1.0
b2[1,29]	29.8	0.173	11.4	12.8	28.1	55.0	4330.0	0.188	1.0
b2[2,29]	29.8	0.168	11.3	13.0	28.2	55.1	4555.0	0.198	1.0
b2[1,30]	12.7	0.191	6.02	7.29	11.3	27.7	995.0	0.0432	1.0
b2[2,30]	14.0	0.18	5.73	8.31	12.8	27.8	1016.0	0.0442	1.0
b2[1,31]	36.4	0.144	10.8	19.4	34.8	60.5	5588.0	0.243	1.0
b2[2,31]	35.9	0.153	11.2	17.8	34.5	60.6	5298.0	0.23	1.0
b2[1,32]	25.7	0.188	12.0	9.46	23.0	53.1	4115.0	0.179	1.0
b2[2,32]	25.4	0.194	12.3	8.66	23.3	53.5	4047.0	0.176	1.0
b2[1,33]	31.3	0.191	12.7	12.2	29.3	59.0	4460.0	0.194	1.0
b2[2,33]	30.0	0.228	13.5	9.2	28.1	58.9	3480.0	0.151	1.0
b2[1,34]	5.94	0.2	7.79	0.371	3.04	29.2	1523.0	0.0662	1.0
b2[2,34]	6.25	0.199	7.68	1.08	3.27	29.0	1481.0	0.0643	1.0
b2[1,35]	44.0	0.18	13.1	21.1	42.8	71.3	5321.0	0.231	1.0
b2[2,35]	44.1	0.171	12.9	22.3	42.9	70.6	5675.0	0.246	1.0
b2[1,36]	13.9	0.276	12.3	0.724	9.93	44.9	1988.0	0.0864	1.0
b2[2,36]	15.3	0.247	11.5	3.57	11.2	44.7	2159.0	0.0938	1.0
b2[1,37]	38.0	0.154	11.6	19.0	36.4	63.5	5660.0	0.246	1.0
b2[2,37]	38.1	0.154	11.7	19.4	36.6	63.5	5767.0	0.25	1.0
b2[1,38]	36.3	0.189	12.5	15.1	34.9	62.9	4405.0	0.191	1.0
b2[2,38]	37.3	0.169	11.9	18.6	35.8	63.0	4956.0	0.215	1.0
b2[1,39]	33.4	0.216	13.0	13.9	31.2	61.8	3586.0	0.156	1.0
b2[2,39]	33.0	0.225	13.0	14.0	30.6	61.8	3352.0	0.146	1.0
b2[1,40]	41.5	0.166	11.8	22.3	40.1	66.7	5006.0	0.217	1.0
b2[2,40]	40.9	0.176	12.1	21.4	39.5	67.1	4666.0	0.203	1.0
b2[1,41]	36.5	0.161	11.5	18.7	34.9	61.9	5112.0	0.222	1.0
b2[2,41]	35.9	0.166	11.7	17.3	34.4	62.0	4981.0	0.216	1.0
b2[1,42]	2.26	0.113	2.42	0.938	1.89	5.02	456.0	0.0198	1.01
b2[2,42]	3.75	0.104	2.33	2.1	3.39	6.82	500.0	0.0217	1.01
b2[1,43]	24.9	0.201	11.3	10.2	22.2	51.0	3141.0	0.136	1.0
b2[2,43]	24.5	0.214	11.7	8.48	21.9	51.2	2999.0	0.13	1.0
b2[1,44]	4.94	0.176	5.38	1.86	3.37	20.1	932.0	0.0405	1.0
b2[2,44]	4.99	0.186	5.66	1.59	3.17	20.3	924.0	0.0401	1.0
b2[1,45]	44.3	0.14	10.9	25.7	43.1	67.0	6120.0	0.266	1.0
b2[2,45]	44.5	0.139	11.1	25.5	43.4	67.7	6301.0	0.274	1.0
b2[1,46]	35.6	0.144	10.8	18.7	34.1	59.5	5594.0	0.243	1.0
b2[2,46]	35.4	0.145	10.8	18.4	33.9	59.0	5539.0	0.241	1.0
b2[1,47]	40.8	0.189	13.2	18.4	39.8	68.6	4894.0	0.213	1.0
b2[2,47]	41.4	0.172	12.9	19.6	40.1	69.0	5599.0	0.243	1.0
b2[1,48]	4.13	0.241	5.88	0.738	2.49	20.2	596.0	0.0259	1.01
b2[2,48]	1.45	0.267	6.37	-2.13	-0.167	20.6	570.0	0.0248	1.01
b2[1,49]	17.3	0.252	11.8	3.3	14.1	46.0	2197.0	0.0954	1.0
b2[2,49]	17.5	0.24	11.7	4.08	14.2	46.4	2367.0	0.103	1.0
b2[1,50]	20.9	0.252	11.7	8.43	17.1	51.2	2158.0	0.0937	1.0
