name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[4,23]	0.353	0.011	0.547	-0.794	0.347	1.38	2468.0	0.176	1.0
theta_d_pr[4,24]	-1.39	0.011	0.423	-2.22	-1.4	-0.544	1477.0	0.105	1.0
theta_d_pr[4,25]	-0.189	0.0182	0.449	-1.08	-0.186	0.682	609.0	0.0433	1.0
theta_d_pr[4,26]	-1.33	0.0086	0.512	-2.38	-1.34	-0.337	3548.0	0.253	1.0
theta_d_pr[4,27]	-0.0754	0.0112	0.42	-0.914	-0.0849	0.723	1394.0	0.0992	1.0
theta_d_pr[4,28]	1.41	0.0117	0.652	0.129	1.38	2.66	3094.0	0.22	1.0
theta_d_pr[4,29]	-0.778	0.0112	0.519	-1.78	-0.798	0.241	2128.0	0.151	1.0
theta_d_pr[4,30]	-0.126	0.0125	0.618	-1.31	-0.146	1.11	2434.0	0.173	1.0
theta_d_pr[4,31]	-2.15	0.0106	0.435	-3.0	-2.18	-1.29	1672.0	0.119	1.0
theta_d_pr[4,32]	-0.315	0.00865	0.386	-1.12	-0.318	0.394	1994.0	0.142	1.0
theta_d_pr[4,33]	1.29	0.0192	0.557	0.174	1.28	2.36	839.0	0.0597	1.01
theta_d_pr[4,34]	1.32	0.0189	0.613	0.0464	1.32	2.51	1054.0	0.075	1.0
theta_d_pr[4,35]	0.837	0.0392	0.57	-0.519	0.859	1.83	212.0	0.0151	1.02
theta_d_pr[4,36]	0.269	0.0136	0.614	-0.997	0.269	1.42	2033.0	0.145	1.01
theta_d_pr[4,37]	-0.568	0.00924	0.469	-1.51	-0.573	0.335	2579.0	0.184	1.0
theta_d_pr[4,38]	0.781	0.0171	0.519	-0.264	0.784	1.73	926.0	0.0659	1.01
theta_d_pr[4,39]	-0.0311	0.0102	0.51	-1.09	-0.0425	0.916	2504.0	0.178	1.0
theta_d_pr[4,40]	-0.857	0.00656	0.431	-1.74	-0.864	-0.0466	4309.0	0.307	1.0
theta_d_pr[4,41]	-0.213	0.0105	0.513	-1.22	-0.229	0.769	2406.0	0.171	1.0
theta_d_pr[4,42]	0.474	0.0145	0.547	-0.711	0.493	1.45	1428.0	0.102	1.0
theta_d_pr[4,43]	-0.26	0.0105	0.452	-1.15	-0.283	0.612	1868.0	0.133	1.0
theta_d_pr[4,44]	-2.18	0.0122	0.623	-3.42	-2.18	-0.962	2599.0	0.185	1.0
theta_d_pr[4,45]	0.423	0.0198	0.62	-0.831	0.406	1.57	979.0	0.0697	1.0
theta_d_pr[4,46]	0.193	0.0131	0.719	-1.22	0.165	1.63	3027.0	0.215	1.0
theta_d_pr[4,47]	-1.44	0.0284	0.507	-2.48	-1.43	-0.507	319.0	0.0227	1.01
theta_d_pr[4,48]	-0.921	0.00865	0.553	-2.08	-0.929	0.109	4079.0	0.29	1.0
theta_d_pr[4,49]	1.22	0.00867	0.549	0.109	1.2	2.27	4011.0	0.285	1.0
theta_d_pr[4,50]	-0.0529	0.013	0.757	-1.62	-0.0746	1.39	3388.0	0.241	1.0
theta_d_pr[4,51]	0.311	0.0154	0.587	-0.84	0.31	1.45	1461.0	0.104	1.0
theta_d_pr[4,52]	0.037	0.0299	0.494	-1.01	0.053	0.93	273.0	0.0194	1.02
theta_d_pr[4,53]	0.437	0.0139	0.515	-0.608	0.426	1.42	1377.0	0.098	1.01
theta_d_pr[4,54]	-0.554	0.00682	0.416	-1.4	-0.561	0.24	3718.0	0.265	1.0
theta_d_pr[4,55]	-0.863	0.0106	0.681	-2.24	-0.866	0.449	4137.0	0.294	1.0
theta_d_pr[4,56]	-0.345	0.008	0.401	-1.12	-0.36	0.442	2513.0	0.179	1.0
theta_d_pr[4,57]	0.54	0.0165	0.545	-0.526	0.529	1.57	1096.0	0.078	1.0
theta_d_pr[4,58]	-0.58	0.00919	0.47	-1.55	-0.569	0.329	2614.0	0.186	1.0
theta_d_pr[4,59]	-0.0578	0.0112	0.484	-1.0	-0.0755	0.869	1871.0	0.133	1.0
theta_d_pr[4,60]	-0.246	0.0211	0.522	-1.29	-0.254	0.715	613.0	0.0436	1.01
theta_d_pr[4,61]	0.949	0.0145	0.76	-0.552	0.917	2.43	2763.0	0.197	1.0
theta_d_pr[4,62]	-1.38	0.00718	0.423	-2.25	-1.38	-0.554	3477.0	0.247	1.0
theta_d_pr[4,63]	0.402	0.0112	0.501	-0.655	0.398	1.35	2000.0	0.142	1.0
theta_d_pr[4,64]	-0.0295	0.00952	0.511	-1.09	-0.0409	0.949	2880.0	0.205	1.0
theta_d_pr[4,65]	1.33	0.0208	0.648	0.0583	1.31	2.57	971.0	0.0691	1.01
theta_d_pr[4,66]	-0.712	0.00774	0.427	-1.61	-0.704	0.055	3049.0	0.217	1.0
theta_d_pr[4,67]	-0.416	0.00898	0.494	-1.45	-0.392	0.469	3029.0	0.216	1.0
theta_d_pr[4,68]	-0.407	0.0155	0.475	-1.4	-0.394	0.45	934.0	0.0665	1.01
theta_d_pr[4,69]	0.325	0.0106	0.536	-0.824	0.347	1.28	2562.0	0.182	1.0
theta_d_pr[4,70]	-0.0758	0.0105	0.545	-1.18	-0.0796	1.01	2717.0	0.193	1.0
theta_d_pr[4,71]	0.434	0.0318	0.542	-0.699	0.44	1.44	291.0	0.0207	1.01
theta_d_pr[4,72]	-0.285	0.00849	0.527	-1.47	-0.264	0.653	3852.0	0.274	1.0
theta_d_pr[4,73]	-0.199	0.00977	0.504	-1.21	-0.2	0.786	2659.0	0.189	1.0
theta_d_pr[4,74]	-0.0112	0.00784	0.457	-0.96	-0.0111	0.864	3395.0	0.242	1.0
theta_d_pr[4,75]	0.648	0.0208	0.706	-0.743	0.627	2.0	1155.0	0.0822	1.0
theta_d_pr[4,76]	-0.815	0.00781	0.439	-1.71	-0.824	0.0239	3166.0	0.225	1.0
theta_d_pr[4,77]	-0.00122	0.00843	0.477	-0.955	-0.00503	0.9	3202.0	0.228	1.0
theta_d_pr[4,78]	-0.732	0.0102	0.592	-1.95	-0.725	0.377	3383.0	0.241	1.0
theta_d_pr[4,79]	-1.31	0.00932	0.436	-2.21	-1.31	-0.481	2192.0	0.156	1.0
theta_d_pr[4,80]	0.159	0.0102	0.495	-0.866	0.166	1.09	2372.0	0.169	1.0
theta_d_pr[4,81]	-0.196	0.00771	0.455	-1.14	-0.188	0.661	3485.0	0.248	1.0
theta_d_pr[4,82]	-0.422	0.0229	0.465	-1.33	-0.416	0.446	411.0	0.0293	1.01
theta_d_pr[4,83]	-1.53	0.00945	0.469	-2.54	-1.53	-0.65	2466.0	0.176	1.0
theta_d_pr[4,84]	1.59	0.0116	0.676	0.0368	1.64	2.75	3411.0	0.243	1.0
theta_d_pr[4,85]	-0.242	0.0103	0.508	-1.24	-0.26	0.749	2442.0	0.174	1.0
theta_d_pr[4,86]	-0.22	0.0125	0.627	-1.43	-0.244	1.04	2535.0	0.18	1.0
theta_d_pr[4,87]	2.21	0.037	0.845	0.374	2.24	3.67	521.0	0.037	1.01
theta_d_pr[4,88]	-0.208	0.00742	0.44	-1.11	-0.224	0.638	3521.0	0.251	1.0
theta_d_pr[4,89]	0.367	0.0119	0.597	-0.884	0.383	1.51	2493.0	0.177	1.0
theta_d_pr[4,90]	1.35	0.0125	0.653	0.0419	1.36	2.56	2726.0	0.194	1.0
theta_d_pr[4,91]	0.499	0.0271	0.523	-0.55	0.505	1.49	372.0	0.0265	1.01
theta_d_pr[4,92]	-0.0655	0.00713	0.433	-1.02	-0.0497	0.726	3680.0	0.262	1.0
theta_d_pr[4,93]	0.958	0.0412	0.732	-0.529	0.97	2.3	316.0	0.0225	1.01
theta_d_pr[5,1]	-1.16	0.0341	0.535	-2.23	-1.18	-0.0662	246.0	0.0175	1.02
theta_d_pr[5,2]	1.97	0.00866	0.579	0.748	1.97	3.05	4470.0	0.318	1.0
theta_d_pr[5,3]	-0.835	0.0103	0.589	-2.01	-0.847	0.289	3250.0	0.231	1.0
theta_d_pr[5,4]	-0.865	0.0106	0.565	-1.97	-0.87	0.241	2816.0	0.2	1.0
theta_d_pr[5,5]	-0.272	0.00758	0.452	-1.23	-0.284	0.569	3556.0	0.253	1.0
theta_d_pr[5,6]	0.0777	0.0132	0.724	-1.29	0.0565	1.54	3001.0	0.214	1.0
theta_d_pr[5,7]	0.754	0.00824	0.495	-0.258	0.749	1.71	3608.0	0.257	1.0
theta_d_pr[5,8]	-1.79	0.00865	0.472	-2.79	-1.79	-0.912	2976.0	0.212	1.0
theta_d_pr[5,9]	-1.73	0.0117	0.567	-2.82	-1.77	-0.591	2334.0	0.166	1.0
theta_d_pr[5,10]	0.0202	0.0101	0.575	-1.12	0.00821	1.13	3225.0	0.23	1.0
theta_d_pr[5,11]	0.31	0.0111	0.636	-0.928	0.301	1.56	3276.0	0.233	1.0
theta_d_pr[5,12]	0.239	0.00702	0.464	-0.714	0.232	1.14	4374.0	0.311	1.0
theta_d_pr[5,13]	0.361	0.0128	0.689	-0.922	0.324	1.78	2909.0	0.207	1.0
theta_d_pr[5,14]	-1.53	0.0206	0.501	-2.5	-1.52	-0.558	592.0	0.0421	1.01
theta_d_pr[5,15]	-0.00724	0.0106	0.532	-1.08	-0.00785	1.02	2515.0	0.179	1.0
theta_d_pr[5,16]	-0.591	0.00985	0.506	-1.59	-0.601	0.381	2638.0	0.188	1.0
theta_d_pr[5,17]	0.973	0.0338	0.64	-0.315	0.949	2.21	359.0	0.0255	1.01
theta_d_pr[5,18]	-0.526	0.0115	0.543	-1.62	-0.541	0.544	2218.0	0.158	1.0
theta_d_pr[5,19]	-0.253	0.00763	0.53	-1.34	-0.253	0.756	4832.0	0.344	1.0
theta_d_pr[5,20]	-0.263	0.00669	0.425	-1.16	-0.248	0.507	4033.0	0.287	1.0
theta_d_pr[5,21]	0.593	0.0121	0.611	-0.646	0.589	1.78	2551.0	0.182	1.0
theta_d_pr[5,22]	-0.0636	0.00885	0.541	-1.16	-0.0803	0.966	3732.0	0.266	1.0
theta_d_pr[5,23]	0.508	0.0105	0.557	-0.606	0.513	1.59	2817.0	0.201	1.0
theta_d_pr[5,24]	-0.78	0.0117	0.489	-1.79	-0.782	0.148	1752.0	0.125	1.0
theta_d_pr[5,25]	-0.106	0.0104	0.581	-1.36	-0.0933	0.974	3138.0	0.223	1.0
theta_d_pr[5,26]	-0.646	0.00761	0.489	-1.62	-0.641	0.275	4131.0	0.294	1.0
theta_d_pr[5,27]	0.178	0.00808	0.524	-0.896	0.164	1.19	4213.0	0.3	1.0
theta_d_pr[5,28]	0.371	0.0124	0.679	-0.975	0.369	1.71	2992.0	0.213	1.0
theta_d_pr[5,29]	0.111	0.0119	0.564	-1.03	0.114	1.23	2256.0	0.161	1.0
theta_d_pr[5,30]	2.45	0.022	0.663	1.07	2.45	3.64	911.0	0.0648	1.01
theta_d_pr[5,31]	-0.787	0.0182	0.559	-1.87	-0.813	0.333	946.0	0.0674	1.0
theta_d_pr[5,32]	-0.645	0.0107	0.587	-1.76	-0.675	0.533	3032.0	0.216	1.0
theta_d_pr[5,33]	-0.173	0.00973	0.535	-1.21	-0.21	0.892	3022.0	0.215	1.0
theta_d_pr[5,34]	-0.665	0.0101	0.591	-1.82	-0.684	0.504	3408.0	0.243	1.0
theta_d_pr[5,35]	1.12	0.0113	0.586	-0.0424	1.11	2.24	2685.0	0.191	1.0
theta_d_pr[5,36]	0.544	0.0193	0.612	-0.684	0.537	1.65	1008.0	0.0717	1.01
theta_d_pr[5,37]	-0.306	0.026	0.571	-1.44	-0.301	0.753	483.0	0.0344	1.01
theta_d_pr[5,38]	-0.457	0.00944	0.561	-1.57	-0.479	0.618	3533.0	0.251	1.0
theta_d_pr[5,39]	0.209	0.0079	0.491	-0.817	0.223	1.14	3855.0	0.274	1.0
theta_d_pr[5,40]	-0.75	0.00633	0.433	-1.64	-0.754	0.0632	4681.0	0.333	1.0
theta_d_pr[5,41]	0.253	0.0105	0.52	-0.811	0.263	1.23	2463.0	0.175	1.0
theta_d_pr[5,42]	-0.307	0.0199	0.516	-1.35	-0.319	0.634	674.0	0.0479	1.01
theta_d_pr[5,43]	-1.21	0.0166	0.547	-2.33	-1.22	-0.195	1085.0	0.0772	1.0
theta_d_pr[5,44]	1.42	0.0479	0.875	-0.374	1.42	3.07	333.0	0.0237	1.01
theta_d_pr[5,45]	1.76	0.0377	0.68	0.386	1.75	3.05	325.0	0.0231	1.01
theta_d_pr[5,46]	0.824	0.016	0.703	-0.628	0.846	2.16	1942.0	0.138	1.0
theta_d_pr[5,47]	-0.265	0.00763	0.5	-1.37	-0.251	0.639	4286.0	0.305	1.0
theta_d_pr[5,48]	-1.16	0.0126	0.54	-2.26	-1.17	-0.138	1835.0	0.131	1.0
theta_d_pr[5,49]	0.95	0.0156	0.582	-0.214	0.943	2.01	1397.0	0.0994	1.01
theta_d_pr[5,50]	0.592	0.0156	0.835	-1.14	0.601	2.16	2861.0	0.204	1.0
theta_d_pr[5,51]	-0.28	0.0116	0.527	-1.33	-0.296	0.775	2051.0	0.146	1.0
theta_d_pr[5,52]	0.193	0.0104	0.567	-0.968	0.192	1.25	2989.0	0.213	1.0
theta_d_pr[5,53]	0.799	0.0132	0.607	-0.355	0.78	1.99	2127.0	0.151	1.0
theta_d_pr[5,54]	-0.0863	0.0155	0.563	-1.26	-0.0869	0.939	1313.0	0.0935	1.0
theta_d_pr[5,55]	-0.0381	0.0154	0.509	-1.15	-0.0272	0.891	1087.0	0.0774	1.0
theta_d_pr[5,56]	1.55	0.011	0.662	0.137	1.59	2.76	3598.0	0.256	1.0
theta_d_pr[5,57]	0.0579	0.0106	0.58	-1.14	0.0672	1.17	2969.0	0.211	1.0
theta_d_pr[5,58]	-0.247	0.0106	0.507	-1.27	-0.246	0.729	2301.0	0.164	1.0
theta_d_pr[5,59]	0.129	0.0121	0.597	-1.12	0.145	1.23	2453.0	0.175	1.0
theta_d_pr[5,60]	1.37	0.00865	0.576	0.196	1.36	2.47	4433.0	0.316	1.0
theta_d_pr[5,61]	-0.286	0.0371	0.712	-1.68	-0.309	1.07	368.0	0.0262	1.01
theta_d_pr[5,62]	0.55	0.00813	0.526	-0.551	0.536	1.55	4183.0	0.298	1.0
theta_d_pr[5,63]	0.711	0.0205	0.578	-0.509	0.706	1.82	799.0	0.0569	1.0
theta_d_pr[5,64]	-0.992	0.00829	0.48	-1.95	-0.99	-0.0725	3352.0	0.239	1.0
theta_d_pr[5,65]	0.0754	0.026	0.619	-1.12	0.0511	1.33	566.0	0.0403	1.01
theta_d_pr[5,66]	-0.0835	0.00709	0.488	-1.12	-0.0663	0.839	4732.0	0.337	1.0
theta_d_pr[5,67]	0.212	0.00863	0.443	-0.74	0.23	1.01	2630.0	0.187	1.0
theta_d_pr[5,68]	0.659	0.0114	0.578	-0.49	0.638	1.78	2570.0	0.183	1.0
theta_d_pr[5,69]	-0.279	0.0116	0.521	-1.36	-0.268	0.666	2015.0	0.143	1.0
theta_d_pr[5,70]	-0.41	0.00758	0.441	-1.37	-0.387	0.405	3388.0	0.241	1.0
theta_d_pr[5,71]	-0.688	0.00867	0.485	-1.66	-0.689	0.248	3122.0	0.222	1.0
theta_d_pr[5,72]	-0.687	0.0108	0.527	-1.77	-0.676	0.272	2369.0	0.169	1.0
theta_d_pr[5,73]	0.0274	0.0109	0.474	-0.948	0.0193	0.93	1880.0	0.134	1.0
theta_d_pr[5,74]	-0.897	0.00908	0.571	-2.13	-0.893	0.17	3955.0	0.281	1.0
theta_d_pr[5,75]	0.657	0.0102	0.671	-0.739	0.656	1.92	4309.0	0.307	1.0
theta_d_pr[5,76]	-0.579	0.018	0.48	-1.56	-0.586	0.306	712.0	0.0507	1.01
theta_d_pr[5,77]	0.109	0.00931	0.527	-0.969	0.119	1.13	3205.0	0.228	1.0
theta_d_pr[5,78]	0.865	0.013	0.595	-0.402	0.876	1.95	2082.0	0.148	1.0
theta_d_pr[5,79]	-0.763	0.0244	0.576	-1.9	-0.771	0.364	558.0	0.0397	1.01
theta_d_pr[5,80]	-0.00164	0.00968	0.542	-1.14	-0.0117	1.03	3142.0	0.224	1.0
theta_d_pr[5,81]	-0.834	0.0146	0.447	-1.74	-0.831	0.0203	940.0	0.0669	1.01
theta_d_pr[5,82]	-0.751	0.00925	0.479	-1.7	-0.761	0.187	2681.0	0.191	1.0
theta_d_pr[5,83]	0.335	0.0109	0.601	-0.898	0.319	1.5	3028.0	0.216	1.0
theta_d_pr[5,84]	0.916	0.00942	0.555	-0.154	0.907	2.02	3473.0	0.247	1.0
theta_d_pr[5,85]	-0.968	0.0162	0.524	-2.04	-0.968	0.0114	1046.0	0.0745	1.0
theta_d_pr[5,86]	1.54	0.0082	0.519	0.468	1.54	2.53	4008.0	0.285	1.0
theta_d_pr[5,87]	-0.216	0.0143	0.718	-1.62	-0.232	1.2	2536.0	0.181	1.0
theta_d_pr[5,88]	-0.263	0.00725	0.467	-1.22	-0.264	0.615	4151.0	0.295	0.999
theta_d_pr[5,89]	-0.0772	0.0151	0.575	-1.24	-0.0811	1.01	1448.0	0.103	1.0
theta_d_pr[5,90]	1.73	0.01	0.647	0.433	1.74	2.96	4184.0	0.298	1.0
theta_d_pr[5,91]	-1.36	0.0247	0.664	-2.69	-1.36	-0.0618	722.0	0.0514	1.01
theta_d_pr[5,92]	-0.168	0.00852	0.485	-1.18	-0.175	0.745	3246.0	0.231	1.0
theta_d_pr[5,93]	0.667	0.0188	0.691	-0.644	0.631	2.03	1350.0	0.0961	1.0
sigma[1,1]	0.899	0.00313	0.0895	0.718	0.897	1.07	817.0	0.0582	1.0
sigma[1,2]	0.154	0.00929	0.113	0.00579	0.133	0.396	148.0	0.0106	1.02
sigma[2,1]	0.0647	0.000289	0.00777	0.0501	0.0642	0.0801	723.0	0.0515	1.01
sigma[2,2]	0.0508	0.00031	0.00682	0.0383	0.0506	0.0643	484.0	0.0345	1.01
sigma[3,1]	0.108	0.000965	0.0127	0.0855	0.107	0.138	173.0	0.0123	1.02
sigma[3,2]	0.0871	0.000571	0.0105	0.0672	0.0867	0.108	341.0	0.0243	1.02
sigma[4,1]	0.207	0.000573	0.021	0.165	0.207	0.247	1348.0	0.0959	1.01
sigma[4,2]	0.192	0.000667	0.0221	0.15	0.191	0.235	1095.0	0.0779	1.01
sigma[5,1]	0.231	0.000667	0.0221	0.189	0.23	0.276	1102.0	0.0784	1.0
sigma[5,2]	0.173	0.00052	0.0198	0.135	0.172	0.213	1446.0	0.103	1.0
b1[1,1]	243.0	0.367	12.2	218.0	243.0	265.0	1098.0	0.0781	1.0
b1[1,2]	244.0	0.198	11.9	220.0	244.0	266.0	3604.0	0.257	1.0
b1[1,3]	244.0	0.319	12.0	219.0	243.0	266.0	1414.0	0.101	1.0
b1[1,4]	246.0	0.193	12.3	221.0	246.0	270.0	4093.0	0.291	1.0
b1[1,5]	243.0	0.18	11.5	219.0	243.0	265.0	4079.0	0.29	1.0
b1[1,6]	231.0	0.236	11.6	207.0	231.0	253.0	2405.0	0.171	1.0
b1[1,7]	245.0	0.261	12.0	220.0	245.0	268.0	2129.0	0.152	1.0
b1[1,8]	239.0	0.438	12.1	214.0	239.0	261.0	766.0	0.0545	1.0
b1[1,9]	230.0	0.223	11.6	207.0	230.0	253.0	2732.0	0.194	1.0
b1[1,10]	250.0	0.185	12.3	225.0	249.0	274.0	4473.0	0.318	1.0
b1[1,11]	232.0	0.331	11.8	208.0	232.0	255.0	1270.0	0.0904	1.0
b1[1,12]	249.0	0.227	12.2	224.0	249.0	272.0	2893.0	0.206	1.0
b1[1,13]	229.0	0.164	11.4	206.0	229.0	251.0	4846.0	0.345	0.999
b1[1,14]	249.0	0.47	12.6	224.0	249.0	273.0	718.0	0.0511	1.0
b1[1,15]	248.0	0.183	12.0	223.0	248.0	271.0	4349.0	0.309	1.0
b1[1,16]	251.0	0.173	12.3	226.0	250.0	274.0	5087.0	0.362	1.0
b1[1,17]	245.0	0.27	12.3	219.0	245.0	268.0	2079.0	0.148	1.0
b1[1,18]	240.0	0.338	12.1	216.0	240.0	263.0	1273.0	0.0906	1.0
b1[1,19]	250.0	0.176	12.3	224.0	250.0	273.0	4874.0	0.347	1.0
b1[1,20]	249.0	0.216	12.3	224.0	248.0	273.0	3263.0	0.232	1.0
b1[1,21]	237.0	0.185	11.9	212.0	236.0	260.0	4130.0	0.294	1.0
b1[1,22]	254.0	0.199	12.7	229.0	253.0	278.0	4065.0	0.289	1.0
b1[1,23]	234.0	0.307	11.6	210.0	234.0	256.0	1422.0	0.101	1.0
b1[1,24]	244.0	0.261	12.0	219.0	244.0	266.0	2116.0	0.151	1.0
b1[1,25]	256.0	0.207	13.0	229.0	255.0	281.0	3947.0	0.281	1.0
b1[1,26]	242.0	0.187	12.0	218.0	242.0	265.0	4106.0	0.292	1.0
b1[1,27]	251.0	0.194	12.2	227.0	250.0	274.0	3946.0	0.281	1.0
b1[1,28]	229.0	0.181	11.5	206.0	229.0	251.0	4051.0	0.288	1.0
b1[1,29]	238.0	0.26	12.0	214.0	238.0	262.0	2146.0	0.153	1.0
b1[1,30]	234.0	0.245	11.6	211.0	234.0	256.0	2235.0	0.159	1.0
b1[1,31]	249.0	0.223	13.1	223.0	249.0	275.0	3437.0	0.245	1.0
b1[1,32]	240.0	0.187	11.7	216.0	240.0	263.0	3908.0	0.278	1.0
b1[1,33]	245.0	0.199	12.2	221.0	245.0	269.0	3759.0	0.268	1.0
b1[1,34]	229.0	0.17	11.4	206.0	229.0	251.0	4481.0	0.319	1.0
b1[1,35]	248.0	0.193	12.2	223.0	248.0	272.0	4034.0	0.287	1.0
b1[1,36]	230.0	0.261	11.6	206.0	230.0	252.0	1989.0	0.142	1.0
b1[1,37]	245.0	0.176	12.0	220.0	245.0	268.0	4621.0	0.329	1.0
b1[1,38]	243.0	0.259	12.1	219.0	243.0	267.0	2172.0	0.155	1.0
b1[1,39]	249.0	0.191	12.4	224.0	249.0	273.0	4234.0	0.301	0.999
b1[1,40]	242.0	0.229	11.8	218.0	242.0	265.0	2649.0	0.189	1.0
b1[1,41]	237.0	0.197	11.6	213.0	237.0	258.0	3458.0	0.246	1.0
b1[1,42]	240.0	0.262	11.8	216.0	240.0	263.0	2042.0	0.145	1.0
b1[1,43]	239.0	0.193	11.8	215.0	238.0	262.0	3752.0	0.267	1.0
b1[1,44]	228.0	0.473	11.9	204.0	228.0	250.0	631.0	0.0449	1.0
b1[1,45]	232.0	0.286	11.8	208.0	232.0	255.0	1688.0	0.12	1.0
b1[1,46]	227.0	0.262	11.7	204.0	227.0	251.0	1993.0	0.142	1.0
b1[1,47]	248.0	0.33	12.2	223.0	248.0	271.0	1361.0	0.0968	1.0
b1[1,48]	245.0	0.204	12.2	221.0	245.0	270.0	3598.0	0.256	1.0
b1[1,49]	239.0	0.187	11.5	215.0	239.0	261.0	3811.0	0.271	1.0
b1[1,50]	225.0	0.195	11.4	202.0	225.0	247.0	3434.0	0.244	1.0
b1[1,51]	230.0	0.351	11.9	206.0	229.0	253.0	1154.0	0.0822	1.01
b1[1,52]	245.0	0.188	11.8	221.0	245.0	268.0	3932.0	0.28	1.0
b1[1,53]	245.0	0.208	12.3	220.0	245.0	269.0	3504.0	0.249	1.0
b1[1,54]	248.0	0.188	11.9	224.0	248.0	271.0	3995.0	0.284	1.0
b1[1,55]	248.0	0.238	12.4	223.0	248.0	272.0	2724.0	0.194	1.0
b1[1,56]	234.0	0.184	11.5	211.0	234.0	257.0	3895.0	0.277	1.0
b1[1,57]	245.0	0.19	11.9	221.0	245.0	269.0	3924.0	0.279	1.0
b1[1,58]	240.0	0.181	11.9	216.0	240.0	263.0	4304.0	0.306	1.0
b1[1,59]	245.0	0.186	12.1	220.0	245.0	268.0	4217.0	0.3	1.0
b1[1,60]	246.0	0.262	12.6	221.0	245.0	270.0	2320.0	0.165	1.0
b1[1,61]	230.0	0.286	11.7	207.0	230.0	252.0	1660.0	0.118	1.0
b1[1,62]	242.0	0.224	11.9	218.0	242.0	265.0	2822.0	0.201	1.0
b1[1,63]	233.0	0.219	11.6	210.0	233.0	256.0	2820.0	0.201	1.0
b1[1,64]	239.0	0.182	11.7	215.0	239.0	263.0	4147.0	0.295	1.0
b1[1,65]	235.0	0.298	11.8	211.0	235.0	257.0	1556.0	0.111	1.0
b1[1,66]	254.0	0.203	12.6	229.0	254.0	279.0	3838.0	0.273	1.0
b1[1,67]	254.0	0.36	12.8	228.0	254.0	279.0	1268.0	0.0903	1.0
b1[1,68]	254.0	0.256	12.9	227.0	254.0	278.0	2518.0	0.179	1.0
b1[1,69]	253.0	0.289	12.7	229.0	253.0	278.0	1938.0	0.138	1.0
b1[1,70]	239.0	0.198	11.7	215.0	239.0	262.0	3521.0	0.251	1.0
b1[1,71]	245.0	0.194	12.3	220.0	244.0	269.0	4061.0	0.289	1.0
b1[1,72]	240.0	0.251	11.6	217.0	240.0	263.0	2145.0	0.153	1.0
b1[1,73]	242.0	0.389	12.0	218.0	242.0	264.0	944.0	0.0672	1.0
b1[1,74]	251.0	0.178	12.2	226.0	250.0	274.0	4713.0	0.335	1.0
b1[1,75]	227.0	0.25	11.6	203.0	227.0	250.0	2136.0	0.152	1.0
b1[1,76]	244.0	0.377	12.2	219.0	244.0	267.0	1042.0	0.0742	1.0
b1[1,77]	250.0	0.193	12.6	225.0	250.0	275.0	4262.0	0.303	1.0
b1[1,78]	232.0	0.314	11.7	208.0	231.0	254.0	1377.0	0.098	1.0
b1[1,79]	240.0	0.229	11.9	216.0	240.0	262.0	2682.0	0.191	1.0
b1[1,80]	248.0	0.19	12.5	223.0	247.0	273.0	4350.0	0.31	1.0
b1[1,81]	246.0	0.327	12.3	221.0	246.0	270.0	1410.0	0.1	1.0
b1[1,82]	245.0	0.189	12.4	220.0	245.0	270.0	4325.0	0.308	1.0
b1[1,83]	238.0	0.175	11.7	214.0	238.0	260.0	4485.0	0.319	1.0
b1[1,84]	231.0	0.324	11.7	207.0	231.0	254.0	1303.0	0.0928	1.0
b1[1,85]	234.0	0.229	11.9	211.0	233.0	258.0	2705.0	0.192	1.0
b1[1,86]	240.0	0.216	11.9	216.0	240.0	264.0	3058.0	0.218	1.0
b1[1,87]	227.0	0.245	11.6	204.0	227.0	250.0	2242.0	0.16	1.0
b1[1,88]	245.0	0.185	12.0	221.0	245.0	269.0	4180.0	0.297	1.0
b1[1,89]	233.0	0.283	11.6	209.0	232.0	255.0	1690.0	0.12	1.0
b1[1,90]	232.0	0.336	11.7	209.0	232.0	256.0	1224.0	0.0871	1.0
b1[1,91]	242.0	0.177	11.9	218.0	242.0	265.0	4486.0	0.319	1.0
b1[1,92]	242.0	0.367	11.9	218.0	242.0	264.0	1055.0	0.0751	1.0
b1[1,93]	228.0	0.293	11.7	204.0	228.0	251.0	1585.0	0.113	1.0
b1[2,1]	18.5	0.0715	3.37	12.7	18.1	25.9	2221.0	0.158	1.0
b1[2,2]	20.6	0.0737	3.3	14.7	20.3	27.2	2007.0	0.143	1.0
b1[2,3]	19.3	0.0643	3.65	12.9	19.0	27.1	3218.0	0.229	1.0
b1[2,4]	23.0	0.077	4.43	15.4	22.5	32.5	3309.0	0.235	1.0
b1[2,5]	18.7	0.11	2.86	13.5	18.5	24.6	681.0	0.0485	1.01
b1[2,6]	6.18	0.0195	1.1	4.29	6.07	8.51	3176.0	0.226	1.0
b1[2,7]	21.5	0.0651	3.64	15.0	21.2	29.3	3131.0	0.223	1.0
b1[2,8]	14.1	0.0683	3.29	8.61	13.7	21.2	2322.0	0.165	1.0
b1[2,9]	6.14	0.0351	1.68	3.51	5.89	9.76	2288.0	0.163	1.0
b1[2,10]	26.4	0.0994	5.09	17.7	25.8	37.2	2620.0	0.186	1.0
