name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,74]	-0.313	0.0172	0.655	-1.62	-0.347	0.944	1445.0	0.284	1.0
theta_c_pr[3,75]	0.151	0.026	0.781	-1.4	0.13	1.58	902.0	0.177	1.0
theta_c_pr[3,76]	-1.09	0.0164	0.542	-2.2	-1.1	-0.0571	1093.0	0.215	1.0
theta_c_pr[3,77]	-0.511	0.023	0.67	-1.91	-0.517	0.744	848.0	0.167	1.01
theta_c_pr[3,78]	0.311	0.0156	0.698	-1.13	0.335	1.63	2000.0	0.393	1.0
theta_c_pr[3,79]	-0.0291	0.0306	0.736	-1.5	-0.0389	1.32	579.0	0.114	1.01
theta_c_pr[3,80]	-0.809	0.0121	0.645	-2.13	-0.811	0.446	2858.0	0.561	1.0
theta_c_pr[3,81]	-0.219	0.0138	0.673	-1.53	-0.233	1.09	2382.0	0.468	1.0
theta_c_pr[3,82]	0.708	0.00923	0.499	-0.314	0.684	1.68	2924.0	0.575	1.0
theta_c_pr[3,83]	-1.7	0.0172	0.568	-2.91	-1.69	-0.657	1085.0	0.213	1.0
theta_c_pr[3,84]	-0.405	0.016	0.609	-1.62	-0.417	0.773	1452.0	0.285	1.0
theta_c_pr[3,85]	-0.563	0.0123	0.465	-1.54	-0.546	0.306	1420.0	0.279	1.01
theta_c_pr[3,86]	0.374	0.0258	0.663	-0.941	0.35	1.66	661.0	0.13	1.01
theta_c_pr[3,87]	-1.12	0.0148	0.528	-2.27	-1.1	-0.171	1271.0	0.25	1.0
theta_c_pr[3,88]	-0.491	0.0263	0.674	-1.86	-0.523	0.745	659.0	0.129	1.0
theta_c_pr[3,89]	-0.434	0.0118	0.631	-1.76	-0.422	0.731	2848.0	0.559	1.0
theta_c_pr[4,1]	1.39	0.0125	0.54	0.22	1.38	2.41	1866.0	0.367	1.0
theta_c_pr[4,2]	-0.541	0.0173	0.525	-1.59	-0.546	0.458	925.0	0.182	1.0
theta_c_pr[4,3]	1.23	0.0113	0.592	-0.00397	1.24	2.38	2745.0	0.539	1.0
theta_c_pr[4,4]	1.56	0.0186	0.52	0.491	1.54	2.54	785.0	0.154	1.0
theta_c_pr[4,5]	0.569	0.0234	0.519	-0.524	0.564	1.57	492.0	0.0966	1.01
theta_c_pr[4,6]	0.166	0.0172	0.552	-1.01	0.179	1.17	1024.0	0.201	1.01
theta_c_pr[4,7]	-0.13	0.0306	0.668	-1.46	-0.121	1.08	476.0	0.0936	1.01
theta_c_pr[4,8]	-0.392	0.0133	0.509	-1.43	-0.38	0.544	1472.0	0.289	1.0
theta_c_pr[4,9]	-0.509	0.02	0.606	-1.77	-0.482	0.595	915.0	0.18	1.0
theta_c_pr[4,10]	0.368	0.021	0.535	-0.737	0.35	1.38	647.0	0.127	1.0
theta_c_pr[4,11]	-0.616	0.0146	0.567	-1.76	-0.641	0.483	1505.0	0.296	1.0
theta_c_pr[4,12]	-0.0241	0.0129	0.504	-1.06	-0.00111	0.892	1534.0	0.301	1.0
theta_c_pr[4,13]	-0.45	0.0175	0.666	-1.87	-0.441	0.794	1449.0	0.285	1.0
theta_c_pr[4,14]	0.91	0.0119	0.454	-0.0855	0.908	1.73	1456.0	0.286	1.0
theta_c_pr[4,15]	-0.514	0.0284	0.495	-1.54	-0.526	0.432	304.0	0.0596	1.01
theta_c_pr[4,16]	1.14	0.011	0.532	0.0201	1.13	2.14	2324.0	0.456	1.0
theta_c_pr[4,17]	-1.25	0.0205	0.496	-2.27	-1.25	-0.325	587.0	0.115	1.01
theta_c_pr[4,18]	-0.795	0.0229	0.578	-2.02	-0.816	0.289	637.0	0.125	1.0
theta_c_pr[4,19]	0.594	0.0162	0.499	-0.494	0.642	1.46	948.0	0.186	1.01
theta_c_pr[4,20]	1.02	0.0137	0.619	-0.27	1.03	2.16	2046.0	0.402	1.0
theta_c_pr[4,21]	-0.859	0.0196	0.609	-2.07	-0.903	0.369	968.0	0.19	1.01
theta_c_pr[4,22]	0.911	0.0152	0.535	-0.253	0.899	1.9	1231.0	0.242	1.0
theta_c_pr[4,23]	-0.399	0.0165	0.542	-1.51	-0.39	0.586	1075.0	0.211	1.0
theta_c_pr[4,24]	-0.00196	0.0293	0.575	-1.09	-0.0157	1.08	386.0	0.0758	1.0
theta_c_pr[4,25]	0.427	0.0159	0.486	-0.566	0.429	1.34	941.0	0.185	1.0
theta_c_pr[4,26]	0.806	0.0174	0.551	-0.272	0.799	1.85	1001.0	0.197	1.0
theta_c_pr[4,27]	-0.229	0.0245	0.537	-1.36	-0.227	0.725	479.0	0.0942	1.01
theta_c_pr[4,28]	-0.951	0.0268	0.672	-2.3	-0.965	0.335	628.0	0.123	1.01
theta_c_pr[4,29]	-0.994	0.0148	0.549	-2.06	-1.03	0.0873	1382.0	0.271	1.0
theta_c_pr[4,30]	-0.447	0.0395	0.716	-1.84	-0.44	0.861	328.0	0.0645	1.0
theta_c_pr[4,31]	-0.688	0.0124	0.57	-1.88	-0.675	0.413	2104.0	0.413	1.0
theta_c_pr[4,32]	0.292	0.0272	0.46	-0.623	0.269	1.23	286.0	0.0563	1.02
theta_c_pr[4,33]	-0.176	0.0169	0.582	-1.4	-0.184	0.894	1192.0	0.234	1.0
theta_c_pr[4,34]	-0.751	0.0246	0.667	-2.15	-0.735	0.482	736.0	0.145	1.0
theta_c_pr[4,35]	0.524	0.00994	0.51	-0.556	0.539	1.47	2639.0	0.518	1.0
theta_c_pr[4,36]	-2.09	0.0186	0.642	-3.39	-2.11	-0.879	1188.0	0.233	1.0
theta_c_pr[4,37]	0.489	0.0755	0.59	-0.674	0.464	1.71	61.0	0.012	1.05
theta_c_pr[4,38]	-0.14	0.0284	0.561	-1.34	-0.136	0.885	391.0	0.0769	1.02
theta_c_pr[4,39]	0.186	0.0213	0.584	-1.05	0.186	1.26	755.0	0.148	1.01
theta_c_pr[4,40]	1.27	0.0258	0.604	0.00869	1.29	2.38	546.0	0.107	1.01
theta_c_pr[4,41]	-0.208	0.0144	0.538	-1.31	-0.219	0.811	1400.0	0.275	1.0
theta_c_pr[4,42]	-1.61	0.0153	0.681	-2.93	-1.62	-0.212	1981.0	0.389	1.0
theta_c_pr[4,43]	-0.558	0.0189	0.566	-1.7	-0.562	0.478	896.0	0.176	1.0
theta_c_pr[4,44]	-1.32	0.0268	0.748	-2.77	-1.35	0.0873	782.0	0.154	1.0
theta_c_pr[4,45]	-0.7	0.0324	0.542	-1.73	-0.721	0.426	280.0	0.055	1.01
theta_c_pr[4,46]	1.46	0.0344	0.576	0.269	1.46	2.5	279.0	0.0549	1.02
theta_c_pr[4,47]	-0.152	0.0129	0.506	-1.24	-0.139	0.789	1536.0	0.302	1.0
theta_c_pr[4,48]	-0.903	0.0379	0.815	-2.54	-0.917	0.632	462.0	0.0908	1.01
theta_c_pr[4,49]	-0.991	0.0188	0.64	-2.31	-0.988	0.267	1158.0	0.228	1.0
theta_c_pr[4,50]	1.26	0.0249	0.529	0.23	1.26	2.23	451.0	0.0887	1.0
theta_c_pr[4,51]	-0.538	0.0118	0.543	-1.67	-0.527	0.496	2129.0	0.418	1.0
theta_c_pr[4,52]	0.606	0.035	0.524	-0.46	0.603	1.53	224.0	0.044	1.02
theta_c_pr[4,53]	0.923	0.0297	0.632	-0.396	0.927	2.09	454.0	0.0893	1.0
theta_c_pr[4,54]	-1.2	0.0112	0.448	-2.16	-1.18	-0.39	1607.0	0.316	1.0
theta_c_pr[4,55]	0.852	0.0227	0.562	-0.35	0.855	1.9	611.0	0.12	1.01
theta_c_pr[4,56]	-1.49	0.0245	0.536	-2.51	-1.5	-0.46	477.0	0.0937	1.01
theta_c_pr[4,57]	0.861	0.037	0.589	-0.284	0.825	2.18	254.0	0.0499	1.0
theta_c_pr[4,58]	-1.22	0.027	0.545	-2.33	-1.2	-0.241	407.0	0.08	1.0
theta_c_pr[4,59]	-1.41	0.0788	0.86	-3.02	-1.47	0.576	119.0	0.0234	1.05
theta_c_pr[4,60]	0.6	0.0425	0.628	-0.92	0.611	1.79	218.0	0.0428	1.01
theta_c_pr[4,61]	-0.426	0.0142	0.521	-1.55	-0.415	0.535	1348.0	0.265	1.0
theta_c_pr[4,62]	0.421	0.0296	0.563	-0.758	0.432	1.47	361.0	0.0709	1.01
theta_c_pr[4,63]	-0.946	0.0302	0.62	-2.19	-0.963	0.289	422.0	0.083	1.01
theta_c_pr[4,64]	0.208	0.0254	0.484	-0.836	0.229	1.03	362.0	0.0712	1.02
theta_c_pr[4,65]	0.765	0.0133	0.421	-0.168	0.78	1.52	998.0	0.196	1.01
theta_c_pr[4,66]	0.0978	0.0206	0.434	-0.854	0.112	0.872	442.0	0.0869	1.01
theta_c_pr[4,67]	0.595	0.0209	0.452	-0.382	0.609	1.41	467.0	0.0917	1.01
theta_c_pr[4,68]	0.0989	0.0753	0.615	-1.12	0.058	1.25	66.6	0.0131	1.04
theta_c_pr[4,69]	0.0136	0.0156	0.537	-1.09	0.0154	1.04	1180.0	0.232	1.0
theta_c_pr[4,70]	1.7	0.0145	0.604	0.417	1.73	2.79	1748.0	0.343	1.0
theta_c_pr[4,71]	0.203	0.0687	0.608	-1.01	0.197	1.38	78.4	0.0154	1.04
theta_c_pr[4,72]	1.09	0.029	0.635	-0.119	1.08	2.28	481.0	0.0945	1.01
theta_c_pr[4,73]	-0.797	0.0592	0.805	-2.34	-0.834	1.07	185.0	0.0364	1.03
theta_c_pr[4,74]	-0.172	0.0105	0.485	-1.18	-0.168	0.747	2140.0	0.42	1.0
theta_c_pr[4,75]	1.4	0.0255	0.606	0.201	1.41	2.56	567.0	0.111	1.01
theta_c_pr[4,76]	-0.0323	0.0211	0.606	-1.28	-0.0213	1.05	820.0	0.161	1.01
theta_c_pr[4,77]	0.0889	0.0156	0.523	-1.0	0.107	1.06	1129.0	0.222	1.01
theta_c_pr[4,78]	0.112	0.0125	0.544	-0.977	0.107	1.17	1903.0	0.374	1.0
theta_c_pr[4,79]	1.15	0.011	0.517	0.0846	1.16	2.09	2214.0	0.435	1.0
theta_c_pr[4,80]	0.11	0.0313	0.513	-1.04	0.133	1.04	269.0	0.0529	1.01
theta_c_pr[4,81]	-0.252	0.0135	0.487	-1.24	-0.266	0.666	1293.0	0.254	1.0
theta_c_pr[4,82]	-0.245	0.0326	0.722	-1.87	-0.193	0.971	490.0	0.0963	1.0
theta_c_pr[4,83]	-0.46	0.015	0.548	-1.57	-0.446	0.586	1332.0	0.262	1.01
theta_c_pr[4,84]	-0.401	0.029	0.64	-1.65	-0.421	0.82	488.0	0.0959	1.01
theta_c_pr[4,85]	0.648	0.0276	0.808	-1.01	0.678	2.08	854.0	0.168	1.01
theta_c_pr[4,86]	-0.093	0.00965	0.512	-1.15	-0.0783	0.883	2816.0	0.553	1.0
theta_c_pr[4,87]	0.124	0.0253	0.68	-1.19	0.0964	1.45	724.0	0.142	1.01
theta_c_pr[4,88]	0.485	0.0303	0.56	-0.659	0.459	1.58	340.0	0.0669	1.01
theta_c_pr[4,89]	0.0577	0.0148	0.493	-0.994	0.0534	0.925	1111.0	0.218	1.0
theta_c_pr[5,1]	0.289	0.00973	0.409	-0.503	0.275	1.07	1767.0	0.347	1.0
theta_c_pr[5,2]	-0.0758	0.00791	0.379	-0.948	-0.0587	0.59	2300.0	0.452	1.0
theta_c_pr[5,3]	0.349	0.0139	0.42	-0.485	0.33	1.16	913.0	0.179	1.01
theta_c_pr[5,4]	0.217	0.0142	0.456	-0.66	0.195	1.12	1036.0	0.203	1.01
theta_c_pr[5,5]	-0.0876	0.0123	0.398	-0.945	-0.07	0.623	1050.0	0.206	1.0
theta_c_pr[5,6]	-0.492	0.0178	0.535	-1.53	-0.502	0.567	901.0	0.177	1.01
theta_c_pr[5,7]	-0.514	0.0124	0.37	-1.3	-0.5	0.145	890.0	0.175	1.01
theta_c_pr[5,8]	-2.71	0.0101	0.381	-3.54	-2.7	-2.02	1435.0	0.282	1.0
theta_c_pr[5,9]	-2.21	0.0116	0.435	-3.11	-2.19	-1.4	1399.0	0.275	1.01
theta_c_pr[5,10]	-0.13	0.0101	0.385	-0.927	-0.136	0.606	1457.0	0.286	1.0
theta_c_pr[5,11]	-1.22	0.0169	0.462	-2.1	-1.24	-0.29	753.0	0.148	1.01
theta_c_pr[5,12]	0.3	0.0174	0.354	-0.402	0.296	0.963	412.0	0.0809	1.0
theta_c_pr[5,13]	-0.803	0.0165	0.501	-1.75	-0.845	0.282	918.0	0.18	1.01
theta_c_pr[5,14]	0.251	0.0183	0.377	-0.463	0.238	0.972	427.0	0.084	1.02
theta_c_pr[5,15]	0.804	0.014	0.479	-0.209	0.822	1.67	1174.0	0.231	1.0
theta_c_pr[5,16]	0.992	0.0109	0.482	-0.0252	1.02	1.88	1945.0	0.382	1.0
theta_c_pr[5,17]	0.27	0.0262	0.43	-0.682	0.271	1.07	269.0	0.0529	1.02
theta_c_pr[5,18]	-0.383	0.0222	0.423	-1.21	-0.386	0.416	363.0	0.0712	1.02
theta_c_pr[5,19]	1.01	0.0199	0.47	0.0692	1.02	1.88	556.0	0.109	1.01
theta_c_pr[5,20]	0.539	0.00689	0.319	-0.114	0.53	1.15	2142.0	0.421	1.0
theta_c_pr[5,21]	0.132	0.0111	0.458	-0.774	0.101	1.06	1691.0	0.332	1.0
theta_c_pr[5,22]	0.574	0.00755	0.362	-0.173	0.578	1.27	2300.0	0.452	1.0
theta_c_pr[5,23]	-0.518	0.0333	0.444	-1.36	-0.553	0.546	177.0	0.0348	1.02
theta_c_pr[5,24]	0.376	0.015	0.395	-0.405	0.376	1.14	695.0	0.137	1.01
theta_c_pr[5,25]	1.0	0.0191	0.434	0.13	1.02	1.79	514.0	0.101	1.0
theta_c_pr[5,26]	0.716	0.00946	0.403	-0.157	0.728	1.45	1820.0	0.357	1.0
theta_c_pr[5,27]	1.38	0.0103	0.444	0.432	1.39	2.18	1841.0	0.362	1.0
theta_c_pr[5,28]	-2.16	0.0127	0.51	-3.26	-2.13	-1.23	1608.0	0.316	1.0
theta_c_pr[5,29]	0.797	0.017	0.466	-0.112	0.782	1.71	749.0	0.147	1.01
theta_c_pr[5,30]	1.17	0.0249	0.485	0.12	1.17	2.07	378.0	0.0743	1.01
theta_c_pr[5,31]	1.23	0.0177	0.486	0.275	1.21	2.11	758.0	0.149	1.01
theta_c_pr[5,32]	-0.119	0.0178	0.461	-0.95	-0.138	0.8	672.0	0.132	1.01
theta_c_pr[5,33]	-0.678	0.0207	0.424	-1.53	-0.699	0.162	420.0	0.0824	1.01
theta_c_pr[5,34]	-2.34	0.0134	0.473	-3.32	-2.34	-1.42	1246.0	0.245	1.0
theta_c_pr[5,35]	0.64	0.0294	0.386	-0.117	0.641	1.35	173.0	0.0339	1.03
theta_c_pr[5,36]	-1.71	0.0125	0.458	-2.72	-1.69	-0.864	1335.0	0.262	1.01
theta_c_pr[5,37]	0.822	0.0087	0.458	-0.136	0.812	1.68	2777.0	0.546	1.0
theta_c_pr[5,38]	-0.296	0.00667	0.329	-0.983	-0.302	0.311	2431.0	0.478	1.0
theta_c_pr[5,39]	0.237	0.00926	0.37	-0.514	0.238	0.936	1596.0	0.314	1.0
theta_c_pr[5,40]	1.35	0.0179	0.44	0.523	1.35	2.21	603.0	0.118	1.0
theta_c_pr[5,41]	0.503	0.0173	0.404	-0.247	0.488	1.29	544.0	0.107	1.02
theta_c_pr[5,42]	-0.917	0.0193	0.659	-2.26	-0.916	0.292	1169.0	0.23	1.01
theta_c_pr[5,43]	0.624	0.0153	0.426	-0.232	0.62	1.45	779.0	0.153	1.0
theta_c_pr[5,44]	-0.551	0.0116	0.497	-1.56	-0.543	0.417	1829.0	0.359	1.0
theta_c_pr[5,45]	0.748	0.00726	0.353	-0.00461	0.745	1.4	2360.0	0.464	1.0
theta_c_pr[5,46]	0.436	0.00821	0.439	-0.472	0.434	1.27	2866.0	0.563	1.0
theta_c_pr[5,47]	0.0103	0.0101	0.404	-0.832	0.00344	0.771	1597.0	0.314	1.0
theta_c_pr[5,48]	-1.42	0.0213	0.622	-2.68	-1.43	-0.223	852.0	0.167	1.01
theta_c_pr[5,49]	-1.48	0.0108	0.39	-2.29	-1.47	-0.76	1301.0	0.256	1.0
theta_c_pr[5,50]	0.0198	0.0243	0.509	-1.02	0.0419	0.927	438.0	0.0861	1.01
theta_c_pr[5,51]	-0.487	0.0116	0.427	-1.33	-0.504	0.337	1349.0	0.265	1.0
theta_c_pr[5,52]	0.951	0.00943	0.504	-0.0954	0.967	1.9	2861.0	0.562	1.0
theta_c_pr[5,53]	1.22	0.0116	0.409	0.382	1.22	2.01	1236.0	0.243	1.0
theta_c_pr[5,54]	0.905	0.0102	0.48	-0.113	0.921	1.82	2224.0	0.437	1.0
theta_c_pr[5,55]	1.12	0.00965	0.431	0.255	1.12	1.93	1994.0	0.392	1.0
theta_c_pr[5,56]	-0.518	0.0211	0.411	-1.38	-0.516	0.246	378.0	0.0743	1.01
theta_c_pr[5,57]	0.9	0.0319	0.441	-0.0528	0.904	1.71	190.0	0.0373	1.0
theta_c_pr[5,58]	-0.361	0.015	0.44	-1.25	-0.356	0.504	857.0	0.168	1.0
theta_c_pr[5,59]	-0.562	0.0211	0.474	-1.49	-0.552	0.353	507.0	0.0996	1.01
theta_c_pr[5,60]	0.674	0.0199	0.478	-0.301	0.676	1.52	579.0	0.114	1.0
theta_c_pr[5,61]	-0.662	0.016	0.425	-1.55	-0.654	0.142	705.0	0.139	1.01
theta_c_pr[5,62]	-0.464	0.00826	0.38	-1.22	-0.483	0.262	2114.0	0.415	1.0
theta_c_pr[5,63]	-0.309	0.0202	0.459	-1.2	-0.312	0.568	515.0	0.101	1.01
theta_c_pr[5,64]	0.55	0.0115	0.424	-0.346	0.573	1.3	1367.0	0.269	1.0
theta_c_pr[5,65]	0.941	0.00845	0.365	0.17	0.949	1.61	1861.0	0.366	1.0
theta_c_pr[5,66]	0.557	0.00996	0.457	-0.389	0.559	1.41	2109.0	0.414	1.0
theta_c_pr[5,67]	0.224	0.0107	0.376	-0.552	0.22	0.932	1231.0	0.242	1.01
theta_c_pr[5,68]	-0.02	0.00856	0.333	-0.706	-0.0294	0.615	1517.0	0.298	1.0
theta_c_pr[5,69]	-0.662	0.00755	0.36	-1.4	-0.668	0.0363	2279.0	0.448	1.0
theta_c_pr[5,70]	0.468	0.0304	0.436	-0.458	0.471	1.3	205.0	0.0403	1.0
theta_c_pr[5,71]	0.0863	0.0239	0.36	-0.626	0.0842	0.823	227.0	0.0446	1.02
theta_c_pr[5,72]	0.217	0.0134	0.355	-0.518	0.233	0.874	702.0	0.138	1.0
theta_c_pr[5,73]	-2.01	0.0179	0.569	-3.2	-1.98	-0.991	1007.0	0.198	1.01
theta_c_pr[5,74]	-0.216	0.011	0.348	-0.96	-0.221	0.433	998.0	0.196	1.0
theta_c_pr[5,75]	0.942	0.0158	0.409	0.136	0.937	1.73	669.0	0.131	1.01
theta_c_pr[5,76]	1.03	0.00908	0.427	0.13	1.03	1.85	2206.0	0.433	1.0
theta_c_pr[5,77]	0.328	0.00899	0.359	-0.42	0.333	0.992	1594.0	0.313	1.0
theta_c_pr[5,78]	-0.168	0.0132	0.44	-1.09	-0.154	0.654	1106.0	0.217	1.01
theta_c_pr[5,79]	0.161	0.0216	0.369	-0.6	0.163	0.849	292.0	0.0574	1.02
theta_c_pr[5,80]	-0.386	0.0148	0.397	-1.13	-0.4	0.378	720.0	0.141	1.01
theta_c_pr[5,81]	0.183	0.00966	0.43	-0.661	0.159	1.05	1982.0	0.389	1.0
theta_c_pr[5,82]	-0.897	0.00879	0.42	-1.73	-0.914	-0.087	2282.0	0.448	1.0
theta_c_pr[5,83]	-0.777	0.0151	0.393	-1.56	-0.782	-0.0247	680.0	0.134	1.02
theta_c_pr[5,84]	0.903	0.00711	0.352	0.165	0.905	1.56	2455.0	0.482	1.0
theta_c_pr[5,85]	-1.59	0.0109	0.494	-2.61	-1.59	-0.659	2063.0	0.405	1.0
theta_c_pr[5,86]	0.159	0.019	0.434	-0.712	0.151	1.02	520.0	0.102	1.02
theta_c_pr[5,87]	0.282	0.0136	0.457	-0.631	0.267	1.16	1128.0	0.222	1.0
theta_c_pr[5,88]	-0.65	0.0111	0.429	-1.53	-0.637	0.143	1504.0	0.295	1.0
theta_c_pr[5,89]	0.392	0.0141	0.413	-0.471	0.395	1.15	862.0	0.169	1.0
theta_d_pr[1,1]	-0.0877	0.0209	0.961	-2.09	-0.0983	1.75	2118.0	0.416	1.0
theta_d_pr[1,2]	0.16	0.0288	0.974	-1.89	0.18	1.96	1148.0	0.226	1.01
theta_d_pr[1,3]	0.00957	0.0196	0.972	-1.97	0.0139	1.84	2453.0	0.482	1.0
theta_d_pr[1,4]	-0.0139	0.0214	0.956	-2.02	0.0164	1.75	1994.0	0.392	1.0
theta_d_pr[1,5]	0.0516	0.047	1.0	-2.06	0.0465	2.0	453.0	0.089	1.01
theta_d_pr[1,6]	-0.204	0.0341	0.96	-2.09	-0.248	1.64	792.0	0.156	1.01
theta_d_pr[1,7]	0.0891	0.0401	0.975	-1.85	0.0581	1.93	593.0	0.116	1.01
theta_d_pr[1,8]	-0.0426	0.0184	0.968	-2.0	-0.0807	1.79	2757.0	0.542	1.0
theta_d_pr[1,9]	-0.238	0.11	1.07	-2.68	-0.23	1.73	95.4	0.0187	1.04
theta_d_pr[1,10]	0.0653	0.039	0.999	-1.95	0.0345	1.97	656.0	0.129	1.01
theta_d_pr[1,11]	-0.155	0.0214	0.945	-2.18	-0.15	1.64	1957.0	0.384	1.0
theta_d_pr[1,12]	0.0433	0.035	0.997	-1.91	0.0543	1.92	814.0	0.16	1.01
theta_d_pr[1,13]	-0.22	0.0354	0.999	-2.13	-0.205	1.69	796.0	0.156	1.0
theta_d_pr[1,14]	0.102	0.0291	0.99	-1.93	0.108	2.02	1158.0	0.227	1.0
theta_d_pr[1,15]	0.179	0.0402	0.969	-1.81	0.159	2.02	580.0	0.114	1.0
theta_d_pr[1,16]	0.112	0.0209	0.972	-1.87	0.121	1.92	2154.0	0.423	1.0
theta_d_pr[1,17]	0.029	0.0218	0.978	-1.93	0.0292	1.9	2020.0	0.397	1.0
theta_d_pr[1,18]	0.00846	0.0459	0.995	-2.07	0.00238	1.81	470.0	0.0923	1.0
theta_d_pr[1,19]	0.0478	0.0166	0.969	-1.99	0.0395	1.97	3393.0	0.667	1.0
theta_d_pr[1,20]	0.0824	0.0177	0.967	-1.96	0.0713	1.92	2981.0	0.586	1.0
theta_d_pr[1,21]	-0.073	0.0212	0.965	-2.03	-0.126	1.74	2066.0	0.406	1.0
theta_d_pr[1,22]	0.185	0.0289	0.99	-1.88	0.193	2.02	1170.0	0.23	1.01
theta_d_pr[1,23]	-0.119	0.044	0.995	-2.13	-0.139	1.73	511.0	0.1	1.0
theta_d_pr[1,24]	0.00299	0.0461	1.0	-2.06	0.000906	1.99	474.0	0.0931	1.01
theta_d_pr[1,25]	0.259	0.0592	1.01	-1.83	0.263	2.07	293.0	0.0575	1.02
theta_d_pr[1,26]	0.0423	0.0161	0.973	-2.01	0.065	1.86	3668.0	0.721	1.0
theta_d_pr[1,27]	0.15	0.0291	0.998	-1.95	0.176	1.96	1174.0	0.231	1.01
theta_d_pr[1,28]	-0.161	0.0257	0.993	-2.26	-0.141	1.71	1488.0	0.292	1.0
theta_d_pr[1,29]	-0.075	0.0299	0.974	-2.06	-0.0868	1.77	1065.0	0.209	1.01
theta_d_pr[1,30]	-0.119	0.0425	1.02	-2.16	-0.0959	1.82	572.0	0.112	1.0
theta_d_pr[1,31]	-0.192	0.0234	0.995	-2.29	-0.184	1.72	1815.0	0.357	1.0
theta_d_pr[1,32]	-0.0558	0.0251	0.995	-2.12	-0.0675	1.84	1573.0	0.309	1.0
theta_d_pr[1,33]	0.121	0.0192	0.978	-1.82	0.116	2.02	2589.0	0.509	1.0
theta_d_pr[1,34]	-0.235	0.0231	0.952	-2.15	-0.269	1.59	1699.0	0.334	1.01
theta_d_pr[1,35]	-0.0105	0.019	0.973	-1.99	-0.0401	1.87	2631.0	0.517	1.0
theta_d_pr[1,36]	-0.198	0.0466	0.989	-2.04	-0.223	1.71	451.0	0.0887	1.01
theta_d_pr[1,37]	0.0158	0.0283	1.0	-2.07	-0.000671	1.88	1248.0	0.245	1.0
theta_d_pr[1,38]	0.115	0.0181	0.962	-1.89	0.128	1.92	2827.0	0.555	1.0
theta_d_pr[1,39]	-0.0706	0.0236	0.963	-2.06	-0.0744	1.73	1667.0	0.328	1.0
theta_d_pr[1,40]	-0.0633	0.0257	0.957	-2.03	-0.00972	1.69	1383.0	0.272	1.0
theta_d_pr[1,41]	-0.0917	0.0237	0.976	-2.09	-0.128	1.75	1697.0	0.333	1.01
theta_d_pr[1,42]	-0.179	0.0211	0.965	-2.13	-0.15	1.66	2095.0	0.412	1.0
theta_d_pr[1,43]	-0.266	0.0715	1.04	-2.56	-0.286	1.67	211.0	0.0414	1.02
theta_d_pr[1,44]	-0.236	0.0229	0.971	-2.25	-0.218	1.63	1800.0	0.354	1.0
theta_d_pr[1,45]	0.0947	0.0212	0.988	-1.97	0.0821	2.03	2172.0	0.427	1.0
theta_d_pr[1,46]	0.0123	0.0163	0.965	-2.01	0.0128	1.79	3509.0	0.689	1.0
theta_d_pr[1,47]	0.00289	0.0216	0.987	-2.05	0.0277	1.79	2079.0	0.408	1.0
theta_d_pr[1,48]	-0.323	0.0422	1.01	-2.39	-0.332	1.56	574.0	0.113	1.01
theta_d_pr[1,49]	-0.17	0.0345	0.991	-2.17	-0.17	1.68	822.0	0.162	1.0
theta_d_pr[1,50]	-0.00966	0.0514	1.01	-2.21	0.0345	1.82	384.0	0.0755	1.01
theta_d_pr[1,51]	0.079	0.0227	0.981	-2.01	0.108	1.93	1874.0	0.368	1.0
theta_d_pr[1,52]	-0.0174	0.0704	1.05	-2.6	0.0288	1.87	222.0	0.0436	1.01
theta_d_pr[1,53]	0.0683	0.0199	0.981	-1.94	0.0872	1.9	2417.0	0.475	1.0
theta_d_pr[1,54]	-0.11	0.0385	0.993	-2.08	-0.0959	1.7	665.0	0.131	1.0
theta_d_pr[1,55]	0.0212	0.0203	0.942	-1.87	-0.000268	1.8	2157.0	0.424	1.0
theta_d_pr[1,56]	0.0209	0.0216	0.969	-2.03	0.041	1.85	2018.0	0.396	1.0
theta_d_pr[1,57]	0.0693	0.0883	1.02	-1.94	0.0225	2.1	132.0	0.026	1.03
theta_d_pr[1,58]	0.126	0.0177	1.01	-2.04	0.146	2.05	3254.0	0.639	1.0
theta_d_pr[1,59]	-0.197	0.0231	0.967	-2.16	-0.163	1.64	1753.0	0.344	1.0
theta_d_pr[1,60]	0.0695	0.0357	0.991	-1.92	0.0547	1.89	772.0	0.152	1.01
theta_d_pr[1,61]	-0.0811	0.0248	0.995	-2.13	-0.0517	1.76	1615.0	0.317	1.01
theta_d_pr[1,62]	-0.00905	0.0244	0.973	-1.91	-0.0288	1.78	1586.0	0.312	1.0
theta_d_pr[1,63]	-0.137	0.0429	0.99	-2.08	-0.154	1.73	532.0	0.105	1.01
theta_d_pr[1,64]	0.208	0.0279	1.03	-1.86	0.181	2.17	1368.0	0.269	1.0
theta_d_pr[1,65]	0.123	0.0234	0.974	-1.83	0.0794	2.05	1735.0	0.341	1.0
theta_d_pr[1,66]	0.177	0.0307	0.984	-1.86	0.197	2.0	1026.0	0.202	1.0
theta_d_pr[1,67]	0.156	0.0269	0.978	-1.85	0.145	2.04	1318.0	0.259	1.0
theta_d_pr[1,68]	-0.0615	0.0392	0.999	-2.08	-0.0701	1.83	649.0	0.128	1.0
theta_d_pr[1,69]	0.134	0.0161	0.978	-1.89	0.133	1.96	3676.0	0.722	1.0
