	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
sigma[6,1]	0.174	0.00383	0.0702	0.0178	0.18	0.296	337.0	0.0264	1.01
sigma[7,1]	1.84	0.012	0.245	1.42	1.82	2.36	418.0	0.0328	1.01
sigma[1,2]	0.496	0.0108	0.187	0.0963	0.498	0.849	301.0	0.0236	1.01
sigma[2,2]	0.247	0.00376	0.0961	0.0782	0.239	0.445	654.0	0.0513	1.0
sigma[3,2]	0.1	0.000351	0.0155	0.0709	0.0993	0.131	1944.0	0.152	1.0
sigma[4,2]	0.0757	0.00037	0.0131	0.0508	0.075	0.101	1255.0	0.0983	1.0
sigma[5,2]	0.227	0.00193	0.0437	0.137	0.226	0.312	509.0	0.0399	1.0
sigma[6,2]	0.214	0.00102	0.0348	0.144	0.214	0.281	1176.0	0.0922	1.0
sigma[7,2]	0.442	0.00625	0.126	0.204	0.437	0.701	407.0	0.0319	1.01
b1[1,1]	47.2	0.234	13.7	23.5	45.8	75.8	3431.0	0.269	1.0
b1[2,1]	47.9	0.211	12.9	25.8	46.8	75.4	3755.0	0.294	1.0
b1[1,2]	38.1	0.2	12.3	18.4	36.4	65.4	3785.0	0.297	1.0
b1[2,2]	33.2	0.274	13.5	12.0	31.2	62.1	2448.0	0.192	1.0
b1[1,3]	38.6	0.21	12.4	18.6	37.0	65.5	3497.0	0.274	1.0
b1[2,3]	32.7	0.321	13.7	12.3	30.7	63.7	1810.0	0.142	1.0
b1[1,4]	49.4	0.233	13.8	25.1	48.1	78.0	3500.0	0.274	1.0
b1[2,4]	50.9	0.217	13.8	27.5	49.7	79.3	4057.0	0.318	1.0
b1[1,5]	45.6	0.276	15.2	19.7	44.4	76.9	3043.0	0.238	1.0
b1[2,5]	44.3	0.3	14.6	19.9	42.8	75.1	2367.0	0.185	1.0
b1[1,6]	39.9	0.265	14.6	13.9	38.5	70.4	3052.0	0.239	1.0
b1[2,6]	37.2	0.274	15.0	12.0	35.7	67.9	3013.0	0.236	1.0
b1[1,7]	37.0	0.236	12.7	17.0	35.3	65.2	2887.0	0.226	1.0
b1[2,7]	35.6	0.261	13.7	13.6	33.8	65.4	2747.0	0.215	1.0
b1[1,8]	37.6	0.222	12.3	18.4	35.7	64.8	3050.0	0.239	1.0
b1[2,8]	33.8	0.279	13.5	12.3	32.1	62.4	2339.0	0.183	1.0
b1[1,9]	23.7	0.273	10.7	9.07	21.6	49.7	1533.0	0.12	1.0
b1[2,9]	13.8	0.435	12.4	2.48	8.66	46.2	816.0	0.0639	1.0
b1[1,10]	48.4	0.248	15.2	22.9	47.2	80.1	3745.0	0.293	1.0
b1[2,10]	49.9	0.226	14.7	24.5	48.2	81.3	4201.0	0.329	1.0
b1[1,11]	16.5	0.296	10.5	5.34	13.2	42.9	1269.0	0.0994	1.0
b1[2,11]	16.5	0.243	10.1	5.18	13.5	41.8	1736.0	0.136	1.0
b1[1,12]	47.0	0.223	13.4	24.9	45.5	75.3	3607.0	0.283	1.0
b1[2,12]	43.2	0.308	14.7	17.5	42.0	73.1	2293.0	0.18	1.0
b1[1,13]	39.2	0.255	13.4	17.9	37.6	68.3	2744.0	0.215	1.0
b1[2,13]	38.9	0.239	13.2	18.3	37.1	68.3	3056.0	0.239	1.0
b1[1,14]	44.9	0.233	13.2	22.6	43.4	72.6	3203.0	0.251	1.0
b1[2,14]	45.2	0.216	13.1	23.3	43.6	73.5	3666.0	0.287	1.0
b1[1,15]	36.8	0.289	14.2	14.4	35.0	67.3	2425.0	0.19	1.0
b1[2,15]	41.0	0.222	13.0	19.9	39.4	69.2	3411.0	0.267	1.0
b1[1,16]	41.9	0.258	13.6	17.3	40.8	70.5	2789.0	0.218	1.0
b1[2,16]	40.9	0.236	13.1	19.4	39.4	69.0	3077.0	0.241	1.0
b1[1,17]	48.6	0.237	13.5	25.1	47.4	76.6	3219.0	0.252	1.0
b1[2,17]	48.6	0.235	13.6	24.9	47.3	76.5	3373.0	0.264	1.0
b1[1,18]	51.4	0.224	15.0	24.5	50.3	81.4	4460.0	0.349	1.0
b1[2,18]	51.4	0.229	14.6	26.2	49.9	81.6	4073.0	0.319	1.0
b1[1,19]	27.6	0.428	15.3	7.77	24.6	61.9	1274.0	0.0998	1.0
b1[2,19]	36.6	0.231	13.0	17.0	34.6	66.4	3171.0	0.248	1.0
b1[1,20]	54.0	0.236	14.6	28.5	52.8	84.9	3851.0	0.302	1.0
b1[2,20]	53.1	0.244	15.1	25.6	52.0	85.0	3818.0	0.299	1.0
b1[1,21]	43.8	0.264	15.0	18.1	42.3	75.9	3260.0	0.255	1.0
b1[2,21]	44.3	0.24	14.8	20.2	42.5	75.7	3780.0	0.296	1.0
b1[1,22]	56.6	0.223	14.8	29.6	55.6	87.5	4391.0	0.344	1.0
b1[2,22]	55.0	0.299	16.1	23.5	54.3	87.4	2886.0	0.226	1.0
b1[1,23]	32.3	0.27	12.8	13.3	30.3	60.9	2240.0	0.176	1.0
b1[2,23]	33.0	0.26	12.6	14.0	30.8	61.2	2369.0	0.186	1.0
b1[1,24]	54.6	0.255	15.4	26.5	53.7	86.8	3656.0	0.286	1.0
b1[2,24]	54.1	0.263	15.3	27.5	53.1	86.0	3397.0	0.266	1.0
b1[1,25]	16.0	1.04	14.3	3.6	10.0	53.8	190.0	0.0149	1.02
b1[2,25]	12.1	1.43	17.2	-0.169	2.42	55.9	145.0	0.0114	1.03
b1[1,26]	26.8	0.518	15.0	7.52	23.8	60.6	842.0	0.066	1.0
b1[2,26]	37.7	0.208	11.7	19.9	35.8	64.9	3176.0	0.249	1.0
b1[1,27]	8.96	0.238	4.47	5.28	8.02	18.7	354.0	0.0277	1.01
b1[2,27]	19.9	0.199	6.83	10.8	18.3	36.9	1181.0	0.0925	1.0
b1[1,28]	33.0	0.337	13.9	10.7	31.3	63.0	1709.0	0.134	1.0
b1[2,28]	38.3	0.223	12.3	19.0	36.4	66.6	3044.0	0.239	1.0
b1[1,29]	46.9	0.215	13.3	24.1	45.6	75.0	3858.0	0.302	1.0
b1[2,29]	47.7	0.229	13.9	23.5	46.6	76.7	3645.0	0.286	1.0
b1[1,30]	6.73	0.166	4.14	3.61	5.77	15.1	623.0	0.0488	1.0
b1[2,30]	9.05	0.176	5.45	3.62	7.39	22.1	955.0	0.0749	1.0
b1[1,31]	48.8	0.235	14.2	24.0	47.5	78.8	3678.0	0.288	1.0
b1[2,31]	46.1	0.263	14.4	22.0	44.5	76.4	3009.0	0.236	1.0
b1[1,32]	21.5	0.349	12.1	5.02	19.0	49.3	1197.0	0.0938	1.0
b1[2,32]	22.3	0.299	11.5	7.17	19.6	48.7	1466.0	0.115	1.0
b1[1,33]	44.1	0.281	14.4	19.9	42.8	73.1	2625.0	0.206	1.0
b1[2,33]	47.4	0.216	13.5	24.0	46.1	75.4	3926.0	0.308	1.0
b1[1,34]	41.5	0.37	15.8	18.5	39.1	74.8	1815.0	0.142	1.0
b1[2,34]	37.6	0.379	15.9	15.2	34.7	72.0	1751.0	0.137	1.0
b1[1,35]	49.9	0.253	14.6	24.0	49.0	80.3	3326.0	0.261	1.0
b1[2,35]	46.4	0.281	14.7	21.4	45.0	77.6	2728.0	0.214	1.0
b1[1,36]	43.2	0.266	14.1	19.7	41.9	73.0	2811.0	0.22	1.0
b1[2,36]	46.8	0.213	13.5	24.2	45.3	76.5	4046.0	0.317	1.0
b1[1,37]	34.4	0.302	15.2	9.34	33.3	65.8	2537.0	0.199	1.0
b1[2,37]	36.0	0.273	14.6	12.5	34.5	66.8	2879.0	0.226	1.0
b1[1,38]	29.6	0.502	17.0	10.8	23.3	66.9	1142.0	0.0895	1.0
b1[2,38]	33.5	0.341	13.9	15.1	30.3	64.6	1655.0	0.13	1.0
b1[1,39]	33.4	0.324	14.0	11.5	31.8	63.3	1857.0	0.145	1.0
b1[2,39]	39.0	0.227	12.7	18.8	37.3	67.0	3132.0	0.245	1.0
b1[1,40]	8.99	0.494	8.86	2.88	5.89	34.7	322.0	0.0252	1.01
b1[2,40]	21.2	0.253	9.09	8.53	19.4	42.9	1294.0	0.101	1.0
b1[1,41]	3.3	0.151	4.21	0.446	2.1	12.2	775.0	0.0607	1.0
b1[2,41]	0.585	0.174	4.45	-3.48	0.0154	7.03	658.0	0.0515	1.01
b1[1,42]	29.4	0.249	11.2	14.0	27.2	56.3	2025.0	0.159	1.0
b1[2,42]	27.2	0.285	11.6	13.8	23.7	56.3	1669.0	0.131	1.0
b1[1,43]	43.8	0.246	13.1	21.2	42.5	71.7	2816.0	0.221	1.0
b1[2,43]	43.2	0.232	13.0	21.7	41.8	70.9	3134.0	0.246	1.0
b1[1,44]	43.2	0.228	13.4	20.9	41.6	71.9	3449.0	0.27	1.0
b1[2,44]	40.1	0.264	14.4	16.5	38.5	70.8	2991.0	0.234	1.0
b1[1,45]	3.46	0.187	6.06	-3.76	1.86	19.5	1053.0	0.0825	1.01
b1[2,45]	4.09	0.173	5.8	-1.54	2.33	19.0	1130.0	0.0885	1.0
b1[1,46]	20.3	0.354	12.6	5.57	16.8	50.3	1273.0	0.0998	1.0
b1[2,46]	25.2	0.276	11.6	8.87	22.9	52.9	1761.0	0.138	1.0
b1[1,47]	53.5	0.203	14.0	28.5	52.1	82.8	4772.0	0.374	1.0
b1[2,47]	50.9	0.231	14.3	25.7	49.9	80.5	3840.0	0.301	1.0
b1[1,48]	38.5	0.242	13.3	17.3	36.7	67.2	3011.0	0.236	1.0
b1[2,48]	40.9	0.228	13.1	19.6	39.2	69.2	3305.0	0.259	1.0
b1[1,49]	42.5	0.237	13.3	20.7	40.7	70.9	3162.0	0.248	1.0
b1[2,49]	43.3	0.236	13.2	21.7	42.0	72.1	3139.0	0.246	1.0
b1[1,50]	37.4	0.28	13.6	18.2	34.7	68.7	2359.0	0.185	1.0
b1[2,50]	39.8	0.231	13.0	19.7	37.8	69.1	3141.0	0.246	1.0
b1[1,51]	36.1	0.231	13.3	15.2	34.2	65.1	3302.0	0.259	1.0
b1[2,51]	32.9	0.32	14.3	11.0	31.1	64.1	2012.0	0.158	1.0
b1[1,52]	45.9	0.242	14.4	20.8	44.7	76.1	3549.0	0.278	1.0
b1[2,52]	47.7	0.208	13.9	24.1	46.4	76.9	4439.0	0.348	1.0
b1[1,53]	24.9	0.25	10.8	10.7	22.4	51.0	1871.0	0.147	1.0
b1[2,53]	15.4	0.459	13.6	1.65	10.7	48.9	882.0	0.0691	1.0
b1[1,54]	47.2	0.252	14.2	23.0	45.8	77.2	3172.0	0.248	1.0
b1[2,54]	50.1	0.217	13.7	26.9	48.8	79.4	3985.0	0.312	1.0
b1[1,55]	34.7	0.249	12.5	15.2	33.0	62.0	2534.0	0.199	1.0
b1[2,55]	33.7	0.258	12.5	13.9	31.8	60.3	2362.0	0.185	1.0
b1[1,56]	16.7	0.231	9.0	5.95	14.4	38.7	1519.0	0.119	1.0
b1[2,56]	6.22	0.369	8.53	-2.1	3.75	29.8	535.0	0.0419	1.01
b1[1,57]	27.7	0.264	12.2	10.5	25.4	55.5	2136.0	0.167	1.0
b1[2,57]	27.9	0.264	12.1	10.7	25.7	55.8	2106.0	0.165	1.0
b1[1,58]	27.6	0.407	12.2	9.13	25.8	54.7	899.0	0.0705	1.0
b1[2,58]	11.2	0.859	15.1	1.13	3.5	50.5	310.0	0.0243	1.0
b1[1,59]	45.5	0.24	14.2	21.1	44.3	75.8	3503.0	0.274	1.0
b1[2,59]	42.7	0.267	14.3	19.1	41.0	73.4	2864.0	0.224	1.0
b1[1,60]	32.8	0.309	14.6	10.4	31.0	65.3	2252.0	0.176	1.0
b1[2,60]	30.2	0.334	14.2	9.77	27.5	62.0	1814.0	0.142	1.0
b1[1,61]	57.8	0.248	15.0	30.5	56.6	89.0	3666.0	0.287	1.0
b1[2,61]	57.0	0.255	15.3	29.2	56.1	88.2	3606.0	0.283	1.0
b1[1,62]	53.9	0.225	14.1	29.7	52.7	83.1	3933.0	0.308	1.0
b1[2,62]	53.6	0.234	14.1	28.0	52.5	82.4	3638.0	0.285	1.0
b1[1,63]	39.9	0.215	11.7	21.9	38.2	65.7	2932.0	0.23	1.0
b1[2,63]	33.0	0.372	14.0	10.5	31.5	62.8	1418.0	0.111	1.0
b1[1,64]	53.2	0.242	14.1	29.1	51.9	82.9	3416.0	0.268	1.0
b1[2,64]	50.8	0.247	14.4	26.1	49.3	79.7	3380.0	0.265	1.0
b1[1,65]	47.4	0.229	14.1	22.7	46.0	77.1	3802.0	0.298	1.0
b1[2,65]	44.5	0.313	14.8	18.8	43.4	75.6	2245.0	0.176	1.0
b1[1,66]	38.5	0.222	12.6	18.7	37.0	65.5	3188.0	0.25	1.0
b1[2,66]	34.3	0.312	13.6	13.3	32.4	63.9	1892.0	0.148	1.0
b1[1,67]	48.7	0.282	15.2	22.3	47.4	80.4	2930.0	0.23	1.0
b1[2,67]	51.0	0.235	14.1	26.9	49.3	80.4	3628.0	0.284	1.0
b1[1,68]	44.4	0.236	13.5	22.2	42.9	73.0	3257.0	0.255	1.0
b1[2,68]	39.7	0.337	15.1	14.6	38.4	71.3	2004.0	0.157	1.0
b1[1,69]	35.0	0.275	16.4	7.93	33.4	69.0	3560.0	0.279	1.0
b1[2,69]	35.5	0.257	15.8	8.84	34.1	68.4	3780.0	0.296	1.0
b1[1,70]	45.1	0.225	13.4	22.7	43.5	73.8	3563.0	0.279	0.999
b1[2,70]	47.3	0.2	13.0	25.7	45.9	74.4	4176.0	0.327	1.0
b1[1,71]	46.7	0.252	14.6	20.9	45.5	77.0	3380.0	0.265	1.0
b1[2,71]	48.0	0.24	14.5	22.3	46.7	77.5	3683.0	0.289	1.0
b1[1,72]	51.9	0.253	14.9	25.8	50.6	82.5	3466.0	0.272	1.0
b1[2,72]	52.5	0.235	15.0	25.7	51.1	84.3	4089.0	0.32	1.0
b1[1,73]	41.8	0.228	13.1	20.0	40.3	69.8	3274.0	0.257	1.0
b1[2,73]	38.9	0.25	13.5	17.3	37.3	67.6	2902.0	0.227	1.0
b1[1,74]	36.4	0.239	12.7	16.9	34.8	64.3	2820.0	0.221	1.0
b1[2,74]	34.1	0.261	13.4	13.8	32.1	63.4	2641.0	0.207	1.0
b1[1,75]	26.8	0.235	12.5	9.6	24.1	55.3	2807.0	0.22	1.0
b1[2,75]	27.3	0.294	13.1	9.55	24.6	56.9	2000.0	0.157	1.0
b1[1,76]	5.88	0.104	2.37	3.86	5.67	8.09	517.0	0.0405	1.01
b1[2,76]	7.82	0.114	4.04	3.48	6.71	17.3	1250.0	0.098	1.0
b1[1,77]	32.1	0.275	13.2	11.4	30.2	61.2	2315.0	0.181	1.0
b1[2,77]	35.8	0.235	12.2	17.4	33.7	62.7	2705.0	0.212	1.0
b1[1,78]	49.5	0.253	14.8	23.8	48.0	80.9	3421.0	0.268	1.0
b1[2,78]	49.5	0.26	14.7	24.2	48.3	80.3	3194.0	0.25	1.0
b1[1,79]	28.4	0.591	13.6	2.88	27.5	56.7	526.0	0.0412	1.01
b1[2,79]	18.9	0.483	13.4	3.61	14.8	51.4	768.0	0.0602	1.0
b1[1,80]	38.3	0.242	13.3	16.8	36.7	66.7	3018.0	0.236	1.0
b1[2,80]	40.7	0.254	13.0	18.7	39.0	68.4	2621.0	0.205	1.0
b1[1,81]	14.3	0.421	10.5	5.05	10.3	41.3	618.0	0.0484	1.01
b1[2,81]	24.3	0.208	9.05	12.2	22.5	45.1	1900.0	0.149	1.0
b1[1,82]	8.04	0.128	3.47	4.74	7.25	16.7	735.0	0.0576	1.0
b1[2,82]	6.73	0.0517	2.11	4.36	6.4	10.6	1668.0	0.131	1.0
b1[1,83]	47.3	0.235	14.5	23.0	45.6	78.5	3779.0	0.296	1.0
b1[2,83]	48.6	0.241	14.8	23.3	47.4	79.2	3765.0	0.295	1.0
b1[1,84]	41.0	0.299	14.6	17.2	39.5	71.8	2392.0	0.187	1.0
b1[2,84]	43.8	0.234	13.2	22.6	42.2	72.2	3179.0	0.249	1.0
b1[1,85]	3.94	0.0575	2.44	1.54	3.4	9.59	1803.0	0.141	1.0
b1[2,85]	1.72	0.0572	2.22	-0.56	1.28	6.28	1510.0	0.118	1.0
b2[1,1]	31.6	0.187	9.27	16.1	30.5	51.8	2446.0	0.192	1.0
b2[2,1]	31.9	0.194	9.35	16.8	30.7	52.1	2331.0	0.183	1.0
b2[1,2]	43.9	0.185	11.3	23.6	42.9	67.9	3751.0	0.294	1.0
b2[2,2]	43.3	0.192	11.5	22.8	42.6	67.3	3603.0	0.282	1.0
b2[1,3]	32.3	0.151	8.47	17.7	31.5	50.4	3135.0	0.246	1.0
b2[2,3]	32.5	0.139	8.06	19.6	31.4	50.4	3381.0	0.265	1.0
b2[1,4]	44.2	0.211	11.6	24.0	43.1	68.3	3046.0	0.239	1.0
b2[2,4]	45.0	0.189	11.6	25.1	44.2	69.1	3751.0	0.294	1.0
b2[1,5]	31.3	0.18	8.94	17.3	30.0	52.1	2477.0	0.194	1.0
b2[2,5]	30.4	0.2	9.41	16.1	28.7	52.9	2219.0	0.174	1.0
b2[1,6]	25.7	0.284	13.4	6.03	24.1	54.8	2210.0	0.173	1.0
b2[2,6]	26.8	0.236	12.2	9.92	24.4	54.1	2664.0	0.209	1.0
b2[1,7]	8.08	0.168	4.9	3.05	6.59	20.8	849.0	0.0665	1.01
b2[2,7]	13.8	0.109	4.4	7.8	12.9	24.4	1633.0	0.128	1.0
b2[1,8]	45.1	0.186	11.2	25.0	44.1	68.6	3644.0	0.285	1.0
b2[2,8]	46.4	0.175	11.0	27.2	45.3	69.3	3944.0	0.309	1.0
b2[1,9]	5.7	0.07	2.55	2.89	5.06	11.8	1332.0	0.104	1.0
b2[2,9]	4.51	0.0576	2.53	1.69	3.89	10.2	1936.0	0.152	1.0
b2[1,10]	36.7	0.157	9.5	20.8	35.7	57.5	3644.0	0.285	1.0
b2[2,10]	37.5	0.16	9.6	21.7	36.5	58.5	3600.0	0.282	1.0
b2[1,11]	17.8	0.239	9.55	4.45	15.9	40.2	1595.0	0.125	1.0
b2[2,11]	19.3	0.214	8.47	8.42	17.3	39.8	1567.0	0.123	1.0
b2[1,12]	34.3	0.189	9.82	18.0	33.3	55.7	2708.0	0.212	1.0
b2[2,12]	35.8	0.183	9.67	19.6	34.6	56.9	2786.0	0.218	1.0
b2[1,13]	45.4	0.186	11.5	25.5	44.2	69.6	3823.0	0.3	1.0
b2[2,13]	45.7	0.191	11.5	26.1	44.6	71.0	3667.0	0.287	1.0
b2[1,14]	36.8	0.182	9.73	20.4	35.6	57.8	2862.0	0.224	1.0
b2[2,14]	36.3	0.201	10.1	19.5	35.2	57.7	2538.0	0.199	1.0
b2[1,15]	28.4	0.133	7.96	15.9	27.3	46.4	3567.0	0.279	1.0
b2[2,15]	27.9	0.15	8.26	14.4	26.7	46.2	3009.0	0.236	1.0
b2[1,16]	39.2	0.251	12.5	18.3	38.0	65.5	2475.0	0.194	1.0
b2[2,16]	40.2	0.234	12.2	20.2	38.6	66.2	2710.0	0.212	1.0
b2[1,17]	31.6	0.173	9.21	17.0	30.2	52.3	2836.0	0.222	1.0
b2[2,17]	30.3	0.215	9.81	14.7	28.9	52.3	2080.0	0.163	1.0
b2[1,18]	43.1	0.169	10.5	24.7	42.0	65.2	3905.0	0.306	1.0
b2[2,18]	44.2	0.166	10.6	26.0	43.0	66.6	4050.0	0.317	1.0
b2[1,19]	17.0	0.169	6.19	8.8	15.6	32.3	1342.0	0.105	1.0
b2[2,19]	16.5	0.198	6.67	7.36	15.1	32.5	1138.0	0.0892	1.0
b2[1,20]	38.9	0.197	11.2	20.8	37.6	62.9	3240.0	0.254	1.0
b2[2,20]	38.0	0.218	11.8	18.2	36.6	63.0	2899.0	0.227	1.0
b2[1,21]	30.8	0.201	11.2	12.2	29.5	54.9	3109.0	0.244	1.0
b2[2,21]	30.5	0.21	11.0	13.6	29.2	54.3	2720.0	0.213	1.0
b2[1,22]	44.0	0.164	10.8	25.2	43.0	66.7	4344.0	0.34	1.0
b2[2,22]	43.7	0.175	10.9	24.8	42.8	66.5	3909.0	0.306	1.0
b2[1,23]	33.7	0.172	9.12	18.7	32.5	53.6	2806.0	0.22	1.0
b2[2,23]	34.3	0.17	9.15	19.1	33.1	53.6	2880.0	0.226	1.0
b2[1,24]	47.6	0.22	12.3	26.2	46.4	73.6	3124.0	0.245	1.0
b2[2,24]	47.9	0.214	12.4	26.6	46.7	73.8	3332.0	0.261	1.0
b2[1,25]	7.08	0.758	10.2	1.54	3.34	39.0	182.0	0.0142	1.03
b2[2,25]	5.45	0.861	11.2	-1.03	1.03	40.1	168.0	0.0132	1.03
b2[1,26]	33.7	0.17	9.8	17.2	32.5	54.4	3343.0	0.262	1.0
b2[2,26]	35.1	0.163	9.57	19.3	34.0	56.1	3454.0	0.271	1.0
b2[1,27]	19.9	0.273	8.37	10.4	17.7	41.7	942.0	0.0738	1.0
b2[2,27]	21.4	0.253	8.16	11.4	19.3	42.3	1040.0	0.0815	1.0
b2[1,28]	30.1	0.208	10.7	13.8	28.6	53.9	2659.0	0.208	1.0
b2[2,28]	30.7	0.223	11.3	13.6	29.5	54.8	2557.0	0.2	1.0
b2[1,29]	35.8	0.19	11.1	16.3	34.7	59.4	3423.0	0.268	1.0
b2[2,29]	37.1	0.178	10.7	19.2	35.8	60.1	3620.0	0.284	1.0
b2[1,30]	2.65	0.021	1.2	1.07	2.42	5.45	3272.0	0.256	1.0
b2[2,30]	2.18	0.0281	1.4	0.474	1.88	5.51	2486.0	0.195	1.0
b2[1,31]	37.2	0.191	10.2	20.5	35.8	59.8	2861.0	0.224	1.0
b2[2,31]	36.2	0.22	10.6	18.2	35.0	58.4	2349.0	0.184	1.0
b2[1,32]	13.1	0.262	7.44	4.39	11.2	31.2	807.0	0.0632	1.01
b2[2,32]	16.5	0.217	6.81	7.73	15.0	32.6	985.0	0.0772	1.01
b2[1,33]	44.2	0.201	11.4	24.3	43.1	67.5	3222.0	0.252	1.0
b2[2,33]	45.0	0.199	11.6	24.7	43.9	68.9	3393.0	0.266	0.999
b2[1,34]	31.1	0.274	11.2	14.2	29.3	55.3	1683.0	0.132	1.0
b2[2,34]	32.7	0.247	10.9	16.5	30.9	56.6	1940.0	0.152	1.0
b2[1,35]	41.4	0.179	10.9	23.5	40.2	65.1	3701.0	0.29	1.0
b2[2,35]	41.5	0.187	10.9	22.9	40.1	65.3	3418.0	0.268	1.0
b2[1,36]	27.8	0.21	8.79	15.4	25.8	49.2	1753.0	0.137	1.0
b2[2,36]	31.6	0.178	8.29	19.0	30.3	50.8	2171.0	0.17	1.0
b2[1,37]	28.5	0.193	9.27	14.6	26.9	49.8	2296.0	0.18	1.0
b2[2,37]	29.1	0.205	9.55	13.8	27.5	50.4	2174.0	0.17	1.0
b2[1,38]	25.4	0.152	7.23	14.6	24.2	42.0	2267.0	0.178	1.0
b2[2,38]	25.1	0.17	7.53	13.6	23.7	42.5	1972.0	0.154	1.0
b2[1,39]	30.7	0.237	10.8	13.7	29.3	54.1	2082.0	0.163	1.0
b2[2,39]	33.2	0.207	10.6	15.8	32.0	56.0	2629.0	0.206	1.0
b2[1,40]	29.4	0.239	11.1	11.3	28.0	52.8	2174.0	0.17	1.0
b2[2,40]	30.7	0.239	11.1	11.5	29.4	54.3	2155.0	0.169	1.0
b2[1,41]	3.64	0.0298	1.56	1.72	3.29	7.42	2731.0	0.214	1.0
b2[2,41]	0.439	0.0296	1.52	-2.28	0.313	3.6	2639.0	0.207	1.0
b2[1,42]	44.0	0.173	10.8	25.0	43.0	67.5	3866.0	0.303	1.0
b2[2,42]	44.2	0.175	10.9	25.1	43.1	67.6	3922.0	0.307	1.0
b2[1,43]	35.0	0.182	9.48	19.6	33.9	56.0	2724.0	0.213	1.0
b2[2,43]	36.2	0.179	9.45	20.3	35.0	56.7	2803.0	0.22	1.0
b2[1,44]	46.2	0.202	11.7	25.2	45.3	70.9	3386.0	0.265	1.0
b2[2,44]	46.0	0.195	11.6	25.3	44.9	69.9	3557.0	0.279	1.0
b2[1,45]	-0.553	0.0197	1.1	-2.94	-0.519	1.27	3119.0	0.244	1.0
b2[2,45]	2.89	0.0397	1.84	0.646	2.44	7.33	2154.0	0.169	1.0
b2[1,46]	8.43	0.127	4.05	3.56	7.67	16.7	1020.0	0.0799	1.0
b2[2,46]	6.1	0.165	4.1	2.52	5.06	14.4	618.0	0.0484	1.01
b2[1,47]	38.5	0.307	13.2	16.2	37.8	65.5	1842.0	0.144	1.0
b2[2,47]	39.1	0.271	12.3	18.7	37.6	65.3	2068.0	0.162	1.0
b2[1,48]	31.2	0.179	9.03	16.5	30.1	50.7	2555.0	0.2	1.0
b2[2,48]	32.7	0.167	8.67	18.3	31.6	51.3	2688.0	0.211	1.0
b2[1,49]	50.9	0.232	12.5	28.7	49.7	77.3	2916.0	0.228	1.0
b2[2,49]	51.6	0.206	12.2	30.2	50.5	76.9	3506.0	0.275	1.0
b2[1,50]	45.7	0.195	11.4	25.8	44.6	69.4	3427.0	0.269	1.0
b2[2,50]	45.4	0.197	11.5	25.1	44.3	69.4	3384.0	0.265	1.0
b2[1,51]	35.8	0.249	12.1	12.4	35.0	61.1	2366.0	0.185	1.0
b2[2,51]	36.1	0.208	11.5	16.9	34.9	61.0	3075.0	0.241	0.999
b2[1,52]	36.7	0.248	11.4	18.5	35.0	61.2	2120.0	0.166	1.0
b2[2,52]	38.0	0.22	11.0	20.6	36.4	61.9	2481.0	0.194	1.0
b2[1,53]	18.1	0.194	6.41	9.9	16.6	33.7	1091.0	0.0855	1.0
b2[2,53]	14.3	0.312	8.14	4.39	12.3	33.3	681.0	0.0534	1.01
b2[1,54]	41.9	0.181	11.0	21.7	41.0	64.9	3722.0	0.292	1.0
b2[2,54]	41.5	0.181	11.0	22.8	40.4	65.3	3733.0	0.292	1.0
