	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[36]	12.2	0.0405	2.48	7.78	11.9	17.3	3748.0	0.332	1.0
b1[37]	6.37	0.0665	4.06	1.77	5.16	16.2	3723.0	0.33	1.0
b1[38]	4.46	0.0154	0.934	2.83	4.4	6.42	3692.0	0.327	1.0
b1[39]	6.43	0.0649	4.01	1.74	5.29	16.2	3819.0	0.339	1.0
b1[40]	8.09	0.0648	4.12	2.15	7.38	17.5	4029.0	0.357	1.0
b1[41]	8.65	0.0673	4.25	2.73	7.88	18.3	3990.0	0.354	1.0
b1[42]	16.4	0.0559	3.37	10.5	16.1	23.7	3630.0	0.322	1.0
b1[43]	8.89	0.0403	2.31	5.49	8.48	14.4	3278.0	0.291	1.0
b1[44]	4.91	0.0605	3.33	1.8	3.64	13.6	3033.0	0.269	1.0
b1[45]	7.99	0.0217	1.42	5.32	7.91	10.9	4281.0	0.379	1.0
b1[46]	20.5	0.0593	3.73	13.7	20.1	28.2	3951.0	0.35	1.0
b1[47]	8.25	0.0436	2.61	4.76	7.7	14.7	3589.0	0.318	1.0
b1[48]	12.2	0.0534	3.42	6.97	11.7	19.9	4113.0	0.365	1.0
b1[49]	7.83	0.0267	1.58	4.86	7.73	11.0	3528.0	0.313	1.0
b1[50]	4.14	0.0126	0.796	2.65	4.09	5.74	3996.0	0.354	1.0
b1[51]	13.4	0.0532	3.39	7.97	12.9	20.8	4061.0	0.36	1.0
b1[52]	10.8	0.0488	3.15	6.25	10.2	18.2	4179.0	0.371	1.0
b1[53]	3.2	0.0701	3.66	0.255	1.6	13.3	2732.0	0.242	1.0
b1[54]	4.05	0.0455	2.47	1.63	3.36	10.3	2946.0	0.261	1.0
b1[55]	12.6	0.0493	3.14	7.61	12.1	19.5	4049.0	0.359	1.0
b1[56]	19.6	0.0614	3.79	12.8	19.4	27.7	3805.0	0.337	1.0
b1[57]	2.99	0.0625	3.24	0.515	1.76	12.6	2693.0	0.239	1.0
b1[58]	9.41	0.0302	1.78	6.46	9.21	13.2	3471.0	0.308	1.0
b1[59]	10.5	0.0612	3.75	5.06	9.91	19.2	3756.0	0.333	1.0
b1[60]	4.4	0.0332	1.28	2.61	4.24	6.86	1492.0	0.132	1.0
b1[61]	15.1	0.046	2.97	9.87	14.8	21.2	4178.0	0.37	1.0
b1[62]	4.0	0.0113	0.738	2.63	3.96	5.47	4243.0	0.376	1.0
b1[63]	16.4	0.0593	3.66	10.1	16.0	24.3	3805.0	0.337	1.0
b1[64]	18.6	0.0619	3.8	11.9	18.3	26.5	3763.0	0.334	1.0
b1[65]	6.47	0.0181	1.13	4.39	6.39	8.8	3912.0	0.347	1.0
b1[66]	6.55	0.0225	1.3	4.27	6.43	9.17	3346.0	0.297	1.0
b1[67]	8.18	0.0599	3.83	3.25	7.23	17.3	4083.0	0.362	1.0
b1[68]	12.8	0.0538	3.06	7.78	12.4	19.4	3234.0	0.287	1.0
b1[69]	6.28	0.0221	1.28	4.18	6.15	8.92	3341.0	0.296	1.0
b1[70]	5.07	0.053	3.18	0.583	4.46	13.2	3599.0	0.319	0.999
b1[71]	11.6	0.0394	2.45	7.55	11.3	17.0	3870.0	0.343	1.0
b1[72]	8.4	0.0671	4.05	3.55	7.21	17.7	3649.0	0.324	1.0
b1[73]	17.7	0.0536	3.27	12.0	17.5	24.5	3734.0	0.331	1.0
b1[74]	0.903	0.0621	3.29	-3.5	0.157	10.1	2810.0	0.249	1.0
b1[75]	18.9	0.0572	3.6	12.5	18.6	26.5	3965.0	0.352	1.0
b1[76]	17.8	0.0568	3.55	11.6	17.4	25.3	3919.0	0.347	1.0
b1[77]	13.8	0.0629	4.06	7.11	13.3	22.5	4167.0	0.369	1.0
b1[78]	8.06	0.0453	2.85	4.38	7.34	15.0	3972.0	0.352	1.0
b1[79]	13.7	0.0426	2.67	9.0	13.4	19.3	3926.0	0.348	1.0
b1[80]	5.92	0.0163	1.03	3.95	5.87	7.94	3987.0	0.353	1.0
b1[81]	16.6	0.0566	3.64	10.5	16.2	24.5	4136.0	0.367	1.0
b1[82]	7.3	0.0383	2.29	4.21	6.79	12.8	3567.0	0.316	1.0
b1[83]	17.3	0.0604	3.75	10.6	16.9	25.2	3858.0	0.342	1.0
b1[84]	3.18	0.0368	1.15	1.74	3.01	5.22	973.0	0.0862	1.0
b1[85]	18.0	0.0645	3.84	11.3	17.6	26.0	3549.0	0.315	1.0
b1[86]	11.2	0.0409	2.53	6.92	10.9	16.5	3819.0	0.339	0.999
b1[87]	13.3	0.0446	2.69	8.6	13.0	18.9	3628.0	0.322	1.0
b1[88]	19.2	0.0609	3.78	12.6	18.9	26.9	3850.0	0.341	1.0
b1[89]	7.35	0.0224	1.45	4.63	7.27	10.3	4191.0	0.372	1.0
b1[90]	9.83	0.0323	2.06	6.42	9.56	14.4	4083.0	0.362	0.999
b1[91]	20.2	0.0575	3.69	13.5	19.9	27.8	4134.0	0.367	1.0
b1[92]	11.7	0.0555	3.33	6.72	11.1	19.5	3606.0	0.32	1.0
b1[93]	11.6	0.0489	3.22	6.71	11.0	18.9	4344.0	0.385	1.0
b1[94]	4.0	0.0285	1.45	2.2	3.73	7.17	2582.0	0.229	1.0
b1[95]	7.35	0.0271	1.58	4.79	7.19	10.5	3378.0	0.299	1.0
b1[96]	7.41	0.0429	2.53	3.98	6.86	13.5	3469.0	0.307	1.0
b1[97]	2.87	0.0509	2.67	0.867	2.03	10.9	2760.0	0.245	1.0
b1[98]	8.29	0.0273	1.76	5.31	8.12	12.0	4128.0	0.366	1.0
b1[99]	8.28	0.0709	4.19	2.45	7.42	17.8	3495.0	0.31	1.0
b1[100]	4.78	0.0318	1.76	2.65	4.4	9.02	3086.0	0.274	1.0
b1[101]	10.4	0.0551	3.56	5.44	9.64	18.4	4174.0	0.37	1.0
b1[102]	13.0	0.0607	3.95	6.62	12.5	21.7	4232.0	0.375	1.0
b1[103]	6.34	0.0613	3.72	1.89	5.26	15.2	3680.0	0.326	1.0
b2[1]	18.2	0.0703	4.52	10.6	17.7	27.8	4132.0	0.366	1.0
b2[2]	5.41	0.0974	5.78	-0.512	3.18	18.9	3517.0	0.312	1.0
b2[3]	6.48	0.085	4.93	1.56	4.67	18.8	3366.0	0.298	1.0
b2[4]	13.7	0.0495	3.11	8.3	13.4	20.2	3952.0	0.35	1.0
b2[5]	11.0	0.0733	4.48	5.04	10.1	21.4	3727.0	0.33	1.0
b2[6]	15.6	0.0712	4.54	8.38	14.9	25.8	4064.0	0.36	1.0
b2[7]	9.18	0.068	4.51	3.41	8.02	19.8	4397.0	0.39	1.0
b2[8]	17.6	0.0666	4.24	10.4	17.1	26.7	4062.0	0.36	1.0
b2[9]	6.94	0.0941	5.7	1.03	5.06	20.0	3671.0	0.325	1.0
b2[10]	17.4	0.0756	4.65	9.69	16.8	27.5	3785.0	0.336	1.0
b2[11]	9.75	0.0841	5.49	2.28	8.61	22.5	4269.0	0.378	1.0
b2[12]	5.0	0.0206	1.07	3.38	4.87	7.09	2723.0	0.241	1.0
b2[13]	15.1	0.0868	4.97	6.85	14.5	25.8	3285.0	0.291	1.0
b2[14]	3.12	0.0928	3.86	0.699	1.69	14.8	1727.0	0.153	1.0
b2[15]	10.0	0.0835	5.62	2.26	9.13	22.2	4534.0	0.402	1.0
b2[16]	17.6	0.0679	4.33	10.5	17.0	26.9	4077.0	0.361	1.0
b2[17]	14.9	0.0776	5.05	6.87	14.2	26.1	4236.0	0.376	1.0
b2[18]	19.6	0.0722	4.51	11.9	19.1	29.4	3914.0	0.347	1.0
b2[19]	7.06	0.086	5.32	1.93	4.91	19.9	3833.0	0.34	1.0
b2[20]	15.4	0.078	5.01	7.09	14.8	26.3	4128.0	0.366	1.0
b2[21]	20.2	0.0725	4.53	12.5	19.8	30.0	3894.0	0.345	1.0
b2[22]	17.4	0.0746	4.73	9.37	16.8	27.2	4013.0	0.356	1.0
b2[23]	3.32	0.0705	2.97	1.45	2.45	12.6	1780.0	0.158	1.0
b2[24]	14.7	0.0595	3.82	8.69	14.0	23.1	4124.0	0.366	1.0
b2[25]	8.46	0.0927	5.76	1.48	7.3	21.6	3859.0	0.342	1.0
b2[26]	15.9	0.073	4.65	8.55	15.2	25.9	4052.0	0.359	1.0
b2[27]	6.66	0.0943	5.73	0.753	4.69	19.9	3693.0	0.327	1.0
b2[28]	16.5	0.0725	4.6	9.22	15.9	26.4	4022.0	0.357	1.0
b2[29]	17.6	0.0691	4.42	10.3	17.1	27.6	4093.0	0.363	1.0
b2[30]	17.3	0.0702	4.49	9.89	16.8	27.0	4094.0	0.363	1.0
b2[31]	5.67	0.0914	5.53	0.362	3.54	19.0	3663.0	0.325	1.0
b2[32]	16.4	0.0807	4.81	8.51	15.8	26.6	3548.0	0.315	1.0
b2[33]	2.75	0.00684	0.48	1.81	2.74	3.69	4928.0	0.437	1.0
b2[34]	13.2	0.0663	4.26	6.73	12.5	22.9	4120.0	0.365	1.0
b2[35]	10.5	0.0859	5.13	4.25	9.27	22.0	3566.0	0.316	1.0
b2[36]	14.1	0.0739	4.83	6.43	13.4	24.7	4266.0	0.378	1.0
b2[37]	4.28	0.0816	4.39	1.08	2.36	16.7	2899.0	0.257	1.0
b2[38]	4.87	0.0891	4.52	1.42	2.75	17.4	2576.0	0.228	1.0
b2[39]	7.48	0.0791	5.23	1.5	5.95	19.5	4369.0	0.387	1.0
b2[40]	8.59	0.0871	5.67	0.868	7.69	21.0	4237.0	0.376	1.0
b2[41]	5.48	0.0949	5.74	-0.106	3.17	19.5	3658.0	0.324	0.999
b2[42]	18.7	0.0708	4.58	10.7	18.2	28.1	4185.0	0.371	1.0
b2[43]	12.9	0.0739	4.87	5.27	12.1	23.4	4340.0	0.385	1.0
b2[44]	8.64	0.0842	5.59	1.45	7.66	21.1	4400.0	0.39	1.0
b2[45]	15.2	0.0851	5.0	6.77	14.6	25.6	3450.0	0.306	1.0
b2[46]	17.3	0.0559	3.5	11.2	17.0	24.6	3915.0	0.347	1.0
b2[47]	9.36	0.0661	4.24	4.24	8.25	19.3	4101.0	0.364	1.0
b2[48]	13.2	0.078	4.81	5.9	12.4	23.7	3809.0	0.338	1.0
b2[49]	8.77	0.0478	2.95	4.99	8.12	16.0	3813.0	0.338	1.0
b2[50]	5.02	0.0804	5.03	0.767	2.67	17.9	3909.0	0.346	1.0
b2[51]	6.31	0.0931	5.37	1.25	4.13	19.4	3335.0	0.296	1.0
b2[52]	12.0	0.0594	3.55	7.06	11.2	20.5	3586.0	0.318	1.0
b2[53]	4.89	0.0988	5.0	0.804	2.47	17.9	2559.0	0.227	1.0
b2[54]	7.86	0.0802	4.92	2.5	6.39	19.3	3753.0	0.333	1.0
b2[55]	16.8	0.07	4.58	9.26	16.2	26.9	4291.0	0.38	1.0
b2[56]	14.1	0.0777	4.99	6.1	13.5	24.8	4124.0	0.366	1.0
b2[57]	11.2	0.0857	5.37	3.0	10.6	22.8	3923.0	0.348	1.0
b2[58]	5.5	0.06	3.03	2.78	4.57	14.1	2544.0	0.226	1.0
b2[59]	3.13	0.084	3.46	1.09	2.04	13.9	1698.0	0.151	1.0
b2[60]	3.8	0.0472	1.81	2.01	3.45	7.78	1471.0	0.13	1.0
b2[61]	13.6	0.0765	4.96	5.77	12.9	24.2	4213.0	0.374	1.0
b2[62]	2.96	0.0862	3.55	0.921	1.77	13.8	1696.0	0.15	1.0
b2[63]	18.6	0.0779	4.53	11.0	18.1	28.6	3386.0	0.3	1.0
b2[64]	13.1	0.0573	3.48	7.54	12.7	20.8	3685.0	0.327	1.0
b2[65]	13.7	0.0786	5.05	5.67	13.0	24.4	4132.0	0.366	1.0
b2[66]	13.2	0.0737	4.67	6.31	12.4	23.4	4016.0	0.356	1.0
b2[67]	6.85	0.0889	4.95	2.25	4.68	19.3	3101.0	0.275	1.0
b2[68]	9.89	0.0476	3.0	5.7	9.31	17.2	3962.0	0.351	1.0
b2[69]	4.83	0.0849	4.6	1.19	2.7	17.0	2938.0	0.26	1.0
b2[70]	6.05	0.0725	4.14	2.22	4.5	17.3	3266.0	0.29	1.0
b2[71]	15.7	0.077	5.03	7.45	15.1	26.7	4265.0	0.378	1.0
b2[72]	4.8	0.0686	3.85	1.78	3.25	15.8	3144.0	0.279	1.0
b2[73]	16.7	0.0664	4.29	9.63	16.1	26.1	4189.0	0.371	1.0
b2[74]	12.6	0.0762	4.89	5.28	11.9	23.3	4113.0	0.365	1.0
b2[75]	20.0	0.0666	4.27	12.8	19.5	29.5	4125.0	0.366	1.0
b2[76]	15.0	0.0694	4.55	7.84	14.4	24.8	4301.0	0.381	1.0
b2[77]	7.51	0.0783	4.93	2.14	5.94	19.6	3966.0	0.352	1.0
b2[78]	15.2	0.0773	4.85	7.29	14.6	25.5	3929.0	0.348	1.0
b2[79]	10.8	0.0492	2.97	6.48	10.3	17.7	3650.0	0.324	1.0
b2[80]	4.5	0.0644	2.69	2.39	3.66	12.5	1744.0	0.155	1.0
b2[81]	20.7	0.0709	4.42	12.9	20.3	30.0	3888.0	0.345	1.0
b2[82]	10.4	0.0773	5.03	3.7	9.3	22.1	4236.0	0.376	1.0
b2[83]	17.8	0.0695	4.51	10.2	17.3	27.4	4209.0	0.373	1.0
b2[84]	5.08	0.0924	5.04	1.02	2.57	17.9	2970.0	0.263	1.0
b2[85]	16.1	0.065	4.2	9.41	15.5	25.6	4176.0	0.37	1.0
b2[86]	7.65	0.0358	2.2	4.36	7.3	12.7	3797.0	0.337	1.0
b2[87]	17.9	0.0719	4.43	10.6	17.5	27.5	3802.0	0.337	1.0
b2[88]	15.5	0.0678	4.48	8.43	14.8	25.2	4369.0	0.387	1.0
b2[89]	7.3	0.0578	3.42	3.42	6.33	16.2	3508.0	0.311	1.0
b2[90]	8.65	0.0449	2.59	5.23	8.15	14.6	3333.0	0.295	1.0
b2[91]	16.5	0.075	4.87	8.56	15.8	26.9	4223.0	0.374	1.0
b2[92]	12.8	0.0698	4.53	5.99	12.0	22.8	4210.0	0.373	1.0
b2[93]	5.86	0.181	4.47	2.71	4.08	18.5	610.0	0.0541	1.0
b2[94]	7.12	0.0936	5.7	1.27	5.22	20.5	3710.0	0.329	1.0
b2[95]	13.0	0.082	5.14	4.73	12.4	24.0	3931.0	0.348	1.0
b2[96]	4.87	0.0811	4.02	1.86	3.27	16.3	2452.0	0.217	1.0
b2[97]	6.65	0.102	6.09	-0.603	5.18	20.5	3569.0	0.316	1.0
b2[98]	16.0	0.0772	4.91	8.08	15.4	26.7	4045.0	0.359	1.0
b2[99]	13.5	0.0786	4.84	6.06	12.7	24.1	3796.0	0.336	1.0
b2[100]	2.29	0.052	1.5	1.27	2.08	3.67	834.0	0.0739	1.0
b2[101]	17.5	0.0744	4.66	9.67	17.0	27.7	3926.0	0.348	1.0
b2[102]	13.8	0.0769	5.09	5.71	13.2	24.8	4384.0	0.389	1.0
b2[103]	6.52	0.0866	5.46	0.724	4.83	19.5	3978.0	0.353	0.999
b3[1]	1.68	0.00783	0.487	0.75	1.66	2.65	3873.0	0.343	1.0
b3[2]	1.11	0.0037	0.229	0.667	1.1	1.55	3837.0	0.34	1.0
b3[3]	0.987	0.00492	0.292	0.413	0.978	1.55	3525.0	0.313	1.0
b3[4]	1.85	0.00652	0.407	1.08	1.82	2.68	3903.0	0.346	1.0
b3[5]	0.0418	0.00475	0.294	-0.558	0.0389	0.603	3831.0	0.34	1.0
b3[6]	1.12	0.00683	0.427	0.26	1.09	1.96	3896.0	0.345	1.0
b3[7]	2.08	0.00793	0.488	1.2	2.04	3.07	3789.0	0.336	1.0
b3[8]	2.52	0.00858	0.544	1.51	2.49	3.63	4019.0	0.356	1.0
b3[9]	1.23	0.00419	0.265	0.712	1.22	1.77	4012.0	0.356	1.0
b3[10]	0.287	0.0049	0.316	-0.35	0.286	0.89	4147.0	0.368	1.0
b3[11]	2.17	0.00814	0.49	1.23	2.16	3.13	3619.0	0.321	1.0
b3[12]	1.05	0.00377	0.235	0.58	1.04	1.5	3879.0	0.344	1.0
b3[13]	1.76	0.00701	0.433	0.942	1.74	2.63	3826.0	0.339	1.0
b3[14]	1.36	0.00404	0.246	0.876	1.35	1.84	3711.0	0.329	1.0
b3[15]	0.861	0.00509	0.305	0.27	0.854	1.46	3596.0	0.319	0.999
b3[16]	2.39	0.00945	0.563	1.34	2.37	3.5	3544.0	0.314	0.999
b3[17]	0.0538	0.00634	0.4	-0.776	0.0578	0.82	3977.0	0.353	1.0
b3[18]	2.57	0.00944	0.593	1.4	2.54	3.76	3948.0	0.35	1.0
b3[19]	2.58	0.00817	0.505	1.66	2.55	3.63	3827.0	0.339	1.0
b3[20]	1.14	0.006	0.388	0.406	1.12	1.89	4174.0	0.37	1.0
b3[21]	1.93	0.0103	0.609	0.777	1.9	3.15	3520.0	0.312	1.0
b3[22]	1.38	0.00792	0.476	0.457	1.37	2.33	3615.0	0.32	1.0
b3[23]	2.37	0.00562	0.338	1.72	2.36	3.03	3632.0	0.322	1.0
b3[24]	1.16	0.00673	0.424	0.323	1.15	2.0	3969.0	0.352	1.0
b3[25]	1.99	0.00783	0.455	1.13	1.97	2.88	3374.0	0.299	1.0
b3[26]	0.793	0.00787	0.47	-0.136	0.779	1.71	3578.0	0.317	1.0
b3[27]	0.594	0.00298	0.192	0.209	0.593	0.962	4120.0	0.365	1.0
b3[28]	1.56	0.00706	0.425	0.748	1.54	2.41	3625.0	0.321	1.0
b3[29]	0.559	0.00638	0.406	-0.22	0.553	1.33	4044.0	0.358	1.0
b3[30]	1.02	0.00647	0.407	0.238	1.01	1.83	3941.0	0.349	1.0
b3[31]	1.15	0.00344	0.219	0.698	1.15	1.58	4058.0	0.36	1.0
b3[32]	1.39	0.00647	0.391	0.659	1.37	2.17	3663.0	0.325	1.0
b3[33]	2.25	0.00791	0.48	1.34	2.22	3.22	3686.0	0.327	1.0
b3[34]	1.75	0.00695	0.442	0.924	1.73	2.65	4044.0	0.358	1.0
b3[35]	1.01	0.00488	0.295	0.434	1.0	1.58	3645.0	0.323	1.0
b3[36]	1.25	0.0071	0.443	0.41	1.22	2.12	3881.0	0.344	1.0
b3[37]	-0.158	0.00312	0.207	-0.586	-0.156	0.226	4429.0	0.393	1.0
b3[38]	1.04	0.00454	0.274	0.503	1.03	1.58	3650.0	0.324	1.0
b3[39]	0.784	0.00346	0.221	0.345	0.778	1.21	4094.0	0.363	1.0
b3[40]	2.9	0.00745	0.44	2.09	2.88	3.78	3490.0	0.309	1.0
b3[41]	0.862	0.00359	0.232	0.405	0.856	1.31	4168.0	0.37	1.0
b3[42]	2.41	0.00971	0.598	1.27	2.38	3.61	3792.0	0.336	1.0
b3[43]	1.47	0.00654	0.404	0.68	1.46	2.26	3820.0	0.339	1.0
b3[44]	0.497	0.0033	0.218	0.0574	0.497	0.919	4374.0	0.388	1.0
b3[45]	2.42	0.00789	0.507	1.45	2.39	3.46	4124.0	0.366	1.0
b3[46]	0.67	0.00791	0.498	-0.313	0.664	1.62	3966.0	0.352	1.0
b3[47]	1.87	0.00665	0.409	1.1	1.85	2.69	3775.0	0.335	1.0
b3[48]	1.33	0.00681	0.4	0.57	1.31	2.14	3448.0	0.306	1.0
b3[49]	2.67	0.00763	0.46	1.8	2.65	3.61	3644.0	0.323	1.0
b3[50]	1.58	0.0054	0.333	0.955	1.56	2.26	3794.0	0.336	1.0
b3[51]	2.88	0.00933	0.556	1.84	2.84	4.01	3544.0	0.314	1.0
b3[52]	0.262	0.00477	0.306	-0.357	0.252	0.846	4113.0	0.365	1.0
b3[53]	0.609	0.00306	0.195	0.23	0.602	0.989	4054.0	0.359	1.0
b3[54]	1.16	0.0039	0.243	0.687	1.16	1.63	3886.0	0.345	1.0
b3[55]	0.57	0.00574	0.352	-0.119	0.565	1.24	3746.0	0.332	1.0
b3[56]	1.47	0.0089	0.547	0.371	1.46	2.55	3776.0	0.335	1.0
b3[57]	0.907	0.00324	0.202	0.498	0.9	1.29	3888.0	0.345	1.0
b3[58]	1.78	0.00726	0.441	0.951	1.75	2.65	3686.0	0.327	1.0
b3[59]	2.59	0.00769	0.46	1.73	2.57	3.53	3582.0	0.318	1.0
b3[60]	1.84	0.00578	0.353	1.18	1.82	2.54	3726.0	0.33	1.0
b3[61]	1.52	0.0079	0.487	0.585	1.5	2.49	3798.0	0.337	1.0
b3[62]	1.68	0.00559	0.341	0.999	1.66	2.36	3723.0	0.33	1.0
b3[63]	1.64	0.00842	0.512	0.652	1.63	2.67	3696.0	0.328	1.0
b3[64]	1.95	0.01	0.633	0.736	1.92	3.2	3999.0	0.355	1.0
b3[65]	2.24	0.00717	0.439	1.39	2.21	3.11	3749.0	0.332	0.999
b3[66]	1.82	0.00654	0.401	1.04	1.8	2.62	3763.0	0.334	1.0
b3[67]	1.34	0.00494	0.299	0.756	1.33	1.92	3652.0	0.324	1.0
b3[68]	2.34	0.00849	0.53	1.36	2.31	3.41	3899.0	0.346	1.0
b3[69]	1.03	0.00597	0.375	0.305	1.02	1.77	3947.0	0.35	1.0
b3[70]	3.69	0.00974	0.584	2.64	3.65	4.89	3595.0	0.319	1.0
b3[71]	2.09	0.00855	0.52	1.1	2.06	3.12	3699.0	0.328	1.0
b3[72]	1.14	0.00539	0.33	0.508	1.13	1.81	3754.0	0.333	1.0
b3[73]	0.733	0.00701	0.455	-0.182	0.729	1.63	4209.0	0.373	1.0
b3[74]	2.94	0.00612	0.385	2.22	2.93	3.7	3952.0	0.35	1.0
b3[75]	0.435	0.00769	0.453	-0.519	0.432	1.28	3469.0	0.308	1.0
b3[76]	1.12	0.00732	0.452	0.238	1.11	2.03	3817.0	0.338	1.0
b3[77]	0.222	0.00534	0.325	-0.441	0.218	0.825	3705.0	0.328	1.0
b3[78]	0.608	0.0046	0.298	0.0308	0.602	1.18	4204.0	0.373	1.0
b3[79]	1.39	0.00752	0.459	0.487	1.37	2.26	3718.0	0.33	1.0
b3[80]	2.16	0.00699	0.436	1.33	2.13	3.06	3885.0	0.344	1.0
b3[81]	0.21	0.0077	0.472	-0.763	0.199	1.1	3760.0	0.333	1.0
b3[82]	-0.84	0.00553	0.344	-1.6	-0.83	-0.213	3871.0	0.343	1.0
b3[83]	1.65	0.00913	0.547	0.591	1.63	2.74	3583.0	0.318	1.0
b3[84]	1.21	0.00416	0.261	0.71	1.2	1.73	3923.0	0.348	1.0
b3[85]	2.22	0.0102	0.638	0.987	2.18	3.45	3925.0	0.348	1.0
b3[86]	0.194	0.00579	0.36	-0.551	0.191	0.872	3856.0	0.342	1.0
b3[87]	1.6	0.00785	0.503	0.628	1.59	2.58	4110.0	0.364	1.0
b3[88]	1.81	0.0101	0.633	0.571	1.79	3.06	3925.0	0.348	1.0
b3[89]	2.66	0.00763	0.494	1.74	2.64	3.67	4191.0	0.372	1.0
b3[90]	1.89	0.00821	0.479	1.0	1.87	2.85	3395.0	0.301	1.0
b3[91]	1.39	0.00758	0.473	0.453	1.38	2.3	3892.0	0.345	1.0
b3[92]	1.69	0.0067	0.42	0.869	1.67	2.51	3919.0	0.347	1.0
b3[93]	2.25	0.0081	0.482	1.34	2.23	3.24	3550.0	0.315	1.0
b3[94]	1.35	0.00464	0.29	0.794	1.34	1.92	3908.0	0.346	1.0
b3[95]	2.32	0.00723	0.453	1.46	2.29	3.22	3928.0	0.348	1.0
b3[96]	1.77	0.00604	0.369	1.06	1.75	2.52	3738.0	0.331	1.0
b3[97]	0.763	0.00326	0.21	0.346	0.758	1.17	4138.0	0.367	1.0
