	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,26]	28.0	0.118	7.22	15.1	27.5	43.4	3738.0	0.0744	1.0
b1[2,26]	32.6	0.121	7.53	19.1	32.2	48.1	3872.0	0.0771	1.0
b1[1,27]	2.44	0.138	7.28	-7.66	0.122	21.7	2789.0	0.0555	1.0
b1[2,27]	7.72	0.168	8.37	-1.27	4.78	28.3	2468.0	0.0491	1.0
b1[1,28]	22.1	0.13	7.41	10.2	21.2	38.0	3245.0	0.0646	1.0
b1[2,28]	30.9	0.124	7.41	17.6	30.2	46.2	3546.0	0.0706	1.0
b1[1,29]	25.5	0.116	7.28	12.9	24.9	40.6	3925.0	0.0781	1.0
b1[2,29]	27.5	0.149	8.68	10.9	27.2	44.4	3391.0	0.0675	1.0
b1[1,30]	11.1	0.0809	5.05	5.08	9.62	24.0	3898.0	0.0776	1.0
b1[2,30]	16.4	0.0919	5.81	7.71	15.4	29.7	4000.0	0.0796	1.0
b1[1,31]	13.8	0.134	7.32	3.65	12.4	30.9	2967.0	0.0591	1.0
b1[2,31]	14.7	0.214	10.7	-1.27	14.6	36.0	2514.0	0.05	1.0
b1[1,32]	20.2	0.116	6.78	9.46	19.2	35.3	3438.0	0.0684	1.0
b1[2,32]	21.3	0.164	9.19	4.51	21.1	39.3	3123.0	0.0622	1.0
b1[1,33]	8.38	0.0746	4.2	3.96	7.28	20.1	3167.0	0.0631	1.0
b1[2,33]	17.3	0.103	5.98	8.26	16.2	31.0	3343.0	0.0666	1.0
b1[1,34]	16.6	0.102	6.48	7.51	15.3	31.3	4061.0	0.0809	1.0
b1[2,34]	22.4	0.116	7.36	11.3	21.1	39.0	4011.0	0.0799	1.0
b1[1,35]	18.6	0.154	8.74	4.12	17.8	36.9	3231.0	0.0643	1.0
b1[2,35]	28.2	0.125	7.68	15.1	27.5	44.8	3768.0	0.075	1.0
b1[1,36]	19.8	0.109	6.7	9.57	18.7	34.6	3756.0	0.0748	1.0
b1[2,36]	19.4	0.196	9.36	7.06	16.9	39.5	2278.0	0.0454	0.999
b1[1,37]	16.2	0.169	8.39	3.1	15.3	33.7	2457.0	0.0489	1.0
b1[2,37]	21.0	0.214	9.73	3.17	20.7	40.6	2072.0	0.0413	1.0
b1[1,38]	5.51	0.0863	3.73	2.12	4.48	15.3	1871.0	0.0372	1.0
b1[2,38]	7.79	0.114	4.64	3.29	6.55	21.1	1646.0	0.0328	1.0
b1[1,39]	16.0	0.138	8.13	2.73	14.9	34.0	3467.0	0.069	1.0
b1[2,39]	19.7	0.153	8.99	4.49	18.7	38.2	3455.0	0.0688	1.0
b1[1,40]	10.4	0.14	8.21	-0.742	8.7	29.0	3418.0	0.0681	1.0
b1[2,40]	17.5	0.145	8.15	5.08	16.2	35.4	3175.0	0.0632	1.0
b1[1,41]	14.8	0.125	7.08	4.64	13.6	30.8	3186.0	0.0634	1.0
b1[2,41]	18.7	0.159	8.8	3.43	18.2	36.7	3058.0	0.0609	1.0
b1[1,42]	24.2	0.105	6.73	12.9	23.4	38.7	4082.0	0.0813	1.0
b1[2,42]	29.9	0.122	7.61	16.3	29.2	45.6	3916.0	0.078	1.0
b1[1,43]	16.3	0.106	6.48	6.25	15.3	31.2	3768.0	0.075	1.0
b1[2,43]	23.2	0.115	7.21	12.0	22.2	39.6	3925.0	0.0781	1.0
b1[1,44]	12.8	0.138	7.83	1.97	11.5	30.3	3236.0	0.0644	1.0
b1[2,44]	16.3	0.153	8.72	3.49	14.8	35.7	3246.0	0.0646	1.0
b1[1,45]	13.2	0.0969	6.4	5.12	11.4	28.6	4368.0	0.087	1.0
b1[2,45]	21.3	0.13	6.99	9.84	20.4	36.7	2887.0	0.0575	1.0
b1[1,46]	27.7	0.12	7.35	14.9	27.1	42.9	3748.0	0.0746	1.0
b1[2,46]	32.4	0.121	7.48	18.8	32.0	47.6	3792.0	0.0755	1.0
b1[1,47]	19.0	0.122	7.13	7.87	18.0	34.9	3385.0	0.0674	1.0
b1[2,47]	21.7	0.142	8.55	7.28	20.9	39.5	3644.0	0.0726	1.0
b1[1,48]	19.0	0.119	7.47	7.33	18.1	35.3	3921.0	0.0781	1.0
b1[2,48]	24.7	0.131	7.89	11.2	24.0	40.8	3641.0	0.0725	1.0
b1[1,49]	7.6	0.125	7.63	-4.0	5.93	25.6	3705.0	0.0738	1.0
b1[2,49]	17.4	0.109	6.43	8.29	16.1	32.5	3503.0	0.0698	1.0
b1[1,50]	7.29	0.0332	1.99	3.97	7.09	11.4	3584.0	0.0714	1.0
b1[2,50]	4.94	0.156	4.36	1.29	3.35	17.1	778.0	0.0155	1.0
b1[1,51]	19.9	0.105	6.5	9.82	18.9	34.6	3802.0	0.0757	1.0
b1[2,51]	23.5	0.126	7.99	10.1	22.7	40.0	4020.0	0.08	1.0
b1[1,52]	13.9	0.121	7.62	4.68	11.9	31.9	3969.0	0.079	1.0
b1[2,52]	22.1	0.125	7.49	10.3	20.9	38.4	3583.0	0.0713	0.999
b1[1,53]	8.6	0.0699	3.44	3.65	7.99	16.1	2422.0	0.0482	1.0
b1[2,53]	14.0	0.212	6.59	-0.0879	13.7	27.2	967.0	0.0193	1.0
b1[1,54]	11.0	0.14	8.26	-1.08	9.52	29.7	3456.0	0.0688	1.0
b1[2,54]	16.8	0.146	8.65	3.51	15.7	35.4	3505.0	0.0698	1.0
b1[1,55]	13.6	0.156	7.86	4.25	11.4	32.1	2534.0	0.0505	1.0
b1[2,55]	25.6	0.119	6.99	14.0	24.7	40.5	3435.0	0.0684	1.0
b1[1,56]	28.9	0.129	7.8	15.3	28.1	45.0	3651.0	0.0727	1.0
b1[2,56]	31.7	0.136	8.29	17.2	31.1	49.1	3732.0	0.0743	1.0
b1[1,57]	6.18	0.128	7.27	-2.99	3.65	24.3	3230.0	0.0643	1.0
b1[2,57]	12.0	0.158	8.46	1.57	10.0	31.4	2876.0	0.0573	1.0
b1[1,58]	17.3	0.108	6.61	7.88	16.1	32.8	3732.0	0.0743	1.0
b1[2,58]	17.5	0.15	8.38	6.87	15.1	36.8	3132.0	0.0624	1.0
b1[1,59]	17.9	0.103	6.6	7.7	16.9	32.5	4080.0	0.0812	1.0
b1[2,59]	20.8	0.14	8.55	5.63	20.2	38.1	3718.0	0.074	1.0
b1[1,60]	5.19	0.056	2.85	1.64	4.71	10.6	2587.0	0.0515	1.0
b1[2,60]	13.4	0.115	5.75	5.67	12.1	26.7	2507.0	0.0499	1.0
b1[1,61]	22.3	0.129	7.81	10.1	21.2	39.3	3670.0	0.0731	1.0
b1[2,61]	29.5	0.131	7.67	16.3	28.6	45.7	3436.0	0.0684	1.0
b1[1,62]	7.38	0.0889	4.58	2.65	5.74	18.8	2650.0	0.0528	1.0
b1[2,62]	9.4	0.141	6.67	2.54	6.53	25.0	2236.0	0.0445	1.0
b1[1,63]	22.8	0.119	7.33	10.5	22.0	38.9	3799.0	0.0756	0.999
b1[2,63]	29.3	0.126	7.73	15.9	28.5	45.5	3788.0	0.0754	1.0
b1[1,64]	26.2	0.13	7.28	13.8	25.4	41.6	3141.0	0.0625	1.0
b1[2,64]	30.5	0.134	8.03	16.3	29.8	47.3	3593.0	0.0715	1.0
b1[1,65]	10.8	0.129	7.38	2.76	8.42	28.4	3277.0	0.0652	1.0
b1[2,65]	21.4	0.119	6.99	10.5	20.4	36.8	3458.0	0.0688	1.0
b1[1,66]	12.4	0.15	8.03	3.13	10.1	31.7	2849.0	0.0567	1.0
b1[2,66]	23.0	0.127	7.81	10.7	22.1	39.8	3813.0	0.0759	1.0
b1[1,67]	12.7	0.125	7.38	3.12	11.0	30.0	3485.0	0.0694	1.0
b1[2,67]	17.3	0.148	8.43	4.56	16.0	35.5	3250.0	0.0647	1.0
b1[1,68]	21.5	0.115	7.19	9.7	20.6	37.1	3915.0	0.078	1.0
b1[2,68]	29.6	0.121	7.27	16.9	28.9	44.9	3596.0	0.0716	1.0
b1[1,69]	19.8	0.106	6.86	8.87	18.9	34.7	4196.0	0.0835	1.0
b1[2,69]	19.4	0.223	10.4	3.51	19.5	39.2	2178.0	0.0434	1.0
b1[1,70]	5.35	0.122	7.12	-5.54	4.08	23.0	3401.0	0.0677	1.0
b1[2,70]	11.4	0.139	7.36	1.77	9.48	29.4	2791.0	0.0556	1.0
b1[1,71]	19.7	0.0968	5.92	9.78	19.1	32.5	3735.0	0.0744	1.0
b1[2,71]	20.0	0.122	7.04	9.52	18.7	35.8	3356.0	0.0668	1.0
b1[1,72]	13.0	0.141	8.29	2.24	11.5	31.5	3483.0	0.0694	0.999
b1[2,72]	22.6	0.12	7.33	11.1	21.4	38.8	3762.0	0.0749	1.0
b1[1,73]	26.7	0.155	9.07	11.4	26.1	45.5	3445.0	0.0686	1.0
b1[2,73]	32.9	0.14	8.42	18.1	32.1	50.4	3626.0	0.0722	1.0
b1[1,74]	2.64	0.126	7.24	-7.56	0.523	21.4	3282.0	0.0654	1.0
b1[2,74]	7.77	0.161	8.48	-4.36	5.64	28.1	2780.0	0.0553	1.0
b1[1,75]	23.8	0.108	7.02	12.2	23.1	38.8	4237.0	0.0844	1.0
b1[2,75]	29.4	0.114	7.26	16.9	28.6	44.6	4033.0	0.0803	1.0
b1[1,76]	18.9	0.103	6.08	9.68	17.8	33.1	3504.0	0.0698	1.0
b1[2,76]	28.7	0.115	6.67	17.1	28.1	42.6	3364.0	0.067	1.0
b1[1,77]	18.1	0.126	7.66	6.33	16.9	34.7	3704.0	0.0738	1.0
b1[2,77]	24.0	0.137	8.06	10.7	23.0	40.9	3459.0	0.0689	1.0
b1[1,78]	13.0	0.145	8.25	3.3	10.7	32.2	3219.0	0.0641	1.0
b1[2,78]	23.2	0.133	8.0	10.4	22.2	40.2	3640.0	0.0725	1.0
b1[1,79]	20.7	0.126	7.22	9.76	19.5	36.7	3287.0	0.0654	1.0
b1[2,79]	27.2	0.125	7.24	14.9	26.4	42.3	3345.0	0.0666	1.0
b1[1,80]	6.41	0.0512	2.22	3.33	6.13	10.4	1887.0	0.0376	1.0
b1[2,80]	16.0	0.0977	5.4	8.0	15.0	28.6	3052.0	0.0608	1.0
b1[1,81]	20.5	0.133	7.7	8.2	19.3	36.9	3367.0	0.067	1.0
b1[2,81]	28.3	0.126	7.65	15.7	27.4	45.0	3673.0	0.0731	1.0
b1[1,82]	18.2	0.13	8.35	5.21	17.3	35.8	4140.0	0.0824	1.0
b1[2,82]	25.7	0.135	8.32	10.7	25.1	42.7	3810.0	0.0759	1.0
b1[1,83]	22.8	0.114	7.34	10.4	22.0	38.4	4151.0	0.0827	1.0
b1[2,83]	29.6	0.121	7.56	16.2	29.0	45.6	3902.0	0.0777	1.0
b1[1,84]	4.75	0.138	7.7	-4.38	1.85	23.6	3126.0	0.0622	1.0
b1[2,84]	14.5	0.146	7.73	4.16	12.9	31.8	2798.0	0.0557	1.0
b1[1,85]	25.6	0.123	7.27	13.3	24.8	41.0	3482.0	0.0693	1.0
b1[2,85]	29.9	0.132	7.89	16.2	29.3	46.8	3567.0	0.071	1.0
b1[1,86]	24.5	0.127	7.55	11.6	23.8	40.9	3535.0	0.0704	1.0
b1[2,86]	30.5	0.129	7.71	16.8	29.8	46.7	3573.0	0.0711	1.0
b1[1,87]	27.5	0.135	8.14	12.0	27.1	44.2	3616.0	0.072	1.0
b1[2,87]	31.5	0.136	8.2	16.3	31.0	48.5	3648.0	0.0726	1.0
b1[1,88]	25.9	0.116	7.22	13.7	25.1	41.5	3888.0	0.0774	1.0
b1[2,88]	31.8	0.134	7.74	18.1	31.1	48.0	3347.0	0.0666	1.0
b1[1,89]	7.14	0.08	4.5	-0.27	6.55	18.2	3163.0	0.063	1.0
b1[2,89]	17.3	0.102	5.62	8.97	16.3	29.8	3058.0	0.0609	1.0
b1[1,90]	23.1	0.124	7.42	11.0	22.1	38.5	3560.0	0.0709	1.0
b1[2,90]	26.6	0.209	10.1	7.26	26.8	45.0	2328.0	0.0464	1.0
b1[1,91]	28.0	0.115	6.98	16.0	27.4	42.7	3682.0	0.0733	1.0
b1[2,91]	30.9	0.14	8.07	16.0	30.5	47.2	3320.0	0.0661	1.0
b1[1,92]	18.2	0.111	7.14	7.52	16.8	34.3	4117.0	0.082	1.0
b1[2,92]	24.9	0.131	7.95	11.0	24.2	42.0	3668.0	0.073	0.999
b1[1,93]	17.6	0.0938	5.96	8.78	16.5	31.4	4037.0	0.0804	1.0
b1[2,93]	21.6	0.121	7.71	8.6	20.8	37.8	4046.0	0.0806	1.0
b1[1,94]	7.39	0.0983	5.51	1.47	6.02	21.7	3142.0	0.0626	1.0
b1[2,94]	12.6	0.117	6.63	4.56	10.9	28.9	3196.0	0.0636	1.0
b1[1,95]	13.9	0.122	6.84	5.09	12.1	30.5	3143.0	0.0626	1.0
b1[2,95]	22.8	0.128	7.37	11.0	21.8	38.7	3304.0	0.0658	1.0
b1[1,96]	17.8	0.144	8.73	2.69	16.9	35.7	3677.0	0.0732	0.999
b1[2,96]	26.5	0.143	7.91	12.9	25.8	43.2	3078.0	0.0613	1.0
b1[1,97]	4.09	0.0772	4.71	-2.85	3.03	15.2	3714.0	0.0739	1.0
b1[2,97]	8.9	0.065	3.61	3.29	8.42	16.8	3083.0	0.0614	1.0
b1[1,98]	15.3	0.108	7.07	5.12	14.0	31.1	4317.0	0.086	1.0
b1[2,98]	22.6	0.117	7.21	10.7	21.8	38.3	3804.0	0.0757	1.0
b1[1,99]	8.9	0.116	6.23	2.59	6.62	24.8	2857.0	0.0569	1.0
b1[2,99]	15.4	0.133	7.47	4.2	14.2	32.0	3168.0	0.0631	1.0
b1[1,100]	12.2	0.171	7.15	2.57	10.8	28.7	1752.0	0.0349	1.0
b1[2,100]	14.8	0.289	9.98	4.17	10.9	37.7	1190.0	0.0237	1.0
b1[1,101]	15.7	0.115	7.39	5.68	14.1	32.7	4096.0	0.0816	1.0
b1[2,101]	22.8	0.128	8.04	10.5	21.5	40.9	3945.0	0.0785	1.0
b1[1,102]	14.7	0.112	7.27	5.16	13.1	30.9	4231.0	0.0842	1.0
b1[2,102]	21.0	0.131	7.54	9.29	19.9	37.4	3304.0	0.0658	1.0
b1[1,103]	10.5	0.121	6.87	2.29	8.62	27.4	3252.0	0.0647	1.0
b1[2,103]	14.2	0.151	8.75	2.2	12.4	34.1	3342.0	0.0665	1.0
b2[1,1]	16.2	0.101	4.92	8.18	15.6	26.9	2392.0	0.0476	1.0
b2[2,1]	28.2	0.108	5.75	17.0	28.0	39.8	2831.0	0.0564	1.0
b2[1,2]	4.87	0.104	5.8	-3.36	3.3	18.4	3119.0	0.0621	1.0
b2[2,2]	17.7	0.159	7.04	2.97	17.3	32.0	1956.0	0.0389	1.0
b2[1,3]	9.35	0.091	4.98	2.73	8.29	20.8	2989.0	0.0595	1.0
b2[2,3]	21.5	0.145	6.51	8.02	21.1	34.6	2014.0	0.0401	0.999
b2[1,4]	12.5	0.0699	3.82	6.36	12.0	21.1	2983.0	0.0594	1.0
b2[2,4]	24.7	0.118	5.33	14.4	24.4	35.3	2032.0	0.0405	1.0
b2[1,5]	14.8	0.119	5.69	5.81	14.2	27.1	2271.0	0.0452	1.0
b2[2,5]	26.8	0.105	6.08	15.1	26.5	39.1	3350.0	0.0667	1.0
b2[1,6]	11.7	0.115	5.04	4.29	10.9	23.0	1911.0	0.038	1.0
b2[2,6]	24.4	0.0937	5.57	14.4	24.0	35.8	3539.0	0.0705	1.0
b2[1,7]	13.2	0.0858	4.66	6.25	12.5	23.7	2950.0	0.0587	1.0
b2[2,7]	24.6	0.148	6.35	10.7	24.5	36.7	1838.0	0.0366	1.0
b2[1,8]	17.2	0.116	4.84	9.29	16.7	27.8	1731.0	0.0345	1.0
b2[2,8]	28.9	0.115	5.73	17.3	28.6	40.2	2503.0	0.0498	1.0
b2[1,9]	3.38	0.116	5.69	-2.68	0.961	18.2	2415.0	0.0481	1.0
b2[2,9]	17.3	0.101	5.94	7.69	16.4	30.5	3490.0	0.0695	1.0
b2[1,10]	13.0	0.117	5.32	4.81	12.3	25.0	2052.0	0.0409	1.0
b2[2,10]	25.9	0.097	5.46	16.2	25.4	37.4	3162.0	0.063	1.0
b2[1,11]	8.11	0.0875	5.11	1.35	7.08	19.5	3406.0	0.0678	1.0
b2[2,11]	20.1	0.166	6.78	5.79	19.9	33.6	1663.0	0.0331	1.0
b2[1,12]	8.89	0.146	6.17	3.06	5.99	23.8	1795.0	0.0357	1.0
b2[2,12]	21.0	0.16	7.19	7.87	20.1	36.1	2031.0	0.0404	1.0
b2[1,13]	10.9	0.133	5.96	2.52	9.96	23.4	2021.0	0.0402	1.0
b2[2,13]	24.6	0.0908	5.65	15.0	24.0	36.0	3878.0	0.0772	1.0
b2[1,14]	13.0	0.0905	5.46	4.35	12.4	24.3	3648.0	0.0726	1.0
b2[2,14]	24.3	0.192	7.28	5.0	24.4	37.7	1433.0	0.0285	1.0
b2[1,15]	4.29	0.114	4.85	-0.1	2.27	17.2	1812.0	0.0361	1.0
b2[2,15]	17.8	0.0986	5.43	9.23	16.9	29.8	3035.0	0.0604	1.0
b2[1,16]	16.0	0.0925	4.69	8.31	15.3	26.3	2569.0	0.0511	1.0
b2[2,16]	27.8	0.106	5.67	16.5	27.6	39.1	2865.0	0.057	1.0
b2[1,17]	13.4	0.0927	4.92	5.95	12.6	24.4	2815.0	0.056	1.0
b2[2,17]	25.3	0.125	5.89	13.4	25.1	37.3	2223.0	0.0443	1.0
b2[1,18]	17.0	0.116	4.99	9.13	16.4	27.9	1837.0	0.0366	1.0
b2[2,18]	29.3	0.0902	5.41	19.2	29.0	40.3	3599.0	0.0717	1.0
b2[1,19]	6.65	0.12	5.68	0.728	4.8	20.4	2252.0	0.0448	1.0
b2[2,19]	20.0	0.109	6.18	9.64	19.1	33.4	3216.0	0.064	1.0
b2[1,20]	12.3	0.118	5.25	4.38	11.6	23.9	1979.0	0.0394	1.0
b2[2,20]	24.6	0.1	5.92	13.1	24.3	36.7	3502.0	0.0697	1.0
b2[1,21]	18.4	0.119	5.15	10.0	17.7	29.7	1860.0	0.037	1.0
b2[2,21]	30.0	0.0983	5.72	18.9	29.8	41.2	3384.0	0.0674	1.0
b2[1,22]	12.9	0.114	5.34	4.67	12.3	24.6	2199.0	0.0438	1.0
b2[2,22]	26.2	0.0837	5.34	16.8	25.9	37.2	4067.0	0.081	1.0
b2[1,23]	7.03	0.08	4.51	2.17	5.55	18.1	3180.0	0.0633	1.0
b2[2,23]	19.1	0.184	6.74	2.81	19.0	32.0	1344.0	0.0268	1.0
b2[1,24]	13.6	0.109	4.55	7.11	12.8	24.5	1758.0	0.035	1.0
b2[2,24]	26.4	0.0995	5.4	16.1	26.2	37.2	2942.0	0.0586	1.0
b2[1,25]	2.87	0.0906	4.44	-1.11	1.07	14.8	2398.0	0.0477	1.0
b2[2,25]	16.3	0.0984	5.46	7.2	15.6	28.4	3082.0	0.0614	1.0
b2[1,26]	11.4	0.113	4.86	4.96	10.3	22.9	1857.0	0.037	1.0
b2[2,26]	23.9	0.106	5.67	13.5	23.4	35.3	2866.0	0.0571	1.0
b2[1,27]	7.18	0.103	5.28	1.05	5.71	19.8	2612.0	0.052	1.0
b2[2,27]	19.5	0.154	6.77	5.25	19.0	33.3	1929.0	0.0384	0.999
b2[1,28]	13.9	0.119	5.1	6.04	13.2	24.9	1836.0	0.0366	1.0
b2[2,28]	26.7	0.0878	5.42	16.5	26.4	37.8	3805.0	0.0758	1.0
b2[1,29]	19.4	0.0999	4.85	11.3	18.8	29.8	2357.0	0.0469	1.0
b2[2,29]	30.5	0.123	6.04	17.6	30.4	42.1	2426.0	0.0483	1.0
b2[1,30]	13.5	0.109	5.01	6.01	12.7	24.6	2095.0	0.0417	1.0
b2[2,30]	26.3	0.0899	5.29	16.6	26.0	37.4	3465.0	0.069	1.0
b2[1,31]	6.55	0.0959	5.16	0.617	5.18	18.5	2894.0	0.0576	1.0
b2[2,31]	19.0	0.152	6.73	4.63	18.6	32.2	1954.0	0.0389	1.0
b2[1,32]	12.3	0.103	5.22	4.35	11.6	23.5	2588.0	0.0515	1.0
b2[2,32]	24.9	0.104	5.78	14.1	24.6	36.7	3066.0	0.061	1.0
b2[1,33]	2.22	0.0683	2.14	0.527	1.9	5.4	984.0	0.0196	1.0
