	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[64]	16.3	0.0505	3.28	10.8	15.9	23.6	4222.0	0.251	1.0
b1[65]	13.8	0.0781	5.19	5.54	13.1	24.8	4423.0	0.263	1.0
b1[66]	5.79	0.0208	1.09	4.15	5.66	7.92	2751.0	0.164	1.0
b1[67]	12.2	0.0795	5.32	3.99	11.5	23.7	4480.0	0.267	1.0
b1[68]	10.7	0.0537	3.46	6.44	9.89	19.5	4158.0	0.247	1.0
b1[69]	2.96	0.0346	0.982	2.11	2.85	3.86	804.0	0.0478	1.0
b1[70]	3.07	0.0347	1.54	1.65	2.75	6.29	1959.0	0.117	1.0
b1[71]	16.4	0.0753	4.82	8.75	15.9	26.9	4104.0	0.244	1.0
b1[72]	7.84	0.0852	5.36	2.48	5.95	20.5	3956.0	0.235	1.0
b1[73]	18.3	0.0628	3.86	12.2	17.8	26.8	3768.0	0.224	1.0
b1[74]	5.81	0.0616	3.48	2.33	4.69	15.4	3194.0	0.19	1.0
b1[75]	22.5	0.0672	4.27	15.4	22.0	31.7	4027.0	0.24	1.0
b1[76]	18.2	0.0667	4.35	11.3	17.6	28.0	4266.0	0.254	1.0
b1[77]	10.6	0.079	4.99	3.82	9.56	21.8	3992.0	0.238	1.0
b1[78]	13.8	0.0736	4.75	6.33	13.1	24.1	4164.0	0.248	1.0
b1[79]	12.2	0.0377	2.41	8.48	11.8	17.5	4092.0	0.244	1.0
b1[80]	3.96	0.00844	0.523	2.99	3.94	4.98	3835.0	0.228	1.0
b1[81]	21.9	0.0694	4.23	14.8	21.5	31.0	3713.0	0.221	1.0
b1[82]	8.62	0.0673	3.95	4.28	7.45	18.4	3447.0	0.205	1.0
b1[83]	20.2	0.0681	4.45	12.8	19.7	29.7	4272.0	0.254	0.999
b1[84]	1.97	0.0452	0.776	1.26	1.9	2.64	295.0	0.0176	1.01
b1[85]	18.5	0.0627	3.97	12.0	18.0	27.1	4010.0	0.239	1.0
b1[86]	8.72	0.0279	1.72	5.93	8.53	12.4	3795.0	0.226	1.0
b1[87]	15.9	0.0512	3.24	10.6	15.4	22.8	3988.0	0.237	1.0
b1[88]	18.1	0.065	4.16	11.5	17.5	27.2	4083.0	0.243	1.0
b1[89]	4.48	0.0102	0.659	3.31	4.43	5.85	4139.0	0.246	0.999
b1[90]	8.45	0.0228	1.45	6.07	8.28	11.6	4065.0	0.242	1.0
b1[91]	21.5	0.0715	4.51	13.8	21.0	31.5	3991.0	0.238	1.0
b1[92]	15.3	0.0747	4.78	7.87	14.5	25.8	4100.0	0.244	1.0
b1[93]	14.9	0.0865	5.14	5.92	14.3	25.8	3533.0	0.21	1.0
b1[94]	3.21	0.0588	2.63	1.59	2.48	10.9	1998.0	0.119	1.0
b1[95]	12.3	0.0766	5.09	4.79	11.6	23.5	4416.0	0.263	1.0
b1[96]	7.63	0.0751	4.71	2.77	5.97	19.4	3942.0	0.235	1.0
b1[97]	8.0	0.0899	5.9	0.734	6.73	20.9	4313.0	0.257	1.0
b1[98]	7.95	0.0241	1.49	5.59	7.73	11.2	3818.0	0.227	1.0
b1[99]	12.9	0.0777	5.11	5.13	12.2	24.3	4327.0	0.258	1.0
b1[100]	2.23	0.0108	0.469	1.56	2.19	2.92	1890.0	0.112	1.0
b1[101]	16.9	0.0702	4.69	9.21	16.3	27.0	4454.0	0.265	1.0
b1[102]	17.0	0.0747	4.98	8.76	16.4	27.6	4436.0	0.264	1.0
b1[103]	6.15	0.0839	5.41	1.04	3.93	19.3	4165.0	0.248	1.0
b3[1]	0.74	0.00441	0.257	0.224	0.733	1.23	3376.0	0.201	1.0
b3[2]	0.304	0.00218	0.128	0.0357	0.306	0.545	3413.0	0.203	1.0
b3[3]	0.568	0.00279	0.162	0.244	0.564	0.885	3381.0	0.201	1.0
b3[4]	1.09	0.00422	0.243	0.618	1.09	1.57	3313.0	0.197	1.0
b3[5]	0.084	0.00354	0.212	-0.357	0.0831	0.479	3583.0	0.213	1.0
b3[6]	0.233	0.00365	0.22	-0.227	0.229	0.647	3625.0	0.216	1.0
b3[7]	0.776	0.00363	0.205	0.375	0.772	1.17	3184.0	0.19	1.0
b3[8]	1.26	0.00514	0.314	0.648	1.25	1.88	3726.0	0.222	1.0
b3[9]	0.328	0.00231	0.137	0.054	0.326	0.59	3538.0	0.211	1.0
b3[10]	0.0656	0.00367	0.217	-0.388	0.0665	0.465	3495.0	0.208	1.0
b3[11]	0.504	0.00279	0.164	0.177	0.498	0.818	3442.0	0.205	1.0
b3[12]	0.941	0.00287	0.176	0.583	0.938	1.28	3779.0	0.225	1.0
b3[13]	0.786	0.00343	0.204	0.379	0.78	1.18	3554.0	0.212	1.0
b3[14]	0.976	0.00265	0.155	0.67	0.973	1.28	3404.0	0.203	1.0
b3[15]	0.639	0.00276	0.165	0.306	0.635	0.96	3603.0	0.214	1.0
b3[16]	1.37	0.00523	0.317	0.745	1.36	2.0	3672.0	0.219	1.0
b3[17]	-0.0299	0.00397	0.237	-0.522	-0.0313	0.403	3572.0	0.213	1.0
b3[18]	1.56	0.00585	0.348	0.89	1.55	2.23	3528.0	0.21	1.0
b3[19]	0.538	0.00278	0.167	0.207	0.533	0.862	3603.0	0.214	1.0
b3[20]	0.202	0.00334	0.194	-0.206	0.203	0.564	3362.0	0.2	1.0
b3[21]	1.26	0.00589	0.355	0.553	1.26	1.96	3641.0	0.217	1.0
b3[22]	0.172	0.00381	0.212	-0.269	0.17	0.576	3098.0	0.184	1.0
b3[23]	1.38	0.00295	0.176	1.04	1.38	1.72	3554.0	0.212	1.0
b3[24]	0.144	0.00391	0.23	-0.319	0.142	0.584	3471.0	0.207	1.0
b3[25]	0.443	0.00286	0.159	0.129	0.44	0.751	3086.0	0.184	1.0
b3[26]	0.205	0.0044	0.247	-0.29	0.198	0.681	3139.0	0.187	1.0
b3[27]	0.28	0.0022	0.127	0.0212	0.282	0.513	3323.0	0.198	1.0
b3[28]	0.811	0.00434	0.255	0.32	0.8	1.3	3465.0	0.206	1.0
b3[29]	0.452	0.00447	0.268	-0.0963	0.45	0.963	3581.0	0.213	1.0
b3[30]	0.76	0.00403	0.244	0.277	0.755	1.23	3657.0	0.218	1.0
b3[31]	0.384	0.00218	0.128	0.12	0.384	0.624	3485.0	0.207	1.0
b3[32]	0.395	0.0035	0.195	0.00439	0.396	0.772	3104.0	0.185	1.0
b3[33]	0.621	0.0029	0.175	0.263	0.618	0.959	3657.0	0.218	1.0
b3[34]	0.589	0.00363	0.221	0.144	0.584	1.02	3724.0	0.222	1.0
b3[35]	0.33	0.00353	0.185	-0.0525	0.331	0.67	2728.0	0.162	1.0
b3[36]	0.501	0.00428	0.249	0.0113	0.492	0.983	3371.0	0.201	1.0
b3[37]	-0.305	0.00222	0.142	-0.595	-0.304	-0.0409	4098.0	0.244	1.0
b3[38]	0.53	0.0026	0.156	0.216	0.526	0.829	3592.0	0.214	1.0
b3[39]	0.307	0.00233	0.14	0.0264	0.305	0.572	3585.0	0.213	1.0
b3[40]	1.23	0.00266	0.154	0.92	1.23	1.52	3342.0	0.199	1.0
b3[41]	0.344	0.00218	0.129	0.0735	0.343	0.593	3511.0	0.209	1.0
b3[42]	1.25	0.0052	0.316	0.638	1.24	1.88	3706.0	0.221	1.0
b3[43]	0.67	0.0035	0.209	0.254	0.666	1.07	3576.0	0.213	1.0
b3[44]	0.503	0.00239	0.144	0.215	0.501	0.771	3623.0	0.216	1.0
b3[45]	0.733	0.00311	0.182	0.373	0.729	1.08	3424.0	0.204	1.0
b3[46]	0.249	0.00533	0.313	-0.413	0.246	0.83	3452.0	0.205	1.0
b3[47]	0.882	0.00367	0.212	0.459	0.873	1.3	3329.0	0.198	1.0
b3[48]	0.828	0.00394	0.234	0.356	0.825	1.27	3533.0	0.21	1.0
b3[49]	1.23	0.00368	0.214	0.814	1.23	1.65	3380.0	0.201	1.0
b3[50]	0.312	0.00229	0.14	0.0336	0.314	0.583	3738.0	0.222	1.0
b3[51]	0.755	0.00293	0.173	0.401	0.75	1.09	3473.0	0.207	1.0
b3[52]	0.324	0.00389	0.228	-0.135	0.318	0.761	3447.0	0.205	1.0
b3[53]	0.323	0.00223	0.133	0.0517	0.324	0.577	3555.0	0.212	1.0
b3[54]	0.588	0.00259	0.153	0.281	0.586	0.879	3492.0	0.208	1.0
b3[55]	0.536	0.00409	0.246	0.0178	0.533	0.998	3628.0	0.216	1.0
b3[56]	0.691	0.00494	0.283	0.132	0.683	1.24	3280.0	0.195	1.0
b3[57]	0.536	0.00243	0.14	0.254	0.535	0.799	3301.0	0.196	1.0
b3[58]	1.2	0.00381	0.225	0.75	1.19	1.63	3483.0	0.207	1.0
b3[59]	1.31	0.00305	0.185	0.948	1.3	1.67	3695.0	0.22	1.0
b3[60]	1.15	0.00296	0.183	0.789	1.15	1.51	3816.0	0.227	1.0
b3[61]	0.31	0.00381	0.224	-0.142	0.309	0.727	3450.0	0.205	1.0
b3[62]	1.1	0.00288	0.173	0.745	1.1	1.43	3616.0	0.215	1.0
b3[63]	0.76	0.00492	0.301	0.153	0.759	1.33	3756.0	0.224	1.0
b3[64]	1.11	0.00556	0.34	0.457	1.1	1.78	3746.0	0.223	1.0
b3[65]	0.452	0.0028	0.166	0.121	0.451	0.768	3525.0	0.21	1.0
b3[66]	0.844	0.00375	0.216	0.415	0.84	1.26	3319.0	0.198	1.0
b3[67]	0.762	0.00283	0.169	0.426	0.761	1.08	3583.0	0.213	1.0
b3[68]	0.859	0.00388	0.241	0.391	0.855	1.33	3869.0	0.23	1.0
b3[69]	0.368	0.00268	0.161	0.0378	0.367	0.667	3582.0	0.213	1.0
b3[70]	1.12	0.00286	0.166	0.797	1.12	1.44	3360.0	0.2	1.0
b3[71]	0.332	0.00372	0.213	-0.0958	0.333	0.738	3285.0	0.196	1.0
b3[72]	0.479	0.00283	0.169	0.139	0.477	0.809	3578.0	0.213	0.999
b3[73]	0.661	0.00472	0.272	0.123	0.654	1.19	3320.0	0.198	1.0
b3[74]	1.27	0.00294	0.171	0.922	1.27	1.6	3407.0	0.203	1.0
b3[75]	0.412	0.00501	0.297	-0.213	0.408	0.967	3522.0	0.21	1.0
b3[76]	0.252	0.00396	0.234	-0.243	0.25	0.698	3490.0	0.208	1.0
b3[77]	-0.707	0.00316	0.182	-1.09	-0.705	-0.373	3297.0	0.196	1.0
b3[78]	0.031	0.00326	0.194	-0.375	0.0323	0.392	3543.0	0.211	1.0
b3[79]	0.454	0.00384	0.231	-0.0129	0.454	0.896	3619.0	0.215	1.0
b3[80]	0.988	0.00337	0.199	0.598	0.983	1.38	3493.0	0.208	1.0
b3[81]	-0.195	0.00491	0.292	-0.819	-0.19	0.333	3538.0	0.211	1.0
b3[82]	-0.52	0.00329	0.189	-0.92	-0.517	-0.172	3295.0	0.196	1.0
b3[83]	0.573	0.00471	0.281	0.0201	0.571	1.12	3556.0	0.212	1.0
b3[84]	0.464	0.0026	0.146	0.162	0.461	0.735	3132.0	0.186	1.0
b3[85]	0.789	0.00495	0.292	0.202	0.78	1.35	3497.0	0.208	1.0
b3[86]	0.166	0.00387	0.23	-0.294	0.16	0.621	3548.0	0.211	1.0
b3[87]	0.947	0.00454	0.279	0.411	0.939	1.49	3780.0	0.225	1.0
b3[88]	0.851	0.00526	0.31	0.242	0.839	1.46	3468.0	0.206	1.0
b3[89]	0.999	0.00308	0.192	0.62	0.993	1.37	3855.0	0.229	1.0
b3[90]	1.16	0.00442	0.268	0.636	1.15	1.69	3670.0	0.218	1.0
b3[91]	0.478	0.00482	0.273	-0.0566	0.472	1.0	3191.0	0.19	1.0
b3[92]	0.485	0.00324	0.196	0.0869	0.48	0.864	3636.0	0.216	1.0
b3[93]	0.903	0.0035	0.198	0.503	0.902	1.29	3213.0	0.191	1.0
b3[94]	0.776	0.00257	0.157	0.45	0.777	1.07	3741.0	0.223	1.0
b3[95]	0.674	0.00308	0.18	0.318	0.671	1.02	3413.0	0.203	1.0
b3[96]	0.606	0.00259	0.157	0.296	0.605	0.898	3676.0	0.219	1.0
b3[97]	0.673	0.00231	0.134	0.394	0.673	0.923	3403.0	0.203	1.0
b3[98]	1.49	0.00408	0.248	0.996	1.48	1.96	3684.0	0.219	1.0
b3[99]	0.557	0.00298	0.169	0.218	0.555	0.885	3228.0	0.192	1.0
b3[100]	0.409	0.00252	0.149	0.0996	0.406	0.687	3495.0	0.208	1.0
b3[101]	0.712	0.00353	0.216	0.285	0.709	1.13	3737.0	0.222	1.0
b3[102]	-0.0549	0.00333	0.204	-0.486	-0.0508	0.324	3740.0	0.223	1.0
b3[103]	0.919	0.00243	0.143	0.634	0.915	1.19	3433.0	0.204	1.0
a1[1]	0.119	0.000658	0.0446	0.0505	0.112	0.217	4589.0	0.273	1.0
a1[2]	0.0574	0.00141	0.0917	0.00243	0.0177	0.325	4230.0	0.252	1.0
a1[3]	0.0638	0.000752	0.0504	0.0142	0.0484	0.187	4481.0	0.267	1.0
a1[4]	0.194	0.00154	0.0987	0.0454	0.181	0.395	4117.0	0.245	1.0
a1[5]	0.305	0.00258	0.163	0.0469	0.31	0.598	3996.0	0.238	1.0
a1[6]	0.0844	0.00042	0.0276	0.0391	0.0811	0.143	4316.0	0.257	1.0
a1[7]	0.0779	0.000753	0.05	0.0243	0.0639	0.199	4413.0	0.263	1.0
a1[8]	0.414	0.000958	0.0598	0.291	0.414	0.523	3894.0	0.232	1.0
a1[9]	0.0763	0.00124	0.0827	0.00789	0.0426	0.295	4419.0	0.263	1.0
a1[10]	0.0538	0.000273	0.0175	0.0271	0.0511	0.0931	4125.0	0.246	1.0
a1[11]	0.0346	0.000291	0.0193	0.0133	0.0297	0.0821	4394.0	0.262	1.0
a1[12]	0.415	0.00222	0.125	0.143	0.416	0.644	3163.0	0.188	1.0
a1[13]	0.0465	0.000286	0.019	0.0213	0.0423	0.0925	4422.0	0.263	0.999
a1[14]	0.415	0.00354	0.171	0.0219	0.42	0.73	2347.0	0.14	1.0
a1[15]	0.155	0.0025	0.139	0.0158	0.0925	0.451	3092.0	0.184	1.0
a1[16]	0.147	0.000816	0.0534	0.0634	0.139	0.262	4283.0	0.255	1.0
a1[17]	0.109	0.000651	0.0438	0.0448	0.102	0.208	4522.0	0.269	1.0
a1[18]	0.146	0.000666	0.0433	0.0736	0.141	0.242	4231.0	0.252	1.0
a1[19]	0.101	0.00151	0.0997	0.0155	0.0588	0.368	4352.0	0.259	1.0
a1[20]	0.0478	0.000266	0.0176	0.0225	0.0446	0.0888	4407.0	0.262	1.0
a1[21]	0.181	0.000766	0.0488	0.0935	0.176	0.28	4054.0	0.241	1.0
a1[22]	0.0545	0.000267	0.0167	0.0282	0.0519	0.0921	3920.0	0.233	1.0
a1[23]	0.271	0.00234	0.133	0.0313	0.254	0.555	3221.0	0.192	1.0
a1[24]	0.154	0.000971	0.0621	0.0545	0.147	0.285	4088.0	0.243	1.0
a1[25]	0.0734	0.00142	0.0892	0.0134	0.0388	0.345	3928.0	0.234	1.0
a1[26]	0.0873	0.000436	0.0275	0.0435	0.0831	0.149	3965.0	0.236	1.0
a1[27]	0.0659	0.00164	0.105	0.00196	0.0183	0.362	4091.0	0.243	1.0
a1[28]	0.0881	0.000505	0.0325	0.0398	0.0824	0.161	4125.0	0.246	1.0
a1[29]	0.111	0.000583	0.0367	0.054	0.106	0.19	3952.0	0.235	0.999
a1[30]	0.134	0.00076	0.051	0.0529	0.127	0.247	4496.0	0.268	0.999
a1[31]	0.055	0.00143	0.095	0.00283	0.0166	0.325	4383.0	0.261	1.0
a1[32]	0.0509	0.000325	0.0219	0.0223	0.0462	0.104	4541.0	0.27	1.0
a1[33]	0.563	0.00165	0.0972	0.367	0.562	0.745	3465.0	0.206	1.0
a1[34]	0.0838	0.000539	0.0356	0.0329	0.078	0.166	4378.0	0.261	1.0
a1[35]	0.0432	0.000292	0.0193	0.0194	0.0389	0.0896	4361.0	0.26	1.0
a1[36]	0.18	0.00112	0.0727	0.0688	0.168	0.343	4195.0	0.25	1.0
a1[37]	0.13	0.00205	0.135	0.0102	0.0805	0.482	4379.0	0.261	1.0
a1[38]	0.335	0.00185	0.108	0.106	0.339	0.532	3409.0	0.203	1.0
a1[39]	0.0556	0.00107	0.0674	0.00798	0.0313	0.24	3998.0	0.238	1.0
a1[40]	0.0391	0.000776	0.0519	0.00455	0.0199	0.188	4485.0	0.267	1.0
a1[41]	0.0292	0.000552	0.0356	0.00484	0.0168	0.124	4164.0	0.248	1.0
a1[42]	0.134	0.000672	0.0428	0.0653	0.128	0.228	4055.0	0.241	1.0
a1[43]	0.0891	0.000845	0.0572	0.0262	0.0727	0.242	4580.0	0.273	0.999
a1[44]	0.0784	0.00138	0.0925	0.00919	0.0394	0.339	4524.0	0.269	1.0
a1[45]	0.0382	0.000292	0.0186	0.016	0.0337	0.0843	4065.0	0.242	1.0
a1[46]	0.187	0.000678	0.0437	0.104	0.186	0.272	4157.0	0.247	1.0
a1[47]	0.16	0.00157	0.104	0.031	0.134	0.4	4374.0	0.26	1.0
a1[48]	0.0855	0.000602	0.0399	0.0322	0.077	0.179	4399.0	0.262	0.999
a1[49]	0.312	0.00116	0.0699	0.177	0.31	0.449	3610.0	0.215	1.0
a1[50]	0.667	0.00182	0.109	0.435	0.67	0.863	3592.0	0.214	1.0
a1[51]	0.0545	0.000686	0.0452	0.0144	0.0404	0.168	4351.0	0.259	0.999
a1[52]	0.174	0.00136	0.0902	0.0453	0.157	0.369	4365.0	0.26	1.0
a1[53]	0.205	0.00363	0.214	0.00447	0.117	0.674	3494.0	0.208	1.0
a1[54]	0.133	0.00169	0.11	0.0143	0.101	0.405	4268.0	0.254	1.0
a1[55]	0.0999	0.000613	0.0394	0.0418	0.0933	0.189	4121.0	0.245	1.0
a1[56]	0.129	0.000851	0.0557	0.0539	0.116	0.261	4286.0	0.255	0.999
a1[57]	0.0284	0.000677	0.0404	0.00604	0.0176	0.101	3560.0	0.212	1.0
a1[58]	0.276	0.00141	0.0847	0.0932	0.279	0.428	3595.0	0.214	1.0
a1[59]	0.195	0.00278	0.165	0.0129	0.152	0.536	3534.0	0.21	0.999
a1[60]	0.362	0.00157	0.0922	0.168	0.359	0.542	3430.0	0.204	0.999
a1[61]	0.09	0.000559	0.0359	0.0384	0.0835	0.172	4122.0	0.245	1.0
a1[62]	0.83	0.00137	0.0789	0.641	0.839	0.954	3339.0	0.199	1.0
a1[63]	0.139	0.000683	0.0444	0.0674	0.133	0.235	4231.0	0.252	1.0
a1[64]	0.243	0.00103	0.0695	0.118	0.239	0.382	4586.0	0.273	1.0
a1[65]	0.0405	0.000364	0.024	0.0148	0.0338	0.0991	4356.0	0.259	1.0
a1[66]	0.459	0.0021	0.124	0.159	0.469	0.67	3496.0	0.208	1.0
a1[67]	0.0454	0.000583	0.0391	0.0134	0.0339	0.135	4498.0	0.268	0.999
a1[68]	0.161	0.00129	0.0851	0.0407	0.146	0.351	4375.0	0.26	1.0
a1[69]	0.502	0.003	0.133	0.137	0.515	0.72	1977.0	0.118	1.0
a1[70]	0.241	0.00209	0.117	0.0339	0.236	0.479	3095.0	0.184	1.0
a1[71]	0.0624	0.000408	0.0264	0.0267	0.0566	0.123	4179.0	0.249	1.0
a1[72]	0.153	0.00224	0.148	0.0156	0.0841	0.492	4333.0	0.258	0.999
a1[73]	0.121	0.000615	0.0387	0.0558	0.118	0.203	3959.0	0.236	1.0
a1[74]	0.093	0.000869	0.0586	0.0131	0.0829	0.221	4547.0	0.271	1.0
a1[75]	0.135	0.000569	0.0374	0.0706	0.131	0.213	4305.0	0.256	1.0
a1[76]	0.0847	0.000459	0.031	0.0388	0.0789	0.155	4563.0	0.272	1.0
a1[77]	0.0691	0.000853	0.0533	0.0171	0.0525	0.206	3914.0	0.233	1.0
a1[78]	0.0773	0.000817	0.0503	0.0264	0.0633	0.208	3788.0	0.225	1.0
a1[79]	0.131	0.00062	0.0405	0.0594	0.128	0.213	4265.0	0.254	1.0
a1[80]	0.456	0.00151	0.0877	0.27	0.458	0.619	3366.0	0.2	1.0
a1[81]	0.125	0.000514	0.0331	0.0667	0.121	0.194	4155.0	0.247	1.0
a1[82]	0.111	0.000973	0.0643	0.0252	0.0979	0.254	4363.0	0.26	1.0
a1[83]	0.109	0.000507	0.0336	0.0545	0.105	0.184	4393.0	0.261	0.999
a1[84]	0.455	0.00289	0.129	0.175	0.46	0.683	1985.0	0.118	1.0
a1[85]	0.151	0.00077	0.0494	0.0711	0.146	0.26	4118.0	0.245	1.0
a1[86]	0.224	0.0012	0.0724	0.106	0.215	0.383	3619.0	0.215	1.0
a1[87]	0.132	0.000602	0.0393	0.0645	0.129	0.215	4271.0	0.254	1.0
a1[88]	0.135	0.000691	0.0447	0.0631	0.129	0.236	4183.0	0.249	1.0
a1[89]	0.378	0.00168	0.097	0.181	0.377	0.563	3341.0	0.199	1.0
a1[90]	0.241	0.00107	0.0685	0.111	0.237	0.38	4082.0	0.243	1.0
a1[91]	0.116	0.000496	0.0321	0.0625	0.112	0.187	4200.0	0.25	0.999
a1[92]	0.0576	0.000385	0.026	0.0233	0.0519	0.118	4570.0	0.272	1.0
a1[93]	0.0599	0.00115	0.0549	0.0208	0.0471	0.151	2300.0	0.137	1.0
a1[94]	0.316	0.00298	0.176	0.0182	0.313	0.657	3505.0	0.209	1.0
a1[95]	0.0633	0.000803	0.0501	0.0184	0.0472	0.199	3893.0	0.232	1.0
a1[96]	0.0948	0.00119	0.0792	0.013	0.0674	0.284	4398.0	0.262	1.0
a1[97]	0.0345	0.000879	0.0533	0.0031	0.0147	0.178	3672.0	0.219	1.0
