	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,6]	11.5	0.0449	2.95	6.55	11.1	17.9	4309.0	0.109	1.0
b1[2,6]	17.8	0.0705	4.6	9.61	17.4	27.0	4257.0	0.107	1.0
b1[1,7]	11.3	0.0643	4.24	5.61	10.3	21.8	4352.0	0.11	1.0
b1[2,7]	12.9	0.084	5.33	5.39	11.8	24.8	4029.0	0.101	1.0
b1[1,8]	14.0	0.0565	3.46	7.56	13.7	21.1	3755.0	0.0946	1.0
b1[2,8]	18.9	0.0782	4.83	10.1	18.5	28.6	3810.0	0.096	1.0
b1[1,9]	2.81	0.185	6.55	-2.4	0.0924	20.5	1257.0	0.0317	1.0
b1[2,9]	17.1	0.0902	5.04	9.21	16.4	27.9	3120.0	0.0786	1.0
b1[1,10]	16.0	0.0986	5.88	6.06	15.5	28.3	3558.0	0.0896	1.0
b1[2,10]	23.3	0.0876	5.42	13.9	22.9	34.4	3831.0	0.0965	1.0
b1[1,11]	16.6	0.0895	5.36	7.67	15.9	27.7	3589.0	0.0904	1.0
b1[2,11]	22.6	0.0901	5.55	12.6	22.2	33.9	3788.0	0.0954	1.0
b1[1,12]	4.91	0.0832	5.19	-0.183	2.89	18.4	3886.0	0.0979	1.0
b1[2,12]	9.96	0.0983	6.06	2.1	8.63	24.0	3797.0	0.0956	1.0
b1[1,13]	12.3	0.0816	5.08	5.37	11.1	24.1	3885.0	0.0979	1.0
b1[2,13]	20.5	0.0807	5.0	11.9	20.0	30.9	3841.0	0.0968	1.0
b1[1,14]	3.45	0.0668	3.16	0.834	2.59	12.8	2245.0	0.0565	1.0
b1[2,14]	2.67	0.107	5.31	-2.63	0.689	17.5	2445.0	0.0616	1.0
b1[1,15]	9.41	0.0723	4.67	3.37	8.32	20.6	4178.0	0.105	1.0
b1[2,15]	13.8	0.0817	5.3	5.87	12.9	25.7	4208.0	0.106	1.0
b1[1,16]	14.9	0.0601	3.73	8.53	14.4	22.9	3848.0	0.0969	1.0
b1[2,16]	18.0	0.0764	5.0	9.49	17.5	28.6	4280.0	0.108	1.0
b1[1,17]	13.6	0.0652	4.2	6.89	13.0	22.6	4150.0	0.105	1.0
b1[2,17]	21.1	0.0789	5.02	12.2	20.6	31.4	4044.0	0.102	1.0
b1[1,18]	19.2	0.0815	5.1	10.2	18.6	30.0	3916.0	0.0986	1.0
b1[2,18]	23.5	0.0899	5.55	13.3	23.1	35.1	3816.0	0.0961	1.0
b1[1,19]	13.7	0.079	5.19	5.73	12.9	24.9	4318.0	0.109	1.0
b1[2,19]	19.5	0.0838	5.38	10.2	19.0	30.5	4112.0	0.104	1.0
b1[1,20]	12.3	0.0662	4.19	6.09	11.5	21.8	4001.0	0.101	1.0
b1[2,20]	16.9	0.0828	5.27	7.64	16.5	28.0	4059.0	0.102	1.0
b1[1,21]	22.2	0.0823	5.12	13.0	21.8	32.8	3878.0	0.0977	1.0
b1[2,21]	24.4	0.0896	5.78	14.0	24.1	36.2	4158.0	0.105	1.0
b1[1,22]	17.6	0.0758	4.95	9.25	17.0	28.2	4275.0	0.108	1.0
b1[2,22]	22.0	0.0841	5.3	12.7	21.6	33.0	3972.0	0.1	1.0
b1[1,23]	2.76	0.0705	3.72	-2.08	2.03	12.9	2780.0	0.07	1.0
b1[2,23]	5.41	0.0785	4.02	1.44	4.34	17.0	2618.0	0.0659	1.0
b1[1,24]	10.4	0.0516	3.27	5.37	9.8	17.8	4016.0	0.101	1.0
b1[2,24]	10.8	0.0513	3.12	6.01	10.3	17.6	3707.0	0.0934	1.0
b1[1,25]	16.3	0.0762	4.66	8.86	15.6	26.4	3739.0	0.0942	1.0
b1[2,25]	12.9	0.153	7.08	3.79	11.6	28.2	2142.0	0.054	1.0
b1[1,26]	23.0	0.0876	5.48	13.2	22.6	34.4	3919.0	0.0987	1.0
b1[2,26]	26.6	0.0916	5.72	16.2	26.3	38.0	3894.0	0.0981	1.0
b1[1,27]	1.32	0.0877	5.01	-5.78	-0.0567	14.7	3255.0	0.082	1.0
b1[2,27]	5.0	0.11	5.89	-1.31	2.68	20.2	2869.0	0.0723	1.0
b1[1,28]	17.6	0.0876	5.32	9.03	17.0	29.0	3688.0	0.0929	1.0
b1[2,28]	25.0	0.0827	5.27	15.5	24.6	36.0	4064.0	0.102	1.0
b1[1,29]	20.5	0.0831	5.26	11.2	20.0	31.5	4007.0	0.101	1.0
b1[2,29]	20.6	0.118	6.48	8.35	20.4	33.3	3044.0	0.0767	1.0
b1[1,30]	8.12	0.0347	2.22	4.63	7.8	12.9	4085.0	0.103	1.0
b1[2,30]	13.5	0.0586	3.66	7.35	13.0	21.2	3888.0	0.0979	0.999
b1[1,31]	10.5	0.0894	5.4	2.99	9.4	22.9	3654.0	0.0921	1.0
b1[2,31]	8.9	0.15	8.45	-1.43	7.52	26.6	3167.0	0.0798	1.0
b1[1,32]	16.3	0.0797	4.95	8.14	15.7	27.3	3849.0	0.0969	1.0
b1[2,32]	15.1	0.129	7.25	3.64	14.7	29.8	3145.0	0.0792	1.0
b1[1,33]	6.99	0.0455	2.71	3.71	6.47	13.8	3550.0	0.0894	1.0
b1[2,33]	14.4	0.0665	4.18	7.68	13.7	23.4	3953.0	0.0996	1.0
b1[1,34]	12.9	0.0659	4.13	6.45	12.4	22.0	3926.0	0.0989	1.0
b1[2,34]	17.1	0.061	4.03	10.0	16.7	25.7	4365.0	0.11	1.0
b1[1,35]	13.3	0.116	6.53	3.09	12.6	26.9	3156.0	0.0795	1.0
b1[2,35]	22.3	0.0906	5.67	12.3	21.8	34.3	3912.0	0.0985	1.0
b1[1,36]	15.5	0.064	4.06	8.7	15.0	24.1	4012.0	0.101	1.0
b1[2,36]	12.5	0.0614	3.82	6.31	11.9	20.8	3877.0	0.0976	1.0
b1[1,37]	8.68	0.0929	5.38	2.02	7.34	21.3	3356.0	0.0845	1.0
b1[2,37]	10.9	0.104	6.51	1.67	9.85	24.9	3898.0	0.0982	1.0
b1[1,38]	4.13	0.0261	1.51	2.04	3.89	7.45	3326.0	0.0838	0.999
b1[2,38]	5.98	0.0289	1.73	3.24	5.81	9.34	3596.0	0.0906	0.999
b1[1,39]	6.28	0.0971	5.27	1.5	3.94	20.2	2953.0	0.0744	1.0
b1[2,39]	11.1	0.107	6.01	2.66	9.95	24.6	3127.0	0.0788	1.0
b1[1,40]	7.36	0.0882	5.74	-0.694	6.2	20.9	4236.0	0.107	1.0
b1[2,40]	13.2	0.0932	5.84	3.93	12.4	25.9	3924.0	0.0988	1.0
b1[1,41]	10.9	0.094	5.24	3.78	9.82	23.3	3112.0	0.0784	1.0
b1[2,41]	12.5	0.108	6.66	1.96	11.8	27.0	3802.0	0.0958	1.0
b1[1,42]	19.3	0.0848	5.1	10.7	18.6	30.3	3622.0	0.0912	1.0
b1[2,42]	23.8	0.1	5.64	13.7	23.3	35.7	3173.0	0.0799	1.0
b1[1,43]	9.66	0.0685	4.11	3.97	8.72	19.6	3608.0	0.0909	1.0
b1[2,43]	16.5	0.0632	3.86	9.62	16.1	24.7	3738.0	0.0941	1.0
b1[1,44]	5.84	0.0838	4.91	1.38	3.83	18.8	3441.0	0.0867	1.0
b1[2,44]	9.53	0.0979	5.96	2.37	7.97	23.3	3704.0	0.0933	1.0
b1[1,45]	10.8	0.0767	4.57	4.5	9.79	21.8	3551.0	0.0895	1.0
b1[2,45]	17.6	0.0813	5.17	8.9	17.1	28.6	4049.0	0.102	1.0
b1[1,46]	22.6	0.0849	5.53	12.8	22.1	34.3	4235.0	0.107	1.0
b1[2,46]	26.1	0.0951	5.69	15.7	25.7	37.6	3579.0	0.0902	1.0
b1[1,47]	14.5	0.0807	5.01	6.65	13.9	25.5	3850.0	0.097	1.0
b1[2,47]	15.9	0.0975	6.23	5.87	15.3	29.2	4087.0	0.103	1.0
b1[1,48]	13.7	0.0746	4.98	6.3	12.8	25.1	4462.0	0.112	1.0
b1[2,48]	18.6	0.0847	5.56	8.94	18.1	30.3	4303.0	0.108	1.0
b1[1,49]	4.99	0.0812	5.24	-3.59	4.17	17.1	4162.0	0.105	1.0
b1[2,49]	14.0	0.0635	4.07	7.76	13.4	23.3	4099.0	0.103	1.0
b1[1,50]	6.54	0.0252	1.6	3.67	6.43	9.81	4062.0	0.102	1.0
b1[2,50]	3.25	0.0633	1.84	1.26	2.97	6.39	846.0	0.0213	1.01
b1[1,51]	15.9	0.0779	4.76	8.21	15.3	26.0	3734.0	0.0941	1.0
b1[2,51]	17.7	0.0869	5.5	8.52	17.1	29.4	4016.0	0.101	1.0
b1[1,52]	10.3	0.0724	4.59	4.41	9.18	21.2	4022.0	0.101	1.0
b1[2,52]	17.0	0.0807	4.93	8.89	16.3	27.7	3726.0	0.0939	1.0
b1[1,53]	4.84	0.0274	1.4	2.65	4.73	7.32	2600.0	0.0655	1.0
b1[2,53]	1.07	0.0847	3.21	-1.46	0.193	10.7	1436.0	0.0362	1.0
b1[1,54]	6.07	0.0957	5.66	-1.08	4.39	19.8	3490.0	0.0879	1.0
b1[2,54]	11.8	0.111	6.18	2.89	10.8	25.5	3127.0	0.0788	1.0
b1[1,55]	10.3	0.0839	5.14	4.01	8.65	22.9	3745.0	0.0943	1.0
b1[2,55]	21.0	0.0756	4.8	12.8	20.5	31.4	4033.0	0.102	1.0
b1[1,56]	22.9	0.0859	5.51	12.9	22.4	34.1	4121.0	0.104	1.0
b1[2,56]	24.7	0.0958	5.91	14.0	24.3	36.7	3802.0	0.0958	1.0
b1[1,57]	3.94	0.0833	5.15	-1.87	1.93	17.5	3826.0	0.0964	1.0
b1[2,57]	8.83	0.108	6.17	1.17	7.41	23.4	3245.0	0.0817	1.0
b1[1,58]	11.8	0.0485	3.1	6.67	11.4	18.6	4082.0	0.103	1.0
b1[2,58]	11.9	0.0756	4.38	5.99	10.8	22.4	3350.0	0.0844	1.0
b1[1,59]	14.2	0.0818	4.86	6.66	13.5	24.8	3536.0	0.0891	1.0
b1[2,59]	15.2	0.102	6.44	4.56	14.7	28.1	3969.0	0.1	1.0
b1[1,60]	3.62	0.0389	1.85	1.39	3.36	6.94	2264.0	0.057	1.0
b1[2,60]	8.97	0.0561	2.92	4.68	8.49	15.8	2718.0	0.0685	1.0
b1[1,61]	15.2	0.0674	4.02	8.38	14.7	23.8	3566.0	0.0898	1.0
b1[2,61]	22.5	0.0805	4.89	13.5	22.2	32.4	3683.0	0.0928	1.0
b1[1,62]	4.25	0.0166	1.11	2.32	4.15	6.52	4473.0	0.113	1.0
b1[2,62]	4.18	0.0167	1.1	2.18	4.09	6.45	4294.0	0.108	0.999
b1[1,63]	18.3	0.0904	5.21	9.54	17.7	29.2	3319.0	0.0836	1.0
b1[2,63]	23.3	0.0969	5.62	13.2	22.9	35.0	3365.0	0.0848	1.0
b1[1,64]	21.0	0.083	5.23	11.9	20.7	31.7	3963.0	0.0998	1.0
b1[2,64]	24.1	0.0899	5.7	13.5	23.7	35.9	4022.0	0.101	1.0
b1[1,65]	7.42	0.0859	4.97	2.49	5.6	20.7	3351.0	0.0844	1.0
b1[2,65]	16.8	0.0751	4.78	9.13	16.2	27.6	4043.0	0.102	1.0
b1[1,66]	7.53	0.0758	4.28	2.68	6.08	18.4	3185.0	0.0802	1.0
b1[2,66]	15.3	0.0645	3.94	8.73	14.9	23.7	3733.0	0.094	1.0
b1[1,67]	9.43	0.0818	5.0	2.93	8.34	21.3	3743.0	0.0943	1.0
b1[2,67]	12.9	0.0939	5.84	4.05	12.1	25.8	3866.0	0.0974	1.0
b1[1,68]	16.8	0.091	5.35	8.25	16.1	28.6	3456.0	0.0871	1.0
b1[2,68]	23.8	0.0866	5.49	14.2	23.4	35.2	4017.0	0.101	1.0
b1[1,69]	15.6	0.0745	4.9	7.72	14.8	26.1	4320.0	0.109	1.0
b1[2,69]	12.4	0.155	7.57	3.13	10.9	28.4	2390.0	0.0602	1.0
b1[1,70]	4.02	0.0821	5.27	-4.65	3.16	16.4	4120.0	0.104	1.0
b1[2,70]	8.7	0.0899	5.26	1.55	7.52	21.3	3416.0	0.086	1.0
b1[1,71]	16.4	0.0707	4.48	8.76	15.9	26.1	4020.0	0.101	1.0
b1[2,71]	15.7	0.0808	4.88	8.34	14.8	27.0	3647.0	0.0919	1.0
b1[1,72]	9.58	0.0944	6.04	2.06	8.26	23.5	4097.0	0.103	1.0
b1[2,72]	18.2	0.0815	5.17	9.71	17.7	29.3	4014.0	0.101	1.0
b1[1,73]	16.9	0.0705	4.41	9.61	16.4	26.7	3925.0	0.0989	0.999
b1[2,73]	24.1	0.0853	5.03	14.8	23.8	34.3	3484.0	0.0878	1.0
b1[1,74]	1.35	0.0878	4.98	-6.09	0.0702	14.7	3213.0	0.0809	1.0
b1[2,74]	5.26	0.109	6.11	-4.02	3.97	19.6	3143.0	0.0792	1.0
b1[1,75]	20.0	0.0904	5.36	10.8	19.4	31.7	3514.0	0.0885	1.0
b1[2,75]	24.2	0.085	5.4	14.6	23.8	35.3	4025.0	0.101	1.0
b1[1,76]	16.3	0.0771	4.68	8.77	15.6	26.8	3678.0	0.0926	1.0
b1[2,76]	24.1	0.0852	5.1	15.1	23.6	34.9	3592.0	0.0905	1.0
b1[1,77]	14.2	0.084	5.43	5.51	13.5	25.9	4189.0	0.106	1.0
b1[2,77]	19.1	0.0871	5.72	9.4	18.6	31.2	4313.0	0.109	1.0
b1[1,78]	7.96	0.0691	4.36	2.93	6.6	18.5	3989.0	0.1	1.0
b1[2,78]	14.9	0.0574	3.72	8.31	14.5	22.8	4196.0	0.106	1.0
b1[1,79]	14.1	0.0607	3.81	7.85	13.6	22.2	3935.0	0.0991	1.0
b1[2,79]	16.9	0.0662	4.18	9.94	16.4	25.7	3984.0	0.1	1.0
b1[1,80]	5.64	0.0253	1.59	2.98	5.5	8.78	3924.0	0.0989	1.0
b1[2,80]	12.7	0.05	3.31	6.96	12.4	19.8	4390.0	0.111	1.0
b1[1,81]	16.7	0.0837	5.5	7.66	16.0	28.5	4307.0	0.108	1.0
b1[2,81]	23.1	0.0831	5.45	13.5	22.6	34.2	4292.0	0.108	1.0
b1[1,82]	7.94	0.0504	3.21	3.82	7.19	15.8	4042.0	0.102	1.0
b1[2,82]	9.93	0.065	4.07	4.52	9.04	20.1	3926.0	0.0989	1.0
b1[1,83]	18.4	0.0891	5.48	8.94	18.0	29.9	3778.0	0.0952	1.0
b1[2,83]	23.8	0.0838	5.36	14.2	23.4	35.0	4080.0	0.103	1.0
b1[1,84]	2.46	0.0963	5.26	-3.84	0.812	17.1	2980.0	0.0751	1.0
b1[2,84]	11.1	0.102	5.37	3.81	9.91	23.3	2748.0	0.0692	1.0
b1[1,85]	20.3	0.0797	5.19	11.4	19.8	31.2	4239.0	0.107	1.0
b1[2,85]	23.3	0.0923	5.67	13.2	22.8	35.1	3773.0	0.095	1.0
b1[1,86]	8.91	0.0609	3.83	4.03	8.0	18.6	3958.0	0.0997	1.0
b1[2,86]	19.3	0.0729	4.6	11.1	18.9	29.2	3977.0	0.1	1.0
b1[1,87]	12.9	0.0616	3.66	6.94	12.4	21.0	3522.0	0.0887	1.0
b1[2,87]	20.1	0.0788	4.8	11.7	19.6	30.2	3706.0	0.0933	1.0
b1[1,88]	21.1	0.0852	5.29	11.8	20.7	32.2	3844.0	0.0968	1.0
b1[2,88]	25.4	0.0906	5.68	14.7	25.1	36.9	3935.0	0.0991	0.999
b1[1,89]	4.72	0.0503	2.91	-0.321	4.49	10.8	3350.0	0.0844	1.0
b1[2,89]	13.1	0.0538	3.18	7.84	12.8	20.0	3493.0	0.088	1.0
b1[1,90]	15.6	0.0686	4.37	8.46	15.1	25.1	4064.0	0.102	1.0
b1[2,90]	12.1	0.109	5.74	5.06	10.4	26.3	2799.0	0.0705	1.0
b1[1,91]	23.0	0.0772	5.05	14.0	22.7	33.4	4281.0	0.108	1.0
b1[2,91]	24.4	0.0927	5.93	13.4	24.1	36.1	4088.0	0.103	1.0
b1[1,92]	13.6	0.0759	4.76	6.48	12.9	24.4	3933.0	0.0991	1.0
b1[2,92]	17.1	0.0885	5.57	7.93	16.5	28.9	3959.0	0.0997	1.0
b1[1,93]	14.7	0.0735	4.49	7.64	14.0	24.5	3730.0	0.094	1.0
b1[2,93]	16.7	0.088	5.65	7.07	16.1	28.4	4124.0	0.104	1.0
b1[1,94]	3.38	0.0422	2.41	1.13	2.8	9.53	3268.0	0.0823	1.0
b1[2,94]	8.76	0.0618	3.86	3.76	7.83	18.3	3913.0	0.0986	1.0
b1[1,95]	10.7	0.0726	4.63	4.38	9.64	21.8	4068.0	0.102	1.0
b1[2,95]	17.4	0.0811	4.94	9.41	16.7	28.4	3710.0	0.0935	0.999
b1[1,96]	11.1	0.113	6.61	1.01	10.3	25.3	3451.0	0.0869	1.0
b1[2,96]	19.8	0.0904	5.55	10.3	19.3	31.6	3760.0	0.0947	1.0
b1[1,97]	1.08	0.0391	1.59	-0.679	0.751	4.63	1650.0	0.0416	1.0
b1[2,97]	4.15	0.036	1.37	2.25	3.99	6.45	1441.0	0.0363	1.0
b1[1,98]	9.63	0.0737	4.55	3.78	8.41	20.7	3810.0	0.096	1.0
b1[2,98]	15.8	0.0766	4.67	8.38	15.2	26.0	3713.0	0.0935	1.0
b1[1,99]	7.83	0.0876	4.84	2.26	6.28	19.8	3059.0	0.077	1.0
b1[2,99]	12.4	0.0974	5.79	3.5	11.6	25.3	3527.0	0.0888	1.0
b1[1,100]	4.67	0.0424	2.4	1.5	4.2	10.4	3191.0	0.0804	1.0
b1[2,100]	6.17	0.0394	1.89	3.57	5.96	9.47	2292.0	0.0577	1.0
b1[1,101]	11.4	0.0683	4.38	4.97	10.7	21.0	4108.0	0.103	1.0
b1[2,101]	16.5	0.0651	4.25	9.26	16.1	25.8	4267.0	0.107	1.0
b1[1,102]	12.4	0.0834	5.34	4.82	11.3	24.3	4103.0	0.103	1.0
b1[2,102]	16.9	0.0887	5.54	7.85	16.3	29.0	3910.0	0.0985	1.0
b1[1,103]	8.32	0.082	5.02	1.97	7.03	20.5	3752.0	0.0945	1.0
b1[2,103]	10.3	0.0974	6.23	1.74	9.01	24.1	4090.0	0.103	1.0
b2[1,1]	17.8	0.0802	4.98	9.39	17.2	28.5	3865.0	0.0974	1.0
b2[2,1]	22.5	0.085	5.3	12.8	22.0	33.3	3888.0	0.0979	0.999
b2[1,2]	3.59	0.0882	5.43	-3.58	1.67	17.1	3799.0	0.0957	1.0
b2[2,2]	8.51	0.116	6.36	0.229	7.18	22.8	2985.0	0.0752	1.0
b2[1,3]	8.11	0.0843	4.95	2.23	6.89	19.7	3455.0	0.087	1.0
b2[2,3]	11.8	0.125	6.56	1.64	11.3	25.4	2759.0	0.0695	1.0
b2[1,4]	12.9	0.0621	3.59	6.86	12.5	20.4	3338.0	0.0841	1.0
b2[2,4]	17.9	0.0682	4.02	10.4	17.6	26.1	3475.0	0.0875	1.0
b2[1,5]	10.6	0.0791	4.89	4.02	9.46	21.9	3819.0	0.0962	1.0
b2[2,5]	16.6	0.0773	5.01	8.45	15.9	27.6	4202.0	0.106	1.0
b2[1,6]	12.7	0.095	5.19	4.72	12.0	23.7	2979.0	0.075	1.0
b2[2,6]	18.8	0.0754	4.96	10.2	18.3	29.5	4334.0	0.109	1.0
b2[1,7]	13.0	0.0693	4.59	6.06	12.2	23.1	4392.0	0.111	1.0
b2[2,7]	15.5	0.13	6.49	3.38	15.6	27.3	2508.0	0.0632	1.0
b2[1,8]	18.3	0.0796	4.86	10.0	17.8	28.7	3728.0	0.0939	1.0
b2[2,8]	22.4	0.0925	5.34	12.5	22.0	33.4	3332.0	0.0839	1.0
b2[1,9]	5.04	0.122	6.46	-2.4	2.36	20.3	2785.0	0.0702	1.0
b2[2,9]	12.9	0.0879	5.56	4.68	11.9	25.5	4001.0	0.101	1.0
b2[1,10]	14.8	0.102	5.66	5.29	14.3	26.8	3059.0	0.077	1.0
b2[2,10]	21.5	0.0739	4.93	12.9	21.0	31.9	4458.0	0.112	1.0
b2[1,11]	7.53	0.0777	4.93	1.25	6.39	19.0	4034.0	0.102	1.0
b2[2,11]	11.6	0.119	6.0	3.31	10.5	24.4	2537.0	0.0639	1.0
b2[1,12]	5.05	0.0374	1.99	2.71	4.69	9.73	2827.0	0.0712	1.0
b2[2,12]	9.55	0.0666	3.43	4.5	8.98	17.3	2652.0	0.0668	1.0
b2[1,13]	13.6	0.121	6.41	3.04	13.1	26.9	2800.0	0.0705	1.0
b2[2,13]	21.2	0.0832	5.23	12.2	20.6	32.6	3948.0	0.0994	1.0
b2[1,14]	6.14	0.0731	3.7	2.54	4.91	16.0	2569.0	0.0647	1.0
b2[2,14]	7.17	0.222	7.21	-1.73	6.61	22.2	1058.0	0.0267	1.0
b2[1,15]	5.68	0.0961	5.38	0.116	3.66	18.4	3137.0	0.079	1.0
b2[2,15]	13.0	0.0701	4.51	6.67	12.1	24.0	4138.0	0.104	1.0
b2[1,16]	16.9	0.0753	4.56	9.17	16.3	26.9	3663.0	0.0923	1.0
b2[2,16]	21.5	0.0832	5.08	12.1	21.2	31.9	3730.0	0.094	1.0
b2[1,17]	14.3	0.0808	4.99	6.13	13.6	25.1	3808.0	0.0959	1.0
b2[2,17]	18.8	0.0878	5.46	9.03	18.5	29.7	3858.0	0.0972	1.0
b2[1,18]	19.0	0.0922	5.17	10.2	18.5	30.1	3153.0	0.0794	1.0
b2[2,18]	24.4	0.0837	5.22	15.2	23.9	35.1	3890.0	0.098	1.0
b2[1,19]	8.12	0.104	5.91	0.829	6.82	21.1	3257.0	0.082	1.0
b2[2,19]	15.1	0.0871	5.53	6.4	14.3	27.0	4036.0	0.102	1.0
b2[1,20]	13.7	0.0872	5.34	4.99	13.0	25.2	3761.0	0.0947	1.0
b2[2,20]	18.8	0.0881	5.51	9.22	18.2	30.2	3919.0	0.0987	1.0
b2[1,21]	20.0	0.0909	5.26	10.8	19.5	30.9	3341.0	0.0841	1.0
b2[2,21]	24.4	0.0847	5.39	14.4	24.1	35.0	4059.0	0.102	1.0
b2[1,22]	15.7	0.101	5.72	5.84	15.2	27.3	3211.0	0.0809	1.0
b2[2,22]	22.5	0.0767	4.99	14.1	21.9	32.7	4225.0	0.106	1.0
b2[1,23]	6.13	0.071	4.24	1.88	4.63	17.2	3562.0	0.0897	1.0
b2[2,23]	9.0	0.149	6.54	1.18	7.99	23.1	1940.0	0.0489	1.0
b2[1,24]	13.6	0.0689	4.11	7.3	12.9	23.0	3563.0	0.0898	1.0
b2[2,24]	19.2	0.0724	4.47	11.3	18.7	28.9	3815.0	0.0961	1.0
b2[1,25]	2.97	0.076	4.05	-0.908	1.4	13.3	2840.0	0.0715	1.0
b2[2,25]	9.59	0.0686	3.93	4.67	8.61	19.1	3291.0	0.0829	1.0
b2[1,26]	13.4	0.0856	5.13	5.76	12.5	24.7	3584.0	0.0903	1.0
b2[2,26]	18.4	0.083	5.28	9.41	17.9	29.7	4051.0	0.102	1.0
b2[1,27]	6.94	0.0849	5.21	0.863	5.53	19.4	3773.0	0.095	1.0
b2[2,27]	11.1	0.119	6.51	1.12	10.4	24.7	2973.0	0.0749	1.0
b2[1,28]	16.1	0.0921	5.41	7.03	15.4	27.6	3448.0	0.0869	1.0
b2[2,28]	22.2	0.0797	5.14	13.1	21.9	32.7	4170.0	0.105	1.0
b2[1,29]	19.9	0.0778	4.88	11.4	19.5	30.2	3936.0	0.0991	1.0
b2[2,29]	22.9	0.0993	5.74	11.4	22.7	34.4	3347.0	0.0843	1.0
b2[1,30]	15.6	0.107	5.46	6.67	15.0	27.1	2604.0	0.0656	1.0
b2[2,30]	22.0	0.09	5.04	13.1	21.5	32.6	3129.0	0.0788	1.0
b2[1,31]	6.68	0.0929	5.34	0.425	5.15	19.5	3310.0	0.0834	1.0
b2[2,31]	10.6	0.134	6.85	-0.0874	10.1	24.8	2629.0	0.0662	1.0
b2[1,32]	14.1	0.0883	5.45	5.17	13.4	25.6	3805.0	0.0958	1.0
b2[2,32]	19.7	0.0816	5.19	10.7	19.2	30.3	4045.0	0.102	1.0
b2[1,33]	2.27	0.0637	2.54	0.356	1.81	8.95	1587.0	0.04	1.0
b2[2,33]	9.25	0.0618	3.1	4.86	8.68	16.6	2527.0	0.0637	1.0
b2[1,34]	12.0	0.107	5.77	3.89	10.9	24.8	2907.0	0.0732	1.0
