	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[21]	21.4	0.0813	5.24	12.8	20.8	32.5	4148.0	0.42	1.0
b1[22]	31.3	0.11	6.94	19.1	30.8	46.0	3971.0	0.403	0.999
b1[23]	10.5	0.0646	3.88	5.12	9.7	19.6	3603.0	0.365	1.0
b1[24]	31.2	0.11	6.71	19.5	30.5	45.2	3718.0	0.377	1.0
b1[25]	16.3	0.0908	5.38	7.24	15.8	27.8	3513.0	0.356	1.0
b1[26]	24.3	0.0935	6.13	13.8	23.7	36.9	4292.0	0.435	1.0
b1[27]	21.9	0.0748	4.82	13.3	21.5	31.8	4145.0	0.42	1.0
b1[28]	27.9	0.1	6.26	17.3	27.2	41.3	3898.0	0.395	1.0
b1[29]	17.7	0.0516	3.38	11.7	17.4	24.8	4292.0	0.435	1.0
b1[30]	15.8	0.194	9.69	1.8	15.4	34.9	2490.0	0.252	1.0
b1[31]	14.8	0.0669	4.47	7.4	14.3	24.5	4461.0	0.452	1.0
b1[32]	10.4	0.0693	3.14	6.2	9.78	17.6	2053.0	0.208	1.0
b1[33]	21.6	0.0867	5.29	12.7	21.0	32.5	3718.0	0.377	1.0
b1[34]	32.3	0.107	6.89	19.5	31.7	46.5	4145.0	0.42	1.0
b1[35]	22.2	0.105	6.37	11.4	21.6	35.5	3672.0	0.372	1.0
b1[36]	6.9	0.0388	2.06	4.19	6.5	11.6	2799.0	0.284	1.0
b1[37]	15.8	0.198	8.79	1.4	15.9	32.6	1978.0	0.2	1.0
b1[38]	22.7	0.0823	5.29	13.8	22.2	33.9	4135.0	0.419	1.0
b1[39]	16.0	0.141	8.08	2.12	15.6	32.3	3282.0	0.333	1.0
b1[40]	12.1	0.179	9.59	-2.85	11.5	30.9	2863.0	0.29	1.0
b1[41]	18.2	0.0761	4.96	10.1	17.5	28.9	4248.0	0.431	1.0
b1[42]	6.02	0.653	6.4	2.48	3.73	25.1	96.0	0.00973	1.03
b1[43]	23.8	0.0818	5.31	14.6	23.3	35.3	4211.0	0.427	1.0
b1[44]	21.7	0.0717	4.64	13.5	21.2	31.2	4200.0	0.426	1.0
b1[45]	17.9	0.0644	4.16	10.8	17.4	26.8	4173.0	0.423	1.0
b1[46]	26.7	0.0914	5.86	16.5	26.3	39.1	4110.0	0.417	1.0
b1[47]	31.7	0.114	7.01	19.2	31.1	46.1	3796.0	0.385	1.0
b1[48]	22.3	0.105	6.68	12.0	21.1	37.3	4015.0	0.407	1.0
b1[49]	14.1	0.0564	3.71	8.3	13.5	22.1	4310.0	0.437	1.0
b1[50]	21.7	0.0867	5.56	12.1	21.3	33.4	4120.0	0.418	1.0
b1[51]	9.81	0.18	7.11	3.37	6.61	27.7	1555.0	0.158	1.0
b1[52]	20.7	0.0685	4.44	13.1	20.3	30.2	4207.0	0.426	1.0
b1[53]	27.8	0.0952	6.22	16.7	27.2	40.3	4260.0	0.432	1.0
b1[54]	20.5	0.0906	5.77	10.9	19.8	32.7	4052.0	0.411	1.0
b1[55]	4.97	0.0153	1.0	3.13	4.92	6.94	4277.0	0.434	1.0
b1[56]	19.8	0.126	7.47	6.52	19.5	34.6	3531.0	0.358	1.0
b1[57]	29.5	0.113	7.04	17.2	29.0	43.9	3917.0	0.397	1.0
b1[58]	22.0	0.113	7.07	9.24	21.7	36.1	3889.0	0.394	1.0
b1[59]	25.8	0.0903	5.98	15.6	25.3	38.7	4394.0	0.445	1.0
b1[60]	19.5	0.0753	4.87	11.4	18.9	29.9	4184.0	0.424	1.0
b1[61]	14.6	0.0786	4.88	6.84	14.0	25.1	3852.0	0.39	1.0
b1[62]	18.5	0.0642	4.04	11.7	18.1	27.1	3951.0	0.401	1.0
b1[63]	18.5	0.0809	5.21	9.42	18.1	29.5	4151.0	0.421	0.999
b1[64]	29.2	0.102	6.57	17.6	28.6	43.1	4150.0	0.421	1.0
b1[65]	7.71	0.195	5.76	3.45	5.39	24.0	867.0	0.0879	1.0
b1[66]	0.62	0.0433	2.72	-4.33	0.403	6.39	3952.0	0.401	1.0
b1[67]	31.1	0.108	6.97	18.8	30.5	45.8	4187.0	0.424	1.0
b1[68]	8.48	0.0226	1.44	5.87	8.37	11.5	4064.0	0.412	1.0
b1[69]	16.4	0.0686	4.14	9.91	15.8	25.8	3644.0	0.369	1.0
b1[70]	16.5	0.0984	5.88	6.55	16.0	28.8	3573.0	0.362	1.0
b1[71]	16.0	0.0682	4.46	9.2	15.3	25.9	4267.0	0.433	1.0
b1[72]	30.7	0.107	6.58	19.1	30.2	44.2	3783.0	0.384	1.0
b1[73]	18.2	0.0751	4.86	10.3	17.6	28.7	4186.0	0.424	1.0
b1[74]	23.3	0.0844	5.14	14.5	22.7	34.6	3714.0	0.377	1.0
b1[75]	15.6	0.043	2.81	10.5	15.3	21.4	4282.0	0.434	1.0
b1[76]	13.5	0.0813	4.47	7.69	12.4	24.5	3018.0	0.306	1.0
b1[77]	29.7	0.113	6.9	17.8	29.1	44.2	3753.0	0.38	1.0
b1[78]	23.5	0.0892	5.57	14.1	22.9	35.5	3899.0	0.395	1.0
b1[79]	31.4	0.115	6.86	19.3	30.9	45.9	3524.0	0.357	1.0
b1[80]	18.8	0.147	8.37	5.27	17.9	36.2	3248.0	0.329	1.0
b1[81]	24.6	0.0929	5.72	14.8	24.0	36.6	3801.0	0.385	1.0
b1[82]	30.1	0.107	6.7	18.4	29.5	44.0	3894.0	0.395	1.0
b1[83]	23.9	0.1	6.33	12.5	23.5	36.6	3974.0	0.403	1.0
b1[84]	29.7	0.11	6.63	18.0	29.0	43.6	3661.0	0.371	1.0
b1[85]	15.4	0.0557	3.38	10.0	14.9	23.0	3682.0	0.373	1.0
b1[86]	25.1	0.0984	6.27	14.3	24.4	38.6	4065.0	0.412	1.0
b1[87]	22.9	0.0788	4.84	14.6	22.4	33.3	3778.0	0.383	1.0
b1[88]	22.2	0.0985	6.21	12.2	21.4	35.6	3966.0	0.402	1.0
b1[89]	2.12	0.0068	0.451	1.26	2.11	2.98	4400.0	0.446	1.0
b1[90]	21.5	0.0815	5.32	12.6	20.9	33.1	4252.0	0.431	1.0
b1[91]	17.0	0.0698	4.53	9.67	16.4	27.0	4216.0	0.427	1.0
b1[92]	10.3	0.115	5.47	4.12	8.54	23.2	2282.0	0.231	1.0
b1[93]	20.1	0.0709	4.58	12.4	19.6	30.0	4161.0	0.422	1.0
b1[94]	16.2	0.107	6.06	5.16	15.7	28.5	3194.0	0.324	1.0
b1[95]	15.2	0.0502	3.1	10.2	14.9	21.9	3828.0	0.388	1.0
b1[96]	16.3	0.0545	3.44	10.4	15.9	23.9	3993.0	0.405	1.0
b2[1]	17.9	0.0746	4.85	9.84	17.4	28.6	4226.0	0.428	1.0
b2[2]	15.9	0.0951	5.76	6.11	15.5	27.6	3661.0	0.371	1.0
b2[3]	4.1	0.0397	2.27	0.975	3.64	9.3	3260.0	0.33	1.0
b2[4]	19.2	0.0718	4.75	11.2	18.7	29.3	4368.0	0.443	1.0
b2[5]	21.2	0.0763	4.98	12.9	20.7	31.7	4266.0	0.432	1.0
b2[6]	22.7	0.0675	4.29	14.9	22.4	31.8	4032.0	0.409	1.0
b2[7]	12.0	0.13	6.63	3.82	10.5	26.6	2591.0	0.263	1.0
b2[8]	10.3	0.0927	4.89	4.32	9.1	21.5	2777.0	0.282	1.0
b2[9]	18.4	0.0707	4.57	10.9	17.9	28.3	4176.0	0.423	1.0
b2[10]	7.88	0.0581	3.52	2.64	7.34	15.6	3670.0	0.372	1.0
b2[11]	3.91	0.0138	0.889	2.44	3.83	5.77	4132.0	0.419	1.0
b2[12]	11.9	0.0496	3.18	6.91	11.4	18.9	4097.0	0.415	1.0
b2[13]	9.0	0.151	6.56	2.31	6.38	24.4	1884.0	0.191	1.0
b2[14]	18.4	0.0802	4.79	10.7	17.7	28.9	3563.0	0.361	1.0
b2[15]	4.87	0.0889	2.84	2.58	4.15	12.7	1021.0	0.103	1.0
b2[16]	23.4	0.0856	5.63	13.8	22.9	35.3	4324.0	0.438	1.0
b2[17]	22.1	0.0801	5.18	13.2	21.5	33.2	4174.0	0.423	1.0
b2[18]	22.4	0.0885	5.7	12.7	21.8	34.5	4146.0	0.42	1.0
b2[19]	18.6	0.0814	5.22	9.94	18.0	29.9	4109.0	0.417	1.0
b2[20]	16.7	0.0774	4.78	8.9	16.1	27.0	3810.0	0.386	1.0
b2[21]	24.3	0.0912	5.93	14.1	23.7	36.6	4222.0	0.428	1.0
b2[22]	22.7	0.0728	4.58	14.8	22.2	32.4	3953.0	0.401	1.0
b2[23]	17.0	0.0846	5.2	9.16	16.1	28.8	3779.0	0.383	1.0
b2[24]	17.4	0.0645	3.96	10.8	17.0	25.9	3768.0	0.382	1.0
b2[25]	20.1	0.102	6.16	9.3	19.6	33.0	3667.0	0.372	1.0
b2[26]	22.0	0.0759	5.13	13.1	21.5	32.7	4568.0	0.463	0.999
b2[27]	24.4	0.0869	5.59	14.8	24.0	35.8	4139.0	0.42	1.0
b2[28]	26.5	0.0891	5.59	16.8	25.9	38.4	3931.0	0.399	1.0
b2[29]	27.1	0.0964	6.04	16.7	26.6	39.9	3922.0	0.398	1.0
b2[30]	6.19	0.096	5.19	-0.0737	5.01	18.3	2924.0	0.296	1.0
b2[31]	25.4	0.0972	6.08	14.5	24.9	38.0	3915.0	0.397	1.0
b2[32]	11.5	0.0571	2.63	7.49	11.1	17.3	2120.0	0.215	1.0
b2[33]	19.4	0.0774	4.81	11.5	18.8	29.7	3864.0	0.392	1.0
b2[34]	25.0	0.0885	5.31	15.8	24.6	36.2	3604.0	0.365	1.0
b2[35]	15.9	0.0703	4.14	9.1	15.4	24.8	3465.0	0.351	1.0
b2[36]	11.2	0.0643	3.37	6.64	10.6	19.2	2750.0	0.279	1.0
b2[37]	10.7	0.145	7.04	0.555	10.1	25.3	2350.0	0.238	1.0
b2[38]	20.6	0.079	5.1	12.0	20.1	31.2	4174.0	0.423	1.0
b2[39]	13.1	0.119	7.06	1.41	12.5	27.6	3523.0	0.357	1.0
b2[40]	8.74	0.16	8.3	-3.77	7.4	26.1	2675.0	0.271	1.0
b2[41]	26.0	0.101	6.26	14.6	25.6	38.7	3867.0	0.392	1.0
b2[42]	3.7	0.46	4.48	1.27	2.11	17.4	95.1	0.00964	1.03
b2[43]	6.48	0.0333	1.94	3.83	6.08	11.0	3410.0	0.346	1.0
b2[44]	13.8	0.0568	3.65	8.15	13.2	22.2	4135.0	0.419	1.0
b2[45]	13.1	0.043	2.63	8.66	12.8	18.7	3761.0	0.381	1.0
b2[46]	29.3	0.0993	5.95	18.6	28.8	41.5	3597.0	0.365	1.0
b2[47]	21.6	0.0768	4.94	13.1	21.1	32.2	4139.0	0.42	0.999
b2[48]	2.48	0.0152	0.991	0.878	2.36	4.75	4267.0	0.433	1.0
b2[49]	26.8	0.0937	6.0	16.4	26.2	39.4	4099.0	0.416	1.0
b2[50]	16.2	0.0715	4.46	9.03	15.6	25.9	3888.0	0.394	1.0
b2[51]	5.73	0.113	4.45	1.88	3.66	17.3	1548.0	0.157	1.0
b2[52]	26.9	0.089	5.6	17.0	26.5	38.4	3958.0	0.401	1.0
b2[53]	22.3	0.0812	5.23	13.2	21.8	33.3	4159.0	0.422	1.0
b2[54]	17.8	0.0772	4.98	9.7	17.1	28.8	4153.0	0.421	1.0
b2[55]	1.36	0.00565	0.393	0.628	1.35	2.1	4820.0	0.489	0.999
b2[56]	12.4	0.0888	5.32	3.53	11.8	23.5	3591.0	0.364	1.0
b2[57]	9.94	0.0399	2.39	6.12	9.63	15.3	3608.0	0.366	1.0
b2[58]	13.1	0.0767	4.64	5.4	12.6	22.8	3665.0	0.372	1.0
b2[59]	23.9	0.0854	5.48	14.3	23.5	35.3	4112.0	0.417	1.0
b2[60]	28.6	0.103	6.26	17.6	28.0	41.7	3718.0	0.377	1.0
b2[61]	18.7	0.105	6.31	8.3	18.2	31.7	3640.0	0.369	1.0
b2[62]	26.7	0.0982	6.36	15.5	26.1	40.1	4197.0	0.425	0.999
b2[63]	22.9	0.0919	5.9	12.5	22.5	34.9	4116.0	0.417	1.0
b2[64]	18.2	0.0641	4.14	11.2	17.8	27.0	4175.0	0.423	1.0
b2[65]	5.44	0.165	4.62	2.1	3.49	18.8	782.0	0.0793	1.0
b2[66]	14.7	0.106	6.26	6.08	13.4	29.3	3504.0	0.355	1.0
b2[67]	13.6	0.0537	3.46	8.01	13.1	21.3	4148.0	0.421	1.0
b2[68]	3.85	0.0107	0.731	2.48	3.8	5.37	4677.0	0.474	1.0
b2[69]	17.6	0.081	4.87	9.74	17.0	28.1	3613.0	0.366	1.0
b2[70]	18.9	0.0971	5.96	8.69	18.5	31.2	3761.0	0.381	1.0
b2[71]	22.3	0.0739	4.58	14.4	21.8	32.0	3848.0	0.39	1.0
b2[72]	25.0	0.0903	5.55	15.1	24.4	36.6	3778.0	0.383	0.999
b2[73]	26.0	0.0961	6.09	15.2	25.4	38.7	4019.0	0.407	1.0
b2[74]	18.7	0.0711	4.51	11.3	18.2	28.4	4031.0	0.409	1.0
b2[75]	16.0	0.0472	3.1	10.4	15.8	22.5	4322.0	0.438	1.0
b2[76]	12.8	0.0955	5.2	6.31	11.4	25.1	2961.0	0.3	1.0
b2[77]	17.8	0.0616	3.78	11.5	17.4	26.0	3765.0	0.382	1.0
b2[78]	15.7	0.0584	3.63	9.88	15.2	23.7	3856.0	0.391	0.999
b2[79]	14.1	0.0434	2.83	9.28	13.8	20.0	4253.0	0.431	1.0
b2[80]	1.25	0.035	2.18	-2.48	0.888	6.22	3871.0	0.392	1.0
b2[81]	18.1	0.0785	4.88	9.71	17.5	28.7	3868.0	0.392	1.0
b2[82]	24.2	0.0852	5.22	15.2	23.7	34.9	3747.0	0.38	1.0
b2[83]	19.0	0.0788	4.98	10.6	18.5	29.6	3991.0	0.405	1.0
b2[84]	18.3	0.0709	4.66	10.6	17.7	28.4	4317.0	0.438	1.0
b2[85]	8.52	0.0346	2.09	5.4	8.17	13.4	3658.0	0.371	1.0
b2[86]	16.0	0.0583	3.71	9.69	15.7	23.9	4041.0	0.41	1.0
b2[87]	17.2	0.0678	4.22	10.3	16.6	26.2	3882.0	0.394	1.0
b2[88]	13.5	0.0454	2.84	8.71	13.2	19.6	3903.0	0.396	1.0
b2[89]	2.34	0.0063	0.425	1.54	2.31	3.18	4558.0	0.462	1.0
b2[90]	18.0	0.0807	4.84	10.1	17.4	28.1	3593.0	0.364	1.0
b2[91]	20.9	0.0853	5.35	12.0	20.3	32.8	3931.0	0.399	1.0
b2[92]	10.6	0.123	5.73	3.95	8.84	23.9	2159.0	0.219	1.0
b2[93]	23.1	0.0727	4.72	15.0	22.6	33.1	4216.0	0.427	1.0
b2[94]	18.3	0.11	6.39	6.45	17.9	31.1	3374.0	0.342	1.0
b2[95]	11.1	0.0333	2.15	7.48	10.8	15.9	4183.0	0.424	1.0
b2[96]	19.2	0.0647	4.14	12.2	18.7	28.1	4088.0	0.414	1.0
b3[1]	1.46	0.00855	0.531	0.4	1.45	2.47	3856.0	0.391	1.0
b3[2]	0.236	0.00412	0.261	-0.306	0.232	0.739	3999.0	0.405	1.0
b3[3]	1.41	0.00584	0.364	0.734	1.4	2.15	3874.0	0.393	1.0
b3[4]	1.21	0.00728	0.474	0.287	1.2	2.16	4241.0	0.43	0.999
b3[5]	1.21	0.00902	0.575	0.0681	1.19	2.32	4066.0	0.412	1.0
b3[6]	1.2	0.00707	0.46	0.294	1.19	2.1	4239.0	0.43	1.0
b3[7]	1.27	0.005	0.317	0.675	1.25	1.92	4017.0	0.407	1.0
b3[8]	1.18	0.00703	0.42	0.39	1.15	2.02	3565.0	0.361	1.0
b3[9]	0.32	0.00678	0.431	-0.57	0.316	1.13	4039.0	0.409	1.0
b3[10]	0.833	0.00441	0.277	0.28	0.824	1.37	3948.0	0.4	1.0
b3[11]	0.687	0.00607	0.376	-0.044	0.679	1.41	3835.0	0.389	1.0
b3[12]	-0.313	0.00639	0.413	-1.21	-0.302	0.438	4185.0	0.424	0.999
b3[13]	0.978	0.00514	0.298	0.415	0.96	1.58	3366.0	0.341	1.0
b3[14]	0.778	0.00679	0.45	-0.0922	0.762	1.66	4388.0	0.445	1.0
b3[15]	2.0	0.00594	0.365	1.3	1.98	2.73	3776.0	0.383	1.0
b3[16]	2.05	0.00888	0.57	0.962	2.02	3.2	4119.0	0.418	1.0
b3[17]	0.96	0.00593	0.39	0.186	0.946	1.71	4332.0	0.439	1.0
b3[18]	1.37	0.00799	0.515	0.369	1.35	2.4	4150.0	0.421	1.0
b3[19]	0.46	0.00515	0.318	-0.186	0.457	1.06	3812.0	0.386	1.0
b3[20]	0.852	0.00611	0.378	0.111	0.843	1.59	3822.0	0.387	1.0
b3[21]	1.56	0.00769	0.503	0.615	1.53	2.56	4287.0	0.435	1.0
b3[22]	1.3	0.00893	0.565	0.166	1.29	2.39	3997.0	0.405	1.0
b3[23]	1.6	0.00565	0.359	0.92	1.58	2.31	4036.0	0.409	1.0
b3[24]	0.322	0.00837	0.534	-0.757	0.316	1.34	4079.0	0.414	1.0
b3[25]	1.06	0.00422	0.261	0.563	1.05	1.56	3818.0	0.387	1.0
b3[26]	0.041	0.00722	0.453	-0.884	0.038	0.897	3945.0	0.4	1.0
b3[27]	0.526	0.00729	0.459	-0.394	0.518	1.4	3965.0	0.402	1.0
b3[28]	-0.118	0.00772	0.48	-1.17	-0.107	0.744	3857.0	0.391	1.0
b3[29]	1.32	0.00755	0.481	0.377	1.31	2.25	4066.0	0.412	1.0
b3[30]	0.66	0.00347	0.213	0.242	0.651	1.07	3770.0	0.382	1.0
b3[31]	0.838	0.00484	0.31	0.233	0.832	1.44	4097.0	0.415	1.0
b3[32]	2.62	0.00781	0.484	1.72	2.59	3.62	3849.0	0.39	1.0
b3[33]	1.45	0.00754	0.482	0.524	1.42	2.39	4083.0	0.414	1.0
b3[34]	0.411	0.00786	0.504	-0.611	0.404	1.35	4113.0	0.417	1.0
b3[35]	1.64	0.00767	0.485	0.687	1.62	2.59	3996.0	0.405	1.0
b3[36]	0.3	0.0043	0.274	-0.24	0.294	0.831	4070.0	0.413	1.0
b3[37]	0.86	0.0033	0.208	0.453	0.859	1.26	3992.0	0.405	0.999
b3[38]	0.36	0.00658	0.409	-0.472	0.36	1.14	3873.0	0.393	1.0
b3[39]	0.87	0.00333	0.201	0.467	0.866	1.26	3650.0	0.37	1.0
b3[40]	3.55	0.00762	0.488	2.65	3.51	4.58	4114.0	0.417	1.0
b3[41]	0.885	0.00671	0.433	0.0326	0.877	1.73	4176.0	0.423	1.0
b3[42]	0.964	0.0166	0.325	0.303	0.965	1.58	383.0	0.0388	1.01
b3[43]	0.981	0.00779	0.471	0.0435	0.972	1.92	3656.0	0.371	1.0
b3[44]	1.41	0.00854	0.535	0.369	1.39	2.44	3927.0	0.398	0.999
b3[45]	0.572	0.00655	0.425	-0.263	0.563	1.4	4206.0	0.426	1.0
b3[46]	0.802	0.0079	0.486	-0.169	0.792	1.74	3787.0	0.384	1.0
b3[47]	1.15	0.0093	0.585	-0.0525	1.13	2.26	3959.0	0.401	1.0
b3[48]	0.982	0.00651	0.418	0.167	0.965	1.81	4124.0	0.418	1.0
b3[49]	0.638	0.00551	0.35	-0.0676	0.627	1.31	4026.0	0.408	1.0
b3[50]	0.187	0.00544	0.355	-0.533	0.177	0.875	4272.0	0.433	1.0
b3[51]	1.37	0.00517	0.307	0.772	1.36	1.97	3515.0	0.356	1.0
b3[52]	1.8	0.00801	0.5	0.859	1.78	2.8	3893.0	0.395	1.0
b3[53]	1.51	0.00892	0.586	0.356	1.49	2.63	4315.0	0.437	1.0
b3[54]	0.278	0.00475	0.298	-0.316	0.28	0.843	3937.0	0.399	1.0
b3[55]	2.53	0.007	0.438	1.72	2.51	3.4	3911.0	0.396	1.0
b3[56]	1.6	0.0054	0.316	1.01	1.59	2.23	3429.0	0.348	1.0
b3[57]	1.56	0.00903	0.578	0.421	1.54	2.68	4100.0	0.416	1.0
b3[58]	1.7	0.00653	0.41	0.914	1.68	2.53	3942.0	0.4	1.0
b3[59]	1.87	0.0088	0.545	0.818	1.85	2.94	3833.0	0.389	1.0
b3[60]	1.15	0.00726	0.465	0.245	1.14	2.06	4107.0	0.416	1.0
b3[61]	1.78	0.00565	0.358	1.1	1.77	2.47	4019.0	0.407	1.0
b3[62]	0.824	0.00745	0.467	-0.083	0.804	1.75	3920.0	0.397	1.0
b3[63]	0.0332	0.00435	0.28	-0.565	0.0308	0.568	4142.0	0.42	1.0
b3[64]	0.438	0.00798	0.52	-0.632	0.438	1.41	4253.0	0.431	1.0
b3[65]	1.41	0.00674	0.345	0.756	1.4	2.09	2624.0	0.266	1.0
b3[66]	3.04	0.00621	0.397	2.29	3.02	3.83	4083.0	0.414	1.0
b3[67]	0.845	0.00778	0.508	-0.149	0.833	1.82	4259.0	0.432	1.0
b3[68]	1.16	0.00591	0.368	0.459	1.14	1.89	3881.0	0.393	0.999
b3[69]	0.634	0.00606	0.361	-0.104	0.63	1.33	3550.0	0.36	1.0
b3[70]	0.922	0.00436	0.269	0.392	0.915	1.45	3813.0	0.386	1.0
b3[71]	0.291	0.00672	0.412	-0.548	0.286	1.09	3761.0	0.381	1.0
b3[72]	0.625	0.00899	0.529	-0.419	0.623	1.64	3467.0	0.351	1.0
b3[73]	-0.302	0.00557	0.362	-1.05	-0.301	0.371	4232.0	0.429	1.0
b3[74]	0.185	0.00652	0.422	-0.688	0.187	0.998	4183.0	0.424	1.0
b3[75]	0.685	0.00615	0.39	-0.098	0.683	1.44	4012.0	0.407	0.999
b3[76]	1.26	0.00695	0.437	0.436	1.23	2.14	3960.0	0.401	1.0
b3[77]	1.29	0.00937	0.599	0.105	1.27	2.46	4095.0	0.415	1.0
b3[78]	0.573	0.00694	0.452	-0.336	0.564	1.45	4231.0	0.429	1.0
b3[79]	0.699	0.0086	0.547	-0.412	0.686	1.75	4054.0	0.411	1.0
b3[80]	0.916	0.00459	0.266	0.385	0.911	1.44	3375.0	0.342	1.0
b3[81]	0.773	0.00596	0.376	0.0404	0.76	1.5	3980.0	0.403	1.0
b3[82]	0.545	0.00798	0.507	-0.491	0.54	1.5	4047.0	0.41	1.0
b3[83]	0.761	0.00551	0.34	0.073	0.754	1.41	3797.0	0.385	1.0
b3[84]	1.4	0.00807	0.505	0.433	1.38	2.41	3907.0	0.396	1.0
b3[85]	1.33	0.00767	0.475	0.415	1.31	2.28	3843.0	0.39	1.0
b3[86]	1.59	0.00909	0.565	0.533	1.57	2.73	3869.0	0.392	1.0
b3[87]	0.911	0.00695	0.458	0.00215	0.901	1.81	4345.0	0.44	1.0
b3[88]	1.24	0.00788	0.517	0.232	1.23	2.24	4309.0	0.437	1.0
b3[89]	0.393	0.00339	0.207	-0.0288	0.392	0.781	3706.0	0.376	1.0
b3[90]	0.877	0.00613	0.389	0.0932	0.866	1.63	4016.0	0.407	1.0
b3[91]	1.17	0.00624	0.394	0.389	1.16	1.96	3988.0	0.404	1.0
b3[92]	1.76	0.00554	0.346	1.09	1.74	2.44	3900.0	0.395	1.0
b3[93]	1.13	0.00682	0.444	0.257	1.11	2.0	4244.0	0.43	1.0
b3[94]	0.387	0.00365	0.234	-0.0985	0.385	0.838	4104.0	0.416	1.0
b3[95]	0.866	0.00658	0.406	0.0576	0.859	1.66	3808.0	0.386	1.0
b3[96]	0.0781	0.00664	0.418	-0.777	0.0759	0.86	3966.0	0.402	1.0
b4[1]	0.777	0.00607	0.402	-0.0314	0.768	1.55	4381.0	0.444	1.0
b4[2]	0.215	0.0044	0.251	-0.315	0.22	0.689	3251.0	0.33	1.0
b4[3]	0.0814	0.00277	0.183	-0.287	0.0828	0.428	4341.0	0.44	1.0
b4[4]	0.299	0.0059	0.375	-0.485	0.304	0.996	4047.0	0.41	0.999
b4[5]	1.3	0.00796	0.501	0.298	1.28	2.3	3969.0	0.402	1.0
b4[6]	-0.0197	0.00617	0.37	-0.786	-0.0228	0.679	3605.0	0.365	1.0
b4[7]	1.22	0.00489	0.299	0.65	1.21	1.81	3730.0	0.378	1.0
b4[8]	0.557	0.00499	0.303	-0.0516	0.549	1.15	3698.0	0.375	1.0
b4[9]	0.866	0.0073	0.456	-0.0334	0.852	1.77	3912.0	0.397	1.0
b4[10]	-0.0594	0.003	0.188	-0.45	-0.0598	0.299	3915.0	0.397	1.0
b4[11]	-0.0382	0.00335	0.217	-0.494	-0.0365	0.367	4211.0	0.427	1.0
b4[12]	-0.154	0.00475	0.296	-0.769	-0.149	0.408	3893.0	0.395	1.0
b4[13]	0.494	0.00395	0.24	0.0022	0.496	0.951	3691.0	0.374	1.0
b4[14]	0.976	0.00769	0.454	0.0724	0.953	1.89	3494.0	0.354	1.0
b4[15]	0.00749	0.00366	0.229	-0.462	0.00271	0.449	3902.0	0.396	1.0
b4[16]	1.14	0.00843	0.508	0.142	1.13	2.14	3638.0	0.369	1.0
b4[17]	-0.926	0.00724	0.446	-1.9	-0.914	-0.135	3802.0	0.385	1.0
