	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1_mu	19.14	0.03	1.43	16.33	19.1	21.86	3004.19	0.25	1.0
a1_mu	0.08	0.0	0.01	0.06	0.08	0.1	2294.83	0.19	1.0
sigma[1]	0.904	0.00201	0.104	0.709	0.899	1.11	2679.0	0.226	1.0
sigma[2]	0.457	0.00117	0.0555	0.349	0.455	0.567	2240.0	0.189	1.0
b1[1]	26.8	0.0935	6.36	16.1	26.0	40.5	4626.0	0.391	1.0
b1[2]	15.9	0.103	6.97	5.79	14.8	31.3	4619.0	0.39	1.0
b1[3]	14.4	0.114	7.68	3.08	13.2	31.0	4501.0	0.38	1.0
b1[4]	24.1	0.0898	6.06	14.2	23.4	37.5	4563.0	0.386	1.0
b1[5]	28.8	0.0938	6.22	18.4	28.1	41.8	4392.0	0.371	1.0
b1[6]	21.9	0.0635	4.33	15.0	21.3	31.5	4643.0	0.392	1.0
b1[7]	16.4	0.113	7.4	4.77	15.5	32.1	4301.0	0.363	1.0
b1[8]	15.4	0.103	6.95	5.79	14.0	31.2	4573.0	0.386	1.0
b1[9]	21.1	0.0747	5.01	13.3	20.2	32.5	4500.0	0.38	1.0
b1[10]	16.3	0.111	7.36	4.87	15.4	32.0	4379.0	0.37	1.0
b1[11]	7.72	0.0575	3.08	4.51	6.94	15.1	2876.0	0.243	1.0
b1[12]	18.0	0.0784	5.25	10.5	17.0	29.9	4481.0	0.379	1.0
b1[13]	13.6	0.108	7.24	3.84	12.1	30.1	4502.0	0.38	1.0
b1[14]	21.1	0.0829	5.69	12.4	20.3	33.7	4706.0	0.398	1.0
b1[15]	4.72	0.0743	3.43	2.27	3.7	14.6	2137.0	0.181	1.0
b1[16]	25.9	0.092	6.23	15.4	25.2	39.3	4587.0	0.388	1.0
b1[17]	17.9	0.0684	4.29	11.5	17.0	27.7	3946.0	0.333	1.0
b1[18]	27.7	0.0988	6.43	16.3	27.2	41.2	4239.0	0.358	1.0
b1[19]	22.2	0.0932	6.42	11.6	21.5	35.6	4738.0	0.4	1.0
b1[20]	21.7	0.0929	6.25	12.0	20.9	35.2	4534.0	0.383	1.0
b1[21]	25.0	0.0904	6.17	14.9	24.2	38.5	4666.0	0.394	1.0
b1[22]	28.3	0.0921	5.61	18.7	27.6	40.4	3718.0	0.314	1.0
b1[23]	17.7	0.0945	6.6	7.64	16.7	32.3	4884.0	0.413	1.0
b1[24]	24.7	0.0793	5.27	16.2	24.0	36.3	4414.0	0.373	1.0
b1[25]	18.3	0.105	7.21	6.61	17.6	33.8	4714.0	0.398	1.0
