	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[15]	7.13	0.0373	2.23	3.79	6.86	11.7	3562.0	0.135	1.0
b1[16]	35.7	0.212	13.0	16.2	33.5	64.8	3782.0	0.144	1.0
b1[17]	47.5	0.287	16.2	16.6	46.2	81.4	3176.0	0.121	1.0
b1[18]	40.3	0.23	14.4	17.4	38.5	71.5	3949.0	0.15	1.0
b1[19]	45.0	0.256	15.7	16.3	43.4	77.5	3772.0	0.143	1.0
b1[20]	19.0	0.153	7.87	10.2	17.0	40.1	2657.0	0.101	1.0
b1[21]	31.2	0.192	12.0	13.9	28.7	59.2	3901.0	0.148	1.0
b1[22]	51.4	0.241	14.9	25.7	49.9	83.1	3831.0	0.145	1.0
b1[23]	19.7	0.22	11.7	6.77	16.3	47.9	2802.0	0.106	1.0
b1[24]	49.8	0.226	14.4	25.5	48.2	80.1	4053.0	0.154	1.0
b1[25]	13.8	0.257	10.9	3.85	9.68	41.5	1801.0	0.0684	1.0
b1[26]	33.8	0.228	13.1	14.6	31.7	61.8	3304.0	0.125	1.0
b1[27]	49.9	0.259	15.7	22.2	48.6	82.7	3660.0	0.139	0.999
b1[28]	43.1	0.217	13.8	20.8	41.4	73.5	4026.0	0.153	1.0
b1[29]	47.4	0.267	16.0	19.4	46.3	82.3	3583.0	0.136	1.0
b1[30]	12.7	0.27	12.3	1.85	7.91	45.3	2075.0	0.0788	1.0
b1[31]	27.0	0.242	13.1	8.98	24.4	57.6	2914.0	0.111	1.0
b1[32]	26.7	0.232	12.5	10.2	23.8	56.1	2896.0	0.11	1.0
b1[33]	29.3	0.268	15.3	11.6	24.5	67.1	3250.0	0.123	1.0
b1[34]	51.5	0.228	14.5	27.2	49.8	82.3	4027.0	0.153	1.0
b1[35]	31.8	0.218	13.4	12.2	29.5	61.1	3797.0	0.144	1.0
b1[36]	37.6	0.233	15.2	11.5	35.9	70.0	4276.0	0.162	1.0
b1[37]	5.19	0.244	7.3	1.09	2.81	25.9	896.0	0.034	1.0
b1[38]	40.7	0.226	14.4	17.8	38.9	71.2	4058.0	0.154	1.0
b1[39]	5.72	0.251	8.61	0.137	2.71	31.4	1175.0	0.0446	1.0
b1[40]	2.72	0.176	7.32	-6.16	1.36	20.7	1729.0	0.0656	1.01
b1[41]	32.5	0.242	13.0	13.4	30.5	61.0	2869.0	0.109	1.0
b1[42]	39.3	0.257	15.7	12.1	37.7	72.3	3705.0	0.141	1.0
b1[43]	49.4	0.237	14.6	23.7	48.0	79.6	3797.0	0.144	1.0
b1[44]	40.0	0.275	15.3	16.7	38.3	71.6	3066.0	0.116	1.0
b1[45]	33.0	0.226	13.5	14.1	30.2	63.6	3592.0	0.136	1.0
b1[46]	42.2	0.209	13.3	20.9	40.1	72.1	4060.0	0.154	1.0
b1[47]	50.2	0.239	15.0	25.4	48.5	83.2	3945.0	0.15	1.0
b1[48]	42.1	0.233	14.5	18.4	40.6	72.9	3876.0	0.147	1.0
b1[49]	28.3	0.23	12.8	10.3	26.0	56.7	3096.0	0.118	1.0
b1[50]	29.4	0.265	15.4	9.23	26.4	63.7	3388.0	0.129	1.0
b1[51]	12.0	0.155	7.33	4.55	10.1	31.2	2240.0	0.085	1.0
b1[52]	33.3	0.243	13.5	14.9	30.4	63.9	3097.0	0.118	1.0
b1[53]	45.0	0.22	13.9	21.8	43.5	75.2	3976.0	0.151	1.0
b1[54]	44.4	0.245	15.1	18.8	42.5	76.4	3814.0	0.145	0.999
b1[55]	5.84	0.0179	1.21	3.64	5.77	8.33	4592.0	0.174	1.0
b1[56]	13.7	0.237	10.3	4.41	9.87	42.0	1881.0	0.0714	1.0
b1[57]	47.1	0.262	15.1	22.3	45.3	80.1	3332.0	0.126	1.0
b1[58]	23.3	0.24	12.4	8.03	20.3	52.6	2641.0	0.1	1.0
b1[59]	39.9	0.207	13.5	18.2	38.0	69.3	4242.0	0.161	1.0
b1[60]	35.6	0.214	13.6	15.3	33.4	65.9	4049.0	0.154	1.0
b1[61]	13.2	0.166	7.79	5.61	10.9	33.6	2204.0	0.0837	1.0
b1[62]	42.6	0.241	14.3	19.3	41.0	73.2	3520.0	0.134	1.0
b1[63]	22.4	0.25	12.9	6.61	19.4	53.1	2671.0	0.101	1.0
b1[64]	46.7	0.23	14.5	23.3	45.1	77.8	3968.0	0.151	1.0
b1[65]	7.75	0.144	5.63	3.76	6.21	21.3	1532.0	0.0582	1.0
b1[66]	0.946	0.122	5.88	-7.14	0.0194	14.1	2343.0	0.0889	1.0
b1[67]	47.9	0.226	14.2	23.7	46.7	78.5	3954.0	0.15	1.0
b1[68]	43.3	0.248	14.8	17.7	41.9	74.5	3589.0	0.136	1.0
b1[69]	43.0	0.231	14.4	18.3	41.3	73.0	3906.0	0.148	0.999
b1[70]	25.1	0.218	12.4	8.51	22.3	53.8	3220.0	0.122	1.0
b1[71]	29.5	0.206	13.2	11.1	27.0	59.2	4109.0	0.156	1.0
b1[72]	49.4	0.234	15.0	24.7	47.5	81.8	4120.0	0.156	1.0
b1[73]	30.8	0.242	13.2	11.9	28.5	60.6	2954.0	0.112	1.0
b1[74]	44.1	0.218	13.6	21.9	42.5	74.0	3879.0	0.147	1.0
b1[75]	30.0	0.264	14.9	12.2	25.5	64.4	3169.0	0.12	1.0
b1[76]	43.2	0.282	16.0	11.3	42.5	75.3	3202.0	0.122	1.0
b1[77]	47.8	0.225	14.5	23.4	46.2	79.0	4176.0	0.159	1.0
b1[78]	49.6	0.22	14.4	25.1	48.5	79.8	4269.0	0.162	0.999
b1[79]	50.7	0.232	14.7	26.1	49.0	81.5	4013.0	0.152	1.0
b1[80]	19.3	0.242	12.4	5.14	15.8	49.2	2620.0	0.0995	1.0
b1[81]	41.1	0.215	14.1	17.9	39.4	71.4	4285.0	0.163	1.0
b1[82]	48.6	0.23	14.6	24.7	47.2	79.6	4033.0	0.153	1.0
b1[83]	26.5	0.233	13.0	8.83	24.0	56.3	3085.0	0.117	1.0
b1[84]	39.7	0.214	13.4	18.9	37.8	69.2	3904.0	0.148	1.0
b1[85]	49.9	0.244	15.7	22.0	48.6	82.6	4144.0	0.157	1.0
b1[86]	40.3	0.216	13.8	18.5	38.6	70.3	4076.0	0.155	1.0
b1[87]	42.7	0.237	14.8	18.9	40.5	75.4	3939.0	0.15	1.0
b1[88]	36.9	0.213	13.4	15.6	35.2	66.0	3963.0	0.15	1.0
b1[89]	30.1	0.304	17.0	6.03	28.8	65.9	3106.0	0.118	1.0
b1[90]	29.6	0.223	13.2	12.5	26.3	60.9	3518.0	0.134	1.0
b1[91]	23.3	0.194	10.7	10.4	20.5	49.6	3077.0	0.117	1.0
b1[92]	13.7	0.22	10.1	4.64	10.2	40.6	2123.0	0.0806	1.0
b1[93]	39.7	0.212	13.5	18.6	37.8	68.9	4051.0	0.154	1.0
b1[94]	23.3	0.228	13.0	5.92	20.6	53.4	3278.0	0.124	1.0
b1[95]	50.4	0.239	14.8	25.6	49.0	81.2	3825.0	0.145	1.0
b1[96]	47.2	0.244	15.3	21.3	45.7	79.3	3914.0	0.149	1.0
b2[1]	33.4	0.196	12.6	13.6	31.5	60.6	4160.0	0.158	1.0
b2[2]	36.6	0.197	12.7	14.6	35.0	63.3	4195.0	0.159	0.999
b2[3]	12.9	0.326	14.3	0.69	6.48	47.4	1909.0	0.0725	1.0
b2[4]	34.0	0.194	12.2	15.1	32.6	61.2	3941.0	0.15	1.0
b2[5]	37.3	0.191	12.4	17.4	35.8	64.1	4223.0	0.16	1.0
b2[6]	38.4	0.196	12.5	18.5	36.9	65.2	4036.0	0.153	1.0
b2[7]	20.1	0.236	13.4	4.65	16.3	52.0	3257.0	0.124	1.0
b2[8]	24.4	0.301	15.1	5.5	21.7	57.4	2504.0	0.095	1.0
b2[9]	38.2	0.204	13.1	16.1	36.8	65.6	4145.0	0.157	1.0
b2[10]	17.2	0.283	14.1	1.73	13.2	49.4	2479.0	0.0941	1.0
b2[11]	4.19	0.116	2.86	2.44	3.8	6.74	608.0	0.0231	1.01
b2[12]	30.0	0.228	13.9	8.36	28.4	59.4	3731.0	0.142	1.0
b2[13]	34.9	0.217	13.7	12.0	33.4	63.4	3950.0	0.15	1.0
b2[14]	36.5	0.189	12.2	17.1	34.8	63.4	4176.0	0.159	1.0
b2[15]	13.7	0.271	12.4	2.85	8.17	44.0	2109.0	0.0801	1.0
b2[16]	36.9	0.194	12.4	16.7	35.6	62.9	4046.0	0.154	1.0
b2[17]	34.0	0.181	11.5	16.2	32.4	59.5	4029.0	0.153	1.0
b2[18]	35.6	0.192	12.4	15.7	33.8	62.1	4162.0	0.158	1.0
b2[19]	31.7	0.214	12.3	12.7	30.1	59.1	3324.0	0.126	1.0
b2[20]	33.0	0.218	12.3	13.6	31.4	59.8	3184.0	0.121	1.0
b2[21]	38.0	0.186	12.1	18.2	36.6	64.2	4237.0	0.161	1.0
b2[22]	37.2	0.193	12.2	18.7	35.1	63.8	3980.0	0.151	1.0
b2[23]	19.2	0.236	12.0	6.97	14.6	49.2	2570.0	0.0975	1.0
b2[24]	40.7	0.201	12.3	20.3	39.4	67.2	3790.0	0.144	1.0
b2[25]	27.6	0.223	13.0	7.9	25.8	56.1	3383.0	0.128	1.0
b2[26]	34.0	0.19	12.1	15.3	32.5	60.1	4018.0	0.153	1.0
b2[27]	39.5	0.195	12.5	19.0	38.0	66.1	4088.0	0.155	0.999
b2[28]	40.0	0.188	11.9	20.4	38.6	65.3	4016.0	0.152	0.999
b2[29]	43.8	0.2	12.8	22.2	42.3	70.8	4086.0	0.155	1.0
b2[30]	10.0	0.311	13.0	0.0444	3.41	44.0	1753.0	0.0666	1.0
b2[31]	32.2	0.199	12.8	12.1	30.8	58.6	4124.0	0.157	1.0
b2[32]	24.1	0.358	16.3	7.39	16.5	60.9	2078.0	0.0789	1.0
b2[33]	34.9	0.198	12.0	15.8	33.3	60.5	3683.0	0.14	1.0
b2[34]	39.4	0.186	11.6	20.7	38.2	64.5	3878.0	0.147	1.0
b2[35]	30.2	0.199	12.8	10.7	28.4	58.0	4139.0	0.157	1.0
b2[36]	42.8	0.203	13.3	19.6	41.7	70.9	4330.0	0.164	1.0
b2[37]	14.8	0.29	14.1	0.482	9.94	46.7	2371.0	0.09	1.0
b2[38]	37.9	0.217	13.9	14.6	36.7	66.5	4109.0	0.156	1.0
b2[39]	14.3	0.319	14.1	0.184	9.08	47.4	1950.0	0.074	1.0
b2[40]	8.56	0.332	13.2	-4.92	2.53	42.3	1587.0	0.0603	1.01
b2[41]	36.6	0.203	12.9	15.4	35.0	64.9	4050.0	0.154	1.0
b2[42]	32.8	0.231	15.2	6.42	31.7	64.0	4313.0	0.164	1.0
b2[43]	26.2	0.226	13.1	7.43	24.0	55.3	3378.0	0.128	1.0
b2[44]	31.6	0.189	12.4	12.0	30.1	58.3	4357.0	0.165	1.0
b2[45]	38.7	0.226	14.2	14.7	37.4	68.6	3927.0	0.149	1.0
b2[46]	45.2	0.2	12.5	24.3	44.0	72.2	3906.0	0.148	1.0
b2[47]	37.4	0.184	12.0	18.0	36.0	63.4	4251.0	0.161	1.0
b2[48]	5.88	0.391	10.3	0.88	2.09	38.0	693.0	0.0263	1.0
b2[49]	38.9	0.19	12.0	20.1	37.3	65.0	3992.0	0.152	1.0
b2[50]	31.5	0.228	12.1	12.7	30.0	58.0	2823.0	0.107	1.0
b2[51]	10.6	0.317	12.4	1.99	4.48	45.5	1529.0	0.058	1.0
b2[52]	42.0	0.181	11.5	22.7	40.8	66.9	4059.0	0.154	1.0
b2[53]	34.8	0.182	11.8	16.6	33.2	61.0	4222.0	0.16	1.0
b2[54]	32.3	0.206	13.1	12.1	30.1	61.4	4059.0	0.154	0.999
b2[55]	17.1	0.293	14.1	1.32	13.4	49.4	2314.0	0.0879	1.0
b2[56]	19.8	0.287	13.7	2.64	17.0	50.6	2269.0	0.0861	1.0
b2[57]	24.1	0.228	12.5	7.8	21.6	51.9	2988.0	0.113	1.0
b2[58]	22.7	0.288	14.0	3.6	20.4	53.4	2360.0	0.0896	1.0
b2[59]	37.3	0.191	12.1	18.1	35.9	64.2	3991.0	0.151	1.0
b2[60]	44.0	0.211	12.9	22.3	42.7	70.8	3725.0	0.141	1.0
b2[61]	28.6	0.228	12.8	9.0	26.8	56.6	3167.0	0.12	1.0
b2[62]	44.4	0.205	13.0	22.3	42.9	71.5	4008.0	0.152	1.0
b2[63]	31.3	0.196	12.4	11.6	29.6	57.6	4027.0	0.153	1.0
b2[64]	36.6	0.213	13.0	15.1	35.2	64.4	3734.0	0.142	1.0
b2[65]	15.1	0.292	13.3	2.71	9.72	47.1	2062.0	0.0783	1.0
b2[66]	27.9	0.244	13.2	7.94	26.2	56.3	2925.0	0.111	1.0
b2[67]	29.3	0.204	12.7	10.9	27.3	57.8	3865.0	0.147	1.0
b2[68]	28.0	0.257	15.2	5.06	26.5	59.1	3496.0	0.133	1.0
b2[69]	34.2	0.205	12.6	13.9	32.4	61.5	3747.0	0.142	1.0
b2[70]	30.9	0.222	14.2	10.2	28.9	61.4	4115.0	0.156	1.0
b2[71]	43.1	0.201	13.0	21.2	41.8	70.5	4197.0	0.159	0.999
b2[72]	39.9	0.189	11.9	20.4	38.5	65.7	4007.0	0.152	1.0
b2[73]	34.4	0.183	12.0	15.5	32.7	60.5	4321.0	0.164	1.0
b2[74]	35.4	0.188	12.3	15.3	33.8	61.6	4290.0	0.163	1.0
b2[75]	37.8	0.208	12.8	16.2	36.5	65.2	3806.0	0.144	1.0
b2[76]	28.9	0.205	12.7	10.2	27.1	57.0	3827.0	0.145	1.0
b2[77]	41.3	0.199	12.4	20.5	39.9	67.4	3891.0	0.148	1.0
b2[78]	36.2	0.213	12.7	15.1	34.7	62.2	3566.0	0.135	1.0
b2[79]	29.2	0.312	15.6	10.8	24.3	63.8	2493.0	0.0946	1.0
b2[80]	6.81	0.327	12.3	-3.82	1.12	40.2	1403.0	0.0533	1.0
b2[81]	32.6	0.206	12.4	12.8	30.9	60.2	3642.0	0.138	1.0
b2[82]	35.2	0.186	11.2	17.8	33.5	60.8	3653.0	0.139	0.999
b2[83]	30.8	0.201	12.4	11.4	29.4	58.1	3777.0	0.143	1.0
b2[84]	34.4	0.189	12.3	14.8	33.0	61.6	4251.0	0.161	1.0
b2[85]	43.7	0.202	13.1	20.2	42.7	71.4	4226.0	0.16	1.0
b2[86]	23.6	0.203	10.6	10.9	20.6	50.0	2726.0	0.103	1.0
b2[87]	34.2	0.191	12.3	15.2	32.6	60.3	4132.0	0.157	1.0
b2[88]	19.0	0.223	10.1	8.91	15.5	46.0	2067.0	0.0785	1.0
b2[89]	32.2	0.283	16.0	5.03	31.6	63.9	3191.0	0.121	1.0
b2[90]	31.9	0.211	12.7	12.5	30.1	60.3	3624.0	0.138	1.0
b2[91]	34.0	0.199	12.6	14.4	32.4	61.5	4016.0	0.152	1.0
b2[92]	22.4	0.271	14.4	4.44	19.6	53.8	2848.0	0.108	1.0
b2[93]	45.4	0.207	12.8	23.5	43.9	73.0	3852.0	0.146	1.0
b2[94]	40.1	0.244	13.9	14.8	38.9	69.8	3252.0	0.123	1.0
b2[95]	37.2	0.207	13.1	14.4	36.0	64.4	3966.0	0.151	1.0
b2[96]	42.6	0.196	12.6	21.3	41.3	70.2	4159.0	0.158	1.0
b3[1]	2.0	0.0113	0.742	0.607	1.95	3.5	4312.0	0.164	1.0
b3[2]	1.9	0.0135	0.836	0.406	1.82	3.64	3832.0	0.145	1.0
b3[3]	1.99	0.011	0.69	0.913	1.88	3.54	3918.0	0.149	1.0
b3[4]	1.65	0.0102	0.665	0.401	1.6	3.0	4269.0	0.162	1.0
b3[5]	1.66	0.0122	0.807	0.0804	1.64	3.23	4336.0	0.165	1.0
b3[6]	1.66	0.0106	0.683	0.39	1.63	3.04	4113.0	0.156	1.0
b3[7]	1.49	0.0067	0.402	0.779	1.45	2.33	3605.0	0.137	1.0
b3[8]	1.32	0.00854	0.56	0.289	1.27	2.49	4299.0	0.163	1.0
b3[9]	0.0249	0.00909	0.599	-1.18	0.0152	1.16	4344.0	0.165	1.0
b3[10]	1.39	0.0136	0.732	0.381	1.21	3.13	2900.0	0.11	1.0
b3[11]	0.519	0.0087	0.569	-0.635	0.501	1.66	4268.0	0.162	1.0
b3[12]	-0.359	0.00835	0.543	-1.49	-0.354	0.653	4233.0	0.161	1.0
b3[13]	2.36	0.0133	0.824	0.808	2.33	4.1	3815.0	0.145	1.0
b3[14]	1.9	0.0123	0.811	0.32	1.87	3.47	4361.0	0.166	1.0
b3[15]	2.51	0.00993	0.611	1.48	2.43	3.83	3780.0	0.143	1.0
b3[16]	2.68	0.0125	0.794	1.2	2.62	4.31	4064.0	0.154	1.0
b3[17]	1.1	0.012	0.751	-0.378	1.05	2.64	3902.0	0.148	1.0
b3[18]	1.58	0.00995	0.648	0.331	1.56	2.87	4244.0	0.161	1.0
b3[19]	0.129	0.0115	0.732	-1.33	0.115	1.51	4074.0	0.155	1.0
b3[20]	1.04	0.0075	0.489	0.096	1.01	2.01	4248.0	0.161	1.0
b3[21]	1.83	0.00934	0.625	0.676	1.8	3.11	4475.0	0.17	1.0
b3[22]	1.91	0.0125	0.776	0.458	1.86	3.46	3824.0	0.145	1.0
b3[23]	1.77	0.00843	0.489	0.93	1.71	2.78	3363.0	0.128	1.0
b3[24]	0.353	0.0104	0.675	-1.03	0.356	1.61	4175.0	0.158	0.999
b3[25]	1.14	0.00456	0.298	0.578	1.12	1.74	4251.0	0.161	1.0
b3[26]	-0.0663	0.00851	0.534	-1.18	-0.0629	0.949	3938.0	0.149	1.0
b3[27]	1.21	0.0116	0.682	-0.133	1.18	2.52	3434.0	0.13	1.0
b3[28]	-0.347	0.00885	0.587	-1.61	-0.33	0.728	4397.0	0.167	1.0
b3[29]	1.71	0.0127	0.799	0.125	1.67	3.29	3981.0	0.151	1.0
b3[30]	1.33	0.0155	0.785	0.348	1.09	3.17	2553.0	0.0969	1.0
b3[31]	0.85	0.00535	0.346	0.192	0.833	1.53	4179.0	0.159	1.0
b3[32]	3.11	0.0109	0.681	1.91	3.05	4.54	3896.0	0.148	1.0
b3[33]	1.77	0.00954	0.631	0.571	1.73	3.06	4371.0	0.166	1.0
b3[34]	0.478	0.0101	0.663	-0.842	0.465	1.77	4304.0	0.163	1.0
b3[35]	1.98	0.00987	0.611	0.853	1.95	3.22	3835.0	0.146	1.0
b3[36]	1.43	0.0137	0.92	-0.264	1.35	3.27	4539.0	0.172	1.0
b3[37]	1.19	0.0138	0.577	0.509	1.04	2.75	1753.0	0.0666	1.0
b3[38]	0.152	0.00847	0.545	-0.97	0.151	1.18	4138.0	0.157	1.0
b3[39]	1.06	0.00911	0.427	0.52	0.972	2.12	2190.0	0.0831	1.0
b3[40]	4.31	0.0115	0.691	3.07	4.25	5.75	3608.0	0.137	1.0
b3[41]	0.907	0.00757	0.489	-0.0447	0.893	1.89	4167.0	0.158	1.0
b3[42]	1.6	0.0133	0.888	-0.147	1.57	3.32	4470.0	0.17	1.0
b3[43]	1.43	0.0111	0.712	0.0841	1.4	2.87	4097.0	0.156	1.0
b3[44]	1.68	0.0111	0.73	0.305	1.64	3.17	4329.0	0.164	1.0
b3[45]	0.754	0.0091	0.599	-0.373	0.709	2.0	4333.0	0.164	1.0
b3[46]	0.888	0.00935	0.579	-0.264	0.887	1.98	3835.0	0.146	1.0
b3[47]	1.71	0.013	0.827	0.102	1.68	3.34	4051.0	0.154	1.0
b3[48]	1.2	0.00936	0.62	-0.0275	1.18	2.44	4389.0	0.167	1.0
b3[49]	0.961	0.00895	0.55	-0.0269	0.923	2.16	3777.0	0.143	1.0
b3[50]	0.241	0.00753	0.5	-0.767	0.229	1.22	4398.0	0.167	1.0
b3[51]	2.34	0.0163	0.899	0.996	2.19	4.27	3041.0	0.115	0.999
b3[52]	2.3	0.0115	0.697	1.04	2.27	3.73	3693.0	0.14	1.0
b3[53]	2.03	0.0128	0.835	0.456	1.99	3.7	4251.0	0.161	1.0
b3[54]	0.175	0.00963	0.614	-1.1	0.182	1.31	4066.0	0.154	1.0
b3[55]	2.88	0.00932	0.57	1.86	2.84	4.04	3732.0	0.142	1.0
b3[56]	1.9	0.00678	0.426	1.15	1.87	2.79	3952.0	0.15	1.0
b3[57]	2.1	0.0128	0.793	0.618	2.05	3.74	3849.0	0.146	1.0
b3[58]	2.09	0.00839	0.544	1.11	2.05	3.21	4199.0	0.159	0.999
b3[59]	2.43	0.0116	0.734	1.06	2.39	3.91	4022.0	0.153	1.0
b3[60]	1.19	0.00847	0.55	0.139	1.16	2.3	4221.0	0.16	1.0
b3[61]	2.47	0.0113	0.677	1.38	2.39	3.94	3607.0	0.137	1.0
b3[62]	1.5	0.011	0.716	0.157	1.47	2.96	4272.0	0.162	1.0
b3[63]	0.00349	0.00477	0.304	-0.609	-0.00102	0.595	4051.0	0.154	0.999
b3[64]	0.365	0.00975	0.623	-0.92	0.352	1.58	4082.0	0.155	1.0
b3[65]	1.57	0.00715	0.432	0.821	1.52	2.48	3659.0	0.139	1.0
b3[66]	3.77	0.0109	0.672	2.64	3.69	5.22	3780.0	0.143	1.0
b3[67]	1.28	0.0108	0.679	-0.0364	1.25	2.64	3956.0	0.15	1.0
b3[68]	1.47	0.0129	0.869	-0.203	1.44	3.21	4511.0	0.171	1.0
b3[69]	0.0435	0.00999	0.633	-1.31	0.0526	1.25	4015.0	0.152	1.0
b3[70]	2.46	0.0121	0.759	1.05	2.42	4.03	3906.0	0.148	0.999
b3[71]	0.31	0.00736	0.484	-0.644	0.295	1.27	4323.0	0.164	1.0
b3[72]	0.662	0.0104	0.692	-0.765	0.653	2.04	4452.0	0.169	1.0
b3[73]	-0.514	0.00782	0.487	-1.74	-0.469	0.27	3871.0	0.147	1.0
b3[74]	-0.153	0.00899	0.61	-1.45	-0.15	0.982	4603.0	0.175	1.0
b3[75]	0.426	0.00981	0.618	-0.814	0.411	1.6	3969.0	0.151	1.0
b3[76]	1.93	0.0127	0.806	0.394	1.87	3.57	4027.0	0.153	1.0
b3[77]	1.78	0.0126	0.83	0.249	1.73	3.43	4367.0	0.166	1.0
b3[78]	1.43	0.0114	0.739	0.0158	1.39	2.93	4238.0	0.161	1.0
b3[79]	0.938	0.0102	0.698	-0.46	0.929	2.26	4663.0	0.177	1.0
b3[80]	1.7	0.0129	0.8	0.572	1.53	3.52	3856.0	0.146	1.0
b3[81]	1.01	0.00886	0.583	-0.139	0.989	2.17	4331.0	0.164	1.0
b3[82]	0.44	0.00926	0.609	-0.795	0.432	1.59	4316.0	0.164	1.0
b3[83]	0.858	0.00614	0.397	0.0882	0.847	1.65	4195.0	0.159	1.0
b3[84]	1.92	0.0104	0.69	0.613	1.88	3.33	4429.0	0.168	1.0
b3[85]	1.67	0.0133	0.821	0.0773	1.63	3.3	3840.0	0.146	1.0
b3[86]	2.04	0.0116	0.754	0.638	1.98	3.53	4208.0	0.16	0.999
b3[87]	0.877	0.0105	0.677	-0.544	0.877	2.17	4180.0	0.159	0.999
b3[88]	1.39	0.0101	0.629	0.183	1.35	2.63	3899.0	0.148	1.0
b3[89]	1.76	0.0154	0.959	-0.0552	1.69	3.69	3902.0	0.148	1.0
b3[90]	1.26	0.00888	0.566	0.218	1.23	2.42	4058.0	0.154	1.0
b3[91]	1.29	0.00749	0.477	0.395	1.26	2.25	4064.0	0.154	1.0
b3[92]	2.37	0.0104	0.656	1.28	2.29	3.82	3956.0	0.15	1.0
b3[93]	1.4	0.00931	0.611	0.257	1.36	2.63	4304.0	0.163	1.0
b3[94]	1.4	0.0155	0.921	-0.0112	1.23	3.39	3511.0	0.133	1.0
b3[95]	0.966	0.0115	0.745	-0.506	0.952	2.42	4224.0	0.16	1.0
b3[96]	-0.57	0.0109	0.723	-2.15	-0.548	0.711	4368.0	0.166	1.0
b4[1]	0.832	0.00703	0.444	-0.0284	0.809	1.7	3997.0	0.152	1.0
b4[2]	0.826	0.00931	0.61	-0.406	0.818	2.02	4289.0	0.163	1.0
b4[3]	0.074	0.00303	0.198	-0.332	0.074	0.446	4257.0	0.162	1.0
b4[4]	0.348	0.00642	0.408	-0.473	0.353	1.12	4041.0	0.153	1.0
b4[5]	1.62	0.00922	0.62	0.405	1.58	2.86	4520.0	0.172	1.0
b4[6]	0.122	0.00676	0.461	-0.812	0.118	1.02	4641.0	0.176	1.0
b4[7]	1.3	0.00495	0.323	0.693	1.29	1.94	4277.0	0.162	1.0
b4[8]	0.564	0.00744	0.467	-0.354	0.54	1.53	3939.0	0.15	1.0
b4[9]	1.27	0.00971	0.63	0.0537	1.24	2.5	4212.0	0.16	1.0
b4[10]	-0.0514	0.00355	0.222	-0.508	-0.0521	0.364	3932.0	0.149	1.0
b4[11]	-0.213	0.00464	0.29	-0.847	-0.202	0.3	3907.0	0.148	1.0
b4[12]	-0.276	0.0077	0.501	-1.34	-0.283	0.687	4233.0	0.161	1.0
b4[13]	1.23	0.00943	0.634	0.0108	1.2	2.48	4531.0	0.172	1.0
b4[14]	1.38	0.0102	0.663	0.0886	1.35	2.68	4256.0	0.162	1.0
b4[15]	0.0951	0.00562	0.326	-0.467	0.0665	0.779	3373.0	0.128	1.0
