	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,11]	28.1	0.438	15.6	9.28	24.3	62.8	1273.0	0.0298	1.0
b1[1,12]	36.9	0.212	12.7	16.0	35.2	64.2	3588.0	0.0839	1.0
b1[2,12]	37.4	0.191	12.1	18.2	35.6	63.8	4021.0	0.094	1.0
b1[1,13]	30.7	0.516	14.2	10.8	28.3	61.0	760.0	0.0178	1.0
b1[2,13]	24.6	0.856	18.7	1.52	25.4	60.2	475.0	0.0111	1.01
b1[1,14]	44.7	0.214	13.9	19.8	43.5	74.3	4218.0	0.0986	1.0
b1[2,14]	43.0	0.222	13.6	20.1	41.7	72.0	3776.0	0.0883	1.0
b1[1,15]	12.1	0.101	4.58	6.08	11.2	22.8	2049.0	0.0479	1.0
b1[2,15]	3.31	0.167	4.83	-1.39	2.26	15.3	833.0	0.0195	1.0
b1[1,16]	35.6	0.201	12.7	15.5	33.9	63.7	3959.0	0.0926	1.0
b1[2,16]	36.9	0.186	12.3	17.2	35.2	63.4	4384.0	0.102	1.0
b1[1,17]	44.5	0.286	15.7	15.7	43.6	76.4	3018.0	0.0705	1.0
b1[2,17]	43.1	0.3	16.2	12.3	42.7	75.8	2914.0	0.0681	1.0
b1[1,18]	39.1	0.221	13.2	17.1	37.6	67.6	3576.0	0.0836	1.0
b1[2,18]	39.7	0.202	12.9	18.0	38.3	67.1	4056.0	0.0948	1.0
b1[1,19]	34.0	0.411	16.2	11.3	31.7	68.5	1543.0	0.0361	1.0
b1[2,19]	30.9	0.529	18.4	6.52	29.8	68.0	1208.0	0.0283	1.0
b1[1,20]	22.3	0.305	12.3	8.22	18.3	51.9	1626.0	0.038	1.0
b1[2,20]	27.0	0.185	10.8	12.3	24.7	52.6	3427.0	0.0801	1.0
b1[1,21]	31.0	0.176	11.3	14.0	29.0	56.5	4118.0	0.0963	1.0
b1[2,21]	30.7	0.175	11.4	13.4	28.8	56.4	4221.0	0.0987	1.0
b1[1,22]	49.3	0.216	13.8	25.7	48.1	78.4	4094.0	0.0957	1.0
b1[2,22]	48.6	0.219	13.9	24.5	47.3	78.3	4048.0	0.0946	1.0
b1[1,23]	20.2	0.228	10.3	7.96	17.3	45.8	2038.0	0.0476	1.0
b1[2,23]	16.3	0.213	10.4	4.76	13.2	42.1	2402.0	0.0562	1.0
b1[1,24]	48.3	0.229	13.9	24.5	46.9	77.5	3659.0	0.0856	1.0
b1[2,24]	47.7	0.223	13.8	24.3	46.3	76.7	3848.0	0.09	1.0
b1[1,25]	11.6	0.175	7.79	4.71	8.89	32.4	1991.0	0.0465	1.0
b1[2,25]	8.07	0.169	7.62	1.87	5.53	29.8	2027.0	0.0474	1.0
b1[1,26]	32.9	0.196	12.5	13.3	31.2	60.5	4065.0	0.095	1.0
b1[2,26]	33.5	0.19	12.1	14.0	31.7	60.3	4049.0	0.0947	1.0
b1[1,27]	46.5	0.251	14.7	20.0	45.1	76.9	3441.0	0.0805	1.0
b1[2,27]	45.3	0.268	15.4	17.0	44.6	76.2	3285.0	0.0768	1.0
b1[1,28]	41.9	0.192	12.7	20.6	40.4	69.3	4346.0	0.102	1.0
b1[2,28]	40.1	0.195	12.7	19.1	38.7	67.8	4275.0	0.0999	1.0
b1[1,29]	45.2	0.253	14.9	20.2	43.8	76.1	3464.0	0.081	1.0
b1[2,29]	43.7	0.285	16.0	15.0	43.2	75.4	3139.0	0.0734	1.0
b1[1,30]	9.51	0.271	10.8	0.075	5.24	37.5	1578.0	0.0369	1.0
b1[2,30]	12.3	0.211	9.29	3.49	9.19	36.1	1940.0	0.0454	1.0
b1[1,31]	24.1	0.255	12.6	6.7	21.7	52.9	2432.0	0.0568	1.0
b1[2,31]	26.6	0.255	12.0	9.5	24.4	53.9	2217.0	0.0518	1.0
b1[1,32]	25.1	0.222	11.6	9.16	22.6	51.4	2740.0	0.0641	1.0
b1[2,32]	26.5	0.234	11.2	11.1	24.1	52.0	2300.0	0.0538	1.0
b1[1,33]	27.5	0.232	12.8	11.5	24.1	58.8	3055.0	0.0714	1.0
b1[2,33]	26.2	0.248	13.3	10.3	22.3	58.0	2886.0	0.0675	1.0
b1[1,34]	50.0	0.231	13.7	25.9	48.7	79.5	3549.0	0.083	1.0
b1[2,34]	49.3	0.217	13.5	25.5	47.9	77.4	3887.0	0.0909	1.0
b1[1,35]	31.1	0.199	12.8	11.3	29.3	58.4	4108.0	0.096	1.0
b1[2,35]	32.8	0.199	12.2	13.9	31.1	59.7	3798.0	0.0888	1.0
b1[1,36]	36.2	0.27	15.7	9.02	35.1	68.5	3362.0	0.0786	1.0
b1[2,36]	37.0	0.278	15.4	8.16	36.0	68.5	3090.0	0.0722	1.0
b1[1,37]	7.71	0.184	7.68	0.97	5.18	28.0	1733.0	0.0405	1.0
b1[2,37]	5.35	0.164	6.76	0.596	3.1	24.6	1703.0	0.0398	1.0
b1[1,38]	37.2	0.211	13.4	16.6	35.2	66.2	4019.0	0.094	1.0
b1[2,38]	36.0	0.226	14.2	13.8	34.1	66.6	3940.0	0.0921	1.0
b1[1,39]	6.84	0.217	8.36	-0.0927	3.67	30.2	1478.0	0.0346	1.0
b1[2,39]	6.2	0.237	8.12	-0.567	3.37	28.9	1178.0	0.0275	1.0
b1[1,40]	2.73	0.148	6.94	-7.59	1.68	18.9	2198.0	0.0514	1.0
b1[2,40]	2.18	0.155	6.79	-7.29	1.16	18.1	1912.0	0.0447	1.0
b1[1,41]	31.2	0.284	13.6	10.2	29.3	61.3	2292.0	0.0536	1.0
b1[2,41]	34.5	0.212	12.3	15.9	32.5	61.5	3388.0	0.0792	1.0
b1[1,42]	29.4	0.763	17.0	1.59	29.7	61.6	495.0	0.0116	1.0
b1[2,42]	30.8	0.453	13.9	9.84	28.9	60.3	940.0	0.022	1.0
b1[1,43]	47.3	0.222	14.1	22.7	46.3	76.9	4031.0	0.0943	1.0
b1[2,43]	46.5	0.224	14.2	20.9	45.6	76.0	4013.0	0.0938	1.0
b1[1,44]	39.0	0.26	15.1	15.6	37.5	70.1	3379.0	0.079	1.0
b1[2,44]	39.9	0.227	14.1	17.4	37.9	70.0	3866.0	0.0904	0.999
b1[1,45]	29.5	0.19	11.0	13.6	27.6	54.6	3352.0	0.0784	1.0
b1[2,45]	27.5	0.188	10.8	12.7	25.2	53.1	3313.0	0.0775	1.0
b1[1,46]	41.5	0.188	12.1	21.3	40.2	67.9	4155.0	0.0971	0.999
b1[2,46]	38.5	0.197	12.6	17.6	37.1	66.0	4069.0	0.0951	1.0
b1[1,47]	48.6	0.232	13.8	25.1	47.2	78.1	3522.0	0.0823	1.0
b1[2,47]	48.0	0.222	13.7	23.7	46.6	76.7	3787.0	0.0885	1.0
b1[1,48]	37.1	0.271	14.7	12.5	35.7	68.1	2965.0	0.0693	1.0
b1[2,48]	39.6	0.216	13.3	18.5	37.8	68.6	3796.0	0.0888	1.0
b1[1,49]	26.6	0.269	13.3	7.36	24.5	56.4	2445.0	0.0572	1.0
b1[2,49]	29.9	0.207	11.8	12.2	28.1	56.8	3272.0	0.0765	1.0
b1[1,50]	25.8	0.219	12.6	9.15	22.8	54.9	3297.0	0.0771	0.999
b1[2,50]	23.3	0.224	12.9	7.66	19.3	53.5	3335.0	0.078	1.0
b1[1,51]	18.5	0.249	11.5	5.11	15.4	45.8	2134.0	0.0499	1.0
b1[2,51]	18.0	0.26	11.8	4.67	14.6	46.5	2043.0	0.0478	1.0
b1[1,52]	31.2	0.184	10.7	16.0	29.0	56.0	3387.0	0.0792	1.0
b1[2,52]	26.7	0.202	11.4	11.6	23.9	53.4	3166.0	0.074	1.0
b1[1,53]	43.7	0.193	12.6	22.3	42.5	71.2	4304.0	0.101	1.0
b1[2,53]	41.6	0.211	13.0	19.0	40.3	69.3	3789.0	0.0886	1.0
b1[1,54]	41.5	0.25	14.6	15.0	40.3	71.6	3396.0	0.0794	1.0
b1[2,54]	41.5	0.236	14.0	18.0	40.1	71.3	3529.0	0.0825	1.0
b1[1,55]	5.35	0.0304	1.8	2.13	5.24	8.86	3488.0	0.0815	1.0
b1[2,55]	6.24	0.0259	1.56	3.51	6.1	9.57	3619.0	0.0846	0.999
b1[1,56]	13.9	0.198	8.56	5.33	11.2	36.4	1863.0	0.0436	1.0
b1[2,56]	10.7	0.184	8.25	2.94	8.03	33.7	2010.0	0.047	1.0
b1[1,57]	45.5	0.218	13.8	21.9	44.1	74.3	4030.0	0.0942	1.0
b1[2,57]	44.7	0.219	13.8	21.6	43.2	73.9	3944.0	0.0922	1.0
b1[1,58]	23.7	0.227	12.0	7.61	21.1	50.5	2794.0	0.0653	1.0
b1[2,58]	25.9	0.222	11.5	9.56	23.9	51.7	2672.0	0.0625	1.0
b1[1,59]	39.2	0.195	12.5	19.0	37.6	65.4	4088.0	0.0956	1.0
b1[2,59]	39.4	0.194	12.5	19.0	37.8	66.5	4151.0	0.097	1.0
b1[1,60]	34.0	0.195	12.3	15.4	32.0	61.8	4015.0	0.0939	1.0
b1[2,60]	32.3	0.206	12.6	13.2	30.2	60.6	3748.0	0.0876	1.0
b1[1,61]	18.5	0.225	10.8	6.12	15.2	45.3	2321.0	0.0543	1.0
b1[2,61]	18.2	0.247	11.1	5.37	14.8	45.6	2033.0	0.0475	1.0
b1[1,62]	42.1	0.213	13.5	19.7	40.7	70.9	4030.0	0.0942	1.0
b1[2,62]	42.2	0.208	13.4	20.0	40.7	70.9	4152.0	0.0971	1.0
b1[1,63]	20.9	0.272	11.5	5.72	18.4	48.0	1786.0	0.0418	1.0
b1[2,63]	20.5	0.287	11.5	6.09	17.9	47.7	1597.0	0.0373	1.0
b1[1,64]	45.7	0.222	13.6	23.5	44.2	75.2	3780.0	0.0884	1.0
b1[2,64]	45.2	0.218	13.5	22.5	43.8	74.2	3844.0	0.0899	1.0
b1[1,65]	8.67	0.125	4.73	4.35	7.55	19.6	1425.0	0.0333	1.0
b1[2,65]	5.8	0.121	4.11	2.55	4.85	14.4	1150.0	0.0269	1.01
b1[1,66]	2.24	0.142	6.77	-7.79	1.23	18.2	2259.0	0.0528	1.0
b1[2,66]	1.28	0.147	6.62	-7.97	0.136	17.0	2036.0	0.0476	1.0
b1[1,67]	46.3	0.212	13.2	23.6	45.1	73.9	3917.0	0.0916	1.0
b1[2,67]	44.6	0.211	13.3	21.7	43.5	72.6	3990.0	0.0933	1.0
b1[1,68]	40.5	0.237	14.4	14.2	39.3	70.2	3708.0	0.0867	1.0
b1[2,68]	40.5	0.235	14.5	13.6	39.5	70.0	3810.0	0.0891	1.0
b1[1,69]	41.7	0.232	13.8	16.8	40.5	70.3	3555.0	0.0831	1.0
b1[2,69]	41.8	0.216	13.6	17.7	40.5	69.5	3921.0	0.0917	1.0
b1[1,70]	22.8	0.237	11.6	6.63	20.3	50.5	2413.0	0.0564	1.0
b1[2,70]	22.6	0.233	11.5	7.73	20.1	50.4	2431.0	0.0568	1.0
b1[1,71]	27.8	0.214	12.3	10.1	25.6	55.4	3292.0	0.077	1.0
b1[2,71]	28.3	0.22	12.1	11.6	25.7	55.7	3014.0	0.0705	1.0
b1[1,72]	47.5	0.248	13.6	24.5	46.2	76.3	2992.0	0.0699	1.0
b1[2,72]	46.9	0.233	13.5	23.6	45.4	75.8	3342.0	0.0781	1.0
b1[1,73]	29.2	0.231	11.6	12.2	27.0	55.4	2509.0	0.0586	1.0
b1[2,73]	25.7	0.234	12.1	8.87	23.3	53.3	2696.0	0.063	1.0
b1[1,74]	42.2	0.207	12.8	20.5	40.9	69.8	3832.0	0.0896	1.0
b1[2,74]	41.0	0.201	12.5	19.7	39.7	68.3	3878.0	0.0907	1.0
b1[1,75]	24.4	0.196	10.6	12.2	21.5	51.7	2919.0	0.0682	1.0
b1[2,75]	21.2	0.219	11.6	8.75	17.5	51.1	2790.0	0.0652	1.0
b1[1,76]	34.3	0.792	19.6	6.29	36.2	70.1	615.0	0.0144	1.01
b1[2,76]	37.5	0.474	15.6	13.2	36.2	70.0	1083.0	0.0253	1.0
b1[1,77]	46.3	0.221	13.8	22.7	45.0	75.0	3892.0	0.091	1.0
b1[2,77]	45.5	0.214	13.7	21.8	44.1	73.8	4099.0	0.0958	1.0
b1[1,78]	47.8	0.217	13.6	23.8	46.7	76.9	3927.0	0.0918	1.0
b1[2,78]	47.1	0.211	13.4	24.3	45.8	75.0	4027.0	0.0942	1.0
b1[1,79]	49.2	0.229	13.9	24.9	48.0	78.2	3701.0	0.0865	1.0
b1[2,79]	48.8	0.217	13.8	25.1	47.3	78.1	4020.0	0.094	1.0
b1[1,80]	19.5	0.229	10.4	5.82	17.1	45.3	2075.0	0.0485	1.0
b1[2,80]	14.8	0.223	10.3	3.75	11.5	41.3	2116.0	0.0495	1.0
b1[1,81]	39.4	0.22	13.5	14.6	38.5	66.8	3760.0	0.0879	1.0
b1[2,81]	39.0	0.195	12.4	18.7	37.6	65.4	4035.0	0.0943	1.0
b1[1,82]	47.3	0.234	13.8	23.8	45.8	77.2	3467.0	0.0811	1.0
b1[2,82]	46.7	0.233	13.7	23.4	45.1	77.0	3469.0	0.0811	1.0
b1[1,83]	25.6	0.231	12.5	7.88	23.3	53.7	2905.0	0.0679	1.0
b1[2,83]	27.3	0.247	12.2	9.75	25.4	55.0	2444.0	0.0571	1.0
b1[1,84]	38.4	0.219	12.9	16.4	37.2	66.0	3448.0	0.0806	1.0
b1[2,84]	39.8	0.186	12.4	19.3	38.6	67.7	4422.0	0.103	1.0
b1[1,85]	47.7	0.239	14.7	20.8	46.9	77.6	3779.0	0.0884	1.0
b1[2,85]	47.2	0.226	14.4	21.5	46.1	76.9	4047.0	0.0946	1.0
b1[1,86]	39.0	0.195	12.7	18.0	37.9	66.2	4237.0	0.0991	1.0
b1[2,86]	38.1	0.19	12.6	16.9	36.7	64.9	4421.0	0.103	1.0
b1[1,87]	40.6	0.218	13.4	18.7	39.1	69.7	3788.0	0.0886	1.0
b1[2,87]	38.5	0.22	13.6	16.5	36.8	68.2	3806.0	0.089	1.0
b1[1,88]	36.7	0.215	13.4	14.8	35.0	65.5	3910.0	0.0914	1.0
b1[2,88]	37.5	0.201	13.0	16.4	36.0	65.2	4234.0	0.099	0.999
b1[1,89]	14.9	0.479	12.3	4.29	9.64	46.9	657.0	0.0154	1.01
b1[2,89]	14.4	0.788	13.7	0.419	11.1	47.5	301.0	0.00704	1.02
b1[1,90]	28.3	0.211	11.4	13.2	25.5	55.8	2942.0	0.0688	1.0
b1[2,90]	24.1	0.228	11.8	8.6	21.5	51.7	2681.0	0.0627	1.0
b1[1,91]	21.1	0.16	9.26	8.76	19.1	43.1	3353.0	0.0784	1.0
b1[2,91]	21.5	0.159	8.82	10.8	19.4	43.5	3075.0	0.0719	1.0
b1[1,92]	12.3	0.211	9.75	3.15	8.83	39.7	2139.0	0.05	1.0
b1[2,92]	13.7	0.228	9.52	4.97	10.2	39.8	1741.0	0.0407	1.0
b1[1,93]	38.6	0.244	13.6	15.4	37.4	67.8	3105.0	0.0726	1.0
b1[2,93]	40.3	0.195	12.6	19.7	38.7	67.8	4190.0	0.098	1.0
b1[1,94]	20.1	0.248	12.6	3.19	17.6	48.1	2563.0	0.0599	1.0
b1[2,94]	21.4	0.213	11.5	6.83	19.0	49.0	2916.0	0.0682	1.0
b1[1,95]	48.7	0.24	14.4	23.3	47.4	78.1	3584.0	0.0838	1.0
b1[2,95]	48.2	0.233	14.2	23.5	46.8	78.1	3709.0	0.0867	1.0
b1[1,96]	45.7	0.24	14.5	20.7	44.3	77.0	3647.0	0.0853	1.0
b1[2,96]	45.1	0.234	14.4	20.4	43.6	75.9	3795.0	0.0887	1.0
b2[1,1]	31.1	0.174	11.6	12.3	29.4	56.6	4395.0	0.103	1.0
b2[2,1]	31.1	0.173	11.5	13.2	29.3	56.2	4413.0	0.103	1.0
b2[1,2]	36.5	0.198	12.7	14.2	35.3	62.7	4129.0	0.0965	1.0
b2[2,2]	35.6	0.202	12.9	13.3	34.4	62.1	4059.0	0.0949	1.0
b2[1,3]	6.68	0.187	5.15	2.63	5.43	19.2	762.0	0.0178	1.0
b2[2,3]	1.04	0.247	5.73	-2.91	-0.154	15.2	540.0	0.0126	1.01
b2[1,4]	31.8	0.176	11.3	14.2	30.1	57.4	4106.0	0.096	1.0
b2[2,4]	31.5	0.174	11.4	13.7	29.8	56.7	4301.0	0.101	1.0
b2[1,5]	36.5	0.178	11.8	17.2	34.9	61.8	4410.0	0.103	1.0
b2[2,5]	35.7	0.176	12.0	16.1	34.1	61.8	4603.0	0.108	1.0
b2[1,6]	39.6	0.2	12.5	18.8	38.5	65.7	3932.0	0.0919	1.0
b2[2,6]	39.8	0.188	12.2	19.2	38.6	65.5	4195.0	0.0981	1.0
b2[1,7]	15.4	0.245	10.3	4.23	12.1	40.7	1768.0	0.0413	1.0
b2[2,7]	15.5	0.222	10.1	4.58	12.3	40.7	2047.0	0.0479	1.0
b2[1,8]	20.9	0.275	13.4	4.14	17.7	51.8	2386.0	0.0558	1.0
b2[2,8]	22.6	0.229	12.0	8.22	19.2	50.7	2732.0	0.0639	1.0
b2[1,9]	38.0	0.191	12.5	16.9	36.7	64.1	4285.0	0.1	1.0
b2[2,9]	37.2	0.199	12.7	15.6	36.2	63.4	4043.0	0.0945	1.0
b2[1,10]	9.5	0.241	9.3	1.31	5.96	34.8	1490.0	0.0348	1.0
b2[2,10]	8.36	0.257	9.56	0.782	4.44	34.9	1382.0	0.0323	1.0
b2[1,11]	5.4	0.156	5.48	1.77	3.67	19.4	1232.0	0.0288	1.0
b2[2,11]	6.66	0.142	5.38	2.69	5.09	20.5	1442.0	0.0337	1.0
b2[1,12]	29.0	0.245	13.6	5.98	28.0	57.4	3076.0	0.0719	1.0
b2[2,12]	30.4	0.195	12.2	11.2	28.8	56.7	3886.0	0.0909	1.0
b2[1,13]	24.2	0.283	13.5	4.31	22.4	53.0	2293.0	0.0536	1.0
b2[2,13]	25.6	0.286	12.9	4.92	23.7	53.6	2052.0	0.048	1.0
b2[1,14]	35.9	0.174	11.5	16.3	34.7	60.1	4397.0	0.103	1.0
b2[2,14]	35.4	0.181	11.5	16.2	34.1	59.9	4071.0	0.0952	1.0
b2[1,15]	11.2	0.164	7.67	4.05	8.73	31.7	2195.0	0.0513	1.0
b2[2,15]	8.02	0.187	8.24	1.55	4.91	30.2	1950.0	0.0456	1.0
b2[1,16]	35.7	0.178	11.6	16.5	34.3	60.5	4250.0	0.0993	1.0
b2[2,16]	35.1	0.175	11.7	15.7	33.8	59.8	4432.0	0.104	1.0
b2[1,17]	32.9	0.172	11.2	15.2	31.3	57.9	4247.0	0.0993	1.0
b2[2,17]	32.6	0.165	11.0	15.4	31.1	56.9	4407.0	0.103	1.0
b2[1,18]	36.7	0.187	12.2	15.6	35.6	62.4	4282.0	0.1	1.0
b2[2,18]	37.1	0.183	12.0	17.0	36.0	62.7	4287.0	0.1	1.0
b2[1,19]	26.2	0.205	11.1	9.58	24.2	50.9	2922.0	0.0683	1.0
b2[2,19]	25.9	0.207	10.9	10.2	24.1	50.5	2744.0	0.0642	1.0
b2[1,20]	30.5	0.182	11.4	12.1	29.0	55.4	3949.0	0.0923	1.0
b2[2,20]	31.2	0.178	11.0	13.6	29.6	55.2	3810.0	0.0891	1.0
b2[1,21]	39.0	0.192	12.3	18.3	37.6	65.6	4114.0	0.0962	1.0
b2[2,21]	39.4	0.187	12.1	19.2	38.2	65.4	4186.0	0.0979	1.0
b2[1,22]	36.5	0.183	11.4	18.8	34.9	62.0	3884.0	0.0908	1.0
b2[2,22]	35.0	0.193	11.8	16.7	33.3	61.6	3769.0	0.0881	1.0
b2[1,23]	19.1	0.167	9.37	8.39	16.3	43.1	3144.0	0.0735	1.0
b2[2,23]	17.6	0.181	9.76	5.98	15.0	42.3	2918.0	0.0682	1.0
b2[1,24]	40.7	0.195	12.7	18.7	39.6	67.9	4266.0	0.0997	0.999
b2[2,24]	41.0	0.182	12.1	20.3	39.9	67.0	4379.0	0.102	0.999
b2[1,25]	23.5	0.209	11.2	9.85	20.3	51.5	2903.0	0.0679	1.0
b2[2,25]	20.0	0.26	12.9	2.67	17.3	50.8	2454.0	0.0574	1.0
b2[1,26]	33.2	0.172	11.1	16.1	31.5	57.3	4113.0	0.0962	1.0
b2[2,26]	31.5	0.182	11.6	12.5	30.0	56.5	4064.0	0.095	1.0
b2[1,27]	39.4	0.186	12.0	19.2	37.9	65.1	4155.0	0.0971	1.0
b2[2,27]	38.5	0.184	12.1	17.7	37.2	63.7	4300.0	0.101	1.0
b2[1,28]	40.3	0.191	11.6	20.8	39.1	65.1	3666.0	0.0857	1.0
b2[2,28]	40.6	0.187	11.4	21.5	39.6	64.9	3686.0	0.0862	1.0
b2[1,29]	43.4	0.199	12.6	21.7	42.0	69.8	3988.0	0.0932	1.0
b2[2,29]	43.1	0.2	12.5	21.9	41.6	69.7	3929.0	0.0919	1.0
b2[1,30]	4.48	0.237	8.38	-3.2	1.67	28.5	1248.0	0.0292	1.0
b2[2,30]	5.33	0.216	7.8	0.194	2.62	27.5	1300.0	0.0304	1.0
b2[1,31]	31.0	0.182	11.8	13.3	29.1	57.0	4240.0	0.0991	1.0
b2[2,31]	29.0	0.203	12.8	8.9	27.3	56.4	4000.0	0.0935	1.0
b2[1,32]	19.4	0.304	13.2	7.47	13.8	53.7	1893.0	0.0442	1.0
b2[2,32]	18.0	0.313	13.6	6.06	12.1	53.6	1886.0	0.0441	1.0
b2[1,33]	31.7	0.179	11.0	14.2	30.0	55.9	3824.0	0.0894	1.0
b2[2,33]	31.3	0.168	10.8	14.9	29.5	54.9	4141.0	0.0968	1.0
b2[1,34]	38.6	0.165	10.8	20.7	37.2	61.9	4341.0	0.101	1.0
b2[2,34]	38.1	0.165	10.7	20.2	37.1	60.8	4181.0	0.0977	1.0
b2[1,35]	28.4	0.198	12.1	9.53	26.8	54.4	3713.0	0.0868	1.0
b2[2,35]	29.1	0.174	11.2	12.0	27.3	54.0	4139.0	0.0968	1.0
b2[1,36]	43.2	0.218	13.1	19.7	42.3	70.2	3623.0	0.0847	1.0
b2[2,36]	42.9	0.209	12.9	20.1	41.8	69.9	3793.0	0.0887	1.0
b2[1,37]	8.49	0.287	11.0	-1.27	4.16	38.4	1473.0	0.0344	1.0
b2[2,37]	8.68	0.275	10.4	0.456	4.34	36.8	1439.0	0.0336	1.0
b2[1,38]	35.2	0.197	12.9	13.7	33.8	62.2	4265.0	0.0997	1.0
b2[2,38]	35.9	0.183	12.1	16.2	34.6	61.0	4361.0	0.102	1.0
b2[1,39]	7.71	0.251	8.28	0.707	4.86	30.9	1087.0	0.0254	1.0
b2[2,39]	3.92	0.275	8.68	-2.26	0.589	30.2	999.0	0.0234	1.0
b2[1,40]	3.21	0.208	7.88	-5.54	1.37	25.2	1429.0	0.0334	1.0
b2[2,40]	2.81	0.193	7.66	-5.06	1.01	26.1	1572.0	0.0368	1.0
b2[1,41]	37.2	0.188	12.2	16.1	36.0	63.1	4234.0	0.099	1.0
