	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,6]	28.4	0.115	7.09	16.3	27.9	43.7	3791.0	0.22	1.0
b1[1,7]	5.83	0.0761	3.53	2.04	4.93	14.4	2156.0	0.125	1.0
b1[2,7]	13.5	0.113	5.46	6.0	12.4	26.7	2353.0	0.136	1.0
b1[1,8]	12.0	0.0884	5.26	5.4	10.6	25.4	3539.0	0.205	1.0
b1[2,8]	21.4	0.12	6.85	10.2	20.6	36.4	3278.0	0.19	1.0
b1[1,9]	21.3	0.0935	5.91	11.6	20.7	33.8	3991.0	0.231	1.0
b1[2,9]	28.0	0.109	6.89	16.1	27.5	42.1	4028.0	0.233	1.0
b1[1,10]	16.5	0.149	7.24	5.95	15.3	33.0	2356.0	0.136	1.0
b1[2,10]	19.5	0.169	7.69	7.52	18.5	36.1	2060.0	0.119	1.0
b1[1,11]	21.6	0.0897	5.37	12.4	21.1	33.1	3584.0	0.208	1.0
b1[2,11]	13.6	0.0518	3.39	8.01	13.2	20.7	4286.0	0.248	1.0
b1[1,12]	22.9	0.113	7.09	11.3	22.1	38.0	3932.0	0.228	1.0
b1[2,12]	28.3	0.112	7.18	15.8	27.7	43.1	4114.0	0.238	1.0
b1[1,13]	17.1	0.0885	4.8	9.21	16.5	27.7	2938.0	0.17	1.0
b1[2,13]	2.27	0.0145	0.883	0.751	2.19	4.05	3684.0	0.213	1.0
b1[1,14]	16.5	0.0914	5.76	7.53	15.4	29.3	3980.0	0.231	1.0
b1[2,14]	24.1	0.105	6.59	12.9	23.3	38.3	3960.0	0.229	1.0
b1[1,15]	11.9	0.0653	3.59	6.39	11.3	20.0	3031.0	0.176	1.0
b1[2,15]	1.66	0.0263	1.73	-1.62	1.52	5.26	4324.0	0.251	1.0
b1[1,16]	23.2	0.107	7.17	11.4	22.3	38.6	4471.0	0.259	1.0
b1[2,16]	27.8	0.117	7.61	14.6	27.0	43.8	4195.0	0.243	1.0
b1[1,17]	14.1	0.0716	4.31	7.6	13.4	23.9	3628.0	0.21	1.0
b1[2,17]	15.1	0.0852	4.91	7.88	14.2	26.5	3316.0	0.192	1.0
b1[1,18]	25.0	0.116	7.54	12.4	24.1	41.3	4197.0	0.243	0.999
b1[2,18]	29.1	0.123	8.0	14.9	28.5	45.3	4212.0	0.244	0.999
b1[1,19]	19.1	0.109	5.98	9.71	18.2	32.7	2988.0	0.173	1.0
b1[2,19]	11.4	0.0929	4.66	5.59	10.3	23.1	2517.0	0.146	1.0
b1[1,20]	13.4	0.0722	4.21	7.12	12.7	22.9	3404.0	0.197	1.0
b1[2,20]	23.5	0.105	6.24	13.0	22.8	36.8	3560.0	0.206	1.0
b1[1,21]	22.8	0.105	6.78	11.6	22.0	37.0	4139.0	0.24	1.0
b1[2,21]	23.6	0.107	6.98	11.8	23.0	38.5	4289.0	0.248	1.0
b1[1,22]	31.5	0.122	8.08	16.9	31.1	47.9	4357.0	0.252	1.0
b1[2,22]	32.8	0.135	8.2	18.1	32.2	49.9	3714.0	0.215	0.999
b1[1,23]	17.5	0.133	6.86	7.52	16.4	33.0	2666.0	0.154	1.0
b1[2,23]	12.7	0.135	6.7	4.24	10.9	28.4	2465.0	0.143	1.0
b1[1,24]	31.8	0.127	7.92	18.3	31.2	48.1	3881.0	0.225	0.999
b1[2,24]	33.4	0.125	7.93	19.3	32.7	49.4	3994.0	0.231	1.0
b1[1,25]	10.7	0.13	5.87	4.64	8.69	26.3	2045.0	0.119	1.0
b1[2,25]	6.67	0.122	5.51	1.63	4.7	21.1	2036.0	0.118	0.999
b1[1,26]	22.7	0.116	7.31	10.9	21.8	38.1	3942.0	0.228	1.0
b1[2,26]	26.3	0.123	7.6	13.3	25.5	42.3	3807.0	0.221	1.0
b1[1,27]	25.7	0.0978	6.39	14.6	25.0	39.4	4276.0	0.248	1.0
b1[2,27]	20.5	0.0943	5.95	10.6	19.8	33.4	3981.0	0.231	1.0
b1[1,28]	29.7	0.12	7.45	16.8	29.0	45.0	3843.0	0.223	1.0
b1[2,28]	28.8	0.124	7.72	15.5	28.1	45.4	3847.0	0.223	1.0
b1[1,29]	24.5	0.0905	5.92	14.0	24.0	36.9	4279.0	0.248	1.0
b1[2,29]	17.0	0.0653	4.27	9.87	16.5	26.2	4274.0	0.248	1.0
b1[1,30]	3.15	0.0875	3.65	-0.277	2.08	13.1	1741.0	0.101	1.0
b1[2,30]	10.3	0.155	6.08	3.49	8.5	25.8	1541.0	0.0893	1.0
b1[1,31]	15.9	0.124	7.2	5.56	14.6	32.0	3399.0	0.197	1.0
b1[2,31]	23.0	0.135	7.69	10.4	22.1	39.2	3239.0	0.188	1.0
b1[1,32]	17.4	0.121	6.92	7.21	16.1	33.2	3290.0	0.191	1.0
b1[2,32]	22.0	0.131	7.29	10.6	21.0	37.7	3108.0	0.18	1.0
b1[1,33]	19.0	0.0964	5.93	9.5	18.2	32.1	3778.0	0.219	1.0
b1[2,33]	18.3	0.0868	5.4	9.64	17.6	30.1	3877.0	0.225	1.0
b1[1,34]	33.0	0.122	8.05	18.3	32.4	49.7	4356.0	0.252	1.0
b1[2,34]	34.3	0.125	8.28	19.5	33.8	51.6	4354.0	0.252	1.0
b1[1,35]	19.8	0.111	7.03	8.7	19.0	34.9	4041.0	0.234	1.0
b1[2,35]	25.3	0.118	7.49	12.4	24.6	41.0	4022.0	0.233	1.0
b1[1,36]	6.28	0.0622	2.76	2.99	5.66	12.7	1976.0	0.114	1.0
b1[2,36]	8.71	0.063	2.8	4.93	8.24	14.6	1971.0	0.114	1.0
b1[1,37]	4.83	0.161	5.7	0.767	2.63	21.5	1252.0	0.0726	1.0
b1[2,37]	4.9	0.184	6.28	0.62	2.47	23.9	1168.0	0.0677	1.0
b1[1,38]	24.8	0.106	6.59	13.3	24.1	38.5	3878.0	0.225	1.0
b1[2,38]	21.8	0.109	6.65	10.9	20.9	36.5	3700.0	0.214	1.0
b1[1,39]	5.39	0.156	6.15	-0.241	2.97	22.3	1548.0	0.0897	1.0
b1[2,39]	6.64	0.188	7.16	-0.217	3.9	26.0	1460.0	0.0846	1.0
b1[1,40]	2.36	0.115	5.54	-6.3	1.47	16.2	2321.0	0.134	1.0
b1[2,40]	2.88	0.12	5.5	-4.99	1.9	16.9	2115.0	0.123	1.0
b1[1,41]	18.1	0.117	7.0	7.52	16.9	33.4	3609.0	0.209	1.0
b1[2,41]	27.3	0.121	7.25	14.6	26.7	42.4	3611.0	0.209	1.0
b1[1,42]	2.66	0.0205	1.25	0.912	2.48	5.19	3725.0	0.216	1.0
b1[2,42]	15.6	0.0796	4.71	8.12	14.9	25.9	3506.0	0.203	1.0
b1[1,43]	25.2	0.0993	6.22	13.8	24.7	38.0	3927.0	0.228	1.0
b1[2,43]	21.1	0.0805	5.16	12.0	20.8	31.6	4105.0	0.238	1.0
b1[1,44]	20.1	0.0781	4.98	11.4	19.6	30.5	4065.0	0.235	1.0
b1[2,44]	26.3	0.109	6.57	14.8	25.9	39.7	3638.0	0.211	1.0
b1[1,45]	21.3	0.0975	6.41	10.7	20.7	35.1	4327.0	0.251	1.0
b1[2,45]	21.1	0.0955	5.85	11.3	20.3	33.7	3749.0	0.217	1.0
b1[1,46]	30.0	0.114	7.4	17.2	29.4	45.3	4218.0	0.244	1.0
b1[2,46]	26.9	0.117	7.54	13.8	26.2	42.6	4161.0	0.241	1.0
b1[1,47]	31.5	0.13	7.84	17.8	30.9	48.1	3662.0	0.212	1.0
b1[2,47]	32.8	0.128	8.22	18.5	32.2	49.9	4114.0	0.238	1.0
b1[1,48]	17.1	0.106	6.14	8.06	16.0	31.5	3380.0	0.196	1.0
b1[2,48]	27.4	0.121	6.84	15.3	26.8	42.0	3188.0	0.185	1.0
b1[1,49]	12.4	0.0946	5.34	5.27	11.2	25.2	3193.0	0.185	1.0
b1[2,49]	22.8	0.108	6.64	11.6	22.1	37.0	3765.0	0.218	1.0
b1[1,50]	15.0	0.0827	5.04	7.54	14.1	26.3	3708.0	0.215	1.0
b1[2,50]	14.1	0.0783	4.88	6.93	13.2	25.3	3886.0	0.225	1.0
b1[1,51]	12.7	0.134	6.76	3.95	11.0	29.0	2560.0	0.148	1.0
b1[2,51]	14.2	0.156	7.57	4.52	12.4	31.8	2355.0	0.136	1.0
b1[1,52]	24.4	0.105	6.23	13.6	23.8	37.3	3530.0	0.205	1.0
b1[2,52]	18.8	0.0851	5.45	10.2	18.1	30.9	4098.0	0.237	1.0
b1[1,53]	30.1	0.112	7.47	16.4	29.4	45.3	4473.0	0.259	1.0
b1[2,53]	29.0	0.117	7.87	15.3	28.3	45.4	4487.0	0.26	1.0
b1[1,54]	15.8	0.118	6.79	6.27	14.5	31.7	3321.0	0.192	1.0
b1[2,54]	21.1	0.117	6.58	11.0	20.2	35.8	3193.0	0.185	1.0
b1[1,55]	4.55	0.0225	1.49	1.73	4.48	7.51	4382.0	0.254	1.0
b1[2,55]	6.06	0.0214	1.45	3.51	5.94	8.9	4552.0	0.264	1.0
b1[1,56]	12.8	0.121	6.05	5.27	11.2	28.0	2515.0	0.146	1.0
b1[2,56]	8.93	0.115	5.62	2.8	7.28	22.8	2379.0	0.138	1.0
b1[1,57]	29.4	0.119	7.85	15.4	28.7	45.7	4313.0	0.25	1.0
b1[2,57]	30.7	0.129	8.19	16.1	30.0	47.7	4022.0	0.233	1.0
b1[1,58]	15.9	0.127	6.67	6.43	14.6	31.3	2745.0	0.159	1.0
b1[2,58]	21.9	0.157	7.54	9.87	21.0	38.6	2300.0	0.133	1.0
b1[1,59]	26.4	0.11	7.2	14.4	25.6	41.6	4294.0	0.249	1.0
b1[2,59]	28.9	0.12	7.82	14.9	28.2	45.0	4249.0	0.246	1.0
b1[1,60]	25.0	0.106	7.04	13.4	24.1	40.4	4379.0	0.254	1.0
b1[2,60]	23.7	0.119	7.67	11.0	22.7	40.1	4154.0	0.241	1.0
b1[1,61]	14.7	0.133	6.93	5.39	12.9	31.0	2694.0	0.156	1.0
b1[2,61]	15.2	0.16	7.44	5.37	13.4	32.5	2158.0	0.125	1.0
b1[1,62]	17.8	0.0816	5.17	9.48	17.1	29.4	4013.0	0.232	1.0
b1[2,62]	25.4	0.102	6.72	13.7	24.8	39.4	4360.0	0.253	1.0
b1[1,63]	16.7	0.137	7.39	5.61	15.5	33.2	2919.0	0.169	1.0
b1[2,63]	18.4	0.145	7.68	6.65	17.2	35.0	2810.0	0.163	1.0
b1[1,64]	30.8	0.115	7.7	17.4	30.2	47.1	4483.0	0.26	1.0
b1[2,64]	32.0	0.121	8.12	17.1	31.3	48.3	4498.0	0.261	1.0
b1[1,65]	7.26	0.0691	2.74	3.96	6.78	13.6	1572.0	0.0911	1.0
b1[2,65]	4.93	0.0704	2.49	2.43	4.42	10.2	1249.0	0.0723	1.0
b1[1,66]	1.68	0.128	5.23	-6.31	0.917	13.6	1678.0	0.0972	1.0
b1[2,66]	0.544	0.126	4.67	-5.22	-0.292	12.3	1364.0	0.079	1.0
b1[1,67]	31.1	0.129	8.19	16.1	30.5	47.9	4059.0	0.235	1.0
b1[2,67]	30.9	0.12	7.78	17.1	30.3	47.0	4235.0	0.245	1.0
b1[1,68]	9.39	0.0306	2.03	5.74	9.23	13.5	4410.0	0.255	1.0
b1[2,68]	9.14	0.038	2.39	5.11	8.87	14.1	3954.0	0.229	1.0
b1[1,69]	16.8	0.0984	5.75	8.47	15.6	30.8	3417.0	0.198	1.0
b1[2,69]	19.0	0.1	5.87	10.1	18.0	32.5	3425.0	0.198	1.0
b1[1,70]	10.5	0.132	6.5	2.71	8.75	27.0	2438.0	0.141	1.0
b1[2,70]	16.7	0.152	7.3	6.55	15.1	33.4	2293.0	0.133	1.0
b1[1,71]	18.9	0.113	7.02	7.9	17.9	34.6	3871.0	0.224	1.0
b1[2,71]	21.7	0.113	6.74	10.9	20.8	36.5	3532.0	0.205	1.0
b1[1,72]	31.7	0.118	7.93	17.9	31.0	48.0	4490.0	0.26	1.0
b1[2,72]	33.1	0.124	8.09	18.4	32.4	49.9	4224.0	0.245	1.0
b1[1,73]	23.2	0.122	7.21	11.2	22.4	38.5	3470.0	0.201	1.0
b1[2,73]	18.3	0.123	7.14	7.6	17.1	34.4	3397.0	0.197	1.0
b1[1,74]	21.5	0.0999	6.29	11.2	20.7	35.3	3970.0	0.23	1.0
b1[2,74]	27.0	0.104	6.79	15.1	26.3	41.2	4264.0	0.247	1.0
b1[1,75]	18.2	0.0603	4.03	11.1	17.8	26.9	4474.0	0.259	1.0
b1[2,75]	13.8	0.0556	3.43	7.98	13.4	21.0	3796.0	0.22	1.0
b1[1,76]	8.37	0.0336	1.94	5.12	8.19	12.2	3329.0	0.193	1.0
b1[2,76]	21.7	0.1	5.54	12.1	21.1	33.4	3056.0	0.177	1.0
b1[1,77]	29.9	0.118	7.81	16.4	29.3	46.3	4355.0	0.252	1.0
b1[2,77]	31.4	0.124	7.98	17.3	30.8	48.1	4112.0	0.238	1.0
b1[1,78]	21.0	0.106	6.51	10.6	20.1	35.3	3788.0	0.219	1.0
b1[2,78]	28.1	0.108	6.85	16.5	27.6	42.4	4055.0	0.235	1.0
b1[1,79]	32.0	0.125	7.97	17.7	31.4	48.5	4065.0	0.236	1.0
b1[2,79]	33.8	0.126	8.05	19.5	33.3	49.9	4081.0	0.236	1.0
b1[1,80]	14.0	0.152	7.01	4.8	12.4	31.1	2130.0	0.123	1.0
b1[2,80]	11.5	0.143	6.7	3.44	9.61	28.3	2207.0	0.128	1.0
b1[1,81]	16.8	0.0965	5.63	8.38	15.8	29.6	3398.0	0.197	1.0
b1[2,81]	25.4	0.0996	6.3	14.9	24.6	39.0	4010.0	0.232	1.0
b1[1,82]	31.3	0.123	7.99	17.2	30.8	47.6	4218.0	0.244	1.0
b1[2,82]	32.8	0.122	8.05	18.2	32.2	49.4	4325.0	0.251	1.0
b1[1,83]	17.5	0.128	7.3	6.44	16.2	33.6	3233.0	0.187	1.0
b1[2,83]	23.1	0.139	7.92	10.1	22.1	40.0	3250.0	0.188	1.0
b1[1,84]	24.5	0.116	7.54	12.0	23.6	40.5	4228.0	0.245	1.0
b1[2,84]	29.9	0.113	7.45	16.8	29.2	45.4	4362.0	0.253	1.0
b1[1,85]	13.0	0.0549	3.48	7.7	12.5	20.7	4006.0	0.232	1.0
b1[2,85]	24.0	0.102	5.93	13.6	23.4	36.5	3371.0	0.195	1.0
b1[1,86]	26.5	0.12	7.68	13.3	25.6	43.2	4109.0	0.238	1.0
b1[2,86]	27.2	0.124	7.78	13.7	26.6	43.5	3959.0	0.229	1.0
b1[1,87]	21.6	0.0814	5.17	12.8	21.0	32.5	4031.0	0.234	1.0
b1[2,87]	23.9	0.102	6.43	12.9	23.2	37.6	3984.0	0.231	1.0
b1[1,88]	23.4	0.111	7.4	10.9	22.5	39.0	4463.0	0.259	1.0
b1[2,88]	27.4	0.126	7.86	13.5	26.7	43.5	3863.0	0.224	1.0
b1[1,89]	6.46	0.0414	1.97	3.74	6.17	10.6	2253.0	0.131	1.0
b1[2,89]	1.34	0.0197	0.889	0.132	1.28	2.64	2042.0	0.118	1.0
b1[1,90]	20.3	0.0894	5.2	11.9	19.7	31.5	3384.0	0.196	1.0
b1[2,90]	14.3	0.101	5.64	6.56	13.2	28.0	3095.0	0.179	1.0
b1[1,91]	15.8	0.104	6.01	7.25	14.6	29.7	3340.0	0.194	1.0
b1[2,91]	18.9	0.0948	5.31	10.5	18.2	30.5	3144.0	0.182	1.0
b1[1,92]	8.99	0.121	6.0	2.39	6.99	23.9	2443.0	0.142	1.0
b1[2,92]	12.6	0.14	6.9	4.77	10.4	29.6	2445.0	0.142	1.0
b1[1,93]	19.1	0.0983	6.14	9.75	18.1	33.2	3899.0	0.226	1.0
b1[2,93]	28.3	0.108	6.75	16.3	27.8	42.3	3891.0	0.225	1.0
b1[1,94]	6.28	0.112	5.25	1.52	4.42	20.0	2191.0	0.127	1.0
b1[2,94]	12.8	0.142	6.23	5.56	11.0	28.6	1929.0	0.112	1.0
b1[1,95]	13.9	0.0763	4.41	7.58	13.1	24.3	3332.0	0.193	1.0
b1[2,95]	25.2	0.101	6.1	14.7	24.5	38.2	3620.0	0.21	1.0
b1[1,96]	13.7	0.0628	3.85	7.63	13.2	22.2	3750.0	0.217	0.999
b1[2,96]	23.1	0.0972	6.11	12.6	22.5	35.9	3954.0	0.229	1.0
b2[1,1]	21.3	0.11	7.08	9.64	20.6	36.0	4160.0	0.241	1.0
b2[2,1]	23.4	0.107	7.04	11.8	22.6	38.4	4290.0	0.249	1.0
b2[1,2]	9.27	0.105	4.77	3.74	8.08	21.3	2047.0	0.119	1.0
b2[2,2]	9.01	0.129	5.29	3.69	7.33	23.0	1675.0	0.097	1.0
b2[1,3]	5.55	0.113	2.56	2.54	5.03	10.6	514.0	0.0298	1.0
b2[2,3]	0.00281	0.166	2.55	-2.35	-0.219	1.97	238.0	0.0138	1.02
b2[1,4]	21.7	0.1	6.39	11.3	20.9	35.9	4070.0	0.236	1.0
b2[2,4]	23.2	0.111	6.86	11.4	22.6	37.2	3808.0	0.221	1.0
b2[1,5]	25.5	0.109	7.03	13.4	24.8	40.3	4134.0	0.24	1.0
b2[2,5]	26.1	0.113	7.33	13.3	25.5	41.3	4171.0	0.242	1.0
b2[1,6]	22.5	0.0862	5.21	13.6	22.0	33.6	3650.0	0.211	1.0
b2[2,6]	26.2	0.104	6.0	15.3	25.7	38.5	3350.0	0.194	1.0
b2[1,7]	10.0	0.137	5.79	3.6	8.36	24.8	1774.0	0.103	1.0
b2[2,7]	11.5	0.137	5.94	4.4	10.0	26.3	1891.0	0.11	1.0
b2[1,8]	9.59	0.123	5.42	3.25	8.07	22.8	1932.0	0.112	0.999
b2[2,8]	14.6	0.0934	4.78	7.73	13.7	26.1	2616.0	0.152	1.0
b2[1,9]	18.8	0.107	5.98	9.17	18.0	31.9	3119.0	0.181	1.0
b2[2,9]	21.7	0.0991	6.28	10.9	21.0	35.1	4018.0	0.233	1.0
b2[1,10]	5.75	0.164	4.97	1.05	4.1	19.4	920.0	0.0533	1.0
b2[2,10]	5.08	0.157	5.11	0.751	3.17	19.1	1055.0	0.0611	1.0
b2[1,11]	3.51	0.0485	1.57	1.62	3.1	7.61	1052.0	0.0609	1.0
b2[2,11]	4.74	0.0173	1.13	2.71	4.66	7.11	4258.0	0.247	1.0
b2[1,12]	10.9	0.182	6.67	3.39	8.94	28.0	1347.0	0.0781	1.0
b2[2,12]	18.4	0.11	5.97	9.41	17.4	32.0	2949.0	0.171	1.0
b2[1,13]	6.76	0.0982	4.0	2.21	5.71	17.1	1660.0	0.0962	1.0
b2[2,13]	6.38	0.104	3.58	2.79	5.37	16.2	1176.0	0.0681	1.0
b2[1,14]	19.8	0.111	6.4	9.67	18.9	34.0	3306.0	0.192	1.0
b2[2,14]	23.2	0.0964	6.3	12.5	22.6	36.9	4269.0	0.247	1.0
b2[1,15]	8.28	0.074	3.46	4.02	7.49	16.7	2184.0	0.127	1.0
b2[2,15]	4.76	0.0965	3.86	1.38	3.52	14.9	1602.0	0.0928	1.0
b2[1,16]	24.9	0.106	7.0	12.8	24.2	39.5	4390.0	0.254	1.0
b2[2,16]	25.9	0.107	7.12	13.5	25.4	40.8	4441.0	0.257	1.0
b2[1,17]	23.2	0.103	6.4	12.4	22.4	37.3	3851.0	0.223	1.0
b2[2,17]	25.0	0.1	6.5	13.9	24.4	39.0	4192.0	0.243	1.0
b2[1,18]	24.3	0.121	7.62	11.5	23.6	40.0	3933.0	0.228	1.0
b2[2,18]	27.1	0.114	7.47	14.0	26.5	42.6	4328.0	0.251	1.0
b2[1,19]	16.6	0.139	6.33	7.0	15.5	30.9	2081.0	0.121	1.0
b2[2,19]	17.8	0.16	6.38	8.52	16.6	32.5	1600.0	0.0927	1.0
b2[1,20]	19.8	0.134	7.17	8.28	19.0	35.5	2858.0	0.166	1.0
b2[2,20]	23.6	0.139	6.93	12.3	22.7	39.0	2473.0	0.143	1.0
b2[1,21]	26.2	0.124	7.58	13.0	25.5	41.9	3748.0	0.217	1.0
b2[2,21]	28.9	0.116	7.52	15.5	28.0	44.8	4226.0	0.245	1.0
b2[1,22]	26.5	0.104	6.36	15.5	25.8	40.2	3731.0	0.216	1.0
b2[2,22]	25.9	0.113	6.78	14.4	25.2	40.4	3613.0	0.209	1.0
b2[1,23]	13.6	0.0644	3.69	7.57	13.1	21.8	3289.0	0.191	1.0
b2[2,23]	13.0	0.107	4.89	5.54	12.3	23.8	2084.0	0.121	1.0
b2[1,24]	19.7	0.145	6.92	8.81	18.8	34.8	2291.0	0.133	1.0
b2[2,24]	25.1	0.0984	6.4	14.0	24.5	38.8	4233.0	0.245	0.999
b2[1,25]	16.0	0.0805	4.79	8.65	15.3	26.8	3533.0	0.205	1.0
b2[2,25]	11.2	0.236	7.27	1.99	9.8	26.7	952.0	0.0552	1.0
b2[1,26]	24.0	0.102	6.35	13.5	23.3	37.9	3862.0	0.224	1.0
b2[2,26]	22.7	0.136	7.33	10.0	21.9	38.0	2924.0	0.169	1.0
b2[1,27]	27.4	0.115	7.3	14.8	26.8	42.7	4000.0	0.232	1.0
b2[2,27]	27.9	0.118	7.54	14.7	27.3	44.0	4077.0	0.236	1.0
b2[1,28]	28.5	0.107	7.07	15.8	27.9	43.5	4368.0	0.253	1.0
b2[2,28]	30.8	0.107	7.22	18.0	30.0	46.2	4517.0	0.262	1.0
b2[1,29]	29.5	0.131	7.72	15.8	28.9	45.7	3477.0	0.201	1.0
b2[2,29]	31.2	0.123	7.76	17.4	30.5	47.3	3960.0	0.229	1.0
b2[1,30]	1.18	0.0942	3.4	-3.12	0.609	9.38	1299.0	0.0753	1.0
b2[2,30]	3.11	0.12	3.52	0.317	2.13	12.2	860.0	0.0498	1.0
b2[1,31]	21.5	0.108	6.45	11.4	20.5	35.6	3564.0	0.206	1.0
b2[2,31]	19.0	0.161	7.39	7.36	18.0	34.7	2112.0	0.122	1.0
b2[1,32]	11.5	0.0406	2.55	7.01	11.2	16.8	3932.0	0.228	1.0
b2[2,32]	10.4	0.0489	2.82	5.73	10.0	16.5	3324.0	0.193	1.0
b2[1,33]	22.1	0.107	6.63	11.2	21.2	36.4	3850.0	0.223	1.0
b2[2,33]	23.6	0.115	6.75	12.5	22.7	38.5	3466.0	0.201	1.0
b2[1,34]	27.9	0.106	6.72	16.4	27.3	42.1	3994.0	0.231	1.0
b2[2,34]	29.0	0.108	6.86	16.9	28.4	43.0	4007.0	0.232	1.0
b2[1,35]	15.2	0.12	6.07	6.54	14.0	29.2	2552.0	0.148	1.0
b2[2,35]	19.9	0.102	5.95	10.5	19.1	32.7	3373.0	0.195	1.0
b2[1,36]	13.7	0.229	7.62	4.44	11.6	31.2	1108.0	0.0642	1.0
b2[2,36]	20.9	0.108	6.33	10.9	19.9	34.9	3458.0	0.2	1.0
b2[1,37]	2.99	0.171	4.96	-1.56	1.33	17.0	843.0	0.0489	1.0
b2[2,37]	4.77	0.214	5.42	0.376	2.68	20.6	640.0	0.0371	1.0
b2[1,38]	21.5	0.152	7.41	9.34	20.7	37.3	2368.0	0.137	1.0
b2[2,38]	25.6	0.102	6.98	13.6	25.0	40.1	4706.0	0.273	1.0
b2[1,39]	4.63	0.136	3.95	0.6	3.52	14.8	847.0	0.0491	1.0
b2[2,39]	1.27	0.161	3.97	-2.14	0.235	12.9	606.0	0.0351	1.0
b2[1,40]	1.24	0.0992	3.6	-4.78	0.795	9.64	1320.0	0.0765	1.0
b2[2,40]	1.65	0.12	3.79	-3.48	1.03	10.7	1001.0	0.058	1.0
b2[1,41]	24.9	0.123	7.49	12.1	24.1	40.8	3715.0	0.215	1.0
b2[2,41]	27.2	0.117	7.56	13.6	26.6	43.1	4191.0	0.243	1.0
b2[1,42]	3.25	0.135	4.69	-0.546	1.58	16.2	1212.0	0.0702	1.0
b2[2,42]	10.0	0.135	4.76	4.61	8.75	22.3	1239.0	0.0718	1.0
b2[1,43]	11.2	0.123	5.76	3.0	10.3	23.6	2190.0	0.127	1.0
b2[2,43]	15.9	0.103	4.82	8.59	15.1	26.9	2185.0	0.127	1.0
b2[1,44]	19.9	0.111	6.79	8.95	19.0	34.4	3715.0	0.215	1.0
b2[2,44]	21.3	0.104	6.78	9.9	20.4	35.6	4269.0	0.247	1.0
