	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
beta[42,3,1]	-0.238	0.00233	0.182	-0.599	-0.245	0.112	6099.0	0.803	1.0
beta[43,3,1]	0.00274	0.00411	0.398	-0.825	-0.00236	0.769	9400.0	1.24	1.0
beta[44,3,1]	0.141	0.0021	0.157	-0.185	0.142	0.43	5561.0	0.732	1.0
beta[45,3,1]	0.144	0.0018	0.143	-0.148	0.143	0.413	6303.0	0.83	0.999
beta[46,3,1]	0.00166	0.00427	0.402	-0.818	0.0047	0.75	8847.0	1.16	0.999
beta[47,3,1]	0.127	0.00181	0.153	-0.183	0.127	0.418	7114.0	0.937	0.999
beta[48,3,1]	-0.245	0.00169	0.134	-0.531	-0.244	0.0139	6335.0	0.834	1.0
beta[49,3,1]	0.0808	0.00167	0.136	-0.202	0.0828	0.339	6639.0	0.874	1.0
beta[50,3,1]	-0.0405	0.00215	0.167	-0.381	-0.0404	0.278	6027.0	0.794	0.999
beta[51,3,1]	1.13	0.00201	0.165	0.796	1.12	1.44	6769.0	0.891	1.0
beta[52,3,1]	-0.587	0.00173	0.133	-0.861	-0.588	-0.333	5875.0	0.774	1.0
beta[53,3,1]	-0.0869	0.00204	0.144	-0.378	-0.085	0.183	4943.0	0.651	1.0
beta[54,3,1]	0.855	0.00211	0.164	0.525	0.852	1.15	6050.0	0.797	1.0
beta[55,3,1]	-0.811	0.00175	0.137	-1.1	-0.809	-0.554	6112.0	0.805	0.999
beta[56,3,1]	-0.527	0.00205	0.146	-0.82	-0.527	-0.257	5061.0	0.666	1.0
beta[57,3,1]	-0.438	0.00205	0.173	-0.785	-0.441	-0.112	7094.0	0.934	1.0
beta[58,3,1]	0.467	0.00198	0.146	0.172	0.466	0.745	5429.0	0.715	1.0
beta[59,3,1]	-0.00857	0.00399	0.389	-0.819	-0.0128	0.717	9499.0	1.25	1.0
beta[60,3,1]	0.0255	0.00197	0.145	-0.271	0.0257	0.294	5421.0	0.714	1.0
beta[61,3,1]	-0.284	0.00206	0.179	-0.656	-0.282	0.0529	7530.0	0.991	1.0
beta[62,3,1]	-0.118	0.00187	0.142	-0.407	-0.117	0.143	5779.0	0.761	0.999
beta[63,3,1]	-0.00156	0.00433	0.394	-0.817	-0.00488	0.75	8267.0	1.09	1.0
beta[64,3,1]	0.189	0.00189	0.148	-0.115	0.188	0.467	6091.0	0.802	1.0
beta[65,3,1]	0.144	0.00206	0.146	-0.162	0.146	0.42	5028.0	0.662	1.0
beta[66,3,1]	-0.111	0.00207	0.141	-0.4	-0.112	0.152	4632.0	0.61	1.0
beta[67,3,1]	-0.0598	0.00216	0.185	-0.44	-0.0596	0.281	7371.0	0.97	1.0
beta[68,3,1]	-0.406	0.00197	0.159	-0.733	-0.406	-0.109	6495.0	0.855	1.0
beta[69,3,1]	0.032	0.00194	0.142	-0.253	0.0301	0.303	5365.0	0.706	1.0
beta[70,3,1]	-0.293	0.00174	0.137	-0.571	-0.294	-0.0293	6228.0	0.82	1.0
beta[71,3,1]	0.00268	0.00432	0.382	-0.77	-0.00223	0.732	7848.0	1.03	1.0
beta[72,3,1]	0.377	0.00188	0.155	0.0611	0.375	0.678	6757.0	0.89	0.999
beta[73,3,1]	0.421	0.00199	0.168	0.0848	0.418	0.739	7141.0	0.94	0.999
beta[74,3,1]	0.0119	0.00188	0.15	-0.29	0.00934	0.299	6371.0	0.839	1.0
beta[75,3,1]	0.384	0.00215	0.171	0.0358	0.383	0.71	6331.0	0.834	1.0
beta[76,3,1]	0.234	0.00202	0.157	-0.0847	0.234	0.532	6046.0	0.796	1.0
beta[77,3,1]	-0.195	0.00195	0.173	-0.546	-0.196	0.133	7825.0	1.03	0.999
beta[78,3,1]	-0.177	0.0019	0.152	-0.472	-0.178	0.107	6418.0	0.845	1.0
beta[79,3,1]	0.000562	0.00388	0.397	-0.817	0.0059	0.754	10459.0	1.38	0.999
beta[80,3,1]	-0.0187	0.00201	0.153	-0.33	-0.0171	0.265	5799.0	0.763	1.0
beta[81,3,1]	-0.632	0.00225	0.188	-1.02	-0.631	-0.281	6980.0	0.919	0.999
beta[82,3,1]	-0.441	0.00218	0.187	-0.826	-0.441	-0.0882	7307.0	0.962	1.0
beta[83,3,1]	-0.00552	0.00407	0.397	-0.83	-0.0115	0.746	9513.0	1.25	1.0
beta[84,3,1]	-0.302	0.00179	0.146	-0.598	-0.304	-0.0209	6655.0	0.876	1.0
beta[85,3,1]	0.0452	0.00198	0.144	-0.258	0.0422	0.318	5278.0	0.695	1.0
beta[86,3,1]	0.175	0.00224	0.187	-0.209	0.173	0.53	6969.0	0.918	0.999
beta[87,3,1]	0.269	0.00176	0.147	-0.0266	0.265	0.549	6917.0	0.911	1.0
beta[88,3,1]	-0.00464	0.00407	0.399	-0.817	-0.00954	0.728	9602.0	1.26	1.0
beta[89,3,1]	0.374	0.00188	0.153	0.0661	0.369	0.664	6601.0	0.869	1.0
beta[90,3,1]	-0.333	0.00201	0.165	-0.67	-0.332	-0.0234	6710.0	0.883	1.0
beta[91,3,1]	-0.491	0.00176	0.144	-0.78	-0.493	-0.219	6652.0	0.876	1.0
beta[92,3,1]	0.182	0.00209	0.151	-0.12	0.181	0.469	5252.0	0.691	1.0
beta[93,3,1]	-0.104	0.00192	0.154	-0.419	-0.105	0.182	6442.0	0.848	1.0
beta[94,3,1]	-0.36	0.00195	0.146	-0.658	-0.36	-0.0889	5559.0	0.732	1.0
beta[95,3,1]	-0.247	0.00182	0.14	-0.536	-0.248	0.0159	5870.0	0.773	1.0
beta[96,3,1]	0.176	0.00239	0.191	-0.208	0.176	0.534	6354.0	0.837	1.0
beta[97,3,1]	-0.0495	0.00188	0.148	-0.351	-0.0499	0.233	6248.0	0.823	1.0
beta[98,3,1]	0.205	0.00193	0.142	-0.0855	0.204	0.478	5422.0	0.714	1.0
beta[99,3,1]	-0.46	0.00212	0.159	-0.789	-0.458	-0.161	5618.0	0.74	1.0
beta[100,3,1]	0.0223	0.00165	0.138	-0.268	0.0212	0.282	6958.0	0.916	1.0
beta[101,3,1]	-0.348	0.00198	0.147	-0.65	-0.348	-0.0738	5494.0	0.723	1.0
beta[102,3,1]	0.69	0.00193	0.155	0.386	0.689	0.987	6405.0	0.843	1.0
beta[103,3,1]	-0.118	0.00199	0.161	-0.45	-0.122	0.192	6589.0	0.867	1.0
beta[104,3,1]	-0.213	0.00234	0.188	-0.59	-0.217	0.153	6442.0	0.848	0.999
beta[105,3,1]	0.0793	0.00196	0.139	-0.202	0.0792	0.347	5031.0	0.662	1.0
beta[106,3,1]	0.135	0.00184	0.139	-0.147	0.135	0.397	5749.0	0.757	1.0
beta[107,3,1]	0.167	0.00181	0.149	-0.138	0.167	0.453	6790.0	0.894	1.0
beta[108,3,1]	0.576	0.00208	0.15	0.279	0.573	0.863	5251.0	0.691	1.0
beta[109,3,1]	-0.323	0.00179	0.14	-0.613	-0.321	-0.0587	6113.0	0.805	1.0
beta[110,3,1]	-0.6	0.00215	0.178	-0.969	-0.598	-0.27	6865.0	0.904	1.0
beta[1,1,2]	-1.21	0.00346	0.279	-1.78	-1.21	-0.665	6499.0	0.856	1.0
beta[2,1,2]	-1.22	0.00412	0.294	-1.83	-1.23	-0.654	5103.0	0.672	1.0
beta[3,1,2]	-0.44	0.00362	0.281	-1.01	-0.441	0.104	6036.0	0.795	0.999
beta[4,1,2]	-0.0807	0.0037	0.315	-0.733	-0.0844	0.531	7254.0	0.955	1.0
beta[5,1,2]	0.463	0.0037	0.318	-0.171	0.458	1.06	7351.0	0.968	1.0
beta[6,1,2]	0.0476	0.00377	0.298	-0.543	0.0402	0.624	6217.0	0.818	1.0
beta[7,1,2]	-0.971	0.0034	0.275	-1.53	-0.971	-0.453	6558.0	0.863	1.0
beta[8,1,2]	-0.823	0.00366	0.293	-1.42	-0.829	-0.263	6437.0	0.848	1.0
beta[9,1,2]	0.474	0.00469	0.325	-0.184	0.476	1.09	4803.0	0.632	1.0
beta[10,1,2]	-0.808	0.00359	0.272	-1.37	-0.808	-0.287	5733.0	0.755	1.0
beta[11,1,2]	0.559	0.00456	0.331	-0.11	0.554	1.2	5261.0	0.693	1.0
beta[12,1,2]	-0.263	0.00397	0.29	-0.842	-0.268	0.305	5333.0	0.702	1.0
beta[13,1,2]	1.26	0.00436	0.351	0.562	1.26	1.96	6496.0	0.855	1.0
beta[14,1,2]	0.0616	0.00421	0.311	-0.588	0.0569	0.659	5484.0	0.722	1.0
beta[15,1,2]	-0.667	0.00352	0.288	-1.25	-0.668	-0.131	6713.0	0.884	1.0
beta[16,1,2]	1.64	0.00434	0.35	0.947	1.64	2.32	6492.0	0.855	1.0
beta[17,1,2]	-1.12	0.00337	0.268	-1.67	-1.11	-0.613	6311.0	0.831	1.0
beta[18,1,2]	0.916	0.00394	0.322	0.271	0.912	1.55	6668.0	0.878	0.999
beta[19,1,2]	-0.66	0.00335	0.271	-1.22	-0.661	-0.142	6543.0	0.861	1.0
beta[20,1,2]	-0.635	0.00382	0.296	-1.25	-0.634	-0.0892	5988.0	0.788	1.0
beta[21,1,2]	-0.923	0.00349	0.28	-1.5	-0.929	-0.391	6441.0	0.848	0.999
beta[22,1,2]	-0.196	0.00428	0.314	-0.828	-0.204	0.423	5384.0	0.709	0.999
beta[23,1,2]	0.544	0.00431	0.331	-0.103	0.536	1.19	5898.0	0.777	1.0
beta[24,1,2]	-0.636	0.00386	0.285	-1.22	-0.639	-0.0715	5469.0	0.72	1.0
beta[25,1,2]	-0.774	0.0035	0.278	-1.33	-0.776	-0.25	6295.0	0.829	1.0
beta[26,1,2]	-1.22	0.00363	0.283	-1.79	-1.22	-0.683	6080.0	0.8	1.0
beta[27,1,2]	-0.388	0.00332	0.274	-0.946	-0.39	0.124	6842.0	0.901	1.0
beta[28,1,2]	-0.506	0.0038	0.281	-1.07	-0.507	0.0227	5464.0	0.719	1.0
beta[29,1,2]	-0.205	0.00383	0.301	-0.815	-0.212	0.374	6179.0	0.814	0.999
beta[30,1,2]	-0.483	0.00384	0.292	-1.09	-0.483	0.0605	5804.0	0.764	1.0
beta[31,1,2]	-1.31	0.00373	0.293	-1.91	-1.31	-0.757	6163.0	0.811	1.0
beta[32,1,2]	-0.385	0.0037	0.291	-0.968	-0.382	0.164	6190.0	0.815	1.0
beta[33,1,2]	-1.06	0.00378	0.279	-1.63	-1.06	-0.524	5437.0	0.716	1.0
beta[34,1,2]	0.00977	0.00361	0.294	-0.581	0.0062	0.587	6610.0	0.87	0.999
beta[35,1,2]	1.65	0.00462	0.374	0.897	1.64	2.38	6561.0	0.864	1.0
beta[36,1,2]	1.2	0.00465	0.349	0.507	1.2	1.87	5620.0	0.74	1.0
beta[37,1,2]	-0.162	0.00416	0.314	-0.796	-0.165	0.445	5686.0	0.749	1.0
beta[38,1,2]	0.909	0.00405	0.33	0.253	0.904	1.54	6634.0	0.873	1.0
beta[39,1,2]	1.65	0.00482	0.376	0.9	1.64	2.36	6075.0	0.8	1.0
beta[40,1,2]	1.5	0.00436	0.371	0.777	1.5	2.22	7256.0	0.955	1.0
beta[41,1,2]	0.183	0.00343	0.302	-0.425	0.181	0.745	7747.0	1.02	1.0
beta[42,1,2]	1.3	0.0043	0.336	0.639	1.29	1.95	6125.0	0.806	1.0
beta[43,1,2]	-1.28	0.00355	0.27	-1.83	-1.29	-0.766	5802.0	0.764	1.0
beta[44,1,2]	-0.0149	0.00429	0.328	-0.675	-0.0166	0.609	5845.0	0.77	1.0
beta[45,1,2]	-0.417	0.00352	0.298	-1.02	-0.418	0.151	7154.0	0.942	1.0
beta[46,1,2]	-0.562	0.004	0.323	-1.23	-0.566	0.0458	6509.0	0.857	1.0
beta[47,1,2]	0.981	0.00447	0.347	0.312	0.979	1.65	6005.0	0.791	1.0
beta[48,1,2]	-1.19	0.00343	0.269	-1.75	-1.19	-0.676	6140.0	0.808	1.0
beta[49,1,2]	-0.802	0.00344	0.269	-1.35	-0.805	-0.283	6095.0	0.802	1.0
beta[50,1,2]	-0.527	0.0038	0.306	-1.14	-0.527	0.0376	6503.0	0.856	1.0
beta[51,1,2]	-0.982	0.00343	0.284	-1.56	-0.985	-0.448	6854.0	0.902	1.0
beta[52,1,2]	0.557	0.00407	0.326	-0.101	0.549	1.19	6415.0	0.845	1.0
beta[53,1,2]	-0.266	0.0036	0.288	-0.846	-0.271	0.289	6397.0	0.842	1.0
beta[54,1,2]	-1.11	0.00395	0.319	-1.77	-1.11	-0.508	6531.0	0.86	1.0
beta[55,1,2]	-1.37	0.00341	0.274	-1.92	-1.37	-0.837	6483.0	0.854	1.0
beta[56,1,2]	-0.36	0.0038	0.289	-0.931	-0.362	0.188	5795.0	0.763	1.0
beta[57,1,2]	0.95	0.00421	0.329	0.28	0.943	1.58	6109.0	0.804	1.0
beta[58,1,2]	-0.599	0.00383	0.32	-1.27	-0.606	0.00934	6987.0	0.92	1.0
beta[59,1,2]	0.425	0.00381	0.304	-0.185	0.419	1.01	6349.0	0.836	1.0
beta[60,1,2]	-0.771	0.00349	0.29	-1.37	-0.769	-0.221	6933.0	0.913	1.0
beta[61,1,2]	1.64	0.0043	0.352	0.926	1.63	2.33	6708.0	0.883	1.0
beta[62,1,2]	-0.23	0.0039	0.299	-0.825	-0.235	0.34	5887.0	0.775	1.0
beta[63,1,2]	-0.299	0.0036	0.287	-0.881	-0.302	0.246	6336.0	0.834	1.0
beta[64,1,2]	-0.87	0.00365	0.282	-1.45	-0.87	-0.336	5967.0	0.786	1.0
beta[65,1,2]	-0.684	0.0033	0.279	-1.26	-0.687	-0.156	7155.0	0.942	1.0
beta[66,1,2]	-0.755	0.00363	0.282	-1.34	-0.754	-0.219	6026.0	0.793	1.0
beta[67,1,2]	1.78	0.00524	0.425	0.94	1.77	2.6	6601.0	0.869	1.0
beta[68,1,2]	0.87	0.00388	0.324	0.199	0.863	1.48	6954.0	0.916	1.0
beta[69,1,2]	-0.267	0.00383	0.287	-0.843	-0.27	0.27	5620.0	0.74	1.0
beta[70,1,2]	-0.25	0.00375	0.286	-0.813	-0.248	0.3	5811.0	0.765	1.0
beta[71,1,2]	-1.16	0.00355	0.284	-1.74	-1.16	-0.627	6399.0	0.842	1.0
beta[72,1,2]	-0.283	0.00373	0.288	-0.873	-0.289	0.267	5951.0	0.784	1.0
beta[73,1,2]	-0.236	0.00364	0.289	-0.831	-0.239	0.317	6310.0	0.831	0.999
beta[74,1,2]	0.634	0.00407	0.32	0.00175	0.62	1.23	6188.0	0.815	1.0
beta[75,1,2]	-0.802	0.00358	0.294	-1.4	-0.809	-0.235	6752.0	0.889	1.0
beta[76,1,2]	1.48	0.00434	0.361	0.76	1.47	2.17	6903.0	0.909	1.0
beta[77,1,2]	-0.922	0.00418	0.3	-1.53	-0.922	-0.333	5133.0	0.676	1.0
beta[78,1,2]	1.19	0.00414	0.337	0.505	1.18	1.83	6616.0	0.871	0.999
beta[79,1,2]	-1.29	0.00364	0.266	-1.84	-1.3	-0.797	5319.0	0.7	1.0
beta[80,1,2]	0.33	0.00413	0.318	-0.324	0.322	0.94	5939.0	0.782	1.0
beta[81,1,2]	0.834	0.00429	0.329	0.18	0.818	1.48	5894.0	0.776	0.999
beta[82,1,2]	0.568	0.00447	0.343	-0.105	0.561	1.24	5889.0	0.775	1.0
beta[83,1,2]	-0.188	0.00389	0.291	-0.787	-0.196	0.373	5609.0	0.739	1.0
beta[84,1,2]	0.189	0.0037	0.292	-0.409	0.187	0.75	6249.0	0.823	1.0
beta[85,1,2]	-0.551	0.00374	0.294	-1.14	-0.556	0.0227	6201.0	0.816	1.0
beta[86,1,2]	0.977	0.00375	0.318	0.353	0.971	1.58	7188.0	0.946	1.0
beta[87,1,2]	-0.263	0.00416	0.314	-0.899	-0.271	0.337	5697.0	0.75	0.999
beta[88,1,2]	-0.478	0.00397	0.297	-1.09	-0.478	0.0943	5595.0	0.737	1.0
beta[89,1,2]	-0.843	0.00385	0.288	-1.43	-0.844	-0.306	5592.0	0.736	1.0
beta[90,1,2]	0.967	0.00402	0.335	0.286	0.957	1.62	6969.0	0.918	1.0
beta[91,1,2]	0.705	0.00422	0.313	0.0559	0.697	1.31	5511.0	0.726	0.999
beta[92,1,2]	-1.29	0.00372	0.302	-1.91	-1.3	-0.714	6553.0	0.863	1.0
beta[93,1,2]	-0.148	0.00389	0.298	-0.744	-0.152	0.426	5870.0	0.773	1.0
beta[94,1,2]	-0.826	0.00393	0.302	-1.43	-0.826	-0.254	5884.0	0.775	1.0
beta[95,1,2]	-0.85	0.00354	0.27	-1.4	-0.853	-0.341	5807.0	0.765	1.0
beta[96,1,2]	-0.506	0.00385	0.285	-1.08	-0.511	0.0227	5484.0	0.722	1.0
beta[97,1,2]	-1.43	0.00356	0.263	-1.98	-1.43	-0.943	5457.0	0.718	1.0
beta[98,1,2]	-0.238	0.0038	0.295	-0.839	-0.241	0.322	6049.0	0.796	1.0
beta[99,1,2]	0.751	0.00399	0.335	0.0864	0.746	1.38	7045.0	0.927	1.0
beta[100,1,2]	0.0576	0.00377	0.309	-0.574	0.0524	0.635	6718.0	0.884	1.0
beta[101,1,2]	0.391	0.00385	0.305	-0.225	0.388	0.979	6284.0	0.827	1.0
beta[102,1,2]	-1.12	0.00379	0.295	-1.73	-1.12	-0.569	6051.0	0.797	1.0
beta[103,1,2]	1.37	0.00431	0.346	0.691	1.36	2.04	6458.0	0.85	0.999
beta[104,1,2]	0.177	0.00445	0.321	-0.462	0.168	0.805	5202.0	0.685	1.0
beta[105,1,2]	-0.898	0.00368	0.278	-1.47	-0.899	-0.382	5719.0	0.753	1.0
beta[106,1,2]	-1.21	0.00421	0.304	-1.84	-1.21	-0.634	5198.0	0.684	1.0
beta[107,1,2]	0.295	0.00401	0.32	-0.346	0.296	0.905	6343.0	0.835	1.0
beta[108,1,2]	-1.34	0.00356	0.292	-1.94	-1.34	-0.789	6750.0	0.889	1.0
beta[109,1,2]	-0.332	0.0039	0.277	-0.905	-0.33	0.194	5027.0	0.662	1.0
beta[110,1,2]	0.24	0.00407	0.324	-0.407	0.237	0.851	6321.0	0.832	1.0
beta[1,2,2]	-0.877	0.00377	0.269	-1.42	-0.881	-0.372	5108.0	0.673	1.0
beta[2,2,2]	-1.34	0.00324	0.265	-1.88	-1.34	-0.838	6694.0	0.881	1.0
beta[3,2,2]	-0.27	0.0037	0.29	-0.85	-0.273	0.291	6137.0	0.808	1.0
beta[4,2,2]	0.462	0.00425	0.316	-0.187	0.457	1.06	5510.0	0.725	1.0
beta[5,2,2]	-1.11	0.00351	0.273	-1.66	-1.11	-0.588	6043.0	0.796	1.0
beta[6,2,2]	0.231	0.00358	0.303	-0.396	0.23	0.805	7156.0	0.942	1.0
beta[7,2,2]	0.264	0.00426	0.31	-0.364	0.268	0.835	5311.0	0.699	1.0
beta[8,2,2]	-0.329	0.0038	0.291	-0.917	-0.331	0.218	5877.0	0.774	1.0
beta[9,2,2]	0.687	0.00387	0.312	0.0634	0.68	1.31	6499.0	0.856	1.0
beta[10,2,2]	0.673	0.00393	0.322	0.042	0.661	1.29	6709.0	0.883	1.0
beta[11,2,2]	1.06	0.00458	0.338	0.374	1.06	1.72	5467.0	0.72	1.0
beta[12,2,2]	0.223	0.00385	0.291	-0.384	0.216	0.778	5710.0	0.752	1.0
beta[13,2,2]	1.65	0.00436	0.362	0.913	1.64	2.33	6883.0	0.906	1.0
beta[14,2,2]	0.0856	0.00396	0.315	-0.551	0.0754	0.686	6351.0	0.836	1.0
beta[15,2,2]	-2.05	0.00356	0.263	-2.59	-2.05	-1.56	5443.0	0.717	1.0
beta[16,2,2]	1.62	0.00408	0.353	0.928	1.61	2.31	7498.0	0.987	1.0
beta[17,2,2]	-0.863	0.00354	0.284	-1.43	-0.865	-0.325	6417.0	0.845	0.999
beta[18,2,2]	1.19	0.00391	0.336	0.524	1.19	1.85	7400.0	0.974	1.0
beta[19,2,2]	-0.47	0.00381	0.272	-1.03	-0.475	0.0441	5108.0	0.672	1.0
beta[20,2,2]	-0.673	0.00372	0.294	-1.27	-0.678	-0.121	6236.0	0.821	1.0
beta[21,2,2]	-0.0862	0.00368	0.29	-0.671	-0.0914	0.458	6227.0	0.82	1.0
beta[22,2,2]	0.467	0.00406	0.322	-0.163	0.465	1.07	6290.0	0.828	1.0
beta[23,2,2]	0.787	0.00429	0.348	0.0946	0.776	1.47	6606.0	0.87	1.0
beta[24,2,2]	-0.788	0.00354	0.283	-1.36	-0.787	-0.244	6407.0	0.844	1.0
beta[25,2,2]	0.0902	0.00407	0.317	-0.559	0.0894	0.687	6100.0	0.803	1.0
beta[26,2,2]	-0.0104	0.00339	0.282	-0.59	-0.0104	0.523	6912.0	0.91	1.0
beta[27,2,2]	0.785	0.00391	0.309	0.179	0.781	1.37	6273.0	0.826	1.0
beta[28,2,2]	0.19	0.00396	0.302	-0.427	0.188	0.765	5787.0	0.762	1.0
beta[29,2,2]	1.0	0.00439	0.335	0.325	0.99	1.66	5804.0	0.764	1.0
beta[30,2,2]	-0.00521	0.0119	1.04	-2.15	-0.0167	1.96	7550.0	0.994	1.0
beta[31,2,2]	-1.61	0.0036	0.284	-2.18	-1.61	-1.08	6232.0	0.821	1.0
beta[32,2,2]	-1.22	0.00366	0.275	-1.78	-1.22	-0.702	5635.0	0.742	1.0
beta[33,2,2]	-0.629	0.00364	0.27	-1.17	-0.636	-0.122	5521.0	0.727	1.0
beta[34,2,2]	-0.346	0.00397	0.298	-0.958	-0.347	0.228	5633.0	0.742	1.0
beta[35,2,2]	1.93	0.00526	0.391	1.14	1.92	2.69	5524.0	0.727	1.0
beta[36,2,2]	1.1	0.00444	0.348	0.422	1.1	1.77	6144.0	0.809	1.0
beta[37,2,2]	-0.03	0.0042	0.332	-0.709	-0.0373	0.615	6255.0	0.824	1.0
beta[38,2,2]	0.379	0.00371	0.303	-0.235	0.377	0.96	6657.0	0.876	1.0
beta[39,2,2]	0.719	0.00436	0.333	0.0349	0.713	1.35	5822.0	0.767	1.0
beta[40,2,2]	0.369	0.00409	0.317	-0.275	0.366	0.98	6011.0	0.791	1.0
beta[41,2,2]	0.304	0.00371	0.297	-0.314	0.302	0.854	6421.0	0.845	1.0
beta[42,2,2]	2.04	0.0048	0.381	1.29	2.04	2.78	6298.0	0.829	1.0
beta[43,2,2]	0.0105	0.0108	1.07	-2.26	-0.000269	2.09	9909.0	1.3	0.999
beta[44,2,2]	0.723	0.00391	0.32	0.0957	0.72	1.33	6693.0	0.881	1.0
beta[45,2,2]	0.0971	0.00401	0.321	-0.544	0.0943	0.706	6421.0	0.845	1.0
beta[46,2,2]	0.00359	0.0108	1.02	-2.09	0.00973	1.94	8935.0	1.18	1.0
beta[47,2,2]	1.17	0.00427	0.337	0.498	1.17	1.82	6252.0	0.823	1.0
beta[48,2,2]	-0.0293	0.0121	1.05	-2.19	-0.0292	2.0	7594.0	1.0	0.999
beta[49,2,2]	-1.33	0.00324	0.263	-1.88	-1.34	-0.846	6617.0	0.871	1.0
beta[50,2,2]	-0.735	0.00363	0.281	-1.3	-0.736	-0.206	5986.0	0.788	1.0
beta[51,2,2]	-0.797	0.00364	0.28	-1.37	-0.799	-0.275	5921.0	0.78	1.0
beta[52,2,2]	0.905	0.00396	0.319	0.253	0.902	1.51	6484.0	0.854	1.0
beta[53,2,2]	0.0711	0.00394	0.305	-0.534	0.0656	0.657	5967.0	0.786	1.0
beta[54,2,2]	0.25	0.0049	0.375	-0.493	0.236	0.969	5841.0	0.769	1.0
beta[55,2,2]	0.00584	0.0114	1.04	-2.15	0.0146	1.96	8359.0	1.1	0.999
beta[56,2,2]	0.00183	0.0112	1.04	-2.09	-0.00479	1.95	8592.0	1.13	1.0
beta[57,2,2]	1.32	0.00439	0.34	0.628	1.31	1.99	6019.0	0.792	1.0
beta[58,2,2]	-1.57	0.00353	0.277	-2.13	-1.56	-1.06	6141.0	0.808	0.999
beta[59,2,2]	-0.0119	0.0109	1.02	-2.08	-0.00912	1.92	8698.0	1.15	1.0
beta[60,2,2]	-0.703	0.00351	0.287	-1.28	-0.711	-0.159	6683.0	0.88	1.0
beta[61,2,2]	1.51	0.00464	0.36	0.783	1.5	2.24	6033.0	0.794	1.0
beta[62,2,2]	-0.00828	0.011	1.0	-2.08	-0.0169	1.94	8312.0	1.09	0.999
beta[63,2,2]	1.62	0.00471	0.376	0.849	1.61	2.34	6368.0	0.838	1.0
beta[64,2,2]	-1.09	0.00343	0.293	-1.69	-1.09	-0.52	7298.0	0.961	0.999
beta[65,2,2]	-0.781	0.00373	0.279	-1.35	-0.779	-0.256	5614.0	0.739	1.0
beta[66,2,2]	-0.684	0.00368	0.271	-1.25	-0.682	-0.17	5445.0	0.717	1.0
beta[67,2,2]	1.86	0.00478	0.394	1.08	1.85	2.65	6801.0	0.895	1.0
beta[68,2,2]	0.823	0.00445	0.328	0.173	0.819	1.46	5441.0	0.716	1.0
beta[69,2,2]	-0.791	0.00352	0.281	-1.35	-0.79	-0.257	6354.0	0.837	1.0
beta[70,2,2]	0.075	0.00384	0.302	-0.534	0.0725	0.656	6178.0	0.813	1.0
beta[71,2,2]	-0.884	0.00369	0.277	-1.43	-0.884	-0.368	5647.0	0.743	1.0
beta[72,2,2]	-1.95	0.00347	0.304	-2.56	-1.96	-1.37	7656.0	1.01	1.0
beta[73,2,2]	0.765	0.00402	0.337	0.0931	0.761	1.42	7027.0	0.925	0.999
beta[74,2,2]	0.545	0.00412	0.315	-0.0895	0.541	1.16	5858.0	0.771	1.0
beta[75,2,2]	-0.363	0.00378	0.293	-0.944	-0.369	0.192	6012.0	0.791	1.0
beta[76,2,2]	1.29	0.00443	0.352	0.579	1.29	1.97	6343.0	0.835	1.0
beta[77,2,2]	0.754	0.00413	0.327	0.0826	0.749	1.38	6290.0	0.828	1.0
beta[78,2,2]	1.51	0.00429	0.363	0.8	1.5	2.21	7144.0	0.941	1.0
beta[79,2,2]	0.00733	0.0105	1.03	-2.08	0.00164	1.9	9557.0	1.26	1.0
beta[80,2,2]	0.0332	0.00385	0.313	-0.611	0.0319	0.629	6584.0	0.867	1.0
beta[81,2,2]	2.52	0.00604	0.441	1.65	2.51	3.37	5337.0	0.703	1.0
beta[82,2,2]	1.27	0.00465	0.34	0.594	1.27	1.92	5347.0	0.704	1.0
beta[83,2,2]	0.00159	0.011	1.0	-2.06	-0.0191	1.89	8284.0	1.09	1.0
beta[84,2,2]	-0.234	0.00359	0.287	-0.824	-0.233	0.297	6392.0	0.842	1.0
beta[85,2,2]	-0.339	0.00398	0.287	-0.915	-0.342	0.203	5220.0	0.687	1.0
beta[86,2,2]	0.74	0.0045	0.343	0.0584	0.727	1.42	5808.0	0.765	1.0
beta[87,2,2]	-0.243	0.00435	0.318	-0.883	-0.247	0.36	5338.0	0.703	1.0
beta[88,2,2]	-0.638	0.00356	0.28	-1.21	-0.639	-0.111	6182.0	0.814	1.0
beta[89,2,2]	-1.19	0.0034	0.286	-1.77	-1.19	-0.652	7096.0	0.934	1.0
beta[90,2,2]	1.09	0.00421	0.333	0.423	1.08	1.73	6244.0	0.822	1.0
beta[91,2,2]	-0.175	0.00339	0.275	-0.721	-0.176	0.354	6552.0	0.863	1.0
beta[92,2,2]	-0.0322	0.00396	0.303	-0.638	-0.0409	0.546	5861.0	0.772	1.0
beta[93,2,2]	-1.03	0.00382	0.29	-1.61	-1.03	-0.466	5755.0	0.758	1.0
beta[94,2,2]	-1.53	0.00345	0.275	-2.1	-1.53	-1.01	6323.0	0.832	1.0
beta[95,2,2]	-0.0135	0.0109	1.03	-2.12	-0.0111	1.92	8859.0	1.17	0.999
beta[96,2,2]	-0.187	0.00364	0.289	-0.768	-0.193	0.374	6325.0	0.833	1.0
