name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta[35]	9.08	0.0551	1.85	6.28	8.94	12.4	1121.0	0.864	1.0
beta[36]	8.25	0.0311	1.37	6.19	8.12	10.7	1936.0	1.49	1.0
beta[37]	3.66	0.0489	1.25	2.3	3.38	5.92	652.0	0.502	1.0
beta[38]	6.81	0.042	1.54	4.62	6.66	9.62	1339.0	1.03	0.999
beta[39]	8.47	0.0387	1.51	6.19	8.36	11.2	1525.0	1.17	0.999
beta[40]	9.84	0.0516	1.65	7.33	9.76	12.7	1021.0	0.787	1.0
beta[41]	5.45	0.0921	2.16	2.94	4.84	9.9	548.0	0.422	1.0
beta[42]	11.1	0.0619	1.82	8.24	11.1	14.1	865.0	0.667	1.0
beta[43]	4.2	0.204	3.11	0.784	3.3	10.2	232.0	0.179	1.01
beta[44]	2.93	0.0127	0.494	2.24	2.88	3.83	1523.0	1.17	0.999
beta[45]	4.06	0.0538	1.58	2.24	3.64	7.23	859.0	0.662	1.0
beta[46]	5.87	0.0644	1.81	3.4	5.59	9.24	789.0	0.608	1.01
beta[47]	7.72	0.0393	1.42	5.65	7.61	10.2	1299.0	1.0	1.0
beta[48]	4.34	0.156	2.93	0.938	3.55	10.1	354.0	0.273	1.01
beta[49]	2.73	0.0665	1.21	1.62	2.42	4.96	333.0	0.257	1.02
beta[50]	5.18	0.0742	2.07	2.55	4.82	9.17	775.0	0.598	1.0
beta[51]	3.61	0.104	2.38	1.38	2.74	8.92	522.0	0.402	1.0
beta[52]	7.42	0.0485	1.64	5.08	7.3	10.3	1135.0	0.875	1.0
beta[53]	2.13	0.00994	0.434	1.51	2.08	2.92	1904.0	1.47	0.999
beta[54]	5.01	0.0892	2.29	2.17	4.5	9.59	660.0	0.509	1.01
beta[55]	1.68	0.275	2.0	0.495	1.01	5.58	52.7	0.0406	1.08
