name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"theta_pr[1,44]",0.753,0.0138,0.532,-0.0743,0.715,1.71,1492,0.585,1.00
"theta_pr[1,45]",-1.34,0.0519,0.478,-1.78,-1.42,-0.733,84.8,0.0332,1.01
"theta_pr[1,46]",-0.379,0.0358,0.805,-1.37,-0.574,1.22,507,0.199,1.01
"theta_pr[1,47]",-0.423,0.0284,0.709,-1.28,-0.607,1.03,622,0.244,1.01
"theta_pr[1,48]",-0.522,0.0141,0.365,-1.01,-0.570,0.132,673,0.264,1.01
"theta_pr[1,49]",-0.673,0.0164,0.473,-1.25,-0.755,0.255,827,0.324,1.00
"theta_pr[1,50]",0.487,0.0151,0.567,-0.351,0.430,1.51,1411,0.553,0.999
"theta_pr[1,51]",-0.0117,0.0113,0.319,-0.503,-0.0290,0.543,800,0.313,1.00
"theta_pr[1,52]",-0.128,0.0395,0.919,-1.28,-0.342,1.51,542,0.212,1.01
"theta_pr[1,53]",-0.631,0.0266,0.687,-1.40,-0.814,0.767,670,0.263,1.00
"theta_pr[1,54]",1.36,0.0179,0.547,0.484,1.34,2.33,935,0.366,1.00
"theta_pr[1,55]",0.00609,0.0128,0.420,-0.567,-0.0442,0.799,1080,0.423,1.00
"theta_pr[1,56]",0.381,0.0257,0.695,-0.600,0.316,1.63,731,0.287,1.01
"theta_pr[1,57]",-0.420,0.0265,0.739,-1.30,-0.626,0.996,779,0.305,1.00
"theta_pr[1,58]",-1.44,0.0163,0.183,-1.75,-1.44,-1.14,127,0.0497,1.02
"theta_pr[1,59]",1.78,0.0157,0.538,0.903,1.76,2.72,1166,0.457,1.00
"theta_pr[1,60]",0.407,0.0137,0.436,-0.235,0.369,1.18,1022,0.401,1.01
"theta_pr[1,61]",0.156,0.0379,0.892,-1.21,0.114,1.61,555,0.218,1.01
"theta_pr[1,62]",-0.575,0.0151,0.403,-1.10,-0.637,0.165,716,0.281,1.01
"theta_pr[1,63]",-0.214,0.0494,0.979,-1.41,-0.450,1.59,393,0.154,1.00
"theta_pr[1,64]",0.985,0.0210,0.689,-0.0518,0.932,2.18,1080,0.423,1.01
"theta_pr[1,65]",-0.710,0.0138,0.208,-1.05,-0.705,-0.365,229,0.0897,1.01
"theta_pr[1,66]",0.727,0.0236,0.715,-0.379,0.694,1.93,916,0.359,1.00
"theta_pr[1,67]",-1.10,0.0170,0.181,-1.42,-1.09,-0.808,113,0.0444,1.02
"theta_pr[1,68]",1.56,0.0170,0.555,0.708,1.52,2.56,1071,0.420,1.00
"theta_pr[1,69]",0.388,0.0153,0.561,-0.423,0.327,1.40,1343,0.527,1.00
"theta_pr[1,70]",0.646,0.0117,0.482,-0.0780,0.618,1.49,1699,0.666,1.00
"theta_pr[1,71]",-0.497,0.0233,0.648,-1.23,-0.683,0.872,773,0.303,1.00
"theta_pr[1,72]",2.26,0.0192,0.570,1.36,2.23,3.26,880,0.345,1.00
"theta_pr[1,73]",1.50,0.0171,0.571,0.630,1.47,2.46,1115,0.437,1.00
"theta_pr[1,74]",-1.08,0.0147,0.191,-1.40,-1.09,-0.763,169,0.0662,1.01
"theta_pr[1,75]",-1.01,0.0144,0.240,-1.37,-1.01,-0.605,276,0.108,1.01
"theta_pr[1,76]",0.386,0.0135,0.378,-0.185,0.362,1.04,785,0.308,1.01
"theta_pr[1,77]",-0.537,0.0210,0.530,-1.18,-0.656,0.472,635,0.249,1.00
"theta_pr[1,78]",-1.42,0.0170,0.187,-1.74,-1.42,-1.12,121,0.0474,1.02
"theta_pr[1,79]",-0.0675,0.0234,0.712,-1.00,-0.195,1.23,929,0.364,1.00
"theta_pr[1,80]",-0.221,0.0135,0.434,-0.826,-0.288,0.624,1026,0.402,1.00
"theta_pr[1,81]",1.05,0.0286,0.760,-0.238,1.09,2.29,704,0.276,1.01
"theta_pr[1,82]",0.0847,0.0243,0.630,-0.814,-0.00111,1.28,674,0.264,1.00
"theta_pr[1,83]",0.181,0.0228,0.698,-0.858,0.117,1.41,937,0.367,1.000
"theta_pr[1,84]",0.423,0.0259,0.730,-0.671,0.374,1.69,796,0.312,1.01
"theta_pr[1,85]",0.0493,0.0198,0.637,-0.809,-0.0594,1.21,1035,0.406,0.999
"theta_pr[1,86]",-1.19,0.0183,0.191,-1.50,-1.18,-0.882,109,0.0426,1.02
"theta_pr[1,87]",-0.0983,0.0191,0.601,-0.925,-0.195,1.01,988,0.387,0.999
"theta_pr[1,88]",0.0518,0.0203,0.533,-0.648,-0.0442,1.08,691,0.271,1.01
"theta_pr[1,89]",-1.04,0.0137,0.253,-1.41,-1.06,-0.614,342,0.134,1.01
"theta_pr[1,90]",-0.659,0.0207,0.574,-1.34,-0.804,0.454,769,0.301,1.01
"theta_pr[1,91]",1.20,0.0167,0.530,0.357,1.18,2.11,1014,0.397,1.00
"theta_pr[1,92]",-0.277,0.0157,0.510,-0.953,-0.372,0.717,1062,0.416,1.00
"theta_pr[1,93]",-1.13,0.0146,0.200,-1.46,-1.13,-0.797,187,0.0734,1.02
"theta_pr[1,94]",0.357,0.0246,0.766,-0.740,0.258,1.77,970,0.380,1.01
"theta_pr[1,95]",-0.0797,0.0171,0.563,-0.837,-0.171,0.967,1079,0.423,1.00
"theta_pr[1,96]",0.332,0.0448,0.958,-1.14,0.364,1.86,457,0.179,1.01
"theta_pr[1,97]",0.742,0.0168,0.586,-0.116,0.684,1.79,1216,0.477,1.000
"theta_pr[2,1]",-0.430,0.0286,0.772,-1.48,-0.527,1.00,727,0.285,1.01
"theta_pr[2,2]",0.799,0.220,1.15,-1.43,0.995,2.43,27.4,0.0107,1.15
"theta_pr[2,3]",0.262,0.0112,0.398,-0.358,0.239,0.949,1255,0.492,1.00
"theta_pr[2,4]",0.696,0.0161,0.485,-0.0290,0.655,1.54,905,0.355,1.000
"theta_pr[2,5]",-1.79,0.0187,0.499,-2.59,-1.78,-0.979,715,0.280,1.00
"theta_pr[2,6]",0.253,0.0157,0.436,-0.401,0.228,1.01,769,0.301,1.00
"theta_pr[2,7]",-0.174,0.00973,0.264,-0.589,-0.192,0.288,737,0.289,1.00
"theta_pr[2,8]",-0.459,0.0113,0.328,-0.964,-0.482,0.132,847,0.332,1.00
"theta_pr[2,9]",0.175,0.00801,0.222,-0.198,0.175,0.540,770,0.302,1.00
"theta_pr[2,10]",-0.322,0.0130,0.269,-0.720,-0.348,0.157,431,0.169,1.01
"theta_pr[2,11]",0.351,0.0153,0.269,-0.0486,0.331,0.827,311,0.122,1.02
"theta_pr[2,12]",0.999,0.00868,0.314,0.496,0.977,1.53,1312,0.515,1.00
"theta_pr[2,13]",0.340,0.0153,0.299,-0.104,0.320,0.849,381,0.149,1.01
"theta_pr[2,14]",-0.329,0.0112,0.309,-0.795,-0.350,0.215,763,0.299,1.00
"theta_pr[2,15]",-1.07,0.0496,1.30,-2.88,-1.29,1.21,690,0.271,1.00
"theta_pr[2,16]",0.836,0.0190,0.323,0.361,0.809,1.41,288,0.113,1.02
"theta_pr[2,17]",-0.439,0.0327,0.942,-1.65,-0.648,1.38,829,0.325,1.01
"theta_pr[2,18]",0.900,0.0138,0.289,0.460,0.881,1.42,440,0.172,1.01
"theta_pr[2,19]",-0.630,0.0204,0.389,-1.18,-0.670,0.0901,363,0.142,1.01
"theta_pr[2,20]",-1.11,0.0122,0.350,-1.63,-1.15,-0.509,822,0.322,1.01
"theta_pr[2,21]",-0.0981,0.0143,0.420,-0.686,-0.146,0.644,861,0.338,1.00
"theta_pr[2,22]",-0.132,0.00891,0.240,-0.510,-0.143,0.258,727,0.285,1.00
"theta_pr[2,23]",0.215,0.0111,0.246,-0.176,0.204,0.655,489,0.192,1.01
"theta_pr[2,24]",0.851,0.0206,0.707,-0.379,0.880,1.98,1174,0.460,1.00
"theta_pr[2,25]",-0.702,0.0116,0.302,-1.15,-0.724,-0.168,682,0.267,1.00
"theta_pr[2,26]",-0.0596,0.0139,0.433,-0.684,-0.0979,0.708,972,0.381,0.999
"theta_pr[2,27]",-0.125,0.0187,0.319,-0.560,-0.166,0.463,290,0.114,1.02
"theta_pr[2,28]",-0.157,0.0120,0.333,-0.650,-0.184,0.435,769,0.301,1.01
"theta_pr[2,29]",0.447,0.01000,0.253,0.0662,0.433,0.900,638,0.250,1.00
"theta_pr[2,30]",-1.89,0.0122,0.431,-2.63,-1.86,-1.24,1257,0.493,1.000
"theta_pr[2,31]",-1.12,0.0265,0.465,-1.85,-1.15,-0.333,307,0.120,1.02
"theta_pr[2,32]",0.919,0.0177,0.773,-0.279,0.882,2.25,1914,0.750,1.00
"theta_pr[2,33]",-0.636,0.0191,0.457,-1.23,-0.719,0.193,572,0.224,1.01
"theta_pr[2,34]",0.598,0.0110,0.261,0.187,0.591,1.04,566,0.222,1.01
"theta_pr[2,35]",0.297,0.00838,0.242,-0.0945,0.290,0.703,837,0.328,1.00
"theta_pr[2,36]",-0.447,0.00799,0.242,-0.831,-0.454,-0.0241,919,0.360,1.00
"theta_pr[2,37]",0.506,0.0135,0.261,0.0877,0.497,0.957,377,0.148,1.01
"theta_pr[2,38]",0.461,0.00788,0.259,0.0590,0.454,0.898,1081,0.424,1.00
"theta_pr[2,39]",0.0811,0.00890,0.271,-0.321,0.0653,0.534,929,0.364,1.00
"theta_pr[2,40]",0.0828,0.00918,0.284,-0.334,0.0556,0.605,954,0.374,1.00
"theta_pr[2,41]",0.545,0.0133,0.273,0.137,0.527,1.03,421,0.165,1.01
"theta_pr[2,42]",2.42,0.0110,0.474,1.71,2.40,3.22,1845,0.723,0.999
"theta_pr[2,43]",-0.637,0.0119,0.319,-1.11,-0.662,-0.0723,717,0.281,1.00
"theta_pr[2,44]",0.744,0.0106,0.265,0.343,0.732,1.19,625,0.245,1.01
"theta_pr[2,45]",0.362,0.0437,0.850,-1.11,0.380,1.81,377,0.148,1.01
"theta_pr[2,46]",-1.34,0.0118,0.375,-1.92,-1.37,-0.682,1008,0.395,1.00
"theta_pr[2,47]",-1.19,0.0123,0.369,-1.74,-1.21,-0.560,894,0.350,1.00
"theta_pr[2,48]",0.256,0.00809,0.304,-0.207,0.235,0.781,1416,0.555,1.00
"theta_pr[2,49]",-0.339,0.0121,0.353,-0.846,-0.375,0.291,846,0.332,1.00
"theta_pr[2,50]",-0.347,0.0112,0.254,-0.747,-0.355,0.0707,511,0.200,1.00
"theta_pr[2,51]",0.827,0.00741,0.280,0.378,0.823,1.30,1424,0.558,1.00
"theta_pr[2,52]",-1.74,0.0126,0.437,-2.45,-1.74,-1.03,1195,0.468,0.999
"theta_pr[2,53]",-0.910,0.0159,0.466,-1.51,-0.994,-0.00239,855,0.335,1.01
"theta_pr[2,54]",0.932,0.0150,0.315,0.434,0.921,1.48,440,0.173,1.01
"theta_pr[2,55]",0.407,0.00770,0.257,-0.0123,0.397,0.843,1118,0.438,1.00
