	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
beta[61,2,5]	0.731	0.00988	0.567	-0.374	0.715	1.79	3287.0	1.27	1.0
beta[62,2,5]	0.00264	0.0156	0.913	-1.87	0.00103	1.82	3404.0	1.32	0.999
beta[63,2,5]	0.602	0.00945	0.555	-0.539	0.608	1.66	3450.0	1.34	0.999
beta[64,2,5]	-1.07	0.00709	0.473	-2.04	-1.08	-0.193	4444.0	1.72	0.999
beta[65,2,5]	0.00728	0.00713	0.471	-0.94	0.0117	0.877	4368.0	1.69	0.998
beta[66,2,5]	-1.32	0.00712	0.449	-2.22	-1.32	-0.486	3984.0	1.54	0.999
beta[67,2,5]	1.34	0.0106	0.594	0.143	1.34	2.49	3141.0	1.22	0.999
beta[68,2,5]	1.49	0.01	0.55	0.444	1.47	2.56	3015.0	1.17	0.998
beta[69,2,5]	-0.38	0.00691	0.449	-1.32	-0.381	0.478	4224.0	1.64	1.0
beta[70,2,5]	0.357	0.00819	0.481	-0.619	0.357	1.28	3452.0	1.34	0.999
beta[71,2,5]	-0.86	0.00705	0.445	-1.79	-0.858	-0.0378	3993.0	1.55	0.999
beta[72,2,5]	-1.05	0.00822	0.463	-2.0	-1.05	-0.203	3167.0	1.23	0.999
beta[73,2,5]	-0.872	0.00792	0.496	-1.88	-0.873	0.0543	3914.0	1.52	0.999
beta[74,2,5]	0.79	0.00891	0.524	-0.258	0.789	1.75	3461.0	1.34	0.999
beta[75,2,5]	-0.0946	0.00766	0.472	-1.02	-0.106	0.836	3801.0	1.47	0.998
beta[76,2,5]	1.09	0.0106	0.566	-0.0547	1.08	2.19	2874.0	1.11	0.999
beta[77,2,5]	1.75	0.011	0.58	0.61	1.73	2.86	2756.0	1.07	1.0
beta[78,2,5]	0.361	0.00864	0.559	-0.733	0.352	1.43	4177.0	1.62	1.0
beta[79,2,5]	-0.00447	0.0135	0.921	-1.85	-0.0151	1.68	4684.0	1.82	0.999
beta[80,2,5]	-0.0936	0.00814	0.472	-1.06	-0.0954	0.832	3362.0	1.3	0.999
beta[81,2,5]	0.781	0.0108	0.653	-0.494	0.768	2.05	3668.0	1.42	0.999
beta[82,2,5]	1.33	0.0102	0.571	0.224	1.33	2.42	3113.0	1.21	0.999
beta[83,2,5]	0.00182	0.0141	0.95	-1.95	0.0124	1.75	4551.0	1.76	0.999
beta[84,2,5]	-0.942	0.00704	0.458	-1.85	-0.949	-0.0887	4233.0	1.64	0.999
beta[85,2,5]	-1.14	0.00727	0.434	-2.03	-1.14	-0.311	3574.0	1.39	1.0
beta[86,2,5]	0.574	0.00889	0.507	-0.485	0.577	1.54	3257.0	1.26	0.999
beta[87,2,5]	-0.663	0.00684	0.451	-1.58	-0.657	0.171	4348.0	1.69	0.999
beta[88,2,5]	-0.813	0.0069	0.448	-1.74	-0.815	0.00165	4215.0	1.63	0.999
beta[89,2,5]	0.25	0.00804	0.47	-0.684	0.238	1.14	3421.0	1.33	0.999
beta[90,2,5]	-0.106	0.00929	0.529	-1.21	-0.123	0.882	3235.0	1.25	0.999
beta[91,2,5]	0.16	0.00829	0.495	-0.829	0.163	1.1	3569.0	1.38	0.999
beta[92,2,5]	0.221	0.00746	0.505	-0.828	0.22	1.19	4585.0	1.78	1.0
beta[93,2,5]	-0.761	0.00707	0.444	-1.63	-0.761	0.0766	3944.0	1.53	0.999
beta[94,2,5]	-0.405	0.00717	0.444	-1.33	-0.402	0.417	3830.0	1.48	0.999
beta[95,2,5]	0.0168	0.0138	0.917	-1.93	0.0121	1.74	4434.0	1.72	0.999
beta[96,2,5]	-0.355	0.00738	0.479	-1.32	-0.356	0.541	4219.0	1.64	1.0
beta[97,2,5]	-1.26	0.0089	0.478	-2.22	-1.27	-0.367	2882.0	1.12	0.999
beta[98,2,5]	0.00382	0.0135	0.899	-1.91	0.0115	1.64	4459.0	1.73	1.0
beta[99,2,5]	-0.613	0.00751	0.462	-1.53	-0.615	0.256	3784.0	1.47	0.999
beta[100,2,5]	0.453	0.00922	0.541	-0.624	0.453	1.47	3434.0	1.33	0.999
beta[101,2,5]	-0.417	0.00756	0.479	-1.39	-0.413	0.473	4015.0	1.56	0.999
beta[102,2,5]	-0.656	0.00727	0.467	-1.63	-0.67	0.225	4126.0	1.6	0.999
beta[103,2,5]	1.57	0.0109	0.585	0.382	1.56	2.7	2883.0	1.12	0.999
beta[104,2,5]	0.298	0.00917	0.502	-0.756	0.286	1.26	2999.0	1.16	0.999
beta[105,2,5]	-0.18	0.0084	0.466	-1.19	-0.178	0.675	3083.0	1.2	0.999
beta[106,2,5]	-0.997	0.00703	0.456	-1.94	-0.995	-0.115	4196.0	1.63	0.999
beta[107,2,5]	0.413	0.00798	0.511	-0.626	0.421	1.38	4099.0	1.59	0.999
beta[108,2,5]	0.0393	0.0136	0.928	-1.88	0.0411	1.79	4671.0	1.81	0.999
beta[109,2,5]	-0.293	0.00754	0.467	-1.23	-0.296	0.6	3841.0	1.49	0.999
beta[110,2,5]	0.914	0.00962	0.553	-0.217	0.918	2.01	3305.0	1.28	1.0
beta[1,3,5]	-0.00986	0.0137	0.92	-1.93	-0.0095	1.69	4480.0	1.74	0.998
beta[2,3,5]	-0.678	0.00689	0.438	-1.58	-0.672	0.148	4047.0	1.57	0.999
beta[3,3,5]	-0.284	0.00776	0.481	-1.28	-0.281	0.635	3846.0	1.49	0.999
beta[4,3,5]	1.12	0.00955	0.559	-0.0155	1.11	2.17	3427.0	1.33	0.999
beta[5,3,5]	-1.17	0.00698	0.444	-2.1	-1.17	-0.326	4050.0	1.57	0.999
beta[6,3,5]	-0.368	0.00842	0.474	-1.33	-0.377	0.534	3173.0	1.23	1.0
beta[7,3,5]	-0.645	0.00809	0.464	-1.59	-0.637	0.236	3290.0	1.28	0.999
beta[8,3,5]	0.049	0.0084	0.488	-0.956	0.0385	0.979	3377.0	1.31	0.999
beta[9,3,5]	0.219	0.00829	0.492	-0.746	0.208	1.17	3518.0	1.36	0.998
beta[10,3,5]	0.0159	0.0147	0.924	-1.84	0.0128	1.72	3959.0	1.53	0.998
beta[11,3,5]	1.8	0.0115	0.605	0.586	1.79	2.92	2774.0	1.08	0.999
beta[12,3,5]	0.127	0.00901	0.506	-0.9	0.122	1.09	3152.0	1.22	0.999
beta[13,3,5]	1.02	0.00955	0.546	-0.0573	1.01	2.08	3273.0	1.27	0.999
beta[14,3,5]	-1.22	0.00737	0.466	-2.17	-1.21	-0.358	4002.0	1.55	0.999
beta[15,3,5]	-0.201	0.00695	0.457	-1.1	-0.218	0.656	4324.0	1.68	0.999
beta[16,3,5]	0.117	0.00833	0.507	-0.964	0.121	1.06	3702.0	1.44	0.999
beta[17,3,5]	-1.23	0.00672	0.425	-2.11	-1.22	-0.448	4007.0	1.55	0.999
beta[18,3,5]	-0.00827	0.0137	0.935	-1.91	0.0112	1.75	4680.0	1.81	0.998
beta[19,3,5]	0.919	0.00941	0.552	-0.177	0.906	1.98	3446.0	1.34	0.999
beta[20,3,5]	0.187	0.00787	0.469	-0.746	0.181	1.06	3548.0	1.38	0.999
beta[21,3,5]	-0.116	0.00746	0.458	-1.06	-0.116	0.763	3775.0	1.46	0.999
beta[22,3,5]	0.303	0.00719	0.467	-0.677	0.291	1.17	4224.0	1.64	0.999
beta[23,3,5]	1.17	0.00933	0.565	0.0447	1.16	2.29	3667.0	1.42	0.998
beta[24,3,5]	-0.617	0.00712	0.446	-1.48	-0.62	0.194	3917.0	1.52	0.999
beta[25,3,5]	-0.0115	0.0079	0.49	-0.995	-0.0369	0.951	3844.0	1.49	0.999
beta[26,3,5]	0.278	0.00904	0.535	-0.808	0.272	1.26	3507.0	1.36	0.999
beta[27,3,5]	-0.139	0.00653	0.444	-1.02	-0.132	0.698	4614.0	1.79	0.998
beta[28,3,5]	-0.593	0.00748	0.451	-1.5	-0.596	0.237	3634.0	1.41	0.999
beta[29,3,5]	0.744	0.01	0.553	-0.348	0.739	1.78	3033.0	1.18	0.999
beta[30,3,5]	-0.783	0.00671	0.433	-1.67	-0.79	0.0577	4178.0	1.62	0.999
beta[31,3,5]	0.00457	0.00737	0.454	-0.983	0.00961	0.88	3799.0	1.47	0.999
beta[32,3,5]	-0.944	0.00753	0.474	-1.91	-0.939	-0.0775	3961.0	1.54	0.999
beta[33,3,5]	-0.032	0.00727	0.445	-0.933	-0.0374	0.822	3753.0	1.45	0.999
beta[34,3,5]	0.49	0.00792	0.513	-0.58	0.505	1.44	4199.0	1.63	0.999
beta[35,3,5]	-0.533	0.00708	0.435	-1.42	-0.534	0.274	3777.0	1.46	1.0
beta[36,3,5]	0.544	0.00931	0.539	-0.517	0.529	1.59	3354.0	1.3	0.999
beta[37,3,5]	0.468	0.00934	0.487	-0.457	0.449	1.45	2716.0	1.05	0.999
beta[38,3,5]	0.752	0.00869	0.524	-0.297	0.76	1.77	3641.0	1.41	1.0
beta[39,3,5]	0.0855	0.00838	0.52	-1.01	0.102	1.05	3853.0	1.49	1.0
beta[40,3,5]	0.834	0.00861	0.565	-0.31	0.837	1.97	4307.0	1.67	0.999
beta[41,3,5]	1.63	0.0101	0.579	0.515	1.61	2.76	3262.0	1.26	0.999
beta[42,3,5]	1.33	0.0117	0.613	0.104	1.33	2.49	2726.0	1.06	1.0
beta[43,3,5]	0.0151	0.014	0.92	-1.86	0.0242	1.76	4296.0	1.67	0.999
beta[44,3,5]	-0.658	0.00819	0.473	-1.61	-0.652	0.262	3341.0	1.29	0.999
beta[45,3,5]	-0.139	0.00799	0.472	-1.12	-0.131	0.729	3481.0	1.35	1.0
beta[46,3,5]	-0.000364	0.0137	0.916	-1.9	-0.0271	1.81	4496.0	1.74	0.999
beta[47,3,5]	0.887	0.00945	0.529	-0.161	0.891	1.9	3135.0	1.22	0.999
beta[48,3,5]	-0.993	0.00648	0.435	-1.89	-1.0	-0.209	4518.0	1.75	0.999
beta[49,3,5]	-0.755	0.00695	0.436	-1.63	-0.756	0.0706	3930.0	1.52	0.999
beta[50,3,5]	1.42	0.011	0.61	0.244	1.41	2.57	3096.0	1.2	0.999
beta[51,3,5]	-0.768	0.0076	0.513	-1.8	-0.774	0.202	4546.0	1.76	0.999
beta[52,3,5]	-0.0146	0.00722	0.443	-0.926	-0.0314	0.821	3761.0	1.46	0.999
beta[53,3,5]	-0.265	0.00693	0.449	-1.2	-0.258	0.559	4199.0	1.63	0.999
beta[54,3,5]	0.315	0.00914	0.509	-0.705	0.321	1.26	3103.0	1.2	1.0
beta[55,3,5]	-0.979	0.00764	0.446	-1.88	-0.984	-0.169	3416.0	1.32	0.998
beta[56,3,5]	-0.393	0.00759	0.48	-1.42	-0.407	0.516	4000.0	1.55	0.998
beta[57,3,5]	-0.0911	0.00886	0.529	-1.17	-0.105	0.942	3566.0	1.38	0.998
beta[58,3,5]	-0.963	0.00706	0.464	-1.94	-0.971	-0.0708	4320.0	1.67	0.999
beta[59,3,5]	-0.0037	0.0141	0.932	-1.98	-0.0381	1.74	4390.0	1.7	0.999
beta[60,3,5]	-0.883	0.00712	0.456	-1.86	-0.882	-0.0387	4099.0	1.59	0.998
beta[61,3,5]	1.64	0.0112	0.612	0.384	1.63	2.81	3004.0	1.16	1.0
beta[62,3,5]	0.152	0.0078	0.463	-0.774	0.137	1.02	3520.0	1.36	0.999
beta[63,3,5]	-0.0265	0.0139	0.909	-1.96	-0.0306	1.65	4269.0	1.65	0.999
beta[64,3,5]	-0.635	0.00779	0.471	-1.63	-0.636	0.253	3652.0	1.42	0.999
beta[65,3,5]	-0.358	0.00715	0.448	-1.29	-0.356	0.488	3916.0	1.52	0.998
beta[66,3,5]	-1.02	0.00701	0.437	-1.86	-1.02	-0.195	3891.0	1.51	0.999
beta[67,3,5]	1.64	0.0123	0.647	0.341	1.64	2.85	2784.0	1.08	1.0
beta[68,3,5]	0.562	0.00865	0.538	-0.53	0.564	1.55	3871.0	1.5	0.999
beta[69,3,5]	0.146	0.00724	0.445	-0.785	0.153	0.992	3777.0	1.46	0.999
beta[70,3,5]	0.3	0.00857	0.501	-0.657	0.292	1.26	3417.0	1.32	1.0
beta[71,3,5]	-0.00889	0.0133	0.912	-1.87	-0.0227	1.77	4705.0	1.82	0.999
beta[72,3,5]	0.158	0.00823	0.493	-0.878	0.15	1.1	3578.0	1.39	1.0
beta[73,3,5]	0.46	0.00885	0.529	-0.636	0.467	1.47	3580.0	1.39	0.999
beta[74,3,5]	0.59	0.00874	0.515	-0.455	0.584	1.56	3479.0	1.35	1.0
beta[75,3,5]	0.108	0.00838	0.526	-0.945	0.114	1.09	3940.0	1.53	0.999
beta[76,3,5]	0.979	0.00918	0.523	-0.0604	0.974	1.99	3248.0	1.26	1.0
beta[77,3,5]	0.0871	0.00943	0.559	-1.1	0.086	1.12	3511.0	1.36	1.0
beta[78,3,5]	-0.0421	0.00783	0.505	-1.13	-0.0372	0.918	4147.0	1.61	0.999
beta[79,3,5]	-0.00875	0.0139	0.92	-1.88	0.00973	1.76	4406.0	1.71	0.999
beta[80,3,5]	0.983	0.00914	0.538	-0.111	0.978	2.0	3466.0	1.34	0.999
beta[81,3,5]	1.5	0.0118	0.641	0.252	1.48	2.76	2953.0	1.14	0.999
beta[82,3,5]	1.95	0.0113	0.639	0.575	1.94	3.14	3178.0	1.23	0.999
beta[83,3,5]	0.016	0.0121	0.911	-1.8	-0.00489	1.75	5658.0	2.19	0.999
beta[84,3,5]	0.0701	0.00812	0.475	-0.86	0.0709	0.971	3429.0	1.33	0.999
beta[85,3,5]	-0.596	0.00732	0.431	-1.47	-0.602	0.261	3464.0	1.34	0.999
beta[86,3,5]	1.01	0.0107	0.571	-0.162	1.0	2.06	2856.0	1.11	1.0
beta[87,3,5]	-0.241	0.00751	0.462	-1.13	-0.24	0.658	3783.0	1.47	0.998
beta[88,3,5]	-0.00616	0.0131	0.904	-1.89	0.00358	1.64	4778.0	1.85	0.999
beta[89,3,5]	0.407	0.00807	0.488	-0.579	0.407	1.35	3668.0	1.42	0.999
beta[90,3,5]	0.493	0.0091	0.53	-0.533	0.479	1.51	3388.0	1.31	1.0
beta[91,3,5]	-0.626	0.00766	0.478	-1.64	-0.625	0.298	3897.0	1.51	0.999
beta[92,3,5]	0.519	0.00758	0.5	-0.517	0.516	1.5	4354.0	1.69	0.999
beta[93,3,5]	0.733	0.00906	0.515	-0.327	0.741	1.74	3229.0	1.25	1.0
beta[94,3,5]	-1.24	0.00773	0.488	-2.24	-1.25	-0.297	3988.0	1.55	1.0
beta[95,3,5]	-0.0272	0.00826	0.455	-0.955	-0.0196	0.83	3039.0	1.18	1.0
beta[96,3,5]	0.764	0.00984	0.583	-0.443	0.766	1.89	3506.0	1.36	0.999
beta[97,3,5]	-0.435	0.00803	0.471	-1.39	-0.438	0.446	3436.0	1.33	1.0
beta[98,3,5]	-0.619	0.00686	0.443	-1.47	-0.641	0.176	4176.0	1.62	0.999
beta[99,3,5]	0.114	0.00934	0.507	-0.892	0.0979	1.1	2950.0	1.14	1.0
beta[100,3,5]	0.295	0.0074	0.447	-0.613	0.298	1.14	3653.0	1.42	0.999
beta[101,3,5]	0.115	0.00747	0.467	-0.847	0.108	0.98	3909.0	1.52	0.999
beta[102,3,5]	-0.988	0.00707	0.457	-1.95	-0.992	-0.136	4175.0	1.62	1.0
beta[103,3,5]	1.07	0.00946	0.577	-0.104	1.05	2.2	3719.0	1.44	1.0
beta[104,3,5]	0.893	0.0108	0.614	-0.336	0.887	2.04	3228.0	1.25	0.999
beta[105,3,5]	-0.288	0.00738	0.44	-1.18	-0.291	0.563	3550.0	1.38	0.999
beta[106,3,5]	-1.7	0.00652	0.434	-2.61	-1.71	-0.846	4421.0	1.71	0.998
beta[107,3,5]	0.545	0.00954	0.518	-0.485	0.536	1.53	2947.0	1.14	1.0
beta[108,3,5]	-0.404	0.00754	0.462	-1.36	-0.405	0.492	3766.0	1.46	1.0
beta[109,3,5]	-0.668	0.00731	0.44	-1.55	-0.671	0.194	3630.0	1.41	0.999
beta[110,3,5]	0.767	0.0104	0.574	-0.404	0.78	1.84	3043.0	1.18	0.999
