	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,85]	23.2	0.0767	5.61	13.5	22.7	35.2	5341.0	0.243	1.0
b1[1,86]	12.7	0.0611	4.14	6.38	12.0	22.3	4592.0	0.209	0.999
b1[2,86]	13.4	0.0573	4.05	7.26	12.8	22.6	4997.0	0.227	1.0
b1[1,87]	6.81	0.0813	3.4	2.46	6.07	15.1	1754.0	0.0798	1.0
b1[2,87]	6.34	0.0987	3.96	1.38	5.41	15.5	1610.0	0.0732	1.0
b1[1,88]	0.749	0.0938	3.76	-3.88	-0.15	11.2	1609.0	0.0732	1.0
b1[2,88]	0.899	0.0987	3.9	-4.11	-0.0426	12.1	1560.0	0.071	1.0
b1[1,89]	15.5	0.0867	5.48	6.38	14.8	27.0	3998.0	0.182	1.0
b1[2,89]	16.2	0.0833	5.36	7.12	15.6	27.6	4131.0	0.188	1.0
b1[1,90]	4.86	0.0852	3.92	1.47	3.46	15.8	2110.0	0.096	1.0
b1[2,90]	5.33	0.0861	3.94	1.62	4.02	16.0	2094.0	0.0953	1.0
b1[1,91]	12.3	0.0583	3.81	6.56	11.7	20.8	4269.0	0.194	1.0
b1[2,91]	13.0	0.0558	3.75	7.1	12.4	21.3	4513.0	0.205	1.0
b2[1,1]	4.31	0.118	4.84	0.55	2.33	17.7	1683.0	0.0766	1.0
b2[2,1]	3.35	0.133	5.18	-0.596	1.07	18.0	1523.0	0.0693	1.0
b2[1,2]	8.42	0.0826	4.08	3.41	7.35	18.5	2435.0	0.111	1.0
b2[2,2]	8.83	0.0851	4.23	3.19	8.02	18.7	2477.0	0.113	1.0
b2[1,3]	9.88	0.0861	4.07	2.63	9.63	18.1	2230.0	0.101	1.0
b2[2,3]	11.6	0.0445	3.14	6.28	11.2	18.3	4976.0	0.226	1.0
b2[1,4]	6.11	0.104	6.19	-1.61	4.3	20.9	3559.0	0.162	1.0
b2[2,4]	6.17	0.105	6.22	-1.34	4.32	20.4	3480.0	0.158	1.0
b2[1,5]	8.48	0.0771	4.54	3.19	7.22	19.8	3467.0	0.158	1.0
b2[2,5]	8.4	0.0795	4.72	2.47	7.24	19.9	3523.0	0.16	1.0
b2[1,6]	4.53	0.0345	1.61	2.31	4.24	8.23	2196.0	0.0999	1.0
b2[2,6]	4.76	0.027	1.39	2.77	4.52	7.9	2672.0	0.122	1.0
b2[1,7]	10.9	0.0968	5.97	2.43	9.8	24.4	3806.0	0.173	1.0
b2[2,7]	10.8	0.101	6.12	2.14	9.71	24.4	3678.0	0.167	1.0
b2[1,8]	13.8	0.0658	4.81	6.41	13.0	24.5	5332.0	0.243	1.0
b2[2,8]	13.9	0.0672	4.95	6.12	13.1	24.8	5425.0	0.247	1.0
b2[1,9]	20.1	0.0787	5.69	10.2	19.6	32.3	5223.0	0.238	1.0
b2[2,9]	20.8	0.0686	5.28	12.1	20.2	32.4	5928.0	0.27	1.0
b2[1,10]	8.26	0.032	1.98	5.05	7.98	12.7	3832.0	0.174	1.0
b2[2,10]	7.7	0.0273	1.72	4.88	7.49	11.5	3960.0	0.18	1.0
b2[1,11]	26.8	0.0908	6.03	15.8	26.4	39.4	4411.0	0.201	1.0
b2[2,11]	27.2	0.0867	5.87	16.7	26.8	39.5	4589.0	0.209	1.0
b2[1,12]	8.08	0.0693	3.62	3.61	7.26	16.8	2732.0	0.124	1.0
b2[2,12]	7.53	0.0808	4.13	1.53	6.83	17.0	2617.0	0.119	1.0
b2[1,13]	6.96	0.126	6.21	0.13	5.11	21.8	2407.0	0.109	1.0
b2[2,13]	7.2	0.115	5.91	0.933	5.33	21.5	2642.0	0.12	1.0
b2[1,14]	18.3	0.0739	5.16	9.87	17.6	29.5	4886.0	0.222	1.0
b2[2,14]	18.7	0.0711	5.15	10.2	18.2	29.7	5233.0	0.238	1.0
b2[1,15]	7.05	0.115	5.98	0.782	5.14	21.3	2715.0	0.123	1.0
b2[2,15]	7.48	0.107	5.88	0.791	5.72	21.5	3009.0	0.137	1.0
b2[1,16]	18.4	0.09	6.18	7.23	18.0	31.5	4719.0	0.215	0.999
b2[2,16]	19.2	0.0786	5.84	9.21	18.6	31.5	5527.0	0.251	0.999
b2[1,17]	8.56	0.108	6.43	0.777	6.96	23.6	3574.0	0.163	1.0
b2[2,17]	8.67	0.108	6.51	0.46	7.15	23.8	3610.0	0.164	1.0
b2[1,18]	13.5	0.0794	5.64	4.87	12.7	25.7	5050.0	0.23	1.0
b2[2,18]	12.8	0.0969	6.16	2.52	12.2	25.8	4035.0	0.184	1.0
b2[1,19]	10.1	0.0864	4.96	3.71	8.98	22.0	3297.0	0.15	1.0
b2[2,19]	10.5	0.081	4.86	3.79	9.55	21.6	3596.0	0.164	1.0
b2[1,20]	16.8	0.0605	4.42	8.96	16.3	26.0	5332.0	0.243	1.0
b2[2,20]	17.1	0.0521	4.1	10.2	16.5	25.8	6176.0	0.281	1.0
b2[1,21]	7.71	0.097	5.54	1.63	6.0	20.7	3259.0	0.148	1.0
b2[2,21]	7.5	0.102	5.72	0.997	5.86	20.9	3122.0	0.142	1.0
b2[1,22]	2.58	0.0402	1.65	1.0	2.12	6.57	1677.0	0.0763	1.01
b2[2,22]	3.7	0.032	1.48	1.96	3.41	6.86	2135.0	0.0971	1.0
b2[1,23]	14.0	0.0726	4.82	6.5	13.3	24.7	4407.0	0.2	1.0
b2[2,23]	13.4	0.0758	4.92	6.31	12.6	24.7	4208.0	0.191	1.0
b2[1,24]	18.6	0.0749	5.87	8.17	18.2	31.0	6149.0	0.28	1.0
b2[2,24]	17.9	0.0975	6.35	5.64	17.6	30.7	4240.0	0.193	1.0
b2[1,25]	16.9	0.0927	5.92	5.65	16.6	28.7	4074.0	0.185	0.999
b2[2,25]	17.3	0.0827	5.61	7.02	17.0	28.5	4606.0	0.209	0.999
b2[1,26]	13.2	0.0685	4.74	6.03	12.4	24.1	4795.0	0.218	1.0
b2[2,26]	13.4	0.0672	4.69	6.37	12.6	23.9	4862.0	0.221	1.0
b2[1,27]	4.66	0.12	5.54	-0.19	2.28	19.1	2147.0	0.0977	1.0
b2[2,27]	4.9	0.115	5.45	0.0384	2.55	19.0	2236.0	0.102	1.0
b2[1,28]	10.8	0.0872	6.08	1.84	10.0	24.2	4862.0	0.221	0.999
b2[2,28]	11.2	0.083	5.91	2.76	10.3	24.3	5072.0	0.231	0.999
b2[1,29]	6.76	0.127	5.41	1.01	5.12	19.8	1822.0	0.0829	1.0
b2[2,29]	7.83	0.0985	4.75	2.88	6.19	20.0	2322.0	0.106	1.0
b2[1,30]	20.1	0.075	5.62	10.0	19.8	32.1	5628.0	0.256	1.0
b2[2,30]	20.5	0.0686	5.43	10.8	20.0	32.2	6273.0	0.285	1.0
b2[1,31]	17.1	0.141	6.22	6.51	16.6	30.0	1960.0	0.0891	1.0
b2[2,31]	16.0	0.236	7.42	0.201	16.0	30.1	986.0	0.0448	1.0
b2[1,32]	10.3	0.0546	3.62	4.86	9.66	18.6	4401.0	0.2	1.0
b2[2,32]	10.8	0.0526	3.46	5.46	10.2	18.4	4331.0	0.197	1.0
b2[1,33]	8.72	0.091	5.13	2.76	7.25	21.5	3181.0	0.145	1.0
b2[2,33]	7.9	0.103	5.56	1.89	6.11	21.6	2926.0	0.133	1.0
b2[1,34]	21.2	0.0646	5.35	12.0	20.7	32.2	6854.0	0.312	1.0
b2[2,34]	21.3	0.0653	5.32	12.0	20.7	32.3	6641.0	0.302	1.0
b2[1,35]	9.47	0.0756	4.73	3.53	8.3	20.9	3908.0	0.178	1.0
b2[2,35]	9.54	0.0788	4.94	2.72	8.52	21.2	3926.0	0.179	1.0
b2[1,36]	19.8	0.0747	5.75	10.2	19.2	31.9	5918.0	0.269	0.999
b2[2,36]	20.1	0.0751	5.78	10.3	19.5	32.3	5919.0	0.269	0.999
b2[1,37]	12.7	0.0804	5.15	5.15	11.8	24.2	4100.0	0.187	1.0
b2[2,37]	13.3	0.0727	4.91	6.21	12.4	24.3	4560.0	0.207	1.0
b2[1,38]	19.6	0.061	4.77	11.3	19.2	29.5	6128.0	0.279	1.0
b2[2,38]	20.0	0.0549	4.49	12.4	19.6	29.6	6684.0	0.304	1.0
b2[1,39]	7.96	0.0491	1.89	5.07	7.69	12.0	1488.0	0.0677	1.0
b2[2,39]	5.3	0.0527	1.67	3.19	5.0	8.96	1010.0	0.046	1.0
b2[1,40]	7.62	0.113	6.18	1.29	5.53	22.0	2992.0	0.136	1.0
b2[2,40]	8.31	0.104	5.9	1.57	6.48	22.2	3219.0	0.146	1.0
b2[1,41]	7.6	0.0321	2.03	4.56	7.29	12.2	4015.0	0.183	1.0
b2[2,41]	6.54	0.0453	2.41	3.23	6.07	12.0	2829.0	0.129	1.0
b2[1,42]	9.36	0.115	5.88	1.61	8.0	22.8	2592.0	0.118	1.0
b2[2,42]	9.96	0.114	5.73	1.94	8.78	23.1	2511.0	0.114	1.0
b2[1,43]	14.1	0.164	6.98	0.93	13.8	28.3	1816.0	0.0826	1.0
b2[2,43]	15.2	0.108	6.07	5.74	14.5	28.4	3174.0	0.144	1.0
b2[1,44]	8.45	0.0956	6.07	0.936	7.08	22.4	4027.0	0.183	1.0
b2[2,44]	8.03	0.105	6.47	-0.097	6.67	22.9	3796.0	0.173	1.0
b2[1,45]	9.89	0.0696	4.26	4.21	8.96	20.4	3736.0	0.17	1.0
b2[2,45]	8.8	0.0956	4.83	2.3	7.83	20.4	2553.0	0.116	1.0
b2[1,46]	9.35	0.0723	4.04	3.61	8.6	18.7	3123.0	0.142	1.0
b2[2,46]	9.44	0.0713	3.99	4.0	8.68	18.8	3127.0	0.142	1.0
b2[1,47]	8.7	0.0861	5.19	2.47	7.25	21.1	3629.0	0.165	0.999
b2[2,47]	8.64	0.0909	5.32	2.05	7.19	21.5	3433.0	0.156	1.0
b2[1,48]	13.7	0.0687	4.35	7.45	12.8	23.5	4007.0	0.182	1.0
b2[2,48]	13.9	0.0706	4.43	7.12	13.2	23.6	3949.0	0.18	1.0
b2[1,49]	5.61	0.109	5.72	-0.203	3.39	20.0	2734.0	0.124	1.0
b2[2,49]	4.92	0.124	6.14	-1.48	2.45	20.2	2436.0	0.111	1.0
b2[1,50]	10.1	0.0914	6.12	1.99	8.87	23.9	4491.0	0.204	1.0
b2[2,50]	9.78	0.0965	6.36	1.06	8.67	23.6	4349.0	0.198	1.0
b2[1,51]	23.8	0.0599	4.76	15.2	23.5	33.7	6315.0	0.287	1.0
b2[2,51]	23.7	0.0599	4.77	15.1	23.3	33.6	6334.0	0.288	1.0
b2[1,52]	9.81	0.0921	6.19	1.34	8.78	23.5	4511.0	0.205	1.0
b2[2,52]	9.58	0.0962	6.38	0.996	8.45	23.6	4391.0	0.2	1.0
b2[1,53]	11.3	0.0892	6.08	2.32	10.3	24.9	4654.0	0.212	1.0
b2[2,53]	11.6	0.0855	5.95	3.03	10.6	25.1	4846.0	0.22	1.0
b2[1,54]	13.2	0.107	6.81	2.89	12.4	27.6	4080.0	0.186	1.0
b2[2,54]	13.2	0.108	6.85	2.45	12.3	27.6	3994.0	0.182	1.0
b2[1,55]	27.3	0.0781	5.87	17.0	26.7	39.5	5642.0	0.257	0.999
b2[2,55]	27.7	0.0765	5.86	17.3	27.2	39.7	5868.0	0.267	0.999
b2[1,56]	14.6	0.0538	3.91	8.5	14.0	23.4	5284.0	0.24	0.999
b2[2,56]	14.3	0.0581	4.16	7.46	13.7	23.9	5128.0	0.233	1.0
b2[1,57]	4.77	0.0965	4.1	1.07	3.33	15.9	1803.0	0.082	1.0
b2[2,57]	5.28	0.095	4.0	1.41	3.99	16.1	1771.0	0.0805	1.0
b2[1,58]	11.4	0.0787	4.54	5.01	10.5	22.1	3329.0	0.151	1.0
b2[2,58]	12.1	0.0791	4.53	5.15	11.4	22.3	3283.0	0.149	1.0
b2[1,59]	5.99	0.174	6.93	-1.1	3.5	22.1	1581.0	0.0719	1.0
b2[2,59]	7.54	0.135	6.06	1.5	5.27	22.0	2018.0	0.0918	1.0
b2[1,60]	5.72	0.0163	1.19	3.69	5.6	8.27	5312.0	0.242	1.0
b2[2,60]	6.52	0.0222	1.52	3.96	6.35	9.78	4688.0	0.213	1.0
b2[1,61]	19.0	0.0811	5.78	8.9	18.4	31.3	5077.0	0.231	0.999
b2[2,61]	19.5	0.0748	5.61	9.43	18.9	31.3	5626.0	0.256	0.999
b2[1,62]	4.0	0.0327	1.55	2.03	3.62	7.71	2245.0	0.102	1.0
b2[2,62]	5.17	0.0268	1.51	2.99	4.87	8.62	3184.0	0.145	1.0
b2[1,63]	16.4	0.0681	5.01	8.4	15.7	27.4	5422.0	0.247	1.0
b2[2,63]	16.0	0.0702	5.17	7.72	15.4	27.1	5425.0	0.247	1.0
b2[1,64]	17.1	0.0612	4.38	9.9	16.6	26.7	5132.0	0.233	1.0
b2[2,64]	16.2	0.0688	4.59	8.69	15.6	26.3	4459.0	0.203	1.0
b2[1,65]	16.5	0.0721	5.01	8.71	15.8	27.5	4829.0	0.22	1.0
b2[2,65]	16.1	0.0809	5.4	6.29	15.6	27.6	4457.0	0.203	1.0
b2[1,66]	16.1	0.108	5.96	4.94	15.7	28.2	3071.0	0.14	1.0
b2[2,66]	16.5	0.0879	5.43	7.44	15.8	27.9	3820.0	0.174	1.0
b2[1,67]	25.7	0.0566	4.83	16.8	25.2	35.8	7275.0	0.331	1.0
b2[2,67]	25.8	0.0576	4.81	17.0	25.4	35.6	6955.0	0.316	1.0
b2[1,68]	23.3	0.0842	5.9	13.0	22.9	35.7	4912.0	0.223	1.0
b2[2,68]	23.7	0.0795	5.79	13.6	23.3	36.2	5310.0	0.242	1.0
b2[1,69]	8.71	0.052	3.06	3.79	8.21	15.5	3462.0	0.157	1.0
b2[2,69]	8.01	0.0557	3.22	3.37	7.41	15.4	3345.0	0.152	1.0
b2[1,70]	11.4	0.0935	4.66	4.64	10.6	21.8	2486.0	0.113	1.0
b2[2,70]	10.4	0.156	5.74	0.68	10.1	22.2	1364.0	0.062	1.0
b2[1,71]	18.6	0.0805	5.3	9.79	18.0	30.1	4335.0	0.197	1.0
b2[2,71]	19.8	0.0666	4.97	11.5	19.1	30.4	5569.0	0.253	1.0
b2[1,72]	2.93	0.0585	2.3	1.04	2.32	9.06	1542.0	0.0701	1.0
b2[2,72]	3.13	0.0565	2.28	1.07	2.54	9.15	1633.0	0.0743	1.0
b2[1,73]	5.27	0.0897	4.59	0.898	3.66	17.4	2620.0	0.119	1.0
b2[2,73]	5.6	0.0875	4.46	1.5	3.96	17.6	2596.0	0.118	1.0
b2[1,74]	15.3	0.0698	4.77	7.48	14.7	25.2	4658.0	0.212	1.0
b2[2,74]	15.0	0.0742	5.15	6.22	14.4	25.8	4822.0	0.219	1.0
b2[1,75]	11.4	0.0899	5.33	3.26	10.6	22.8	3520.0	0.16	1.0
b2[2,75]	11.8	0.0831	5.11	4.62	10.8	23.3	3783.0	0.172	1.0
b2[1,76]	11.9	0.08	5.74	3.44	11.1	25.0	5140.0	0.234	0.999
b2[2,76]	11.7	0.084	5.91	2.69	10.9	24.9	4951.0	0.225	1.0
b2[1,77]	10.4	0.108	5.89	1.69	9.76	23.2	2951.0	0.134	1.0
b2[2,77]	11.3	0.0818	5.13	4.23	10.3	23.6	3944.0	0.179	1.0
b2[1,78]	2.87	0.143	5.33	-1.5	0.537	17.8	1392.0	0.0633	1.01
b2[2,78]	4.38	0.12	4.73	0.703	2.55	18.3	1541.0	0.0701	1.01
b2[1,79]	19.2	0.0668	5.03	10.2	18.8	29.5	5673.0	0.258	0.999
b2[2,79]	19.8	0.0579	4.69	11.7	19.4	29.7	6554.0	0.298	0.999
b2[1,80]	13.1	0.0741	4.87	5.71	12.3	24.0	4317.0	0.196	1.0
b2[2,80]	13.1	0.0734	4.76	6.08	12.3	24.1	4199.0	0.191	1.0
b2[1,81]	13.5	0.0722	5.26	4.97	12.7	25.2	5314.0	0.242	1.0
b2[2,81]	14.0	0.0643	4.96	6.25	13.4	24.9	5946.0	0.27	1.0
b2[1,82]	11.7	0.0779	4.96	5.22	10.5	23.6	4048.0	0.184	1.0
b2[2,82]	11.2	0.0876	5.43	2.91	10.3	23.6	3842.0	0.175	1.0
b2[1,83]	8.64	0.0804	3.47	4.1	7.88	16.8	1863.0	0.0847	1.0
b2[2,83]	8.94	0.0736	3.34	4.79	8.18	17.3	2058.0	0.0936	1.0
b2[1,84]	5.71	0.122	6.21	-0.511	3.26	20.9	2608.0	0.119	1.0
b2[2,84]	5.47	0.121	6.39	-0.981	2.95	21.3	2776.0	0.126	1.0
b2[1,85]	19.7	0.0643	5.14	11.1	19.2	30.8	6385.0	0.29	1.0
b2[2,85]	19.7	0.0642	5.1	11.0	19.2	30.7	6307.0	0.287	1.0
b2[1,86]	24.6	0.0878	6.22	12.9	24.3	37.2	5022.0	0.228	1.0
b2[2,86]	25.4	0.0778	5.94	14.6	24.9	37.9	5832.0	0.265	1.0
b2[1,87]	9.25	0.0776	4.03	3.85	8.4	19.0	2699.0	0.123	1.0
b2[2,87]	9.3	0.083	4.22	2.8	8.53	19.3	2591.0	0.118	1.0
b2[1,88]	7.57	0.101	6.24	-0.0261	6.0	21.6	3791.0	0.172	1.0
b2[2,88]	8.1	0.0966	6.03	0.686	6.62	22.0	3900.0	0.177	1.0
b2[1,89]	10.5	0.0792	5.19	3.66	9.33	22.6	4297.0	0.195	1.0
b2[2,89]	10.6	0.0811	5.23	3.56	9.42	22.8	4165.0	0.189	1.0
b2[1,90]	5.19	0.0403	1.92	2.58	4.81	9.5	2274.0	0.103	1.0
b2[2,90]	5.11	0.0456	1.93	2.58	4.71	9.54	1797.0	0.0818	1.0
b2[1,91]	23.2	0.0765	5.9	13.0	22.7	35.4	5938.0	0.27	0.999
b2[2,91]	23.4	0.0752	5.88	13.1	22.9	35.5	6120.0	0.278	0.999
b3[1,1]	-0.364	0.00548	0.284	-0.918	-0.368	0.154	2690.0	0.122	1.0
b3[2,1]	0.687	0.00392	0.254	0.215	0.671	1.23	4210.0	0.191	1.0
b3[1,2]	0.758	0.00622	0.362	0.135	0.715	1.53	3396.0	0.154	1.0
b3[2,2]	0.723	0.0045	0.34	0.0854	0.699	1.43	5714.0	0.26	1.0
b3[1,3]	2.22	0.00726	0.527	1.2	2.2	3.28	5272.0	0.24	1.0
b3[2,3]	2.05	0.00527	0.459	1.17	2.03	2.95	7579.0	0.345	1.0
b3[1,4]	0.714	0.00781	0.398	0.166	0.631	1.72	2601.0	0.118	1.0
b3[2,4]	0.793	0.00737	0.375	0.241	0.724	1.72	2589.0	0.118	1.0
b3[1,5]	0.304	0.00369	0.312	-0.344	0.296	0.925	7145.0	0.325	1.0
b3[2,5]	0.214	0.00302	0.28	-0.372	0.213	0.742	8621.0	0.392	1.0
b3[1,6]	0.15	0.00315	0.272	-0.417	0.151	0.656	7464.0	0.34	1.0
b3[2,6]	0.185	0.00479	0.32	-0.556	0.207	0.742	4456.0	0.203	1.0
b3[1,7]	1.8	0.00482	0.413	1.02	1.78	2.64	7350.0	0.334	1.0
b3[2,7]	1.71	0.00538	0.411	0.977	1.67	2.57	5829.0	0.265	1.0
b3[1,8]	0.718	0.0037	0.347	0.0521	0.705	1.41	8773.0	0.399	1.0
b3[2,8]	0.264	0.0039	0.341	-0.398	0.249	0.917	7648.0	0.348	1.0
b3[1,9]	1.6	0.00395	0.409	0.79	1.58	2.41	10705.0	0.487	0.999
b3[2,9]	1.68	0.00403	0.401	0.888	1.68	2.45	9931.0	0.452	1.0
b3[1,10]	-0.538	0.00335	0.272	-1.13	-0.535	-0.0508	6617.0	0.301	1.0
b3[2,10]	-0.436	0.00315	0.291	-1.05	-0.431	0.0924	8534.0	0.388	1.0
b3[1,11]	0.304	0.00302	0.299	-0.325	0.308	0.869	9842.0	0.448	0.999
b3[2,11]	-0.0639	0.0031	0.289	-0.655	-0.0652	0.484	8709.0	0.396	0.999
b3[1,12]	1.58	0.0072	0.454	0.801	1.53	2.54	3979.0	0.181	1.0
b3[2,12]	1.44	0.00812	0.479	0.634	1.39	2.46	3486.0	0.159	1.0
b3[1,13]	1.04	0.02	0.652	0.197	0.859	2.55	1062.0	0.0483	1.0
b3[2,13]	0.973	0.0095	0.413	0.363	0.899	1.95	1895.0	0.0862	1.0
b3[1,14]	-0.513	0.00329	0.328	-1.21	-0.504	0.0785	9967.0	0.453	0.999
b3[2,14]	-0.46	0.00437	0.385	-1.28	-0.461	0.267	7774.0	0.354	1.0
b3[1,15]	1.53	0.00909	0.639	0.409	1.48	2.86	4944.0	0.225	0.999
b3[2,15]	0.926	0.0096	0.693	-0.296	0.871	2.35	5206.0	0.237	1.0
b3[1,16]	-0.00481	0.0133	0.542	-0.927	-0.0453	1.08	1664.0	0.0757	1.0
b3[2,16]	0.397	0.00481	0.327	-0.238	0.389	1.04	4619.0	0.21	1.0
b3[1,17]	1.4	0.00301	0.261	0.898	1.39	1.92	7535.0	0.343	1.0
b3[2,17]	1.29	0.00299	0.269	0.795	1.28	1.83	8088.0	0.368	1.0
b3[1,18]	0.95	0.00423	0.317	0.389	0.928	1.62	5635.0	0.256	1.0
b3[2,18]	0.864	0.00426	0.321	0.285	0.833	1.54	5676.0	0.258	0.999
b3[1,19]	1.83	0.0058	0.423	1.08	1.79	2.71	5320.0	0.242	1.0
b3[2,19]	1.77	0.00829	0.496	0.966	1.71	2.83	3585.0	0.163	1.0
b3[1,20]	1.42	0.00337	0.311	0.812	1.41	2.02	8523.0	0.388	0.999
b3[2,20]	0.726	0.00325	0.314	0.102	0.716	1.34	9348.0	0.425	1.0
b3[1,21]	1.54	0.0105	0.572	0.55	1.48	2.71	2962.0	0.135	1.0
b3[2,21]	1.56	0.00936	0.529	0.679	1.5	2.67	3191.0	0.145	1.0
b3[1,22]	1.8	0.00454	0.35	1.15	1.78	2.51	5949.0	0.271	1.0
b3[2,22]	1.66	0.00371	0.309	1.09	1.63	2.29	6956.0	0.316	1.0
b3[1,23]	1.89	0.00726	0.575	0.768	1.87	3.06	6282.0	0.286	1.0
b3[2,23]	1.64	0.00509	0.442	0.823	1.62	2.53	7547.0	0.343	1.0
b3[1,24]	-0.0817	0.00466	0.339	-0.705	-0.111	0.631	5302.0	0.241	0.999
b3[2,24]	0.282	0.00534	0.362	-0.362	0.245	1.05	4595.0	0.209	1.0
b3[1,25]	1.36	0.00574	0.457	0.528	1.33	2.32	6336.0	0.288	1.0
b3[2,25]	1.52	0.00665	0.501	0.618	1.48	2.55	5663.0	0.258	1.0
b3[1,26]	1.53	0.00455	0.378	0.81	1.52	2.28	6892.0	0.313	1.0
b3[2,26]	0.881	0.00394	0.35	0.213	0.866	1.57	7868.0	0.358	1.0
b3[1,27]	1.65	0.0077	0.423	1.01	1.57	2.63	3023.0	0.138	1.0
b3[2,27]	0.942	0.00976	0.473	0.351	0.83	2.14	2350.0	0.107	1.0
b3[1,28]	-1.04	0.00565	0.336	-1.94	-0.989	-0.541	3548.0	0.161	1.0
b3[2,28]	-1.61	0.0037	0.297	-2.31	-1.59	-1.12	6441.0	0.293	1.0
b3[1,29]	0.438	0.00425	0.323	-0.193	0.421	1.1	5780.0	0.263	0.999
b3[2,29]	0.222	0.00481	0.296	-0.306	0.196	0.858	3778.0	0.172	1.0
b3[1,30]	1.67	0.00537	0.428	0.859	1.64	2.51	6355.0	0.289	0.999
b3[2,30]	0.351	0.00461	0.368	-0.382	0.339	1.08	6381.0	0.29	1.0
b3[1,31]	1.02	0.00442	0.368	0.322	1.0	1.74	6910.0	0.314	1.0
b3[2,31]	1.32	0.00753	0.425	0.629	1.25	2.25	3187.0	0.145	1.0
b3[1,32]	2.03	0.00649	0.508	1.11	1.99	3.07	6123.0	0.279	1.0
b3[2,32]	1.52	0.00599	0.488	0.642	1.49	2.53	6625.0	0.301	1.0
b3[1,33]	2.24	0.00795	0.572	1.23	2.2	3.41	5175.0	0.235	1.0
b3[2,33]	2.18	0.00653	0.498	1.31	2.15	3.25	5816.0	0.265	1.0
b3[1,34]	1.01	0.00401	0.35	0.349	0.997	1.7	7625.0	0.347	1.0
b3[2,34]	1.31	0.00572	0.425	0.513	1.28	2.18	5519.0	0.251	1.0
b3[1,35]	1.99	0.00399	0.398	1.23	1.97	2.76	9945.0	0.452	1.0
b3[2,35]	1.89	0.0056	0.475	0.983	1.88	2.82	7204.0	0.328	1.0
b3[1,36]	1.93	0.007	0.504	1.07	1.88	2.98	5176.0	0.235	1.0
b3[2,36]	1.86	0.0062	0.465	1.02	1.82	2.84	5644.0	0.257	1.0
b3[1,37]	1.26	0.00616	0.427	0.51	1.22	2.14	4821.0	0.219	1.0
b3[2,37]	1.03	0.00471	0.371	0.363	1.0	1.8	6192.0	0.282	0.999
b3[1,38]	0.753	0.00314	0.306	0.121	0.75	1.33	9445.0	0.43	1.0
b3[2,38]	0.558	0.00331	0.315	-0.0906	0.553	1.16	9052.0	0.412	1.0
b3[1,39]	0.099	0.00289	0.289	-0.518	0.0985	0.642	9984.0	0.454	1.0
b3[2,39]	0.86	0.0032	0.289	0.311	0.854	1.42	8146.0	0.371	1.0
b3[1,40]	1.3	0.00504	0.367	0.639	1.26	2.08	5305.0	0.241	1.0
b3[2,40]	0.599	0.00518	0.379	-0.119	0.577	1.41	5341.0	0.243	1.0
b3[1,41]	1.27	0.00394	0.356	0.585	1.26	1.99	8167.0	0.371	1.0
b3[2,41]	1.3	0.00371	0.331	0.657	1.28	1.96	7962.0	0.362	1.0
b3[1,42]	0.993	0.00851	0.629	-0.215	0.976	2.27	5465.0	0.249	1.0
b3[2,42]	0.782	0.0073	0.599	-0.371	0.746	2.02	6731.0	0.306	1.0
b3[1,43]	1.13	0.00509	0.321	0.57	1.09	1.84	3968.0	0.181	0.999
b3[2,43]	1.03	0.00295	0.271	0.509	1.02	1.57	8470.0	0.385	0.999
b3[1,44]	1.52	0.00594	0.369	0.891	1.47	2.35	3858.0	0.175	1.0
b3[2,44]	2.15	0.00406	0.316	1.56	2.13	2.8	6044.0	0.275	1.0
b3[1,45]	0.246	0.00446	0.351	-0.434	0.231	0.957	6186.0	0.281	1.0
b3[2,45]	-0.0569	0.00436	0.361	-0.855	-0.048	0.602	6855.0	0.312	1.0
b3[1,46]	1.03	0.00515	0.344	0.433	0.988	1.77	4472.0	0.203	1.0
b3[2,46]	0.819	0.00514	0.327	0.249	0.783	1.52	4044.0	0.184	1.0
b3[1,47]	2.42	0.00397	0.364	1.71	2.41	3.14	8430.0	0.383	1.0
b3[2,47]	1.91	0.00513	0.379	1.21	1.88	2.69	5473.0	0.249	1.0
b3[1,48]	0.605	0.00374	0.335	-0.0609	0.603	1.24	7983.0	0.363	1.0
b3[2,48]	0.228	0.00319	0.309	-0.409	0.224	0.821	9398.0	0.427	1.0
b3[1,49]	1.47	0.0122	0.622	0.641	1.31	2.92	2603.0	0.118	1.0
b3[2,49]	1.71	0.00926	0.529	0.966	1.58	2.95	3268.0	0.149	1.0
b3[1,50]	2.07	0.0103	0.656	0.95	2.02	3.42	4055.0	0.184	1.0
b3[2,50]	2.14	0.00917	0.615	1.18	2.07	3.46	4496.0	0.205	1.0
b3[1,51]	0.34	0.00326	0.313	-0.307	0.34	0.94	9216.0	0.419	1.0
b3[2,51]	-0.353	0.00328	0.301	-1.01	-0.347	0.198	8426.0	0.383	1.0
b3[1,52]	2.27	0.0107	0.637	1.33	2.15	3.68	3544.0	0.161	1.0
b3[2,52]	2.21	0.00974	0.602	1.29	2.12	3.53	3821.0	0.174	1.0
b3[1,53]	1.18	0.00642	0.389	0.569	1.12	2.08	3664.0	0.167	1.0
b3[2,53]	1.06	0.00678	0.4	0.45	0.988	1.99	3478.0	0.158	1.0
