name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"beta_pr[6,86]",-0.191,0.0120,0.841,-1.57,-0.189,1.17,4933,1.62,0.999
"beta_pr[6,87]",-0.303,0.0105,0.739,-1.52,-0.292,0.910,4921,1.61,1.000
"beta_pr[6,88]",-0.163,0.0119,0.767,-1.39,-0.191,1.12,4159,1.36,1.00
"beta_pr[6,89]",0.558,0.0111,0.757,-0.726,0.552,1.78,4616,1.51,1.000
"beta_pr[6,90]",-0.130,0.0109,0.752,-1.37,-0.135,1.11,4799,1.57,1.000
"beta_pr[6,91]",-0.410,0.0117,0.830,-1.78,-0.399,0.932,5062,1.66,1.000
"beta_pr[7,1]",0.275,0.00793,0.436,-0.447,0.275,0.990,3025,0.992,1.00
"beta_pr[7,2]",0.141,0.00872,0.456,-0.619,0.151,0.877,2732,0.896,1.00
"beta_pr[7,3]",0.156,0.00791,0.454,-0.580,0.152,0.918,3287,1.08,1.000
"beta_pr[7,4]",-0.520,0.00925,0.503,-1.34,-0.524,0.287,2953,0.968,1.00
"beta_pr[7,5]",-1.26,0.00807,0.460,-2.04,-1.24,-0.529,3255,1.07,1.00
"beta_pr[7,6]",-0.209,0.00800,0.426,-0.916,-0.213,0.498,2833,0.929,1.00
"beta_pr[7,7]",0.324,0.00754,0.444,-0.397,0.319,1.05,3462,1.14,1.000
"beta_pr[7,8]",1.00,0.00902,0.490,0.205,0.978,1.83,2950,0.968,1.000
"beta_pr[7,9]",0.948,0.00807,0.491,0.127,0.953,1.74,3710,1.22,1.00
"beta_pr[7,10]",0.258,0.00850,0.464,-0.493,0.252,1.04,2985,0.979,1.00
"beta_pr[7,11]",0.294,0.00896,0.502,-0.526,0.292,1.13,3142,1.03,1.00
"beta_pr[7,12]",0.546,0.00775,0.458,-0.198,0.543,1.29,3488,1.14,1.00
"beta_pr[7,13]",0.686,0.00792,0.448,-0.0519,0.701,1.43,3196,1.05,1.00
"beta_pr[7,14]",-1.26,0.00925,0.523,-2.10,-1.26,-0.396,3200,1.05,1.00
"beta_pr[7,15]",-1.37,0.00846,0.436,-2.10,-1.36,-0.651,2654,0.871,1.00
"beta_pr[7,16]",-0.0821,0.00803,0.453,-0.830,-0.0825,0.669,3181,1.04,1.00
"beta_pr[7,17]",1.23,0.00911,0.468,0.482,1.22,2.00,2636,0.865,1.00
"beta_pr[7,18]",-1.52,0.00785,0.447,-2.28,-1.51,-0.796,3241,1.06,1.00
"beta_pr[7,19]",0.826,0.00795,0.462,0.0883,0.814,1.59,3375,1.11,1.00
"beta_pr[7,20]",-0.307,0.00809,0.478,-1.09,-0.301,0.467,3495,1.15,1.00
"beta_pr[7,21]",1.11,0.00851,0.473,0.325,1.12,1.90,3091,1.01,1.00
"beta_pr[7,22]",0.810,0.00960,0.468,0.0506,0.811,1.58,2377,0.780,1.000
"beta_pr[7,23]",-0.173,0.00794,0.440,-0.909,-0.174,0.547,3075,1.01,1.000
"beta_pr[7,24]",-1.31,0.00863,0.453,-2.06,-1.30,-0.570,2753,0.903,1.00
"beta_pr[7,25]",-1.12,0.00799,0.430,-1.82,-1.12,-0.419,2897,0.950,1.000
"beta_pr[7,26]",0.930,0.00809,0.479,0.162,0.923,1.74,3504,1.15,0.999
"beta_pr[7,27]",0.983,0.00905,0.447,0.242,0.983,1.71,2438,0.800,1.000
"beta_pr[7,28]",-1.50,0.00958,0.467,-2.29,-1.49,-0.729,2376,0.779,1.00
"beta_pr[7,29]",0.382,0.00809,0.435,-0.305,0.384,1.10,2884,0.946,1.00
"beta_pr[7,30]",-0.846,0.00908,0.464,-1.60,-0.843,-0.106,2610,0.856,1.00
"beta_pr[7,31]",-0.0128,0.00821,0.485,-0.811,-0.000998,0.766,3493,1.15,0.999
"beta_pr[7,32]",-0.363,0.00783,0.487,-1.18,-0.362,0.432,3876,1.27,1.000
"beta_pr[7,33]",1.45,0.00897,0.497,0.641,1.44,2.27,3073,1.01,1.00
"beta_pr[7,34]",-0.855,0.00878,0.498,-1.66,-0.849,-0.0273,3209,1.05,1.00
"beta_pr[7,35]",0.111,0.00854,0.520,-0.721,0.109,0.962,3702,1.21,1.000
"beta_pr[7,36]",0.418,0.00982,0.523,-0.420,0.414,1.27,2838,0.931,0.999
"beta_pr[7,37]",-0.246,0.00801,0.487,-1.05,-0.243,0.559,3701,1.21,1.00
"beta_pr[7,38]",-0.0160,0.00844,0.508,-0.864,-0.0163,0.820,3626,1.19,1.00
"beta_pr[7,39]",1.19,0.00827,0.489,0.407,1.17,2.02,3493,1.15,0.999
"beta_pr[7,40]",0.209,0.00804,0.454,-0.517,0.201,0.958,3189,1.05,1.000
"beta_pr[7,41]",0.379,0.00842,0.481,-0.410,0.375,1.17,3261,1.07,1.000
"beta_pr[7,42]",-1.00,0.00867,0.453,-1.75,-0.990,-0.258,2728,0.895,1.00
"beta_pr[7,43]",0.654,0.00801,0.443,-0.0407,0.633,1.38,3059,1.00,1.000
"beta_pr[7,44]",1.15,0.00811,0.457,0.405,1.14,1.92,3180,1.04,1.000
