	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,35]	14.9	0.0688	4.02	8.38	14.3	23.6	3418.0	0.219	1.0
b1[2,35]	15.2	0.0713	4.1	8.46	14.6	24.2	3310.0	0.212	1.0
b1[1,36]	5.81	0.0382	1.97	2.95	5.47	10.3	2662.0	0.17	1.0
b1[2,36]	7.94	0.041	2.17	4.18	7.71	12.4	2807.0	0.18	1.0
b1[1,37]	16.5	0.08	4.82	8.47	16.1	27.3	3633.0	0.233	1.0
b1[2,37]	17.7	0.0743	4.67	10.1	17.2	27.9	3954.0	0.253	1.0
b1[1,38]	16.4	0.0626	3.8	9.83	16.0	24.4	3687.0	0.236	1.0
b1[2,38]	17.4	0.059	3.7	10.8	17.0	25.1	3940.0	0.252	1.0
b1[1,39]	9.7	0.0463	2.62	5.74	9.28	15.6	3187.0	0.204	1.0
b1[2,39]	8.01	0.0601	2.88	4.08	7.41	14.8	2297.0	0.147	1.0
b1[1,40]	8.47	0.12	4.5	2.66	7.43	18.3	1416.0	0.0906	1.0
b1[2,40]	9.87	0.0949	3.97	4.07	9.2	18.6	1748.0	0.112	1.0
b1[1,41]	18.3	0.0699	4.1	11.1	18.0	26.8	3446.0	0.221	1.0
b1[2,41]	17.8	0.081	4.28	10.3	17.4	27.1	2791.0	0.179	1.0
b1[1,42]	2.63	0.0105	0.726	1.32	2.58	4.13	4823.0	0.309	0.999
b1[2,42]	5.57	0.0157	1.07	3.7	5.46	7.85	4659.0	0.298	1.0
b1[1,43]	12.1	0.0807	4.23	5.51	11.5	21.7	2742.0	0.176	1.0
b1[2,43]	13.6	0.0735	4.06	7.01	13.1	22.4	3048.0	0.195	1.0
b1[1,44]	18.4	0.0818	4.82	10.2	17.9	28.3	3471.0	0.222	1.0
b1[2,44]	19.8	0.0739	4.62	11.7	19.4	29.4	3909.0	0.25	1.0
b1[1,45]	9.73	0.0823	4.4	3.18	9.04	19.5	2855.0	0.183	1.0
b1[2,45]	10.0	0.0921	4.62	2.83	9.38	20.2	2522.0	0.161	1.0
b1[1,46]	7.69	0.0858	4.44	1.38	6.82	18.0	2679.0	0.171	1.0
b1[2,46]	8.41	0.0847	4.33	2.44	7.5	18.4	2617.0	0.167	1.0
b1[1,47]	1.78	0.0335	1.19	0.241	1.54	4.32	1259.0	0.0805	1.0
b1[2,47]	2.51	0.0291	0.964	1.19	2.37	4.35	1100.0	0.0704	1.0
b1[1,48]	10.3	0.0547	3.23	5.27	9.86	17.5	3499.0	0.224	1.0
b1[2,48]	10.2	0.0639	3.46	4.84	9.68	17.9	2929.0	0.187	1.0
b1[1,49]	7.52	0.0451	2.32	3.95	7.17	12.7	2633.0	0.168	0.999
b1[2,49]	6.34	0.0605	2.82	2.41	5.81	12.7	2179.0	0.139	0.999
b1[1,50]	4.87	0.0548	2.45	1.19	4.57	10.4	1999.0	0.128	1.0
b1[2,50]	6.8	0.0394	2.08	3.76	6.43	11.7	2788.0	0.178	1.0
b1[1,51]	6.02	0.0352	1.79	3.32	5.73	10.1	2570.0	0.165	1.0
b1[2,51]	7.75	0.0245	1.58	5.05	7.6	11.0	4164.0	0.266	1.0
b1[1,52]	4.13	0.0873	3.64	-0.325	3.12	14.1	1735.0	0.111	1.0
b1[2,52]	3.53	0.0976	3.95	-0.541	2.06	14.3	1641.0	0.105	1.0
b1[1,53]	5.92	0.0494	2.14	2.45	5.66	10.7	1870.0	0.12	1.0
b1[2,53]	5.71	0.0442	2.0	2.42	5.48	9.93	2057.0	0.132	1.0
b1[1,54]	16.8	0.0577	3.71	10.2	16.5	24.8	4145.0	0.265	1.0
b1[2,54]	16.8	0.0609	3.93	9.66	16.5	25.0	4163.0	0.266	1.0
b1[1,55]	10.2	0.0579	3.42	4.72	9.72	17.8	3494.0	0.224	1.0
b1[2,55]	10.1	0.064	3.52	4.94	9.37	17.9	3028.0	0.194	1.0
b1[1,56]	3.89	0.0661	3.07	0.0884	3.14	12.0	2157.0	0.138	1.0
b1[2,56]	3.29	0.0744	3.19	-0.28	2.37	11.9	1840.0	0.118	1.0
b1[1,57]	6.15	0.069	2.98	2.31	5.48	13.3	1864.0	0.119	1.0
b1[2,57]	5.55	0.0794	3.24	1.77	4.69	13.5	1669.0	0.107	1.0
b1[1,58]	2.39	0.0645	1.98	0.528	1.91	7.43	945.0	0.0605	1.0
b1[2,58]	3.88	0.0703	2.12	1.43	3.36	8.83	908.0	0.0581	1.0
b1[1,59]	23.6	0.078	4.83	14.9	23.3	33.5	3842.0	0.246	1.0
b1[2,59]	24.2	0.0771	4.76	15.7	23.8	33.9	3803.0	0.243	1.0
b1[1,60]	10.9	0.057	3.07	6.27	10.4	17.6	2896.0	0.185	1.0
b1[2,60]	11.5	0.0559	3.03	6.77	11.1	18.2	2944.0	0.188	1.0
b1[1,61]	6.7	0.0942	3.73	2.2	5.69	16.0	1568.0	0.1	1.0
b1[2,61]	6.07	0.112	4.19	1.34	4.83	16.5	1387.0	0.0887	1.0
b1[1,62]	5.95	0.0338	1.8	3.0	5.77	9.8	2847.0	0.182	1.0
b1[2,62]	5.18	0.0327	1.6	2.8	4.9	8.67	2393.0	0.153	1.0
b1[1,63]	4.63	0.071	2.53	1.36	4.08	10.9	1266.0	0.081	1.0
b1[2,63]	4.26	0.0834	2.76	1.15	3.49	11.2	1096.0	0.0701	1.0
b1[1,64]	6.03	0.0964	3.92	1.57	4.85	15.8	1655.0	0.106	1.0
b1[2,64]	4.93	0.114	4.38	-0.0581	3.53	16.2	1468.0	0.0939	1.0
b1[1,65]	3.26	0.0124	0.807	1.86	3.19	4.86	4221.0	0.27	1.0
b1[2,65]	5.64	0.0207	1.28	3.42	5.52	8.27	3865.0	0.247	1.0
b1[1,66]	10.6	0.0734	4.1	4.56	9.87	19.8	3119.0	0.2	1.0
b1[2,66]	11.1	0.0711	4.02	5.14	10.4	20.2	3199.0	0.205	1.0
b1[1,67]	3.7	0.0103	0.783	2.27	3.63	5.32	5769.0	0.369	1.0
b1[2,67]	4.19	0.0144	0.82	2.72	4.12	5.87	3247.0	0.208	1.0
b1[1,68]	25.5	0.0788	4.89	16.4	25.0	35.6	3845.0	0.246	1.0
b1[2,68]	25.9	0.0806	4.92	16.9	25.5	36.0	3724.0	0.238	1.0
b1[1,69]	10.9	0.0852	4.67	3.68	10.2	21.1	3011.0	0.193	1.0
b1[2,69]	12.3	0.0771	4.46	5.36	11.7	22.2	3345.0	0.214	1.0
b1[1,70]	16.1	0.0591	3.66	9.92	15.8	24.0	3837.0	0.246	1.0
b1[2,70]	15.6	0.067	3.83	9.0	15.2	23.7	3265.0	0.209	1.0
b1[1,71]	3.27	0.031	1.25	1.59	3.03	6.11	1642.0	0.105	1.0
b1[2,71]	3.36	0.0332	1.34	1.63	3.09	6.66	1627.0	0.104	1.0
b1[1,72]	20.7	0.0966	5.21	11.1	20.5	31.7	2907.0	0.186	1.0
b1[2,72]	22.5	0.084	4.87	13.7	22.1	32.7	3352.0	0.215	1.0
b1[1,73]	26.0	0.0922	5.24	16.6	25.6	36.9	3235.0	0.207	1.0
b1[2,73]	26.4	0.0918	5.29	16.9	26.1	37.1	3317.0	0.212	1.0
b1[1,74]	9.46	0.0653	3.41	4.66	8.79	17.6	2735.0	0.175	1.0
b1[2,74]	9.85	0.0684	3.42	4.83	9.22	18.0	2498.0	0.16	1.0
b1[1,75]	3.32	0.0189	1.11	1.61	3.16	5.86	3459.0	0.221	0.999
b1[2,75]	3.46	0.0279	1.33	1.54	3.21	6.62	2283.0	0.146	1.0
b1[1,76]	18.4	0.0683	4.03	11.2	18.0	26.9	3483.0	0.223	1.0
b1[2,76]	17.9	0.0714	4.01	11.0	17.5	26.5	3159.0	0.202	1.0
b1[1,77]	4.02	0.0385	1.65	1.78	3.7	7.63	1837.0	0.118	1.0
b1[2,77]	5.34	0.0323	1.53	3.0	5.12	8.67	2231.0	0.143	1.0
b1[1,78]	9.22	0.0593	3.26	4.45	8.6	16.7	3029.0	0.194	1.0
b1[2,78]	10.0	0.06	3.31	4.85	9.49	17.3	3051.0	0.195	1.0
b1[1,79]	4.12	0.0596	1.97	1.61	3.77	8.56	1090.0	0.0698	1.0
b1[2,79]	4.16	0.0611	2.01	1.58	3.77	8.76	1084.0	0.0694	1.01
b1[1,80]	11.8	0.0578	3.58	5.87	11.3	19.7	3834.0	0.245	1.0
b1[2,80]	11.6	0.0637	3.78	5.41	11.1	19.6	3517.0	0.225	1.0
b1[1,81]	12.3	0.048	2.98	7.39	12.0	18.9	3855.0	0.247	1.0
b1[2,81]	11.0	0.0565	3.15	6.06	10.5	17.9	3108.0	0.199	1.0
b1[1,82]	7.11	0.0357	1.95	3.84	6.9	11.2	2983.0	0.191	1.0
b1[2,82]	7.48	0.03	1.74	4.59	7.29	11.3	3364.0	0.215	1.0
b1[1,83]	8.17	0.0667	3.08	3.64	7.61	15.5	2129.0	0.136	1.0
b1[2,83]	7.77	0.0724	3.23	3.14	7.11	15.6	1990.0	0.127	1.0
b1[1,84]	0.355	0.0929	1.66	-1.82	0.101	3.32	317.0	0.0203	1.02
b1[2,84]	3.48	0.0815	1.43	1.78	3.29	5.67	306.0	0.0196	1.02
b1[1,85]	9.0	0.0964	4.27	2.76	8.45	18.6	1966.0	0.126	1.0
b1[2,85]	9.9	0.0781	3.92	3.71	9.35	18.5	2517.0	0.161	1.0
b1[1,86]	12.0	0.0931	5.35	2.92	11.3	23.0	3301.0	0.211	1.0
b1[2,86]	12.6	0.085	5.04	4.84	11.9	23.5	3512.0	0.225	1.0
b1[1,87]	14.2	0.0711	4.35	6.83	13.6	23.6	3734.0	0.239	1.0
b1[2,87]	14.3	0.0728	4.49	6.76	13.8	23.8	3816.0	0.244	1.0
b1[1,88]	8.44	0.0423	2.51	4.38	8.11	13.9	3538.0	0.226	1.0
b1[2,88]	9.46	0.0439	2.63	5.11	9.09	15.1	3582.0	0.229	1.0
b1[1,89]	6.41	0.0459	2.09	3.31	6.05	11.2	2080.0	0.133	1.0
b1[2,89]	5.42	0.0781	2.84	2.12	4.48	12.2	1320.0	0.0845	1.01
b1[1,90]	2.46	0.0287	1.42	0.397	2.24	5.51	2445.0	0.156	1.0
b1[2,90]	4.6	0.0241	1.31	2.8	4.38	7.45	2955.0	0.189	1.0
b1[1,91]	16.3	0.0712	4.36	9.03	15.8	25.4	3753.0	0.24	1.0
b1[2,91]	17.4	0.0663	4.21	10.3	16.9	26.3	4034.0	0.258	1.0
b1[1,92]	14.1	0.0667	3.99	7.6	13.6	22.9	3576.0	0.229	1.0
b1[2,92]	13.6	0.0752	4.27	6.82	13.0	23.1	3228.0	0.207	1.0
b1[1,93]	3.58	0.0402	1.75	1.02	3.3	7.65	1900.0	0.122	1.0
b1[2,93]	5.92	0.0366	1.87	2.77	5.73	9.83	2608.0	0.167	1.0
b1[1,94]	3.95	0.0881	3.47	-0.34	2.97	13.0	1555.0	0.0995	1.01
b1[2,94]	2.61	0.117	3.96	-1.58	1.19	13.0	1152.0	0.0737	1.01
b1[1,95]	5.7	0.0442	1.89	3.15	5.36	9.86	1821.0	0.117	1.0
b1[2,95]	6.46	0.0472	2.01	3.56	6.11	11.1	1805.0	0.116	1.0
b1[1,96]	5.26	0.0849	3.02	1.87	4.47	13.2	1271.0	0.0813	1.0
b1[2,96]	4.72	0.0957	3.2	1.57	3.66	13.2	1119.0	0.0716	1.0
b1[1,97]	6.12	0.0297	1.58	3.6	5.9	9.52	2834.0	0.181	1.0
b1[2,97]	7.25	0.0352	1.75	4.43	7.02	11.0	2476.0	0.158	1.0
b2[1,1]	4.99	0.0811	3.38	1.29	3.87	13.2	1734.0	0.111	1.0
b2[2,1]	6.94	0.0877	3.85	1.49	6.26	15.7	1923.0	0.123	1.0
b2[1,2]	2.97	0.0595	1.77	1.34	2.52	7.37	881.0	0.0564	1.0
b2[2,2]	3.22	0.123	2.99	0.697	1.82	11.1	594.0	0.038	1.01
b2[1,3]	5.44	0.0562	2.72	2.22	4.68	12.4	2347.0	0.15	1.0
b2[2,3]	7.44	0.0565	2.84	3.43	6.83	14.2	2537.0	0.162	1.0
b2[1,4]	3.92	0.04	1.87	1.62	3.48	8.38	2186.0	0.14	1.0
b2[2,4]	3.49	0.0475	1.89	1.54	2.91	8.21	1590.0	0.102	1.0
b2[1,5]	14.5	0.071	4.04	7.62	14.1	22.8	3240.0	0.207	1.0
b2[2,5]	13.3	0.152	5.43	1.46	13.3	23.4	1267.0	0.0811	1.01
b2[1,6]	3.28	0.0356	1.48	1.56	2.93	6.78	1737.0	0.111	1.0
b2[2,6]	5.67	0.0467	2.07	2.75	5.28	10.4	1970.0	0.126	1.0
b2[1,7]	3.55	0.0825	2.86	0.713	2.47	10.7	1201.0	0.0769	1.0
b2[2,7]	5.77	0.067	2.69	2.44	5.13	12.3	1609.0	0.103	1.0
b2[1,8]	8.82	0.0775	4.02	2.35	8.28	17.6	2695.0	0.172	1.0
b2[2,8]	10.3	0.0745	4.09	3.38	9.82	18.9	3017.0	0.193	1.0
b2[1,9]	6.37	0.107	3.5	2.19	5.49	14.5	1072.0	0.0686	1.0
b2[2,9]	9.81	0.0751	3.22	4.72	9.37	16.8	1833.0	0.117	1.0
b2[1,10]	9.55	0.0896	4.3	2.66	9.07	18.4	2308.0	0.148	1.0
b2[2,10]	12.5	0.0588	3.79	6.33	12.1	20.5	4150.0	0.266	1.0
b2[1,11]	12.0	0.0528	3.38	6.34	11.7	19.3	4106.0	0.263	1.0
b2[2,11]	13.0	0.0603	3.69	6.28	12.7	20.5	3742.0	0.239	0.999
b2[1,12]	5.28	0.0299	1.62	2.89	4.99	8.84	2927.0	0.187	1.0
b2[2,12]	8.48	0.034	1.94	5.24	8.24	12.9	3248.0	0.208	1.0
b2[1,13]	16.1	0.081	4.46	8.06	15.9	25.2	3030.0	0.194	1.0
b2[2,13]	17.7	0.0732	4.32	9.61	17.5	26.5	3494.0	0.224	1.0
b2[1,14]	6.57	0.056	2.88	2.55	6.02	13.7	2643.0	0.169	1.0
b2[2,14]	8.06	0.0533	2.95	3.72	7.47	15.1	3068.0	0.196	1.0
b2[1,15]	4.06	0.0859	3.58	0.871	2.61	13.7	1736.0	0.111	1.0
b2[2,15]	4.33	0.121	4.37	0.0223	2.54	15.2	1305.0	0.0835	1.0
b2[1,16]	14.8	0.0523	3.37	8.8	14.6	21.9	4154.0	0.266	1.0
b2[2,16]	15.0	0.0569	3.58	8.74	14.7	22.4	3968.0	0.254	1.0
b2[1,17]	7.72	0.119	4.48	0.875	7.35	17.0	1424.0	0.0912	1.0
b2[2,17]	7.64	0.132	5.11	0.827	6.97	18.3	1497.0	0.0958	1.0
b2[1,18]	14.5	0.0791	4.21	7.29	14.0	23.0	2835.0	0.181	1.0
b2[2,18]	17.4	0.0596	3.87	10.5	17.1	25.6	4208.0	0.269	1.0
b2[1,19]	10.3	0.196	5.05	1.28	10.4	19.9	665.0	0.0425	1.01
b2[2,19]	10.8	0.153	4.83	2.4	10.6	20.5	1000.0	0.064	1.01
b2[1,20]	8.33	0.0645	3.69	2.99	7.67	16.8	3261.0	0.209	0.999
b2[2,20]	8.23	0.0913	4.58	0.978	7.87	17.6	2518.0	0.161	1.0
b2[1,21]	7.74	0.0651	3.59	2.43	7.14	15.9	3043.0	0.195	1.0
b2[2,21]	10.6	0.058	3.46	4.77	10.2	18.3	3561.0	0.228	1.0
b2[1,22]	4.49	0.0835	3.43	0.97	3.35	13.2	1689.0	0.108	1.0
b2[2,22]	7.29	0.0671	3.23	3.09	6.58	15.1	2316.0	0.148	1.0
b2[1,23]	16.0	0.0523	3.63	9.5	15.7	23.5	4829.0	0.309	1.0
b2[2,23]	16.5	0.0636	4.05	9.03	16.3	24.7	4066.0	0.26	1.0
b2[1,24]	4.04	0.0308	1.56	1.96	3.74	7.66	2565.0	0.164	1.0
b2[2,24]	4.43	0.0621	2.58	1.37	3.69	10.7	1729.0	0.111	1.0
b2[1,25]	4.29	0.0499	1.95	1.97	3.86	9.14	1533.0	0.0981	1.0
b2[2,25]	3.67	0.0764	2.71	1.1	2.67	10.7	1254.0	0.0802	1.0
b2[1,26]	6.49	0.171	5.13	0.29	5.46	17.7	896.0	0.0574	1.01
b2[2,26]	10.8	0.0783	4.01	4.52	10.3	19.6	2620.0	0.168	1.0
b2[1,27]	11.6	0.0942	4.53	3.65	11.3	20.8	2312.0	0.148	1.0
b2[2,27]	15.2	0.0594	3.88	8.18	14.9	23.0	4271.0	0.273	1.0
b2[1,28]	4.54	0.0899	3.51	1.02	3.23	13.7	1523.0	0.0975	1.0
b2[2,28]	7.16	0.0894	3.73	2.24	6.28	16.0	1739.0	0.111	1.0
b2[1,29]	6.32	0.0689	3.07	2.49	5.52	13.7	1986.0	0.127	1.0
b2[2,29]	9.2	0.0559	3.07	4.53	8.7	16.1	3006.0	0.192	1.0
b2[1,30]	5.21	0.0819	4.1	0.208	4.12	14.7	2508.0	0.16	1.0
b2[2,30]	6.05	0.0969	4.71	-0.00275	5.09	16.4	2358.0	0.151	1.0
b2[1,31]	8.23	0.067	3.78	2.82	7.54	16.8	3186.0	0.204	1.0
b2[2,31]	8.79	0.0846	4.5	1.49	8.36	18.1	2829.0	0.181	1.0
b2[1,32]	6.13	0.0709	3.38	1.77	5.32	14.3	2268.0	0.145	1.0
b2[2,32]	6.98	0.101	4.03	1.31	6.26	15.8	1595.0	0.102	1.0
b2[1,33]	13.0	0.0624	4.01	6.2	12.7	21.3	4132.0	0.264	1.0
b2[2,33]	13.8	0.0817	4.46	5.5	13.6	22.8	2983.0	0.191	1.0
b2[1,34]	12.8	0.0713	4.09	5.75	12.5	21.2	3288.0	0.21	1.0
b2[2,34]	15.0	0.0618	4.05	7.87	14.6	23.2	4294.0	0.275	1.0
b2[1,35]	8.6	0.0309	1.97	5.33	8.37	12.9	4088.0	0.262	1.0
b2[2,35]	8.62	0.0565	2.75	4.29	8.24	14.6	2371.0	0.152	1.0
b2[1,36]	7.55	0.067	3.67	2.54	6.8	15.9	2998.0	0.192	1.0
b2[2,36]	9.36	0.0668	3.79	3.54	8.79	17.8	3218.0	0.206	1.0
b2[1,37]	12.8	0.0752	4.26	5.4	12.5	21.5	3208.0	0.205	1.0
b2[2,37]	15.3	0.0531	3.77	8.73	15.0	23.1	5028.0	0.322	1.0
b2[1,38]	10.4	0.0611	3.22	5.5	9.93	17.6	2776.0	0.178	1.0
b2[2,38]	9.51	0.0811	3.67	4.17	8.78	17.9	2051.0	0.131	1.0
b2[1,39]	14.6	0.0564	3.57	8.31	14.2	22.1	4002.0	0.256	1.0
b2[2,39]	15.5	0.0623	3.76	8.85	15.2	23.2	3643.0	0.233	1.0
