	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,8]	2.63	0.0254	1.15	1.05	2.44	5.24	2034.0	0.23	1.0
b1[2,8]	5.21	0.021	1.21	3.22	5.07	7.72	3307.0	0.375	1.0
b1[1,9]	3.96	0.026	1.04	2.46	3.83	5.93	1611.0	0.183	1.0
b1[2,9]	6.5	0.0289	1.42	4.11	6.37	9.32	2406.0	0.273	1.0
b1[1,10]	7.07	0.0778	3.67	1.97	6.32	15.6	2226.0	0.252	1.0
b1[2,10]	8.21	0.0693	3.46	3.3	7.55	16.3	2494.0	0.283	1.0
b1[1,11]	11.3	0.0738	3.34	5.79	10.9	18.4	2053.0	0.233	1.0
b1[2,11]	13.4	0.0502	2.92	8.5	13.1	19.7	3392.0	0.384	0.999
b1[1,12]	4.79	0.0177	1.19	2.66	4.71	7.2	4503.0	0.51	1.0
b1[2,12]	5.44	0.0166	1.11	3.43	5.35	7.72	4509.0	0.511	1.0
b1[1,13]	19.2	0.0661	3.9	12.4	18.8	27.5	3478.0	0.394	1.0
b1[2,13]	19.1	0.0693	3.97	12.1	18.8	27.7	3283.0	0.372	1.0
b1[1,14]	5.78	0.0233	1.28	3.69	5.65	8.6	3011.0	0.341	0.999
b1[2,14]	3.95	0.033	1.31	2.18	3.69	6.97	1576.0	0.179	1.0
b1[1,15]	1.99	0.00899	0.538	0.996	1.95	3.09	3577.0	0.405	1.0
b1[2,15]	-0.601	0.00562	0.408	-1.49	-0.589	0.122	5259.0	0.596	1.0
b1[1,16]	19.7	0.0856	4.34	11.9	19.4	28.5	2576.0	0.292	1.0
b1[2,16]	20.7	0.0761	4.2	13.2	20.4	29.3	3043.0	0.345	1.0
b1[1,17]	2.21	0.0618	2.21	0.292	1.48	8.29	1280.0	0.145	1.0
b1[2,17]	3.21	0.0569	2.17	1.16	2.54	9.16	1447.0	0.164	1.0
b1[1,18]	10.0	0.0256	1.87	6.64	9.89	13.8	5312.0	0.602	1.0
b1[2,18]	9.95	0.0272	1.9	6.38	9.83	13.7	4884.0	0.553	1.0
b1[1,19]	3.21	0.00768	0.602	2.07	3.17	4.43	6130.0	0.695	1.0
b1[2,19]	2.17	0.0127	0.617	1.2	2.08	3.55	2350.0	0.266	1.0
b1[1,20]	2.49	0.0569	1.79	0.745	2.01	7.08	992.0	0.112	1.01
b1[2,20]	3.43	0.057	1.84	1.53	2.96	8.14	1045.0	0.118	1.0
b1[1,21]	2.41	0.0413	1.25	0.825	2.18	5.32	909.0	0.103	1.0
b1[2,21]	3.53	0.0413	1.23	1.93	3.31	6.18	889.0	0.101	1.0
b1[1,22]	6.54	0.0431	1.92	3.87	6.17	10.8	1997.0	0.226	1.0
b1[2,22]	7.12	0.0429	2.03	4.08	6.81	11.5	2244.0	0.254	1.0
b1[1,23]	13.2	0.0618	3.68	6.82	12.8	21.0	3541.0	0.401	1.0
b1[2,23]	13.7	0.0618	3.66	7.44	13.3	21.5	3509.0	0.398	1.0
b1[1,24]	3.42	0.00791	0.612	2.27	3.39	4.68	6000.0	0.68	1.0
b1[2,24]	2.68	0.00689	0.52	1.69	2.66	3.71	5713.0	0.647	1.0
b1[1,25]	1.42	0.0327	1.12	0.0775	1.2	3.97	1164.0	0.132	1.0
b1[2,25]	3.73	0.0276	1.12	2.21	3.54	6.32	1637.0	0.186	1.0
b1[1,26]	3.57	0.0203	1.07	1.96	3.39	6.02	2770.0	0.314	1.0
b1[2,26]	3.56	0.0213	1.05	2.03	3.37	6.04	2452.0	0.278	1.0
b1[1,27]	8.7	0.0728	3.62	3.34	8.11	17.0	2464.0	0.279	1.0
b1[2,27]	9.74	0.0648	3.46	4.53	9.17	17.7	2854.0	0.323	1.0
b1[1,28]	5.7	0.0579	2.64	2.35	5.03	12.4	2075.0	0.235	1.0
b1[2,28]	7.26	0.0475	2.36	3.86	6.8	13.2	2472.0	0.28	1.0
b1[1,29]	9.76	0.0643	3.14	5.02	9.22	17.0	2384.0	0.27	1.0
b1[2,29]	11.6	0.0539	2.9	6.97	11.2	18.0	2882.0	0.327	1.0
b1[1,30]	1.71	0.0571	2.24	-0.772	1.13	7.99	1544.0	0.175	1.0
b1[2,30]	1.9	0.0634	2.37	-0.576	1.22	8.35	1393.0	0.158	1.0
b1[1,31]	3.0	0.0318	1.13	1.55	2.79	5.58	1260.0	0.143	1.0
b1[2,31]	1.49	0.0394	1.19	0.248	1.25	4.1	917.0	0.104	1.01
b1[1,32]	2.28	0.00882	0.617	1.16	2.22	3.56	4889.0	0.554	1.0
b1[2,32]	2.47	0.0078	0.568	1.44	2.44	3.64	5309.0	0.602	1.0
b1[1,33]	3.46	0.0196	1.07	1.71	3.31	5.81	2961.0	0.336	1.0
b1[2,33]	2.86	0.0175	0.867	1.57	2.73	4.74	2459.0	0.279	1.0
b1[1,34]	13.3	0.0457	2.75	8.52	13.0	19.1	3613.0	0.409	1.0
b1[2,34]	13.5	0.0467	2.84	8.55	13.2	19.6	3697.0	0.419	1.0
b1[1,35]	12.8	0.0625	3.22	7.57	12.4	19.9	2660.0	0.301	1.0
b1[2,35]	13.0	0.064	3.31	7.49	12.6	20.1	2671.0	0.303	1.0
b1[1,36]	4.28	0.0286	1.47	2.28	3.98	7.73	2641.0	0.299	1.0
b1[2,36]	5.84	0.0265	1.51	3.38	5.68	9.13	3265.0	0.37	0.999
b1[1,37]	11.9	0.0695	3.49	6.19	11.3	19.6	2526.0	0.286	1.0
b1[2,37]	13.5	0.059	3.28	8.1	13.0	20.9	3092.0	0.35	1.0
b1[1,38]	14.2	0.0559	3.27	8.73	13.8	21.2	3428.0	0.388	0.999
b1[2,38]	15.2	0.0527	3.23	9.53	14.8	22.0	3744.0	0.424	1.0
b1[1,39]	8.33	0.0409	2.13	5.1	8.0	13.1	2696.0	0.306	1.0
b1[2,39]	6.9	0.0494	2.23	3.86	6.45	12.3	2041.0	0.231	1.0
b1[1,40]	4.13	0.0529	1.9	2.08	3.62	8.7	1293.0	0.147	1.01
b1[2,40]	5.8	0.0496	1.95	3.24	5.41	10.3	1549.0	0.175	1.0
b1[1,41]	16.5	0.055	3.48	10.4	16.2	23.8	4005.0	0.454	1.0
b1[2,41]	16.3	0.0615	3.62	9.94	16.0	24.1	3473.0	0.394	1.0
b1[1,42]	2.57	0.0126	0.729	1.31	2.49	4.11	3354.0	0.38	1.0
b1[2,42]	5.08	0.0105	0.832	3.54	5.03	6.71	6297.0	0.714	1.0
b1[1,43]	10.2	0.0755	3.92	4.27	9.63	19.0	2691.0	0.305	1.0
b1[2,43]	11.7	0.0666	3.64	6.0	11.1	20.1	2993.0	0.339	1.0
b1[1,44]	15.5	0.0761	3.8	8.78	15.2	23.7	2491.0	0.282	1.0
b1[2,44]	16.8	0.0685	3.67	10.4	16.5	24.5	2863.0	0.324	1.0
b1[1,45]	6.97	0.0694	3.5	2.28	6.2	15.3	2544.0	0.288	1.0
b1[2,45]	6.95	0.0754	3.65	1.98	6.18	15.5	2344.0	0.266	1.0
b1[1,46]	6.19	0.0802	3.73	1.16	5.46	14.7	2160.0	0.245	1.0
b1[2,46]	6.92	0.0783	3.64	2.06	6.11	15.3	2164.0	0.245	1.0
b1[1,47]	1.46	0.0833	1.5	0.148	1.19	4.26	324.0	0.0367	1.0
b1[2,47]	2.33	0.0738	1.35	1.12	2.08	4.84	336.0	0.0381	1.01
b1[1,48]	7.38	0.0481	2.14	4.27	7.02	12.4	1985.0	0.225	1.0
b1[2,48]	6.89	0.0551	2.24	3.9	6.41	12.2	1658.0	0.188	1.0
b1[1,49]	3.65	0.0404	1.46	1.87	3.32	7.22	1308.0	0.148	1.0
b1[2,49]	3.47	0.0436	1.55	1.55	3.13	7.27	1270.0	0.144	1.0
b1[1,50]	3.18	0.0847	2.34	0.746	2.56	9.39	763.0	0.0865	1.0
b1[2,50]	5.73	0.0674	2.12	3.07	5.26	11.0	994.0	0.113	1.0
b1[1,51]	5.16	0.0186	1.17	3.11	5.04	7.69	3978.0	0.451	1.0
b1[2,51]	6.96	0.0163	1.18	4.76	6.9	9.36	5251.0	0.595	1.0
b1[1,52]	2.35	0.0747	2.45	-0.342	1.69	8.87	1077.0	0.122	1.0
b1[2,52]	2.05	0.0842	2.63	-0.409	1.19	9.17	973.0	0.11	1.0
b1[1,53]	2.91	0.0315	1.22	1.26	2.68	5.62	1501.0	0.17	1.0
b1[2,53]	2.71	0.0314	1.14	1.22	2.52	5.13	1320.0	0.15	1.0
b1[1,54]	14.6	0.0512	3.13	9.23	14.3	21.3	3734.0	0.423	1.0
b1[2,54]	14.5	0.0582	3.29	8.91	14.2	21.6	3193.0	0.362	1.0
b1[1,55]	8.31	0.0561	3.0	3.62	7.85	15.2	2859.0	0.324	1.0
b1[2,55]	9.07	0.0517	2.83	4.8	8.61	15.6	3006.0	0.341	1.0
b1[1,56]	3.07	0.0684	2.66	0.267	2.23	10.0	1506.0	0.171	1.0
b1[2,56]	2.92	0.075	2.76	0.0607	1.98	10.0	1355.0	0.154	1.0
b1[1,57]	4.28	0.0467	2.16	1.73	3.72	9.79	2143.0	0.243	1.0
b1[2,57]	3.96	0.0507	2.26	1.45	3.31	9.85	1985.0	0.225	1.0
b1[1,58]	1.69	0.034	1.12	0.377	1.51	4.08	1078.0	0.122	1.0
b1[2,58]	2.54	0.0323	1.1	1.25	2.32	4.91	1162.0	0.132	1.0
b1[1,59]	20.4	0.078	4.07	13.1	20.0	28.8	2732.0	0.31	1.0
b1[2,59]	21.0	0.0745	4.07	13.8	20.7	29.4	2982.0	0.338	1.0
b1[1,60]	9.74	0.0446	2.49	5.85	9.37	15.4	3117.0	0.353	1.0
b1[2,60]	10.4	0.043	2.46	6.51	10.1	15.6	3263.0	0.37	1.0
b1[1,61]	3.9	0.0556	1.99	1.66	3.39	8.81	1281.0	0.145	1.0
b1[2,61]	3.33	0.0695	2.15	1.07	2.71	8.77	956.0	0.108	1.0
b1[1,62]	3.51	0.00859	0.666	2.29	3.48	4.88	6009.0	0.681	1.0
b1[2,62]	3.75	0.0128	0.785	2.38	3.66	5.45	3760.0	0.426	1.0
b1[1,63]	2.2	0.047	1.49	0.749	1.89	5.49	1004.0	0.114	1.0
b1[2,63]	2.46	0.0546	1.7	0.821	2.04	6.37	971.0	0.11	1.01
b1[1,64]	4.89	0.0689	3.05	1.47	4.01	12.7	1957.0	0.222	1.0
b1[2,64]	3.95	0.0839	3.46	0.0258	2.89	12.8	1707.0	0.193	1.0
b1[1,65]	2.96	0.00801	0.645	1.76	2.91	4.27	6478.0	0.734	1.0
b1[2,65]	4.78	0.0129	0.89	3.12	4.72	6.64	4743.0	0.537	1.0
b1[1,66]	8.98	0.0578	3.23	4.0	8.49	16.3	3120.0	0.354	1.0
b1[2,66]	9.57	0.0557	3.17	4.81	9.04	16.7	3245.0	0.368	1.0
b1[1,67]	3.41	0.00867	0.668	2.16	3.37	4.76	5929.0	0.672	1.0
b1[2,67]	3.81	0.00849	0.643	2.61	3.78	5.12	5750.0	0.652	1.0
b1[1,68]	22.3	0.0749	4.08	14.8	22.1	30.8	2968.0	0.336	1.0
b1[2,68]	22.8	0.0752	4.1	15.2	22.5	31.2	2976.0	0.337	1.0
b1[1,69]	4.26	0.0687	2.8	1.01	3.42	11.5	1660.0	0.188	1.0
b1[2,69]	6.04	0.0551	2.53	2.89	5.4	12.5	2112.0	0.239	1.0
b1[1,70]	14.4	0.0537	3.17	8.92	14.1	21.2	3472.0	0.393	1.0
b1[2,70]	14.1	0.057	3.3	8.43	13.8	21.2	3356.0	0.38	1.0
b1[1,71]	2.75	0.0131	0.783	1.43	2.65	4.43	3585.0	0.406	1.0
b1[2,71]	2.92	0.0165	0.871	1.61	2.79	4.77	2802.0	0.318	1.0
b1[1,72]	18.3	0.0843	4.33	10.5	18.0	27.4	2638.0	0.299	1.0
b1[2,72]	19.7	0.0734	4.08	12.6	19.2	28.3	3081.0	0.349	1.0
b1[1,73]	21.5	0.0786	4.1	13.9	21.3	29.6	2720.0	0.308	1.0
b1[2,73]	21.8	0.0786	4.1	14.4	21.6	30.1	2717.0	0.308	1.0
b1[1,74]	4.01	0.00847	0.689	2.76	3.97	5.44	6616.0	0.75	1.0
b1[2,74]	4.46	0.0128	0.882	2.83	4.41	6.26	4732.0	0.536	1.0
b1[1,75]	2.73	0.0145	0.823	1.43	2.61	4.54	3208.0	0.363	1.0
b1[2,75]	2.72	0.0153	0.859	1.38	2.58	4.58	3134.0	0.355	1.0
b1[1,76]	16.4	0.0535	3.32	10.4	16.1	23.4	3849.0	0.436	1.0
b1[2,76]	16.2	0.0536	3.28	10.5	15.8	23.3	3741.0	0.424	1.0
b1[1,77]	3.29	0.0356	1.33	1.55	3.02	6.55	1399.0	0.159	1.0
b1[2,77]	4.41	0.0315	1.24	2.61	4.21	7.22	1547.0	0.175	1.0
b1[1,78]	6.39	0.0455	2.33	3.29	5.86	12.1	2617.0	0.297	1.0
b1[2,78]	7.11	0.045	2.36	3.67	6.69	12.6	2761.0	0.313	1.0
b1[1,79]	2.73	0.0404	1.26	1.25	2.47	5.56	978.0	0.111	1.0
b1[2,79]	3.12	0.0402	1.44	1.28	2.85	6.41	1276.0	0.145	1.0
b1[1,80]	6.61	0.0453	2.17	3.51	6.2	11.9	2294.0	0.26	1.0
b1[2,80]	6.53	0.047	2.27	3.32	6.09	12.0	2332.0	0.264	1.0
b1[1,81]	11.1	0.0493	2.71	6.68	10.8	17.1	3017.0	0.342	1.0
b1[2,81]	10.1	0.0579	2.84	5.83	9.67	16.5	2405.0	0.272	1.0
b1[1,82]	5.9	0.0255	1.53	3.29	5.71	9.23	3612.0	0.409	1.0
b1[2,82]	6.18	0.0197	1.32	3.98	6.03	8.95	4492.0	0.509	1.0
b1[1,83]	6.1	0.0602	3.0	2.27	5.36	13.1	2478.0	0.281	1.0
b1[2,83]	5.57	0.0702	3.25	1.53	4.69	13.2	2140.0	0.242	1.0
b1[1,84]	0.0575	0.0173	0.816	-1.41	0.00326	1.66	2234.0	0.253	1.0
b1[2,84]	2.77	0.0124	0.732	1.54	2.7	4.3	3471.0	0.393	1.0
b1[1,85]	3.78	0.0498	1.84	1.83	3.31	8.31	1361.0	0.154	1.0
b1[2,85]	4.59	0.0485	1.86	2.49	4.18	9.31	1473.0	0.167	1.0
b1[1,86]	2.52	0.0589	1.95	0.617	1.96	7.37	1098.0	0.124	1.0
b1[2,86]	4.16	0.0498	1.76	2.17	3.75	8.43	1244.0	0.141	1.0
b1[1,87]	11.3	0.0597	3.52	5.79	10.8	19.1	3473.0	0.394	1.0
b1[2,87]	11.3	0.0666	3.7	5.47	10.8	19.4	3082.0	0.349	1.0
b1[1,88]	6.4	0.0335	1.85	3.59	6.1	10.6	3057.0	0.346	1.0
b1[2,88]	7.66	0.0333	1.92	4.52	7.41	11.8	3338.0	0.378	1.0
b1[1,89]	4.56	0.0366	1.34	2.64	4.36	7.46	1338.0	0.152	1.0
b1[2,89]	3.41	0.0414	1.29	1.89	3.15	6.33	974.0	0.11	1.0
b1[1,90]	2.05	0.0324	1.26	0.355	1.82	5.05	1508.0	0.171	1.0
b1[2,90]	4.14	0.0295	1.17	2.54	3.96	6.63	1586.0	0.18	1.0
b1[1,91]	14.1	0.059	3.59	8.08	13.6	21.8	3692.0	0.418	1.0
b1[2,91]	15.0	0.0567	3.48	9.06	14.6	22.6	3755.0	0.426	1.0
b1[1,92]	12.2	0.0584	3.38	6.74	11.8	19.5	3347.0	0.379	1.0
b1[2,92]	11.8	0.0704	3.62	6.06	11.4	19.6	2642.0	0.299	1.0
b1[1,93]	1.29	0.0109	0.618	0.322	1.22	2.57	3223.0	0.365	1.0
b1[2,93]	2.68	0.011	0.689	1.53	2.6	4.15	3917.0	0.444	1.0
b1[1,94]	2.64	0.0825	2.61	-0.0861	1.93	9.72	1003.0	0.114	1.01
b1[2,94]	1.59	0.104	3.0	-1.06	0.534	10.2	838.0	0.0949	1.01
b1[1,95]	4.95	0.0235	1.29	2.92	4.77	7.76	3022.0	0.342	1.0
b1[2,95]	5.74	0.0267	1.44	3.49	5.54	8.85	2900.0	0.329	1.0
b1[1,96]	4.24	0.0478	2.13	1.69	3.7	9.69	1983.0	0.225	1.0
b1[2,96]	3.91	0.0582	2.33	1.46	3.18	10.1	1608.0	0.182	1.0
b1[1,97]	5.62	0.0227	1.4	3.37	5.45	8.69	3775.0	0.428	1.0
b1[2,97]	6.63	0.0246	1.49	4.14	6.44	9.88	3694.0	0.419	1.0
b2[1,1]	2.77	0.0505	1.92	0.971	2.12	8.11	1451.0	0.164	1.0
b2[2,1]	3.43	0.0604	2.36	0.949	2.64	9.56	1520.0	0.172	1.0
b2[1,2]	2.08	0.00634	0.49	1.22	2.05	3.09	5988.0	0.679	1.0
b2[2,2]	1.31	0.00604	0.396	0.596	1.28	2.08	4299.0	0.487	1.0
b2[1,3]	4.98	0.0444	2.12	2.23	4.48	10.2	2276.0	0.258	1.0
b2[2,3]	6.46	0.0443	2.24	3.13	6.05	11.7	2543.0	0.288	1.0
b2[1,4]	2.66	0.026	0.933	1.44	2.5	4.62	1286.0	0.146	1.0
b2[2,4]	2.42	0.0295	0.866	1.36	2.28	4.12	861.0	0.0976	1.01
b2[1,5]	10.4	0.0546	2.89	5.41	10.2	16.4	2799.0	0.317	1.0
b2[2,5]	8.67	0.114	4.25	0.794	8.9	16.4	1379.0	0.156	1.0
b2[1,6]	2.78	0.0308	1.11	1.48	2.55	5.34	1302.0	0.148	1.0
b2[2,6]	4.39	0.0328	1.35	2.42	4.16	7.46	1692.0	0.192	1.0
b2[1,7]	1.4	0.0171	0.646	0.518	1.32	2.64	1425.0	0.161	1.0
b2[2,7]	3.73	0.0251	1.12	2.03	3.58	6.08	1977.0	0.224	1.0
b2[1,8]	6.52	0.0494	2.98	1.91	6.12	13.2	3641.0	0.413	1.0
b2[2,8]	7.55	0.0505	3.07	2.57	7.2	14.2	3704.0	0.42	1.0
b2[1,9]	3.19	0.017	0.88	1.9	3.04	5.25	2674.0	0.303	1.0
b2[2,9]	6.05	0.0244	1.42	3.54	5.94	8.99	3377.0	0.383	1.0
b2[1,10]	7.39	0.0641	3.23	2.25	6.98	14.2	2542.0	0.288	1.0
b2[2,10]	9.93	0.0464	2.81	5.14	9.63	16.0	3667.0	0.415	1.0
b2[1,11]	10.2	0.043	2.69	5.69	9.96	16.0	3904.0	0.442	1.0
b2[2,11]	10.7	0.0489	2.89	5.49	10.4	16.7	3498.0	0.396	1.0
b2[1,12]	4.59	0.0163	1.06	2.75	4.47	6.84	4244.0	0.481	1.0
b2[2,12]	7.32	0.0182	1.35	4.8	7.25	10.0	5530.0	0.627	1.0
b2[1,13]	10.9	0.0443	2.7	6.13	10.6	16.6	3710.0	0.42	0.999
b2[2,13]	12.0	0.043	2.74	7.03	11.8	17.5	4051.0	0.459	1.0
b2[1,14]	5.3	0.0512	2.38	2.09	4.82	11.0	2162.0	0.245	1.0
b2[2,14]	6.42	0.0478	2.3	3.13	5.99	11.9	2315.0	0.262	1.0
b2[1,15]	2.55	0.0644	2.13	0.737	1.8	8.68	1092.0	0.124	1.0
b2[2,15]	2.12	0.0843	2.62	-0.155	1.09	9.5	969.0	0.11	1.01
b2[1,16]	12.9	0.0414	2.57	8.25	12.7	18.2	3839.0	0.435	1.0
b2[2,16]	12.7	0.045	2.72	7.79	12.5	18.4	3661.0	0.415	1.0
b2[1,17]	2.12	0.0562	2.09	0.334	1.36	7.91	1388.0	0.157	1.0
b2[2,17]	2.65	0.0695	2.49	0.426	1.64	9.2	1286.0	0.146	1.0
b2[1,18]	11.4	0.0522	2.91	6.37	11.2	17.5	3095.0	0.351	1.0
b2[2,18]	13.8	0.0446	2.82	8.7	13.6	19.6	3989.0	0.452	1.0
b2[1,19]	2.74	0.058	2.12	0.814	1.95	8.58	1333.0	0.151	1.0
b2[2,19]	4.35	0.0564	2.44	1.13	3.84	10.2	1875.0	0.212	1.0
b2[1,20]	6.71	0.0489	2.79	2.69	6.2	12.9	3252.0	0.369	1.0
b2[2,20]	5.91	0.082	3.6	0.86	5.49	13.6	1923.0	0.218	1.0
b2[1,21]	5.18	0.0453	2.38	1.87	4.67	10.7	2758.0	0.313	1.0
b2[2,21]	7.15	0.0422	2.41	3.29	6.78	12.6	3267.0	0.37	1.0
b2[1,22]	3.59	0.0612	2.36	0.992	2.83	9.47	1493.0	0.169	1.0
b2[2,22]	5.99	0.0481	2.25	2.86	5.53	11.2	2186.0	0.248	1.0
b2[1,23]	8.33	0.0381	2.29	4.62	7.99	13.3	3613.0	0.409	1.0
b2[2,23]	9.88	0.0397	2.5	5.46	9.68	15.2	3987.0	0.452	1.0
b2[1,24]	2.99	0.0184	0.909	1.67	2.86	4.82	2429.0	0.275	1.0
b2[2,24]	2.65	0.0411	1.43	1.08	2.24	6.4	1216.0	0.138	1.0
b2[1,25]	3.35	0.0174	1.0	1.82	3.19	5.56	3300.0	0.374	1.0
b2[2,25]	2.66	0.0389	1.49	1.06	2.2	6.6	1454.0	0.165	1.01
b2[1,26]	2.92	0.0823	2.81	0.137	1.83	10.3	1163.0	0.132	1.0
b2[2,26]	6.22	0.0487	2.35	2.92	5.72	11.9	2320.0	0.263	1.0
b2[1,27]	6.51	0.0637	3.0	1.99	6.09	13.0	2224.0	0.252	1.0
b2[2,27]	8.8	0.0436	2.56	4.7	8.5	14.3	3446.0	0.39	1.0
b2[1,28]	2.95	0.0519	2.13	0.9	2.22	8.69	1681.0	0.19	1.0
b2[2,28]	4.7	0.0528	2.3	1.88	4.1	10.5	1903.0	0.216	1.0
b2[1,29]	5.29	0.0426	2.15	2.44	4.8	10.5	2557.0	0.29	1.0
b2[2,29]	7.72	0.038	2.19	4.27	7.38	12.6	3345.0	0.379	1.0
b2[1,30]	3.82	0.0633	3.04	0.173	3.03	11.0	2302.0	0.261	1.0
b2[2,30]	4.2	0.0794	3.42	0.068	3.33	12.2	1854.0	0.21	1.0
b2[1,31]	6.61	0.0483	2.79	2.42	6.15	12.7	3344.0	0.379	1.0
b2[2,31]	6.45	0.0653	3.35	1.17	6.03	13.5	2632.0	0.298	1.0
b2[1,32]	3.62	0.0473	2.04	1.19	3.07	8.86	1857.0	0.21	1.0
b2[2,32]	3.6	0.0614	2.36	0.965	2.84	9.57	1475.0	0.167	1.0
b2[1,33]	9.08	0.0434	2.68	4.58	8.82	14.8	3825.0	0.433	1.0
b2[2,33]	8.76	0.0593	3.14	3.37	8.46	15.3	2807.0	0.318	1.0
b2[1,34]	9.76	0.0504	2.91	4.63	9.51	15.8	3329.0	0.377	1.0
b2[2,34]	11.1	0.0462	2.76	6.39	10.8	17.0	3561.0	0.404	1.0
b2[1,35]	7.7	0.0197	1.51	4.96	7.6	10.8	5899.0	0.668	1.0
b2[2,35]	7.2	0.0392	1.91	3.99	7.0	11.4	2365.0	0.268	1.0
b2[1,36]	5.78	0.0491	2.53	2.23	5.25	11.5	2652.0	0.301	1.0
b2[2,36]	6.79	0.0491	2.69	2.72	6.42	12.8	3013.0	0.341	1.0
b2[1,37]	8.35	0.0572	2.71	4.07	7.96	14.2	2233.0	0.253	1.0
b2[2,37]	10.5	0.042	2.44	6.35	10.3	15.7	3355.0	0.38	1.0
b2[1,38]	7.81	0.0311	1.86	4.83	7.57	12.0	3585.0	0.406	1.0
b2[2,38]	7.5	0.0427	2.19	4.04	7.17	12.3	2625.0	0.297	1.0
b2[1,39]	11.8	0.0375	2.51	7.37	11.5	17.0	4486.0	0.508	1.0
b2[2,39]	12.4	0.0411	2.74	7.39	12.2	18.0	4446.0	0.504	1.0
b2[1,40]	9.87	0.043	2.63	5.43	9.62	15.4	3759.0	0.426	1.0
b2[2,40]	9.98	0.0518	2.91	4.92	9.75	15.9	3153.0	0.357	1.0
b2[1,41]	11.8	0.0423	2.63	7.02	11.5	17.2	3868.0	0.438	1.0
b2[2,41]	12.5	0.0463	2.78	7.56	12.3	18.2	3609.0	0.409	1.0
b2[1,42]	2.75	0.00752	0.529	1.74	2.72	3.8	4945.0	0.56	0.999
