	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,19]	5.8	0.0315	1.56	3.42	5.57	9.39	2452.0	0.277	1.0
b1[2,19]	6.67	0.0384	1.93	3.5	6.46	10.8	2536.0	0.286	1.0
b1[1,20]	13.5	0.0603	3.49	7.56	13.2	21.0	3342.0	0.377	1.0
b1[2,20]	14.8	0.0552	3.42	8.91	14.4	22.1	3846.0	0.434	1.0
b1[1,21]	4.76	0.0415	1.71	2.7	4.34	9.26	1688.0	0.191	1.0
b1[2,21]	6.05	0.0425	2.03	2.84	5.75	10.7	2290.0	0.258	1.0
b1[1,22]	2.35	0.0547	2.12	0.183	1.69	7.63	1496.0	0.169	1.0
b1[2,22]	4.45	0.0435	1.85	2.16	4.08	8.84	1801.0	0.203	1.0
b1[1,23]	7.5	0.0768	3.13	3.06	6.92	14.7	1659.0	0.187	1.0
b1[2,23]	10.2	0.0452	2.52	6.29	9.8	15.9	3109.0	0.351	1.0
b1[1,24]	5.77	0.0666	3.02	2.11	4.97	13.2	2062.0	0.233	1.0
b1[2,24]	7.31	0.0617	2.97	3.29	6.68	14.4	2312.0	0.261	1.0
b1[1,25]	4.32	0.0565	2.33	1.74	3.65	10.3	1700.0	0.192	1.0
b1[2,25]	4.8	0.0659	2.63	1.78	4.07	11.7	1588.0	0.179	1.0
b1[1,26]	8.31	0.0545	2.76	4.29	7.8	14.8	2554.0	0.288	1.0
b1[2,26]	10.1	0.0458	2.59	6.01	9.68	15.9	3203.0	0.362	1.0
b1[1,27]	5.07	0.0655	3.08	1.44	4.22	12.5	2205.0	0.249	1.0
b1[2,27]	6.09	0.0635	3.2	1.85	5.38	13.7	2543.0	0.287	1.0
b1[1,28]	1.99	0.0702	2.47	-0.72	1.32	8.49	1239.0	0.14	1.0
b1[2,28]	3.09	0.0713	2.61	0.102	2.42	9.68	1340.0	0.151	1.0
b1[1,29]	4.11	0.0531	2.03	1.86	3.57	9.02	1457.0	0.164	1.0
b1[2,29]	4.1	0.0758	2.73	0.619	3.59	10.2	1295.0	0.146	1.01
b1[1,30]	2.34	0.00932	0.66	1.16	2.28	3.74	5016.0	0.566	1.0
b1[2,30]	2.86	0.0147	0.833	1.53	2.76	4.72	3196.0	0.361	1.0
b1[1,31]	5.35	0.0492	2.39	2.27	4.81	11.0	2357.0	0.266	1.0
b1[2,31]	6.4	0.0522	2.57	2.87	5.87	12.5	2418.0	0.273	1.0
b1[1,32]	12.6	0.0576	3.19	7.38	12.2	19.6	3071.0	0.347	1.0
b1[2,32]	13.0	0.0677	3.61	6.38	12.7	20.4	2849.0	0.322	1.0
b1[1,33]	10.8	0.0483	2.77	6.4	10.4	16.9	3275.0	0.37	1.0
b1[2,33]	11.6	0.0495	2.87	7.01	11.2	17.9	3359.0	0.379	0.999
b1[1,34]	4.68	0.0524	2.19	2.16	4.06	10.5	1751.0	0.198	1.0
b1[2,34]	6.69	0.045	2.1	3.74	6.28	11.7	2177.0	0.246	1.0
b1[1,35]	8.85	0.0492	2.64	4.76	8.42	14.8	2890.0	0.326	1.0
b1[2,35]	10.1	0.0472	2.69	5.82	9.66	16.1	3247.0	0.367	1.0
b1[1,36]	12.4	0.0464	2.92	7.58	12.0	18.8	3953.0	0.446	1.0
b1[2,36]	13.5	0.0454	2.93	8.48	13.2	19.7	4182.0	0.472	1.0
b1[1,37]	12.3	0.0475	2.96	7.36	11.9	18.8	3902.0	0.44	1.0
b1[2,37]	13.1	0.0515	3.09	7.89	12.8	19.9	3587.0	0.405	1.0
b1[1,38]	5.77	0.0748	3.03	2.25	4.85	13.1	1639.0	0.185	1.0
b1[2,38]	7.47	0.0638	2.85	3.73	6.77	14.5	2001.0	0.226	1.0
b1[1,39]	18.7	0.0643	3.74	12.1	18.4	26.4	3382.0	0.382	1.0
b1[2,39]	19.8	0.0588	3.71	13.3	19.5	27.4	3969.0	0.448	1.0
b1[1,40]	3.55	0.025	1.24	1.63	3.35	6.42	2484.0	0.28	1.0
b1[2,40]	5.4	0.0143	1.04	3.53	5.34	7.54	5294.0	0.598	1.0
b1[1,41]	5.05	0.0413	2.06	2.24	4.66	10.2	2502.0	0.282	1.0
b1[2,41]	6.16	0.0418	2.15	3.05	5.81	11.1	2649.0	0.299	1.0
b1[1,42]	9.76	0.0407	2.44	5.7	9.44	15.1	3585.0	0.405	1.0
b1[2,42]	10.7	0.0419	2.56	6.43	10.4	16.2	3733.0	0.421	1.0
b1[1,43]	2.26	0.0602	2.21	-0.0451	1.62	7.91	1346.0	0.152	1.0
b1[2,43]	3.43	0.0577	2.19	1.1	2.78	8.95	1444.0	0.163	1.0
b1[1,44]	4.88	0.0587	2.69	1.76	4.08	11.7	2100.0	0.237	1.0
b1[2,44]	5.34	0.0708	3.09	1.39	4.67	12.7	1900.0	0.214	1.0
b1[1,45]	9.94	0.0811	4.05	3.02	9.54	18.7	2487.0	0.281	1.0
b1[2,45]	11.6	0.0671	3.71	5.79	11.2	19.7	3055.0	0.345	1.0
b1[1,46]	2.95	0.0616	2.45	0.267	2.25	9.27	1575.0	0.178	1.0
b1[2,46]	4.63	0.0535	2.37	1.77	4.05	10.6	1965.0	0.222	1.0
b1[1,47]	8.32	0.0493	2.69	4.33	7.8	14.5	2974.0	0.336	1.0
b1[2,47]	8.71	0.0701	3.19	3.43	8.39	15.4	2069.0	0.234	1.0
b1[1,48]	3.46	0.0299	1.34	1.79	3.18	6.53	2000.0	0.226	1.0
b1[2,48]	4.21	0.0407	1.79	1.62	3.92	8.23	1936.0	0.219	1.0
b1[1,49]	2.88	0.054	2.06	0.491	2.35	8.08	1453.0	0.164	1.0
b1[2,49]	4.63	0.0472	1.95	2.28	4.19	9.31	1708.0	0.193	1.0
b1[1,50]	1.54	0.0571	1.61	-0.0147	1.15	5.57	795.0	0.0898	1.01
b1[2,50]	2.08	0.061	1.73	0.457	1.6	6.46	806.0	0.091	1.01
b1[1,51]	4.27	0.0156	0.992	2.68	4.13	6.5	4044.0	0.456	1.0
b1[2,51]	5.09	0.0232	1.28	3.04	4.9	7.98	3032.0	0.342	1.0
b1[1,52]	6.89	0.0397	2.06	3.72	6.56	11.5	2691.0	0.304	1.0
b1[2,52]	9.07	0.0302	1.88	5.83	8.85	13.0	3905.0	0.441	1.0
b1[1,53]	1.91	0.0549	2.15	-0.84	1.45	7.14	1532.0	0.173	1.0
b1[2,53]	2.09	0.0678	2.57	-0.848	1.4	8.5	1438.0	0.162	1.0
b1[1,54]	4.75	0.059	2.64	1.68	4.0	11.3	2003.0	0.226	1.0
b1[2,54]	5.6	0.0652	2.91	1.58	5.05	12.6	1990.0	0.225	1.0
b1[1,55]	17.3	0.0547	3.39	11.3	17.0	24.3	3840.0	0.433	1.0
b1[2,55]	18.7	0.0494	3.34	12.5	18.4	25.5	4563.0	0.515	1.0
b1[1,56]	5.1	0.0433	2.05	2.32	4.67	10.1	2238.0	0.253	1.0
b1[2,56]	5.96	0.0483	2.25	2.86	5.51	11.3	2164.0	0.244	1.0
b1[1,57]	3.4	0.0775	2.75	0.354	2.62	10.5	1260.0	0.142	1.0
b1[2,57]	4.05	0.0848	3.1	0.0822	3.33	11.7	1332.0	0.15	1.0
b1[1,58]	4.54	0.0527	2.46	1.71	3.85	10.9	2189.0	0.247	1.0
b1[2,58]	5.23	0.0594	2.77	1.58	4.61	12.0	2178.0	0.246	1.0
b1[1,59]	1.48	0.0283	1.04	0.259	1.33	3.44	1351.0	0.153	1.0
b1[2,59]	1.95	0.033	1.19	0.619	1.7	4.6	1315.0	0.148	1.0
b1[1,60]	20.5	0.0688	3.93	13.2	20.2	28.5	3261.0	0.368	1.0
b1[2,60]	21.8	0.0618	3.82	14.9	21.6	29.7	3823.0	0.431	1.0
b1[1,61]	7.65	0.029	1.62	4.84	7.48	11.0	3113.0	0.351	1.0
b1[2,61]	8.58	0.0265	1.62	5.71	8.44	11.9	3722.0	0.42	1.0
b1[1,62]	3.75	0.0396	1.85	1.61	3.29	8.38	2176.0	0.246	1.0
b1[2,62]	4.15	0.0521	2.37	1.16	3.66	9.72	2062.0	0.233	1.0
b1[1,63]	3.65	0.0103	0.739	2.34	3.59	5.17	5153.0	0.582	1.0
b1[2,63]	4.03	0.0366	1.59	1.29	3.9	7.21	1899.0	0.214	1.0
b1[1,64]	6.53	0.0775	3.51	1.92	5.73	14.7	2045.0	0.231	1.0
b1[2,64]	7.67	0.0743	3.51	2.75	6.94	16.0	2226.0	0.251	1.0
b1[1,65]	3.21	0.0274	0.99	1.81	3.08	4.98	1303.0	0.147	1.0
b1[2,65]	5.87	0.034	1.46	3.48	5.69	8.89	1857.0	0.21	1.0
b1[1,66]	8.24	0.0489	2.76	4.03	7.79	14.3	3181.0	0.359	1.0
b1[2,66]	9.17	0.0513	2.84	4.82	8.78	15.4	3069.0	0.346	1.0
b1[1,67]	3.72	0.00939	0.713	2.37	3.67	5.18	5763.0	0.65	1.0
b1[2,67]	5.79	0.0163	0.981	3.98	5.73	7.79	3640.0	0.411	1.0
b1[1,68]	18.3	0.0682	3.93	11.4	17.9	26.4	3323.0	0.375	1.0
b1[2,68]	19.0	0.071	4.07	11.6	18.7	27.3	3280.0	0.37	1.0
b1[1,69]	13.2	0.0913	4.32	4.58	13.0	21.7	2239.0	0.253	1.0
b1[2,69]	15.2	0.0657	3.74	8.45	14.8	22.8	3249.0	0.367	1.0
b1[1,70]	13.8	0.051	3.23	8.33	13.5	20.6	4017.0	0.453	1.0
b1[2,70]	14.3	0.0579	3.41	8.56	13.9	21.4	3462.0	0.391	1.0
b1[1,71]	2.68	0.0151	0.798	1.47	2.57	4.25	2794.0	0.315	1.0
b1[2,71]	3.59	0.0277	1.25	1.82	3.36	6.48	2029.0	0.229	1.0
b1[1,72]	17.5	0.0685	3.98	10.1	17.2	25.6	3372.0	0.381	1.0
b1[2,72]	18.8	0.0598	3.84	12.0	18.5	26.9	4128.0	0.466	1.0
b1[1,73]	24.0	0.0878	4.5	16.0	23.5	33.4	2628.0	0.297	1.0
b1[2,73]	25.3	0.0822	4.36	17.4	24.9	34.4	2816.0	0.318	1.0
b1[1,74]	3.79	0.00929	0.684	2.58	3.73	5.21	5416.0	0.611	0.999
b1[2,74]	4.12	0.0278	1.21	2.26	3.9	6.83	1890.0	0.213	1.0
b1[1,75]	3.94	0.0615	2.29	1.52	3.26	10.4	1388.0	0.157	1.0
b1[2,75]	4.18	0.0751	2.78	0.899	3.53	11.2	1373.0	0.155	1.01
b1[1,76]	19.8	0.0659	3.86	12.8	19.5	27.8	3436.0	0.388	1.0
b1[2,76]	20.6	0.0619	3.86	13.7	20.3	28.7	3888.0	0.439	1.0
b1[1,77]	3.89	0.0502	1.99	1.65	3.4	8.76	1564.0	0.176	1.0
b1[2,77]	4.71	0.0549	2.19	2.1	4.17	10.1	1595.0	0.18	1.0
b1[1,78]	2.62	0.0321	1.19	1.2	2.38	5.21	1371.0	0.155	1.0
b1[2,78]	3.35	0.0389	1.55	1.3	3.05	6.84	1590.0	0.179	1.0
b1[1,79]	6.04	0.0331	1.78	3.4	5.71	10.3	2904.0	0.328	1.0
b1[2,79]	7.13	0.0349	1.86	4.19	6.88	11.3	2831.0	0.32	1.0
b1[1,80]	13.4	0.0651	3.69	7.05	13.1	21.3	3217.0	0.363	1.0
b1[2,80]	13.8	0.0795	4.1	6.03	13.6	22.2	2655.0	0.3	1.0
b1[1,81]	7.54	0.0517	2.78	3.55	6.98	14.3	2901.0	0.327	1.0
b1[2,81]	8.19	0.0579	3.1	3.35	7.67	15.2	2863.0	0.323	1.0
b1[1,82]	4.36	0.0214	1.33	2.12	4.24	7.25	3879.0	0.438	1.0
b1[2,82]	5.35	0.0142	1.03	3.52	5.26	7.52	5289.0	0.597	1.0
b1[1,83]	-0.0286	0.0466	1.67	-2.4	-0.238	3.63	1278.0	0.144	1.0
b1[2,83]	1.65	0.0428	1.57	-0.446	1.38	5.03	1356.0	0.153	1.0
b1[1,84]	4.68	0.0693	3.02	1.22	3.85	12.1	1904.0	0.215	1.0
b1[2,84]	6.28	0.0596	2.87	2.62	5.64	13.5	2318.0	0.262	1.0
b1[1,85]	11.0	0.149	4.49	2.99	10.7	19.9	911.0	0.103	1.01
b1[2,85]	13.1	0.102	3.83	6.72	12.7	21.1	1401.0	0.158	1.0
b1[1,86]	3.62	0.0598	2.56	0.764	2.91	10.1	1835.0	0.207	1.0
b1[2,86]	4.86	0.058	2.53	1.88	4.21	11.1	1902.0	0.215	1.0
b1[1,87]	3.58	0.0389	1.42	1.98	3.25	6.91	1337.0	0.151	1.0
b1[2,87]	2.99	0.0681	2.17	0.713	2.24	8.2	1018.0	0.115	1.0
b1[1,88]	9.08	0.0363	2.3	5.15	8.85	13.9	4020.0	0.454	1.0
b1[2,88]	9.86	0.0351	2.25	6.11	9.57	14.6	4124.0	0.466	1.0
b1[1,89]	5.47	0.0319	1.76	2.73	5.22	9.53	3031.0	0.342	1.0
b1[2,89]	5.81	0.0524	2.37	1.84	5.61	10.9	2044.0	0.231	1.0
b1[1,90]	5.92	0.0251	1.52	3.4	5.73	9.18	3700.0	0.418	1.0
b1[2,90]	7.27	0.0213	1.44	4.76	7.12	10.3	4552.0	0.514	1.0
b1[1,91]	3.5	0.0735	2.79	0.513	2.64	10.4	1442.0	0.163	1.0
b1[2,91]	5.15	0.0619	2.63	2.0	4.48	11.5	1802.0	0.203	1.0
b1[1,92]	13.7	0.059	3.53	7.82	13.3	21.3	3581.0	0.404	1.0
b1[2,92]	15.1	0.0535	3.41	9.35	14.8	22.7	4064.0	0.459	1.0
b1[1,93]	14.2	0.0517	3.35	8.37	13.9	21.3	4204.0	0.475	1.0
b1[2,93]	15.2	0.0522	3.37	9.24	14.9	22.3	4167.0	0.47	1.0
b1[1,94]	1.71	0.0825	1.73	0.224	1.29	5.7	438.0	0.0495	1.0
b1[2,94]	2.42	0.0873	1.93	0.535	1.94	7.0	489.0	0.0552	1.0
b1[1,95]	2.72	0.0666	2.68	-0.371	1.95	9.63	1624.0	0.183	1.0
b1[2,95]	2.6	0.091	3.32	-1.17	1.58	10.9	1332.0	0.15	1.0
b1[1,96]	5.11	0.0253	1.47	2.92	4.87	8.45	3371.0	0.381	1.0
b1[2,96]	6.59	0.0327	1.84	3.61	6.38	10.6	3160.0	0.357	1.0
b1[1,97]	2.88	0.075	2.91	0.109	1.81	10.5	1503.0	0.17	1.0
b1[2,97]	4.9	0.064	2.67	1.76	4.22	11.6	1739.0	0.196	1.0
b1[1,98]	4.68	0.0545	2.34	1.82	4.09	10.7	1846.0	0.208	1.0
b1[2,98]	5.53	0.0618	2.66	1.87	5.01	11.9	1851.0	0.209	1.0
b1[1,99]	6.4	0.0372	1.82	3.71	6.1	10.7	2397.0	0.271	1.0
b1[2,99]	8.39	0.0333	1.82	5.39	8.19	12.3	2982.0	0.337	1.0
b2[1,1]	2.37	0.0193	0.848	1.3	2.22	4.15	1929.0	0.218	1.0
b2[2,1]	1.6	0.0624	1.95	-0.454	0.833	6.58	978.0	0.11	1.0
b2[1,2]	3.31	0.026	1.19	1.73	3.06	6.1	2080.0	0.235	1.0
b2[2,2]	3.91	0.0259	1.27	2.16	3.67	6.78	2410.0	0.272	1.0
b2[1,3]	4.93	0.0592	2.4	1.96	4.28	11.0	1641.0	0.185	1.0
b2[2,3]	9.23	0.027	1.9	5.86	9.07	13.2	4979.0	0.562	1.0
b2[1,4]	10.4	0.0447	2.74	5.7	10.2	16.2	3752.0	0.424	1.0
b2[2,4]	10.3	0.0787	3.62	2.65	10.2	17.2	2114.0	0.239	1.0
b2[1,5]	2.93	0.0355	1.49	1.42	2.53	6.8	1759.0	0.199	1.0
b2[2,5]	4.79	0.0457	2.08	1.84	4.37	9.65	2076.0	0.234	1.0
b2[1,6]	1.24	0.00564	0.377	0.554	1.21	2.0	4465.0	0.504	1.0
b2[2,6]	3.72	0.00822	0.698	2.43	3.67	5.17	7213.0	0.814	1.0
b2[1,7]	5.49	0.0499	2.78	1.4	5.02	11.6	3105.0	0.35	1.0
b2[2,7]	6.64	0.0575	3.11	1.67	6.27	13.3	2915.0	0.329	1.0
b2[1,8]	3.24	0.0265	1.09	1.9	3.04	5.68	1695.0	0.191	1.0
b2[2,8]	6.48	0.0404	1.93	3.27	6.26	10.8	2292.0	0.259	1.0
b2[1,9]	11.5	0.0483	2.86	6.48	11.3	17.4	3515.0	0.397	1.0
b2[2,9]	14.1	0.0381	2.69	9.22	13.9	19.6	4967.0	0.561	1.0
b2[1,10]	4.25	0.0151	1.01	2.51	4.14	6.37	4480.0	0.506	1.0
b2[2,10]	6.36	0.0136	1.11	4.27	6.3	8.61	6687.0	0.755	1.0
b2[1,11]	12.6	0.0529	3.1	7.04	12.3	19.1	3446.0	0.389	1.0
b2[2,11]	15.4	0.042	2.96	10.0	15.2	21.4	4962.0	0.56	1.0
b2[1,12]	5.52	0.0437	2.63	1.91	4.96	11.6	3615.0	0.408	1.0
b2[2,12]	6.08	0.0602	3.25	1.17	5.69	13.1	2920.0	0.33	1.0
b2[1,13]	2.64	0.0465	1.9	0.803	1.99	7.66	1677.0	0.189	1.0
b2[2,13]	3.85	0.0572	2.46	0.888	3.21	9.71	1843.0	0.208	1.0
b2[1,14]	12.7	0.0374	2.66	7.99	12.5	18.3	5045.0	0.569	1.0
b2[2,14]	13.6	0.0432	2.99	8.02	13.5	19.7	4776.0	0.539	1.0
b2[1,15]	1.49	0.0356	1.32	0.272	1.13	5.12	1382.0	0.156	1.0
b2[2,15]	2.05	0.0587	1.98	0.232	1.33	7.44	1132.0	0.128	1.0
b2[1,16]	2.21	0.0922	2.19	0.81	1.58	9.33	564.0	0.0637	1.01
b2[2,16]	7.29	0.0612	2.16	4.07	6.95	12.2	1245.0	0.141	1.0
b2[1,17]	6.78	0.0431	2.6	2.93	6.29	12.9	3648.0	0.412	1.0
b2[2,17]	7.32	0.0585	3.29	1.41	7.1	14.2	3170.0	0.358	1.0
b2[1,18]	4.56	0.0393	2.21	1.49	4.08	9.6	3166.0	0.357	1.0
b2[2,18]	5.47	0.0524	2.81	1.17	5.11	11.5	2870.0	0.324	1.0
b2[1,19]	3.28	0.0509	2.2	0.885	2.58	8.82	1866.0	0.211	1.0
b2[2,19]	5.78	0.0465	2.24	2.51	5.35	10.9	2328.0	0.263	1.0
b2[1,20]	8.61	0.0408	2.31	4.7	8.33	13.6	3207.0	0.362	1.0
b2[2,20]	11.7	0.0285	2.11	7.91	11.6	16.1	5472.0	0.618	0.999
b2[1,21]	2.99	0.019	0.97	1.64	2.83	5.07	2608.0	0.294	1.0
b2[2,21]	2.69	0.0519	1.96	0.552	1.99	7.52	1435.0	0.162	1.0
b2[1,22]	3.32	0.0122	0.869	1.84	3.21	5.18	5061.0	0.571	1.0
b2[2,22]	3.99	0.0187	1.09	2.22	3.85	6.4	3375.0	0.381	1.0
b2[1,23]	3.09	0.0852	2.97	0.127	1.9	10.1	1215.0	0.137	1.0
b2[2,23]	7.02	0.0414	2.2	3.69	6.68	12.0	2837.0	0.32	1.0
b2[1,24]	5.71	0.0506	2.81	1.72	5.16	12.1	3075.0	0.347	1.0
b2[2,24]	6.92	0.0555	3.09	1.99	6.52	13.7	3096.0	0.349	1.0
b2[1,25]	1.76	0.0248	0.857	0.719	1.6	3.66	1196.0	0.135	1.0
b2[2,25]	3.16	0.0265	1.09	1.63	3.0	5.45	1688.0	0.191	1.0
b2[1,26]	5.58	0.0475	2.3	2.46	5.06	11.0	2347.0	0.265	1.0
b2[2,26]	8.45	0.0383	2.21	4.68	8.19	13.3	3351.0	0.378	1.0
b2[1,27]	2.55	0.0266	1.15	1.28	2.28	5.33	1873.0	0.211	1.0
b2[2,27]	2.03	0.0613	2.34	-0.618	1.17	7.55	1461.0	0.165	1.0
b2[1,28]	2.89	0.0563	2.62	0.0497	2.04	9.5	2169.0	0.245	1.0
b2[2,28]	3.7	0.0722	3.07	0.177	2.76	11.0	1812.0	0.205	1.0
b2[1,29]	6.33	0.048	2.67	2.26	5.91	12.2	3094.0	0.349	1.0
b2[2,29]	7.55	0.0529	2.93	2.76	7.24	13.9	3065.0	0.346	1.0
b2[1,30]	3.05	0.0292	1.49	1.13	2.73	6.67	2593.0	0.293	1.0
b2[2,30]	5.25	0.0343	1.69	2.91	4.89	9.37	2437.0	0.275	1.0
b2[1,31]	8.93	0.0407	2.53	4.57	8.67	14.4	3854.0	0.435	1.0
b2[2,31]	9.61	0.0517	2.96	4.32	9.37	15.7	3263.0	0.368	1.0
b2[1,32]	8.86	0.0487	2.98	3.79	8.58	15.1	3729.0	0.421	1.0
b2[2,32]	8.69	0.0921	4.0	0.285	8.73	16.2	1889.0	0.213	1.0
b2[1,33]	7.31	0.0183	1.4	4.83	7.19	10.3	5896.0	0.665	1.0
b2[2,33]	7.0	0.0385	1.97	3.8	6.73	11.3	2631.0	0.297	1.0
b2[1,34]	4.38	0.0396	2.1	1.72	3.85	9.42	2800.0	0.316	1.0
b2[2,34]	4.86	0.0561	2.65	1.53	4.18	11.1	2234.0	0.252	1.0
b2[1,35]	9.12	0.0591	2.98	4.25	8.77	15.4	2533.0	0.286	1.0
b2[2,35]	11.9	0.0423	2.76	7.03	11.6	17.5	4254.0	0.48	1.0
b2[1,36]	8.6	0.0342	2.18	5.1	8.27	13.4	4065.0	0.459	1.0
b2[2,36]	9.46	0.0468	2.75	4.2	9.37	14.9	3455.0	0.39	1.0
b2[1,37]	9.5	0.032	2.21	5.68	9.29	14.3	4761.0	0.537	1.0
b2[2,37]	9.53	0.0453	2.56	5.31	9.28	15.0	3200.0	0.361	1.0
b2[1,38]	9.1	0.0391	2.51	4.74	8.84	14.3	4140.0	0.467	1.0
b2[2,38]	10.2	0.0442	2.67	5.5	9.91	15.9	3641.0	0.411	1.0
b2[1,39]	12.5	0.0412	2.63	7.33	12.3	17.7	4061.0	0.458	1.0
b2[2,39]	14.6	0.0349	2.55	9.78	14.5	19.7	5333.0	0.602	1.0
b2[1,40]	2.67	0.00696	0.514	1.7	2.64	3.71	5443.0	0.614	1.0
