	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
sigma[6,2]	0.258	0.00177	0.0412	0.173	0.259	0.335	540.0	0.0511	1.0
b1[1,1]	3.28	0.0792	2.95	0.409	2.27	10.9	1390.0	0.132	1.0
b1[2,1]	3.87	0.0783	2.94	0.852	2.97	11.3	1414.0	0.134	1.01
b1[1,2]	4.36	0.0263	1.33	2.49	4.11	7.36	2547.0	0.241	1.0
b1[2,2]	4.93	0.0284	1.49	2.73	4.7	8.24	2766.0	0.262	1.0
b1[1,3]	11.8	0.047	2.68	7.28	11.5	17.7	3243.0	0.307	1.0
b1[2,3]	12.8	0.0429	2.61	8.28	12.6	18.4	3699.0	0.35	1.0
b1[1,4]	2.49	0.0706	2.9	-0.341	1.56	10.2	1690.0	0.16	1.0
b1[2,4]	3.28	0.0671	2.81	0.392	2.48	10.6	1756.0	0.166	1.0
b1[1,5]	5.32	0.0279	1.39	3.25	5.08	8.37	2472.0	0.234	1.0
b1[2,5]	6.11	0.0275	1.44	3.83	5.91	9.23	2739.0	0.259	1.0
b1[1,6]	6.84	0.0293	1.77	3.99	6.62	10.6	3644.0	0.345	1.0
b1[2,6]	6.66	0.0312	1.74	4.0	6.39	10.5	3097.0	0.293	1.0
b1[1,7]	6.64	0.0242	1.59	4.0	6.44	10.1	4346.0	0.411	1.0
b1[2,7]	6.97	0.0272	1.73	4.05	6.76	10.7	4039.0	0.382	1.0
b1[1,8]	13.5	0.0725	3.95	7.18	13.0	22.1	2959.0	0.28	1.0
b1[2,8]	13.8	0.0725	4.02	7.19	13.3	22.4	3067.0	0.29	1.0
b1[1,9]	17.8	0.0479	3.19	11.9	17.6	24.5	4437.0	0.42	1.0
b1[2,9]	18.1	0.0509	3.25	12.4	17.9	24.7	4072.0	0.385	1.0
b1[1,10]	5.51	0.0161	1.09	3.46	5.47	7.7	4603.0	0.435	1.0
b1[2,10]	6.61	0.0145	1.09	4.57	6.55	8.85	5671.0	0.537	1.0
b1[1,11]	15.8	0.0611	3.72	9.51	15.3	23.7	3703.0	0.35	1.0
b1[2,11]	16.2	0.0599	3.73	9.88	15.7	24.3	3890.0	0.368	1.0
b1[1,12]	4.37	0.0612	2.05	2.16	3.85	9.43	1125.0	0.106	1.0
b1[2,12]	4.46	0.0667	2.27	1.79	3.91	10.1	1161.0	0.11	1.0
b1[1,13]	-0.562	0.0316	0.919	-1.9	-0.626	0.871	844.0	0.0798	1.01
b1[2,13]	1.52	0.0169	0.752	0.56	1.4	3.06	1969.0	0.186	1.0
b1[1,14]	19.7	0.085	4.85	11.3	19.3	29.8	3254.0	0.308	1.0
b1[2,14]	19.6	0.0919	5.05	10.4	19.3	30.2	3023.0	0.286	1.0
b1[1,15]	3.32	0.0652	2.46	1.1	2.58	10.1	1417.0	0.134	1.0
b1[2,15]	3.08	0.0742	2.74	0.504	2.24	10.6	1364.0	0.129	1.0
b1[1,16]	8.02	0.0766	3.63	2.45	7.59	16.0	2238.0	0.212	1.0
b1[2,16]	9.31	0.0576	3.15	4.8	8.74	16.5	2986.0	0.282	1.0
b1[1,17]	4.17	0.0471	2.18	1.74	3.55	9.66	2140.0	0.202	1.0
b1[2,17]	4.54	0.0495	2.32	1.79	3.98	10.3	2191.0	0.207	1.0
b1[1,18]	4.55	0.0568	2.17	2.23	4.02	9.75	1454.0	0.138	1.0
b1[2,18]	4.95	0.0592	2.34	2.06	4.44	10.4	1558.0	0.147	1.0
b1[1,19]	9.4	0.0607	3.35	4.65	8.7	17.2	3039.0	0.288	1.0
b1[2,19]	9.56	0.0625	3.52	4.38	8.94	17.6	3165.0	0.299	1.0
b1[1,20]	15.0	0.0687	4.01	8.36	14.6	23.5	3407.0	0.322	1.0
b1[2,20]	15.6	0.0648	3.96	9.1	15.2	24.2	3742.0	0.354	1.0
b1[1,21]	3.43	0.0569	1.53	1.91	3.11	7.03	721.0	0.0682	1.0
b1[2,21]	4.32	0.0542	1.73	2.04	3.99	8.06	1018.0	0.0964	1.0
b1[1,22]	4.43	0.027	1.32	2.63	4.2	7.43	2381.0	0.225	1.0
b1[2,22]	4.86	0.0298	1.49	2.66	4.64	8.09	2500.0	0.237	1.0
b1[1,23]	10.0	0.105	4.35	3.22	9.73	19.0	1711.0	0.162	1.0
b1[2,23]	11.5	0.0736	3.63	6.15	11.0	19.4	2436.0	0.23	1.0
b1[1,24]	12.2	0.0735	4.04	5.92	11.6	21.3	3017.0	0.285	1.0
b1[2,24]	12.6	0.0718	4.06	6.04	12.0	21.5	3201.0	0.303	1.0
b1[1,25]	6.64	0.0451	2.37	3.5	6.15	12.3	2771.0	0.262	1.0
b1[2,25]	6.08	0.0574	2.83	2.28	5.57	12.6	2428.0	0.23	1.0
b1[1,26]	15.2	0.057	3.46	9.32	14.8	22.5	3691.0	0.349	1.0
b1[2,26]	15.4	0.0575	3.51	9.47	15.1	22.9	3721.0	0.352	1.0
b1[1,27]	2.33	0.073	2.73	-0.446	1.49	9.73	1402.0	0.133	1.0
b1[2,27]	2.93	0.0718	2.73	0.116	2.16	10.1	1449.0	0.137	1.0
b1[1,28]	1.82	0.0459	1.77	0.0187	1.35	6.76	1486.0	0.141	1.0
b1[2,28]	2.09	0.0493	1.9	0.149	1.58	7.16	1488.0	0.141	1.0
b1[1,29]	2.48	0.00891	0.602	1.46	2.42	3.73	4563.0	0.432	1.0
b1[2,29]	2.67	0.0102	0.711	1.45	2.61	4.18	4886.0	0.462	1.0
b1[1,30]	3.03	0.0307	1.42	1.51	2.71	6.24	2123.0	0.201	1.0
b1[2,30]	4.07	0.0309	1.53	2.11	3.76	7.48	2472.0	0.234	1.0
b1[1,31]	12.0	0.0616	3.29	6.69	11.5	19.0	2860.0	0.271	1.0
b1[2,31]	11.7	0.0675	3.62	5.63	11.3	19.3	2884.0	0.273	1.0
b1[1,32]	11.1	0.0491	2.97	6.47	10.6	17.6	3658.0	0.346	0.999
b1[2,32]	11.4	0.0494	2.97	6.79	10.9	18.0	3612.0	0.342	1.0
b1[1,33]	8.15	0.0413	2.3	4.63	7.81	13.2	3106.0	0.294	1.0
b1[2,33]	8.7	0.0425	2.38	5.11	8.38	13.9	3144.0	0.297	1.0
b1[1,34]	15.6	0.0602	3.79	9.19	15.1	23.7	3961.0	0.375	1.0
b1[2,34]	15.6	0.0644	3.94	8.77	15.2	23.9	3752.0	0.355	1.0
b1[1,35]	16.6	0.0627	3.77	10.1	16.1	24.5	3626.0	0.343	1.0
b1[2,35]	16.8	0.0623	3.81	10.3	16.5	24.9	3747.0	0.354	1.0
b1[1,36]	6.58	0.04	1.96	3.78	6.22	11.2	2398.0	0.227	1.0
b1[2,36]	7.94	0.0352	1.84	5.1	7.68	12.1	2745.0	0.26	1.0
b1[1,37]	8.3	0.0459	2.6	4.54	7.81	14.3	3212.0	0.304	1.0
b1[2,37]	8.71	0.0481	2.72	4.73	8.21	15.0	3196.0	0.302	1.0
b1[1,38]	18.4	0.0608	3.92	11.7	18.0	26.7	4158.0	0.393	1.0
b1[2,38]	19.1	0.0574	3.88	12.2	18.7	27.3	4583.0	0.434	1.0
b1[1,39]	5.56	0.0108	0.836	3.96	5.51	7.24	5988.0	0.567	1.0
b1[2,39]	5.58	0.015	0.981	3.69	5.54	7.49	4261.0	0.403	1.0
b1[1,40]	12.8	0.0669	4.06	6.27	12.3	21.5	3682.0	0.348	1.0
b1[2,40]	12.9	0.0712	4.24	5.96	12.4	21.8	3549.0	0.336	1.0
b1[1,41]	17.2	0.0701	4.27	9.88	16.7	26.2	3716.0	0.352	1.0
b1[2,41]	17.1	0.0743	4.45	9.52	16.6	26.5	3587.0	0.339	1.0
b1[1,42]	5.72	0.0743	3.49	1.65	4.67	14.3	2206.0	0.209	1.0
b1[2,42]	5.85	0.0788	3.68	1.47	4.85	14.7	2187.0	0.207	1.0
b1[1,43]	11.5	0.0959	4.57	4.1	10.9	21.4	2275.0	0.215	1.0
b1[2,43]	12.3	0.0856	4.3	5.64	11.7	21.7	2517.0	0.238	1.0
b1[1,44]	3.03	0.0573	1.69	1.45	2.7	6.66	869.0	0.0822	1.0
b1[2,44]	3.65	0.0548	1.78	1.59	3.33	7.22	1048.0	0.0991	1.0
b1[1,45]	4.97	0.0321	1.57	2.94	4.65	8.8	2381.0	0.225	1.0
b1[2,45]	4.82	0.0408	1.87	2.28	4.43	9.27	2098.0	0.198	1.0
b1[1,46]	4.67	0.0541	2.49	1.88	4.01	11.1	2107.0	0.199	1.0
b1[2,46]	5.01	0.0547	2.6	1.78	4.4	11.5	2258.0	0.214	1.0
b1[1,47]	7.16	0.0452	2.56	3.71	6.6	13.4	3215.0	0.304	1.0
b1[2,47]	7.22	0.0498	2.74	3.44	6.64	14.0	3018.0	0.285	1.0
b1[1,48]	8.53	0.02	1.47	5.81	8.42	11.5	5382.0	0.509	1.0
b1[2,48]	9.38	0.022	1.6	6.38	9.29	12.6	5283.0	0.5	1.0
b1[1,49]	1.25	0.0527	2.18	-1.38	0.754	6.66	1711.0	0.162	1.0
b1[2,49]	1.25	0.0572	2.32	-1.51	0.684	7.1	1644.0	0.156	1.0
b1[1,50]	3.23	0.0493	1.77	1.33	2.81	7.83	1293.0	0.122	1.0
b1[2,50]	3.53	0.0513	1.99	1.04	3.11	8.38	1503.0	0.142	1.0
b1[1,51]	19.2	0.0746	4.33	11.4	18.7	28.1	3373.0	0.319	1.0
b1[2,51]	19.8	0.0708	4.21	12.5	19.4	28.7	3540.0	0.335	1.0
b1[1,52]	2.29	0.0624	2.56	-0.311	1.57	9.05	1682.0	0.159	1.0
b1[2,52]	2.6	0.0653	2.67	-0.213	1.9	9.44	1673.0	0.158	1.0
b1[1,53]	4.66	0.0715	2.84	1.64	3.81	11.8	1579.0	0.149	1.0
b1[2,53]	4.98	0.0732	2.95	1.59	4.18	12.3	1630.0	0.154	1.0
b1[1,54]	2.35	0.0291	0.978	1.18	2.2	4.13	1127.0	0.107	1.0
b1[2,54]	1.99	0.0337	1.12	0.708	1.78	4.26	1103.0	0.104	1.0
b1[1,55]	23.2	0.0671	4.26	15.5	23.0	31.9	4021.0	0.38	1.0
b1[2,55]	23.8	0.0638	4.2	16.1	23.5	32.4	4338.0	0.41	1.0
b1[1,56]	9.16	0.0242	1.77	6.0	9.0	12.8	5309.0	0.502	1.0
b1[2,56]	9.35	0.0234	1.73	6.18	9.22	12.9	5478.0	0.518	1.0
b1[1,57]	3.52	0.0713	2.54	1.05	2.75	9.99	1267.0	0.12	1.0
b1[2,57]	3.79	0.073	2.67	0.997	3.01	10.7	1334.0	0.126	1.0
b1[1,58]	5.89	0.0505	2.47	2.88	5.26	12.2	2382.0	0.225	1.0
b1[2,58]	5.83	0.0584	2.85	1.74	5.3	12.6	2375.0	0.225	1.0
b1[1,59]	4.52	0.0989	3.79	0.184	3.41	14.0	1465.0	0.139	1.0
b1[2,59]	5.65	0.0917	3.5	1.74	4.63	14.6	1458.0	0.138	1.0
b1[1,60]	9.64	0.0659	3.2	5.12	9.03	16.9	2357.0	0.223	1.0
b1[2,60]	10.4	0.063	3.18	5.59	9.81	17.7	2544.0	0.241	1.0
b1[1,61]	7.66	0.0508	2.55	4.0	7.15	13.6	2525.0	0.239	1.0
b1[2,61]	8.04	0.0503	2.64	4.13	7.55	14.1	2741.0	0.259	1.0
b1[1,62]	4.73	0.0137	0.871	3.19	4.66	6.6	4060.0	0.384	1.0
b1[2,62]	5.97	0.0173	1.03	4.08	5.89	8.09	3490.0	0.33	1.0
b1[1,63]	21.4	0.0727	4.47	13.5	21.0	30.7	3785.0	0.358	1.0
b1[2,63]	21.5	0.0739	4.55	13.4	21.1	31.1	3796.0	0.359	1.0
b1[1,64]	14.6	0.0815	4.41	6.69	14.3	23.8	2929.0	0.277	1.0
b1[2,64]	15.6	0.0713	4.08	8.77	15.2	24.4	3269.0	0.309	1.0
b1[1,65]	11.0	0.0425	2.57	6.9	10.6	16.6	3660.0	0.346	0.999
b1[2,65]	11.3	0.0416	2.59	7.14	10.9	16.8	3881.0	0.367	0.999
b1[1,66]	4.32	0.0527	2.2	1.89	3.74	10.1	1741.0	0.165	1.0
b1[2,66]	4.76	0.0546	2.36	2.02	4.14	10.8	1868.0	0.177	1.0
b1[1,67]	23.5	0.0784	4.52	15.5	23.2	32.8	3330.0	0.315	1.0
b1[2,67]	23.9	0.0762	4.48	15.8	23.4	33.1	3460.0	0.327	1.0
b1[1,68]	26.1	0.0853	4.59	17.8	25.7	35.8	2901.0	0.274	1.0
b1[2,68]	26.7	0.0804	4.57	18.3	26.3	36.3	3233.0	0.306	1.0
b1[1,69]	5.55	0.0302	1.54	3.3	5.3	9.06	2600.0	0.246	1.0
b1[2,69]	5.49	0.0408	1.85	2.81	5.17	9.6	2056.0	0.194	1.0
b1[1,70]	2.74	0.0208	1.11	1.26	2.54	5.26	2837.0	0.268	1.0
b1[2,70]	2.31	0.0302	1.4	0.639	1.92	5.58	2136.0	0.202	1.0
b1[1,71]	14.8	0.0393	2.67	10.0	14.6	20.3	4619.0	0.437	1.0
b1[2,71]	15.6	0.0393	2.63	10.8	15.5	21.0	4491.0	0.425	1.0
b1[1,72]	4.33	0.0311	1.3	2.61	4.16	6.74	1760.0	0.166	1.0
b1[2,72]	4.16	0.0379	1.56	2.15	3.89	7.44	1694.0	0.16	1.0
b1[1,73]	4.57	0.0612	2.52	1.73	3.89	11.1	1699.0	0.161	1.0
b1[2,73]	4.73	0.0648	2.71	1.57	3.99	11.7	1754.0	0.166	1.0
b1[1,74]	6.29	0.0368	1.98	3.29	5.99	10.7	2886.0	0.273	1.0
b1[2,74]	7.03	0.0355	1.91	4.09	6.74	11.2	2902.0	0.275	1.0
b1[1,75]	6.36	0.0292	1.63	3.79	6.11	9.93	3111.0	0.294	1.0
b1[2,75]	6.24	0.0413	2.0	3.19	5.9	10.6	2348.0	0.222	1.0
b1[1,76]	5.83	0.0202	1.28	3.67	5.7	8.51	4018.0	0.38	1.0
b1[2,76]	5.62	0.0335	1.72	2.66	5.48	9.1	2645.0	0.25	1.0
b1[1,77]	3.17	0.0284	1.32	1.19	2.94	6.14	2149.0	0.203	1.0
b1[2,77]	4.8	0.0135	0.97	3.11	4.69	6.84	5137.0	0.486	1.0
b1[1,78]	3.0	0.0283	1.11	1.59	2.82	5.2	1528.0	0.145	1.0
b1[2,78]	2.39	0.039	1.45	0.605	2.06	5.64	1385.0	0.131	1.0
b1[1,79]	12.3	0.0941	4.61	5.0	11.8	22.2	2397.0	0.227	1.0
b1[2,79]	13.5	0.0783	4.18	7.15	12.9	22.9	2855.0	0.27	1.0
b1[1,80]	3.85	0.0183	1.15	2.17	3.67	6.37	3919.0	0.371	1.0
b1[2,80]	3.84	0.0245	1.41	1.79	3.59	7.06	3289.0	0.311	1.0
b1[1,81]	7.97	0.0417	2.33	4.08	7.71	12.9	3128.0	0.296	1.0
b1[2,81]	8.72	0.0346	2.12	5.27	8.49	13.3	3739.0	0.354	1.0
b1[1,82]	9.65	0.0637	3.49	4.62	9.01	17.6	2992.0	0.283	1.0
b1[2,82]	9.41	0.0768	3.93	2.71	8.96	17.9	2621.0	0.248	1.0
b1[1,83]	3.5	0.0303	1.2	1.9	3.25	6.42	1564.0	0.148	1.0
b1[2,83]	5.53	0.02	1.14	3.63	5.42	7.96	3263.0	0.309	1.0
b1[1,84]	5.08	0.0362	1.59	3.07	4.76	8.88	1922.0	0.182	1.01
b1[2,84]	5.12	0.0435	1.9	2.47	4.79	9.46	1913.0	0.181	1.01
b1[1,85]	18.6	0.0612	4.0	11.6	18.2	27.0	4273.0	0.404	1.0
b1[2,85]	19.0	0.0611	4.02	12.1	18.7	27.5	4338.0	0.41	1.0
b1[1,86]	10.8	0.0657	3.47	5.33	10.2	18.2	2792.0	0.264	1.0
b1[2,86]	11.7	0.06	3.28	6.63	11.1	18.9	2992.0	0.283	1.0
b1[1,87]	2.75	0.0136	0.811	1.49	2.62	4.43	3532.0	0.334	1.0
b1[2,87]	2.25	0.0243	1.13	0.724	2.02	4.8	2163.0	0.205	1.0
b1[1,88]	-0.123	0.0333	1.36	-2.66	-0.234	2.6	1671.0	0.158	1.0
b1[2,88]	-0.027	0.0359	1.45	-2.56	-0.177	3.23	1645.0	0.156	1.0
b1[1,89]	9.66	0.068	3.51	4.59	9.01	17.7	2657.0	0.251	1.0
b1[2,89]	10.1	0.0682	3.53	4.65	9.47	18.2	2682.0	0.254	1.0
b1[1,90]	4.02	0.0578	2.63	1.4	3.14	10.8	2072.0	0.196	1.0
b1[2,90]	4.54	0.0576	2.72	1.55	3.75	11.6	2224.0	0.21	1.0
b1[1,91]	9.67	0.0437	2.54	5.59	9.3	15.5	3377.0	0.319	1.0
b1[2,91]	10.3	0.0407	2.51	6.31	9.97	15.9	3793.0	0.359	1.0
b2[1,1]	2.6	0.0796	2.83	0.5	1.51	10.9	1264.0	0.12	1.0
b2[2,1]	1.83	0.0919	3.08	-0.644	0.633	10.7	1123.0	0.106	1.0
b2[1,2]	5.3	0.037	1.72	2.77	5.04	9.15	2167.0	0.205	1.0
b2[2,2]	4.28	0.0392	1.57	2.28	3.96	7.85	1594.0	0.151	1.0
b2[1,3]	6.58	0.194	4.28	1.71	5.17	15.4	484.0	0.0457	1.01
b2[2,3]	9.24	0.0854	2.79	4.69	8.87	15.3	1067.0	0.101	1.01
b2[1,4]	3.66	0.0875	4.08	-1.43	2.28	13.9	2178.0	0.206	1.0
b2[2,4]	3.46	0.0876	4.01	-1.23	2.04	13.2	2094.0	0.198	1.0
b2[1,5]	6.39	0.0586	2.93	2.81	5.64	13.8	2494.0	0.236	1.0
b2[2,5]	6.08	0.0602	3.08	2.08	5.39	13.6	2616.0	0.248	1.0
b2[1,6]	3.9	0.0198	1.06	2.19	3.77	6.32	2889.0	0.273	1.0
b2[2,6]	3.95	0.00996	0.757	2.56	3.9	5.54	5768.0	0.546	1.0
b2[1,7]	7.93	0.087	4.2	1.98	7.18	17.4	2324.0	0.22	1.0
b2[2,7]	7.61	0.0966	4.34	1.62	6.83	17.6	2016.0	0.191	1.0
b2[1,8]	10.0	0.0544	3.13	5.41	9.53	17.1	3306.0	0.313	1.0
b2[2,8]	10.0	0.0569	3.25	4.76	9.59	17.0	3264.0	0.309	1.0
b2[1,9]	16.1	0.0698	4.17	8.44	15.8	24.6	3577.0	0.338	1.0
b2[2,9]	16.7	0.0559	3.82	10.0	16.4	24.6	4671.0	0.442	1.0
b2[1,10]	7.49	0.0187	1.37	4.96	7.4	10.3	5378.0	0.509	1.0
b2[2,10]	6.91	0.0154	1.26	4.52	6.83	9.41	6634.0	0.628	1.0
b2[1,11]	19.2	0.0777	4.41	11.2	18.8	28.4	3230.0	0.306	1.0
b2[2,11]	19.7	0.0665	4.23	12.1	19.3	28.5	4048.0	0.383	1.0
b2[1,12]	5.78	0.0498	2.47	2.74	5.17	11.9	2459.0	0.233	1.0
b2[2,12]	4.41	0.0735	2.99	0.804	3.69	11.8	1654.0	0.156	1.0
b2[1,13]	3.66	0.086	3.88	-0.0593	2.08	13.6	2037.0	0.193	1.0
b2[2,13]	4.3	0.0776	3.59	0.764	3.02	13.5	2142.0	0.203	1.0
b2[1,14]	14.4	0.0561	3.52	8.32	14.0	21.9	3938.0	0.373	1.0
b2[2,14]	14.3	0.0538	3.58	8.02	14.0	22.0	4430.0	0.419	1.0
b2[1,15]	3.3	0.0923	3.35	0.442	1.87	12.2	1316.0	0.124	1.0
b2[2,15]	3.03	0.0857	3.3	0.2	1.61	11.9	1480.0	0.14	1.0
b2[1,16]	12.9	0.0911	4.53	4.23	12.7	22.3	2469.0	0.234	1.0
b2[2,16]	13.8	0.0631	4.01	6.83	13.3	22.6	4033.0	0.382	1.0
b2[1,17]	6.0	0.0836	4.34	0.667	4.94	16.1	2697.0	0.255	1.0
b2[2,17]	5.81	0.0814	4.39	0.195	4.82	16.2	2912.0	0.276	1.0
b2[1,18]	8.96	0.0681	3.86	3.47	8.24	17.8	3217.0	0.304	1.0
b2[2,18]	7.83	0.0885	4.35	1.37	7.28	17.5	2415.0	0.228	1.0
b2[1,19]	7.62	0.063	3.33	3.09	6.88	15.4	2796.0	0.265	1.0
b2[2,19]	7.4	0.0673	3.37	2.95	6.65	15.3	2504.0	0.237	1.0
b2[1,20]	14.1	0.0557	3.38	7.9	13.9	21.0	3675.0	0.348	1.0
b2[2,20]	14.4	0.0406	2.99	9.12	14.2	20.6	5428.0	0.514	1.0
b2[1,21]	4.5	0.093	3.48	1.17	3.22	13.4	1404.0	0.133	1.0
b2[2,21]	3.85	0.103	3.68	0.545	2.33	13.3	1271.0	0.12	1.0
b2[1,22]	2.44	0.0329	1.36	1.0	2.08	5.88	1699.0	0.161	1.0
b2[2,22]	3.39	0.021	1.09	1.87	3.22	5.69	2667.0	0.252	1.0
b2[1,23]	8.57	0.0543	2.98	4.13	8.1	15.3	3013.0	0.285	1.0
b2[2,23]	8.85	0.0498	2.75	4.77	8.39	15.2	3044.0	0.288	1.0
b2[1,24]	9.84	0.0592	3.39	4.66	9.28	17.4	3289.0	0.311	1.0
b2[2,24]	8.83	0.0876	3.95	2.11	8.43	17.1	2036.0	0.193	1.0
b2[1,25]	4.06	0.0357	1.73	1.81	3.66	8.32	2351.0	0.222	1.0
b2[2,25]	3.67	0.0339	1.48	1.86	3.32	7.48	1905.0	0.18	1.0
b2[1,26]	11.1	0.056	3.32	5.78	10.6	18.2	3528.0	0.334	1.0
b2[2,26]	10.9	0.0558	3.37	5.5	10.3	18.4	3651.0	0.345	1.0
b2[1,27]	3.07	0.095	3.51	-0.162	1.63	12.3	1363.0	0.129	1.0
b2[2,27]	3.04	0.0927	3.39	-0.0709	1.63	12.3	1337.0	0.127	1.0
b2[1,28]	7.87	0.0777	4.34	1.36	7.29	17.1	3118.0	0.295	1.0
b2[2,28]	8.13	0.0702	4.06	2.29	7.4	17.2	3349.0	0.317	1.0
b2[1,29]	3.35	0.0803	2.78	0.843	2.34	10.6	1198.0	0.113	1.0
b2[2,29]	4.94	0.0543	2.26	2.56	4.31	10.9	1726.0	0.163	1.0
b2[1,30]	7.38	0.061	3.44	2.63	6.67	15.5	3177.0	0.301	1.0
b2[2,30]	7.69	0.0573	3.27	3.25	7.0	15.4	3252.0	0.308	1.0
b2[1,31]	10.9	0.123	4.18	4.63	10.3	20.0	1144.0	0.108	1.0
b2[2,31]	8.83	0.247	5.81	-0.317	9.25	19.7	555.0	0.0525	1.0
b2[1,32]	6.68	0.0369	1.95	3.8	6.33	11.2	2797.0	0.265	1.0
b2[2,32]	6.17	0.0373	1.92	3.46	5.81	10.7	2646.0	0.25	0.999
b2[1,33]	6.14	0.0675	3.34	2.19	5.24	14.4	2454.0	0.232	1.0
b2[2,33]	5.37	0.0748	3.55	1.61	4.22	14.5	2245.0	0.212	1.0
b2[1,34]	15.9	0.0638	3.87	9.28	15.6	24.3	3682.0	0.348	1.0
b2[2,34]	16.0	0.0611	3.84	9.34	15.6	24.3	3945.0	0.373	1.0
b2[1,35]	7.67	0.0632	3.03	3.5	7.05	14.9	2298.0	0.217	1.0
b2[2,35]	7.32	0.0625	3.27	2.48	6.8	14.7	2746.0	0.26	1.0
b2[1,36]	11.4	0.0481	3.0	6.59	11.0	17.9	3887.0	0.368	1.0
b2[2,36]	10.5	0.0533	3.13	5.53	10.0	17.3	3433.0	0.325	1.0
b2[1,37]	10.4	0.0673	3.74	4.58	9.84	18.7	3087.0	0.292	1.0
b2[2,37]	10.6	0.063	3.58	5.15	10.0	18.9	3223.0	0.305	1.0
b2[1,38]	16.2	0.0636	3.55	9.73	16.0	23.5	3119.0	0.295	1.0
b2[2,38]	16.6	0.0481	3.31	10.6	16.3	23.2	4735.0	0.448	1.0
b2[1,39]	7.52	0.049	1.52	4.95	7.36	10.8	969.0	0.0916	1.01
b2[2,39]	4.63	0.0188	0.851	3.04	4.58	6.36	2049.0	0.194	1.0
b2[1,40]	5.25	0.104	4.08	1.17	3.85	15.0	1546.0	0.146	1.0
b2[2,40]	5.67	0.0901	3.86	1.22	4.54	15.0	1831.0	0.173	1.0
b2[1,41]	7.04	0.0284	1.62	4.39	6.85	10.6	3252.0	0.308	1.0
b2[2,41]	5.5	0.0381	1.77	3.06	5.15	9.7	2168.0	0.205	0.999
b2[1,42]	1.58	0.0543	1.24	0.482	1.43	2.92	518.0	0.049	1.01
b2[2,42]	1.59	0.0542	1.25	0.576	1.39	3.25	529.0	0.05	1.01
b2[1,43]	10.3	0.174	5.38	0.636	10.4	20.5	958.0	0.0907	1.0
b2[2,43]	11.6	0.102	4.27	4.71	11.1	21.0	1754.0	0.166	1.0
b2[1,44]	5.66	0.0897	4.03	0.749	4.58	15.3	2019.0	0.191	1.0
b2[2,44]	4.94	0.0984	4.33	-0.262	3.76	15.0	1936.0	0.183	1.0
b2[1,45]	6.69	0.0471	2.34	3.4	6.23	12.3	2473.0	0.234	1.0
b2[2,45]	5.11	0.0703	2.86	1.76	4.24	12.0	1654.0	0.156	1.0
b2[1,46]	5.78	0.0397	2.04	2.92	5.37	10.5	2638.0	0.25	1.0
b2[2,46]	5.59	0.0393	1.93	3.07	5.16	10.3	2407.0	0.228	1.0
b2[1,47]	6.62	0.0654	3.55	2.26	5.73	15.1	2937.0	0.278	1.0
b2[2,47]	6.07	0.0669	3.62	1.49	5.19	14.8	2924.0	0.277	1.0
b2[1,48]	9.67	0.0295	1.86	6.45	9.48	13.7	3956.0	0.374	1.0
