subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
234 1 1 4 -1 -1 0 -1 2 2 0 5.810621e-01 
234 2 1 2 0 -1 -1 0 2 2 1 4.789963e-01 
234 3 1 2 -1 0 0 -1 2 2 1 3.232506e-02 
234 4 1 3 0 0 1 0 2 2 0 6.262120e-01 
234 5 1 3 1 1 0 1 1 2 0 5.856593e-01 
234 6 1 1 0 1 1 0 1 1 1 4.372690e-01 
234 7 1 1 1 0 0 1 1 1 1 3.548274e-01 
234 8 1 2 0 -1 -1 0 1 1 1 5.156514e-01 
234 9 1 4 -1 -1 0 -1 1 1 0 4.131357e-01 
234 10 1 2 0 -1 -1 0 2 2 1 6.182237e-01 
234 11 1 3 0 0 1 0 1 1 0 3.529454e-01 
234 12 1 3 0 0 1 0 1 1 0 4.201648e-01 
234 13 1 1 1 0 0 1 2 2 1 4.677176e-01 
234 14 1 2 0 -1 -1 0 1 1 1 3.873432e-01 
234 15 1 1 1 0 0 1 1 1 1 4.466555e-01 
234 16 1 4 -1 -1 0 -1 1 2 0 1.656694e-02 
234 17 1 4 -1 -1 0 -1 2 2 0 6.782845e-01 
234 18 1 4 0 0 -1 0 2 2 0 4.054326e-01 
234 19 1 1 1 0 0 1 2 2 1 5.507673e-01 
234 20 1 3 0 0 1 0 2 2 0 5.583581e-01 
234 1 2 3 0 0 1 1 1 0 1 NaN 
234 2 2 1 1 0 0 1 2 2 1 5.350784e-01 
234 3 2 4 -1 -1 0 -1 2 2 0 5.489781e-01 
234 4 2 3 0 0 1 0 2 2 0 3.847096e-01 
234 5 2 2 0 -1 -1 0 1 1 1 4.352829e-01 
234 6 2 3 0 0 1 0 2 2 0 3.698072e-01 
234 7 2 4 0 0 -1 0 2 2 0 5.572013e-01 
234 8 2 4 -1 -1 0 -1 2 2 0 4.288921e-01 
234 9 2 1 0 1 1 0 1 1 1 3.485801e-01 
234 10 2 1 1 0 0 1 1 1 1 3.694442e-01 
234 11 2 3 0 0 1 0 1 1 0 4.721507e-01 
234 12 2 4 -1 -1 0 -1 1 1 0 3.868344e-01 
234 13 2 2 0 -1 -1 0 1 1 1 7.346043e-01 
234 14 2 3 1 1 0 1 1 1 0 6.045856e-01 
234 15 2 1 1 0 0 1 1 1 1 7.952828e-01 
234 16 2 1 1 0 0 1 2 2 1 5.235398e-01 
234 17 2 2 0 -1 -1 0 2 2 1 5.350942e-01 
234 18 2 4 -1 -1 0 0 1 0 1 NaN 
234 19 2 2 -1 0 0 -1 2 2 1 4.700293e-01 
234 20 2 2 0 -1 -1 0 2 2 1 4.683001e-01 
234 1 1 2 0 -1 -1 0 1 1 1 4.865973e-01 
234 2 1 1 1 0 0 1 1 1 1 5.304966e-01 
234 3 1 1 1 0 0 1 1 1 1 4.902723e-01 
234 4 1 1 1 0 0 1 2 2 1 5.064794e-01 
234 5 1 3 1 1 0 1 1 1 0 4.583551e-01 
234 6 1 2 -1 0 0 -1 2 2 1 3.439743e-01 
234 7 1 3 0 0 1 0 1 1 0 3.639999e-01 
234 8 1 4 -1 -1 0 -1 2 2 0 4.795315e-01 
234 9 1 2 0 -1 -1 0 2 2 1 5.845166e-01 
234 10 1 3 0 0 1 0 2 2 0 6.048058e-01 
234 11 1 4 -1 -1 0 -1 1 1 0 4.571292e-01 
234 12 1 4 0 0 -1 0 2 2 0 3.680132e-01 
234 13 1 4 -1 -1 0 -1 2 2 0 3.493413e-01 
234 14 1 4 -1 -1 0 -1 1 1 0 4.610994e-01 
234 15 1 1 1 0 0 1 2 2 1 3.409948e-01 
234 16 1 3 0 0 1 0 1 1 0 4.317014e-01 
234 17 1 2 0 -1 -1 0 1 1 1 4.345549e-01 
234 18 1 1 0 1 1 0 1 1 1 4.366564e-01 
234 19 1 2 0 -1 -1 0 2 2 1 4.092580e-01 
234 20 1 3 0 0 1 0 2 2 0 4.325301e-01 
234 1 2 1 0 1 1 0 1 1 1 4.421224e-01 
234 2 2 3 1 1 0 1 1 1 0 5.809012e-01 
234 3 2 4 -1 -1 0 -1 2 2 0 4.986359e-01 
234 4 2 2 0 -1 -1 0 1 1 1 3.294089e-01 
234 5 2 4 0 0 -1 -1 2 0 1 NaN 
234 6 2 3 0 0 1 0 1 1 0 2.732114e-01 
234 7 2 2 -1 0 0 0 2 0 0 NaN 
234 8 2 4 -1 -1 0 -1 2 2 0 5.195545e-01 
234 9 2 4 -1 -1 0 -1 1 1 0 3.530327e-01 
234 10 2 2 0 -1 -1 0 2 2 1 5.537852e-01 
234 11 2 4 -1 -1 0 -1 1 1 0 8.823562e-01 
234 12 2 2 0 -1 -1 0 2 2 1 3.672739e-01 
234 13 2 3 0 0 1 0 2 2 0 4.199758e-01 
234 14 2 1 1 0 0 1 1 1 1 5.913766e-01 
234 15 2 1 1 0 0 1 2 2 1 3.083349e-01 
234 16 2 1 1 0 0 1 1 1 1 5.100297e-01 
234 17 2 1 1 0 0 1 2 2 1 4.987537e-01 
234 18 2 2 0 -1 -1 -1 1 0 0 NaN 
234 19 2 3 0 0 1 0 2 2 0 5.528274e-01 
234 20 2 3 0 0 1 1 1 0 1 NaN 
234 1 1 4 -1 -1 0 -1 1 1 0 9.317752e-01 
234 2 1 2 0 -1 -1 0 2 2 1 3.085907e-01 
234 3 1 4 -1 -1 0 -1 1 1 0 3.582069e-01 
234 4 1 2 0 -1 -1 0 1 1 1 4.546787e-01 
234 5 1 3 0 0 1 1 1 0 1 NaN 
234 6 1 1 1 0 0 1 1 1 1 6.697025e-01 
234 7 1 2 0 -1 -1 0 2 2 1 4.185797e-01 
234 8 1 4 0 0 -1 0 2 2 0 4.737184e-01 
234 9 1 1 1 0 0 1 2 2 1 4.421463e-01 
234 10 1 3 0 0 1 0 2 2 0 4.737797e-01 
234 11 1 1 0 1 1 0 1 1 1 7.240566e-01 
234 12 1 1 1 0 0 1 1 1 1 5.154340e-01 
234 13 1 3 0 0 1 0 2 2 0 5.908331e-01 
234 14 1 3 1 1 0 0 1 0 1 NaN 
234 15 1 2 0 -1 -1 -1 1 0 0 NaN 
234 16 1 4 -1 -1 0 0 2 0 1 NaN 
234 17 1 4 -1 -1 0 -1 2 2 0 4.993574e-01 
234 18 1 2 -1 0 0 -1 2 2 1 6.053222e-01 
234 19 1 1 1 0 0 1 2 2 1 4.593543e-01 
234 20 1 3 0 0 1 1 1 0 1 NaN 
234 1 2 4 -1 -1 0 -1 1 1 0 4.231947e-01 
234 2 2 1 0 1 1 0 1 1 1 4.571223e-01 
234 3 2 4 0 0 -1 0 2 2 0 5.028509e-01 
234 4 2 1 1 0 0 1 1 1 1 4.639635e-01 
234 5 2 2 0 -1 -1 0 2 2 1 6.389567e-01 
234 6 2 1 1 0 0 1 2 2 1 3.853246e-01 
234 7 2 2 -1 0 0 -1 2 2 1 3.844295e-01 
234 8 2 3 0 0 1 0 1 1 0 4.200237e-01 
234 9 2 4 -1 -1 0 -1 1 1 0 4.349501e-01 
234 10 2 3 0 0 1 0 1 1 0 4.495049e-01 
234 11 2 2 0 -1 -1 0 1 1 1 3.783095e-01 
234 12 2 4 -1 -1 0 -1 2 2 0 6.011921e-01 
234 13 2 4 -1 -1 0 -1 2 2 0 4.726072e-01 
234 14 2 3 0 0 1 0 2 2 0 5.112436e-01 
234 15 2 2 0 -1 -1 0 1 1 1 5.173427e-01 
234 16 2 1 1 0 0 1 2 2 1 4.311819e-01 
234 17 2 2 0 -1 -1 0 2 2 1 5.316380e-01 
234 18 2 3 1 1 0 1 1 1 0 4.893008e-01 
234 19 2 3 0 0 1 0 2 2 0 4.503353e-01 
234 20 2 1 1 0 0 1 1 1 1 6.669685e-01 
234 1 1 3 0 0 1 0 2 2 0 5.762622e-01 
234 2 1 4 -1 -1 0 -1 1 1 0 6.123636e-01 
234 3 1 2 0 -1 -1 0 2 2 1 3.542638e-01 
234 4 1 2 0 -1 -1 0 1 1 1 4.020210e-01 
234 5 1 3 0 0 1 0 2 2 0 3.011116e-01 
234 6 1 4 -1 -1 0 -1 2 2 0 4.704540e-01 
234 7 1 4 -1 -1 0 -1 1 1 0 4.019549e-01 
234 8 1 1 1 0 0 1 1 1 1 7.225283e-01 
234 9 1 3 0 0 1 0 1 1 0 5.352376e-01 
234 10 1 4 -1 -1 0 -1 2 2 0 3.712194e-01 
234 11 1 4 0 0 -1 0 2 2 0 3.305777e-01 
234 12 1 2 0 -1 -1 0 2 2 1 4.821364e-01 
234 13 1 1 1 0 0 1 2 2 1 4.638738e-01 
234 14 1 1 1 0 0 1 2 2 1 5.257272e-01 
234 15 1 1 1 0 0 0 1 0 0 NaN 
234 16 1 3 1 1 0 1 1 1 0 6.923192e-01 
234 17 1 1 0 1 1 1 1 0 0 NaN 
234 18 1 2 0 -1 -1 0 1 1 1 8.844320e-01 
234 19 1 2 -1 0 0 0 2 0 0 NaN 
234 20 1 3 0 0 1 0 1 1 0 4.323743e-01 
234 1 2 3 0 0 1 0 2 2 0 4.229087e-01 
234 2 2 2 0 -1 -1 0 2 2 1 3.662075e-01 
234 3 2 4 -1 -1 0 -1 1 2 0 8.008700e-01 
234 4 2 3 0 0 1 1 1 0 1 NaN 
234 5 2 2 0 -1 -1 -1 2 0 0 NaN 
234 6 2 1 1 0 0 0 1 0 0 NaN 
234 7 2 2 0 -1 -1 -1 1 2 0 8.059620e-01 
234 8 2 1 1 0 0 0 1 2 0 7.943353e-01 
234 9 2 1 1 0 0 1 2 2 1 3.225048e-01 
234 10 2 4 -1 -1 0 -1 1 1 0 4.195197e-01 
234 11 2 4 -1 -1 0 -1 2 2 0 4.008136e-01 
234 12 2 1 0 1 1 1 1 0 0 NaN 
234 13 2 3 1 1 0 1 1 1 0 7.225181e-01 
234 14 2 2 -1 0 0 0 2 0 0 NaN 
234 15 2 4 -1 -1 0 -1 2 2 0 5.485662e-01 
234 16 2 4 0 0 -1 0 2 2 0 7.002095e-01 
234 17 2 1 1 0 0 1 2 2 1 4.535757e-01 
234 18 2 3 0 0 1 0 1 1 0 4.800688e-01 
234 19 2 3 0 0 1 1 2 0 1 NaN 
234 20 2 2 0 -1 -1 0 1 1 1 7.341872e-01 
234 1 1 1 1 0 0 0 2 0 0 NaN 
234 2 1 4 -1 -1 0 0 1 0 1 NaN 
234 3 1 3 0 0 1 1 2 0 1 NaN 
234 4 1 1 0 1 1 0 1 1 1 9.832238e-01 
234 5 1 2 -1 0 0 -1 2 2 1 3.661021e-01 
234 6 1 2 0 -1 -1 0 2 2 1 5.509016e-01 
234 7 1 3 1 1 0 1 1 1 0 4.412772e-01 
234 8 1 4 -1 -1 0 -1 2 2 0 4.392935e-01 
234 9 1 1 1 0 0 1 1 1 1 6.056756e-01 
234 10 1 3 0 0 1 0 1 1 0 5.306127e-01 
234 11 1 2 0 -1 -1 0 1 1 1 5.055455e-01 
234 12 1 4 -1 -1 0 -1 2 2 0 4.035903e-01 
234 13 1 4 -1 -1 0 -1 1 1 0 6.752704e-01 
234 14 1 2 0 -1 -1 0 2 2 1 5.731166e-01 
234 15 1 1 1 0 0 1 1 1 1 4.953575e-01 
234 16 1 2 0 -1 -1 0 1 1 1 6.405987e-01 
234 17 1 3 0 0 1 0 1 1 0 5.031629e-01 
234 18 1 3 0 0 1 0 2 2 0 4.144308e-01 
234 19 1 4 0 0 -1 0 2 2 0 5.265713e-01 
234 20 1 1 1 0 0 0 2 0 0 NaN 
234 1 2 2 0 -1 -1 -1 2 0 0 NaN 
234 2 2 3 1 1 0 1 1 1 0 6.679013e-01 
234 3 2 4 -1 -1 0 -1 2 2 0 6.475312e-01 
234 4 2 1 1 0 0 1 2 2 1 7.248309e-01 
234 5 2 2 0 -1 -1 -1 2 0 0 NaN 
234 6 2 3 0 0 1 1 1 0 1 NaN 
234 7 2 4 -1 -1 0 0 2 0 1 NaN 
234 8 2 1 1 0 0 1 1 1 1 6.253826e-01 
234 9 2 4 0 0 -1 -1 2 0 1 NaN 
234 10 2 1 1 0 0 1 2 2 1 7.240166e-01 
234 11 2 3 0 0 1 0 2 2 0 3.447928e-01 
234 12 2 2 0 -1 -1 0 1 1 1 7.339334e-01 
234 13 2 4 -1 -1 0 -1 1 1 0 4.758072e-01 
234 14 2 1 0 1 1 0 1 1 1 4.998670e-01 
234 15 2 4 -1 -1 0 -1 1 1 0 5.421931e-01 
234 16 2 3 0 0 1 0 2 2 0 4.836733e-01 
234 17 2 2 -1 0 0 -1 2 2 1 4.025096e-01 
234 18 2 2 0 -1 -1 0 1 1 1 3.825379e-01 
234 19 2 1 1 0 0 1 1 1 1 4.940850e-01 
234 20 2 3 0 0 1 0 1 1 0 4.799753e-01 
234 1 1 2 -1 0 0 -1 2 2 1 4.045283e-01 
234 2 1 2 0 -1 -1 0 2 2 1 3.771425e-01 
234 3 1 3 0 0 1 0 1 2 0 7.418776e-01 
234 4 1 1 1 0 0 0 2 0 0 NaN 
234 5 1 2 0 -1 -1 0 1 1 1 9.746531e-01 
234 6 1 4 -1 -1 0 -1 2 2 0 4.724476e-01 
234 7 1 2 0 -1 -1 0 1 1 1 3.751608e-01 
234 8 1 4 0 0 -1 0 2 2 0 4.307508e-01 
234 9 1 2 0 -1 -1 0 2 2 1 7.264557e-01 
234 10 1 3 0 0 1 0 2 2 0 3.951572e-01 
234 11 1 1 1 0 0 1 1 1 1 7.845551e-01 
234 12 1 1 1 0 0 0 1 0 0 NaN 
234 13 1 3 1 1 0 1 1 1 0 6.179909e-01 
234 14 1 1 1 0 0 1 2 2 1 4.478359e-01 
234 15 1 3 0 0 1 1 1 0 1 NaN 
234 16 1 4 -1 -1 0 -1 2 2 0 3.841819e-01 
234 17 1 4 -1 -1 0 -1 1 1 0 6.405559e-01 
234 18 1 3 0 0 1 0 2 2 0 4.440314e-01 
234 19 1 4 -1 -1 0 -1 1 1 0 5.824387e-01 
234 20 1 1 0 1 1 0 1 1 1 6.916466e-01 
234 1 2 1 1 0 0 1 2 2 1 5.654619e-01 
234 2 2 4 -1 -1 0 -1 2 2 0 5.293372e-01 
234 3 2 1 1 0 0 1 2 2 1 4.410519e-01 
234 4 2 1 1 0 0 0 1 0 0 NaN 
234 5 2 2 0 -1 -1 0 1 1 1 5.875862e-01 
234 6 2 4 -1 -1 0 -1 1 1 0 6.615522e-01 
234 7 2 2 0 -1 -1 0 1 1 1 5.743610e-01 
234 8 2 2 0 -1 -1 0 2 2 1 6.148381e-01 
234 9 2 2 0 -1 -1 0 2 2 1 6.349403e-01 
234 10 2 3 0 0 1 0 1 1 0 4.515975e-01 
234 11 2 2 -1 0 0 -1 2 2 1 4.139027e-01 
234 12 2 4 -1 -1 0 -1 1 1 0 4.979617e-01 
234 13 2 1 0 1 1 0 1 1 1 7.374612e-01 
234 14 2 4 -1 -1 0 -1 2 2 0 4.867733e-01 
234 15 2 4 0 0 -1 0 2 1 0 5.994844e-01 
234 16 2 3 0 0 1 0 1 2 0 8.388623e-01 
234 17 2 1 1 0 0 0 1 2 0 5.935603e-01 
234 18 2 3 0 0 1 0 2 2 0 5.140061e-01 
234 19 2 3 1 1 0 1 1 1 0 5.294841e-01 
234 20 2 3 0 0 1 0 2 2 0 3.755002e-01 
234 1 1 1 1 0 0 1 2 2 1 4.727363e-01 
234 2 1 3 0 0 1 0 1 1 0 7.587691e-01 
234 3 1 2 0 -1 -1 0 1 1 1 5.461352e-01 
234 4 1 4 -1 -1 0 -1 1 1 0 5.812148e-01 
234 5 1 3 0 0 1 0 1 1 0 5.081823e-01 
234 6 1 1 1 0 0 1 1 1 1 4.180263e-01 
234 7 1 1 0 1 1 1 1 2 0 4.825977e-01 
234 8 1 4 0 0 -1 0 2 2 0 5.510259e-01 
234 9 1 1 1 0 0 1 1 1 1 5.716719e-01 
234 10 1 3 0 0 1 0 2 2 0 4.724325e-01 
234 11 1 3 0 0 1 0 2 2 0 6.207584e-01 
234 12 1 2 0 -1 -1 0 1 1 1 5.091432e-01 
234 13 1 4 -1 -1 0 -1 2 2 0 4.186992e-01 
234 14 1 2 0 -1 -1 0 2 2 1 4.501870e-01 
234 15 1 2 -1 0 0 -1 2 2 1 3.865567e-01 
234 16 1 2 0 -1 -1 0 2 2 1 3.581895e-01 
234 17 1 4 -1 -1 0 0 1 0 1 NaN 
234 18 1 1 1 0 0 1 2 2 1 4.902518e-01 
234 19 1 4 -1 -1 0 -1 2 2 0 4.614045e-01 
234 20 1 3 1 1 0 1 1 1 0 4.815642e-01 
234 1 2 1 0 1 1 0 1 1 1 7.244723e-01 
234 2 2 4 -1 -1 0 -1 1 1 0 7.503829e-01 
234 3 2 1 1 0 0 1 2 2 1 3.809120e-01 
234 4 2 1 1 0 0 1 2 2 1 3.904912e-01 
234 5 2 2 0 -1 -1 -1 1 2 0 7.180007e-01 
234 6 2 4 0 0 -1 0 2 2 0 4.980404e-01 
234 7 2 2 -1 0 0 -1 2 2 1 4.659058e-01 
234 8 2 2 0 -1 -1 0 2 2 1 6.167619e-01 
234 9 2 4 -1 -1 0 -1 2 2 0 4.919783e-01 
234 10 2 3 0 0 1 0 2 2 0 6.038730e-01 
234 11 2 1 1 0 0 0 1 0 0 NaN 
234 12 2 3 0 0 1 0 1 1 0 5.765957e-01 
234 13 2 3 0 0 1 0 2 2 0 4.234197e-01 
234 14 2 3 1 1 0 1 1 1 0 4.726020e-01 
234 15 2 3 0 0 1 0 1 1 0 4.931262e-01 
234 16 2 2 0 -1 -1 0 2 2 1 4.845263e-01 
234 17 2 2 0 -1 -1 -1 1 0 0 NaN 
234 18 2 1 1 0 0 1 1 1 1 4.971439e-01 
234 19 2 4 -1 -1 0 -1 1 1 0 7.877075e-01 
234 20 2 4 -1 -1 0 -1 2 2 0 4.102914e-01 
234 1 1 2 0 -1 -1 0 2 2 1 5.382113e-01 
234 2 1 4 -1 -1 0 -1 2 2 0 6.795991e-01 
234 3 1 1 1 0 0 1 1 1 1 8.216263e-01 
234 4 1 3 0 0 1 0 2 2 0 3.117215e-01 
234 5 1 4 -1 -1 0 -1 1 1 0 8.733293e-01 
234 6 1 2 0 -1 -1 0 1 1 1 3.958048e-01 
234 7 1 3 0 0 1 0 1 1 0 3.710461e-01 
234 8 1 1 1 0 0 0 2 1 0 3.183185e-01 
234 9 1 4 -1 -1 0 -1 2 2 0 6.777520e-01 
234 10 1 2 0 -1 -1 0 2 2 1 6.023611e-01 
234 11 1 3 0 0 1 0 2 2 0 5.398208e-01 
234 12 1 2 -1 0 0 -1 2 2 1 5.336248e-01 
234 13 1 1 1 0 0 1 1 1 1 7.382998e-01 
234 14 1 2 0 -1 -1 0 1 1 1 7.917061e-01 
234 15 1 3 0 0 1 0 1 1 0 7.755950e-01 
234 16 1 1 0 1 1 0 1 1 1 8.801687e-01 
234 17 1 1 1 0 0 1 2 2 1 9.322262e-01 
234 18 1 4 0 0 -1 0 2 2 0 8.982852e-01 
234 19 1 3 1 1 0 1 1 1 0 8.436828e-01 
234 20 1 4 -1 -1 0 0 1 0 1 NaN 
234 1 2 2 0 -1 -1 0 1 1 1 8.155782e-01 
234 2 2 1 1 0 0 1 2 2 1 5.001820e-01 
234 3 2 4 -1 -1 0 -1 1 1 0 3.573758e-01 
234 4 2 4 -1 -1 0 -1 1 1 0 3.863652e-01 
234 5 2 4 -1 -1 0 -1 2 2 0 3.267818e-01 
234 6 2 3 0 0 1 0 1 1 0 5.051000e-01 
234 7 2 1 1 0 0 1 1 1 1 7.196529e-01 
234 8 2 2 0 -1 -1 0 1 1 1 6.029738e-01 
234 9 2 3 1 1 0 1 1 1 0 7.531344e-01 
234 10 2 2 0 -1 -1 0 2 2 1 7.905268e-01 
234 11 2 1 0 1 1 0 1 1 1 6.126550e-01 
234 12 2 3 0 0 1 0 1 1 0 6.100755e-01 
234 13 2 3 0 0 1 1 2 0 1 NaN 
234 14 2 1 1 0 0 1 2 2 1 8.011795e-01 
234 15 2 4 0 0 -1 0 2 2 0 6.791731e-01 
234 16 2 3 0 0 1 0 2 2 0 6.252782e-01 
234 17 2 1 1 0 0 0 1 0 0 NaN 
234 18 2 4 -1 -1 0 -1 2 2 0 4.293544e-01 
234 19 2 2 -1 0 0 -1 2 2 1 4.774091e-01 
234 20 2 2 0 -1 -1 0 2 2 1 4.232974e-01 
234 1 1 1 1 0 0 1 2 2 1 4.969498e-01 
234 2 1 1 1 0 0 1 2 2 1 3.874134e-01 
234 3 1 2 -1 0 0 -1 2 2 1 4.699478e-01 
234 4 1 4 -1 -1 0 -1 1 1 0 8.776710e-01 
234 5 1 2 0 -1 -1 0 1 1 1 6.960959e-01 
234 6 1 4 -1 -1 0 -1 1 1 0 6.107210e-01 
234 7 1 3 1 1 0 1 1 1 0 6.134242e-01 
234 8 1 3 0 0 1 0 1 1 0 7.230663e-01 
234 9 1 2 0 -1 -1 0 2 2 1 4.806766e-01 
234 10 1 1 1 0 0 1 1 1 1 4.907028e-01 
234 11 1 2 0 -1 -1 0 1 1 1 4.820549e-01 
234 12 1 1 1 0 0 1 1 1 1 6.188534e-01 
234 13 1 2 0 -1 -1 0 2 2 1 8.356260e-01 
234 14 1 4 -1 -1 0 -1 2 2 0 8.619307e-01 
234 15 1 3 0 0 1 1 2 0 1 NaN 
234 16 1 3 0 0 1 1 2 0 1 NaN 
234 17 1 4 -1 -1 0 0 2 0 1 NaN 
234 18 1 4 0 0 -1 -1 2 0 1 NaN 
234 19 1 3 0 0 1 1 1 0 1 NaN 
234 20 1 1 0 1 1 1 1 2 0 8.002765e-01 
234 1 2 3 0 0 1 0 2 2 0 4.900425e-01 
234 2 2 3 0 0 1 0 2 2 0 4.916427e-01 
234 3 2 3 0 0 1 0 1 1 0 6.617744e-01 
234 4 2 2 0 -1 -1 0 1 1 1 4.854327e-01 
234 5 2 2 0 -1 -1 0 2 2 1 5.045241e-01 
234 6 2 4 -1 -1 0 0 1 0 1 NaN 
234 7 2 3 0 0 1 0 1 1 0 7.902206e-01 
234 8 2 4 -1 -1 0 -1 2 2 0 3.805456e-01 
234 9 2 2 -1 0 0 -1 2 2 1 6.424735e-01 
234 10 2 4 0 0 -1 0 2 2 0 3.840268e-01 
234 11 2 1 0 1 1 0 1 1 1 5.106797e-01 
234 12 2 2 0 -1 -1 0 1 1 1 5.678849e-01 
234 13 2 4 -1 -1 0 -1 1 1 0 5.562877e-01 
234 14 2 1 1 0 0 1 1 1 1 5.102516e-01 
234 15 2 1 1 0 0 1 1 1 1 4.994697e-01 
234 16 2 1 1 0 0 1 2 2 1 4.581055e-01 
