subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
219 1 2 1 1 0 0 1 1 1 1 3.267297e-01 
219 2 2 2 0 -1 -1 0 1 1 1 3.717444e-01 
219 3 2 3 0 0 1 0 1 1 0 4.144188e-01 
219 4 2 2 0 -1 -1 -1 2 0 0 NaN 
219 5 2 3 1 1 0 1 1 1 0 5.588077e-01 
219 6 2 3 0 0 1 0 1 1 0 4.818505e-01 
219 7 2 4 -1 -1 0 -1 1 1 0 4.620205e-01 
219 8 2 4 -1 -1 0 -1 2 2 0 8.533935e-01 
219 9 2 4 -1 -1 0 -1 1 1 0 4.824052e-01 
219 10 2 2 0 -1 -1 0 1 1 1 3.926294e-01 
219 11 2 4 -1 -1 0 0 2 0 1 NaN 
219 12 2 2 0 -1 -1 0 2 2 1 4.914253e-01 
219 13 2 1 1 0 0 1 2 2 1 5.578506e-01 
219 14 2 1 0 1 1 0 1 1 1 4.535901e-01 
219 15 2 2 -1 0 0 -1 2 2 1 4.331348e-01 
219 16 2 1 1 0 0 1 1 1 1 8.017675e-01 
219 17 2 1 1 0 0 1 2 2 1 3.538885e-01 
219 18 2 3 0 0 1 0 2 2 0 4.739752e-01 
219 19 2 3 0 0 1 0 2 2 0 3.232540e-01 
219 20 2 4 0 0 -1 -1 2 0 1 NaN 
219 1 1 3 0 0 1 0 2 2 0 6.698867e-01 
219 2 1 3 0 0 1 0 2 2 0 3.376301e-01 
219 3 1 4 -1 -1 0 -1 1 1 0 3.587456e-01 
219 4 1 4 0 0 -1 -1 2 0 1 NaN 
219 5 1 3 0 0 1 0 1 1 0 3.309759e-01 
219 6 1 2 0 -1 -1 0 1 1 1 3.282494e-01 
219 7 1 2 0 -1 -1 0 2 2 1 3.187818e-01 
219 8 1 1 1 0 0 1 1 1 1 3.149712e-01 
219 9 1 2 0 -1 -1 0 1 1 1 5.216334e-01 
219 10 1 2 -1 0 0 -1 2 2 1 3.145103e-01 
219 11 1 1 1 0 0 0 2 0 0 NaN 
219 12 1 3 1 1 0 1 1 1 0 3.769199e-01 
219 13 1 1 0 1 1 1 1 0 0 NaN 
219 14 1 1 1 0 0 0 1 0 0 NaN 
219 15 1 3 0 0 1 0 1 1 0 3.403617e-01 
219 16 1 4 -1 -1 0 -1 2 2 0 3.655285e-01 
219 17 1 2 0 -1 -1 0 2 2 1 3.490283e-01 
219 18 1 4 -1 -1 0 0 2 0 1 NaN 
219 19 1 1 1 0 0 0 2 0 0 NaN 
219 20 1 4 -1 -1 0 0 1 0 1 NaN 
219 1 2 4 0 0 -1 -1 2 0 1 NaN 
219 2 2 1 1 0 0 1 2 2 1 3.117565e-01 
219 3 2 3 1 1 0 1 1 1 0 3.285665e-01 
219 4 2 2 0 -1 -1 0 2 2 1 2.479412e-01 
219 5 2 4 -1 -1 0 -1 2 2 0 2.666436e-01 
219 6 2 1 1 0 0 1 1 1 1 2.802923e-01 
219 7 2 4 -1 -1 0 0 1 0 1 NaN 
219 8 2 3 0 0 1 0 2 2 0 3.166837e-01 
219 9 2 2 -1 0 0 -1 2 2 1 2.940153e-01 
219 10 2 3 0 0 1 0 1 1 0 2.991053e-01 
219 11 2 3 0 0 1 0 1 1 0 2.926702e-01 
219 12 2 2 0 -1 -1 0 2 2 1 2.922073e-01 
219 13 2 3 0 0 1 0 2 2 0 3.336770e-01 
219 14 2 4 -1 -1 0 -1 1 1 0 9.590059e-01 
219 15 2 1 0 1 1 0 1 1 1 4.823011e-01 
219 16 2 1 1 0 0 1 2 2 1 2.910022e-01 
219 17 2 4 -1 -1 0 0 2 0 1 NaN 
219 18 2 2 0 -1 -1 0 1 1 1 4.113763e-01 
219 19 2 1 1 0 0 0 1 0 0 NaN 
219 20 2 2 0 -1 -1 0 1 1 1 7.754758e-01 
219 1 1 1 1 0 0 1 2 2 1 3.259247e-01 
219 2 1 3 0 0 1 0 1 1 0 3.141806e-01 
219 3 1 2 0 -1 -1 0 2 2 1 2.845782e-01 
219 4 1 3 0 0 1 0 2 2 0 3.013140e-01 
219 5 1 2 -1 0 0 -1 2 2 1 2.947574e-01 
219 6 1 3 0 0 1 0 1 1 0 3.007246e-01 
219 7 1 3 0 0 1 0 2 2 0 3.002188e-01 
219 8 1 4 -1 -1 0 -1 2 2 0 3.312266e-01 
219 9 1 2 0 -1 -1 -1 1 0 0 NaN 
219 10 1 1 0 1 1 0 1 1 1 3.859934e-01 
219 11 1 1 1 0 0 1 1 1 1 4.545099e-01 
219 12 1 4 -1 -1 0 0 1 0 1 NaN 
219 13 1 2 0 -1 -1 0 1 1 1 2.799598e-01 
219 14 1 1 1 0 0 1 2 2 1 2.980043e-01 
219 15 1 2 0 -1 -1 0 2 2 1 4.432462e-01 
219 16 1 3 1 1 0 1 1 1 0 2.959412e-01 
219 17 1 4 0 0 -1 0 2 2 0 3.996938e-01 
219 18 1 1 1 0 0 1 1 1 1 2.916056e-01 
219 19 1 4 -1 -1 0 -1 1 1 0 3.115068e-01 
219 20 1 4 -1 -1 0 0 2 0 1 NaN 
219 1 2 3 1 1 0 1 1 1 0 3.098043e-01 
219 2 2 4 -1 -1 0 -1 2 2 0 3.769586e-01 
219 3 2 2 0 -1 -1 0 2 2 1 3.525746e-01 
219 4 2 2 0 -1 -1 0 1 1 1 3.021375e-01 
219 5 2 3 0 0 1 0 1 1 0 2.536369e-01 
219 6 2 4 -1 -1 0 0 2 0 1 NaN 
219 7 2 4 -1 -1 0 0 1 0 1 NaN 
219 8 2 3 0 0 1 0 1 1 0 2.912269e-01 
219 9 2 1 0 1 1 0 1 1 1 3.607142e-01 
219 10 2 1 1 0 0 1 2 2 1 4.413111e-01 
219 11 2 4 0 0 -1 -1 2 0 1 NaN 
219 12 2 3 0 0 1 0 2 2 0 3.408829e-01 
219 13 2 1 1 0 0 1 2 2 1 3.291340e-01 
219 14 2 1 1 0 0 1 1 1 1 2.809652e-01 
219 15 2 2 0 -1 -1 0 1 1 1 2.943636e-01 
219 16 2 1 1 0 0 1 1 1 1 2.884497e-01 
219 17 2 3 0 0 1 0 2 2 0 2.944101e-01 
219 18 2 2 0 -1 -1 0 2 2 1 3.298887e-01 
219 19 2 4 -1 -1 0 0 1 0 1 NaN 
219 20 2 2 -1 0 0 -1 2 2 1 3.008294e-01 
219 1 1 3 0 0 1 0 1 1 0 3.237293e-01 
219 2 1 3 0 0 1 0 1 1 0 2.996364e-01 
219 3 1 4 -1 -1 0 -1 2 2 0 4.653603e-01 
219 4 1 1 1 0 0 1 2 2 1 5.372491e-01 
219 5 1 2 0 -1 -1 -1 1 0 0 NaN 
219 6 1 2 -1 0 0 -1 2 2 1 2.833862e-01 
219 7 1 1 1 0 0 1 1 1 1 3.941762e-01 
219 8 1 3 0 0 1 1 2 0 1 NaN 
219 9 1 4 0 0 -1 -1 2 0 1 NaN 
219 10 1 1 0 1 1 0 1 1 1 5.066821e-01 
219 11 1 3 0 0 1 0 2 2 0 4.682679e-01 
219 12 1 4 -1 -1 0 0 1 0 1 NaN 
219 13 1 1 1 0 0 1 2 2 1 6.035727e-01 
219 14 1 4 -1 -1 0 0 1 0 1 NaN 
219 15 1 2 0 -1 -1 0 1 1 1 2.806388e-01 
219 16 1 4 -1 -1 0 -1 2 2 0 3.299674e-01 
219 17 1 3 1 1 0 1 1 1 0 3.080541e-01 
219 18 1 2 0 -1 -1 0 2 2 1 4.967217e-01 
219 19 1 2 0 -1 -1 0 2 2 1 8.386377e-01 
219 20 1 1 1 0 0 1 1 1 1 3.722494e-01 
219 1 2 3 0 0 1 0 1 1 0 3.040072e-01 
219 2 2 1 1 0 0 1 1 1 1 2.787452e-01 
219 3 2 3 0 0 1 0 2 2 0 4.471698e-01 
219 4 2 3 0 0 1 0 2 2 0 2.793763e-01 
219 5 2 3 0 0 1 0 1 1 0 2.929339e-01 
219 6 2 2 0 -1 -1 -1 1 0 0 NaN 
219 7 2 4 -1 -1 0 0 2 0 1 NaN 
219 8 2 4 -1 -1 0 -1 1 1 0 2.992809e-01 
219 9 2 1 1 0 0 1 2 2 1 3.673157e-01 
219 10 2 2 0 -1 -1 0 2 2 1 4.730835e-01 
219 11 2 1 1 0 0 1 2 2 1 3.587274e-01 
219 12 2 1 0 1 1 0 1 1 1 3.353793e-01 
219 13 2 3 1 1 0 1 1 1 0 3.258274e-01 
219 14 2 4 -1 -1 0 0 1 0 1 NaN 
219 15 2 2 0 -1 -1 0 1 1 1 8.352630e-01 
219 16 2 4 -1 -1 0 0 2 0 1 NaN 
219 17 2 2 -1 0 0 -1 2 2 1 3.688409e-01 
219 18 2 4 0 0 -1 -1 2 0 1 NaN 
219 19 2 2 0 -1 -1 0 2 2 1 6.773209e-01 
219 20 2 1 1 0 0 1 1 1 1 4.350302e-01 
219 1 1 4 0 0 -1 0 2 2 0 3.226298e-01 
219 2 1 1 1 0 0 1 2 2 1 3.505039e-01 
219 3 1 2 0 -1 -1 0 2 2 1 4.081283e-01 
219 4 1 2 0 -1 -1 0 1 1 1 3.248059e-01 
219 5 1 3 1 1 0 1 1 1 0 2.975099e-01 
219 6 1 1 0 1 1 0 1 1 1 3.671759e-01 
219 7 1 3 0 0 1 0 2 2 0 3.571950e-01 
219 8 1 4 -1 -1 0 -1 1 1 0 4.388388e-01 
219 9 1 3 0 0 1 0 1 1 0 3.129416e-01 
219 10 1 4 -1 -1 0 0 1 0 1 NaN 
219 11 1 3 0 0 1 0 2 2 0 2.939174e-01 
219 12 1 1 1 0 0 1 2 2 1 4.285534e-01 
219 13 1 4 -1 -1 0 0 2 0 1 NaN 
219 14 1 2 0 -1 -1 -1 2 0 0 NaN 
219 15 1 2 0 -1 -1 0 1 1 1 3.561739e-01 
219 16 1 3 0 0 1 0 1 1 0 2.807737e-01 
219 17 1 2 -1 0 0 -1 2 2 1 3.038147e-01 
219 18 1 1 1 0 0 1 1 1 1 4.395305e-01 
219 19 1 1 1 0 0 1 1 1 1 3.463132e-01 
219 20 1 4 -1 -1 0 0 2 0 1 NaN 
