subID TrialNo Threat(1)/Safe(2) Fractal CodeOutcomeRightSide CodeOutcomeWrongSide CodeOutcomeNoPress ActualOutcome Circleside(1Left2Right) response Accuracy rt 
35 1 2 3 1 1 0 1 1 1 0 5.714830e-01 
35 2 2 4 -1 -1 0 -1 2 2 0 5.352821e-01 
35 3 2 1 0 1 1 1 1 0 0 NaN 
35 4 2 3 0 0 1 0 2 2 0 4.025578e-01 
35 5 2 2 0 -1 -1 -1 2 0 0 NaN 
35 6 2 4 0 0 -1 -1 2 0 1 NaN 
35 7 2 2 0 -1 -1 0 1 1 1 4.590181e-01 
35 8 2 2 -1 0 0 -1 2 2 1 3.630134e-01 
35 9 2 1 1 0 0 1 1 1 1 5.176980e-01 
35 10 2 3 0 0 1 0 2 2 0 6.342917e-01 
35 11 2 3 0 0 1 0 1 1 0 4.125631e-01 
35 12 2 4 -1 -1 0 -1 2 2 0 3.962051e-01 
35 13 2 3 0 0 1 0 1 1 0 3.074456e-01 
35 14 2 1 1 0 0 1 2 2 1 4.426166e-01 
35 15 2 4 -1 -1 0 0 1 0 1 NaN 
35 16 2 4 -1 -1 0 0 1 0 1 NaN 
35 17 2 1 1 0 0 1 2 2 1 3.856057e-01 
35 18 2 1 1 0 0 1 1 1 1 9.208969e-01 
35 19 2 2 0 -1 -1 0 1 1 1 3.391247e-01 
35 20 2 2 0 -1 -1 0 2 2 1 4.521135e-01 
35 1 1 2 0 -1 -1 0 1 1 1 5.175748e-01 
35 2 1 2 0 -1 -1 0 2 2 1 3.245202e-01 
35 3 1 1 1 0 0 1 1 1 1 5.146355e-01 
35 4 1 2 0 -1 -1 0 1 1 1 3.155163e-01 
35 5 1 3 0 0 1 1 1 0 1 NaN 
35 6 1 4 -1 -1 0 -1 1 1 0 4.097198e-01 
35 7 1 4 -1 -1 0 0 2 0 1 NaN 
35 8 1 3 0 0 1 1 2 0 1 NaN 
35 9 1 1 1 0 0 1 2 2 1 3.415402e-01 
35 10 1 2 0 -1 -1 0 2 2 1 3.468227e-01 
35 11 1 3 1 1 0 0 1 0 1 NaN 
35 12 1 1 1 0 0 1 1 1 1 3.228073e-01 
35 13 1 1 0 1 1 0 1 1 1 3.509810e-01 
35 14 1 2 -1 0 0 -1 2 2 1 3.228918e-01 
35 15 1 3 0 0 1 1 2 0 1 NaN 
35 16 1 4 -1 -1 0 0 1 0 1 NaN 
35 17 1 1 1 0 0 1 2 2 1 3.404388e-01 
35 18 1 3 0 0 1 1 1 0 1 NaN 
35 19 1 4 0 0 -1 -1 2 0 1 NaN 
35 20 1 4 -1 -1 0 -1 2 2 0 4.979463e-01 
35 1 2 2 0 -1 -1 0 1 1 1 2.581777e-01 
35 2 2 2 0 -1 -1 0 2 2 1 3.054312e-01 
