name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"b2[2,88]",0.576,0.00538,0.430,-0.134,0.570,1.28,6382,0.728,1.000
"b2[2,89]",0.967,0.00577,0.445,0.244,0.953,1.72,5933,0.677,0.999
"b2[2,90]",1.75,0.00821,0.541,0.859,1.74,2.64,4348,0.496,1.000
"b2[2,91]",-0.774,0.00748,0.518,-1.64,-0.775,0.0669,4789,0.546,1.000
"b2[2,92]",2.18,0.0141,0.542,1.32,2.16,3.11,1490,0.170,1.00
"b2[2,93]",0.744,0.00604,0.483,-0.0514,0.746,1.53,6399,0.730,0.999
"b2[2,94]",2.83,0.0123,0.571,1.93,2.81,3.81,2154,0.246,1.000
"b2[2,95]",0.744,0.0122,0.505,-0.110,0.751,1.56,1709,0.195,1.00
"b2[2,96]",-0.0889,0.00752,0.417,-0.801,-0.0851,0.595,3074,0.351,1.000
"b2[2,97]",-0.356,0.00601,0.392,-1.00,-0.358,0.292,4264,0.486,1.00
"b2[2,98]",0.241,0.00729,0.435,-0.454,0.237,0.966,3558,0.406,1.000
"b2[2,99]",0.748,0.00673,0.527,-0.108,0.743,1.62,6128,0.699,0.999
"b2[2,100]",1.00,0.00736,0.513,0.184,0.990,1.84,4856,0.554,1.00
"b2[2,101]",1.64,0.0101,0.603,0.668,1.63,2.65,3549,0.405,0.999
"b2[2,102]",1.84,0.00562,0.455,1.10,1.83,2.58,6557,0.748,1.000
"b2[2,103]",0.303,0.00913,0.604,-0.684,0.298,1.29,4373,0.499,1.00
"b2[2,104]",0.678,0.00836,0.580,-0.291,0.680,1.63,4815,0.549,0.999
"b2[2,105]",1.13,0.00557,0.397,0.483,1.12,1.79,5073,0.579,0.999
"b2[2,106]",1.20,0.00558,0.419,0.518,1.19,1.90,5622,0.641,0.999
"b2[2,107]",0.734,0.00671,0.506,-0.0876,0.738,1.57,5698,0.650,0.999
"b2[2,108]",0.416,0.00509,0.403,-0.246,0.413,1.08,6279,0.717,1.000
"b2[2,109]",-0.756,0.00686,0.423,-1.45,-0.759,-0.0558,3790,0.432,1.000
