name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a3[1,30]",0.295,0.00331,0.122,0.121,0.279,0.520,1360,0.0938,1.00
"a3[1,31]",0.223,0.00163,0.0749,0.111,0.217,0.355,2113,0.146,1.00
"a3[1,32]",0.300,0.00149,0.0825,0.179,0.292,0.451,3059,0.211,1.000
"a3[1,33]",0.254,0.000958,0.0648,0.158,0.248,0.372,4573,0.315,1.00
"a3[1,34]",0.167,0.000704,0.0412,0.104,0.164,0.237,3429,0.236,1.00
"a3[1,35]",0.224,0.00131,0.0585,0.133,0.221,0.327,1999,0.138,1.00
"a3[1,36]",0.208,0.00168,0.0843,0.0954,0.193,0.364,2513,0.173,1.00
"a3[1,37]",0.211,0.00159,0.0802,0.102,0.199,0.358,2549,0.176,1.000
"a3[1,38]",0.147,0.000590,0.0349,0.0970,0.143,0.208,3507,0.242,1.00
"a3[1,39]",0.792,0.00116,0.0705,0.664,0.798,0.902,3710,0.256,1.00
"a3[1,40]",0.0794,0.00189,0.0624,0.0240,0.0606,0.204,1085,0.0748,1.00
"a3[1,41]",0.342,0.00164,0.0808,0.213,0.337,0.481,2411,0.166,1.00
"a3[1,42]",0.644,0.00295,0.155,0.370,0.654,0.875,2773,0.191,1.00
"a3[1,43]",0.0199,0.000202,0.00974,0.00888,0.0179,0.0372,2315,0.160,1.00
"a3[1,44]",0.0561,0.00158,0.0543,0.0117,0.0403,0.149,1179,0.0813,1.00
"a3[1,45]",0.408,0.00316,0.101,0.249,0.406,0.580,1027,0.0708,1.000
"a3[1,46]",0.318,0.00274,0.114,0.145,0.310,0.516,1740,0.120,1.00
"a3[1,47]",0.203,0.00182,0.0922,0.0800,0.185,0.379,2573,0.177,1.000
"a3[1,48]",0.423,0.000988,0.0701,0.311,0.421,0.539,5041,0.348,1.000
"a3[1,49]",0.460,0.00451,0.218,0.106,0.458,0.819,2330,0.161,1.00
"a3[1,50]",0.312,0.00410,0.149,0.0674,0.309,0.564,1328,0.0916,1.00
"a3[1,51]",0.175,0.000707,0.0394,0.117,0.172,0.245,3108,0.214,1.00
"a3[1,52]",0.0831,0.00186,0.0720,0.0163,0.0627,0.222,1497,0.103,1.00
"a3[1,53]",0.111,0.00233,0.0787,0.0241,0.0914,0.269,1136,0.0784,1.00
"a3[1,54]",0.687,0.00221,0.128,0.459,0.699,0.879,3347,0.231,1.00
"a3[1,55]",0.186,0.000594,0.0375,0.128,0.184,0.251,3984,0.275,1.000
"a3[1,56]",0.376,0.00101,0.0710,0.264,0.374,0.498,4941,0.341,1.00
"a3[1,57]",0.351,0.00396,0.161,0.102,0.338,0.634,1657,0.114,1.00
"a3[1,58]",0.398,0.00232,0.120,0.215,0.388,0.605,2688,0.185,1.00
"a3[1,59]",0.0545,0.00920,0.131,0.00349,0.0119,0.405,203,0.0140,1.01
"a3[1,60]",0.594,0.00125,0.0818,0.456,0.595,0.725,4300,0.296,1.00
"a3[1,61]",0.278,0.00144,0.0760,0.162,0.272,0.413,2773,0.191,1.00
"a3[1,62]",0.722,0.00145,0.0823,0.584,0.725,0.852,3215,0.222,1.000
"a3[1,63]",0.209,0.000717,0.0423,0.143,0.206,0.283,3479,0.240,1.000
"a3[1,64]",0.163,0.00133,0.0549,0.0908,0.153,0.268,1692,0.117,1.00
"a3[1,65]",0.271,0.00139,0.0747,0.158,0.266,0.401,2876,0.198,1.00
"a3[1,66]",0.333,0.00392,0.162,0.107,0.310,0.628,1714,0.118,1.00
"a3[1,67]",0.210,0.000562,0.0374,0.153,0.207,0.275,4438,0.306,1.00
"a3[1,68]",0.124,0.000459,0.0259,0.0850,0.122,0.170,3189,0.220,1.00
"a3[1,69]",0.591,0.00191,0.119,0.391,0.597,0.779,3875,0.267,1.00
"a3[1,70]",0.536,0.00246,0.120,0.342,0.534,0.734,2357,0.163,1.00
"a3[1,71]",0.386,0.00179,0.0992,0.223,0.389,0.545,3071,0.212,1.00
"a3[1,72]",0.548,0.00217,0.134,0.315,0.553,0.760,3816,0.263,0.999
