	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[57]	9.13	0.0602	3.68	3.02	8.86	16.8	3734.0	0.983	1.0
b1[58]	2.99	0.0772	2.25	1.21	2.34	9.58	851.0	0.224	1.0
b1[59]	15.9	0.0366	3.07	10.3	15.6	22.2	7030.0	1.85	0.999
b1[60]	8.95	0.0227	1.91	5.59	8.78	12.8	7078.0	1.86	1.0
b1[61]	7.01	0.062	3.66	1.62	6.52	14.7	3480.0	0.916	1.0
b1[62]	6.85	0.038	2.21	3.63	6.47	11.9	3388.0	0.892	1.0
b1[63]	9.74	0.0576	3.88	3.01	9.38	17.7	4540.0	1.2	1.0
b1[64]	7.28	0.0725	4.73	-0.803	6.95	16.9	4256.0	1.12	1.0
b1[65]	4.98	0.0114	0.942	3.26	4.91	6.89	6863.0	1.81	1.0
b1[66]	9.11	0.0353	2.42	4.92	8.83	14.2	4698.0	1.24	1.0
b1[67]	3.82	0.00822	0.653	2.6	3.78	5.15	6316.0	1.66	1.0
b1[68]	18.3	0.045	3.47	12.0	18.0	25.5	5939.0	1.56	1.0
b1[69]	7.32	0.0265	1.9	4.2	7.07	11.3	5122.0	1.35	1.0
b1[70]	11.6	0.0321	2.48	7.2	11.4	16.9	5948.0	1.57	1.0
b1[71]	5.88	0.0546	2.72	2.12	5.29	12.0	2478.0	0.653	1.0
b1[72]	17.9	0.0457	3.42	11.8	17.7	24.8	5577.0	1.47	1.0
b1[73]	17.5	0.0433	3.43	11.1	17.3	24.7	6256.0	1.65	1.0
b1[74]	5.1	0.0175	1.17	3.15	4.97	7.53	4456.0	1.17	1.0
b1[75]	3.04	0.0136	0.893	1.54	2.93	5.04	4313.0	1.14	1.0
b1[76]	11.8	0.0268	2.36	7.34	11.6	16.5	7781.0	2.05	1.0
b1[77]	4.85	0.0477	1.89	2.68	4.42	9.98	1574.0	0.415	1.0
b1[78]	8.69	0.0612	3.68	3.45	7.99	17.1	3618.0	0.953	1.0
b1[79]	9.34	0.0625	3.96	2.8	8.94	17.8	4024.0	1.06	1.0
b1[80]	5.81	0.0255	1.64	3.31	5.55	9.4	4114.0	1.08	1.0
b1[81]	9.5	0.0475	2.85	5.1	9.04	16.2	3587.0	0.945	1.0
b1[82]	7.33	0.0439	2.22	4.12	6.91	12.4	2565.0	0.675	1.0
b1[83]	6.85	0.0798	4.06	1.23	6.28	15.4	2587.0	0.681	1.0
b1[84]	5.29	0.0726	3.24	1.99	4.15	13.6	1985.0	0.523	1.0
b1[85]	9.84	0.0488	2.98	4.91	9.54	16.2	3730.0	0.982	1.0
b1[86]	3.27	0.0131	0.809	1.92	3.17	4.97	3806.0	1.0	1.0
b1[87]	9.97	0.0554	3.55	4.17	9.57	17.6	4117.0	1.08	1.0
b1[88]	10.1	0.0403	2.79	5.46	9.72	16.1	4772.0	1.26	1.0
b1[89]	3.61	0.0285	1.25	1.93	3.37	6.57	1908.0	0.503	1.0
b1[90]	6.5	0.0721	3.13	3.02	5.49	14.5	1882.0	0.496	1.0
b1[91]	15.7	0.0404	3.18	9.89	15.5	22.3	6198.0	1.63	0.999
b1[92]	8.59	0.0385	2.56	4.47	8.23	14.2	4431.0	1.17	1.0
b1[93]	2.92	0.0115	0.747	1.69	2.84	4.58	4222.0	1.11	1.0
b1[94]	5.27	0.0684	4.7	-2.59	4.76	14.9	4709.0	1.24	1.0
b1[95]	10.4	0.0467	3.1	5.44	10.0	17.1	4401.0	1.16	1.0
b1[96]	5.81	0.0462	2.63	2.01	5.36	11.6	3250.0	0.856	1.0
b1[97]	8.49	0.0304	1.94	5.16	8.28	12.6	4085.0	1.08	1.0
b2[1]	7.37	0.0614	3.47	1.67	7.04	14.6	3204.0	0.844	1.0
b2[2]	5.28	0.0782	3.62	0.742	4.65	13.2	2146.0	0.565	1.0
b2[3]	5.6	0.0356	1.99	2.86	5.19	10.3	3124.0	0.823	1.0
b2[4]	2.86	0.011	0.738	1.62	2.77	4.48	4484.0	1.18	1.0
b2[5]	5.88	0.0531	3.91	-1.0	5.6	13.8	5408.0	1.42	1.0
b2[6]	4.7	0.032	1.65	2.43	4.33	8.71	2647.0	0.697	1.0
b2[7]	7.39	0.0341	2.16	3.88	7.08	12.1	4008.0	1.06	1.0
b2[8]	3.79	0.025	1.56	1.51	3.5	7.39	3914.0	1.03	1.0
b2[9]	9.15	0.0284	2.08	5.49	8.93	13.6	5373.0	1.41	0.999
b2[10]	11.3	0.0403	2.88	6.19	11.0	17.2	5091.0	1.34	1.0
b2[11]	6.67	0.0214	1.65	3.88	6.49	10.2	5930.0	1.56	0.999
b2[12]	8.36	0.0181	1.67	5.28	8.24	11.8	8523.0	2.24	1.0
b2[13]	12.1	0.0334	2.57	7.37	12.0	17.3	5887.0	1.55	1.0
b2[14]	6.63	0.0402	2.32	3.33	6.18	12.0	3345.0	0.881	1.0
b2[15]	4.06	0.0974	3.96	-0.687	2.76	13.3	1651.0	0.435	1.0
b2[16]	10.3	0.0228	1.96	6.74	10.1	14.4	7385.0	1.94	1.0
b2[17]	4.62	0.0534	2.98	0.642	4.08	11.3	3118.0	0.821	1.0
b2[18]	14.2	0.0364	2.99	8.7	14.0	20.3	6767.0	1.78	1.0
b2[19]	7.83	0.0438	2.98	2.79	7.54	14.0	4633.0	1.22	1.0
b2[20]	4.14	0.0499	2.71	0.517	3.65	10.1	2941.0	0.774	1.0
b2[21]	7.33	0.0496	2.97	2.91	6.82	13.7	3583.0	0.944	1.0
b2[22]	7.55	0.0346	2.33	3.82	7.26	12.7	4536.0	1.19	1.0
b2[23]	10.4	0.0342	2.55	6.05	10.2	15.9	5558.0	1.46	1.0
b2[24]	2.11	0.0534	1.21	0.942	1.86	5.35	518.0	0.136	1.0
b2[25]	2.78	0.0417	1.68	1.05	2.24	7.44	1620.0	0.427	1.0
b2[26]	7.87	0.0508	2.85	3.33	7.47	14.1	3159.0	0.832	1.0
b2[27]	11.7	0.0428	2.85	7.01	11.4	17.8	4434.0	1.17	1.0
b2[28]	5.2	0.0349	1.91	2.41	4.86	9.53	3006.0	0.791	1.0
b2[29]	9.32	0.0277	2.1	5.71	9.15	13.8	5767.0	1.52	1.0
b2[30]	5.96	0.0593	3.97	-0.195	5.52	14.5	4488.0	1.18	1.0
b2[31]	7.76	0.0533	3.75	1.24	7.54	15.6	4933.0	1.3	1.0
b2[32]	2.32	0.0577	1.89	0.65	1.72	7.88	1073.0	0.283	1.0
b2[33]	5.41	0.0662	3.14	1.73	4.49	12.9	2241.0	0.59	1.0
b2[34]	9.16	0.031	2.11	5.54	8.96	13.7	4636.0	1.22	1.0
b2[35]	9.44	0.0337	2.35	5.37	9.24	14.5	4863.0	1.28	1.0
b2[36]	5.89	0.0341	2.12	2.82	5.52	11.0	3884.0	1.02	1.0
b2[37]	10.4	0.0267	2.12	6.64	10.2	14.7	6303.0	1.66	0.999
b2[38]	7.04	0.0207	1.6	4.23	6.92	10.3	5960.0	1.57	1.0
b2[39]	10.5	0.0405	2.8	5.57	10.2	16.4	4784.0	1.26	1.0
b2[40]	7.89	0.0389	2.47	3.94	7.53	13.3	4029.0	1.06	1.0
b2[41]	12.4	0.0329	2.59	7.85	12.2	17.7	6208.0	1.63	1.0
b2[42]	10.4	0.0291	2.31	6.49	10.2	15.4	6290.0	1.66	0.999
b2[43]	4.16	0.021	1.51	1.72	3.95	7.53	5139.0	1.35	1.0
b2[44]	10.5	0.0282	2.12	6.79	10.4	15.0	5657.0	1.49	1.0
b2[45]	3.7	0.0382	2.46	-0.0387	3.22	9.26	4143.0	1.09	0.999
b2[46]	3.4	0.0383	2.47	-0.321	2.96	8.9	4158.0	1.1	1.0
b2[47]	6.1	0.0624	3.47	0.698	5.73	13.4	3097.0	0.815	1.0
b2[48]	7.54	0.0361	2.17	4.12	7.21	12.3	3600.0	0.948	1.0
b2[49]	8.02	0.0447	2.85	3.67	7.55	14.5	4073.0	1.07	1.0
b2[50]	5.77	0.0346	2.18	2.41	5.46	10.7	3976.0	1.05	1.0
b2[51]	8.45	0.0207	1.68	5.4	8.33	11.9	6605.0	1.74	1.0
b2[52]	6.64	0.0586	3.75	0.7	6.41	14.3	4089.0	1.08	1.0
b2[53]	5.76	0.0684	3.48	1.29	5.08	13.5	2595.0	0.683	1.0
b2[54]	16.2	0.038	3.12	10.5	16.0	22.5	6767.0	1.78	1.0
b2[55]	9.81	0.0337	2.4	5.62	9.56	14.8	5093.0	1.34	1.0
b2[56]	7.76	0.0537	3.55	1.81	7.47	15.0	4374.0	1.15	1.0
b2[57]	6.49	0.0435	3.02	1.53	6.2	13.0	4808.0	1.27	1.0
b2[58]	2.36	0.0608	1.74	0.957	1.88	7.67	818.0	0.215	1.01
b2[59]	16.5	0.0361	3.06	10.8	16.3	22.8	7165.0	1.89	1.0
b2[60]	13.2	0.0305	2.64	8.65	13.0	18.8	7509.0	1.98	1.0
b2[61]	6.25	0.0538	3.27	1.42	5.81	13.2	3690.0	0.972	1.0
b2[62]	7.45	0.0385	2.31	3.98	7.07	12.7	3584.0	0.944	1.0
b2[63]	6.32	0.0476	3.07	1.28	6.0	12.9	4169.0	1.1	1.0
b2[64]	3.17	0.0683	4.09	-3.4	2.4	12.0	3576.0	0.942	1.0
b2[65]	5.23	0.0115	0.953	3.43	5.2	7.13	6852.0	1.8	1.0
b2[66]	10.3	0.0397	2.7	5.8	10.0	16.0	4616.0	1.22	1.0
b2[67]	2.8	0.00765	0.563	1.72	2.77	3.93	5420.0	1.43	1.0
b2[68]	13.1	0.0285	2.51	8.58	12.9	18.3	7763.0	2.04	1.0
b2[69]	14.1	0.0408	3.04	8.59	13.9	20.3	5547.0	1.46	1.0
b2[70]	11.7	0.0322	2.42	7.37	11.5	16.7	5625.0	1.48	1.0
b2[71]	6.83	0.0588	2.96	2.73	6.23	13.6	2524.0	0.665	1.0
b2[72]	16.1	0.0344	3.0	10.5	15.8	22.1	7564.0	1.99	1.0
b2[73]	12.9	0.0308	2.57	8.37	12.7	18.2	6996.0	1.84	1.0
b2[74]	3.11	0.0096	0.696	1.88	3.07	4.52	5256.0	1.38	1.0
b2[75]	6.28	0.0244	1.6	3.71	6.06	9.86	4298.0	1.13	1.0
b2[76]	9.77	0.0232	1.99	6.24	9.63	14.0	7341.0	1.93	0.999
b2[77]	2.46	0.032	1.25	1.03	2.17	5.74	1530.0	0.403	1.0
b2[78]	1.49	0.0148	0.974	0.0104	1.33	3.7	4320.0	1.14	1.0
b2[79]	5.5	0.0457	2.84	1.3	5.05	11.6	3851.0	1.01	1.0
b2[80]	9.3	0.0295	2.09	5.74	9.05	13.8	5015.0	1.32	1.0
b2[81]	5.13	0.0372	2.08	2.28	4.7	10.1	3118.0	0.821	1.0
b2[82]	4.59	0.0388	1.95	2.02	4.13	9.53	2514.0	0.662	1.0
b2[83]	5.28	0.0608	3.18	1.07	4.63	12.4	2736.0	0.72	1.0
b2[84]	0.00791	0.0177	1.0	-1.99	-0.0489	2.02	3200.0	0.843	1.0
b2[85]	9.16	0.0418	2.8	4.22	8.92	15.2	4481.0	1.18	1.0
b2[86]	3.21	0.0115	0.713	2.05	3.13	4.68	3825.0	1.01	1.0
b2[87]	6.88	0.0415	2.58	2.78	6.52	12.5	3858.0	1.02	1.0
b2[88]	9.13	0.0321	2.25	5.3	8.86	14.1	4910.0	1.29	1.0
b2[89]	5.17	0.0357	1.6	2.9	4.89	8.9	2000.0	0.527	1.0
b2[90]	1.69	0.0293	1.38	0.0137	1.34	5.21	2210.0	0.582	1.0
b2[91]	12.7	0.031	2.52	8.15	12.5	17.8	6582.0	1.73	1.0
b2[92]	8.52	0.0394	2.63	4.31	8.16	14.2	4440.0	1.17	1.0
b2[93]	4.68	0.0181	1.15	2.86	4.53	7.3	4070.0	1.07	0.999
b2[94]	6.51	0.0508	4.1	-0.572	6.25	14.9	6511.0	1.71	1.0
b2[95]	7.35	0.0346	2.31	3.58	7.03	12.4	4454.0	1.17	1.0
b2[96]	8.31	0.0532	3.17	3.29	7.93	15.1	3557.0	0.937	1.0
b2[97]	13.2	0.0437	3.05	7.68	12.9	19.3	4869.0	1.28	1.0
b3[1]	0.451	0.00183	0.188	0.0644	0.451	0.813	10542.0	2.78	0.999
b3[2]	-0.402	0.00197	0.186	-0.789	-0.402	-0.0511	8907.0	2.35	1.0
b3[3]	0.497	0.00206	0.223	0.0439	0.498	0.919	11640.0	3.07	0.999
b3[4]	1.28	0.00315	0.326	0.621	1.27	1.91	10716.0	2.82	0.999
b3[5]	0.466	0.00181	0.188	0.0857	0.461	0.827	10725.0	2.82	0.999
b3[6]	0.307	0.00235	0.246	-0.18	0.301	0.781	10961.0	2.89	0.999
b3[7]	0.181	0.00219	0.23	-0.29	0.179	0.606	11072.0	2.92	0.999
b3[8]	1.1	0.00276	0.272	0.569	1.09	1.63	9684.0	2.55	0.999
b3[9]	0.642	0.00267	0.276	0.0811	0.639	1.18	10674.0	2.81	1.0
b3[10]	0.764	0.00212	0.231	0.301	0.759	1.22	11901.0	3.13	1.0
b3[11]	1.14	0.0036	0.351	0.434	1.13	1.83	9530.0	2.51	0.999
b3[12]	-0.405	0.00246	0.235	-0.891	-0.406	0.0284	9082.0	2.39	1.0
b3[13]	0.437	0.00255	0.265	-0.0829	0.431	0.94	10823.0	2.85	1.0
b3[14]	1.04	0.00238	0.238	0.575	1.04	1.51	9964.0	2.62	0.999
b3[15]	0.447	0.00167	0.183	0.0689	0.445	0.797	12013.0	3.16	0.999
b3[16]	-0.371	0.00308	0.294	-0.997	-0.369	0.171	9093.0	2.39	1.0
b3[17]	0.649	0.00187	0.202	0.237	0.644	1.03	11681.0	3.08	0.999
b3[18]	-0.241	0.00266	0.267	-0.801	-0.24	0.258	10071.0	2.65	0.999
b3[19]	-0.503	0.00215	0.21	-0.944	-0.503	-0.116	9546.0	2.51	1.0
b3[20]	1.23	0.00252	0.24	0.756	1.22	1.69	9042.0	2.38	1.0
b3[21]	0.762	0.00239	0.221	0.308	0.757	1.19	8549.0	2.25	1.0
b3[22]	1.46	0.00306	0.307	0.864	1.46	2.07	10012.0	2.64	0.999
b3[23]	1.33	0.00284	0.292	0.761	1.32	1.91	10517.0	2.77	1.0
b3[24]	0.752	0.00271	0.233	0.293	0.744	1.2	7374.0	1.94	1.0
b3[25]	1.53	0.00365	0.303	0.952	1.51	2.12	6901.0	1.82	1.0
b3[26]	0.518	0.002	0.217	0.0809	0.514	0.932	11784.0	3.1	1.0
b3[27]	-0.278	0.00219	0.215	-0.719	-0.279	0.115	9650.0	2.54	1.0
b3[28]	0.826	0.0028	0.263	0.297	0.822	1.34	8857.0	2.33	1.0
b3[29]	1.45	0.00325	0.347	0.769	1.44	2.13	11415.0	3.01	0.999
b3[30]	1.38	0.00207	0.216	0.946	1.37	1.78	10935.0	2.88	0.999
b3[31]	-0.702	0.00203	0.191	-1.11	-0.704	-0.342	8799.0	2.32	1.0
b3[32]	0.415	0.00188	0.208	-0.0178	0.416	0.81	12224.0	3.22	0.999
b3[33]	1.15	0.00267	0.242	0.674	1.14	1.61	8171.0	2.15	1.0
b3[34]	0.848	0.00305	0.317	0.235	0.842	1.47	10759.0	2.83	1.0
b3[35]	1.45	0.0032	0.315	0.835	1.44	2.05	9662.0	2.54	1.0
b3[36]	1.23	0.00252	0.265	0.708	1.22	1.75	11079.0	2.92	1.0
b3[37]	0.757	0.00267	0.281	0.192	0.751	1.3	11113.0	2.93	0.999
b3[38]	1.6	0.00332	0.345	0.934	1.59	2.27	10796.0	2.84	0.999
b3[39]	1.19	0.00237	0.26	0.682	1.19	1.69	12015.0	3.16	0.999
b3[40]	0.853	0.00255	0.254	0.335	0.847	1.35	9900.0	2.61	0.999
b3[41]	0.676	0.00281	0.303	0.0703	0.67	1.26	11607.0	3.06	1.0
b3[42]	0.0236	0.00266	0.279	-0.542	0.0205	0.544	10992.0	2.89	1.0
b3[43]	1.09	0.00259	0.261	0.578	1.08	1.6	10123.0	2.67	1.0
b3[44]	1.12	0.00301	0.321	0.479	1.11	1.74	11392.0	3.0	0.999
b3[45]	0.0564	0.00181	0.19	-0.34	0.0557	0.419	10917.0	2.87	0.999
b3[46]	0.883	0.00202	0.218	0.442	0.882	1.3	11660.0	3.07	0.999
b3[47]	0.976	0.00261	0.222	0.547	0.97	1.41	7227.0	1.9	1.0
b3[48]	0.199	0.00248	0.241	-0.295	0.198	0.643	9407.0	2.48	0.999
b3[49]	0.749	0.00188	0.215	0.337	0.746	1.16	13115.0	3.45	1.0
b3[50]	2.18	0.00397	0.343	1.51	2.16	2.85	7472.0	1.97	1.0
b3[51]	0.589	0.00295	0.294	0.00596	0.584	1.16	9909.0	2.61	0.999
b3[52]	0.841	0.00178	0.191	0.447	0.835	1.21	11565.0	3.05	0.999
b3[53]	1.05	0.00222	0.229	0.584	1.04	1.49	10695.0	2.82	0.999
b3[54]	0.513	0.00252	0.297	-0.0935	0.51	1.07	13920.0	3.67	0.999
b3[55]	1.27	0.00262	0.275	0.733	1.27	1.8	11033.0	2.91	1.0
b3[56]	1.52	0.00222	0.229	1.07	1.51	1.98	10581.0	2.79	1.0
b3[57]	0.887	0.00197	0.217	0.451	0.884	1.3	12143.0	3.2	1.0
b3[58]	0.212	0.00184	0.197	-0.179	0.21	0.583	11511.0	3.03	0.999
b3[59]	1.43	0.00362	0.359	0.73	1.41	2.13	9824.0	2.59	1.0
b3[60]	1.03	0.00262	0.292	0.442	1.02	1.59	12464.0	3.28	1.0
b3[61]	0.394	0.00188	0.193	-0.00545	0.393	0.761	10513.0	2.77	0.999
b3[62]	0.4	0.00206	0.233	-0.0755	0.401	0.844	12709.0	3.35	0.999
b3[63]	0.535	0.00179	0.192	0.144	0.534	0.899	11525.0	3.03	0.999
b3[64]	1.83	0.00257	0.25	1.33	1.82	2.31	9468.0	2.49	1.0
b3[65]	1.21	0.00312	0.281	0.663	1.2	1.77	8130.0	2.14	1.0
b3[66]	0.23	0.00207	0.236	-0.253	0.231	0.679	13077.0	3.44	0.999
b3[67]	1.5	0.00306	0.304	0.897	1.49	2.11	9869.0	2.6	0.999
b3[68]	0.799	0.00323	0.328	0.116	0.795	1.44	10290.0	2.71	0.999
b3[69]	0.825	0.00246	0.254	0.327	0.819	1.31	10679.0	2.81	0.999
b3[70]	1.02	0.00289	0.292	0.426	1.01	1.58	10270.0	2.7	0.999
b3[71]	0.761	0.00195	0.219	0.317	0.759	1.18	12630.0	3.33	0.999
b3[72]	-0.474	0.00313	0.34	-1.21	-0.47	0.156	11773.0	3.1	0.999
b3[73]	0.819	0.00276	0.31	0.176	0.815	1.42	12625.0	3.32	0.999
b3[74]	0.761	0.00252	0.261	0.225	0.757	1.26	10736.0	2.83	1.0
b3[75]	0.413	0.00186	0.199	0.00661	0.41	0.787	11369.0	2.99	0.999
b3[76]	1.63	0.00382	0.36	0.935	1.63	2.34	8876.0	2.34	0.999
b3[77]	1.73	0.00324	0.312	1.14	1.72	2.35	9276.0	2.44	1.0
b3[78]	0.57	0.00224	0.236	0.108	0.568	1.02	11112.0	2.93	1.0
b3[79]	1.34	0.00232	0.236	0.875	1.33	1.79	10325.0	2.72	0.999
b3[80]	0.185	0.00204	0.222	-0.272	0.184	0.606	11907.0	3.14	1.0
b3[81]	-0.54	0.00251	0.229	-1.01	-0.534	-0.118	8326.0	2.19	0.999
b3[82]	1.09	0.0031	0.282	0.552	1.08	1.65	8278.0	2.18	1.0
b3[83]	1.22	0.00206	0.224	0.774	1.21	1.66	11820.0	3.11	0.999
b3[84]	1.27	0.00295	0.258	0.775	1.27	1.78	7629.0	2.01	1.0
b3[85]	0.878	0.00224	0.235	0.401	0.875	1.33	11017.0	2.9	1.0
b3[86]	0.0634	0.00195	0.213	-0.369	0.0599	0.467	11971.0	3.15	1.0
b3[87]	1.24	0.00254	0.249	0.751	1.23	1.72	9611.0	2.53	1.0
b3[88]	0.737	0.00278	0.273	0.197	0.73	1.27	9651.0	2.54	1.0
b3[89]	0.568	0.00211	0.216	0.133	0.566	0.976	10453.0	2.75	0.999
b3[90]	1.45	0.00384	0.303	0.855	1.45	2.05	6235.0	1.64	1.0
b3[91]	1.12	0.00299	0.307	0.508	1.11	1.73	10544.0	2.78	0.999
b3[92]	0.588	0.00216	0.231	0.115	0.583	1.03	11420.0	3.01	1.0
b3[93]	0.502	0.002	0.217	0.0649	0.499	0.926	11755.0	3.1	1.0
b3[94]	1.44	0.00209	0.22	1.01	1.44	1.87	11087.0	2.92	1.0
b3[95]	1.25	0.00263	0.277	0.707	1.23	1.78	11066.0	2.91	1.0
b3[96]	0.287	0.00196	0.202	-0.128	0.284	0.668	10557.0	2.78	0.999
b3[97]	-0.467	0.00244	0.259	-1.03	-0.46	0.00674	11251.0	2.96	1.0
b4[1]	-0.126	0.00174	0.185	-0.511	-0.126	0.217	11310.0	2.98	0.999
b4[2]	-0.134	0.00172	0.179	-0.501	-0.136	0.201	10868.0	2.86	1.0
b4[3]	0.798	0.00221	0.229	0.338	0.795	1.24	10780.0	2.84	1.0
b4[4]	0.316	0.00194	0.201	-0.0826	0.314	0.696	10717.0	2.82	1.0
b4[5]	-0.8	0.00193	0.188	-1.2	-0.799	-0.455	9491.0	2.5	1.0
b4[6]	-0.511	0.00204	0.213	-0.956	-0.505	-0.124	10894.0	2.87	1.0
b4[7]	0.492	0.002	0.214	0.0579	0.489	0.898	11468.0	3.02	1.0
b4[8]	0.0773	0.00178	0.194	-0.321	0.0802	0.441	11850.0	3.12	1.0
b4[9]	-0.274	0.00218	0.233	-0.782	-0.272	0.165	11385.0	3.0	0.999
b4[10]	-0.533	0.00223	0.226	-1.01	-0.527	-0.119	10325.0	2.72	0.999
b4[11]	0.689	0.00215	0.229	0.218	0.686	1.12	11304.0	2.98	1.0
b4[12]	-0.14	0.00254	0.254	-0.658	-0.138	0.333	9931.0	2.62	0.999
