	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[1,21]	4.32	0.044	1.82	1.94	3.95	8.6	1711.0	0.412	1.0
b1[2,21]	4.49	0.0385	1.78	2.03	4.16	8.54	2131.0	0.513	1.0
b1[1,22]	10.0	0.055	3.02	4.93	9.68	16.5	3017.0	0.726	1.0
b1[2,22]	9.95	0.0476	2.76	5.39	9.65	15.9	3372.0	0.812	1.0
b1[1,23]	11.7	0.0517	3.11	6.44	11.3	18.2	3616.0	0.87	1.0
b1[2,23]	10.7	0.0569	3.2	5.23	10.3	17.5	3150.0	0.758	1.0
b1[1,24]	3.63	0.0191	1.01	1.9	3.51	5.85	2802.0	0.674	1.0
b1[2,24]	2.77	0.0175	0.912	1.24	2.66	4.8	2724.0	0.656	1.0
b1[1,25]	5.45	0.0493	2.23	2.48	4.96	10.8	2040.0	0.491	1.0
b1[2,25]	5.59	0.0378	2.01	2.79	5.2	10.4	2833.0	0.682	1.0
b1[1,26]	5.19	0.045	1.98	2.29	4.86	9.79	1939.0	0.467	1.0
b1[2,26]	4.14	0.0403	1.67	1.98	3.79	8.18	1727.0	0.416	1.0
b1[1,27]	12.1	0.111	4.06	4.45	11.9	20.3	1336.0	0.322	1.01
b1[2,27]	12.7	0.0792	3.5	6.7	12.4	20.3	1956.0	0.471	1.0
b1[1,28]	8.12	0.0384	2.41	3.97	7.86	13.3	3928.0	0.945	1.0
b1[2,28]	7.87	0.0318	2.13	4.34	7.59	12.5	4496.0	1.08	1.0
b1[1,29]	14.2	0.0533	3.45	8.07	13.9	21.6	4195.0	1.01	1.0
b1[2,29]	13.7	0.0539	3.43	7.83	13.3	21.0	4039.0	0.972	1.0
b1[1,30]	2.2	0.0535	2.16	-0.634	1.78	7.44	1633.0	0.393	1.0
b1[2,30]	1.62	0.0472	2.04	-1.61	1.38	6.11	1870.0	0.45	1.0
b1[1,31]	1.83	0.0515	2.03	-0.945	1.4	6.73	1547.0	0.372	1.0
b1[2,31]	1.98	0.046	1.78	-0.212	1.61	6.36	1495.0	0.36	1.0
b1[1,32]	3.5	0.0263	1.16	1.75	3.33	6.02	1953.0	0.47	1.0
b1[2,32]	2.7	0.0308	1.14	0.943	2.54	5.04	1377.0	0.331	1.0
b1[1,33]	3.13	0.0289	1.28	1.16	2.92	5.97	1955.0	0.47	1.0
b1[2,33]	3.21	0.0175	0.978	1.56	3.11	5.15	3116.0	0.75	1.0
b1[1,34]	13.7	0.0435	3.06	8.31	13.4	20.1	4948.0	1.19	1.0
b1[2,34]	12.3	0.0555	3.14	6.76	11.9	18.8	3200.0	0.77	1.0
b1[1,35]	12.0	0.0679	3.52	5.95	11.7	19.4	2685.0	0.646	1.0
b1[2,35]	12.3	0.0529	3.14	7.03	12.0	19.1	3525.0	0.849	1.0
b1[1,36]	7.6	0.0387	2.36	3.26	7.4	12.5	3721.0	0.896	1.0
b1[2,36]	7.29	0.0264	1.89	4.02	7.12	11.2	5129.0	1.23	1.0
b1[1,37]	14.9	0.0563	3.51	8.71	14.6	22.4	3894.0	0.937	1.0
b1[2,37]	14.5	0.0555	3.58	8.09	14.2	22.1	4158.0	1.0	1.0
b1[1,38]	15.2	0.0518	3.43	8.97	15.0	22.3	4392.0	1.06	1.0
b1[2,38]	13.9	0.0607	3.52	7.8	13.6	21.3	3360.0	0.809	1.0
b1[1,39]	6.08	0.0314	1.71	3.28	5.87	9.77	2959.0	0.712	1.0
b1[2,39]	5.01	0.031	1.6	2.64	4.74	8.71	2660.0	0.64	1.0
b1[1,40]	9.0	0.0403	2.37	5.09	8.72	14.2	3450.0	0.83	1.0
b1[2,40]	7.31	0.0532	2.57	3.41	6.89	13.0	2334.0	0.562	1.0
b1[1,41]	13.1	0.0517	3.15	7.64	12.8	19.7	3711.0	0.893	1.0
b1[2,41]	12.3	0.0525	3.2	6.73	11.9	19.2	3720.0	0.895	1.0
b1[1,42]	7.38	0.0286	1.56	4.57	7.21	10.6	2996.0	0.721	1.0
b1[2,42]	5.51	0.0272	1.37	3.17	5.39	8.36	2546.0	0.613	1.0
b1[1,43]	12.3	0.0773	3.71	6.33	11.9	20.3	2304.0	0.555	1.0
b1[2,43]	11.8	0.0706	3.65	5.51	11.5	19.3	2678.0	0.645	1.0
b1[1,44]	16.7	0.0658	3.82	9.77	16.5	24.4	3361.0	0.809	1.0
b1[2,44]	16.3	0.0624	3.72	9.4	16.0	24.0	3543.0	0.853	1.0
b1[1,45]	5.59	0.0877	3.22	1.26	4.93	13.2	1348.0	0.325	1.01
b1[2,45]	5.7	0.0708	2.85	1.96	5.04	12.6	1618.0	0.389	1.0
b1[1,46]	5.23	0.0723	2.73	1.6	4.58	11.8	1427.0	0.344	1.0
b1[2,46]	4.75	0.0661	2.57	1.42	4.14	11.0	1511.0	0.364	1.0
b1[1,47]	3.72	0.0381	1.18	1.84	3.62	5.86	967.0	0.233	1.0
b1[2,47]	2.19	0.0469	1.35	0.389	1.93	5.01	831.0	0.2	1.0
b1[1,48]	6.2	0.0383	2.04	3.25	5.81	11.1	2841.0	0.684	0.999
b1[2,48]	6.23	0.035	1.98	3.19	5.92	10.8	3198.0	0.77	1.0
b1[1,49]	5.13	0.0422	2.15	2.0	4.76	10.0	2603.0	0.627	1.0
b1[2,49]	4.26	0.0367	1.89	1.57	3.91	8.73	2656.0	0.639	1.0
b1[1,50]	7.86	0.0391	2.34	3.93	7.63	12.9	3586.0	0.863	1.0
b1[2,50]	7.84	0.0301	1.96	4.51	7.61	12.2	4240.0	1.02	1.0
b1[1,51]	9.86	0.0383	2.09	6.11	9.71	14.2	2968.0	0.714	1.0
b1[2,51]	7.66	0.029	1.74	4.49	7.54	11.3	3615.0	0.87	0.999
b1[1,52]	1.72	0.0507	2.08	-1.03	1.25	7.15	1681.0	0.405	1.0
b1[2,52]	1.37	0.0432	1.96	-1.4	0.975	6.21	2065.0	0.497	1.0
b1[1,53]	3.08	0.0357	1.6	0.847	2.74	6.75	2008.0	0.483	1.0
b1[2,53]	3.6	0.023	1.42	1.26	3.43	6.71	3804.0	0.916	1.0
b1[1,54]	14.0	0.0703	3.65	7.51	13.7	21.5	2701.0	0.65	1.0
b1[2,54]	14.0	0.0581	3.45	7.79	13.7	21.3	3515.0	0.846	1.0
b1[1,55]	10.3	0.0553	2.82	5.93	9.88	16.5	2607.0	0.627	1.0
b1[2,55]	7.47	0.1	3.29	3.17	6.61	15.3	1071.0	0.258	1.0
b1[1,56]	1.57	0.0772	2.59	-2.12	1.01	8.44	1129.0	0.272	1.0
b1[2,56]	2.53	0.0542	1.97	0.0687	2.11	7.73	1326.0	0.319	1.0
b1[1,57]	5.97	0.0581	2.48	2.68	5.38	12.1	1816.0	0.437	1.0
b1[2,57]	3.43	0.0901	2.91	0.263	2.5	11.1	1041.0	0.251	1.0
b1[1,58]	3.69	0.0318	1.58	1.23	3.46	7.16	2453.0	0.591	1.0
b1[2,58]	2.96	0.0269	1.21	1.27	2.74	5.82	2028.0	0.488	1.0
b1[1,59]	16.7	0.0633	3.58	10.2	16.4	24.0	3206.0	0.772	1.0
b1[2,59]	16.3	0.0569	3.5	10.0	16.1	23.5	3781.0	0.91	1.0
b1[1,60]	11.8	0.0508	2.97	6.41	11.5	18.0	3413.0	0.821	1.0
b1[2,60]	11.8	0.0391	2.71	6.99	11.5	17.4	4800.0	1.16	1.0
b1[1,61]	3.98	0.0542	2.09	1.26	3.5	9.15	1497.0	0.36	1.0
b1[2,61]	2.86	0.0537	2.1	0.426	2.32	8.45	1535.0	0.37	1.0
b1[1,62]	6.25	0.0401	2.14	3.04	5.89	10.9	2844.0	0.684	1.0
b1[2,62]	5.73	0.0334	1.8	2.88	5.47	9.64	2911.0	0.701	1.0
b1[1,63]	4.22	0.0592	2.53	0.819	3.61	10.2	1829.0	0.44	1.0
b1[2,63]	3.66	0.0553	2.35	0.836	3.06	9.49	1805.0	0.434	1.0
b1[1,64]	2.32	0.0594	2.34	-1.3	1.96	7.9	1551.0	0.373	1.0
b1[2,64]	1.82	0.0553	2.08	-0.959	1.4	7.13	1415.0	0.341	1.0
b1[1,65]	9.12	0.0362	2.2	5.51	8.87	13.7	3693.0	0.889	1.0
b1[2,65]	6.74	0.0588	2.47	3.08	6.28	12.5	1767.0	0.425	1.0
b1[1,66]	8.13	0.055	2.75	3.53	7.87	13.9	2509.0	0.604	1.0
b1[2,66]	8.38	0.0317	2.26	4.61	8.09	13.2	5077.0	1.22	1.0
b1[1,67]	5.67	0.0321	1.48	3.34	5.47	8.78	2126.0	0.512	1.0
b1[2,67]	4.32	0.0262	1.23	2.3	4.2	6.82	2214.0	0.533	1.0
b1[1,68]	18.5	0.0658	3.76	11.8	18.2	26.3	3262.0	0.785	1.0
b1[2,68]	17.8	0.0611	3.68	11.1	17.6	25.4	3620.0	0.871	1.0
b1[1,69]	9.92	0.0578	3.14	4.93	9.49	16.8	2956.0	0.712	1.0
b1[2,69]	7.88	0.0947	3.58	2.69	7.25	16.0	1427.0	0.343	1.0
b1[1,70]	11.4	0.0418	2.82	6.5	11.1	17.5	4570.0	1.1	1.0
b1[2,70]	10.7	0.0409	2.79	5.88	10.4	16.5	4644.0	1.12	0.999
b1[1,71]	4.88	0.0537	2.42	1.75	4.26	11.0	2035.0	0.49	1.0
b1[2,71]	5.03	0.0455	2.21	2.0	4.59	10.3	2373.0	0.571	1.0
b1[1,72]	17.9	0.061	3.89	10.8	17.6	25.9	4066.0	0.979	1.0
b1[2,72]	17.1	0.0625	3.91	9.96	16.8	25.0	3908.0	0.941	1.0
b1[1,73]	17.2	0.0616	3.48	10.7	16.9	24.2	3198.0	0.77	1.0
b1[2,73]	16.4	0.063	3.53	9.9	16.2	23.5	3135.0	0.755	1.0
b1[1,74]	7.5	0.0355	1.96	4.24	7.29	11.6	3033.0	0.73	1.0
b1[2,74]	5.2	0.0503	2.0	2.26	4.87	9.71	1581.0	0.38	1.0
b1[1,75]	3.51	0.0428	1.68	1.29	3.21	7.37	1546.0	0.372	1.0
b1[2,75]	3.67	0.0385	1.61	1.48	3.4	7.18	1743.0	0.419	1.0
b1[1,76]	12.6	0.0562	3.06	7.24	12.3	19.1	2967.0	0.714	1.0
b1[2,76]	13.3	0.0405	2.9	8.09	13.1	19.3	5127.0	1.23	1.0
b1[1,77]	5.84	0.0271	1.54	3.21	5.68	9.04	3213.0	0.773	1.0
b1[2,77]	4.54	0.0311	1.51	2.23	4.32	7.87	2366.0	0.569	1.0
b1[1,78]	7.61	0.0479	2.6	3.56	7.26	13.5	2955.0	0.711	1.0
b1[2,78]	6.94	0.0428	2.45	3.19	6.55	12.4	3273.0	0.788	1.0
b1[1,79]	5.08	0.0512	2.45	1.46	4.62	10.6	2295.0	0.552	1.0
b1[2,79]	4.62	0.0437	2.24	1.5	4.18	10.1	2623.0	0.631	1.0
b1[1,80]	7.02	0.0453	2.5	3.18	6.61	12.6	3055.0	0.735	1.0
b1[2,80]	6.88	0.0376	2.22	3.46	6.54	12.0	3486.0	0.839	1.0
b1[1,81]	8.35	0.0419	2.33	4.3	8.12	13.3	3104.0	0.747	1.0
b1[2,81]	7.84	0.0293	2.0	4.33	7.63	12.0	4629.0	1.11	1.0
b1[1,82]	5.99	0.0255	1.52	3.36	5.83	9.21	3547.0	0.854	1.0
b1[2,82]	6.12	0.0208	1.44	3.57	5.99	9.11	4755.0	1.14	1.0
b1[1,83]	4.36	0.0485	2.19	1.39	3.86	9.67	2040.0	0.491	1.0
b1[2,83]	3.34	0.0526	2.22	0.489	2.82	8.84	1785.0	0.43	1.0
b1[1,84]	4.58	0.0183	1.19	2.57	4.45	7.05	4187.0	1.01	1.0
b1[2,84]	2.85	0.0311	1.38	0.756	2.64	5.99	1961.0	0.472	1.0
b1[1,85]	9.13	0.06	2.97	4.72	8.61	15.9	2447.0	0.589	1.0
b1[2,85]	6.61	0.106	3.55	1.83	5.91	14.7	1115.0	0.268	1.0
b1[1,86]	6.08	0.0393	1.87	3.15	5.83	10.1	2265.0	0.545	1.0
b1[2,86]	3.79	0.0479	1.78	1.47	3.4	8.13	1384.0	0.333	1.0
b1[1,87]	8.75	0.0791	3.35	3.09	8.41	15.8	1798.0	0.433	1.0
b1[2,87]	9.13	0.0582	2.86	4.53	8.73	15.4	2422.0	0.583	1.0
b1[1,88]	9.69	0.0544	2.92	4.93	9.34	16.3	2870.0	0.691	1.0
b1[2,88]	9.2	0.0511	2.81	4.66	8.81	15.4	3019.0	0.727	1.0
b1[1,89]	4.2	0.0822	2.75	1.09	3.34	11.0	1115.0	0.268	1.0
b1[2,89]	5.6	0.0467	2.21	2.66	5.14	10.9	2245.0	0.54	1.0
b1[1,90]	5.48	0.0361	1.85	2.61	5.2	9.57	2619.0	0.63	1.0
b1[2,90]	5.31	0.0273	1.48	3.03	5.08	8.76	2941.0	0.708	1.0
b1[1,91]	15.0	0.0558	3.46	8.84	14.7	22.0	3847.0	0.926	1.0
b1[2,91]	13.9	0.0562	3.47	7.75	13.6	21.0	3825.0	0.921	1.0
b1[1,92]	7.91	0.0503	2.54	3.8	7.57	13.5	2544.0	0.612	1.0
b1[2,92]	6.93	0.0462	2.38	3.38	6.53	12.5	2641.0	0.636	1.0
b1[1,93]	4.16	0.0117	0.961	2.42	4.09	6.15	6697.0	1.61	1.0
b1[2,93]	2.9	0.0304	1.21	1.02	2.69	5.61	1587.0	0.382	1.0
b1[1,94]	0.0582	0.0419	1.78	-2.52	-0.219	4.37	1801.0	0.433	1.0
b1[2,94]	0.386	0.0331	1.55	-2.17	0.225	3.66	2191.0	0.527	1.0
b1[1,95]	8.58	0.0479	2.77	4.25	8.15	14.6	3353.0	0.807	1.0
b1[2,95]	7.66	0.0472	2.78	3.36	7.21	13.8	3476.0	0.837	1.0
b1[1,96]	4.86	0.0582	2.18	2.16	4.37	10.5	1400.0	0.337	1.01
b1[2,96]	2.85	0.0707	2.3	0.42	2.18	8.92	1062.0	0.256	1.01
b1[1,97]	11.4	0.0492	3.02	6.33	11.0	17.9	3776.0	0.909	1.0
b1[2,97]	9.22	0.0915	3.44	3.84	8.78	16.6	1413.0	0.34	1.0
b2[1,1]	6.45	0.0945	4.24	1.09	5.48	16.2	2016.0	0.485	0.999
b2[2,1]	7.63	0.0745	4.11	1.65	6.91	17.0	3040.0	0.732	1.0
b2[1,2]	3.97	0.0854	3.47	0.727	2.53	13.0	1654.0	0.398	1.0
b2[2,2]	3.39	0.103	3.9	-0.199	1.67	13.7	1426.0	0.343	1.0
b2[1,3]	8.69	0.141	4.21	2.53	8.0	18.0	889.0	0.214	1.0
b2[2,3]	11.3	0.0592	3.68	5.3	10.8	19.3	3872.0	0.932	1.0
b2[1,4]	7.24	0.0872	3.34	2.89	6.43	15.3	1467.0	0.353	1.0
b2[2,4]	4.59	0.2	4.51	0.3	2.35	15.6	511.0	0.123	1.0
b2[1,5]	3.76	0.0974	4.39	-1.94	2.51	14.5	2035.0	0.49	1.0
b2[2,5]	5.56	0.0746	4.06	-0.0539	4.6	15.2	2958.0	0.712	1.0
b2[1,6]	6.28	0.0732	3.34	2.18	5.31	14.7	2079.0	0.5	1.0
b2[2,6]	7.7	0.0643	3.37	3.06	6.97	16.0	2748.0	0.661	1.0
b2[1,7]	8.3	0.0691	3.55	3.39	7.61	16.5	2642.0	0.636	1.0
b2[2,7]	7.05	0.0943	4.05	2.18	5.94	16.8	1840.0	0.443	1.0
b2[1,8]	7.12	0.203	4.98	0.428	6.33	18.1	599.0	0.144	1.0
b2[2,8]	10.4	0.0779	3.99	4.2	9.8	19.6	2622.0	0.631	1.0
b2[1,9]	9.6	0.0452	2.78	4.98	9.24	15.6	3776.0	0.909	1.0
b2[2,9]	9.69	0.0571	3.18	4.33	9.39	16.4	3115.0	0.75	1.0
b2[1,10]	12.6	0.0601	3.92	6.02	12.2	21.1	4264.0	1.03	1.0
b2[2,10]	12.5	0.0677	4.17	5.46	12.1	21.3	3792.0	0.913	1.0
b2[1,11]	13.8	0.0601	3.79	7.24	13.4	22.0	3989.0	0.96	1.0
b2[2,11]	11.7	0.188	5.1	2.49	11.7	21.4	733.0	0.176	1.0
b2[1,12]	9.4	0.0288	2.15	5.54	9.23	13.8	5591.0	1.35	1.0
b2[2,12]	8.79	0.0359	2.38	4.44	8.64	13.6	4388.0	1.06	1.0
b2[1,13]	13.7	0.0602	3.63	7.32	13.3	21.4	3634.0	0.875	1.0
b2[2,13]	13.1	0.0884	4.15	5.57	12.8	21.7	2206.0	0.531	1.0
b2[1,14]	7.36	0.12	4.13	2.28	6.25	17.1	1179.0	0.284	1.0
b2[2,14]	10.1	0.068	3.72	4.45	9.62	18.4	2999.0	0.722	1.0
b2[1,15]	4.38	0.0959	4.75	-2.36	2.98	15.2	2451.0	0.59	1.0
b2[2,15]	4.98	0.0965	4.79	-1.38	3.69	16.1	2464.0	0.593	1.0
b2[1,16]	13.5	0.154	4.4	5.74	13.1	22.4	815.0	0.196	1.0
b2[2,16]	16.3	0.0565	3.77	9.47	16.0	24.2	4449.0	1.07	1.0
b2[1,17]	3.01	0.125	3.88	-0.73	1.43	12.9	955.0	0.23	1.0
b2[2,17]	5.4	0.0805	3.58	1.51	4.21	14.3	1971.0	0.474	1.0
b2[1,18]	16.4	0.0644	4.12	9.01	16.1	25.0	4090.0	0.984	1.0
b2[2,18]	16.5	0.0627	4.12	9.02	16.1	25.1	4312.0	1.04	1.0
b2[1,19]	8.44	0.0716	4.18	1.98	7.86	17.5	3404.0	0.819	1.0
b2[2,19]	8.98	0.0701	4.28	2.17	8.47	18.2	3729.0	0.898	1.0
b2[1,20]	5.22	0.132	4.63	-0.399	3.92	15.7	1232.0	0.297	1.0
b2[2,20]	7.38	0.087	4.24	1.55	6.56	17.0	2368.0	0.57	1.0
b2[1,21]	9.35	0.0843	4.07	3.28	8.74	18.4	2336.0	0.562	1.0
b2[2,21]	11.0	0.0628	3.93	4.52	10.6	19.3	3907.0	0.94	1.0
b2[1,22]	8.22	0.0656	3.61	3.04	7.54	16.3	3026.0	0.728	1.0
b2[2,22]	8.86	0.0616	3.71	3.35	8.25	17.1	3627.0	0.873	1.0
b2[1,23]	15.8	0.069	4.25	8.22	15.4	24.5	3791.0	0.913	1.0
b2[2,23]	14.4	0.131	5.06	5.34	14.0	24.5	1499.0	0.361	1.0
b2[1,24]	6.17	0.0805	4.16	0.916	5.19	15.9	2665.0	0.641	1.0
b2[2,24]	7.2	0.0801	4.25	1.67	6.23	16.7	2815.0	0.678	1.0
b2[1,25]	4.38	0.137	4.14	0.176	2.77	14.6	913.0	0.22	1.01
b2[2,25]	6.99	0.0852	3.72	2.43	6.01	16.0	1906.0	0.459	1.0
b2[1,26]	9.34	0.0653	3.8	3.64	8.7	18.0	3391.0	0.816	1.0
b2[2,26]	9.05	0.0766	4.06	3.3	8.25	18.4	2804.0	0.675	1.0
b2[1,27]	10.4	0.164	4.49	3.29	9.85	19.8	753.0	0.181	1.0
b2[2,27]	13.4	0.063	3.78	7.02	13.0	21.6	3608.0	0.868	1.0
b2[1,28]	6.47	0.114	4.03	1.21	5.57	15.5	1246.0	0.3	1.0
b2[2,28]	8.71	0.0597	3.55	3.59	8.06	16.7	3529.0	0.849	1.0
b2[1,29]	11.2	0.0657	3.8	4.97	10.6	19.5	3336.0	0.803	1.0
b2[2,29]	11.0	0.0725	3.96	4.81	10.5	19.6	2988.0	0.719	1.0
b2[1,30]	4.77	0.0915	4.56	-1.22	3.58	15.5	2483.0	0.598	1.0
b2[2,30]	5.58	0.0912	4.67	-0.369	4.54	16.1	2624.0	0.632	1.0
b2[1,31]	6.85	0.0839	4.35	0.998	5.93	16.7	2690.0	0.648	1.0
b2[2,31]	6.28	0.112	5.02	-0.796	5.46	17.3	2016.0	0.485	1.0
b2[1,32]	5.52	0.0848	3.95	0.741	4.39	14.9	2170.0	0.522	1.0
b2[2,32]	5.74	0.0875	4.26	0.647	4.57	15.9	2372.0	0.571	1.0
b2[1,33]	7.62	0.125	4.57	1.37	6.8	17.8	1340.0	0.322	1.0
b2[2,33]	10.1	0.0774	4.19	3.62	9.52	19.1	2923.0	0.704	1.0
b2[1,34]	11.9	0.0569	3.54	6.07	11.6	19.6	3871.0	0.932	1.0
b2[2,34]	12.1	0.0607	3.81	5.53	11.7	20.1	3941.0	0.949	1.0
b2[1,35]	8.41	0.0582	3.24	3.58	7.87	15.8	3095.0	0.745	1.0
b2[2,35]	9.41	0.0531	3.13	4.6	8.91	16.6	3466.0	0.834	1.0
b2[1,36]	8.34	0.0735	4.02	2.38	7.69	17.4	2984.0	0.718	1.0
b2[2,36]	8.88	0.071	4.05	2.9	8.18	17.8	3248.0	0.782	1.0
b2[1,37]	12.6	0.103	4.22	5.42	12.1	21.2	1683.0	0.405	1.0
b2[2,37]	14.8	0.0557	3.81	8.09	14.4	22.4	4689.0	1.13	1.0
b2[1,38]	6.74	0.0833	3.07	2.73	6.02	14.4	1359.0	0.327	1.0
b2[2,38]	9.36	0.0593	3.07	4.49	8.91	16.3	2683.0	0.646	1.0
b2[1,39]	13.8	0.0589	3.79	7.37	13.5	22.0	4152.0	0.999	1.0
b2[2,39]	13.5	0.0714	4.17	6.31	13.2	22.3	3421.0	0.824	1.0
b2[1,40]	10.4	0.0599	3.85	4.18	9.79	18.6	4131.0	0.994	1.0
b2[2,40]	10.6	0.0643	4.1	4.09	10.1	19.4	4055.0	0.976	1.0
b2[1,41]	13.4	0.0642	3.87	6.84	13.0	21.7	3624.0	0.872	1.0
b2[2,41]	13.8	0.0622	3.94	6.96	13.4	22.0	3999.0	0.963	1.0
b2[1,42]	11.2	0.0403	2.96	6.24	10.8	17.6	5406.0	1.3	1.0
