	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b3[48]	0.0267	0.00188	0.164	-0.314	0.0272	0.336	7610.0	1.95	1.0
b3[49]	0.322	0.00168	0.146	0.0285	0.322	0.591	7550.0	1.93	1.0
b3[50]	1.68	0.0024	0.2	1.28	1.67	2.06	6946.0	1.78	1.0
b3[51]	-0.0509	0.00219	0.192	-0.44	-0.0524	0.317	7687.0	1.97	0.999
b3[52]	0.673	0.00136	0.135	0.398	0.673	0.929	9725.0	2.49	1.0
b3[53]	0.515	0.00166	0.138	0.244	0.511	0.776	6916.0	1.77	1.0
b3[54]	0.325	0.00248	0.208	-0.101	0.326	0.723	7007.0	1.79	1.0
b3[55]	0.712	0.0021	0.183	0.355	0.71	1.06	7602.0	1.95	0.999
b3[56]	0.696	0.00153	0.138	0.418	0.696	0.961	8154.0	2.09	0.999
b3[57]	0.597	0.00144	0.14	0.307	0.595	0.861	9434.0	2.42	0.999
b3[58]	0.013	0.00157	0.136	-0.264	0.0122	0.269	7430.0	1.9	0.999
b3[59]	1.16	0.00318	0.252	0.652	1.15	1.66	6250.0	1.6	1.0
b3[60]	0.438	0.0024	0.201	0.0424	0.434	0.823	6996.0	1.79	1.0
b3[61]	-0.112	0.00146	0.135	-0.388	-0.113	0.14	8551.0	2.19	1.0
b3[62]	0.348	0.00192	0.165	0.0155	0.349	0.658	7361.0	1.88	0.999
b3[63]	0.508	0.00156	0.134	0.235	0.508	0.752	7318.0	1.87	0.999
b3[64]	0.554	0.00145	0.126	0.297	0.553	0.796	7514.0	1.92	1.0
b3[65]	1.07	0.00224	0.19	0.686	1.07	1.44	7197.0	1.84	1.0
b3[66]	0.569	0.00204	0.173	0.219	0.564	0.905	7212.0	1.85	1.0
b3[67]	0.956	0.00223	0.18	0.594	0.955	1.3	6514.0	1.67	1.0
b3[68]	0.46	0.00251	0.214	0.0294	0.457	0.869	7265.0	1.86	1.0
b3[69]	0.736	0.0023	0.189	0.36	0.731	1.1	6795.0	1.74	1.0
b3[70]	0.785	0.00236	0.205	0.372	0.783	1.18	7593.0	1.94	1.0
b3[71]	0.839	0.00206	0.167	0.485	0.834	1.16	6622.0	1.7	1.0
b3[72]	-0.808	0.00323	0.251	-1.35	-0.805	-0.346	6051.0	1.55	1.0
b3[73]	0.348	0.00232	0.198	-0.0575	0.348	0.724	7269.0	1.86	0.999
b3[74]	0.363	0.00178	0.152	0.054	0.363	0.653	7314.0	1.87	1.0
b3[75]	0.0804	0.00162	0.151	-0.234	0.0787	0.37	8696.0	2.23	0.999
b3[76]	0.762	0.00249	0.214	0.33	0.76	1.18	7376.0	1.89	1.0
b3[77]	1.05	0.00178	0.161	0.73	1.04	1.35	8137.0	2.08	1.0
b3[78]	0.258	0.00148	0.137	-0.0155	0.257	0.515	8521.0	2.18	0.999
b3[79]	0.864	0.00157	0.146	0.577	0.86	1.15	8641.0	2.21	1.0
b3[80]	-0.0485	0.00193	0.175	-0.422	-0.0471	0.277	8192.0	2.1	0.999
b3[81]	-0.116	0.00155	0.148	-0.411	-0.116	0.155	9074.0	2.32	0.999
b3[82]	0.056	0.00167	0.149	-0.25	0.0556	0.338	7973.0	2.04	0.999
b3[83]	0.388	0.0015	0.133	0.116	0.387	0.633	7768.0	1.99	0.999
b3[84]	0.174	0.0014	0.131	-0.0898	0.175	0.416	8722.0	2.23	0.999
b3[85]	0.591	0.00193	0.161	0.251	0.589	0.889	6916.0	1.77	1.0
b3[86]	-0.127	0.00166	0.153	-0.438	-0.127	0.164	8491.0	2.17	1.0
b3[87]	0.541	0.0017	0.147	0.244	0.538	0.82	7448.0	1.91	1.0
b3[88]	0.445	0.0019	0.174	0.0878	0.442	0.771	8412.0	2.15	1.0
b3[89]	0.231	0.00161	0.152	-0.0883	0.233	0.517	8874.0	2.27	0.999
b3[90]	0.612	0.0016	0.142	0.328	0.609	0.886	7886.0	2.02	1.0
b3[91]	0.726	0.00238	0.207	0.308	0.723	1.12	7580.0	1.94	1.0
b3[92]	0.305	0.00172	0.156	-0.0124	0.3	0.605	8164.0	2.09	1.0
b3[93]	0.276	0.00166	0.153	-0.0407	0.276	0.576	8508.0	2.18	1.0
b3[94]	0.845	0.00147	0.135	0.57	0.843	1.1	8424.0	2.16	1.0
b3[95]	0.745	0.00187	0.165	0.413	0.742	1.06	7841.0	2.01	1.0
b3[96]	0.59	0.00167	0.151	0.289	0.588	0.885	8154.0	2.09	0.999
b3[97]	-0.559	0.00229	0.203	-0.968	-0.554	-0.187	7812.0	2.0	0.999
a1[1]	0.211	0.00287	0.164	0.0279	0.163	0.602	3261.0	0.835	1.0
a1[2]	0.458	0.00611	0.244	0.0224	0.477	0.869	1597.0	0.409	1.0
a1[3]	0.379	0.00186	0.114	0.156	0.376	0.6	3748.0	0.96	1.0
a1[4]	0.535	0.00201	0.135	0.261	0.533	0.794	4493.0	1.15	1.0
a1[5]	0.123	0.00271	0.14	0.00563	0.0694	0.504	2642.0	0.676	1.0
a1[6]	0.421	0.00225	0.134	0.149	0.423	0.67	3545.0	0.908	1.0
a1[7]	0.197	0.00129	0.078	0.0733	0.185	0.362	3650.0	0.934	1.0
a1[8]	0.168	0.00148	0.0861	0.0487	0.151	0.357	3402.0	0.871	1.0
a1[9]	0.192	0.000894	0.0585	0.0932	0.186	0.313	4286.0	1.1	1.0
a1[10]	0.102	0.000707	0.0395	0.0453	0.0938	0.194	3128.0	0.801	1.0
a1[11]	0.183	0.000817	0.0523	0.0958	0.178	0.291	4097.0	1.05	0.999
a1[12]	0.526	0.000936	0.0784	0.371	0.524	0.679	7015.0	1.8	1.0
a1[13]	0.14	0.000591	0.0387	0.0762	0.135	0.223	4294.0	1.1	1.0
a1[14]	0.276	0.00157	0.104	0.0871	0.27	0.486	4384.0	1.12	1.0
a1[15]	0.163	0.00389	0.164	0.00265	0.109	0.579	1776.0	0.455	1.0
a1[16]	0.208	0.00072	0.0465	0.122	0.205	0.303	4170.0	1.07	1.0
a1[17]	0.31	0.00418	0.228	0.0267	0.26	0.794	2985.0	0.764	1.0
a1[18]	0.272	0.000822	0.0574	0.167	0.268	0.39	4873.0	1.25	1.0
a1[19]	0.115	0.00137	0.0734	0.0323	0.0947	0.302	2885.0	0.739	1.0
a1[20]	0.234	0.00365	0.2	0.0259	0.159	0.699	3004.0	0.769	1.0
a1[21]	0.258	0.00224	0.128	0.0674	0.238	0.543	3295.0	0.844	1.0
a1[22]	0.184	0.00129	0.0778	0.0717	0.17	0.364	3615.0	0.926	1.0
a1[23]	0.156	0.000831	0.0491	0.0794	0.148	0.266	3492.0	0.894	1.0
a1[24]	0.639	0.00257	0.151	0.291	0.65	0.888	3446.0	0.882	1.0
a1[25]	0.288	0.00314	0.177	0.0485	0.257	0.664	3182.0	0.815	1.0
a1[26]	0.253	0.00211	0.121	0.0681	0.238	0.509	3300.0	0.845	1.0
a1[27]	0.114	0.0006	0.0395	0.0536	0.109	0.202	4323.0	1.11	1.0
a1[28]	0.189	0.00146	0.0862	0.0629	0.175	0.38	3507.0	0.898	1.0
a1[29]	0.19	0.000832	0.0539	0.101	0.183	0.306	4186.0	1.07	1.0
a1[30]	0.185	0.0036	0.174	0.00672	0.128	0.601	2345.0	0.6	1.0
a1[31]	0.177	0.00323	0.175	0.0136	0.108	0.621	2921.0	0.748	1.0
a1[32]	0.524	0.00272	0.184	0.152	0.526	0.854	4582.0	1.17	1.0
a1[33]	0.324	0.00269	0.161	0.0588	0.309	0.659	3590.0	0.919	1.0
a1[34]	0.256	0.00114	0.0705	0.129	0.251	0.402	3846.0	0.985	1.0
a1[35]	0.224	0.00122	0.078	0.102	0.213	0.396	4081.0	1.04	1.0
a1[36]	0.19	0.00138	0.0776	0.0632	0.182	0.357	3181.0	0.815	1.0
a1[37]	0.178	0.000613	0.0426	0.106	0.174	0.271	4831.0	1.24	1.0
a1[38]	0.272	0.00132	0.0841	0.129	0.264	0.449	4085.0	1.05	1.0
a1[39]	0.286	0.00164	0.108	0.111	0.273	0.524	4384.0	1.12	0.999
a1[40]	0.233	0.00159	0.0965	0.0879	0.218	0.451	3680.0	0.942	1.0
a1[41]	0.19	0.000761	0.0507	0.103	0.185	0.299	4434.0	1.14	1.0
a1[42]	0.808	0.000872	0.0721	0.645	0.813	0.93	6832.0	1.75	1.0
a1[43]	0.157	0.00163	0.089	0.0441	0.134	0.364	2969.0	0.76	1.0
a1[44]	0.237	0.000949	0.0607	0.131	0.231	0.367	4091.0	1.05	1.0
a1[45]	0.407	0.00416	0.203	0.0454	0.404	0.787	2383.0	0.61	1.0
a1[46]	0.121	0.00195	0.106	0.0177	0.0843	0.398	2968.0	0.76	1.0
a1[47]	0.146	0.00263	0.133	0.0225	0.1	0.49	2548.0	0.652	1.0
a1[48]	0.326	0.00164	0.0977	0.145	0.324	0.514	3559.0	0.911	1.0
a1[49]	0.226	0.00177	0.104	0.0638	0.213	0.447	3429.0	0.878	1.0
a1[50]	0.218	0.00181	0.115	0.0598	0.196	0.484	4028.0	1.03	1.0
a1[51]	0.407	0.00105	0.0796	0.246	0.406	0.558	5705.0	1.46	1.0
a1[52]	0.197	0.00374	0.192	0.00848	0.127	0.669	2649.0	0.678	1.0
a1[53]	0.308	0.00285	0.165	0.0408	0.299	0.636	3370.0	0.863	1.0
a1[54]	0.219	0.000722	0.0499	0.133	0.215	0.32	4777.0	1.22	1.0
a1[55]	0.273	0.00129	0.0858	0.127	0.265	0.451	4430.0	1.13	1.0
a1[56]	0.149	0.00256	0.136	0.0154	0.102	0.492	2818.0	0.721	1.0
a1[57]	0.139	0.00191	0.105	0.0272	0.108	0.406	3031.0	0.776	1.0
a1[58]	0.574	0.00314	0.163	0.179	0.585	0.85	2699.0	0.691	1.0
a1[59]	0.206	0.000581	0.0403	0.132	0.203	0.288	4828.0	1.24	1.0
a1[60]	0.361	0.0011	0.0775	0.214	0.356	0.513	5004.0	1.28	1.0
a1[61]	0.216	0.00257	0.153	0.0242	0.185	0.568	3556.0	0.91	1.0
a1[62]	0.307	0.00183	0.112	0.109	0.299	0.54	3755.0	0.961	1.0
a1[63]	0.0932	0.00158	0.0771	0.0193	0.0686	0.296	2391.0	0.612	1.0
a1[64]	0.165	0.00385	0.167	0.00257	0.11	0.591	1874.0	0.48	1.0
a1[65]	0.576	0.00102	0.0852	0.402	0.576	0.735	6967.0	1.78	1.0
a1[66]	0.198	0.00134	0.0767	0.082	0.186	0.369	3251.0	0.833	1.0
a1[67]	0.699	0.0012	0.0963	0.493	0.702	0.871	6451.0	1.65	1.0
a1[68]	0.215	0.000712	0.0466	0.132	0.212	0.312	4286.0	1.1	1.0
a1[69]	0.185	0.00102	0.0641	0.0843	0.175	0.33	3976.0	1.02	1.0
a1[70]	0.284	0.00103	0.0703	0.159	0.28	0.425	4681.0	1.2	1.0
a1[71]	0.333	0.00295	0.166	0.0707	0.316	0.678	3167.0	0.811	1.0
a1[72]	0.228	0.000571	0.0403	0.153	0.225	0.311	4987.0	1.28	1.0
a1[73]	0.162	0.000528	0.0352	0.0993	0.159	0.234	4456.0	1.14	1.0
a1[74]	0.636	0.00157	0.114	0.384	0.641	0.836	5331.0	1.36	1.0
a1[75]	0.496	0.00166	0.121	0.262	0.492	0.729	5374.0	1.38	1.0
a1[76]	0.424	0.00116	0.0814	0.258	0.424	0.574	4943.0	1.27	1.0
a1[77]	0.506	0.00323	0.18	0.109	0.516	0.819	3113.0	0.797	1.0
a1[78]	0.622	0.00424	0.176	0.201	0.639	0.904	1722.0	0.441	1.0
a1[79]	0.142	0.00201	0.112	0.0267	0.105	0.43	3133.0	0.802	1.0
a1[80]	0.297	0.00148	0.0927	0.126	0.292	0.487	3913.0	1.0	1.0
a1[81]	0.159	0.00132	0.0757	0.0527	0.143	0.328	3283.0	0.841	1.0
a1[82]	0.24	0.00191	0.112	0.0658	0.224	0.479	3422.0	0.876	1.0
a1[83]	0.39	0.00497	0.247	0.0292	0.378	0.855	2473.0	0.633	1.0
a1[84]	0.209	0.00382	0.186	0.0114	0.151	0.646	2374.0	0.608	1.0
a1[85]	0.161	0.00129	0.0736	0.0627	0.146	0.334	3250.0	0.832	1.0
a1[86]	0.63	0.00179	0.129	0.361	0.632	0.865	5191.0	1.33	1.0
a1[87]	0.154	0.00141	0.0833	0.0496	0.135	0.358	3486.0	0.892	1.0
a1[88]	0.221	0.00121	0.0762	0.0967	0.213	0.387	3961.0	1.01	1.0
a1[89]	0.449	0.00211	0.133	0.165	0.451	0.699	3951.0	1.01	1.0
a1[90]	0.232	0.0028	0.147	0.0389	0.202	0.561	2764.0	0.708	1.0
a1[91]	0.197	0.000771	0.0475	0.116	0.193	0.297	3796.0	0.972	1.0
a1[92]	0.225	0.00133	0.084	0.0895	0.215	0.401	4014.0	1.03	1.0
a1[93]	0.513	0.00194	0.123	0.264	0.512	0.741	4015.0	1.03	0.999
a1[94]	0.134	0.00308	0.151	0.00351	0.0749	0.53	2411.0	0.617	1.0
a1[95]	0.173	0.00117	0.074	0.0682	0.159	0.344	3968.0	1.02	1.0
a1[96]	0.193	0.00206	0.118	0.0447	0.166	0.473	3263.0	0.835	1.0
a1[97]	0.31	0.00142	0.0914	0.153	0.302	0.501	4154.0	1.06	1.0
