	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[50]	6.65	0.0551	2.77	3.11	5.96	13.2	2523.0	0.595	1.0
b1[51]	8.35	0.0179	1.3	5.96	8.25	11.0	5283.0	1.25	1.0
b1[52]	2.34	0.0672	2.69	0.155	1.29	9.63	1598.0	0.377	1.0
b1[53]	3.02	0.0524	1.85	1.29	2.47	8.07	1254.0	0.296	1.0
b1[54]	16.4	0.0469	3.24	10.7	16.1	23.0	4772.0	1.13	1.0
b1[55]	8.59	0.0382	2.2	5.22	8.21	13.7	3316.0	0.782	1.0
b1[56]	3.72	0.0725	3.1	0.621	2.57	11.7	1825.0	0.43	1.0
b1[57]	5.31	0.0615	3.11	1.56	4.48	12.9	2557.0	0.603	1.0
b1[58]	1.88	0.00849	0.461	1.17	1.83	2.8	2945.0	0.694	1.0
b1[59]	19.1	0.0533	3.46	13.0	18.9	26.1	4204.0	0.991	1.0
b1[60]	10.9	0.0317	2.07	7.37	10.7	15.3	4257.0	1.0	0.999
b1[61]	3.21	0.0601	2.31	1.1	2.46	9.56	1484.0	0.35	1.0
b1[62]	6.23	0.0403	1.85	3.67	5.85	10.6	2107.0	0.497	1.0
b1[63]	5.88	0.0724	3.56	1.33	5.1	14.2	2415.0	0.569	1.0
b1[64]	0.933	0.0762	2.41	-1.78	0.3	7.83	1000.0	0.236	1.0
b1[65]	4.89	0.00865	0.657	3.65	4.86	6.19	5768.0	1.36	1.0
b1[66]	9.54	0.0515	2.82	5.24	9.12	15.7	2999.0	0.707	1.0
b1[67]	3.16	0.00545	0.439	2.34	3.13	4.04	6502.0	1.53	1.0
b1[68]	17.9	0.0535	3.25	11.8	17.7	24.6	3682.0	0.868	1.0
b1[69]	10.8	0.0501	2.97	6.04	10.5	17.4	3511.0	0.828	1.0
b1[70]	12.1	0.0393	2.49	7.9	11.9	17.4	4023.0	0.948	1.0
b1[71]	4.49	0.049	2.09	2.29	3.88	10.1	1821.0	0.429	1.0
b1[72]	20.5	0.0539	3.56	14.0	20.2	27.9	4360.0	1.03	1.0
b1[73]	17.5	0.0546	3.27	11.4	17.2	24.2	3594.0	0.847	1.0
b1[74]	3.57	0.00747	0.581	2.5	3.52	4.73	6053.0	1.43	1.0
b1[75]	3.91	0.0137	0.834	2.52	3.82	5.69	3683.0	0.868	1.0
b1[76]	10.8	0.0264	1.9	7.36	10.6	14.9	5166.0	1.22	1.0
b1[77]	3.1	0.0244	1.02	1.86	2.88	5.52	1744.0	0.411	1.0
b1[78]	1.98	0.0183	0.619	1.18	1.88	3.19	1141.0	0.269	1.0
b1[79]	4.9	0.0626	3.12	1.38	4.01	12.7	2487.0	0.586	1.0
b1[80]	7.3	0.0366	1.88	4.51	6.98	11.6	2643.0	0.623	1.0
b1[81]	7.25	0.0557	2.84	3.41	6.64	13.7	2608.0	0.615	1.0
b1[82]	5.71	0.0415	2.05	3.04	5.26	10.8	2444.0	0.576	1.0
b1[83]	2.66	0.0778	2.21	0.984	1.94	8.97	806.0	0.19	1.02
b1[84]	2.12	0.0743	2.23	0.456	1.36	8.44	900.0	0.212	1.0
b1[85]	9.06	0.0626	3.25	4.28	8.49	16.2	2693.0	0.635	1.0
b1[86]	3.03	0.00757	0.527	2.11	2.98	4.15	4852.0	1.14	1.0
b1[87]	6.77	0.0558	3.04	2.82	6.1	14.1	2978.0	0.702	1.0
b1[88]	9.31	0.0484	2.71	5.33	8.83	15.4	3138.0	0.74	1.0
b1[89]	3.7	0.017	0.893	2.36	3.56	5.67	2761.0	0.651	1.0
b1[90]	3.77	0.062	2.23	1.6	3.07	9.44	1298.0	0.306	1.0
b1[91]	15.9	0.0519	3.21	10.2	15.5	22.6	3814.0	0.899	1.0
b1[92]	7.73	0.0446	2.45	4.18	7.29	13.3	3012.0	0.71	1.0
b1[93]	3.33	0.00854	0.604	2.28	3.25	4.59	4990.0	1.18	1.0
b1[94]	1.78	0.0671	2.71	-1.08	0.803	9.25	1631.0	0.385	1.0
b1[95]	8.05	0.0476	2.77	4.01	7.53	14.5	3376.0	0.796	1.0
b1[96]	5.37	0.0552	2.71	2.24	4.55	12.0	2408.0	0.568	1.0
b1[97]	10.1	0.0409	2.51	6.2	9.78	15.7	3775.0	0.89	1.0
b3[1]	0.451	0.00201	0.188	0.0561	0.451	0.807	8767.0	2.07	1.0
b3[2]	-0.389	0.00175	0.182	-0.762	-0.388	-0.0508	10830.0	2.55	0.999
b3[3]	0.481	0.00231	0.225	0.0214	0.479	0.912	9530.0	2.25	1.0
b3[4]	0.902	0.00258	0.225	0.45	0.899	1.34	7630.0	1.8	1.0
b3[5]	0.469	0.00198	0.182	0.0983	0.47	0.814	8486.0	2.0	1.0
b3[6]	0.266	0.00273	0.232	-0.207	0.264	0.709	7220.0	1.7	1.0
b3[7]	0.156	0.00245	0.216	-0.289	0.156	0.559	7831.0	1.85	1.0
b3[8]	0.777	0.00249	0.209	0.353	0.775	1.17	7015.0	1.65	0.999
b3[9]	0.572	0.0027	0.248	0.0782	0.566	1.05	8435.0	1.99	1.0
b3[10]	0.793	0.00254	0.225	0.346	0.792	1.22	7861.0	1.85	1.0
b3[11]	0.694	0.00302	0.259	0.18	0.695	1.17	7347.0	1.73	1.0
b3[12]	-0.437	0.00283	0.254	-0.969	-0.436	0.0308	8057.0	1.9	1.0
b3[13]	0.409	0.0029	0.257	-0.123	0.408	0.892	7868.0	1.85	1.0
b3[14]	1.1	0.00281	0.234	0.629	1.1	1.54	6944.0	1.64	1.0
b3[15]	0.44	0.00193	0.175	0.0779	0.44	0.774	8268.0	1.95	1.0
b3[16]	-0.273	0.00294	0.264	-0.814	-0.268	0.208	8067.0	1.9	1.0
b3[17]	0.644	0.00215	0.191	0.253	0.642	1.01	7872.0	1.86	0.999
b3[18]	-0.208	0.00316	0.284	-0.796	-0.207	0.329	8071.0	1.9	1.0
b3[19]	-0.459	0.00212	0.205	-0.887	-0.457	-0.0781	9357.0	2.21	1.0
b3[20]	1.12	0.0022	0.204	0.716	1.12	1.51	8623.0	2.03	1.0
b3[21]	0.818	0.00253	0.227	0.357	0.814	1.25	8040.0	1.9	1.0
b3[22]	1.29	0.003	0.257	0.777	1.28	1.78	7290.0	1.72	1.0
b3[23]	1.22	0.0029	0.253	0.706	1.22	1.71	7610.0	1.79	1.0
b3[24]	0.668	0.00238	0.213	0.232	0.669	1.06	7994.0	1.88	1.0
b3[25]	1.29	0.00248	0.229	0.82	1.28	1.72	8507.0	2.01	1.0
b3[26]	0.552	0.00225	0.218	0.112	0.553	0.962	9400.0	2.22	1.0
b3[27]	-0.28	0.00242	0.221	-0.742	-0.28	0.136	8333.0	1.96	1.0
b3[28]	0.715	0.00265	0.228	0.261	0.711	1.16	7454.0	1.76	1.0
b3[29]	1.22	0.00326	0.292	0.61	1.21	1.78	8011.0	1.89	1.0
b3[30]	1.34	0.00233	0.21	0.925	1.34	1.75	8100.0	1.91	1.0
b3[31]	-0.698	0.00202	0.19	-1.1	-0.694	-0.35	8811.0	2.08	0.999
b3[32]	0.384	0.00204	0.192	-0.0133	0.385	0.743	8861.0	2.09	0.999
b3[33]	1.18	0.00251	0.224	0.734	1.18	1.61	7936.0	1.87	0.999
b3[34]	0.727	0.00306	0.287	0.147	0.722	1.28	8784.0	2.07	0.999
b3[35]	1.37	0.00337	0.292	0.778	1.36	1.93	7508.0	1.77	1.0
b3[36]	1.15	0.00262	0.228	0.693	1.14	1.59	7603.0	1.79	1.0
b3[37]	0.639	0.00303	0.253	0.122	0.639	1.12	6989.0	1.65	0.999
b3[38]	1.22	0.00292	0.264	0.697	1.22	1.74	8174.0	1.93	0.999
b3[39]	1.26	0.00293	0.254	0.758	1.26	1.75	7515.0	1.77	1.0
b3[40]	0.792	0.00267	0.231	0.325	0.789	1.24	7502.0	1.77	1.0
b3[41]	0.661	0.00337	0.289	0.0828	0.66	1.21	7327.0	1.73	1.0
b3[42]	0.0223	0.0033	0.29	-0.573	0.0268	0.558	7741.0	1.82	1.0
b3[43]	0.866	0.00232	0.212	0.436	0.865	1.27	8324.0	1.96	1.0
b3[44]	0.964	0.00311	0.283	0.397	0.962	1.51	8318.0	1.96	1.0
b3[45]	0.0446	0.00203	0.184	-0.339	0.0442	0.393	8254.0	1.95	1.0
b3[46]	0.777	0.00217	0.194	0.379	0.774	1.14	8006.0	1.89	1.0
b3[47]	0.958	0.00235	0.206	0.539	0.954	1.35	7675.0	1.81	1.0
b3[48]	0.205	0.00269	0.244	-0.293	0.201	0.673	8240.0	1.94	0.999
b3[49]	0.791	0.00248	0.222	0.33	0.792	1.22	8028.0	1.89	1.0
b3[50]	1.83	0.00315	0.269	1.3	1.82	2.35	7317.0	1.73	0.999
b3[51]	0.572	0.00333	0.291	-0.0271	0.576	1.13	7663.0	1.81	0.999
b3[52]	0.847	0.00215	0.187	0.461	0.846	1.21	7607.0	1.79	0.999
b3[53]	1.01	0.00222	0.203	0.594	1.01	1.39	8403.0	1.98	0.999
b3[54]	0.58	0.0035	0.3	-0.0186	0.575	1.17	7370.0	1.74	1.0
b3[55]	1.29	0.00287	0.255	0.768	1.29	1.78	7917.0	1.87	1.0
b3[56]	1.52	0.0025	0.224	1.07	1.52	1.95	8020.0	1.89	1.0
b3[57]	0.837	0.00234	0.204	0.427	0.834	1.22	7586.0	1.79	1.0
b3[58]	0.225	0.00203	0.188	-0.162	0.223	0.582	8607.0	2.03	1.0
b3[59]	1.44	0.00415	0.343	0.752	1.43	2.11	6848.0	1.61	1.0
b3[60]	1.09	0.00328	0.297	0.513	1.09	1.66	8228.0	1.94	1.0
b3[61]	0.394	0.00205	0.188	0.0103	0.39	0.744	8424.0	1.99	0.999
b3[62]	0.4	0.00241	0.228	-0.0645	0.399	0.825	8901.0	2.1	1.0
b3[63]	0.523	0.00189	0.19	0.138	0.521	0.88	10095.0	2.38	1.0
b3[64]	1.76	0.00245	0.236	1.27	1.75	2.21	9236.0	2.18	0.999
b3[65]	1.19	0.00316	0.261	0.665	1.18	1.69	6812.0	1.61	1.0
b3[66]	0.249	0.00278	0.245	-0.248	0.245	0.719	7790.0	1.84	1.0
b3[67]	1.29	0.00286	0.251	0.795	1.29	1.78	7689.0	1.81	1.0
b3[68]	0.729	0.00341	0.293	0.131	0.726	1.29	7406.0	1.75	1.0
b3[69]	0.976	0.00307	0.268	0.435	0.97	1.49	7611.0	1.79	1.0
b3[70]	1.01	0.00308	0.273	0.461	1.0	1.53	7855.0	1.85	1.0
b3[71]	0.792	0.00247	0.22	0.347	0.787	1.22	7917.0	1.87	1.0
b3[72]	-0.43	0.00399	0.342	-1.14	-0.423	0.198	7344.0	1.73	1.0
b3[73]	0.751	0.00313	0.28	0.199	0.747	1.28	8044.0	1.9	1.0
b3[74]	0.609	0.0024	0.219	0.161	0.606	1.03	8318.0	1.96	1.0
b3[75]	0.465	0.00228	0.211	0.0476	0.462	0.862	8550.0	2.02	1.0
b3[76]	1.49	0.00379	0.312	0.877	1.48	2.09	6776.0	1.6	1.0
b3[77]	1.4	0.00255	0.233	0.938	1.39	1.85	8389.0	1.98	1.0
b3[78]	0.445	0.00218	0.192	0.0512	0.444	0.802	7755.0	1.83	1.0
b3[79]	1.23	0.00224	0.205	0.813	1.22	1.63	8364.0	1.97	1.0
b3[80]	0.191	0.00277	0.238	-0.3	0.19	0.642	7368.0	1.74	0.999
b3[81]	-0.444	0.00213	0.2	-0.861	-0.444	-0.069	8828.0	2.08	1.0
b3[82]	0.878	0.00249	0.227	0.422	0.873	1.32	8337.0	1.97	1.0
b3[83]	1.2	0.00239	0.208	0.791	1.2	1.6	7584.0	1.79	1.0
b3[84]	0.949	0.00208	0.199	0.542	0.948	1.34	9147.0	2.16	0.999
b3[85]	0.856	0.00253	0.233	0.397	0.855	1.29	8499.0	2.0	0.999
b3[86]	0.0709	0.00228	0.2	-0.344	0.0691	0.451	7704.0	1.82	1.0
b3[87]	1.15	0.00242	0.219	0.715	1.15	1.56	8211.0	1.94	1.0
b3[88]	0.717	0.00295	0.258	0.191	0.713	1.22	7621.0	1.8	1.0
b3[89]	0.609	0.00225	0.215	0.166	0.608	1.02	9153.0	2.16	1.0
b3[90]	1.04	0.00249	0.222	0.593	1.04	1.47	7937.0	1.87	0.999
b3[91]	1.03	0.00312	0.272	0.491	1.03	1.56	7586.0	1.79	1.0
b3[92]	0.581	0.00248	0.226	0.123	0.581	1.01	8295.0	1.96	1.0
b3[93]	0.55	0.0025	0.218	0.108	0.544	0.961	7626.0	1.8	1.0
b3[94]	1.42	0.00245	0.217	0.992	1.41	1.85	7814.0	1.84	1.0
b3[95]	1.11	0.00282	0.245	0.624	1.1	1.57	7571.0	1.78	1.0
b3[96]	0.334	0.00222	0.207	-0.0807	0.331	0.729	8660.0	2.04	1.0
b3[97]	-0.476	0.00294	0.276	-1.05	-0.471	0.0314	8833.0	2.08	1.0
b4[1]	-0.125	0.0019	0.183	-0.507	-0.124	0.221	9279.0	2.19	1.0
b4[2]	-0.129	0.00196	0.181	-0.504	-0.125	0.199	8562.0	2.02	0.999
b4[3]	0.793	0.00244	0.216	0.357	0.789	1.2	7851.0	1.85	1.0
b4[4]	0.4	0.00264	0.224	-0.0713	0.402	0.814	7204.0	1.7	0.999
b4[5]	-0.807	0.00198	0.185	-1.19	-0.803	-0.458	8795.0	2.07	0.999
b4[6]	-0.577	0.00246	0.216	-1.02	-0.58	-0.18	7733.0	1.82	1.0
b4[7]	0.539	0.00236	0.221	0.097	0.538	0.96	8714.0	2.05	1.0
b4[8]	0.0684	0.00224	0.201	-0.351	0.0671	0.442	8044.0	1.9	1.0
b4[9]	-0.293	0.00271	0.24	-0.795	-0.294	0.173	7870.0	1.86	1.0
b4[10]	-0.522	0.00242	0.215	-0.961	-0.517	-0.119	7883.0	1.86	1.0
b4[11]	0.855	0.00291	0.251	0.351	0.85	1.33	7456.0	1.76	0.999
b4[12]	-0.161	0.00254	0.237	-0.658	-0.16	0.284	8734.0	2.06	0.999
b4[13]	-0.246	0.00282	0.244	-0.756	-0.238	0.214	7503.0	1.77	1.0
b4[14]	0.699	0.00228	0.213	0.264	0.701	1.1	8707.0	2.05	0.999
b4[15]	0.00145	0.00183	0.174	-0.358	0.00201	0.326	9078.0	2.14	1.0
b4[16]	-0.826	0.00355	0.287	-1.43	-0.815	-0.289	6535.0	1.54	1.0
b4[17]	0.326	0.00208	0.189	-0.0465	0.323	0.678	8230.0	1.94	1.0
b4[18]	0.0977	0.00275	0.26	-0.431	0.098	0.589	8898.0	2.1	1.0
b4[19]	-0.0869	0.00204	0.186	-0.467	-0.0858	0.26	8293.0	1.96	1.0
b4[20]	0.0499	0.00194	0.181	-0.325	0.0502	0.394	8766.0	2.07	1.0
b4[21]	-0.201	0.00218	0.202	-0.631	-0.201	0.182	8615.0	2.03	1.0
b4[22]	0.44	0.00223	0.216	-0.00838	0.443	0.835	9357.0	2.21	1.0
b4[23]	0.522	0.00263	0.249	0.00689	0.519	0.993	8902.0	2.1	1.0
b4[24]	0.772	0.0025	0.206	0.36	0.772	1.16	6781.0	1.6	1.0
b4[25]	-0.335	0.00213	0.2	-0.753	-0.335	0.0246	8796.0	2.07	1.0
b4[26]	0.449	0.0024	0.21	0.0249	0.447	0.847	7687.0	1.81	1.0
b4[27]	-0.0256	0.00255	0.219	-0.475	-0.023	0.386	7365.0	1.74	1.0
b4[28]	-0.016	0.00241	0.212	-0.46	-0.0127	0.375	7718.0	1.82	0.999
b4[29]	-0.308	0.00302	0.266	-0.869	-0.308	0.197	7757.0	1.83	1.0
b4[30]	0.0847	0.00192	0.173	-0.267	0.0865	0.406	8145.0	1.92	1.0
b4[31]	-0.59	0.00192	0.183	-0.977	-0.588	-0.25	9049.0	2.13	1.0
b4[32]	0.33	0.00185	0.185	-0.0419	0.332	0.682	9936.0	2.34	1.0
b4[33]	-0.0914	0.00209	0.193	-0.493	-0.0905	0.264	8547.0	2.01	0.999
b4[34]	0.813	0.00311	0.269	0.272	0.809	1.33	7447.0	1.76	0.999
b4[35]	0.176	0.0028	0.25	-0.336	0.175	0.643	7974.0	1.88	1.0
b4[36]	0.701	0.00249	0.22	0.252	0.702	1.12	7862.0	1.85	1.0
b4[37]	0.179	0.00289	0.267	-0.371	0.181	0.692	8548.0	2.02	1.0
b4[38]	-0.16	0.00249	0.227	-0.627	-0.16	0.273	8319.0	1.96	0.999
b4[39]	0.45	0.0024	0.224	-0.00654	0.448	0.883	8746.0	2.06	0.999
b4[40]	-0.0213	0.00247	0.227	-0.494	-0.0219	0.395	8414.0	1.98	1.0
b4[41]	-0.395	0.00316	0.276	-0.974	-0.389	0.117	7629.0	1.8	1.0
b4[42]	-0.383	0.00298	0.258	-0.92	-0.379	0.11	7505.0	1.77	1.0
b4[43]	0.502	0.00212	0.197	0.101	0.5	0.875	8691.0	2.05	0.999
b4[44]	0.479	0.00295	0.261	-0.0469	0.477	0.968	7805.0	1.84	1.0
b4[45]	-0.337	0.00202	0.185	-0.709	-0.336	0.0139	8389.0	1.98	1.0
b4[46]	-0.0704	0.00199	0.178	-0.431	-0.0694	0.269	8003.0	1.89	0.999
b4[47]	0.263	0.00195	0.186	-0.125	0.264	0.601	9073.0	2.14	0.999
b4[48]	-0.0874	0.00239	0.214	-0.535	-0.087	0.305	8067.0	1.9	1.0
b4[49]	-0.0852	0.0022	0.198	-0.491	-0.0815	0.284	8070.0	1.9	1.0
b4[50]	1.35	0.0027	0.235	0.892	1.35	1.8	7610.0	1.79	1.0
b4[51]	-0.501	0.00261	0.252	-1.02	-0.5	-0.0264	9341.0	2.2	1.0
b4[52]	0.492	0.00181	0.177	0.137	0.49	0.836	9596.0	2.26	0.999
b4[53]	0.0469	0.002	0.185	-0.34	0.047	0.39	8548.0	2.02	1.0
b4[54]	0.114	0.00299	0.277	-0.459	0.112	0.637	8610.0	2.03	0.999
b4[55]	0.102	0.00269	0.243	-0.402	0.101	0.566	8179.0	1.93	0.999
b4[56]	0.0259	0.0019	0.173	-0.331	0.027	0.346	8304.0	1.96	1.0
b4[57]	0.37	0.00191	0.186	-0.0118	0.37	0.715	9428.0	2.22	0.999
b4[58]	-0.168	0.00203	0.185	-0.554	-0.17	0.179	8322.0	1.96	0.999
b4[59]	0.762	0.00364	0.293	0.169	0.756	1.33	6468.0	1.52	1.0
b4[60]	-0.149	0.003	0.267	-0.712	-0.152	0.362	7942.0	1.87	0.999
b4[61]	-0.586	0.00205	0.191	-0.989	-0.585	-0.221	8716.0	2.05	0.999
b4[62]	0.28	0.00242	0.221	-0.172	0.279	0.687	8383.0	1.98	1.0
b4[63]	0.479	0.00195	0.185	0.0971	0.479	0.829	9027.0	2.13	1.0
b4[64]	-0.35	0.00178	0.171	-0.714	-0.351	-0.0336	9179.0	2.16	1.0
b4[65]	0.875	0.00274	0.237	0.398	0.875	1.33	7461.0	1.76	1.0
b4[66]	0.85	0.00281	0.237	0.376	0.851	1.31	7113.0	1.68	1.0
b4[67]	0.62	0.0024	0.213	0.184	0.619	1.03	7871.0	1.86	1.0
b4[68]	0.178	0.00333	0.29	-0.414	0.181	0.72	7545.0	1.78	1.0
b4[69]	0.499	0.0027	0.234	0.0281	0.497	0.947	7540.0	1.78	1.0
b4[70]	0.492	0.00306	0.27	-0.0609	0.493	1.02	7793.0	1.84	1.0
b4[71]	0.84	0.00247	0.216	0.397	0.838	1.26	7645.0	1.8	1.0
b4[72]	-0.909	0.0037	0.313	-1.57	-0.896	-0.333	7143.0	1.68	1.0
b4[73]	-0.0154	0.00279	0.256	-0.536	-0.014	0.461	8426.0	1.99	1.0
b4[74]	0.127	0.00239	0.211	-0.308	0.127	0.517	7819.0	1.84	0.999
b4[75]	-0.305	0.00239	0.219	-0.755	-0.303	0.1	8402.0	1.98	0.999
b4[76]	0.0572	0.00321	0.272	-0.493	0.0561	0.575	7143.0	1.68	1.0
b4[77]	0.704	0.00211	0.203	0.301	0.703	1.09	9194.0	2.17	1.0
b4[78]	0.0828	0.00188	0.186	-0.292	0.0796	0.43	9841.0	2.32	0.999
b4[79]	0.49	0.00215	0.196	0.102	0.487	0.858	8303.0	1.96	0.999
b4[80]	-0.232	0.00239	0.228	-0.694	-0.233	0.195	9097.0	2.14	1.0
b4[81]	0.284	0.0023	0.213	-0.158	0.285	0.683	8569.0	2.02	1.0
b4[82]	-0.693	0.00248	0.216	-1.14	-0.687	-0.295	7634.0	1.8	0.999
b4[83]	-0.324	0.00206	0.19	-0.727	-0.323	0.023	8459.0	1.99	1.0
b4[84]	-0.516	0.00189	0.182	-0.898	-0.512	-0.176	9291.0	2.19	1.0
b4[85]	0.322	0.00235	0.207	-0.106	0.32	0.713	7786.0	1.84	0.999
b4[86]	-0.301	0.00232	0.223	-0.765	-0.3	0.107	9239.0	2.18	0.999
b4[87]	-0.0117	0.00219	0.196	-0.401	-0.0107	0.361	7961.0	1.88	1.0
b4[88]	0.222	0.00232	0.223	-0.246	0.22	0.645	9237.0	2.18	1.0
b4[89]	-0.11	0.00217	0.208	-0.537	-0.11	0.277	9266.0	2.18	1.0
b4[90]	0.265	0.00209	0.19	-0.116	0.264	0.622	8247.0	1.94	0.999
b4[91]	0.363	0.00308	0.262	-0.165	0.36	0.857	7252.0	1.71	1.0
b4[92]	0.043	0.00232	0.219	-0.397	0.0459	0.461	8940.0	2.11	0.999
b4[93]	0.0326	0.00248	0.208	-0.401	0.0334	0.419	7017.0	1.65	1.0
b4[94]	0.35	0.00186	0.177	-0.0224	0.352	0.692	9077.0	2.14	1.0
b4[95]	0.401	0.00219	0.21	-0.0225	0.394	0.803	9178.0	2.16	1.0
b4[96]	0.816	0.00228	0.206	0.405	0.813	1.21	8166.0	1.93	0.999
b4[97]	-0.508	0.00286	0.259	-1.05	-0.504	-0.0428	8208.0	1.93	1.0
a1[1]	0.248	0.00296	0.171	0.0305	0.214	0.628	3356.0	0.791	1.0
a1[2]	0.47	0.00558	0.235	0.0318	0.489	0.86	1779.0	0.419	1.0
a1[3]	0.39	0.0018	0.113	0.163	0.387	0.608	3905.0	0.921	1.0
a1[4]	0.536	0.00183	0.13	0.283	0.534	0.783	5038.0	1.19	1.0
a1[5]	0.148	0.00315	0.145	0.00622	0.0968	0.515	2125.0	0.501	1.0
a1[6]	0.407	0.00209	0.123	0.156	0.409	0.634	3431.0	0.809	1.0
a1[7]	0.201	0.00125	0.0777	0.0769	0.19	0.37	3882.0	0.915	1.0
a1[8]	0.195	0.00148	0.0939	0.0609	0.178	0.406	4018.0	0.947	1.0
a1[9]	0.214	0.000976	0.0614	0.103	0.209	0.341	3954.0	0.932	1.0
a1[10]	0.118	0.00085	0.0466	0.0518	0.109	0.226	3002.0	0.708	1.0
