	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[66]	8.52	0.0495	3.09	4.17	7.91	15.8	3885.0	0.461	1.0
b1[67]	5.09	0.0237	1.3	3.13	4.87	8.09	3017.0	0.358	1.0
b1[68]	20.5	0.0634	4.29	12.9	20.2	29.6	4582.0	0.543	1.0
b1[69]	11.5	0.0693	4.17	4.81	10.9	20.4	3627.0	0.43	1.0
b1[70]	12.1	0.0469	3.35	6.7	11.6	19.4	5105.0	0.605	0.999
b1[71]	6.58	0.0672	3.47	2.36	5.66	14.9	2664.0	0.316	1.0
b1[72]	19.9	0.0663	4.52	11.9	19.5	29.4	4659.0	0.552	1.0
b1[73]	20.0	0.0733	4.72	11.6	19.5	29.9	4153.0	0.492	1.0
b1[74]	10.6	0.0541	3.51	5.25	9.99	18.6	4220.0	0.5	1.0
b1[75]	5.1	0.0629	2.77	1.9	4.34	12.3	1937.0	0.23	1.0
b1[76]	13.1	0.0371	2.72	8.22	12.9	18.7	5380.0	0.638	1.0
b1[77]	5.9	0.0344	1.77	3.26	5.62	9.87	2634.0	0.312	1.0
b1[78]	10.8	0.0537	3.75	4.84	10.3	19.1	4857.0	0.576	1.0
b1[79]	6.01	0.0594	3.19	2.0	5.24	13.7	2882.0	0.342	1.0
b1[80]	10.0	0.0594	3.77	4.33	9.38	18.3	4034.0	0.478	1.0
b1[81]	8.73	0.0428	2.62	4.6	8.35	14.7	3753.0	0.445	1.0
b1[82]	7.42	0.0327	1.94	4.38	7.15	11.7	3524.0	0.418	1.0
b1[83]	6.83	0.0538	2.98	2.39	6.29	14.0	3071.0	0.364	1.0
b1[84]	4.44	0.0338	1.66	2.15	4.17	8.09	2430.0	0.288	1.0
b1[85]	11.4	0.0565	4.02	4.51	11.0	20.1	5075.0	0.602	1.0
b1[86]	11.7	0.0691	4.51	4.71	11.0	21.4	4254.0	0.504	1.0
b1[87]	10.6	0.0585	3.87	4.58	9.99	19.2	4378.0	0.519	1.0
b1[88]	10.7	0.0524	3.57	5.36	10.1	18.9	4662.0	0.553	0.999
b1[89]	7.24	0.109	4.48	2.11	5.83	17.4	1696.0	0.201	1.0
b1[90]	5.47	0.0402	1.97	3.05	5.03	10.1	2407.0	0.285	1.0
b1[91]	16.9	0.0592	4.2	9.72	16.5	25.9	5039.0	0.597	1.0
b1[92]	9.16	0.0545	3.18	4.38	8.64	16.3	3416.0	0.405	1.0
b1[93]	8.75	0.0584	3.36	3.31	8.29	16.2	3312.0	0.393	1.0
b1[94]	0.905	0.0952	2.94	-2.53	0.211	8.28	953.0	0.113	1.0
b1[95]	9.12	0.0557	3.38	4.39	8.47	16.8	3674.0	0.436	1.0
b1[96]	4.28	0.0697	2.88	1.48	3.36	12.0	1706.0	0.202	1.0
b1[97]	9.24	0.0424	2.76	5.06	8.83	15.7	4252.0	0.504	1.0
b2[1]	12.5	0.0778	5.47	2.99	12.1	23.7	4937.0	0.585	1.0
b2[2]	10.6	0.0878	5.32	1.66	10.0	21.8	3677.0	0.436	1.0
b2[3]	9.6	0.0666	4.18	3.76	8.76	19.3	3934.0	0.467	1.0
b2[4]	4.55	0.0741	3.17	1.57	3.4	12.8	1835.0	0.218	1.0
b2[5]	6.51	0.105	5.61	-1.11	5.44	18.7	2862.0	0.339	1.0
b2[6]	8.74	0.0731	4.15	3.19	7.92	18.3	3219.0	0.382	1.0
b2[7]	8.23	0.0778	4.39	2.88	6.98	18.9	3188.0	0.378	1.0
b2[8]	11.0	0.0726	5.04	2.97	10.4	21.7	4814.0	0.571	1.0
b2[9]	11.7	0.0624	4.25	5.32	11.0	21.3	4644.0	0.551	1.0
b2[10]	14.3	0.0622	4.59	6.73	13.8	23.7	5435.0	0.645	1.0
b2[11]	12.9	0.0718	4.73	5.3	12.4	23.0	4342.0	0.515	1.0
b2[12]	10.3	0.0544	3.36	5.6	9.54	18.4	3807.0	0.451	1.0
b2[13]	17.4	0.0662	4.83	8.94	17.0	27.7	5321.0	0.631	1.0
b2[14]	9.0	0.0735	3.94	3.81	8.1	18.4	2883.0	0.342	1.0
b2[15]	10.2	0.104	6.24	0.294	9.9	22.4	3630.0	0.43	1.0
b2[16]	14.2	0.0617	3.92	7.77	13.7	23.0	4037.0	0.479	1.0
b2[17]	7.97	0.0949	5.47	0.896	6.93	20.0	3320.0	0.394	1.0
b2[18]	18.8	0.0632	4.53	10.6	18.5	28.0	5130.0	0.608	1.0
b2[19]	10.9	0.0744	5.1	2.72	10.3	22.0	4701.0	0.557	1.0
b2[20]	7.81	0.097	5.75	0.657	6.8	20.0	3505.0	0.416	1.0
b2[21]	12.8	0.0704	4.77	5.04	12.3	23.1	4595.0	0.545	1.0
b2[22]	9.78	0.0712	4.52	3.49	8.93	19.6	4027.0	0.477	1.0
b2[23]	14.8	0.0691	4.93	6.67	14.2	25.5	5083.0	0.603	1.0
b2[24]	9.27	0.0822	5.29	1.96	8.41	20.8	4137.0	0.491	1.0
b2[25]	5.63	0.0934	4.89	1.11	3.5	17.7	2743.0	0.325	1.0
b2[26]	15.0	0.0674	4.78	6.42	14.5	25.2	5027.0	0.596	1.0
b2[27]	17.6	0.0714	5.02	8.64	17.3	28.0	4929.0	0.584	1.0
b2[28]	10.8	0.107	5.42	2.84	10.1	22.8	2581.0	0.306	1.0
b2[29]	11.8	0.0631	4.28	5.27	11.1	21.1	4595.0	0.545	1.0
b2[30]	6.8	0.1	5.79	-0.0548	5.41	19.5	3328.0	0.395	1.0
b2[31]	9.13	0.0815	5.46	1.01	8.39	20.8	4491.0	0.533	1.0
b2[32]	10.6	0.105	5.55	1.61	10.3	21.8	2805.0	0.333	1.0
b2[33]	12.8	0.0723	5.01	3.97	12.5	23.7	4800.0	0.569	1.0
b2[34]	15.5	0.0616	4.66	7.53	15.0	25.3	5716.0	0.678	1.0
b2[35]	10.5	0.0653	4.02	4.66	9.8	19.4	3786.0	0.449	0.999
b2[36]	11.3	0.0697	4.87	3.75	10.7	21.7	4890.0	0.58	1.0
b2[37]	16.1	0.0603	4.41	8.41	15.6	25.3	5361.0	0.636	1.0
b2[38]	8.24	0.0659	3.66	3.45	7.42	17.3	3093.0	0.367	0.999
b2[39]	15.3	0.0602	4.48	7.84	14.8	24.7	5554.0	0.659	1.0
b2[40]	12.0	0.0623	4.65	4.56	11.3	21.9	5576.0	0.661	1.0
b2[41]	15.4	0.0653	4.45	7.98	14.9	25.0	4643.0	0.551	1.0
b2[42]	12.3	0.0518	3.41	7.14	11.8	20.1	4344.0	0.515	1.0
b2[43]	4.95	0.105	4.7	0.993	2.72	16.9	2014.0	0.239	1.0
b2[44]	9.57	0.0465	2.9	5.31	9.06	16.5	3886.0	0.461	1.0
b2[45]	6.36	0.0983	4.75	0.922	5.03	18.1	2337.0	0.277	1.0
b2[46]	6.76	0.0947	5.63	-0.197	5.59	19.1	3538.0	0.42	1.0
b2[47]	9.26	0.0751	5.36	1.32	8.64	20.9	5084.0	0.603	1.0
b2[48]	12.7	0.0703	4.32	5.77	12.2	22.0	3771.0	0.447	1.0
b2[49]	11.6	0.0675	4.66	4.26	11.0	21.5	4776.0	0.566	1.0
b2[50]	8.77	0.0714	4.86	2.39	7.8	19.8	4628.0	0.549	1.0
b2[51]	12.3	0.0527	3.53	6.87	11.8	20.3	4484.0	0.532	1.0
b2[52]	7.15	0.0912	5.45	0.671	5.96	19.4	3566.0	0.423	1.0
b2[53]	10.1	0.0776	5.07	2.39	9.44	20.9	4266.0	0.506	1.0
b2[54]	19.9	0.0594	4.54	11.8	19.5	29.4	5845.0	0.693	1.0
b2[55]	13.6	0.0591	4.14	6.82	13.1	22.4	4907.0	0.582	1.0
b2[56]	10.2	0.0808	5.47	1.49	9.78	21.6	4592.0	0.545	1.0
b2[57]	9.43	0.0787	5.28	1.6	8.67	20.7	4500.0	0.534	1.0
b2[58]	10.6	0.0974	5.65	2.04	9.83	22.7	3366.0	0.399	1.0
b2[59]	19.3	0.0583	4.33	11.6	18.9	28.4	5531.0	0.656	1.0
b2[60]	14.2	0.0494	3.71	7.8	13.7	22.2	5656.0	0.671	1.0
b2[61]	7.54	0.0949	5.31	1.15	6.21	19.6	3134.0	0.372	1.0
b2[62]	10.3	0.0647	4.08	4.6	9.49	19.4	3978.0	0.472	1.0
b2[63]	10.0	0.0895	5.69	1.11	9.38	22.1	4031.0	0.478	1.0
b2[64]	4.13	0.132	6.0	-3.55	1.66	17.9	2077.0	0.246	1.0
b2[65]	5.69	0.0188	1.32	3.42	5.53	8.58	4934.0	0.585	1.0
b2[66]	13.5	0.0681	4.53	6.15	12.9	23.5	4426.0	0.525	0.999
b2[67]	3.71	0.0584	1.8	1.86	3.23	8.12	946.0	0.112	1.0
b2[68]	15.4	0.0629	4.4	8.06	15.0	24.8	4894.0	0.58	1.0
b2[69]	19.5	0.067	4.82	11.1	19.0	29.7	5172.0	0.613	1.0
b2[70]	14.8	0.0523	3.81	8.41	14.4	22.5	5295.0	0.628	1.0
b2[71]	12.9	0.109	6.11	3.35	12.4	25.7	3153.0	0.374	1.0
b2[72]	20.3	0.0614	4.49	12.2	19.9	29.8	5350.0	0.634	1.0
b2[73]	16.4	0.0675	4.67	8.41	15.9	26.3	4779.0	0.567	1.0
b2[74]	11.1	0.0653	4.05	4.58	10.6	20.0	3849.0	0.456	1.0
b2[75]	12.8	0.0682	4.26	5.75	12.3	21.7	3890.0	0.461	1.0
b2[76]	11.7	0.0588	3.47	6.32	11.2	19.3	3494.0	0.414	1.0
b2[77]	5.51	0.0953	4.66	1.16	3.54	17.3	2387.0	0.283	1.0
b2[78]	4.86	0.136	5.33	0.216	2.17	18.3	1543.0	0.183	1.0
b2[79]	8.35	0.0857	5.32	1.24	7.48	19.8	3846.0	0.456	1.0
b2[80]	14.8	0.06	4.25	7.27	14.4	23.8	5002.0	0.593	1.0
b2[81]	11.6	0.0753	5.1	3.44	11.1	22.7	4586.0	0.544	1.0
b2[82]	11.6	0.0684	4.96	3.59	11.0	22.3	5252.0	0.623	1.0
b2[83]	7.14	0.102	5.27	1.13	5.8	19.2	2656.0	0.315	1.0
b2[84]	4.0	0.125	5.89	-3.6	1.5	17.3	2221.0	0.263	1.0
b2[85]	13.9	0.0645	4.73	6.1	13.5	23.9	5388.0	0.639	1.0
b2[86]	12.7	0.0727	4.92	4.64	12.1	23.5	4579.0	0.543	1.0
b2[87]	9.53	0.0652	4.4	2.72	8.89	19.2	4555.0	0.54	1.0
b2[88]	10.8	0.0675	4.0	5.34	9.92	20.2	3502.0	0.415	1.0
b2[89]	9.72	0.102	4.52	3.77	8.67	20.4	1968.0	0.233	1.0
b2[90]	7.05	0.0968	5.67	0.186	5.75	19.6	3434.0	0.407	1.0
b2[91]	16.4	0.061	4.38	9.29	15.8	25.9	5164.0	0.612	1.0
b2[92]	12.2	0.0679	4.8	4.79	11.6	22.4	4993.0	0.592	1.0
b2[93]	9.93	0.071	3.99	4.28	9.14	19.2	3164.0	0.375	1.0
b2[94]	7.06	0.0917	5.71	-0.502	6.08	19.2	3884.0	0.461	1.0
b2[95]	10.3	0.0649	4.46	3.71	9.57	20.3	4727.0	0.561	1.0
b2[96]	9.34	0.0662	4.44	3.26	8.39	19.8	4500.0	0.534	1.0
b2[97]	17.3	0.0753	4.94	8.81	16.8	27.8	4310.0	0.511	1.0
b3[1]	1.12	0.00921	0.647	-0.0686	1.06	2.49	4944.0	0.586	1.0
b3[2]	-0.796	0.00759	0.536	-2.04	-0.775	0.145	4984.0	0.591	0.999
b3[3]	0.681	0.00667	0.391	0.0344	0.628	1.58	3443.0	0.408	1.0
b3[4]	1.7	0.00779	0.515	0.781	1.65	2.79	4363.0	0.517	1.0
b3[5]	0.697	0.0102	0.453	0.113	0.59	1.87	1983.0	0.235	1.0
b3[6]	0.353	0.00453	0.365	-0.379	0.345	1.08	6488.0	0.769	0.999
b3[7]	0.17	0.00353	0.286	-0.412	0.161	0.717	6572.0	0.779	1.0
b3[8]	1.81	0.00606	0.458	0.949	1.8	2.74	5712.0	0.677	1.0
b3[9]	0.81	0.00481	0.383	0.121	0.784	1.61	6334.0	0.751	0.999
b3[10]	0.879	0.004	0.301	0.345	0.856	1.5	5649.0	0.67	1.0
b3[11]	1.39	0.00491	0.403	0.587	1.38	2.19	6740.0	0.799	1.0
b3[12]	-0.5	0.00354	0.289	-1.15	-0.486	0.0136	6639.0	0.787	0.999
b3[13]	0.402	0.00353	0.317	-0.266	0.404	1.01	8074.0	0.957	0.999
b3[14]	1.51	0.00643	0.45	0.741	1.46	2.45	4907.0	0.582	1.0
b3[15]	1.3	0.0142	0.715	0.176	1.21	2.8	2548.0	0.302	1.0
b3[16]	-0.508	0.00389	0.34	-1.23	-0.495	0.105	7627.0	0.904	1.0
b3[17]	1.6	0.011	0.705	0.437	1.54	3.03	4106.0	0.487	0.999
b3[18]	-0.445	0.00422	0.348	-1.18	-0.436	0.187	6785.0	0.805	0.999
b3[19]	-0.394	0.0121	0.472	-1.1	-0.478	0.788	1531.0	0.182	1.0
b3[20]	1.41	0.00381	0.298	0.849	1.39	2.02	6144.0	0.729	1.0
b3[21]	1.01	0.00439	0.337	0.398	0.974	1.72	5915.0	0.701	1.0
b3[22]	1.78	0.00626	0.435	1.02	1.73	2.73	4831.0	0.573	1.0
b3[23]	1.53	0.00398	0.341	0.88	1.51	2.21	7341.0	0.871	0.999
b3[24]	1.34	0.00926	0.558	0.44	1.27	2.56	3627.0	0.43	1.0
b3[25]	1.77	0.0057	0.399	1.09	1.74	2.64	4893.0	0.58	1.0
b3[26]	1.44	0.00922	0.6	0.357	1.4	2.65	4230.0	0.502	0.999
b3[27]	-0.136	0.00467	0.348	-0.789	-0.159	0.6	5546.0	0.658	1.0
b3[28]	1.1	0.00771	0.427	0.375	1.05	2.06	3067.0	0.364	1.0
b3[29]	1.75	0.00597	0.447	0.895	1.72	2.65	5607.0	0.665	0.999
b3[30]	1.88	0.00967	0.566	1.07	1.75	3.19	3433.0	0.407	1.0
b3[31]	-0.923	0.00542	0.342	-1.85	-0.867	-0.43	3986.0	0.473	1.0
b3[32]	0.574	0.00762	0.541	-0.564	0.534	1.69	5034.0	0.597	1.0
b3[33]	2.09	0.00955	0.585	1.06	2.05	3.3	3761.0	0.446	1.0
b3[34]	0.98	0.00454	0.398	0.191	0.967	1.74	7709.0	0.914	0.999
b3[35]	1.91	0.00805	0.536	0.978	1.85	3.05	4436.0	0.526	0.999
b3[36]	2.03	0.00914	0.597	1.01	1.98	3.29	4261.0	0.505	1.0
b3[37]	0.87	0.00379	0.332	0.221	0.859	1.53	7655.0	0.908	1.0
b3[38]	1.83	0.00472	0.388	1.09	1.81	2.59	6753.0	0.801	0.999
b3[39]	1.32	0.0043	0.321	0.719	1.3	2.0	5568.0	0.66	1.0
b3[40]	1.27	0.00708	0.464	0.491	1.22	2.28	4294.0	0.509	1.0
b3[41]	0.721	0.00363	0.325	0.0668	0.715	1.33	8011.0	0.95	1.0
b3[42]	-0.109	0.00432	0.339	-0.847	-0.0956	0.485	6146.0	0.729	1.0
b3[43]	1.36	0.00565	0.387	0.667	1.32	2.17	4693.0	0.557	1.0
b3[44]	1.24	0.00445	0.382	0.499	1.23	2.0	7347.0	0.871	1.0
b3[45]	0.77	0.0122	0.695	-0.341	0.697	2.21	3259.0	0.386	1.0
b3[46]	1.25	0.00797	0.464	0.555	1.17	2.36	3393.0	0.402	1.0
b3[47]	1.35	0.00612	0.369	0.731	1.3	2.15	3640.0	0.432	1.0
b3[48]	0.527	0.00628	0.455	-0.323	0.492	1.49	5243.0	0.622	1.0
b3[49]	1.1	0.00636	0.409	0.419	1.04	2.01	4125.0	0.489	1.0
b3[50]	2.56	0.00478	0.406	1.8	2.54	3.41	7205.0	0.854	1.0
b3[51]	0.66	0.00415	0.352	-0.0205	0.641	1.35	7199.0	0.854	0.999
b3[52]	1.48	0.0133	0.651	0.587	1.32	2.93	2392.0	0.284	1.0
b3[53]	2.09	0.0118	0.697	0.886	2.04	3.55	3475.0	0.412	1.0
b3[54]	0.513	0.00393	0.343	-0.178	0.506	1.18	7642.0	0.906	1.0
b3[55]	1.41	0.0038	0.322	0.797	1.39	2.06	7206.0	0.854	1.0
b3[56]	2.15	0.0125	0.626	1.27	2.01	3.57	2509.0	0.298	1.0
b3[57]	1.26	0.00788	0.469	0.545	1.17	2.36	3545.0	0.42	1.0
b3[58]	0.467	0.00789	0.599	-0.68	0.432	1.7	5757.0	0.683	1.0
b3[59]	1.61	0.00507	0.436	0.782	1.59	2.49	7382.0	0.875	1.0
b3[60]	1.1	0.00364	0.328	0.439	1.08	1.74	8152.0	0.967	1.0
b3[61]	0.502	0.00543	0.366	-0.155	0.472	1.28	4529.0	0.537	1.0
b3[62]	0.406	0.00352	0.282	-0.149	0.394	0.966	6409.0	0.76	1.0
b3[63]	0.721	0.00672	0.38	0.0819	0.674	1.58	3189.0	0.378	1.0
b3[64]	2.31	0.00856	0.528	1.53	2.21	3.56	3807.0	0.451	1.0
b3[65]	1.33	0.00545	0.383	0.653	1.3	2.14	4944.0	0.586	1.0
b3[66]	0.247	0.00322	0.265	-0.281	0.241	0.766	6790.0	0.805	1.0
b3[67]	1.69	0.00716	0.449	0.918	1.64	2.7	3927.0	0.466	1.0
b3[68]	0.89	0.00416	0.364	0.169	0.882	1.59	7692.0	0.912	1.0
b3[69]	1.47	0.00773	0.517	0.567	1.43	2.54	4470.0	0.53	1.0
b3[70]	1.11	0.00415	0.338	0.462	1.09	1.77	6633.0	0.786	1.0
b3[71]	1.13	0.0071	0.445	0.43	1.05	2.12	3936.0	0.467	1.0
b3[72]	-0.623	0.0042	0.369	-1.39	-0.612	0.0565	7743.0	0.918	1.0
b3[73]	0.904	0.00406	0.348	0.222	0.894	1.58	7330.0	0.869	1.0
b3[74]	1.01	0.00629	0.456	0.18	0.974	1.97	5268.0	0.625	1.0
b3[75]	0.554	0.00495	0.348	-0.0757	0.522	1.31	4947.0	0.587	1.0
b3[76]	1.83	0.00513	0.424	1.02	1.81	2.68	6815.0	0.808	1.0
b3[77]	2.25	0.00883	0.53	1.34	2.19	3.4	3605.0	0.428	1.0
b3[78]	0.835	0.00427	0.351	0.182	0.809	1.54	6747.0	0.8	1.0
b3[79]	1.68	0.00646	0.423	1.01	1.61	2.62	4288.0	0.508	1.0
b3[80]	0.148	0.00473	0.35	-0.649	0.162	0.782	5492.0	0.651	0.999
b3[81]	-0.712	0.0041	0.325	-1.46	-0.689	-0.145	6257.0	0.742	0.999
b3[82]	1.56	0.00665	0.45	0.765	1.52	2.49	4590.0	0.544	1.0
b3[83]	2.51	0.0126	0.69	1.22	2.48	3.89	2990.0	0.355	1.0
b3[84]	1.69	0.00645	0.453	0.951	1.62	2.72	4942.0	0.586	0.999
b3[85]	1.37	0.00618	0.452	0.561	1.33	2.31	5357.0	0.635	1.0
b3[86]	0.104	0.00602	0.467	-0.778	0.0804	1.06	6018.0	0.714	1.0
b3[87]	1.9	0.00763	0.504	1.02	1.86	2.95	4363.0	0.517	1.0
b3[88]	0.818	0.00394	0.323	0.209	0.808	1.45	6749.0	0.8	1.0
b3[89]	0.733	0.00782	0.447	-0.0448	0.671	1.76	3265.0	0.387	1.0
b3[90]	1.77	0.00529	0.404	1.03	1.74	2.6	5834.0	0.692	1.0
b3[91]	1.3	0.00439	0.37	0.605	1.27	2.05	7102.0	0.842	0.999
b3[92]	0.882	0.00617	0.395	0.21	0.832	1.74	4107.0	0.487	1.0
b3[93]	1.48	0.00813	0.586	0.412	1.45	2.69	5194.0	0.616	1.0
b3[94]	1.92	0.012	0.577	1.11	1.78	3.31	2314.0	0.274	1.0
b3[95]	1.45	0.00453	0.353	0.798	1.43	2.15	6078.0	0.721	1.0
b3[96]	0.302	0.0033	0.248	-0.176	0.293	0.783	5623.0	0.667	1.0
b3[97]	-0.599	0.00379	0.305	-1.28	-0.583	-0.0675	6471.0	0.767	1.0
b4[1]	0.0204	0.00641	0.494	-0.957	-0.00827	1.02	5946.0	0.705	1.0
b4[2]	-0.162	0.00622	0.518	-1.22	-0.166	0.837	6943.0	0.823	0.999
b4[3]	0.872	0.00321	0.272	0.332	0.858	1.41	7201.0	0.854	1.0
b4[4]	0.622	0.00625	0.382	0.00813	0.555	1.49	3736.0	0.443	1.0
b4[5]	-1.04	0.00573	0.317	-1.85	-0.994	-0.557	3064.0	0.363	1.0
b4[6]	-0.624	0.00392	0.295	-1.3	-0.606	-0.117	5639.0	0.669	1.0
b4[7]	0.502	0.00358	0.261	-0.052	0.504	0.987	5308.0	0.629	1.0
b4[8]	0.131	0.00315	0.247	-0.369	0.118	0.606	6158.0	0.73	1.0
b4[9]	-0.222	0.0041	0.322	-0.855	-0.232	0.418	6189.0	0.734	1.0
