name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	3.09	0.0146	0.322	2.6	3.06	3.66	486.0	0.0251	1.0
mu_pr[2]	0.122	0.000172	0.0106	0.104	0.121	0.139	3801.0	0.196	1.0
mu_pr[3]	-1.23	0.00449	0.1	-1.4	-1.23	-1.07	496.0	0.0256	1.01
theta_pr[1,1]	0.108	0.00805	0.468	-0.539	0.0479	0.962	3379.0	0.174	1.0
theta_pr[1,2]	1.04	0.108	1.2	-1.55	1.35	2.4	124.0	0.00638	1.02
theta_pr[1,3]	0.525	0.016	0.874	-1.15	0.685	1.75	2963.0	0.153	1.0
theta_pr[1,4]	-0.556	0.00901	0.452	-1.03	-0.672	0.407	2522.0	0.13	1.0
theta_pr[1,5]	-0.763	0.0122	0.577	-1.29	-0.95	0.606	2248.0	0.116	1.0
theta_pr[1,6]	0.269	0.0063	0.496	-0.448	0.216	1.16	6203.0	0.32	1.0
theta_pr[1,7]	0.24	0.0094	0.722	-0.928	0.248	1.42	5907.0	0.305	1.0
theta_pr[1,8]	-0.444	0.00758	0.219	-0.791	-0.452	-0.0708	837.0	0.0432	1.0
theta_pr[1,9]	0.615	0.0518	1.12	-1.44	0.934	2.0	465.0	0.024	1.0
theta_pr[1,10]	0.809	0.00673	0.52	0.000665	0.784	1.7	5961.0	0.307	1.0
theta_pr[1,11]	0.825	0.00665	0.614	-0.236	0.844	1.8	8522.0	0.439	1.0
theta_pr[1,12]	-1.32	0.00669	0.155	-1.58	-1.31	-1.07	538.0	0.0278	1.0
theta_pr[1,13]	0.725	0.00726	0.568	-0.194	0.722	1.67	6112.0	0.315	1.0
theta_pr[1,14]	-1.47	0.00679	0.161	-1.74	-1.46	-1.21	565.0	0.0291	1.0
theta_pr[1,15]	-0.334	0.0624	1.08	-1.45	-1.01	1.51	300.0	0.0155	1.01
theta_pr[1,16]	0.0296	0.00863	0.441	-0.573	-0.0309	0.855	2613.0	0.135	1.0
theta_pr[1,17]	0.266	0.00673	0.516	-0.494	0.218	1.18	5868.0	0.303	1.0
theta_pr[1,18]	0.459	0.0107	0.465	-0.217	0.416	1.3	1901.0	0.0981	1.0
theta_pr[1,19]	0.0746	0.0372	1.05	-1.37	0.276	1.64	796.0	0.041	1.0
theta_pr[1,20]	0.745	0.00646	0.562	-0.16	0.74	1.69	7563.0	0.39	1.0
theta_pr[1,21]	0.549	0.0118	0.442	-0.0928	0.509	1.35	1393.0	0.0719	1.0
theta_pr[1,22]	0.828	0.0066	0.516	0.0219	0.798	1.73	6111.0	0.315	1.0
theta_pr[1,23]	-1.4	0.00688	0.162	-1.67	-1.39	-1.14	552.0	0.0285	1.0
theta_pr[1,24]	-0.139	0.0073	0.458	-0.722	-0.233	0.745	3940.0	0.203	1.0
theta_pr[1,25]	0.577	0.0249	0.908	-1.25	0.752	1.81	1334.0	0.0688	1.0
theta_pr[1,26]	0.62	0.00689	0.49	-0.118	0.58	1.49	5061.0	0.261	1.0
theta_pr[1,27]	0.996	0.209	1.31	-1.61	1.4	2.48	39.1	0.00202	1.15
theta_pr[1,28]	0.435	0.00773	0.508	-0.32	0.394	1.34	4309.0	0.222	1.0
theta_pr[1,29]	0.487	0.00814	0.481	-0.23	0.448	1.34	3487.0	0.18	1.0
theta_pr[1,30]	-0.15	0.00741	0.432	-0.721	-0.22	0.687	3398.0	0.175	1.0
theta_pr[1,31]	0.871	0.134	1.27	-1.58	1.27	2.32	90.1	0.00465	1.05
theta_pr[1,32]	0.646	0.0064	0.585	-0.329	0.639	1.61	8356.0	0.431	1.0
theta_pr[1,33]	-1.27	0.00682	0.154	-1.53	-1.26	-1.02	513.0	0.0265	1.0
theta_pr[1,34]	0.182	0.00723	0.558	-0.613	0.127	1.18	5973.0	0.308	1.0
theta_pr[1,35]	0.776	0.00629	0.573	-0.171	0.767	1.72	8304.0	0.428	1.0
theta_pr[1,36]	-0.348	0.00685	0.387	-0.851	-0.412	0.387	3192.0	0.165	1.0
theta_pr[1,37]	0.449	0.0614	1.21	-1.49	0.817	1.99	386.0	0.0199	1.01
theta_pr[1,38]	-1.32	0.00692	0.158	-1.59	-1.32	-1.07	522.0	0.0269	1.0
theta_pr[1,39]	0.834	0.0272	0.909	-1.28	1.01	2.0	1118.0	0.0576	1.0
theta_pr[1,40]	0.684	0.0646	1.21	-1.52	1.02	2.2	351.0	0.0181	1.01
theta_pr[1,41]	1.2	0.0153	0.721	-0.00917	1.27	2.22	2213.0	0.114	1.0
theta_pr[1,42]	0.379	0.0101	0.458	-0.291	0.337	1.2	2076.0	0.107	1.0
theta_pr[1,43]	0.183	0.0101	0.723	-0.934	0.189	1.36	5103.0	0.263	1.0
theta_pr[1,44]	0.472	0.0516	1.13	-1.47	0.805	1.91	480.0	0.0248	1.01
theta_pr[1,45]	0.774	0.00701	0.617	-0.254	0.784	1.8	7764.0	0.4	1.0
