name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	4.71	0.0265	0.513	3.93	4.68	5.6	374.0	0.00648	1.02
mu_pr[2]	0.118	0.000189	0.0129	0.0967	0.118	0.14	4654.0	0.0808	1.0
mu_pr[3]	-1.21	0.0035	0.0723	-1.34	-1.21	-1.1	427.0	0.0074	1.02
theta_pr[1,1]	-0.333	0.0073	0.439	-0.876	-0.419	0.499	3621.0	0.0628	1.0
theta_pr[1,2]	-0.251	0.00778	0.292	-0.681	-0.278	0.261	1412.0	0.0245	1.0
theta_pr[1,3]	-0.28	0.00779	0.421	-0.814	-0.351	0.499	2925.0	0.0508	1.0
theta_pr[1,4]	0.198	0.00803	0.587	-0.578	0.0894	1.33	5346.0	0.0928	1.0
theta_pr[1,5]	-0.17	0.00698	0.386	-0.68	-0.228	0.538	3059.0	0.0531	1.0
theta_pr[1,6]	-1.34	0.00506	0.174	-1.63	-1.34	-1.06	1187.0	0.0206	1.0
theta_pr[1,7]	0.137	0.00808	0.487	-0.503	0.0601	1.08	3638.0	0.0631	1.0
theta_pr[1,8]	0.367	0.0247	1.03	-1.16	0.406	1.99	1741.0	0.0302	1.0
theta_pr[1,9]	1.33	0.0467	1.26	-1.28	1.64	2.96	730.0	0.0127	1.0
theta_pr[1,10]	0.618	0.00935	0.647	-0.325	0.562	1.77	4778.0	0.0829	1.0
theta_pr[1,11]	-1.25	0.0191	0.354	-1.6	-1.29	-0.927	345.0	0.006	1.02
theta_pr[1,12]	0.674	0.00887	0.576	-0.171	0.619	1.72	4215.0	0.0732	1.0
theta_pr[1,13]	0.7	0.00827	0.644	-0.243	0.635	1.84	6076.0	0.105	1.0
theta_pr[1,14]	0.567	0.00987	0.616	-0.331	0.509	1.69	3890.0	0.0675	1.0
theta_pr[1,15]	0.672	0.0122	0.638	-0.242	0.605	1.82	2725.0	0.0473	1.0
theta_pr[1,16]	0.699	0.00766	0.707	-0.39	0.666	1.91	8532.0	0.148	1.0
theta_pr[1,17]	0.317	0.0118	0.779	-0.771	0.228	1.7	4368.0	0.0758	1.0
theta_pr[1,18]	0.689	0.0122	0.602	-0.191	0.622	1.77	2445.0	0.0424	1.0
theta_pr[1,19]	0.734	0.0124	0.555	-0.0719	0.683	1.71	2001.0	0.0347	1.0
theta_pr[1,20]	0.689	0.0184	0.963	-0.918	0.757	2.18	2734.0	0.0474	1.0
theta_pr[1,21]	0.735	0.0148	0.556	-0.0735	0.682	1.73	1404.0	0.0244	1.0
theta_pr[1,22]	-1.03	0.00806	0.285	-1.37	-1.06	-0.657	1253.0	0.0217	1.0
theta_pr[1,23]	0.597	0.00739	0.655	-0.379	0.553	1.75	7853.0	0.136	1.0
theta_pr[1,24]	0.957	0.0155	0.6	0.0784	0.901	2.04	1503.0	0.0261	1.0
theta_pr[1,25]	0.588	0.00741	0.684	-0.435	0.54	1.78	8525.0	0.148	1.0
theta_pr[1,26]	0.598	0.00995	0.58	-0.235	0.53	1.65	3398.0	0.059	1.0
theta_pr[1,27]	-1.25	0.0358	0.728	-1.74	-1.42	0.657	415.0	0.0072	1.01
theta_pr[1,28]	-0.321	0.0106	0.691	-1.11	-0.513	1.09	4251.0	0.0738	1.0
theta_pr[1,29]	-1.19	0.00517	0.173	-1.48	-1.19	-0.917	1113.0	0.0193	1.0
theta_pr[1,30]	0.725	0.011	0.779	-0.54	0.728	2.0	5043.0	0.0875	1.0
theta_pr[1,31]	-0.414	0.00811	0.4	-0.899	-0.482	0.322	2436.0	0.0423	1.0
theta_pr[1,32]	-0.0953	0.0083	0.581	-0.819	-0.227	1.05	4899.0	0.085	1.0
theta_pr[1,33]	-0.389	0.0825	1.51	-1.72	-1.3	2.38	334.0	0.0058	1.01
theta_pr[1,34]	0.0772	0.00901	0.378	-0.464	0.0363	0.758	1761.0	0.0306	1.0
theta_pr[1,35]	0.446	0.0444	1.31	-1.38	0.668	2.37	868.0	0.0151	1.0
theta_pr[1,36]	0.579	0.00897	0.63	-0.324	0.516	1.73	4929.0	0.0855	1.0
theta_pr[1,37]	-0.399	0.0074	0.299	-0.815	-0.432	0.111	1634.0	0.0284	1.0
theta_pr[1,38]	0.485	0.00933	0.54	-0.272	0.415	1.48	3346.0	0.0581	1.0
theta_pr[1,39]	-0.0255	0.00721	0.444	-0.617	-0.0956	0.802	3794.0	0.0658	1.0
theta_pr[1,40]	-0.813	0.00765	0.29	-1.18	-0.845	-0.366	1439.0	0.025	1.0
theta_pr[1,41]	-0.531	0.00608	0.252	-0.893	-0.555	-0.0989	1724.0	0.0299	1.0
theta_pr[1,42]	0.618	0.00745	0.683	-0.436	0.586	1.78	8390.0	0.146	1.0
theta_pr[1,43]	-1.24	0.143	1.07	-1.87	-1.53	1.98	55.6	0.000966	1.09
theta_pr[1,44]	-1.25	0.039	0.548	-1.65	-1.34	-0.897	197.0	0.00343	1.02
theta_pr[1,45]	-1.54	0.0051	0.191	-1.86	-1.54	-1.24	1399.0	0.0243	1.0
theta_pr[1,46]	0.681	0.00749	0.654	-0.281	0.625	1.83	7634.0	0.132	1.0
theta_pr[1,47]	0.684	0.00818	0.635	-0.255	0.623	1.82	6029.0	0.105	1.0
theta_pr[1,48]	-0.694	0.00587	0.255	-1.05	-0.718	-0.285	1881.0	0.0326	1.0
theta_pr[1,49]	-1.66	0.00525	0.197	-1.99	-1.66	-1.35	1414.0	0.0245	1.0
theta_pr[1,50]	1.26	0.0454	1.32	-1.29	1.6	2.96	844.0	0.0146	1.0
theta_pr[1,51]	-0.179	0.00904	0.32	-0.641	-0.212	0.402	1250.0	0.0217	1.0
theta_pr[1,52]	0.484	0.00854	0.664	-0.476	0.416	1.66	6037.0	0.105	1.0
theta_pr[1,53]	0.606	0.0108	0.581	-0.235	0.541	1.68	2917.0	0.0506	1.0
theta_pr[1,54]	0.29	0.0106	0.492	-0.39	0.228	1.18	2161.0	0.0375	1.0
theta_pr[1,55]	-0.859	0.00871	0.391	-1.28	-0.927	-0.219	2021.0	0.0351	1.0
theta_pr[1,56]	0.052	0.00883	0.492	-0.625	-0.0272	0.972	3102.0	0.0538	1.0
theta_pr[1,57]	0.789	0.00776	0.701	-0.315	0.775	1.96	8168.0	0.142	1.0
theta_pr[1,58]	-0.0581	0.00803	0.462	-0.673	-0.133	0.798	3305.0	0.0574	1.0
theta_pr[1,59]	0.442	0.00873	0.614	-0.428	0.37	1.54	4939.0	0.0857	1.0
theta_pr[1,60]	0.791	0.039	1.18	-1.28	1.02	2.45	917.0	0.0159	1.0
theta_pr[1,61]	0.0473	0.00835	0.66	-0.805	-0.0775	1.31	6246.0	0.108	1.0
theta_pr[1,62]	-1.06	0.00533	0.196	-1.36	-1.07	-0.75	1356.0	0.0235	1.0
theta_pr[1,63]	0.202	0.00852	0.686	-0.722	0.0908	1.46	6476.0	0.112	1.0
theta_pr[1,64]	-0.22	0.0124	0.763	-1.11	-0.439	1.26	3817.0	0.0663	1.0
theta_pr[1,65]	0.945	0.0151	0.605	0.0485	0.893	2.03	1606.0	0.0279	1.0
theta_pr[1,66]	0.861	0.0154	0.582	0.0228	0.804	1.9	1427.0	0.0248	1.0
theta_pr[1,67]	0.641	0.012	0.538	-0.139	0.586	1.62	2021.0	0.0351	1.0
theta_pr[1,68]	0.83	0.0136	0.589	-0.0265	0.774	1.88	1882.0	0.0327	1.0
theta_pr[1,69]	-0.475	0.00713	0.36	-0.908	-0.536	0.188	2558.0	0.0444	1.0
theta_pr[1,70]	0.499	0.00733	0.654	-0.471	0.454	1.64	7949.0	0.138	1.0
theta_pr[1,71]	-0.581	0.00625	0.22	-0.915	-0.592	-0.205	1241.0	0.0215	1.0
theta_pr[1,72]	0.0619	0.00888	0.613	-0.713	-0.0661	1.26	4757.0	0.0826	1.0
theta_pr[1,73]	0.768	0.0133	0.583	-0.0731	0.707	1.81	1935.0	0.0336	1.0
theta_pr[1,74]	-0.722	0.111	1.44	-1.8	-1.43	2.34	168.0	0.00291	1.04
theta_pr[1,75]	0.687	0.00892	0.631	-0.259	0.628	1.82	5001.0	0.0868	1.0
theta_pr[1,76]	0.662	0.0126	0.63	-0.264	0.601	1.78	2499.0	0.0434	1.0
theta_pr[1,77]	-1.3	0.00498	0.173	-1.59	-1.3	-1.02	1212.0	0.021	1.0
theta_pr[1,78]	0.468	0.00776	0.62	-0.452	0.407	1.58	6393.0	0.111	1.0
theta_pr[1,79]	0.632	0.0107	0.666	-0.326	0.559	1.86	3851.0	0.0668	1.0
theta_pr[1,80]	0.514	0.00891	0.622	-0.393	0.455	1.61	4881.0	0.0847	1.0
theta_pr[1,81]	0.484	0.00685	0.63	-0.435	0.423	1.61	8457.0	0.147	1.0
theta_pr[1,82]	0.406	0.0114	0.773	-0.75	0.373	1.73	4566.0	0.0793	1.0
theta_pr[1,83]	-1.37	0.0053	0.183	-1.66	-1.37	-1.08	1193.0	0.0207	1.0
theta_pr[1,84]	0.669	0.0133	0.837	-0.702	0.679	2.03	3966.0	0.0688	1.0
theta_pr[1,85]	-0.751	0.00619	0.216	-1.07	-0.762	-0.395	1216.0	0.0211	1.01
theta_pr[1,86]	-0.558	0.148	1.57	-1.84	-1.44	2.52	113.0	0.00195	1.06
theta_pr[1,87]	0.746	0.00818	0.676	-0.265	0.689	1.95	6829.0	0.119	1.0
