name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	3.5	0.00995	0.287	3.07	3.48	4.0	830.0	0.0509	1.01
mu_pr[2]	0.0791	0.000387	0.0216	0.0438	0.0791	0.115	3128.0	0.192	1.0
mu_pr[3]	0.12	0.000259	0.0155	0.0948	0.119	0.146	3597.0	0.221	1.0
mu_pr[4]	-1.25	0.0022	0.0724	-1.37	-1.24	-1.13	1085.0	0.0666	1.01
mu_pr[5]	0.583	0.00156	0.0735	0.467	0.582	0.709	2215.0	0.136	1.0
theta_pr[1,1]	0.736	0.0089	0.645	-0.229	0.675	1.9	5244.0	0.322	1.0
theta_pr[1,2]	0.486	0.0322	1.11	-1.42	0.588	2.16	1177.0	0.0722	1.0
theta_pr[1,3]	0.26	0.0774	1.29	-1.84	0.475	2.13	277.0	0.017	1.01
theta_pr[1,4]	0.35	0.00766	0.636	-0.568	0.282	1.49	6896.0	0.423	1.0
theta_pr[1,5]	0.627	0.0115	0.64	-0.302	0.554	1.76	3091.0	0.19	1.0
theta_pr[1,6]	0.259	0.00621	0.474	-0.425	0.207	1.11	5834.0	0.358	1.0
theta_pr[1,7]	-1.51	0.0107	0.341	-1.91	-1.54	-1.11	1009.0	0.0619	1.0
theta_pr[1,8]	-1.11	0.0206	0.667	-1.7	-1.31	0.486	1049.0	0.0643	1.0
theta_pr[1,9]	-0.00651	0.00739	0.515	-0.704	-0.084	0.97	4855.0	0.298	1.0
theta_pr[1,10]	0.591	0.0193	0.908	-0.919	0.61	2.06	2221.0	0.136	1.0
theta_pr[1,11]	0.355	0.0154	0.819	-0.881	0.301	1.78	2818.0	0.173	1.0
theta_pr[1,12]	0.198	0.0112	0.704	-0.773	0.0926	1.51	3958.0	0.243	1.0
theta_pr[1,13]	-1.42	0.00672	0.257	-1.84	-1.42	-1.0	1458.0	0.0894	1.01
theta_pr[1,14]	-0.0276	0.0107	0.666	-0.953	-0.121	1.21	3884.0	0.238	1.0
