name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
mu_pr[1]	4.06	0.0202	0.369	3.48	4.05	4.7	335.0	0.0194	1.02
mu_pr[2]	0.115	0.000299	0.0119	0.0966	0.115	0.136	1587.0	0.0917	1.0
mu_pr[3]	-1.18	0.0028	0.0799	-1.31	-1.18	-1.05	813.0	0.047	1.0
theta_pr[1,1]	0.426	0.0155	0.546	-0.39	0.383	1.38	1245.0	0.0719	1.01
theta_pr[1,2]	0.579	0.0441	1.08	-1.34	0.812	2.12	603.0	0.0349	1.0
theta_pr[1,3]	1.12	0.0716	1.15	-1.54	1.42	2.47	259.0	0.015	1.01
theta_pr[1,4]	0.424	0.00941	0.534	-0.371	0.38	1.37	3214.0	0.186	1.0
theta_pr[1,5]	0.434	0.011	0.486	-0.272	0.388	1.32	1959.0	0.113	1.0
theta_pr[1,6]	0.207	0.0089	0.408	-0.372	0.159	0.944	2099.0	0.121	1.0
theta_pr[1,7]	-1.29	0.0252	0.464	-1.65	-1.35	-1.01	338.0	0.0195	1.01
theta_pr[1,8]	-1.13	0.0136	0.38	-1.48	-1.18	-0.766	785.0	0.0454	1.01
theta_pr[1,9]	0.00424	0.0139	0.434	-0.577	-0.0597	0.857	974.0	0.0563	1.0
theta_pr[1,10]	1.38	0.019	0.738	0.0996	1.44	2.48	1512.0	0.0874	1.01
theta_pr[1,11]	-1.2	0.0186	0.381	-1.55	-1.24	-0.889	421.0	0.0243	1.01
theta_pr[1,12]	0.0786	0.0189	0.656	-0.82	-0.0172	1.23	1200.0	0.0694	1.0
theta_pr[1,13]	-1.43	0.0242	0.35	-1.77	-1.46	-1.15	208.0	0.012	1.01
theta_pr[1,14]	-0.182	0.00862	0.479	-0.789	-0.272	0.762	3081.0	0.178	1.0
theta_pr[1,15]	0.289	0.016	0.561	-0.522	0.243	1.32	1221.0	0.0706	1.01
theta_pr[1,16]	-0.135	0.00806	0.468	-0.73	-0.231	0.767	3377.0	0.195	1.0
theta_pr[1,17]	0.436	0.0194	0.556	-0.398	0.395	1.46	824.0	0.0476	1.01
theta_pr[1,18]	0.829	0.0085	0.646	-0.274	0.821	1.88	5768.0	0.333	1.0
theta_pr[1,19]	0.652	0.0134	0.659	-0.417	0.649	1.73	2403.0	0.139	1.0
theta_pr[1,20]	0.226	0.0128	0.508	-0.477	0.164	1.16	1575.0	0.091	1.0
theta_pr[1,21]	0.444	0.00905	0.436	-0.201	0.404	1.22	2325.0	0.134	1.0
theta_pr[1,22]	-0.324	0.0461	0.972	-1.33	-0.757	1.62	444.0	0.0256	1.01
theta_pr[1,23]	0.34	0.0145	0.429	-0.291	0.291	1.09	878.0	0.0508	1.01
theta_pr[1,24]	1.17	0.0243	0.749	-0.225	1.25	2.25	952.0	0.055	1.01
theta_pr[1,25]	0.489	0.0208	0.566	-0.409	0.462	1.47	744.0	0.043	1.01
theta_pr[1,26]	0.224	0.0182	0.43	-0.382	0.164	1.02	560.0	0.0324	1.01
theta_pr[1,27]	0.651	0.00996	0.473	-0.0495	0.614	1.49	2254.0	0.13	1.0
theta_pr[1,28]	-0.04	0.0171	0.336	-0.532	-0.0763	0.551	385.0	0.0223	1.02
theta_pr[1,29]	-1.58	0.0433	0.43	-1.93	-1.62	-1.3	98.2	0.00568	1.04
theta_pr[1,30]	0.831	0.0219	0.648	-0.262	0.852	1.85	877.0	0.0507	1.0
theta_pr[1,31]	-1.05	0.00712	0.196	-1.34	-1.06	-0.736	756.0	0.0437	1.01
theta_pr[1,32]	0.203	0.0106	0.554	-0.573	0.131	1.21	2710.0	0.157	1.0
theta_pr[1,33]	0.696	0.0122	0.462	0.0184	0.659	1.51	1426.0	0.0824	1.0
theta_pr[1,34]	0.000348	0.0368	0.694	-0.91	-0.129	1.35	356.0	0.0206	1.01
theta_pr[1,35]	-1.17	0.00819	0.182	-1.47	-1.17	-0.875	496.0	0.0287	1.02
theta_pr[1,36]	-1.64	0.00888	0.187	-1.95	-1.64	-1.34	444.0	0.0257	1.01
theta_pr[1,37]	0.222	0.00797	0.503	-0.493	0.152	1.14	3981.0	0.23	1.0
theta_pr[1,38]	1.77	0.131	1.13	-1.52	1.98	3.04	74.3	0.0043	1.05
theta_pr[1,39]	-1.68	0.00868	0.188	-1.99	-1.67	-1.37	470.0	0.0272	1.01
theta_pr[1,40]	0.382	0.0116	0.578	-0.47	0.357	1.41	2473.0	0.143	1.0
theta_pr[1,41]	-1.51	0.0232	0.311	-1.83	-1.53	-1.23	180.0	0.0104	1.02
theta_pr[1,42]	0.499	0.0195	0.832	-0.876	0.553	1.79	1827.0	0.106	1.0
theta_pr[1,43]	-0.561	0.00691	0.244	-0.923	-0.581	-0.142	1251.0	0.0723	1.01
theta_pr[1,44]	0.722	0.0128	0.459	0.0332	0.683	1.54	1289.0	0.0745	1.0
theta_pr[1,45]	0.556	0.00986	0.486	-0.154	0.507	1.42	2432.0	0.141	1.0
theta_pr[1,46]	-1.4	0.0485	0.412	-1.74	-1.45	-1.13	72.3	0.00418	1.06
theta_pr[1,47]	0.339	0.0132	0.566	-0.487	0.285	1.35	1834.0	0.106	1.0
theta_pr[1,48]	0.423	0.0238	0.698	-0.649	0.385	1.6	863.0	0.0499	1.01
theta_pr[1,49]	-1.42	0.0451	0.507	-1.79	-1.49	-1.16	127.0	0.00731	1.04
theta_pr[1,50]	0.403	0.00804	0.471	-0.275	0.361	1.28	3432.0	0.198	1.0
theta_pr[1,51]	0.41	0.00943	0.463	-0.28	0.368	1.24	2411.0	0.139	1.0
theta_pr[1,52]	0.698	0.0179	0.728	-0.543	0.714	1.85	1645.0	0.0951	1.0
theta_pr[1,53]	-1.57	0.00894	0.181	-1.87	-1.57	-1.27	409.0	0.0236	1.02
theta_pr[1,54]	1.39	0.0556	0.884	-0.312	1.49	2.65	253.0	0.0146	1.02
theta_pr[1,55]	-0.0902	0.0109	0.566	-0.818	-0.2	0.991	2687.0	0.155	1.0
theta_pr[1,56]	0.993	0.0156	0.743	-0.391	1.04	2.09	2276.0	0.132	1.0
theta_pr[1,57]	0.506	0.00924	0.504	-0.243	0.463	1.42	2971.0	0.172	1.0
theta_pr[1,58]	0.518	0.0131	0.518	-0.255	0.481	1.43	1570.0	0.0908	1.0
theta_pr[1,59]	0.733	0.0299	0.933	-1.1	0.907	2.04	972.0	0.0562	1.01
theta_pr[1,60]	0.0592	0.00734	0.394	-0.499	0.0146	0.78	2873.0	0.166	1.0
theta_pr[1,61]	1.03	0.0126	0.629	-0.0056	1.02	2.06	2509.0	0.145	1.01
theta_pr[1,62]	0.192	0.00953	0.417	-0.409	0.15	0.962	1912.0	0.111	1.01
theta_pr[1,63]	-1.45	0.0181	0.316	-1.77	-1.47	-1.17	305.0	0.0176	1.01
theta_pr[1,64]	-1.44	0.00723	0.174	-1.73	-1.43	-1.15	577.0	0.0333	1.01
theta_pr[1,65]	0.349	0.0117	0.605	-0.542	0.304	1.4	2670.0	0.154	1.0
theta_pr[1,66]	-1.3	0.00779	0.167	-1.59	-1.3	-1.03	461.0	0.0267	1.01
theta_pr[1,67]	-0.225	0.0118	0.522	-0.858	-0.354	0.821	1973.0	0.114	1.0
theta_pr[1,68]	1.09	0.02	0.755	-0.289	1.17	2.2	1433.0	0.0828	1.0
theta_pr[1,69]	0.0563	0.00968	0.466	-0.594	-0.00549	0.917	2322.0	0.134	1.0
theta_pr[1,70]	0.643	0.0112	0.468	-0.0508	0.601	1.48	1735.0	0.1	1.0
theta_pr[1,71]	0.546	0.0124	0.58	-0.372	0.516	1.53	2186.0	0.126	1.0
theta_pr[1,72]	0.288	0.00981	0.5	-0.422	0.218	1.21	2597.0	0.15	1.0
theta_pr[1,73]	-0.49	0.00583	0.233	-0.848	-0.498	-0.0889	1603.0	0.0927	1.0
theta_pr[1,74]	-0.825	0.0123	0.461	-1.24	-0.926	0.149	1404.0	0.0811	1.0
theta_pr[1,75]	0.12	0.00882	0.385	-0.429	0.0847	0.807	1904.0	0.11	1.0
theta_pr[1,76]	-0.096	0.00939	0.434	-0.655	-0.172	0.729	2136.0	0.123	1.0
theta_pr[1,77]	-0.0883	0.0071	0.341	-0.583	-0.125	0.53	2307.0	0.133	1.0
theta_pr[1,78]	0.777	0.315	1.62	-1.75	1.44	2.67	26.4	0.00152	1.16
theta_pr[1,79]	0.748	0.0163	0.603	-0.226	0.734	1.76	1372.0	0.0793	1.0
theta_pr[1,80]	0.494	0.01	0.437	-0.144	0.453	1.29	1910.0	0.11	1.0
theta_pr[1,81]	0.922	0.0119	0.64	-0.177	0.95	1.94	2891.0	0.167	1.0
theta_pr[1,82]	0.692	0.0215	0.584	-0.208	0.659	1.69	740.0	0.0428	1.01
theta_pr[1,83]	-0.865	0.00943	0.271	-1.2	-0.893	-0.489	827.0	0.0478	1.01
theta_pr[1,84]	-0.114	0.00713	0.393	-0.661	-0.172	0.613	3042.0	0.176	1.0
theta_pr[1,85]	0.0668	0.0107	0.458	-0.56	0.0027	0.917	1830.0	0.106	1.0
theta_pr[1,86]	-0.534	0.00785	0.302	-0.945	-0.575	-0.000946	1483.0	0.0857	1.0
theta_pr[1,87]	-1.55	0.00876	0.178	-1.85	-1.55	-1.26	412.0	0.0238	1.02
theta_pr[1,88]	0.442	0.0123	0.642	-0.566	0.429	1.55	2721.0	0.157	1.0
theta_pr[1,89]	-0.00486	0.0143	0.595	-0.78	-0.108	1.13	1721.0	0.0995	1.0
theta_pr[1,90]	-0.834	0.0584	1.07	-1.63	-1.29	1.63	337.0	0.0195	1.01
theta_pr[1,91]	0.264	0.0258	0.483	-0.409	0.187	1.15	351.0	0.0203	1.01
theta_pr[1,92]	0.554	0.0668	1.25	-1.51	0.909	2.15	348.0	0.0201	1.01
theta_pr[1,93]	-0.709	0.00833	0.212	-1.04	-0.72	-0.341	645.0	0.0373	1.01
theta_pr[1,94]	-0.259	0.0178	0.332	-0.721	-0.301	0.361	348.0	0.0201	1.01
theta_pr[2,1]	0.824	0.0118	0.672	-0.251	0.807	1.94	3237.0	0.187	1.0
theta_pr[2,2]	-0.703	0.0118	0.435	-1.44	-0.702	0.0198	1350.0	0.078	1.0
theta_pr[2,3]	-0.25	0.0127	0.416	-0.93	-0.262	0.434	1069.0	0.0618	1.0
theta_pr[2,4]	0.219	0.00975	0.601	-0.75	0.214	1.22	3800.0	0.22	1.0
theta_pr[2,5]	1.29	0.0202	0.783	0.0494	1.27	2.58	1509.0	0.0872	1.0
theta_pr[2,6]	-0.161	0.00997	0.586	-1.12	-0.179	0.836	3459.0	0.2	1.0
theta_pr[2,7]	1.45	0.0182	0.515	0.623	1.44	2.29	799.0	0.0462	1.01
theta_pr[2,8]	0.378	0.0099	0.534	-0.474	0.37	1.27	2904.0	0.168	1.0
theta_pr[2,9]	0.0155	0.0178	0.651	-1.02	-0.014	1.15	1333.0	0.0771	1.0
theta_pr[2,10]	-0.601	0.00998	0.403	-1.25	-0.614	0.0718	1627.0	0.0941	1.01
theta_pr[2,11]	-1.03	0.0158	0.425	-1.74	-1.01	-0.363	719.0	0.0416	1.01
theta_pr[2,12]	-1.6	0.00646	0.535	-2.49	-1.6	-0.717	6856.0	0.396	1.0
theta_pr[2,13]	0.404	0.0437	0.49	-0.331	0.381	1.31	126.0	0.00727	1.04
theta_pr[2,14]	0.555	0.0139	0.672	-0.522	0.542	1.69	2338.0	0.135	1.0
theta_pr[2,15]	1.92	0.0153	0.767	0.665	1.89	3.2	2499.0	0.144	1.0
theta_pr[2,16]	-0.955	0.0327	0.566	-1.88	-0.955	0.0423	300.0	0.0173	1.02
