name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	3.92	0.00621	0.198	3.61	3.92	4.25	1019.0	0.559	1.0
beta_mu[1,2]	3.69	0.00669	0.192	3.38	3.69	4.01	821.0	0.45	1.01
beta_mu[2,1]	2.05	0.00475	0.137	1.82	2.05	2.27	829.0	0.454	1.0
beta_mu[2,2]	2.27	0.00535	0.14	2.04	2.27	2.5	685.0	0.376	1.0
beta_mu[3,1]	2.82	0.00599	0.158	2.57	2.82	3.08	697.0	0.382	1.0
beta_mu[3,2]	3.08	0.00597	0.161	2.82	3.08	3.34	731.0	0.401	1.0
beta_mu[4,1]	2.21	0.00392	0.11	2.03	2.21	2.39	782.0	0.429	1.0
beta_mu[4,2]	2.51	0.00408	0.113	2.33	2.51	2.7	768.0	0.421	1.0
alpha[1]	0.0516	0.000701	0.0294	0.0042	0.0513	0.101	1765.0	0.968	1.0
beta_c_pr[1,1]	0.875	0.00911	0.499	0.099	0.861	1.72	3004.0	1.65	1.0
beta_c_pr[1,2]	-0.261	0.00853	0.414	-0.904	-0.276	0.45	2358.0	1.29	1.0
beta_c_pr[1,3]	0.81	0.00916	0.502	0.0325	0.786	1.68	3008.0	1.65	1.0
beta_c_pr[1,4]	1.63	0.0102	0.627	0.609	1.62	2.73	3763.0	2.06	1.0
beta_c_pr[1,5]	0.698	0.00933	0.485	-0.0698	0.681	1.53	2698.0	1.48	1.0
beta_c_pr[1,6]	-0.222	0.00843	0.378	-0.8	-0.235	0.424	2014.0	1.1	1.0
beta_c_pr[1,7]	0.309	0.00844	0.435	-0.392	0.299	1.05	2653.0	1.46	1.0
beta_c_pr[1,8]	-0.791	0.00808	0.338	-1.34	-0.792	-0.233	1754.0	0.962	1.0
beta_c_pr[1,9]	-0.186	0.00902	0.396	-0.803	-0.199	0.486	1927.0	1.06	1.0
beta_c_pr[1,10]	-0.00179	0.00955	0.43	-0.696	-0.0154	0.724	2030.0	1.11	1.0
beta_c_pr[1,11]	-0.695	0.00727	0.317	-1.2	-0.705	-0.146	1900.0	1.04	1.0
beta_c_pr[1,12]	0.649	0.00966	0.505	-0.16	0.63	1.5	2730.0	1.5	1.0
beta_c_pr[1,13]	1.33	0.00945	0.561	0.467	1.31	2.31	3523.0	1.93	1.0
beta_c_pr[1,14]	0.144	0.00737	0.425	-0.514	0.125	0.86	3326.0	1.82	1.0
beta_c_pr[1,15]	1.08	0.00913	0.536	0.232	1.06	1.98	3442.0	1.89	0.999
beta_c_pr[1,16]	-0.3	0.00701	0.369	-0.898	-0.3	0.325	2768.0	1.52	1.0
beta_c_pr[1,17]	-0.0845	0.00775	0.397	-0.736	-0.0956	0.581	2621.0	1.44	1.0
beta_c_pr[1,18]	1.03	0.00883	0.536	0.176	1.01	1.94	3684.0	2.02	0.999
beta_c_pr[1,19]	0.808	0.00899	0.508	-0.000565	0.799	1.67	3187.0	1.75	1.0
beta_c_pr[1,20]	-0.523	0.00814	0.353	-1.09	-0.523	0.0807	1883.0	1.03	1.0
beta_c_pr[1,21]	1.23	0.00902	0.583	0.308	1.21	2.25	4174.0	2.29	1.0
beta_c_pr[1,22]	-0.629	0.0077	0.342	-1.18	-0.639	-0.0558	1976.0	1.08	1.0
beta_c_pr[1,23]	-0.443	0.00754	0.357	-1.03	-0.451	0.151	2242.0	1.23	1.0
beta_c_pr[1,24]	1.34	0.0102	0.595	0.409	1.32	2.36	3424.0	1.88	1.0
beta_c_pr[1,25]	0.366	0.00886	0.476	-0.385	0.34	1.2	2891.0	1.59	1.0
beta_c_pr[1,26]	1.47	0.0101	0.607	0.533	1.45	2.5	3616.0	1.98	1.0
beta_c_pr[1,27]	-1.79	0.00855	0.28	-2.25	-1.79	-1.32	1073.0	0.589	1.0
beta_c_pr[1,28]	-0.896	0.00725	0.318	-1.41	-0.901	-0.376	1930.0	1.06	1.0
beta_c_pr[1,29]	0.417	0.0107	0.47	-0.308	0.392	1.26	1920.0	1.05	1.0
beta_c_pr[1,30]	0.0764	0.0102	0.464	-0.683	0.0708	0.835	2063.0	1.13	1.0
beta_c_pr[1,31]	0.201	0.00865	0.433	-0.477	0.188	0.946	2501.0	1.37	1.0
beta_c_pr[1,32]	-0.324	0.00756	0.375	-0.921	-0.338	0.312	2458.0	1.35	1.0
beta_c_pr[1,33]	-1.4	0.00852	0.304	-1.9	-1.41	-0.912	1278.0	0.701	1.0
beta_c_pr[1,34]	0.584	0.00947	0.503	-0.206	0.561	1.44	2824.0	1.55	1.0
beta_c_pr[1,35]	-1.89	0.00891	0.285	-2.37	-1.88	-1.44	1025.0	0.562	1.0
beta_c_pr[1,36]	0.197	0.00798	0.427	-0.476	0.185	0.937	2863.0	1.57	1.0
beta_c_pr[1,37]	0.854	0.00877	0.509	0.0531	0.83	1.72	3365.0	1.85	1.0
