name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_mu[1,1]	3.76	0.00603	0.227	3.39	3.75	4.14	1414.0	1.49	1.0
beta_mu[1,2]	4.0	0.00605	0.235	3.62	3.99	4.39	1504.0	1.59	1.0
beta_mu[2,1]	2.02	0.00398	0.143	1.79	2.02	2.27	1285.0	1.36	1.0
beta_mu[2,2]	2.53	0.00401	0.151	2.28	2.53	2.78	1416.0	1.49	1.0
beta_mu[3,1]	2.88	0.00489	0.173	2.6	2.87	3.17	1247.0	1.32	1.0
beta_mu[3,2]	3.37	0.00476	0.182	3.08	3.37	3.69	1467.0	1.55	1.0
beta_mu[4,1]	2.35	0.00331	0.133	2.14	2.35	2.58	1612.0	1.7	1.0
beta_mu[4,2]	2.77	0.00359	0.142	2.54	2.77	3.01	1560.0	1.65	1.0
alpha[1]	0.0428	0.000466	0.0292	-0.00471	0.0424	0.092	3937.0	4.16	0.999
beta_c_pr[1,1]	0.728	0.00937	0.611	-0.223	0.702	1.77	4252.0	4.49	1.0
beta_c_pr[1,2]	0.94	0.0091	0.621	-0.0323	0.916	2.01	4659.0	4.92	1.0
beta_c_pr[1,3]	0.464	0.00826	0.552	-0.42	0.432	1.43	4456.0	4.71	0.999
beta_c_pr[1,4]	1.02	0.0098	0.654	0.00361	0.992	2.12	4449.0	4.7	1.0
beta_c_pr[1,5]	0.813	0.0103	0.609	-0.121	0.784	1.88	3501.0	3.7	1.0
beta_c_pr[1,6]	-0.0579	0.00752	0.459	-0.774	-0.0841	0.729	3728.0	3.94	1.0
beta_c_pr[1,7]	0.883	0.00865	0.622	-0.0684	0.837	1.98	5169.0	5.46	0.999
beta_c_pr[1,8]	-0.126	0.00795	0.461	-0.824	-0.167	0.684	3365.0	3.55	1.0
beta_c_pr[1,9]	-0.409	0.00739	0.399	-1.03	-0.425	0.26	2914.0	3.08	1.0
beta_c_pr[1,10]	0.979	0.00955	0.634	-0.0195	0.953	2.06	4401.0	4.65	0.999
beta_c_pr[1,11]	-0.503	0.00689	0.391	-1.13	-0.519	0.167	3218.0	3.4	1.0
beta_c_pr[1,12]	0.797	0.00867	0.605	-0.145	0.777	1.86	4872.0	5.15	1.0
beta_c_pr[1,13]	0.96	0.00873	0.634	-0.0461	0.933	2.03	5284.0	5.58	1.0
